"Location","Site","label","ID","section_depth","field_depth","depth","SH20_age","surface","validity","qc","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc","Total_scatter"
"Bird Island","BI10","BI10.03","ACE_ITRAX_1184",38.3,118.3,118.3,1813.1,7.75,1,TRUE,23324,57597,1.32,25.0800119868144,1498.53071621216,231.990110878033,181.830086904405,18095.2286484866,0,0,1642.74078513635,6038.01288582557,262374.545400059,41845.9999999999,6.27000299670363,0.159489556946901,48520
"Bird Island","BI10","BI10.03","ACE_ITRAX_1185",38.4,118.4,118.4,1814.7,7.71,1,TRUE,23808,58235,1.32,46.3151430348259,2011.40049751244,238.192164179104,244.80861318408,24189.737562189,0,456.534981343283,1779.82478233831,5107.89863184079,281576.220304726,42557,6.61644900497512,0.151138473106657,48989
"Bird Island","BI10","BI10.03","ACE_ITRAX_1186",38.5,118.5,118.5,1816.1,7.72,1,TRUE,22894,56053,1.36,0,1517.58335949765,271.707064364208,72.897017268446,16514.487912088,0,0,1053.69324960754,6746.28759811619,279752.244270016,42214.0000000001,6.62700156985871,0.150897806414933,48584
"Bird Island","BI10","BI10.03","ACE_ITRAX_1187",38.6,118.6,118.6,1817.6,7.73,1,TRUE,23133,56109,1.22,77.5427631578949,1501.50986842106,303.121710526317,169.184210526316,15536.75,0,0,747.230263157897,6238.66776315791,302134.80263158,42860.0000000001,7.04934210526316,0.141857209519365,48940
"Bird Island","BI10","BI10.03","ACE_ITRAX_1188",38.7,118.7,118.7,1819.1,7.73,1,TRUE,23436,58089,1.54,75.5535378835316,1421.78021289919,164.844082654978,164.844082654978,12129.7770820288,0,226.660613650595,3056.48403256105,6580.02629931121,301362.457107076,43876,6.86850344395742,0.14559212325645,50264
"Bird Island","BI10","BI10.03","ACE_ITRAX_1189",38.8,118.8,118.8,1820.6,7.73,1,TRUE,23855,58493,1.35,81.5496607032697,1284.4071560765,33.979025293029,332.994447871684,14339.1486736582,0,686.376310919186,2263.00308451573,6109.42874768662,299450.354102406,44064,6.7958050586058,0.147149600580973,50548
"Bird Island","BI10","BI10.03","ACE_ITRAX_1190",38.9,118.9,118.9,1822.2,7.72,1,TRUE,24226,58770,1.43,0,1649.93558702604,291.963910461399,0,15691.3627227045,0,0,1276.49337597077,6171.98126998631,302752.995431705,44589.0000000001,6.78985838282321,0.147278476754356,51156
"Bird Island","BI10","BI10.03","ACE_ITRAX_1191",39,119,119,1823.7,7.73,1,TRUE,24119,58560,1.25,0,1469.67714462682,232.41406008052,369.128213069062,18483.7534840508,225.578352431093,1121.05605450604,1859.31248064416,6958.75038711676,301762.314183958,44145,6.83570764942707,0.146290633140786,50603
"Bird Island","BI10","BI10.03","ACE_ITRAX_1192",39.1,119.1,119.1,1825.3,7.73,1,TRUE,24171,59754,1.28,0,1329.88735529831,132.327100029682,231.572425051944,22462.5252300386,0,0,926.289700207775,7509.56292668446,294963.722321163,44580.9999999999,6.61635500148412,0.151140620443687,51319
"Bird Island","BI10","BI10.03","ACE_ITRAX_1193",39.2,119.2,119.2,1826.8,7.74,1,TRUE,24007,58788,1.38,0,1754.94346017563,223.602834694192,189.723617316284,22550.0070867354,609.825912802341,514.964104144199,968.945617008164,6409.94792790016,298015.147743028,43981.9999999999,6.77584347558157,0.147583102178164,50473
"Bird Island","BI10","BI10.03","ACE_ITRAX_1194",39.3,119.3,119.3,1828.2,7.74,1,TRUE,24148,58309,1.2,0,1669.15180207697,395.501832620648,154.178680513134,22443.0531459988,0,254.729993891265,1649.04153940134,4980.64172266341,294239.956627978,43894,6.70342089187538,0.149177564131772,50442
"Bird Island","BI10","BI10.03","ACE_ITRAX_1195",39.4,119.4,119.4,1829.7,7.73,1,TRUE,23794,57539,1.21,113.914419872766,1567.99848530749,180.922902150864,241.230536201152,18098.9910633142,0,656.683126325358,1139.14419872766,6553.42956679796,296438.824750077,44239.0000000002,6.70084822780975,0.149234838038834,50841
"Bird Island","BI10","BI10.03","ACE_ITRAX_1196",39.5,119.5,119.5,1831.4,7.74,1,TRUE,23588,56266,1.34,0,1206.69674809398,246.824334837404,157.693325035008,13554.7697214874,54.8498521860898,0,0,6677.96950365644,302119.842072506,44064.9999999999,6.85623152326124,0.145852717576308,50492
"Bird Island","BI10","BI10.03","ACE_ITRAX_1197",39.6,119.6,119.6,1832.9,7.73,1,TRUE,23432,55113,1.23,0,1374.74376731302,79.6952908587256,73.0540166204985,9477.09833795012,0,0,1427.87396121883,6621.35041551245,286604.189750692,43154.9999999999,6.64127423822715,0.150573514077164,49653
"Bird Island","BI10","BI10.03","ACE_ITRAX_1198",39.7,119.7,119.7,1834.3,7.73,1,TRUE,22251,53050,1.23,0,1589.35237354085,176.594708171206,215.837976653696,6102.32824902723,0,0,215.837976653696,6573.24747081711,274853.311906615,42023,6.54054474708171,0.152892463650858,48448
"Bird Island","BI10","BI10.03","ACE_ITRAX_1199",39.8,119.8,119.8,1835.8,7.74,1,TRUE,21909,53529,1.15,46.813261592024,1250.58284538693,0,113.68934958063,5022.39420794429,207.315872764678,454.757398322519,1926.03133407185,5316.64899509416,282611.660231049,42259,6.68760879886058,0.149530277574008,48578
"Bird Island","BI10","BI10.03","ACE_ITRAX_1200",39.9,119.9,119.9,1837.3,7.73,1,TRUE,22951,55334,1.31,0,1272.28556563104,51.6664189088748,109.791140181359,6445.38575888213,710.413259997029,0,1453.1180318121,5043.9341459789,280580.946187008,43445.0000000001,6.45830236360934,0.154839452180918,50172
"Bird Island","BI10","BI10.03","ACE_ITRAX_1201",40,120,120,1838.9,7.72,1,TRUE,23484,56488,1.43,118.624403341289,1548.70748806682,270.200029832935,388.824433174223,7414.02520883053,0,0,1878.2197195704,5417.18108591884,291163.598001193,44180.9999999999,6.5902446300716,0.15173943550395,50885
"Bird Island","BI10","BI10.03","ACE_ITRAX_1202",40.1,120.1,120.1,1840.3,7.72,1,TRUE,23458,55523,1.43,0,1513.59378005771,298.552901571017,298.552901571017,9380.1155819173,0,194.406540557872,2152.35812760501,7206.92818210967,300712.202789356,43311.0000000001,6.94309073420968,0.144028076008404,49549
"Bird Island","BI10","BI10.03","ACE_ITRAX_1203",40.2,120.2,120.2,1842,7.72,1,TRUE,23452,56016,1.33,26.7800153727902,1459.51083781706,153.985088393543,254.410146041507,11401.5915449654,46.8650269023828,0,1995.11114527287,5282.35803228286,291574.112375096,43551,6.69500384319754,0.149365112167344,50056
"Bird Island","BI10","BI10.03","ACE_ITRAX_1204",40.3,120.3,120.3,1843.5,7.72,1,TRUE,23564,57069,1.3,111.290876242096,1466.42095754291,176.756097560976,150.570009033424,18788.5185185185,0,0,2140.71273712737,5734.75338753388,284655.875338754,43482,6.54652213188799,0.15275286325376,50124
"Bird Island","BI10","BI10.03","ACE_ITRAX_1205",40.4,120.4,120.4,1845,7.72,1,TRUE,23835,57258,1.23,61.9609940232776,1487.06385655866,172.113872286882,144.575652720981,20261.2450456118,0,0,1163.48977665932,6622.94180559922,301350.736709656,43771.9999999999,6.88455489147531,0.145252672941607,50130
"Bird Island","BI10","BI10.03","ACE_ITRAX_1206",40.5,120.5,120.5,1846.5,7.72,1,TRUE,23768,57277,1.37,84.9381258406816,1868.638768495,117.606635779405,352.819907338216,13714.2404722762,803.645344492603,0,764.443132566135,6148.2135704678,285633.849798237,43717.0000000001,6.53370198774473,0.153052588237985,50408
"Bird Island","BI10","BI10.03","ACE_ITRAX_1207",40.6,120.6,120.6,1848.1,7.7,1,TRUE,23666,57205,1.43,46.6239600665557,1611.85690515807,233.119800332778,339.688851913477,15625.6871880199,526.1846921797,0,1971.52745424293,6067.77537437603,293284.690515807,44032.9999999999,6.66056572379368,0.150137396952286,50644
"Bird Island","BI10","BI10.03","ACE_ITRAX_1208",40.7,120.7,120.7,1849.6,7.68,1,TRUE,23449,56581,1.32,75.2866151663252,1731.59214882548,171.10594355983,75.2866151663252,17644.4448998897,595.448683588209,1711.0594355983,746.021913920859,4804.65489516003,297128.893110516,43413.0000000001,6.84423774239319,0.146108308571165,49756
"Bird Island","BI10","BI10.03","ACE_ITRAX_1209",40.8,120.8,120.8,1851,7.68,1,TRUE,23600,56487,1.24,82.4917413874471,1347.3651093283,240.600912380054,240.600912380054,14112.9620890357,1031.14676734309,0,1780.4467516124,6310.61821613971,300407.424885953,43700.0000000001,6.87431178228724,0.145469107551487,50057
"Bird Island","BI10","BI10.03","ACE_ITRAX_1210",40.9,120.9,120.9,1852.4,7.69,1,TRUE,23898,56828,1.33,26.4670586461631,1336.58646163124,198.502939846223,211.736469169305,13339.3975576662,456.556761646314,284.520880446253,1263.80205035429,5961.70496004824,290403.184230363,43889,6.61676466154078,0.151131262958828,50522
"Bird Island","BI10","BI10.03","ACE_ITRAX_1211",41,121,121,1853.9,7.69,1,TRUE,24217,57902,1.57,93.7679293307379,1620.84563557418,421.95568198832,368.374008085042,13837.4672855217,0,1071.63347806558,1634.24105405,6255.6604282078,299615.325048659,44733.9999999999,6.69770923790987,0.149304779362454,51413
"Bird Island","BI10","BI10.03","ACE_ITRAX_1212",41.1,121.1,121.1,1855.3,7.68,1,TRUE,23572,56390,1.3,0,1442.93470896212,209.02325223283,195.537881121035,13741.5931629196,155.081767785648,0,1294.59562673237,6176.29996920234,295241.972436095,43787,6.74268555589775,0.148308858793706,50281
"Bird Island","BI10","BI10.03","ACE_ITRAX_1213",41.2,121.2,121.2,1856.7,7.66,1,TRUE,23684,57092,1.28,53.5068912710567,1404.55589586524,100.325421133231,133.767228177642,17663.9624808576,80.260336906585,73.5719754977029,1518.25803981623,6380.69678407351,292114.184532925,43675,6.68836140888208,0.149513451631368,50205
"Bird Island","BI10","BI10.03","ACE_ITRAX_1214",41.3,121.3,121.3,1858.2,7.65,1,TRUE,24243,58533,1.45,180.367346938776,1581.68288854003,263.613814756672,215.053375196233,23336.759811617,62.4348508634224,83.2464678178965,1907.73155416013,6569.53375196234,306555.117739404,44190.0000000001,6.93720565149137,0.144150260239873,50560
"Bird Island","BI10","BI10.03","ACE_ITRAX_1215",41.4,121.4,121.4,1859.6,7.63,1,TRUE,24302,58987,1.28,61.2396841948459,2088.95367197974,136.088187099658,74.8485029048117,18242.6214807091,0,0,1687.49352003575,5844.98763593029,310811.810516908,45678.0000000001,6.80440935498287,0.146963527299794,52391
"Bird Island","BI10","BI10.03","ACE_ITRAX_1216",41.5,121.5,121.5,1861.1,7.62,1,TRUE,24539,60062,1.27,0,1762.04138770542,42.1205112598906,203.582471089471,18820.8484479611,421.205112598906,217.622641509435,2407.88922702374,6704.18137553258,323878.651247719,46136.0000000002,7.02008520998174,0.142448413386509,52708
"Bird Island","BI10","BI10.03","ACE_ITRAX_1217",41.6,121.6,121.6,1862.7,7.62,1,TRUE,24503,59272,1.39,0,1463.89403782301,336.825176844232,168.412588422116,19419.2669265194,0,0,440.463692796304,7410.15389057311,290634.785765843,44868.9999999999,6.47740724700448,0.154382758697542,51796
"Bird Island","BI10","BI10.03","ACE_ITRAX_1218",41.7,121.7,121.7,1864.3,7.63,1,TRUE,23251,56383,1.32,114.061496099128,1388.86645250114,46.9664983937585,389.150986691142,15311.0784763653,0,281.798990362551,885.653969710875,6159.3207893529,294278.65993575,43859.9999999999,6.70949977053694,0.149042407660739,50397
"Bird Island","BI10","BI10.03","ACE_ITRAX_1219",41.8,121.8,121.8,1865.9,7.6,1,TRUE,23564,56421,1.16,102.372500387537,1139.74717098125,0,375.365834754303,13977.2587195784,423.139668268487,593.760502247715,1446.86467214386,6613.2635250349,300476.93830414,44027.0000000001,6.82483335916912,0.146523724078406,50478
"Bird Island","BI10","BI10.03","ACE_ITRAX_1220",41.9,121.9,121.9,1867.4,7.58,1,TRUE,24053,56641,1.19,0,1233.85159853666,197.416255765866,105.758708446,13720.4297757277,0,972.980117703196,641.602831239064,7149.28869094957,312531.084619055,44327,7.05058056306665,0.141832291831164,50614
"Bird Island","BI10","BI10.03","ACE_ITRAX_1221",42,122,122,1868.8,7.58,1,TRUE,24271,57758,1.19,107.366028708134,1467.33572567783,78.7350877192984,214.732057416268,17135.6181818182,450.937320574163,0,1367.12743221691,6735.42886762361,321232.00015949,44879.0000000001,7.15773524720893,0.139708995298469,51149
"Bird Island","BI10","BI10.03","ACE_ITRAX_1222",42.1,122.1,122.1,1870.3,7.59,1,TRUE,23942,56902,1.16,0,1103.22072072072,73.5480480480479,0,12997.9459459459,0,93.6066066066064,976.183183183182,5883.84384384383,297735.87087087,44529.9999999999,6.68618618618619,0.149562092971031,51190
"Bird Island","BI10","BI10.03","ACE_ITRAX_1223",42.2,122.2,122.2,1871.9,7.58,1,TRUE,24284,57888,1.22,0,1254.32669322709,175.33598937583,74.1806108897741,9050.03452855245,222.541832669322,566.470119521912,721.57503320053,6379.53253652058,308200.207171314,45701.9999999999,6.74369189907039,0.148286727057897,52479
"Bird Island","BI10","BI10.03","ACE_ITRAX_1224",42.3,122.3,122.3,1873.5,7.57,1,TRUE,24045,56437,1.3,0,1489.70881050542,288.330737517179,274.600702397313,8059.53061536115,288.330737517179,0,590.391510154224,6453.11650633686,308644.32447702,44959.0000000001,6.86501755993281,0.145666051291176,51508
"Bird Island","BI10","BI10.03","ACE_ITRAX_1225",42.4,122.4,122.4,1875.1,7.57,1,TRUE,21890,53236,1.41,79.3994334277622,1085.12559017942,86.0160528800757,330.830972615676,5419.01133144477,516.096317280454,1058.65911237016,1363.02360717658,5816.00849858358,278175.915014165,42042.0000000001,6.6166194523135,0.151134579706008,48396
"Bird Island","BI10","BI10.03","ACE_ITRAX_1226",42.5,122.5,122.5,1876.5,7.57,1,TRUE,21890,52576,1.27,188.176045939295,1184.81214109926,153.32863002461,0,5854.36587366694,146.359146841674,0,1456.6219852338,6174.96210008204,296056.676127974,42479,6.96948318293683,0.143482662021234,48574
"Bird Island","BI10","BI10.03","ACE_ITRAX_1227",42.6,122.6,122.6,1878.1,7.56,1,TRUE,23205,54747,1.36,0,1405.60427807487,40.1601222307105,200.800611153553,6432.3129106188,575.628418640184,0,542.161650114592,6981.16791443852,293222.439113828,43808.0000000001,6.69335370511841,0.149401935719503,50353
"Bird Island","BI10","BI10.03","ACE_ITRAX_1228",42.7,122.7,122.7,1879.6,7.53,1,TRUE,23488,56189,1.17,53.3421408196966,1466.90887254166,46.6743732172346,200.033028073862,8348.04503828252,186.697492868938,0,686.780063053594,6354.38252514636,296142.230295751,44413.9999999999,6.66776760246209,0.149975233034629,51075
"Bird Island","BI10","BI10.03","ACE_ITRAX_1229",42.8,122.8,122.8,1881,7.52,1,TRUE,23773,56105,1.37,0,1472.1579180837,0,117.251515599586,9288.92562472279,794.704716841641,475.520035487211,918.470205530093,6461.86130415498,286966.570456899,44054.0000000001,6.51397308886589,0.153516139283606,50817
"Bird Island","BI10","BI10.03","ACE_ITRAX_1230",42.9,122.9,122.9,1882.4,7.51,1,TRUE,23618,57410,1.38,96.1937419631375,1372.36405200743,371.949135590798,51.3033290470066,8747.21760251463,557.923703386197,519.446206600942,173.148735533647,7143.98856979568,287837.327618231,44883.9999999999,6.41291613087584,0.155935299884146,51883
"Bird Island","BI10","BI10.03","ACE_ITRAX_1231",43,123,123,1883.8,7.49,1,TRUE,24370,57980,1.21,111.732768523837,1123.90020103389,157.740379092475,0,8406.24770246984,381.205916140149,0,920.152211372773,5796.95893164847,300830.620476737,45771,6.57251579551982,0.152148740468856,52735
"Bird Island","BI10","BI10.03","ACE_ITRAX_1232",43.1,123.1,123.1,1885.6,7.48,1,TRUE,25128,58826,1.27,0,1518.53156971646,136.19117217188,313.239695995323,8423.42399883075,544.764688687518,531.14557147033,1137.19628763519,5999.2211341713,317264.145133002,46591,6.80955860859398,0.146852396385568,53433
"Bird Island","BI10","BI10.03","ACE_ITRAX_1233",43.2,123.2,123.2,1887.2,7.48,1,TRUE,24982,58544,1.42,257.795854181559,1401.35182273052,204.914653323803,363.55825589707,7634.72337383847,608.13380986419,0,1322.03002144389,7304.2158684775,305640.120657613,46238.0000000001,6.61015010721944,0.1512824949176,53233
"Bird Island","BI10","BI10.03","ACE_ITRAX_1234",43.3,123.3,123.3,1888.9,7.48,1,TRUE,24233,56951,1.45,0,1252.38745603751,273.12705158265,206.510697538101,5975.48695779602,326.420134818288,472.976113716296,1572.14595545135,5162.76743845252,302831.283851114,45459,6.66163540445487,0.150113288897688,52283
"Bird Island","BI10","BI10.03","ACE_ITRAX_1235",43.4,123.4,123.4,1890.3,7.48,1,TRUE,24803,58748,1.36,150.503942551393,1295.64263587721,242.115038017459,333.726133483525,6844.65756125033,52.3491974091803,0,942.285553365246,5987.439453675,304103.031399605,46472.9999999998,6.54364967614756,0.15281991694102,53575
"Bird Island","BI10","BI10.03","ACE_ITRAX_1236",43.5,123.5,123.5,1891.8,7.47,1,TRUE,24830,58189,1.27,164.373207156588,1260.1945882005,95.8843708413427,239.710927103357,9225.44625166348,75.3377199467693,595.85287594263,1513.60328256691,6376.31066094929,317233.440928582,46319.0000000001,6.84888363152447,0.146009197089747,53082
"Bird Island","BI10","BI10.03","ACE_ITRAX_1237",43.6,123.6,123.6,1893.4,7.47,1,TRUE,24344,57563,1.32,87.2251160005986,1502.95584493339,248.256099386319,389.158209848825,12224.9354886993,932.637778775631,100.644364616075,1858.56593324352,6655.94731327645,300772.328842987,44827,6.70962430773836,0.149039641287617,51508
"Bird Island","BI10","BI10.03","ACE_ITRAX_1238",43.7,123.7,123.7,1894.8,7.47,1,TRUE,24299,58211,1.41,0,1176.66105263158,362.575789473683,205.231578947368,13668.4231578947,1327.16421052631,0,1833.40210526315,5801.21263157893,311220.00736842,45492.9999999999,6.84105263157895,0.146176334820742,52143
"Bird Island","BI10","BI10.03","ACE_ITRAX_1239",43.8,123.8,123.8,1896.3,7.47,1,TRUE,24463,58940,1.49,74.800329045767,2454.81079868381,81.6003589590186,238.001046963804,15218.466945857,1666.00732874663,387.601705055338,3094.01361052946,6364.82799880345,309163.360005982,45464.9999999999,6.80002991325157,0.147058176619378,52151
"Bird Island","BI10","BI10.03","ACE_ITRAX_1240",43.9,123.9,123.9,1897.8,7.47,1,TRUE,22380,52593,1.36,0,2694.2744102228,227.394003931848,0,8179.29341415465,764.870740498034,0,1364.36402359109,5485.01900393185,289830.88482962,42061,6.89072739187418,0.145122560091296,48165
"Bird Island","BI10","BI10.04","ACE_ITRAX_1242",13.1,133.1,124.1,1900.9,7.52,1,TRUE,23810,57250,1.43,0,1272.49833887043,26.9311817750355,343.372567631703,24271.7275747508,3655.90792596107,0,1642.80208827717,4625.43046986235,286534.30849549,42557.9999999999,6.7327954437589,0.148526716481038,48879
"Bird Island","BI10","BI10.04","ACE_ITRAX_1243",13.2,133.2,124.2,1902.5,7.52,1,TRUE,23956,58940,1.36,52.5380045696877,1208.37410510282,91.9415079969534,170.748514851485,26978.2653465346,2942.12825590251,1221.50860624524,2620.33297791317,5102.75369383091,283140.441127189,43113.9999999999,6.56725057121097,0.152270724126734,49679
"Bird Island","BI10","BI10.04","ACE_ITRAX_1244",13.3,133.3,124.3,1904.1,7.52,1,TRUE,23847,58449,1.43,0,1128.49499089253,77.3825136612021,135.419398907104,31655.8966302367,2502.03460837887,483.640710382513,2373.06375227686,5158.83424408014,273953.443989071,42482.9999999999,6.44854280510018,0.155073794223572,49071
"Bird Island","BI10","BI10.04","ACE_ITRAX_1245",13.4,133.4,124.4,1905.6,7.52,1,TRUE,23992,60375,1.44,117.151215559157,1722.81199351701,144.716207455429,379.018638573743,42091.7426256077,4899.67730956239,682.233549432738,2666.91296596434,5457.8683954619,293008.9726094,42518.9999999999,6.89124797406807,0.145111597168325,48689
"Bird Island","BI10","BI10.04","ACE_ITRAX_1246",13.5,133.5,124.5,1907,7.51,1,TRUE,24000,60195,1.49,0,1776.65134474328,240.088019559902,137.19315403423,46981.795599022,5034.98875305624,329.263569682152,2915.35452322738,3642.4782396088,288681.834718826,42084,6.85965770171149,0.145779868833761,48219
"Bird Island","BI10","BI10.04","ACE_ITRAX_1247",13.6,133.6,124.6,1908.5,7.5,1,TRUE,23723,59104,1.49,120.335098700048,1557.67099983951,307.523030011234,421.172845450169,38286.6172363987,4786.66281495748,1049.58947199487,2373.2755576954,4726.49526560745,278482.159524956,41656,6.68528326111379,0.149582293067025,47887
"Bird Island","BI10","BI10.04","ACE_ITRAX_1248",13.7,133.7,124.7,1910.1,7.51,1,TRUE,23086,59239,1.28,85.5854328165377,1830.2115633075,342.341731266151,375.259205426358,44313.5037144704,5437.96673126617,855.854328165377,2850.65326227391,5793.4754521964,268376.166828166,40765.0000000001,6.58349483204134,0.151895007972525,46957
"Bird Island","BI10","BI10.04","ACE_ITRAX_1249",13.8,133.8,124.8,1911.7,7.51,1,TRUE,23040,58263,1.4,0,1661.79190751445,210.26754748142,352.706853839801,40988.6061106522,5534.78447563995,0,2733.47811725846,5928.18827415357,278570.58629232,41069.9999999999,6.78282411230388,0.147431214998783,47125
"Bird Island","BI10","BI10.04","ACE_ITRAX_1250",13.9,133.9,124.9,1913.1,7.51,1,TRUE,22840,57230,1.37,59.1661807580174,1525.17265954,341.849044379656,52.5921606737932,34993.5089083252,5344.67832847424,0,2912.2908973113,5949.48817622286,266826.32717849,40587.9999999999,6.57402008422417,0.152113925298118,46762
"Bird Island","BI10","BI10.04","ACE_ITRAX_1251",14,134,125,1914.6,7.52,1,TRUE,22538,56464,1.28,0,1681.68285622387,219.069797362496,283.502090704406,33852.7269218398,4935.51366999035,199.740109359923,2197.14120295915,5541.17722740431,258141.54004503,40064,6.44322933419106,0.155201677316294,46282
"Bird Island","BI10","BI10.04","ACE_ITRAX_1252",14.1,134.1,125.1,1916.2,7.53,1,TRUE,21776,54960,1.27,170.119727665227,1896.51992693457,245.728495516439,264.630687479242,36909.6801727,4681.44287612088,0,2520.29226170707,5506.83859182995,239068.623214878,37942.9999999999,6.30073065426769,0.158711751838284,43965
"Bird Island","BI10","BI10.04","ACE_ITRAX_1253",14.2,134.2,125.2,1917.6,7.53,1,TRUE,20100,50592,1.41,148.359521619135,2057.68206071757,187.062005519779,167.710763569457,32890.660901564,4579.79392824287,1051.41747930083,2773.67801287949,4824.90965961362,226138.613431463,35058,6.45041398344066,0.155028809401563,40493
"Bird Island","BI10","BI10.04","ACE_ITRAX_1254",14.3,134.3,125.3,1919.1,7.54,1,TRUE,19566,52377,1.38,1253.8847577389,2336.53415208614,1397.5015141319,436.373990578735,41179.3430349933,2491.1983512786,2369.67648048452,4590.21248317631,4463.1668909825,181360.344717362,32833,5.52372139973082,0.181037370937776,38777
"Bird Island","BI10","BI10.04","ACE_ITRAX_1255",14.4,134.4,125.4,1920.6,7.55,1,TRUE,20550,57749,1.28,3342.88855572214,3342.88855572214,3480.73963018491,373.346660003332,57466.6666666666,3549.66516741629,2366.44344494419,4945.40729635182,4577.80443111777,198046.043644844,34480,5.74379476928203,0.174100928074246,40483
"Bird Island","BI10","BI10.04","ACE_ITRAX_1256",14.5,134.5,125.5,1922.1,7.53,1,TRUE,21422,58503,1.3,334.328184059162,2551.45193097782,645.194741166804,392.982251437963,63070.718652424,5143.96170912079,1255.19704190633,3701.0716516023,4270.01610517667,209342.231881676,35691,5.86540673788003,0.170491160236474,41776
"Bird Island","BI10","BI10.04","ACE_ITRAX_1257",14.6,134.6,125.6,1923.6,7.51,1,TRUE,21101,58932,1.42,471.987050604873,2511.21315385926,1010.5363775771,508.293746805248,69987.2080422559,5312.87987732152,1555.13682058272,4411.26358834554,5318.93099335491,214899.334810019,35514,6.05111603339581,0.165258771188827,41383
"Bird Island","BI10","BI10.04","ACE_ITRAX_1258",14.7,134.7,125.7,1925,7.48,1,TRUE,19662,54493,1.26,210.876671619614,1733.87485553905,497.903252435199,251.880468878983,46088.2681195312,4434.26778933466,1306.26382697705,3174.86544493974,5752.24698695724,207830.675251775,35480,5.85768532276705,0.170715896279594,41537
"Bird Island","BI10","BI10.04","ACE_ITRAX_1259",14.8,134.8,125.8,1926.4,7.44,1,TRUE,20646,55924,1.32,179.209095402867,1750.27549843467,1027.46548030977,232.971824023728,44730.5902125557,6349.97561377493,1600.93458559895,5388.22013511288,6051.29378810349,216568.218157852,36254.0000000001,5.9736365134289,0.167402217686324,42323
"Bird Island","BI10","BI10.04","ACE_ITRAX_1260",14.9,134.9,125.9,1927.8,7.43,1,TRUE,21768,58411,1.34,225.33774208786,1971.70524326878,816.849315068493,360.540387340576,54109.2253188474,7762.88521492679,1363.29333963155,5126.43363249882,4140.58101086443,201553.343410487,35778,5.6334435521965,0.177511319805467,42129
"Bird Island","BI10","BI10.04","ACE_ITRAX_1261",15,135,126,1929.3,7.46,1,TRUE,21537,58975,1.3,259.327305605787,2310.37054085155,330.052934407365,371.309551208285,63340.6943942134,6931.11162255466,707.256288015781,4579.48446490219,5269.05934571757,211304.603649515,35852,5.89380240013151,0.169669753430771,41935
"Bird Island","BI10","BI10.04","ACE_ITRAX_1262",15.1,135.1,126.1,1930.7,7.49,1,TRUE,21367,58235,1.31,242.509616992809,1839.52416792106,520.508446228468,289.828566649942,63253.6059541731,5145.93577521326,2076.11891620673,4489.38534872053,4004.36611473492,209179.331828065,35365.0000000001,5.91486870714166,0.169065460200763,41344
"Bird Island","BI10","BI10.04","ACE_ITRAX_1263",15.2,135.2,126.2,1932.1,7.52,1,TRUE,21208,60080,1.23,680.991301546392,2455.00225515464,1155.96842783505,612.319909793814,69037.6391752577,5682.55766752577,1024.34826030928,3885.65625,5133.18653350515,203301.655283505,35526,5.72261597938144,0.174745256994877,41734
"Bird Island","BI10","BI10.04","ACE_ITRAX_1264",15.3,135.3,126.3,1933.7,7.53,1,TRUE,21802,62531,1.2,697.66715662257,2556.10811693614,1581.77984648048,805.925853339865,78800.3024661113,6549.65115139637,2111.04458598726,3578.5513637106,5527.20790462191,221485.264739507,36826,6.01437203984975,0.166268397327975,42949
"Bird Island","BI10","BI10.04","ACE_ITRAX_1265",15.4,135.4,126.4,1935.2,7.53,1,TRUE,22818,63046,1.29,395.013478402079,2990.81633647289,1059.63933095161,395.013478402079,75510.2749269245,7962.9701201689,978.128613186101,3523.77102955506,4727.62163039949,242093.101818773,38611.0000000001,6.27005521273141,0.159488228743104,44769
"Bird Island","BI10","BI10.04","ACE_ITRAX_1266",15.5,135.5,126.5,1936.8,7.53,1,TRUE,22395,62638,1.24,307.883968523375,2273.60469063416,325.646505168955,201.308748649899,71636.3102916215,7377.37355346395,0,1782.17451010646,4345.90063261841,227200.606233605,38372.9999999999,5.92084554852646,0.168894795819978,44854
"Bird Island","BI10","BI10.04","ACE_ITRAX_1267",15.6,135.6,126.6,1938.2,7.52,1,TRUE,22744,62697,1.31,110.202142524453,1744.86725663717,140.813848781245,324.484086322,70498.7595093929,6685.59664648346,299.994721316566,1022.43098897687,5277.45815867101,241428.40490607,39434,6.12234125135848,0.163336207333773,45875
"Bird Island","BI10","BI10.04","ACE_ITRAX_1268",15.7,135.7,126.7,1939.6,7.51,1,TRUE,23325,64224,1.37,86.3272727272728,1708.04675324675,221.984415584416,277.48051948052,71207.6675324676,6604.03636363637,622.789610389611,2084.18701298701,5179.63636363637,248856.862337662,40358,6.16623376623377,0.162173546756529,46903
"Bird Island","BI10","BI10.04","ACE_ITRAX_1269",15.8,135.8,126.8,1941,7.51,1,TRUE,23583,64123,1.45,189.425003853862,1761.65253584091,290.451672575921,378.850007707723,72423.4931401264,4912.42176661014,0,2462.5250501002,4950.30676738092,258628.271928472,40960,6.31416679512872,0.1583740234375,47447
