"Site","Element","Model","Robustness_score_site","SNR_CI_s","SNR_smooth_s","n_mean","R2_overall","RMSE_overall","RMSEP_overall","RMSEP","Global_Rank","Robustness_score","Robustness_Class","Confidence_Flag","Bootstrap_Unstable","Rank_site"
"ALL","Sr","PLS_LOO",0.586229148369338,0.733913529074419,0.364702577311715,13757,0.619560933054721,0.381668523678026,58.9814163562467,0.387403145926133,3,0.681572628387012,"Acceptable 3","Moderate confidence",FALSE,3
"ALL","Sr","PLS_kfold",0.586229148369338,0.733913529074419,0.364702577311715,13757,0.619560933054721,0.381668523678026,58.9814163562467,0.387403145926133,4,0.681572628387012,"Acceptable 4","Moderate confidence",FALSE,4
"ALL","Sr","Bayes",0.582090230139881,0.760788145194715,0.31404335755763,13757,0.635271572146413,0.373704733132646,56.5643915636821,0.385058169520708,2,0.69096575996511,"Acceptable 2","Moderate confidence",FALSE,5
"ALL","Sr","OLS_weighted",0.4,0,1,14005,0.588442221601662,0.396971381054182,68.563181097856,NA,8,0.104718684234131,"Unstable","Low confidence (uncertainty-dominated)",FALSE,6
"ALL","Sr","WLS_weighted",0.330986132745258,0.0895578038247524,0.693128626126016,14005,0.605197017350042,0.38880693583257,61.616501941787,NA,7,0.201892249595952,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"ALL","Sr","WLS",0.267258228519984,0.0791982323985836,0.549348222702084,14005,0.605899324973479,0.388460961218056,59.3656290640811,NA,6,0.224381265643544,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"ALL","Ti","RF",0.889950597570519,0.816584329284199,1,13757,0.739729829501074,0.627892441456487,1631.97472441788,0.624680929647959,6,0.488300129057627,"Unstable","Low confidence (noise-dominated)",FALSE,1
"ALL","Ti","PLS_LOO",0.769782306828584,0.985781032588366,0.445784218188911,13757,0.756227776634957,0.607666319730726,1919.97750377683,0.620336808479536,1,0.844778456730668,"Preferred 1","High confidence (signal-dominated)",FALSE,2
"ALL","Ti","PLS_kfold",0.769782306828584,0.985781032588366,0.445784218188911,13757,0.756227776634957,0.607666319730726,1919.97750377683,0.620336808479536,2,0.844778456730668,"Acceptable 2","High confidence (signal-dominated)",FALSE,3
"ALL","Ti","Bayes",0.765540352087097,1,0.413850880217742,13757,0.757847910218222,0.605643649083077,2132.72586760655,0.617880211717454,4,0.716725313773472,"Unstable","Low confidence (noise-dominated)",FALSE,4
"ALL","Ti","OLS",0.614358506923568,0.919262770647259,0.157002111338032,14219,0.729930592021033,0.639603384224678,2035.54425020404,0.644447515724916,3,0.743945564809684,"Acceptable 3","Moderate confidence",FALSE,5
"ALL","Ti","OLS_weighted",0.542006454124426,0.903344090207377,0,14219,0.718555763474536,0.652933928562262,2173.73266969499,NA,5,0.661337636082951,"Unstable","Moderate confidence",FALSE,6
"ALL","Ti","WLS",0.30858907184031,0,0.771472679600775,14219,0.728935134347202,0.640781067535794,1882.89538666468,NA,8,0.357525879797602,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"ALL","Ti","WLS_weighted",0.287061369021783,0.018809767306703,0.689438771594404,14219,0.72919658362992,0.640471967780676,1893.08238585334,NA,7,0.368739820212937,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"ALL","Zr","RF",0.711883916054839,0.519806526758064,1,13757,0.744758871788424,0.66394198898659,46.0449432203038,0.675449546082181,5,0.702260749030039,"Unstable","Moderate confidence",FALSE,1
"ALL","Zr","Bayes",0.679520745030715,0.935087433460112,0.296170712386619,13757,0.7219222288162,0.693007515213175,84.3816359771264,0.70718613446717,7,0.654094190789526,"Unstable","Moderate confidence",FALSE,2
"ALL","Zr","PLS_LOO",0.662208839662399,0.856824502964999,0.370285344708498,13757,0.72037835645274,0.69492862207945,77.8910261396823,0.711474071275561,3,0.706378060237768,"Acceptable 3","Moderate confidence",FALSE,3
"ALL","Zr","PLS_kfold",0.662208839662399,0.856824502964999,0.370285344708498,13757,0.72037835645274,0.69492862207945,77.8910261396823,0.711474071275561,4,0.706378060237768,"Acceptable 4","Moderate confidence",FALSE,4
"ALL","Zr","OLS",0.616749924912217,1,0.0418748122805434,14519,0.608456680906178,0.822327315016661,148.16046066862,0.829368800202076,1,0.880981965744907,"Unstable","Low confidence (noise-dominated)",FALSE,5
"ALL","Zr","WLS_weighted",0.448925508811614,0.7409938656634,0.010822973533934,14519,0.608229412035276,0.822565937768544,162.575252795128,NA,2,0.769948752269116,"Unstable","Low confidence (noise-dominated)",FALSE,6
"ALL","Zr","WLS",0.297497163785909,0.483921609416238,0.0178604953404149,14519,0.608323185716187,0.822467487738816,159.077231156446,NA,6,0.668897574495213,"Unstable","Low confidence (noise-dominated)",FALSE,7
"ALL","Zr","OLS_weighted",0,0,0,14519,0.401191970178938,1.01694769214115,153.784821913486,NA,8,0.243417629025981,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
