depth	min	max	median	mean
70.2	442.84	896.51	645.73	652.75
70.3	443.84	897	646.71	653.75
70.4	446.29	897.74	647.97	654.76
70.5	447.9	898.75	648.79	655.77
70.6	449.62	899.01	649.92	656.77
70.7	450.06	899.68	650.93	657.78
70.8	451.82	900.86	652.04	658.78
70.9	452.7	901.35	653.17	659.79
71	453.54	901.7	654.22	660.79
71.1	454.53	902.37	655.19	661.8
71.2	455.01	902.96	656.24	662.8
71.3	456.1	903.7	657.22	663.81
71.4	456.93	904.34	658.12	664.82
71.5	458.13	904.98	658.98	665.82
71.6	459.05	905.42	660.12	666.83
71.7	459.8	906.33	661.16	667.83
71.8	460.13	907.13	662.24	668.84
71.9	460.61	908.55	663.74	669.84
72	461.3	909.19	664.85	670.85
72.1	462.17	909.77	666.04	671.85
72.2	463.76	911	667.09	672.86
72.3	464.39	911.59	668.03	673.87
72.4	465.52	912.21	668.92	674.87
72.5	466.54	912.93	670.14	675.88
72.6	467.6	913.61	671.11	676.88
72.7	468.56	914.28	672.48	677.89
72.8	469.08	914.96	673.29	678.89
72.9	469.66	915.63	674.29	679.9
73	470.21	916.28	675.37	680.9
73.1	471.36	917.06	676.46	681.91
73.2	472.33	917.6	677.35	682.92
73.3	473.18	918.24	678.56	683.92
73.4	474.11	918.72	679.6	684.93
73.5	475.12	919.88	680.53	685.93
73.6	476.47	921.05	681.65	686.94
73.7	478.03	922.6	682.81	687.94
73.8	478.91	924.23	684.12	688.95
73.9	479.46	924.94	685.02	689.95
74	480.71	926.05	685.86	690.96
74.1	481.7	926.99	686.95	691.97
74.2	482.36	928.35	687.98	692.97
74.3	483.09	929.54	689.01	693.98
74.4	484.21	930.99	690.02	694.98
74.5	484.78	931.82	691.03	695.99
74.6	485.59	933.42	692.09	696.99
74.7	486.77	934.74	693.05	698
74.8	487.95	936.75	693.68	699
74.9	488.73	937.46	694.56	700.01
75	489.29	938.63	695.63	701.02
75.1	489.98	939.95	696.36	702.02
75.2	490.54	941.27	697.73	703.03
75.3	491.71	942.44	699.04	704.03
75.4	492.44	943.2	700.32	705.04
75.5	492.57	943.7	701.31	706.04
75.6	492.72	945.34	702.56	707.05
75.7	493.22	946.26	703.27	708.05
75.8	493.78	947.23	704.21	709.06
75.9	494.04	948.3	705.18	710.07
76	494.54	950.34	706.21	711.07
76.1	496.41	951.23	707.06	712.08
76.2	497.2	952.67	707.95	713.08
76.3	497.78	953.59	709.21	714.09
76.4	498.19	956.07	710.44	715.09
76.5	498.29	956.91	711.8	716.1
76.6	498.67	957.78	712.66	717.1
76.7	499.86	959.11	713.5	718.11
76.8	500.43	961.07	714.67	719.12
76.9	501.05	963.21	715.25	720.12
77	501.49	964.83	716.29	721.13
77.1	502.2	966.14	717.62	722.13
77.2	503.16	967.18	718.4	723.14
77.3	503.52	968.14	719.16	724.14
77.4	503.98	970.04	720.31	725.15
77.5	504.49	971.57	721.2	726.15
77.6	505.22	973.19	721.96	727.16
77.7	505.76	975.61	723.3	728.17
77.8	506.4	977.69	724.42	729.17
77.9	507.02	979.52	725.29	730.18
78	507.52	981.21	726.15	731.18
78.1	508.36	983.13	727.04	732.19
78.2	509.06	985.08	727.84	733.19
78.3	509.96	987.25	728.59	734.2
78.4	510.87	989.39	729.44	735.2
78.5	511.67	992.1	730.24	736.21
78.6	512.01	992.96	730.96	737.22
78.7	512.79	994.35	731.84	738.22
78.8	513.51	995.72	732.74	739.23
78.9	514.51	998.03	733.71	740.23
79	515.59	1000.91	734.59	741.24
79.1	516.28	1003.66	735.53	742.24
79.2	517.07	1005.4	736.61	743.25
79.3	517.78	1006.59	737.41	744.25
79.4	518.37	1007.56	738.23	745.26
79.5	518.97	1009.42	739.27	746.27
79.6	519.57	1010.88	740.12	747.27
79.7	520.12	1011.36	741.02	748.28
79.8	520.31	1013.32	741.57	749.28
79.9	520.97	1015.77	742.42	750.29
80	521.46	1018.73	743.33	751.29
80.1	522.31	1019	744.21	752.31
80.2	523.48	1019.41	745.53	753.33
80.3	524.88	1020.53	746.31	754.34
80.4	525.76	1021.45	747.27	755.36
80.5	526.15	1021.94	748.42	756.37
80.6	527.03	1022.57	749.73	757.39
80.7	527.44	1023.33	750.97	758.4
80.8	528.24	1024.05	752.08	759.42
80.9	528.54	1024.73	752.95	760.44
81	530.1	1025.76	754.18	761.45
81.1	530.99	1027.18	755.08	762.47
81.2	531.75	1027.63	756.19	763.48
81.3	532.45	1027.96	756.93	764.5
81.4	532.81	1028.58	758.19	765.51
81.5	533.43	1029.94	759.07	766.53
81.6	534.15	1030.66	760.1	767.55
81.7	535.04	1031.88	761.25	768.56
81.8	536.2	1032.2	762.34	769.58
81.9	536.46	1032.76	763.4	770.59
82	538.47	1033.28	764.68	771.61
82.1	541.41	1035.11	765.66	772.62
82.2	542.29	1035.93	766.52	773.64
82.3	543.41	1037.45	767.35	774.66
82.4	544.54	1038.05	768.47	775.67
82.5	545.15	1038.41	769.5	776.69
82.6	545.64	1038.67	770.62	777.7
82.7	546.14	1038.83	771.43	778.72
82.8	547.37	1039.38	772.74	779.74
82.9	548.44	1039.91	773.94	780.75
83	548.99	1040.83	775.15	781.77
83.1	549.86	1041.3	776	782.78
83.2	550.45	1042.07	777.32	783.8
83.3	551.67	1042.88	778.4	784.81
83.4	552.45	1044.54	779.57	785.83
83.5	553.34	1046.06	780.85	786.85
83.6	554.07	1047.09	782.06	787.86
83.7	554.62	1047.82	783.2	788.88
83.8	555.3	1048.33	784.41	789.89
83.9	556.43	1049.73	785.5	790.91
84	557.29	1050.31	786.38	791.92
84.1	558.52	1050.85	787.44	792.94
84.2	559.64	1051.21	788.59	793.96
84.3	560.6	1051.59	790.05	794.97
84.4	561.74	1051.99	791.09	795.99
84.5	562.82	1053.18	792.19	797
84.6	563.86	1054.54	793.48	798.02
84.7	564.91	1055.44	794.47	799.03
84.8	565.99	1056.02	795.45	800.05
84.9	567.08	1057.15	796.55	801.07
85	568.07	1058.85	797.69	802.08
85.1	569.34	1060.09	798.79	803.1
85.2	570.68	1061.58	799.8	804.11
85.3	571.67	1062.18	800.77	805.13
85.4	572.94	1062.81	801.81	806.15
85.5	574.37	1064.45	802.89	807.16
85.6	574.79	1064.91	803.81	808.18
85.7	575.51	1067.54	804.74	809.19
85.8	576.37	1068.21	805.74	810.21
85.9	576.98	1068.78	806.99	811.22
86	577.8	1069.3	807.89	812.24
86.1	578.39	1070.25	808.88	813.26
86.2	578.74	1071.33	809.84	814.27
86.3	579.07	1072.48	810.74	815.29
86.4	579.69	1073.75	811.71	816.3
86.5	580.06	1074.94	812.71	817.32
86.6	580.42	1076.18	813.53	818.33
86.7	581.03	1077.44	814.53	819.35
86.8	581.48	1079.39	815.42	820.37
86.9	581.76	1080.15	816.46	821.38
87	582.39	1081.8	817.32	822.4
87.1	583.02	1083.08	818.45	823.41
87.2	583.77	1083.56	819.25	824.43
87.3	584.42	1085.11	820.4	825.45
87.4	584.85	1087.77	821.56	826.46
87.5	585.63	1089.18	822.6	827.48
87.6	586.02	1090.52	823.51	828.49
87.7	586.43	1092.14	824.28	829.51
87.8	586.84	1092.32	825.45	830.52
87.9	587.3	1092.7	826.58	831.54
88	588.42	1093.55	827.61	832.56
88.1	588.95	1095.51	828.77	833.57
88.2	589.7	1097.06	829.82	834.59
88.3	590.47	1098.43	830.76	835.6
88.4	590.73	1100.6	831.75	836.62
88.5	591	1102.17	832.76	837.63
88.6	591.27	1103.74	833.61	838.65
88.7	591.58	1104.66	834.39	839.67
88.8	592.32	1107.07	835.36	840.68
88.9	592.71	1108.79	836.49	841.7
89	593.28	1110.46	837.88	842.71
89.1	593.47	1112.29	838.99	843.73
89.2	593.88	1114.06	839.98	844.74
89.3	594.39	1115.54	840.6	845.76
89.4	594.89	1117.02	841.6	846.78
89.5	595.6	1118.43	842.37	847.79
89.6	596.66	1120.02	843.41	848.81
89.7	597.38	1121.4	844.68	849.82
89.8	597.86	1123.4	845.62	850.84
89.9	598.57	1125.65	846.66	851.86
90	599.11	1127.39	847.34	852.87
90.1	599.87	1127.72	848.47	853.87
90.2	601.15	1128.42	849.69	854.86
90.3	602.83	1128.89	850.74	855.86
90.4	604.66	1129.09	851.79	856.85
90.5	605.53	1129.49	852.57	857.85
90.6	607.02	1130.41	853.3	858.85
90.7	608.08	1130.91	854.36	859.84
90.8	608.89	1131.46	855.37	860.84
90.9	610.92	1131.94	856.6	861.83
91	612.35	1132.43	857.62	862.83
91.1	613.84	1132.92	858.68	863.82
91.2	614.57	1133.45	859.76	864.82
91.3	615.75	1134.04	861.23	865.82
91.4	617.08	1134.58	862.33	866.81
91.5	618.29	1134.77	863.07	867.81
91.6	619.14	1135.48	864.26	868.8
91.7	620.45	1135.95	865.36	869.8
91.8	622.07	1136.44	866.02	870.8
91.9	623.32	1137.22	866.9	871.79
92	624.43	1137.79	867.7	872.79
92.1	625.52	1138.31	868.6	873.78
92.2	626.5	1139.28	869.83	874.78
92.3	627.28	1140.08	870.89	875.77
92.4	628.8	1140.8	872.52	876.77
92.5	629.87	1141.71	873.47	877.77
92.6	630.98	1142.44	874.42	878.76
92.7	632.84	1143.17	875.76	879.76
92.8	633.51	1144.02	876.94	880.75
92.9	634.19	1144.63	878.08	881.75
93	635	1145.35	879.58	882.74
93.1	635.63	1145.84	880.84	883.74
93.2	636.46	1146.63	881.78	884.74
93.3	637.16	1147.25	882.85	885.73
93.4	637.84	1148.11	883.92	886.73
93.5	638.6	1148.78	884.86	887.72
93.6	639.8	1149.37	886.12	888.72
93.7	641.24	1150.08	887.31	889.72
93.8	642.05	1150.67	888.34	890.71
93.9	642.59	1151.35	889.18	891.71
94	644.34	1152.02	889.78	892.7
94.1	645.4	1152.59	890.75	893.7
94.2	646.44	1153.72	891.69	894.69
94.3	647.43	1154.45	892.85	895.69
94.4	648.31	1155.72	893.84	896.69
94.5	649.42	1156.03	894.83	897.68
94.6	650.25	1157.23	895.76	898.68
94.7	650.68	1157.86	896.68	899.67
94.8	651.13	1158.27	897.86	900.67
94.9	652.01	1159.56	898.5	901.66
95	652.83	1160.53	899.56	902.66
95.1	653.74	1161.21	900.38	903.66
95.2	654.8	1162.39	901.74	904.65
95.3	656.07	1163.51	902.58	905.65
95.4	657.25	1163.89	903.76	906.64
95.5	658.08	1165.54	904.48	907.64
95.6	658.67	1166.72	905.75	908.64
95.7	659.74	1167.25	906.69	909.63
95.8	660.55	1167.77	907.36	910.63
95.9	661.15	1168.53	908.58	911.62
96	661.63	1169.48	909.6	912.62
96.1	662.77	1170.34	910.54	913.61
96.2	663.96	1171.38	911.78	914.61
96.3	664.54	1172.22	912.84	915.61
96.4	665.67	1172.63	914.07	916.6
96.5	666.5	1173.25	915.21	917.6
96.6	667.45	1173.88	916.02	918.59
96.7	667.9	1174.74	917.08	919.59
96.8	668.91	1176.31	917.74	920.58
96.9	669.47	1177.12	918.86	921.58
97	669.97	1177.28	919.9	922.58
97.1	670.42	1178.17	921.36	923.57
97.2	670.86	1178.79	922.39	924.57
97.3	671.45	1179.14	923.31	925.56
97.4	672.14	1179.88	924.49	926.56
97.5	672.85	1180.63	925.63	927.56
97.6	673.75	1181.53	926.82	928.55
97.7	675.22	1182.69	927.63	929.55
97.8	675.74	1183.53	928.9	930.54
97.9	676.57	1184.97	929.73	931.54
98	677.04	1186.37	931.1	932.53
98.1	677.45	1187.28	932.06	933.53
98.2	677.78	1188.42	932.86	934.53
98.3	678.05	1189.55	934.14	935.52
98.4	678.6	1190.59	934.94	936.52
98.5	678.95	1191.15	936.04	937.51
98.6	679.36	1191.59	937.19	938.51
98.7	679.7	1192.61	938.1	939.5
98.8	680.05	1193.89	939.46	940.5
98.9	680.46	1196.11	940.5	941.5
99	680.79	1197.28	941.77	942.49
99.1	681.45	1198.84	942.73	943.49
99.2	682	1200.55	943.42	944.48
99.3	682.1	1202.27	944.48	945.48
99.4	682.62	1203.49	945.46	946.48
99.5	683.59	1204.75	946.44	947.47
99.6	684.02	1205.79	947.32	948.47
99.7	684.86	1206.88	948.56	949.46
99.8	685.84	1208.52	949.66	950.46
99.9	686.85	1210.34	950.57	951.45
100	687.47	1211.13	951.72	952.45
100.1	688.82	1211.88	952.45	953.48
100.2	690.08	1212.85	953.27	954.51
100.3	691.79	1213.82	954.26	955.55
100.4	692.75	1214.75	955.21	956.58
100.5	694.32	1215.48	956.14	957.61
100.6	695.47	1215.8	957.34	958.64
100.7	697.06	1216.42	958.4	959.67
100.8	698.79	1216.98	959.48	960.7
100.9	700.22	1218	960.9	961.74
101	701.15	1219.1	962.02	962.77
101.1	702.46	1220.02	963.13	963.8
101.2	704.18	1220.91	964.2	964.83
101.3	705.55	1221.09	965.2	965.86
101.4	707.38	1222.52	966.35	966.89
101.5	708.35	1222.66	967.7	967.93
101.6	709.73	1223.3	968.59	968.96
101.7	710.9	1223.62	969.61	969.99
101.8	712.06	1223.84	970.39	971.02
101.9	713.08	1224.97	971.22	972.05
102	714	1226.34	972.44	973.08
102.1	715.09	1226.97	973.12	974.12
102.2	716.18	1227.45	974.24	975.15
102.3	717.34	1227.9	975.63	976.18
102.4	718.35	1229.13	976.57	977.21
102.5	719.94	1229.63	977.38	978.24
102.6	721.66	1230.24	978.26	979.27
102.7	722.93	1230.76	979.44	980.31
102.8	723.6	1231.78	980.66	981.34
102.9	725.61	1233.07	981.78	982.37
103	726.39	1234.07	982.74	983.4
103.1	726.92	1235.08	983.91	984.43
103.2	728.22	1236.75	985.08	985.46
103.3	729.02	1237.55	986.24	986.5
103.4	730.09	1237.84	987.12	987.53
103.5	732.23	1238.27	988.11	988.56
103.6	733.28	1238.81	989.03	989.59
103.7	733.85	1239.35	989.88	990.62
103.8	734.55	1240.09	990.92	991.65
103.9	735.32	1241.29	992.03	992.69
104	736.59	1242.12	993.04	993.72
104.1	738.47	1242.33	994.44	994.75
104.2	739.8	1243.23	995.76	995.78
104.3	740.56	1243.68	996.94	996.81
104.4	742.09	1244.81	997.98	997.84
104.5	743.48	1245.43	999.04	998.88
104.6	744.27	1245.73	1000.22	999.91
104.7	745.04	1246.7	1001.03	1000.94
104.8	746.34	1247.57	1002.39	1001.97
104.9	746.6	1249.02	1003.47	1003
105	747.22	1249.51	1004.75	1004.04
105.1	747.99	1249.93	1006.22	1005.07
105.2	749.77	1250.64	1007.5	1006.1
105.3	750.85	1251.59	1008.58	1007.13
105.4	751.65	1252.62	1009.47	1008.16
105.5	752.64	1253.16	1010.81	1009.19
105.6	753.28	1253.92	1012	1010.23
105.7	754.14	1254.9	1013.06	1011.26
105.8	755.36	1256.18	1014.13	1012.29
105.9	755.94	1257.22	1015.31	1013.32
106	757.11	1258.25	1016.65	1014.35
106.1	758.03	1259.37	1017.8	1015.38
106.2	759.09	1260.6	1018.72	1016.42
106.3	760.18	1261.41	1020.06	1017.45
106.4	761.44	1261.94	1021.11	1018.48
106.5	762.51	1262.78	1022.12	1019.51
106.6	763.45	1263.65	1023.34	1020.54
106.7	764.45	1264.96	1024.54	1021.57
106.8	765.45	1265.63	1025.44	1022.61
106.9	766.63	1266.53	1026.39	1023.64
107	768.07	1268.03	1027.24	1024.67
107.1	769.26	1268.76	1028.21	1025.7
107.2	770.5	1269.55	1029.31	1026.73
107.3	771.32	1269.99	1030.22	1027.76
107.4	772.01	1270.96	1031.28	1028.8
107.5	773.1	1271.49	1032.61	1029.83
107.6	774.17	1272.16	1033.81	1030.86
107.7	775.46	1272.87	1034.97	1031.89
107.8	776.29	1273.43	1035.76	1032.92
107.9	776.88	1274.33	1037.03	1033.95
108	777.1	1275.03	1038.07	1034.99
108.1	777.41	1275.88	1039.4	1036.02
108.2	778.89	1276.78	1040.42	1037.05
108.3	780.08	1277.58	1041.34	1038.08
108.4	780.74	1278.86	1042.57	1039.11
108.5	781.26	1280.04	1043.81	1040.14
108.6	781.8	1281.55	1044.7	1041.18
108.7	782.71	1282.62	1046.02	1042.21
108.8	783.13	1283.77	1047.36	1043.24
108.9	783.56	1285.17	1048.38	1044.27
109	784.02	1286.47	1049.32	1045.3
109.1	784.77	1287.73	1050.05	1046.33
109.2	786.22	1288.98	1050.96	1047.37
109.3	786.73	1290.4	1052.03	1048.4
109.4	787.25	1291.48	1052.84	1049.43
109.5	787.62	1292.57	1054.12	1050.46
109.6	788.04	1293.37	1055.38	1051.49
109.7	788.9	1294.69	1056.35	1052.53
109.8	789.51	1296.14	1057.42	1053.56
109.9	789.86	1297.5	1058.27	1054.59
110	790.24	1298.58	1058.94	1055.62
110.1	792.03	1299.36	1060.06	1056.65
110.2	794.01	1300.06	1061.02	1057.69
110.3	796.23	1300.54	1061.73	1058.72
110.4	798.24	1301.19	1062.93	1059.76
110.5	800.08	1301.57	1063.9	1060.79
110.6	800.79	1302.08	1064.65	1061.83
110.7	802.47	1302.63	1065.76	1062.86
110.8	804.58	1303.18	1066.73	1063.9
110.9	806.24	1304.35	1067.89	1064.93
111	807.72	1305.47	1069.38	1065.97
111.1	808.97	1306.13	1070.42	1067
111.2	810.34	1307.14	1071.74	1068.03
111.3	812.1	1307.5	1072.79	1069.07
111.4	814.23	1307.88	1073.74	1070.1
111.5	815.42	1308.49	1074.56	1071.14
111.6	817.17	1308.87	1075.88	1072.17
111.7	817.61	1309.53	1076.8	1073.21
111.8	818.47	1310.37	1077.37	1074.24
111.9	819.46	1310.57	1078.24	1075.28
112	821.35	1310.99	1079.32	1076.31
112.1	822.63	1311.8	1080.39	1077.35
112.2	823.77	1312.56	1081.13	1078.38
112.3	825.9	1313.35	1082.19	1079.41
112.4	827.54	1313.83	1083.72	1080.45
112.5	828.88	1314.15	1084.55	1081.48
112.6	830.12	1314.79	1085.83	1082.52
112.7	831.37	1315.91	1086.51	1083.55
112.8	832.3	1316.16	1087.29	1084.59
112.9	833.31	1316.2	1088.75	1085.62
113	834.69	1316.59	1089.58	1086.66
113.1	836.48	1317.45	1090.71	1087.69
113.2	837.72	1318.42	1091.38	1088.73
113.3	838.97	1319.5	1092.25	1089.76
113.4	839.89	1319.97	1093.37	1090.79
113.5	841.12	1320.38	1094.71	1091.83
113.6	842.53	1321.03	1095.6	1092.86
113.7	843.88	1321.46	1096.73	1093.9
113.8	844.3	1322.26	1097.79	1094.93
113.9	845.14	1322.68	1098.99	1095.97
114	846.54	1322.9	1100.03	1097
114.1	847.99	1323.2	1101.22	1098.04
114.2	848.73	1323.8	1102.35	1099.07
114.3	849.71	1324.51	1103.56	1100.11
114.4	850.57	1325.96	1104.24	1101.14
114.5	851.93	1326.58	1105.19	1102.17
114.6	852.76	1327.18	1106.14	1103.21
114.7	853.92	1328.56	1107.45	1104.24
114.8	854.73	1329.69	1108.82	1105.28
114.9	856.34	1330.87	1110.15	1106.31
115	856.96	1331.99	1111.52	1107.35
115.1	858.22	1332.94	1112.75	1108.38
115.2	859.05	1334.04	1113.8	1109.42
115.3	859.52	1334.87	1115.02	1110.45
115.4	860.25	1335.7	1116.08	1111.49
115.5	861.35	1336.66	1117.19	1112.52
115.6	862.36	1337.16	1118.64	1113.55
115.7	863.44	1337.51	1119.76	1114.59
115.8	863.99	1338.8	1120.88	1115.62
115.9	864.74	1339.33	1121.81	1116.66
116	865.83	1340.15	1123.02	1117.69
116.1	866.18	1340.97	1124.26	1118.73
116.2	866.57	1341.26	1125.6	1119.76
116.3	868.01	1341.64	1126.48	1120.8
116.4	868.66	1342.68	1127.77	1121.83
116.5	869.37	1343.02	1128.84	1122.87
116.6	870	1343.43	1129.98	1123.9
116.7	871.02	1344.22	1131.22	1124.93
116.8	871.69	1344.66	1132.22	1125.97
116.9	872.23	1345.48	1133.28	1127
117	873.04	1347.03	1134.26	1128.04
117.1	873.68	1348.76	1135.7	1129.07
117.2	874.34	1350.17	1136.58	1130.11
117.3	875.01	1350.88	1137.64	1131.14
117.4	875.98	1351.66	1139.11	1132.18
117.5	876.75	1352.55	1140.22	1133.21
117.6	877.37	1354.26	1141.28	1134.25
117.7	878.15	1355.74	1142.56	1135.28
117.8	879.28	1357.41	1143.58	1136.31
117.9	880.5	1358.44	1144.32	1137.35
118	881.62	1359.77	1145.49	1138.38
118.1	882.14	1360.33	1146.62	1139.42
118.2	882.71	1360.98	1147.81	1140.45
118.3	884.03	1362.12	1148.84	1141.49
118.4	885.82	1363.24	1150.03	1142.52
118.5	886.46	1364.71	1150.88	1143.56
118.6	886.93	1365.39	1151.79	1144.59
118.7	887.59	1365.96	1152.96	1145.62
118.8	888.07	1366.85	1153.98	1146.66
118.9	888.27	1367.99	1155.16	1147.69
119	888.51	1369.01	1156.43	1148.73
119.1	889.17	1369.83	1157.41	1149.76
119.2	889.83	1371.21	1158.43	1150.8
119.3	890.46	1372.79	1159.39	1151.83
119.4	890.87	1374.86	1160.35	1152.87
119.5	891.25	1375.68	1161.33	1153.9
119.6	892.05	1376.63	1162.58	1154.94
119.7	892.8	1377.83	1163.71	1155.97
119.8	893.05	1379.84	1164.74	1157
119.9	893.29	1380.87	1165.68	1158.04
120	893.54	1382.49	1166.66	1159.07
120.1	895.48	1382.74	1167.69	1160.05
120.2	898.33	1383.02	1168.47	1161.03
120.3	900.84	1383.12	1169.41	1162.01
120.4	902.2	1383.5	1170.43	1162.99
120.5	904.12	1384.42	1171.37	1163.97
120.6	906.33	1384.74	1172.23	1164.95
120.7	907.75	1385.19	1172.95	1165.93
120.8	909.07	1385.52	1173.88	1166.91
120.9	910.98	1385.82	1174.87	1167.89
121	911.96	1386.04	1176.17	1168.87
121.1	913.89	1386.56	1177.06	1169.85
121.2	914.95	1386.86	1177.89	1170.83
121.3	916.27	1387.53	1178.87	1171.81
121.4	918.47	1387.72	1179.89	1172.79
121.5	920.4	1387.95	1180.79	1173.77
121.6	921.9	1388.42	1181.89	1174.75
121.7	923.47	1389.36	1183.11	1175.73
121.8	925.34	1389.64	1183.9	1176.71
121.9	926.4	1389.88	1184.82	1177.69
122	927.87	1390.59	1185.77	1178.67
122.1	929.32	1391.17	1186.81	1179.65
122.2	931.83	1391.56	1187.65	1180.63
122.3	933.76	1391.95	1188.83	1181.61
122.4	935.48	1392.33	1189.75	1182.59
122.5	937.46	1392.73	1190.87	1183.56
122.6	939.4	1393.06	1191.7	1184.54
122.7	941.32	1393.57	1192.85	1185.52
122.8	943.26	1394.05	1193.76	1186.5
122.9	944.87	1394.47	1194.51	1187.48
123	946.87	1394.9	1195.23	1188.46
123.1	948.91	1395.14	1196.31	1189.44
123.2	950.25	1395.53	1197.29	1190.42
123.3	951.56	1395.95	1198.39	1191.4
123.4	952.71	1396.55	1199.35	1192.38
123.5	953.73	1397.31	1200.52	1193.36
123.6	955.7	1398.1	1201.48	1194.34
123.7	957.37	1398.89	1202.7	1195.32
123.8	958.83	1399.83	1203.71	1196.3
123.9	959.65	1400.7	1204.67	1197.28
124	960.97	1401.99	1205.6	1198.26
124.1	962.1	1402.69	1206.67	1199.24
124.2	962.95	1403.2	1207.58	1200.22
124.3	964.75	1403.9	1208.53	1201.2
124.4	965.43	1404.28	1209.66	1202.18
124.5	966.39	1404.56	1210.53	1203.16
124.6	967.4	1405.05	1211.55	1204.14
124.7	968.44	1405.39	1212.36	1205.12
124.8	969.29	1405.7	1213.53	1206.1
124.9	970.32	1406.21	1214.41	1207.08
125	971.39	1406.6	1215.36	1208.06
125.1	972.37	1406.97	1216.31	1209.04
125.2	973.33	1407.42	1217.38	1210.01
125.3	974.25	1407.69	1218.43	1210.99
125.4	975.59	1407.98	1219.14	1211.97
125.5	976.34	1408.31	1220.2	1212.95
125.6	977.66	1408.77	1221.22	1213.93
125.7	978.78	1409.48	1222.66	1214.91
125.8	979.33	1409.98	1223.61	1215.89
125.9	980.58	1410.3	1224.6	1216.87
126	981.01	1410.99	1225.62	1217.85
126.1	982.26	1412.11	1226.62	1218.83
126.2	983.3	1413.05	1227.98	1219.81
126.3	984.75	1413.41	1229.03	1220.79
126.4	985.1	1414.03	1230.3	1221.77
126.5	985.21	1414.46	1231.33	1222.75
126.6	985.94	1415.34	1232.48	1223.73
126.7	987.19	1415.9	1233.46	1224.71
126.8	988.08	1417.04	1234.51	1225.69
126.9	988.75	1417.74	1235.74	1226.67
127	989.46	1418.04	1236.94	1227.65
127.1	990.41	1418.26	1237.87	1228.63
127.2	991.83	1419	1238.79	1229.61
127.3	993.15	1419.81	1239.75	1230.59
127.4	994.66	1420.73	1240.66	1231.57
127.5	995.68	1421.44	1241.65	1232.55
127.6	995.93	1421.85	1242.58	1233.53
127.7	996.77	1422.17	1243.41	1234.51
127.8	997.99	1422.88	1244.32	1235.49
127.9	998.11	1423.9	1245.6	1236.46
128	998.28	1425.22	1246.49	1237.44
128.1	1000.36	1426.33	1247.45	1238.42
128.2	1001.44	1427.31	1248.6	1239.4
128.3	1002.15	1428.03	1249.78	1240.38
128.4	1002.8	1428.41	1250.81	1241.36
128.5	1003.6	1428.74	1251.73	1242.34
128.6	1004.31	1429.2	1252.77	1243.32
128.7	1004.68	1429.48	1254.03	1244.3
128.8	1004.86	1431.06	1255.21	1245.28
128.9	1005.04	1433.21	1256.23	1246.26
129	1005.48	1434.1	1257.14	1247.24
129.1	1005.85	1434.76	1258.22	1248.22
129.2	1006.62	1435.16	1259.15	1249.2
129.3	1006.95	1436.28	1260.35	1250.18
129.4	1008.16	1437.41	1261.29	1251.16
129.5	1009.34	1438.25	1262.34	1252.14
129.6	1010.28	1439.15	1263.23	1253.12
129.7	1011.3	1440.74	1264.35	1254.1
129.8	1012.12	1442.44	1265.22	1255.08
129.9	1012.78	1443.99	1266.34	1256.06
130	1013.66	1445.03	1267.5	1257.04
130.1	1016.18	1445.31	1268.4	1258.05
130.2	1018.23	1445.68	1269.26	1259.07
130.3	1019.67	1445.93	1270.28	1260.09
130.4	1021.72	1446.51	1271.22	1261.1
130.5	1023.12	1446.86	1272.35	1262.12
130.6	1024.43	1447.08	1273.45	1263.14
130.7	1026.71	1447.29	1274.38	1264.15
130.8	1028.86	1447.54	1275.43	1265.17
130.9	1030.78	1447.76	1276.54	1266.19
131	1031.71	1447.89	1277.48	1267.2
131.1	1033.74	1448.13	1278.51	1268.22
131.2	1035.49	1448.33	1279.27	1269.24
131.3	1036.88	1448.7	1280.37	1270.25
131.4	1039.21	1449.2	1281.31	1271.27
131.5	1040.67	1449.66	1282.07	1272.29
131.6	1042.65	1450.07	1283.06	1273.3
131.7	1044.92	1450.49	1284.1	1274.32
131.8	1046.8	1450.78	1285.12	1275.34
131.9	1049.35	1451.38	1286.14	1276.35
132	1051.1	1451.59	1286.83	1277.37
132.1	1052.65	1452.17	1287.5	1278.39
132.2	1054.89	1452.31	1288.42	1279.4
132.3	1057.24	1452.8	1289.46	1280.42
132.4	1059.47	1453.2	1290.38	1281.44
132.5	1061.4	1453.8	1291.43	1282.45
132.6	1063.06	1453.92	1292.45	1283.47
132.7	1065.05	1454.33	1293.27	1284.49
132.8	1067	1454.76	1294.28	1285.5
132.9	1068.15	1455.18	1295.17	1286.52
133	1069.76	1455.53	1295.99	1287.53
133.1	1072.65	1455.78	1296.92	1288.55
133.2	1074.04	1456.18	1297.95	1289.57
133.3	1077.16	1457.06	1299.14	1290.58
133.4	1078.71	1457.75	1299.99	1291.6
133.5	1080.09	1458.46	1301.15	1292.62
133.6	1081.44	1459.15	1302.22	1293.63
133.7	1082.58	1459.61	1303.12	1294.65
133.8	1083.95	1459.93	1304.19	1295.67
133.9	1085.92	1460.53	1305.09	1296.68
134	1088.21	1461.03	1305.97	1297.7
134.1	1089.16	1461.62	1306.94	1298.72
134.2	1090.51	1461.97	1307.84	1299.73
134.3	1091.38	1462.58	1308.64	1300.75
134.4	1092.06	1463.42	1309.53	1301.77
134.5	1093.06	1463.99	1310.78	1302.78
134.6	1094.7	1464.8	1311.8	1303.8
134.7	1096.33	1465.71	1312.89	1304.82
