"Location","Site","Section","sample","min_depth","max_depth","midpoint","Co","Co_sd","Co_ICP","Co_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,-0.204152506329774,-0.0102076253164887,-3.12368071436122,-0.156184035718061,-3.43871590220984,-4.77787976072786,-2.09955204369181
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,0.144062997434838,0.00720314987174188,-3.12463192612846,-0.156231596306423,-3.2558758144747,-4.59763686010284,-1.91411476884657
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,-0.483433505850582,-0.0241716752925291,-3.0907228746656,-0.15453614373328,-3.58536004040323,-4.9245661995415,-2.24615388126496
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,-0.886979621915883,-0.0443489810957941,-3.30480663852024,-0.165240331926012,-3.7972529816102,-5.13986079974017,-2.45464516348023
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,-0.448149145459181,-0.022407457272959,-3.35191297259256,-0.167595648629628,-3.56683302055519,-4.90592932534265,-2.22773671576773
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,-0.167195871122396,-0.00835979355611978,-3.09617522957328,-0.154808761478664,-3.41931080866673,-4.75861093355806,-2.0800106837754
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,0.211524876443536,0.0105762438221768,-3.43196518733426,-0.171598259366713,-3.22045310714728,-4.56305632121996,-1.87784989307459
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-0.0316584000665127,-0.00158292000332564,-3.08030305950835,-0.154015152975417,-3.34814314717166,-4.68822654769813,-2.00805974664519
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-0.603610378492878,-0.0301805189246439,-3.10786139289343,-0.155393069644672,-3.64846219898059,-4.98826915303568,-2.30865524492551
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-0.668867702707079,-0.033443385135354,-3.13214520371336,-0.156607260185668,-3.6827273444313,-5.02300720427191,-2.34244748459068
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-0.328863246704772,-0.0164431623352386,-3.12721076704203,-0.156360538352102,-3.50419869222108,-4.84314742200794,-2.16524996243422
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-0.339329140481916,-0.0169664570240958,-2.96993951394437,-0.148496975697218,-3.50969409640542,-4.84864194736872,-2.17074624544211
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-0.150983513934891,-0.00754917569674454,-3.0399658549383,-0.151998292746915,-3.41079806647544,-4.7501684274285,-2.07142770552239
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,0.00835062199083492,0.000417531099541746,-3.05211879558917,-0.152605939779458,-3.32713531430932,-4.66753502340107,-1.98673560521757
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,-0.228183818018436,-0.0114091909009218,-2.84926424463625,-0.142463212231813,-3.45133420061999,-4.79042723594302,-2.11224116529697
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,-0.223148727620954,-0.0111574363810477,-3.2382312637275,-0.161911563186375,-3.44869038849768,-4.78779710202541,-2.10958367496995
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-0.0778589307829037,-0.00389294653914518,-3.23729353444107,-0.161864676722053,-3.37240200123838,-4.71216837903731,-2.03263562343944
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-0.423815414093247,-0.0211907707046624,-4.94738531791702,-0.247369265895851,-3.55405592841033,-4.89309407966489,-2.21501777715577
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-0.161517413940707,-0.00807587069703537,-3.88443018370373,-0.194221509185186,-3.41632917919281,-4.75565317899577,-2.07700517938985
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,0.234913433386466,0.0117456716693233,-2.95253580550192,-0.147626790275096,-3.20817230472116,-4.55109309139126,-1.86525151805106
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-0.637139397526764,-0.0318569698763382,-3.001489381657,-0.15007446908285,-3.66606752877077,-5.00610457589984,-2.3260304816417
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-0.375203268250803,-0.0187601634125401,-3.37834471782215,-0.168917235891108,-3.5285307897685,-4.86749581169841,-2.18956576783859
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-0.189872311940439,-0.00949361559702196,-3.30616938663285,-0.165308469331643,-3.4312176950169,-4.77043027826849,-2.0920051117653
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,0.515889989829305,0.0257944994914652,-3.62029243521017,-0.181014621760509,-3.06063786792523,-4.4083998377191,-1.71287589813136
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,0.521847125158452,0.0260923562579226,-3.47262599416684,-0.173631299708342,-3.0575099108571,-4.40539494829325,-1.70962487342095
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,0.103598737195027,0.00517993685975133,-3.75490541247489,-0.187745270623744,-3.27712268261354,-4.61843126377856,-1.93581410144851
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,0.391234022597812,0.0195617011298906,-3.69709730635481,-0.184854865317741,-3.12609189779726,-4.47147278091954,-1.78071101467498
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-0.0133412125403252,-0.000667060627016262,-3.55264179467188,-0.177632089733594,-3.33852520616059,-4.67874861091274,-1.99830180140843
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-0.00728760559523376,-0.000364380279761688,-3.7451836513503,-0.187259182567515,-3.33534659402819,-4.67561805467445,-1.99507513338193
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-1.0271952884271,-0.0513597644213548,-4.62712520770113,-0.231356260385056,-3.870877057763,-5.21558683028313,-2.52616728524287
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-0.446465638783766,-0.0223232819391883,-4.01056230238785,-0.200528115119392,-3.56594904926469,-4.90504086792347,-2.22685723060591
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-0.783903004938311,-0.0391951502469156,-3.7037775834868,-0.18518887917434,-3.74312978063877,-5.08449424671009,-2.40176531456746
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-0.524178532674823,-0.0262089266337412,-4.00822582070966,-0.200411291035483,-3.6067543327273,-4.94612493579706,-2.26738372965755
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-0.298818489299466,-0.0149409244649733,-3.23225711015103,-0.161612855507551,-3.48842286943152,-4.82738889927397,-2.14945683958908
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-0.609544077260895,-0.0304772038630447,-3.77224390776955,-0.188612195388478,-3.65157785004038,-4.99142354033703,-2.31173215974372
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-0.322137267576604,-0.0161068633788302,-4.8809664314526,-0.24404832157263,-3.50066703265796,-4.83961773112452,-2.16171633419139
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-1.01669131076517,-0.0508345655382585,-4.8111620455472,-0.24055810227736,-3.86536165659185,-5.2098976060034,-2.5208257071803
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-1.03579944866479,-0.0517899724332395,-5.49871664031834,-0.274935832015917,-3.87539490776031,-5.22024903522157,-2.53054078029905
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-0.889128381728719,-0.0444564190864359,-4.42385289987013,-0.221192644993506,-3.7983812468036,-5.14101770950641,-2.4557447841008
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,0.0163920537788177,0.000819602688940884,-3.90776228736728,-0.195388114368364,-3.32291294029744,-4.66338090132148,-1.98244497927339
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-0.491261910942175,-0.0245630955471088,-3.81449731840457,-0.190724865920229,-3.58947055891346,-4.92870518658809,-2.25023593123883
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,0.0332357880572958,0.00166178940286479,-4.02979169891343,-0.201489584945672,-3.31406867627137,-4.65468467053899,-1.97345268200374
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,0.171708813701789,0.00858544068508945,-3.58514309578572,-0.179257154789286,-3.24135962143588,-4.58345251794248,-1.89926672492928
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-0.152148089951642,-0.0076074044975821,-3.62980600371448,-0.181490300185724,-3.41140955901031,-4.7507746621486,-2.07204445587203
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,0.0172496016349199,0.000862480081745993,-3.96726831537326,-0.198363415768663,-3.3224626613077,-4.66293799314068,-1.98198732947471
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-0.200407723169569,-0.0100203861584784,-5.02205445921296,-0.251102722960648,-3.43674960124346,-4.77592575840092,-2.09757344408599
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-0.43454833216182,-0.021727416608091,-5.17654066409352,-0.258827033204676,-3.55969154101257,-4.89875357029091,-2.22062951173423
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-0.652208737497793,-0.0326104368748896,-5.14241818045863,-0.257120909022932,-3.67398009846576,-5.01412942967792,-2.33383076725361
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-0.226029816963831,-0.0113014908481915,-3.99243554448852,-0.199621777224426,-3.45020318336905,-4.7893019948788,-2.11110437185929
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,0.173611342196683,0.00868056710983416,-3.59729949425505,-0.179864974712753,-3.24036064674014,-4.58247705844635,-1.89824423503394
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-0.555000940461325,-0.0277500470230662,-3.81512867929368,-0.190756433964684,-3.62293848214904,-4.9624602393572,-2.28341672494088
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-0.181506938273044,-0.00907534691365219,-3.67123929680676,-0.183561964840338,-3.42682522644859,-4.766068651433,-2.08758180146418
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-0.202937265197921,-0.010146863259896,-3.7876977911054,-0.18938488955527,-3.43807780656859,-4.77724561888563,-2.09890999425154
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-0.497882572464622,-0.0248941286232311,-3.72271819614237,-0.186135909807118,-3.59294691858309,-4.93220678345386,-2.25368705371232
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,0.0140631951241891,0.000703159756209454,-3.72209691149147,-0.186104845574574,-3.32413577132056,-4.66458380509167,-1.98368773754945
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-0.0267058667179523,-0.00133529333589761,-3.87043042868711,-0.193521521434356,-3.34554268388909,-4.68566313678079,-2.00542223099738
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-0.689523628547319,-0.034476181427366,-4.30179800129176,-0.215089900064588,-3.69357330405127,-5.0340243399756,-2.35312226812694
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-1.45168517788125,-0.0725842588940624,-4.38775489783645,-0.219387744891822,-4.09376710082937,-5.44770162128916,-2.73983258036959
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-1.23576593266242,-0.0617882966331212,-4.59224706257743,-0.229612353128871,-3.98039278718537,-5.32910026640864,-2.63168530796211
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-0.152904991259521,-0.00764524956297603,-4.21241882114246,-0.210620941057123,-3.41180699077324,-4.75116869430306,-2.07244528724342
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-0.420320441083148,-0.0210160220541574,-4.31763385579769,-0.215881692789885,-3.55222079710546,-4.89125177652999,-2.21318981768093
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-0.577484539946485,-0.0288742269973243,-4.1589989219264,-0.20794994609632,-3.63474411187553,-4.97439066237764,-2.29509756137342
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-1.25492832918452,-0.0627464164592262,-3.84922800165885,-0.192461400082943,-3.99045452832969,-5.3395812859613,-2.64132777069806
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-0.447070664693901,-0.0223535332346951,-3.97244125924363,-0.198622062962181,-3.56626673469022,-4.90536015767376,-2.22717331170669
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-0.363788265419634,-0.0181894132709817,-3.9320319502625,-0.196601597513125,-3.52253702987963,-4.86149319832333,-2.18358086143593
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-0.601977910532193,-0.0300988955266096,-4.66728514568285,-0.233364257284143,-3.64760502696519,-4.98740147364841,-2.30780858028198
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-0.0912994134801775,-0.00456497067400887,-2.60909049071056,-0.130454524535528,-3.37945929480803,-4.71914315850532,-2.03977543111075
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-0.174792381614557,-0.00873961908072785,-2.55636972510838,-0.127818486255419,-3.42329956456603,-4.76256897353498,-2.08403015559708
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,0.40743112107876,0.020371556053938,-2.70799774431396,-0.135399887215698,-3.11758716760778,-4.46325645217589,-1.77191788303967
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,0.0680582389350249,0.00340291194675125,-3.46657876445525,-0.173328938222762,-3.295784194665,-4.63672798975141,-1.95484039957859
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-0.524151190313996,-0.0262075595156998,-3.00356780735087,-0.150178390367544,-3.60673997587185,-4.946110455084,-2.26736949665971
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-0.0655071539977371,-0.00327535769988686,-2.74803006912815,-0.137401503456408,-3.36591636252709,-4.70576243146251,-2.02607029359168
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-0.167231806677444,-0.00836159033387218,-3.04675211591945,-0.152337605795973,-3.41932967761417,-4.75862965390664,-2.0800297013217
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,0.257509513855019,0.012875475692751,-3.39320917397677,-0.169660458698839,-3.19630761377353,-4.53954771660854,-1.85306751093852
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-0.41859424786992,-0.020929712393496,-3.94540957076768,-0.197270478538384,-3.55131441207911,-4.89034195868714,-2.21228686547109
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-0.228429434683231,-0.0114214717341616,-4.42077455425867,-0.221038727712934,-3.45146316837719,-4.790555552206,-2.11237078454837
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-0.7040874901726,-0.03520437450863,-4.49593983202969,-0.224796991601485,-3.70122045849598,-5.04179839234717,-2.36064252464478
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,0.0379437334098416,0.00189718667049208,-4.43498115218221,-0.221749057609111,-3.31159664061527,-4.65225523863385,-1.97093804259669
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-0.901396008976117,-0.0450698004488059,-4.31501637592004,-0.215750818796002,-3.80482270049526,-5.14762482917576,-2.46202057181476
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-0.201168527862973,-0.0100584263931486,-4.16712714479948,-0.208356357239974,-3.43714908258586,-4.77632271355476,-2.09797545161697
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-0.570056578583689,-0.0285028289291844,-4.44962482898835,-0.222481241449417,-3.6308438573131,-4.97044782373285,-2.29123989089335
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,0.125079188329291,0.00625395941646455,-4.37756301500142,-0.218878150750071,-3.26584378340452,-4.60738763300467,-1.92429993380437
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-0.74004739691703,-0.0370023698458515,-4.56356041858529,-0.228178020929264,-3.72010219245962,-5.06101542709246,-2.37918895782678
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-0.707083486130372,-0.0353541743065186,-4.72785642569474,-0.236392821284737,-3.70279358823274,-5.04339826326863,-2.36218891319684
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-0.955010484589109,-0.0477505242294555,-4.73362150353708,-0.236681075176854,-3.83297444939493,-5.17654310379294,-2.48940579499691
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-0.852881569483253,-0.0426440784741627,-4.66329407276145,-0.233164703638073,-3.77934886524842,-5.12151701885726,-2.43718071163958
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-0.952899144093197,-0.0476449572046598,-4.33406813382434,-0.216703406691217,-3.83186583223878,-5.17540299337159,-2.48832867110596
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-0.35298358554485,-0.0176491792772425,-4.20864092888835,-0.210432046444418,-3.51686373677551,-4.85581443983318,-2.17791303371784
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-0.312501588943593,-0.0156250794471797,-4.19485486396224,-0.209742743198112,-3.49560755567431,-4.83456298857999,-2.15665212276862
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-0.233201527430602,-0.0116600763715301,-4.41138183003056,-0.220569091501528,-3.45396888637991,-4.79304890293669,-2.11488886982313
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-0.072205627745351,-0.00361028138726755,-4.33019839179567,-0.216509919589783,-3.3694335796368,-4.70923597250703,-2.02963118676656
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,0.253838213712217,0.0126919106856109,-4.36257755138529,-0.218128877569265,-3.19823533046895,-4.54142271666485,-1.85504794427305
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,0.631850802733475,0.0315925401366738,-4.11810686237307,-0.205905343118653,-2.99974946698956,-4.35005861795368,-1.64944031602544
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-0.321301458188904,-0.0160650729094452,-4.04887162419828,-0.202443581209914,-3.50022816804646,-4.83917918788652,-2.1612771482064
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-0.793135204904706,-0.0396567602452353,-6.06042334069295,-0.303021167034647,-3.7479774000974,-5.08944277656532,-2.40651202362948
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-0.108718301233435,-0.00543591506167176,-3.84511050606102,-0.192255525303051,-3.38860555891926,-4.72818899983171,-2.0490221180068
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-1.00677769777589,-0.0503388848887946,-5.21402663081414,-0.260701331540707,-3.86015624256193,-5.20453056537397,-2.5157819197499
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-0.82218062009973,-0.0411090310049865,-4.05912202214664,-0.202956101107332,-3.76322849088786,-5.10502476170002,-2.4214322200757
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-0.879520520353396,-0.0439760260176698,-4.43168797673348,-0.221584398836674,-3.79333637603301,-5.13584562182132,-2.45082713024469
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-0.563610883065057,-0.0281805441532529,-4.63169242170367,-0.231584621085183,-3.62745936833602,-4.9670274660697,-2.28789127060234
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-0.309110118326099,-0.0154555059163049,-2.5945376985879,-0.129726884929395,-3.49382677113556,-4.83278440682206,-2.15486913544906
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,-0.0210016826948884,-0.00105008413474442,-3.50123276876703,-0.175061638438352,-3.34254754583246,-4.6827114106539,-2.00238368101101
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,-0.119477055710346,-0.0059738527855173,-3.42495746971741,-0.171247873485871,-3.39425473763534,-4.73377982784395,-2.05472964742673
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,-0.0483212639013612,-0.00241606319506806,-3.5447475086675,-0.177237375433375,-3.35689244021733,-4.69685553965168,-2.01692934078297
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,-0.46968722555653,-0.0234843612778265,-3.40512038036224,-0.170256019018112,-3.57814217942971,-4.91730194794213,-2.2389824109173
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,-0.210235598991732,-0.0105117799495866,-3.30428941998101,-0.16521447099905,-3.44190999662547,-4.78105460250789,-2.10276539074306
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,-0.544924609591333,-0.0272462304795666,-3.25113756664114,-0.162556878332057,-3.61764762863907,-4.95711743602,-2.27817782125815
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,-0.355934160294108,-0.0177967080147054,-3.23602669617565,-0.161801334808782,-3.51841301686267,-4.85736493106859,-2.17946110265674
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,-0.549820674688509,-0.0274910337344254,-3.15926495573881,-0.157963247786941,-3.62021844171961,-4.95971318384152,-2.28072369959771
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,-0.407363759208481,-0.0203681879604241,-3.19197421024065,-0.159598710512032,-3.54541753640883,-4.88442451571614,-2.20641055710152
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,-0.418360999296417,-0.0209180499648208,-3.01984646507735,-0.150992323253867,-3.55119193852701,-4.89021902683016,-2.21216485022386
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,-0.608657141407156,-0.0304328570703578,-2.99295931289427,-0.149647965644714,-3.65111214007756,-4.9909519860611,-2.31127229409401
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,-0.836274383982918,-0.0418137191991459,-2.98260558764408,-0.149130279382204,-3.77062880763729,-5.11259297469043,-2.42866464058415
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,-0.929014975208586,-0.0464507487604293,-2.69537665971644,-0.134768832985822,-3.81932479518807,-5.1625131572546,-2.47613643312153
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,-0.737672355452745,-0.0368836177726372,-2.67853755791944,-0.133926877895972,-3.71885511188736,-5.05974523648269,-2.37796498729202
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,-1.06891282550658,-0.0534456412753291,-2.94695938549847,-0.147347969274924,-3.89278199323326,-5.23820822179076,-2.54735576467576
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,-0.912165851999426,-0.0456082925999713,-3.18422915784493,-0.159211457892247,-3.81047770155635,-5.15342825615839,-2.4675271469543
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,-0.62774211885392,-0.031387105942696,-3.2389937506035,-0.161949687530175,-3.66113323021589,-5.00110304129035,-2.32116341914142
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,-0.678800542746533,-0.0339400271373266,-3.21763931994872,-0.160881965997436,-3.68794285415053,-5.0283037385785,-2.34758196972256
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,-0.357461531935143,-0.0178730765967571,-3.08417462981006,-0.154208731490503,-3.51921500517689,-4.85816762937452,-2.18026238097926
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,-0.64006446212911,-0.0320032231064555,-3.19825001318273,-0.159912500659137,-3.66760341405658,-5.00766182612199,-2.32754500199117
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,-0.391753306553214,-0.0195876653276607,-3.20553147853906,-0.160276573926953,-3.53722084067812,-4.87620431775835,-2.19823736359789
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,-0.828288614450267,-0.0414144307225134,-3.20145300097886,-0.160072650048943,-3.76643566061714,-5.10830410642853,-2.42456721480574
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,-0.899344141994283,-0.0449672070997141,-3.05024522482301,-0.152512261241151,-3.80374531153663,-5.14651947880123,-2.46097114427203
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,-0.570933933144597,-0.0285466966572299,-3.32704908733836,-0.166352454366918,-3.6313045363557,-4.97091346292715,-2.29169560978425
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,-0.814717821793327,-0.0407358910896663,-3.53308074400671,-0.176654037200336,-3.75930994423402,-5.10101925283346,-2.41760063563458
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,-0.628888762865938,-0.0314444381432969,-3.55469648435368,-0.177734824217684,-3.66173530706052,-5.00171320760077,-2.32175740652026
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,-1.01681100725804,-0.0508405503629018,-3.53850435293158,-0.176925217646579,-3.86542450651387,-5.20996242179885,-2.5208865912289
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,-0.867196496396103,-0.0433598248198052,-3.57227830891949,-0.178613915445975,-3.78686530970414,-5.12921462972958,-2.4445159896787
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,-0.84427838957512,-0.042213919478756,-3.3724805449698,-0.16862402724849,-3.77483152999999,-5.11689318026957,-2.43276987973042
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,-0.960258442958861,-0.048012922147943,-3.56024337806386,-0.178012168903193,-3.83573003367645,-5.17937743195692,-2.49208263539598
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,-0.753025042839643,-0.0376512521419821,-3.57024863702754,-0.178512431851377,-3.72691646090382,-5.06795838106462,-2.38587454074302
