Location,Site,Section,sample,min_depth,max_depth,midpoint,depth,depth_err,SH20_min_age_95CI,SH20_max_age_95CI,SH20_median_age,SH20_mean_age,SH20_mean_95CI,accrate,accrate_err,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_inc,Mo_coh,inc_coh,Ln_inc_coh,coh_inc,Ln_coh_inc,Total_scatter,kcps_sd,cps_sd,MSE_sd,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_inc_sd,Mo_coh_sd,inc_coh_sd,Ln_inc_coh_sd,coh_inc_sd,Ln_coh_inc_sd,Total_scatter_sd,Water_Content,Dry_mass,Dry_mass_err,LOI550,LOI550_err,C_org_pc,C_org_pc_err,Volume,Volume_err,Wet_density,Dry_density,Dry_density_err,DMAR,DMAR_err,DMAR_err_pc,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd
Isla Hermite,HER42PB,HER42PB1J,352,394.0,395.2,394.6,394.6,0.6,4674,5148,4912,4910,237,0.0562,0.0028,19082.57143,50454.42857,1.332857143,41,368.2857143,118.4285714,78.28571429,6350,90.71428571,166.7142857,116.2857143,0.375,84.14285714,670.1428571,732.5714286,32928.14286,5305.714286,6.20618696,1.825140548,0.161260646,-1.825140548,38233.85714,425.4071999,1283.97415,0.045355737,12.52996409,40.74192879,20.43572968,21.10066575,721.7409508,78.73524049,41.7840252,27.96256,1.060660172,55.77761968,107.8694096,93.64090478,1111.606859,74.10963564,0.190797273,0.030805981,0.00497777,0.030805981,1143.004437,81.35,18.65,0.93,58.47,2.92,33.91,2.92,4.2537,15.1539,1.0051,0.2304,0.8322,0.0129,0.0474,366.2,3450.956197,14483.51439,1130.676773,183.982931,10907.12191,2.854988022,7.039017163,21.79382396,16.6275996,11.48762934,184.4496706,5.635881127,621.1721155,1882.856871,158.2947482,22.07795172,1963.281944,0.199849162,3.801069268,3.051135354,1.496483964,1.838020694,3.688993412,0.281794056
Isla Hermite,HER42PB,HER42PB1J,353,395.4,396.6,396.0,396.0,0.6,4721,5164,4936,4935,221,0.0562,0.00261,18728.71429,50460.85714,1.295714286,65.14285714,469,166.1428571,99.57142857,7525,97.71428571,183,103.8571429,0.375,86.85714286,727.4285714,742.1428571,31663.71429,5302.714286,5.973208463,1.787093914,0.167477634,-1.787093914,36966.42857,362.5717006,1007.761121,0.090527554,24.55217961,56.8125573,50.00476168,24.16510668,671.531831,32.02454416,47.92007234,25.25489109,1.060660172,62.77852226,124.9117784,74.11798831,482.7893655,125.575627,0.126480393,0.021021088,0.003494715,0.021021088,554.6100303,67.39,32.61,1.63,48.85,2.44,28.33,2.44,3.768,13.4518,0.9787,0.4737,1.7147,0.0266,0.0976,366.6,6847.805483,20434.06435,2039.268789,341.6514086,13769.49752,4.926755175,7.826063409,21.85564158,27.36166731,19.78681817,233.8952637,9.132377618,1232.604987,2656.428366,285.4976305,40.99816903,2478.509554,0.344872862,4.226074241,3.059789821,2.462550058,3.165890907,4.677905274,0.456618881
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kerguelen,KER1,CAT1.1A,1,0.0,1.4,0.7,0.7,0.7,-66,-37,-57,-55,15,0.06522,0.04802,21128.75,48795.75,1.3875,41,153,27.5,719.5,2054.5,76.25,187,62,47,115.5,471.25,623.5,36172,5541.5,6.524206321,1.875439811,0.153299754,-1.875439811,41713.5,1246.668193,2398.498332,0.059651767,11.48912529,48.54551129,14.84362939,410.8726486,636.5105393,54.75019026,36.98648402,58.29808459,31.6227766,92.14662229,123.4298046,202.7716285,2850.288757,382.2220123,0.094865257,0.014569927,0.002238014,0.014569925,3229.35747,74.05,25.95,1.3,51.46,2.57,29.74,2.57,4.396,0.2198,0.7873,0.2043,0.0204,0.0133,0.0111,83.6,6749.372655,20764.4876,8034.582758,614.0518172,32678.58936,16.33205694,26.27212126,24.69368632,74.45665889,4.612179656,138.036883,93.81158408,1214.887078,2699.383388,1124.841586,73.68621806,5882.146085,1.143243986,14.18694548,3.457116085,6.7010993,0.737948745,2.76073766,4.690579204
Kerguelen,KER1,CAT1.1A,3,3.1,4.7,3.9,3.9,0.8,-62,96,-15,-7,79,0.064,-0.70916,14967.41176,49334,1.342352941,48.88235294,371.0588235,342.4705882,164.7647059,20505.05882,265.8235294,148.4117647,92,16.47058824,86.29411765,724.8235294,566.1176471,20162.64706,4087.058824,4.921745546,1.591953719,0.203875802,-1.59195372,24249.70588,1564.932189,6298.170508,0.08004135,41.30206162,168.250732,157.8199598,90.91722156,5465.091576,60.77749922,36.69989582,37.49166574,22.00601522,45.41167898,137.044808,120.6616563,2676.600408,397.1135654,0.296725658,0.060277634,0.012290366,0.060277635,3041.255986,67.64,32.36,1.62,30.69,1.53,17.74,1.54,4.5342,0.3083,1.0018,0.5773,0.0681,0.0369,-0.405,-1096.3,8470.459825,24349.44729,10205.77283,553.5802331,48738.7654,18.68861595,39.93389191,26.74331214,81.89432683,6.928285046,172.0332159,130.2830932,1524.682769,3165.428148,1428.808196,66.42962797,8772.977772,1.308203117,21.56430163,3.7440637,7.370489415,1.108525607,3.440664318,6.51415466
Kerguelen,KER1,CAT1.1A,5,6.4,7.8,7.1,7.1,0.7,-44,156,39,45,100,0.06087,0.14127,17856.53333,63331.26667,1.379333333,111.1333333,543.2666667,533.2,158.8,31088.13333,248.5333333,185.5333333,90.4,23.06666667,90.53333333,775.2666667,600,22545.66667,4478.466667,5.015835518,1.607084762,0.201586507,-1.607084761,27024.13333,1408.979208,7487.705041,0.080663912,45.29879637,257.6920828,252.8207157,60.9440024,7546.575409,92.1829444,31.90357496,43.18200683,24.78325087,69.77501258,271.1176515,110.691334,3398.159495,280.7120708,0.544912226,0.108884272,0.022091369,0.108884273,3629.638862,41.4,58.6,2.93,16.32,0.82,9.44,0.82,3.5608,0.3062,1.644,1.2856,0.1748,0.0783,0.1923,245.7,7270.581826,18719.29689,11837.89698,433.6021987,40886.55616,15.75984242,28.84382633,26.49605516,74.54857758,8.457485532,154.8814977,132.8980564,1308.704729,2433.508596,1657.305577,52.03226384,7359.580109,1.103188969,15.57566622,3.709447722,6.709371982,1.353197685,3.097629954,6.64490282
Kerguelen,KER1,CAT1.1A,7,9.3,10.6,9.9,9.9,0.675,-33,222,88,92,128,0.05357,0.0779,21546.35714,63213.71429,1.381428571,52.14285714,244.4285714,192.4285714,74.07142857,19220.28571,201.5,225.3571429,101.7142857,3.785714286,54.92857143,312.5,758.8571429,34171.85714,5453.285714,6.272813963,1.835516988,0.159645525,-1.835516987,39625.14286,618.4345755,7035.581376,0.052309308,45.36155123,100.1903683,82.75795503,28.59925842,7409.844984,97.13966947,22.76842329,51.99619597,7.76757136,51.75305905,78.28326278,100.0975349,670.8881435,180.0591478,0.243356859,0.039184349,0.006319067,0.039184349,689.6155961,82.51,17.49,0.87,50.79,2.54,29.36,2.54,4.6735,0.5234,0.9849,0.4178,0.0677,0.0224,0.0362,161.6,2638.458059,7892.84278,3166.073488,145.6542648,18707.63044,5.990333136,14.90398608,12.73383553,27.27598299,2.597921886,65.34606485,43.42615035,474.9224506,1026.069561,443.2502883,17.47851178,3367.373479,0.41932332,8.048152483,1.782736974,2.454838469,0.415667502,1.306921297,2.171307518
Kerguelen,KER1,CAT1.1A,8,10.7,12.0,11.4,11.4,0.65,-2,231,125,120,117,0.05185,0.0533,18073.14286,50747.71429,1.393571429,104.5,485,433.1428571,104.9285714,12891.42857,143.4285714,200.9285714,120.8571429,8.642857143,64.64285714,646.5714286,670.8571429,27758.21429,5068,5.441802038,1.689112733,0.185652935,-1.689112732,32826.21429,2377.21294,5805.837691,0.081486869,100.2939909,249.8818182,239.1120938,40.17933699,3830.01325,71.6752444,36.13961024,50.85856277,13.80973538,69.96219544,243.7892262,118.8469327,4996.428512,479.4193603,0.5510286,0.105025335,0.020160458,0.105025335,5445.471713,71.8,28.2,1.41,28.93,1.45,16.72,1.45,4.2887,0.5189,1.1106,0.5808,0.0993,0.0301,0.0361,119.9,7029.037339,23057.20465,9442.994519,372.8583737,35630.07615,14.56260068,31.14535059,25.82156005,65.36111894,4.555799076,143.4502871,114.5251759,1265.226721,2997.436605,1322.019233,44.74300484,6413.413707,1.019382048,16.81848932,3.615018407,5.882500705,0.728927852,2.869005742,5.726258795
Kerguelen,KER1,CAT1.1A,9,12.1,13.6,12.8,12.8,0.725,17,240,179,147,112,0.05172,0.04216,20860.6875,54932.3125,1.32875,49.375,320.6875,307.6875,74.6875,9088,77.25,227.6875,125.1875,12.5,63.375,385.125,852.4375,35799.1875,5683.0625,6.283538572,1.835266185,0.160042134,-1.835266186,41482.25,1657.098899,3311.574786,0.095489965,59.03544133,347.5542584,290.9542275,40.70989847,5483.486348,56.51135579,27.98265832,45.20061762,31.63331577,61.51300675,258.4089459,111.0771316,4346.571756,412.5288626,0.451484777,0.077326982,0.013361597,0.077326982,4716.295771,80.86,19.14,0.96,51.36,2.57,29.69,2.57,5.0197,0.6626,0.9577,0.412,0.075,0.0213,0.0212,99.7,3048.627916,8068.846686,3112.020149,137.6502423,13008.32214,5.221829427,13.60485991,19.18499137,28.74841778,4.22647584,73.24363877,41.3224873,548.7530249,1048.950069,435.6828209,16.51802908,2341.497985,0.36552806,7.346624351,2.685898792,2.5873576,0.676236134,1.464872775,2.066124365
Kerguelen,KER1,CAT1.1A,11,15.1,16.5,15.8,15.8,0.7,75,310,242,212,118,0.0359,0.02149,21094.13333,53044.6,1.298,20.2,153.2,143.6666667,45.2,4948.333333,86.8,212.8,104.2666667,9.333333333,83.86666667,300.3333333,879.7333333,37836.93333,5968.2,6.341275219,1.84674812,0.157802914,-1.84674812,43805.13333,825.7724407,2525.527238,0.081958177,8.929885618,39.87874479,63.92033733,18.70905052,1018.377818,49.87441371,28.09727999,52.57439174,18.99498681,71.53407446,109.9335297,95.80446356,1429.231985,208.73914,0.167135502,0.026820767,0.004309572,0.026820767,1586.244931,80.23,19.77,0.99,60.37,3.02,34.9,3.02,5.0801,0.7773,1.1536,0.454,0.0922,0.0163,0.0131,80.2,2675.023484,7023.833905,3257.609478,116.7959682,9929.222192,4.215243411,10.86332373,10.81206248,28.98839799,2.954910964,66.66000584,46.13258291,481.5042271,913.0984077,456.0653269,14.01551618,1787.259995,0.295067039,5.866194814,1.513688747,2.608955819,0.472785754,1.333200117,2.306629146
Kerguelen,KER1,CAT1.1A,13,18.0,19.4,18.7,18.7,0.7,137,410,302,293,137,0.03488,0.01756,23650.53333,61225.33333,1.335333333,10.33333333,162.3333333,84.73333333,46.46666667,8375.6,92.73333333,242.2,116.5333333,4.333333333,40.86666667,125.2666667,936.3333333,42160.4,6328.666667,6.663959709,1.896331878,0.150175611,-1.896331879,48489.06667,696.3627818,3368.650401,0.059385745,8.682220475,78.84402928,40.10783085,18.38037255,3817.866285,61.37876164,34.96978287,41.75073424,10.92615909,52.57357656,87.9402936,122.2787604,1503.870758,213.7139833,0.190657371,0.028610431,0.004295984,0.028610431,1653.773066,84.04,15.96,0.8,86.82,4.34,50.19,4.34,6.3302,1.1268,1.0035,0.3415,0.0779,0.0119,0.0087,73.1,458.1692768,1842.298409,338.8842864,22.55582026,4020.387316,1.572869736,7.487431173,3.298222114,11.6740324,0.811121884,28.31046928,11.60409855,82.47046982,239.4987932,47.4438001,2.706698431,723.6697169,0.110100882,4.043212833,0.461751096,1.050662916,0.129779501,0.566209386,0.580204928
Kerguelen,KER1,CAT1.1A,17,24.0,25.5,24.7,24.7,0.725,419,522,483,479,52,0.04571,0.00626,21313.25,55199.625,1.315625,21.6875,220.25,287,69,8722.1875,178.4375,217.1875,108.375,0.9375,58.25,486.3125,894.4375,36190,5810.9375,6.221014608,1.827452542,0.160899843,-1.827452542,42000.9375,1188.866042,4023.597609,0.080247014,17.04393832,74.42177101,110.0327224,20.17919721,1065.458225,64.83617175,30.77058931,48.66466891,2.568235451,56.41926385,136.0787609,63.23814118,2959.502886,340.313085,0.199418789,0.031997741,0.00513953,0.031997741,3285.555691,68.35,31.65,1.58,32.27,1.61,18.65,1.62,6.0213,1.3006,0.9932,0.505,0.1343,0.0231,0.0093,40.3,5071.624524,15295.91562,6877.170886,213.3189091,18207.37633,6.986589224,16.48989021,22.07333655,44.32511103,3.976518253,114.3906738,97.8771987,912.8924143,1988.469031,962.803924,25.59826909,3277.327739,0.489061246,8.904540713,3.090267117,3.989259993,0.63624292,2.287813476,4.893859935
Kerguelen,KER1,CAT1.1A,20,28.6,30.0,29.3,29.3,0.7,525,645,568,573,60,0.05172,0.00665,22599.8,56713.06667,1.3,7.466666667,118.2,102.4666667,41,6654.933333,96.6,235.8,125.8666667,2.666666667,28.33333333,198.1333333,911.6,39933.73333,6159,6.486858948,1.869421774,0.154267967,-1.869421774,46092.73333,607.5151027,2019.991671,0.068764609,8.4504156,28.52367438,33.68947836,13.26111394,1094.213447,62.8806125,32.9874435,43.98841839,10.32795559,51.43465572,115.0893235,124.1161898,953.2722192,174.0824928,0.179072244,0.027665373,0.004276096,0.027665374,1043.517435,81.83,18.17,0.91,81.98,4.1,47.39,4.1,6.3302,1.5699,1.0461,0.3713,0.1107,0.0192,0.0082,42.7,2197.636489,5707.668952,2119.195067,70.00844714,11359.78762,5.66932153,15.34618164,18.88934963,29.368275,3.67902566,64.93648567,51.11187666,395.574568,741.9969638,296.6873094,8.401013657,2044.761772,0.396852507,8.286938086,2.644508948,2.64314475,0.588644106,1.298729713,2.555593833
Kerguelen,KER1,CAT1.1A,23,33.0,34.4,33.7,33.7,0.675,557,763,653,655,103,0.05357,0.0095,16717.46667,50758.26667,1.342,88.93333333,637.4,732.4666667,136.0666667,17414.86667,175.5333333,189.8666667,117.7333333,36.6,108.7333333,1101.8,707.0666667,23130.73333,4665.066667,4.937741832,1.591535453,0.204718977,-1.591535453,27795.8,1235.911397,3223.071793,0.082219219,86.81463559,313.1386731,385.0808573,58.45323731,4863.549378,53.37584615,24.63698343,51.95529214,43.0328778,70.3800567,374.9495585,73.21735417,3777.320242,365.484701,0.527450427,0.10757806,0.022146714,0.10757806,4090.045969,57.79,42.21,2.11,14.51,0.73,8.39,0.73,5.365,1.4754,1.2629,0.747,0.2428,0.04,0.0201,50.2,12528.03678,27130.75859,12890.21714,417.5692893,33851.35179,18.88507004,39.37891077,37.94363653,93.54908632,7.20558062,171.3250337,160.3937624,2255.04662,3526.998617,1804.6304,50.10831472,6093.243322,1.321954903,21.26461182,5.312109114,8.419417769,1.152892899,3.426500674,8.01968812
Kerguelen,KER1,CAT1.1A,25,35.9,37.2,36.6,36.6,0.625,599,838,708,710,120,0.05185,0.00961,16771.35714,52420.35714,1.327142857,94.42857143,645.8571429,819.3571429,132.2857143,18397.85714,159.5714286,182.2857143,100.7142857,31.85714286,102.3571429,1007.928571,712.4285714,23955,4661.785714,5.13507577,1.634650254,0.195298392,-1.634650254,28616.78571,703.6071464,3733.013437,0.065917031,64.41776426,209.7191738,292.0272925,40.23092682,3910.224327,65.30721987,30.56752568,36.13953423,52.20500586,75.25812723,199.567403,91.43447783,2201.814287,287.885976,0.288423724,0.055582395,0.010733828,0.055582395,2439.111855,69.13,30.87,1.54,28.34,1.42,16.38,1.42,4.7493,1.3963,1.3733,0.6656,0.229,0.0345,0.0183,52.9,3483.960682,10116.20827,4855.040059,141.6979167,14577.34124,7.044092268,18.00861913,18.73001453,40.14643479,2.109290233,69.55534929,63.51816441,627.1129228,1315.107075,679.7056083,17.00375,2623.921423,0.493086459,9.72465433,2.622202034,3.613179131,0.337486437,1.391106986,3.175908221
Kerguelen,KER1,CAT1.1A,26,37.3,38.7,38.0,38.0,0.7,614,859,738,737,123,0.05185,0.00957,17734.86667,51774.86667,1.346,46.2,449.6666667,543.2666667,109.6,16626.73333,186.9333333,196.2666667,118.6,22.66666667,71.8,896.1333333,721.8666667,25354.33333,4805.866667,5.274375914,1.660451985,0.190547723,-1.660451985,30160.2,1003.367606,2256.851152,0.065005494,22.77592714,106.9864255,132.246235,32.05530934,2634.83354,59.29643047,30.41725701,60.51658568,27.7480158,79.29618978,151.9411854,112.0662219,2464.787608,306.5927654,0.364736107,0.073228885,0.014773897,0.073228884,2692.771122,54.08,45.92,2.3,19.21,0.96,11.1,0.96,5.4407,1.6567,1.3405,0.8266,0.293,0.0429,0.0231,53.9,11659.94441,21714.33708,10403.61788,371.3797605,29657.04588,14.92378146,32.14134367,34.08990898,81.59730828,3.963633199,130.2536735,121.174026,2098.789994,2822.86382,1456.506503,44.56557126,5338.268258,1.044664702,17.35632558,4.772587257,7.343757745,0.634181312,2.60507347,6.0587013
Kerguelen,KER1,CAT1.1A,27,38.8,40.1,39.4,39.4,0.675,624,899,763,764,138,0.05556,0.01095,15955.78571,48824.78571,1.318571429,71.35714286,459.0714286,587.0714286,110.5714286,17408.78571,193.3571429,173.6428571,123.3571429,13.42857143,106,1016.285714,722.4285714,22037.28571,4461.571429,4.938170305,1.595283254,0.203191631,-1.595283254,26498.85714,938.2009116,4985.792957,0.078921299,33.9289011,148.3190243,209.0055076,30.1118793,4565.243631,82.81825063,28.179663,42.37126592,25.00065933,64.40377438,191.0684245,68.79927804,1741.735449,187.5595144,0.30298275,0.060416396,0.012095968,0.060416397,1862.667395,62.72,37.28,1.86,20.61,1.03,11.91,1.03,4.6735,1.4581,1.3068,0.7328,0.2653,0.0407,0.0228,55.9,7647.184074,20341.20911,9675.703494,341.5130418,27516.05179,16.64731905,38.36122731,29.17767688,79.93730908,4.206801091,131.8879867,116.499276,1376.493133,2644.357184,1354.598489,40.98156502,4952.889322,1.165312334,20.71506275,4.084874763,7.194357817,0.673088175,2.637759734,5.8249638
Kerguelen,KER1,CAT1.1A,28,40.2,41.6,40.9,40.9,0.675,654,927,791,791,137,0.05769,0.01091,16688.2,50340.73333,1.355333333,44.2,415,478.8,109.8,16520.4,233.2,186.6666667,140.8,21.6,112,937.3333333,715.1333333,24122.2,4729.866667,5.067380852,1.618668052,0.199006737,-1.618668051,28852.06667,1707.543064,2998.996438,0.097677799,33.67958262,154.2794311,129.0659853,44.07493619,2635.316538,64.43512795,36.79803307,36.39309197,29.20322878,66.50134263,217.1627654,128.4099833,4143.115015,428.4151636,0.472951706,0.094934745,0.019218049,0.094934745,4552.088994,45.35,54.65,2.73,9.22,0.46,5.33,0.47,4.3456,1.3928,1.5287,1.0996,0.4074,0.0634,0.0355,56,5002.720293,12514.93162,8232.043472,241.2793604,18335.53114,10.18252838,22.13806966,20.22360626,53.3476494,1.945757248,87.98899619,91.14020217,900.4896527,1626.941111,1152.486086,28.95352325,3300.395605,0.712776987,11.95455762,2.831304876,4.801288446,0.31132116,1.759779924,4.557010109
Kerguelen,KER1,CAT1.1B,36,45.1,46.2,45.6,45.6,0.55,779,1017,901,897,119,0.05417,0.00784,15616.08333,49393.83333,1.421666667,77,524.6666667,610.25,144.5,19037.33333,316,185.6666667,122.25,17.91666667,137.8333333,1089,685.5833333,20472.41667,4455,4.592661361,1.52361779,0.218104392,-1.52361779,24927.41667,819.3541202,3569.588335,0.101965532,54.69419115,226.4313395,259.22371,34.12943278,3587.529064,95.43298458,34.97098364,31.04871539,26.52086086,46.91352457,101.2826827,94.56451221,1778.473219,287.7574736,0.197571041,0.042787233,0.009289858,0.042787233,2031.753808,45.01,54.99,2.75,10.36,0.52,5.99,0.53,3.454,1.3816,2.265,1.5777,0.71,0.0855,0.0508,59.5,9110.578774,26333.16952,13294.3136,477.955413,37854.28444,19.97407233,43.41924078,37.92341421,105.4949459,5.765444277,183.5186364,153.3915035,1639.904179,3423.312038,1861.203904,57.35464956,6813.771199,1.398185063,23.44639002,5.309277989,9.494545131,0.922471084,3.670372728,7.669575175
Kerguelen,KER1,CAT1.1B,40,50.7,52.1,51.4,51.4,0.7,975,1321,1107,1117,173,0.00994,0.00167,17542.06667,52529.06667,1.407333333,54.26666667,416.1333333,529.4666667,127.4666667,17317.93333,233.3333333,185.4,146.3333333,42.13333333,81.33333333,924.0666667,761,24853.13333,4822.2,5.146193433,1.636604821,0.194959698,-1.636604821,29675.33333,885.2501234,1978.121564,0.071660576,28.52684617,118.3172893,147.2713078,35.31666273,2596.03171,39.487189,40.39766613,61.40924391,40.25963357,63.82640146,206.4061415,103.1011986,2421.379857,265.281037,0.307149881,0.059424399,0.011529893,0.059424399,2649.955085,59.8,40.2,2.01,21.69,1.08,12.54,1.09,6.3302,2.8359,1.2363,0.6783,0.3378,0.0067,0.0045,66.6,9163.233327,20694.032,10841.15992,375.4268958,31170.92403,19.40135717,37.71061641,31.57899132,88.37360202,2.362468842,127.4096231,135.8916128,1649.381999,2690.22416,1517.762389,45.0512275,5610.766325,1.358095002,20.36373286,4.421058785,7.953624182,0.377995015,2.548192462,6.79458064
Kerguelen,KER1,CAT1.1B,41,52.3,53.6,53.0,53.0,0.65,995,1716,1252,1278,361,0.00993,0.00292,15258.5,51210.85714,1.39,84.07142857,590.7857143,774,163.9285714,22231.78571,275.5714286,184.6428571,131.2857143,27.42857143,129.3571429,1241.357143,677.0714286,18871.42857,4335.5,4.347976497,1.466376085,0.231535365,-1.466376084,23206.92857,914.9155278,4953.272048,0.063609385,47.79678825,163.7433163,288.1207012,29.06084939,3933.363313,78.72709854,26.03136316,45.26575981,28.17995547,91.69817307,184.94931,79.9773663,2082.372896,231.4963864,0.367093094,0.08490327,0.019715073,0.084903269,2246.656335,47.93,52.07,2.6,11.61,0.58,6.71,0.59,5.8781,2.6922,1.4783,0.965,0.4902,0.0096,0.0077,80.2,12647.00276,27857.81305,11278.11655,457.3151082,33869.91213,16.69197316,33.88638281,33.08146631,81.69604829,14.53891486,171.3204442,150.100816,2276.460497,3621.515697,1578.936317,54.87781298,6096.584183,1.168438121,18.29864672,4.631405283,7.352644346,2.326226378,3.426408884,7.5050408
Kerguelen,KER1,CAT1.1B,46,59.9,61.2,60.5,60.5,0.65,1310,2620,1964,1957,655,0.01485,0.00513,20697.5,57365.5,1.327142857,27.28571429,227.5714286,318.2857143,79,12460.35714,165.5,209.2142857,144.8571429,10.5,39,286.2857143,939.5714286,34586.57143,5638.642857,6.133669291,1.813523812,0.163122271,-1.813523812,40225.21429,338.9190396,1523.571399,0.077502215,14.15533915,31.84509209,43.27271048,24.53568829,1835.183605,50.73877292,32.43260129,24.7692649,22.12464689,47.30262637,136.0584877,93.52804128,1183.50605,130.2628155,0.14795086,0.024068836,0.003918103,0.024068836,1279.490594,78.62,21.38,1.07,60.63,3.03,35.04,3.03,5.3984,2.7316,1.0967,0.447,0.2485,0.0066,0.006,90.1,3713.686646,7587.711479,3746.441884,143.4324445,12808.45152,6.554846441,13.83972022,14.52619027,30.18599746,7.56864323,76.14964032,105.1968675,668.4635963,986.4024923,524.5018638,17.21189334,2305.521274,0.458839251,7.473448919,2.033666638,2.716739771,1.210982917,1.522992806,5.259843375
Kerguelen,KER1,CAT1.1B,49,64.4,65.8,65.1,65.1,0.7,1560,2881,2280,2268,661,0.01356,0.00409,18806.46667,52188.2,1.295333333,83,217.8666667,268.3333333,131.0666667,10805.73333,153.4,183.8666667,91.33333333,31.6,239.9333333,145.8666667,1402.333333,31054.26667,5426,5.709943798,1.739283924,0.176164448,-1.739283925,36480.26667,1473.932682,2565.845202,0.068854574,31.29810583,47.07875873,56.76853589,50.8393361,1570.158839,60.10799804,29.3351731,31.73251299,33.92175871,123.9847149,98.35567139,197.1245678,3604.98499,249.476595,0.45057558,0.079332151,0.014053807,0.079332151,3824.823777,72.25,27.75,1.39,43.94,2.2,25.4,2.2,5.0801,2.7077,1.1266,0.5385,0.3139,0.0073,0.0065,88.5,15479.98661,4034.917626,2161.427163,346.3897576,14380.32761,1.249641147,9.064108327,4.195291116,64.2076509,36.56109383,34.6500895,338.8652331,2786.39759,524.5392914,302.5998028,41.56677091,2588.45897,0.08747488,4.894618497,0.587340756,5.778688581,5.849775013,0.69300179,16.94326166
Kerguelen,KER1,CAT1.1B,51,67.6,68.9,68.3,68.3,0.65,1810,2966,2543,2504,578,0.01359,0.00327,23322.57143,61836.21429,1.356428571,105.5,181,199.2857143,110.7142857,9963,148.3571429,241,122.1428571,9.928571429,29.42857143,138.4285714,1065.071429,40818.78571,6144.214286,6.64542373,1.893791433,0.150520749,-1.893791434,46963,282.3929925,871.8735952,0.085088835,33.14942858,25.27692776,29.16907892,30.39845282,658.3052834,61.33590634,25.04150401,47.67172544,20.82699537,45.11474991,76.865231,106.7682352,454.0540765,133.0275729,0.114134664,0.017181726,0.002587245,0.017181726,545.8561377,82.02,17.98,0.9,88.5,4.42,51.15,4.43,5.1663,2.8673,0.9913,0.4004,0.2422,0.0054,0.0046,84.5,1332.507255,3370.327372,1321.532644,59.66146775,4883.677754,1.332416753,11.80880582,2.938278701,10.51247544,2.802966071,47.97809994,48.56850259,239.8513059,438.1425584,185.0145702,7.15937613,879.0619957,0.093269173,6.376755143,0.411359018,0.94612279,0.448474571,0.959561999,2.42842513
Kerguelen,KER1,CAT1.1B,57,76.5,77.9,77.2,77.2,0.7,2999,3259,3139,3132,130,0.02353,0.00119,23107.93333,57691.73333,1.326666667,14.06666667,157.6666667,87.2,46.73333333,5039.933333,94.93333333,232.8666667,114.8,0.192307692,26.6,63.06666667,906.7333333,42678,6341.6,6.733237325,1.906801592,0.148592771,-1.906801592,49019.6,364.1007448,851.2714412,0.063994047,10.56589302,30.93002856,29.51803323,17.62087507,412.7132292,52.46286669,38.79960726,49.35758735,0.693375245,35.84450546,67.65507759,80.41807425,515.9241362,166.7310923,0.156836123,0.023381862,0.003488414,0.023381862,608.1543272,86.87,13.13,0.66,94.94,4.75,54.88,4.75,5.0801,3.1141,1.0827,0.368,0.244,0.0087,0.0062,71.4,442.9078563,5249.86072,498.7916112,76.30468085,8920.913751,3.179077437,9.288903341,5.504167322,11.403039,1.221309035,70.88337203,20.51940777,79.72341413,682.4818936,69.83082557,9.156561702,1605.764475,0.222535421,5.016007804,0.770583425,1.02627351,0.195409446,1.417667441,1.025970389
Kerguelen,KER1,CAT1.1B,63,86.0,87.4,86.7,86.7,0.7,3234,3725,3434,3445,246,0.02394,0.0019,23445.66667,58353.6,1.424666667,14.66666667,158.2,68.73333333,42.93333333,5047.8,37.66666667,235.0666667,103.4666667,0.192307692,53.66666667,131.6,923.6,43312.73333,6316.533333,6.859151329,1.925447767,0.145830306,-1.925447766,49629.26667,428.7899364,1190.427882,0.093110278,5.740416444,21.63066606,25.23451906,18.92264957,504.7050341,41.66304746,31.02640964,44.05170123,0.693375245,54.76790857,80.01589128,127.5157133,572.3575889,146.9819555,0.116988519,0.017074712,0.002492524,0.017074712,682.2605772,87.96,12.04,0.6,92.03,4.6,53.2,4.6,5.8137,3.9301,0.9216,0.3084,0.2239,0.0074,0.0059,80.5,323.9790116,3883.986282,291.56336,55.46225053,6816.274673,2.133265234,4.959823644,4.052348853,8.987606637,0.934094849,56.90823166,13.72149586,58.31622209,504.9182167,40.8188704,6.655470064,1226.929441,0.149328566,2.678304768,0.567328839,0.808884597,0.149455176,1.138164633,0.686074793
