"Site","Element","Model","Robustness_score_site","SNR_CI_s","SNR_smooth_s","n_mean","R2_overall","RMSE_overall","RMSEP","RMSEP_ppm_cv","RMSEP_overall_boot","RMSEP_ppm_boot_sd","Global_Rank","Robustness_score","Robustness_Class","Confidence_Flag","Bootstrap_Unstable","Rank_site"
"KER3","Mn","OLS",0.964938048188641,1,0.912345120471602,1889,0.642325781154841,0.576119639333299,0.578466614037536,113.752740131634,115.115244867551,12.088046368308,5,0.49552099433582,"Unstable","Low confidence",FALSE,1
"KER3","Mn","OLS_weighted",0.552055527902315,0.253425879837192,1,1889,0.621575234052913,0.592595892589243,NA,NA,115.115244867551,12.088046368308,6,0.124699404865295,"Unstable","Low confidence",FALSE,4
"KER3","Mn","WLS_weighted",0.347778801184154,0,0.869447002960384,1889,0.642027836746649,0.576359544649593,NA,NA,115.115244867551,12.088046368308,7,0.08657980183241,"Unstable","Low confidence",FALSE,5
"KER3","Mn","WLS",0.341284393857608,0.00183863129941915,0.850453037694891,1889,0.64171449487873,0.57661174033931,NA,NA,115.115244867551,12.088046368308,8,0.0828723184119287,"Unstable","Low confidence",FALSE,6
"KER3","Sr","RF",0.482105866617055,0.742617769071191,0.0913380129358495,1739,0.729746042675407,0.321684267928995,0.327736832283875,43.42723944403,45.5540344833063,4.32598648223321,1,1,"Preferred 1","High confidence",FALSE,4
"KER3","Sr","Bayes",1,1,1,1739,0.719033486991341,0.327997906598047,0.346202462486856,51.0901516884405,52.350171884488,5.8399166759059,2,0.624944599463715,"Acceptable 2","Moderate confidence",FALSE,1
"KER3","Sr","PLS_LOO",0.787155530940158,0.840932753624464,0.7064896969137,1739,0.681443929954195,0.349250256346248,0.359641666342418,61.8091605316791,62.7338944734484,9.92632263154067,3,0.544351022019322,"Acceptable 3","Low confidence",FALSE,2
"KER3","Sr","PLS_kfold",0.787155530940158,0.840932753624464,0.7064896969137,1739,0.681443929954195,0.349250256346248,0.359641666342418,61.8091605316791,62.7338944734484,9.92632263154067,4,0.544351022019322,"Acceptable 4","Low confidence",FALSE,3
"KER3","Sr","OLS",0.416435833690691,0.666400836593836,0.0414883293359736,1846,0.605940022011523,0.388440903375382,0.391554198151312,60.3001473210945,60.5787104774056,5.28700680476254,5,0.514364635860181,"Unstable","Low confidence",FALSE,5
"KER3","Sr","WLS",0.0666122310252042,0.0795052795606609,0.0472726582220192,1846,0.605899324973479,0.388460961218056,NA,NA,60.5787104774056,5.28700680476254,6,0.302792123609364,"Unstable","Low confidence",FALSE,6
"KER3","Sr","WLS_weighted",0.0609600786061983,0.0902698545993416,0.0169954146164832,1846,0.605197017350042,0.38880693583257,NA,NA,60.5787104774056,5.28700680476254,7,0.27910289070828,"Unstable","Low confidence",FALSE,7
"KER3","Sr","OLS_weighted",0,0,0,1846,0.588442221601662,0.396971381054182,NA,NA,60.5787104774056,5.28700680476254,8,0.195583378918046,"Unstable","Low confidence",FALSE,8
"KER3","Ti","Bayes",0.342334731673293,0.570557886122156,0,1739,0.769067236846491,0.591446999353038,0.623668660505259,2175.20269035076,2160.24662753634,678.539986335789,1,0.804826297074519,"Preferred 1","High confidence",FALSE,6
"KER3","Ti","PLS_LOO",0.447538238210549,0.523157138248778,0.334109888153205,1739,0.754035431978301,0.610392701137588,0.641872967170071,2537.30386853136,2442.28425216607,721.459027702275,2,0.75974392361311,"Acceptable 2","High confidence",FALSE,5
"KER3","Ti","RF",0.481218506613633,0.481816159914428,0.480322026662442,1739,0.756832566591894,0.606912052672566,0.609044942817076,1585.29746044422,1692.64345582933,222.06135387904,3,0.716873623066866,"Acceptable 3","Moderate confidence",FALSE,2
"KER3","Ti","OLS",0.466600549584591,0.447415954966385,0.4953774415119,1984,0.729930592021033,0.639603384224678,0.644447515724916,2123.67445314434,2183.23509730289,418.899208076447,4,0.698170392299635,"Acceptable 4","Moderate confidence",FALSE,3
"KER3","Ti","OLS_weighted",0.450605839943211,0.437727313277107,0.469923629942367,1984,0.718555763474536,0.652933928562262,NA,NA,2183.23509730289,418.899208076447,5,0.631576161282212,"Unstable","Moderate confidence",FALSE,4
"KER3","Ti","PLS_kfold",1,1,1,1739,0.722585439792273,0.648242771227545,0.66229125012325,4038.49868709091,4119.50022982683,1500.18974924516,6,0.423933233671864,"Unstable","Low confidence",FALSE,1
"KER3","Ti","WLS_weighted",0.208890268471158,0.00896649517061594,0.508775928421972,1984,0.72919658362992,0.640471967780676,NA,NA,2183.23509730289,418.899208076447,7,0.35725117544236,"Unstable","Low confidence",FALSE,7
"KER3","Ti","WLS",0.204286621536868,0,0.51071655384217,1984,0.728935134347202,0.640781067535794,NA,NA,2183.23509730289,418.899208076447,8,0.347707266007857,"Unstable","Low confidence",FALSE,8
"KER3","Zr","OLS",0.892905204664644,0.821508674441074,1,2000,0.608456680906178,0.822327315016661,0.829368800202076,170.770192118497,171.307378492073,93.6991109242749,1,0.798714188273857,"Preferred 1","High confidence",FALSE,1
"KER3","Zr","WLS_weighted",0.755250374338175,0.603348505255573,0.983103177962077,2000,0.608229412035276,0.822565937768544,NA,NA,171.307378492073,93.6991109242749,2,0.709316237007221,"Acceptable 2","Moderate confidence",FALSE,2
"KER3","Zr","Bayes",0.507892915469755,0.723469703661153,0.184527733182658,1739,0.723503699572672,0.691034085621477,0.73294668717106,95.5686951753637,99.7665825788159,47.7671739407319,3,0.668238166761041,"Acceptable 3","Moderate confidence",FALSE,6
"KER3","Zr","RF",0.14483611784232,0.2413935297372,0,1739,0.75905219351808,0.645084038006683,0.656891235581288,44.6204542098743,48.4089445661169,11.1589070694166,4,0.664702687023972,"Acceptable 4","Moderate confidence",FALSE,8
"KER3","Zr","PLS_LOO",0.627885725119236,1,0.0697143127980898,1739,0.697291605179832,0.723047851394819,0.762985283258762,111.177254801597,114.862889827873,58.0287986561263,5,0.64822510216813,"Unstable","Moderate confidence",FALSE,4
"KER3","Zr","PLS_kfold",0.627885725119236,1,0.0697143127980898,1739,0.697291605179832,0.723047851394819,0.762985283258762,111.177254801597,114.862889827873,58.0287986561263,6,0.64822510216813,"Unstable","Moderate confidence",FALSE,5
"KER3","Zr","WLS",0.632585010238035,0.396288627261083,0.987029584703463,2000,0.608323185716187,0.822467487738816,NA,NA,171.307378492073,93.6991109242749,7,0.627038355325055,"Unstable","Moderate confidence",FALSE,3
"KER3","Zr","OLS_weighted",0.350084042664593,0,0.875210106661483,2000,0.401191970178938,1.01694769214115,NA,NA,171.307378492073,93.6991109242749,8,0.260564765296239,"Unstable","Low confidence",FALSE,7
