"Element","Model","n_test_median","n_success","Failure_rate_pct","R2_single","RMSE_single","RMSE_ppm_single","R2_mean","R2_sd","R2_q05","R2_q25","R2_q75","R2_q95","RMSE_mean","RMSE_sd","RMSE_ppm_mean","RMSE_ppm_sd","R2_boot_s","RMSE_boot_s","Robustness_boot","Bootstrap_Unstable"
"Sr","WLS_weighted",133,2000,0,0.605197017350042,0.38880693583257,61.616501941787,0.59155357762881,0.0499557650660096,0.502742483059667,0.562032335485939,0.626520199757306,0.66372153923012,0.39343865842412,0.0246303250066771,60.5787104774056,5.28700680476254,0,0.87455171361819,0.0501793145527241,FALSE
"Ti","RF",133,500,0,0.756832566591894,0.606912052672566,1564.13335357282,0.733322675761465,0.0360854813198557,0.67310103767453,0.713740430880546,0.756689496003611,0.787160415438426,0.631267974300226,0.036284271264466,1692.64345582933,222.06135387904,0.88031204224677,0,0.928187225348062,FALSE
"Ti","Bayes",133,2000,0,0.769067236846491,0.591446999353038,1783.30513592537,0.737239971877655,0.0376183857413372,0.671527282088629,0.712718143535396,0.763231563423595,0.795280268418731,0.626613880960049,0.0367467616458923,2160.24662753634,678.539986335789,1,0.192678520099384,0.922928591960246,FALSE
"Ti","OLS",133,2000,0,0.729930592021033,0.639603384224678,2035.54425020404,0.721296940321826,0.0374620987639214,0.656221008716905,0.697830458668812,0.747168941900574,0.779132874677105,0.645634730710501,0.0362935172355253,2183.23509730289,418.899208076447,0.512881122408334,0.202151048520865,0.626868254036654,FALSE
"Ti","WLS",133,2000,0,0.728935134347202,0.640781067535794,1882.89538666468,0.721296940321826,0.0374620987639214,0.656221008716905,0.697830458668812,0.747168941900574,0.779132874677105,0.645634730710501,0.0362935172355253,2183.23509730289,418.899208076447,0.512881122408334,0.202151048520865,0.626868254036654,FALSE
"Ti","OLS_weighted",133,2000,0,0.718555763474536,0.652933928562262,2173.73266969499,0.721296940321826,0.0374620987639214,0.656221008716905,0.697830458668812,0.747168941900574,0.779132874677105,0.645634730710501,0.0362935172355253,2183.23509730289,418.899208076447,0.512881122408334,0.202151048520865,0.626868254036654,FALSE
"Ti","WLS_weighted",133,2000,0,0.72919658362992,0.640471967780676,1893.08238585334,0.721296940321826,0.0374620987639214,0.656221008716905,0.697830458668812,0.747168941900574,0.779132874677105,0.645634730710501,0.0362935172355253,2183.23509730289,418.899208076447,0.512881122408334,0.202151048520865,0.626868254036654,FALSE
"Ti","PLS_LOO",133,2000,0,0.754035431978301,0.610392701137588,2029.36926987965,0.722831085197209,0.0379572713329646,0.655646926889098,0.699366708927129,0.74953058496684,0.779810353260142,0.643641213114602,0.034114249837403,2442.28425216607,721.459027702275,0.559754951086565,0.308893711556752,0.612295486029238,FALSE
"Ti","PLS_kfold",133,2000,0,0.722585439792273,0.648242771227545,3631.23527201128,0.704510730024718,0.0342171847745387,0.642516621127862,0.684263957012645,0.727713643601183,0.756917796944312,0.665230672154979,0.0311295790312595,4119.50022982683,1500.18974924516,0,1,0,FALSE
"Zr","RF",133,500,0,0.75905219351808,0.645084038006683,44.9179713993108,0.719469181620662,0.0343683015763336,0.655860634014118,0.697917908808439,0.74408518838868,0.768119698579205,0.692461308615512,0.0408589816769759,48.4089445661169,11.1589070694166,1,0,1,FALSE
"Zr","Bayes",133,2000,0,0.723503699572672,0.691034085621477,78.0488237943269,0.679000340398862,0.0405647745889397,0.606888427395124,0.65468581544373,0.706719013563167,0.743360310342639,0.741030751221851,0.045380845408268,99.7665825788159,47.7671739407319,0.676446769880376,0.417886838522621,0.638713326519177,FALSE
"Zr","PLS_LOO",133,2000,0,0.697291605179832,0.723047851394819,93.2499291193699,0.651899574930925,0.0521882114897357,0.560800033335203,0.619269255757703,0.688329486719108,0.733183363980576,0.77106688328322,0.0566045255046823,114.862889827873,58.0287986561263,0.459772905713939,0.540722474151246,0.459574753767865,FALSE
"Zr","PLS_kfold",133,2000,0,0.697291605179832,0.723047851394819,93.2499291193699,0.651899574930925,0.0521882114897357,0.560800033335203,0.619269255757703,0.688329486719108,0.733183363980576,0.77106688328322,0.0566045255046823,114.862889827873,58.0287986561263,0.459772905713939,0.540722474151246,0.459574753767865,FALSE
"Zr","OLS",133,2000,0,0.608456680906178,0.822327315016661,148.16046066862,0.594392880553174,0.0337940744480597,0.536556720701675,0.573237942289676,0.617313123037231,0.647314703402938,0.834009553440924,0.034561324274273,171.307378492073,93.6991109242749,0,1,0,FALSE
"Zr","WLS",133,2000,0,0.608323185716187,0.822467487738816,159.077231156446,0.594392880553174,0.0337940744480597,0.536556720701675,0.573237942289676,0.617313123037231,0.647314703402938,0.834009553440924,0.034561324274273,171.307378492073,93.6991109242749,0,1,0,FALSE
"Zr","OLS_weighted",133,2000,0,0.401191970178938,1.01694769214115,153.784821913486,0.594392880553174,0.0337940744480597,0.536556720701675,0.573237942289676,0.617313123037231,0.647314703402938,0.834009553440924,0.034561324274273,171.307378492073,93.6991109242749,0,1,0,FALSE
"Zr","WLS_weighted",133,2000,0,0.608229412035276,0.822565937768544,162.575252795128,0.594392880553174,0.0337940744480597,0.536556720701675,0.573237942289676,0.617313123037231,0.647314703402938,0.834009553440924,0.034561324274273,171.307378492073,93.6991109242749,0,1,0,FALSE
