"Site","depth","SH20_age","Ti","Ca","Sr","Zr","Ti_ICP_pred","Ti_ICP_pred_ppm","Ti_low_RMSE","Ti_up_RMSE","Ca_ICP_pred","Ca_ICP_pred_ppm","Ca_low_RMSE","Ca_up_RMSE","Sr_ICP_pred","Sr_ICP_pred_ppm","Sr_low_RMSE","Sr_up_RMSE","Zr_ICP_pred","Zr_ICP_pred_ppm","Zr_low_RMSE","Zr_up_RMSE","Ti_convert_WLS","Ti_ppm_WLS","Ti_lower_RMSE_WLS","Ti_upper_RMSE_WLS"
"HER42PB",133.8,1294.18,-6.243291364,-4.499618081,-4.046066786,-3.842838545,6.7322181072215,839.006209255831,455.191453431384,1546.45130936306,9.38743305772837,11937.4173085003,7777.83310934306,18321.5466305264,5.19864770375692,181.02727377554,124.866816808315,262.446618631365,2.15621668955992,8.63839403154176,4.36455697615515,17.0972338892257,6.75456187248,857.963769992116,553.334041488414,1330.30281064769
"HER42PB",133.9,1295.21,-5.801404031,-4.903462438,-4.172163491,-3.724237803,7.33281582507317,1529.68303318783,829.908808164471,2819.50276825957,9.30508505635921,10993.7813088522,7163.00637324457,16873.2542132475,4.97698347309791,145.036215470082,100.04133725247,210.26811891566,3.25169102067546,25.8339888104093,13.0526479427406,51.1310027500999,7.05504525892,1158.68991114683,747.283969080209,1796.58920269083
"HER42PB",134,1296.25,-5.804863576,-4.656460623,-3.999681087,-3.77742682,7.20174104978424,1341.7648112941,727.956322466043,2473.13300711264,9.38738845058228,11936.8848262588,7777.48617014337,18320.7293768472,5.10522897348545,164.881819774649,113.730199629204,239.039539021604,2.84768791584434,17.2478572064301,8.71449660888142,34.137207410261,7.05269276832,1155.96730772764,745.528056760829,1792.36771093616
"HER42PB",134.1,1297.28,-6.159198513,-4.941900254,-4.287396336,-3.686561956,7.09654078670738,1207.78186481815,655.265689823998,2226.17642833614,9.27988216066121,10720.1685844359,6984.73379952907,16453.3134371528,4.98377127805152,146.024041805368,100.722708227539,211.700232851223,3.10476109353788,22.3038897953109,11.2690619860675,44.1441799340896,6.81174501116,908.45468816966,585.897588797525,1408.59074390668
"HER42PB",134.2,1298.31,-5.986883362,-4.682105859,-4.598066932,-3.798678012,6.82058427408816,916.520352765878,497.245701965638,1689.32492269614,9.20512015433261,9947.93384014384,6481.58367860106,15268.0876457092,4.95703966561173,142.17229477939,98.0658964651244,206.116113056961,2.614404989251,13.6590866561158,6.90126680204442,27.0342610466836,6.92891931384,1021.3895813916,658.73367241459,1583.70024284825
"HER42PB",134.3,1299.35,-5.830044758,-4.754893956,-4.283407746,-3.6117869,7.25662389433366,1417.46294523659,769.025319609562,2612.65936229364,9.34334659525734,11422.571068959,7442.38465976316,17531.3606848119,5.01618447334311,150.834690669186,104.040939772872,218.674532918832,3.33673316518654,28.1270898962612,14.2112394939872,55.6695414476046,7.03556956456,1136.34194801149,732.870902709324,1761.93790480273
"HER42PB",134.4,1300.38,-7.310755814,-4.803661249,-4.386767445,-3.827151657,6.07648870349908,435.497346596525,236.273186033522,802.706147390357,9.24025087578633,10303.6231632553,6713.33332112771,15813.9995754804,5.14175436401913,171.015528790371,117.961035701846,247.931962562385,1.68597500029916,5.3977111375559,2.72719879582585,10.6832276286893,6.02868604648,415.169157859253,267.758658412479,643.734289152413
"HER42PB",134.5,1301.41,-6.600794216,-4.894332327,-4.947068623,-3.59754311,6.5526440081832,701.095427419872,380.369826922268,1292.25496755688,9.13543941412073,9278.35376583453,6045.31828410815,14240.4162292467,4.89165756172265,133.174135553171,91.8592543593305,193.070915979332,2.86541754590085,17.5563822698201,8.87037919687416,34.7478446595237,6.51145993312,672.807955544572,433.919890568871,1043.21224927166
"HER42PB",134.6,1302.44,-7.023020863,-5.089431198,-4.700633143,-3.675626187,6.44070064735738,626.845843869988,340.086721171807,1155.39857193828,9.14138264106004,9333.66131775693,6081.3539606219,14325.3022531981,4.9354938627541,139.141842540063,95.9755875480071,201.722675943603,2.59099008660747,13.342975767095,6.74155146828253,26.408609822071,6.22434581316,504.892640275351,325.624804837486,782.853684415842
"HER42PB",134.7,1303.48,-7.201864926,-4.927253685,-4.858733739,-3.909866836,5.96183672182586,388.322710423867,210.679226218165,715.754135506392,9.05026729077608,8520.81515550987,5551.74344017659,13077.7460624256,4.94759870373023,140.836367704845,97.144416746586,204.179335597189,1.64462555445484,5.17907026403739,2.6167302820832,10.2504904626558,6.10273185032,447.077452010082,288.337552273745,693.209214407371
"HER42PB",134.8,1304.51,NA,-5.096365051,-4.659325597,-4.09585624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HER42PB",134.9,1305.54,-6.870780043,-5.161496795,-4.109189075,-3.923712941,6.65114448030335,773.669268277637,419.743781175175,1426.0226441031,9.20836915926272,9980.30728850365,6502.676622913,15317.7744103071,5.02075425376272,151.525549419339,104.517472016862,219.676114278082,2.21752188671764,9.18454230494834,4.64049892184645,18.1781784183285,6.32786957076,559.962362002146,361.141399771337,868.24121260414
"HER42PB",135,1306.58,-7.797881691,-5.128052703,-4.753359253,-3.869739304,5.7683503871424,320.00940536978,173.616767951197,589.839453490495,9.05692772415226,8577.75689499403,5588.84387280938,13165.1402372476,4.98774813933142,146.605915411584,101.124066009036,212.543811596222,1.53219071048301,4.62830500057936,2.33845559768325,9.16040792034293,5.69744045012,298.103413096403,192.258428758173,462.219760526087
"HER42PB",135.1,1307.61,-7.74838389,-5.126276119,-4.385153107,-3.699159764,6.09359933302327,443.013096592898,240.350754383714,816.559133571526,9.22113024475679,10108.4829338582,6586.18955979763,15514.4983751793,5.09996598545947,164.016328264972,113.133211299578,237.784781573008,2.0502945852155,7.77018975221222,3.9258959206118,15.3788714745079,5.7310989548,308.307898718786,198.839696485592,478.042172123717
"HER42PB",135.2,1308.64,-6.623187848,-5.028959354,-4.614593997,-3.91891837,6.51681912300173,676.423340245735,366.984320240569,1246.77952161351,9.09137703012902,8878.40346752537,5784.73037033341,13626.5725601353,4.89994624941502,134.282561724707,92.623811239739,194.67787107872,2.21089254769483,9.12385623675266,4.60983722693745,18.0580676780716,6.49623226336,662.640269740914,427.362356468831,1027.4468970791
"HER42PB",135.3,1309.68,-6.63698598,-4.961830996,-4.85153568,-3.822820831,6.43673015613878,624.361892468349,338.739086987111,1150.82016732687,9.07101168863861,8699.42046006815,5668.1138589529,13351.8694620988,4.87275668504019,130.680666248499,90.1393390759036,189.455976782469,2.34439578387158,10.4269706799858,5.26823706528412,20.6372105533601,6.4868495336,656.451972123102,423.371283826186,1017.85172534571
"HER42PB",135.4,1310.71,-6.832053909,-4.906278669,-4.712721039,-3.913654839,6.25754141764524,521.934143290743,283.168299184225,962.025942584106,9.09226328830056,8886.27551296574,5789.85940738405,13638.654574518,4.94513139391845,140.489309079591,96.9050268199879,203.676182891162,1.91181480413547,6.76535545943681,3.41820241804647,13.3900889692452,6.35420334188,574.904156111282,370.77794109239,891.408986576328
"HER42PB",135.5,1311.74,-6.395646781,-4.755903519,-4.637788864,-3.959338007,6.44992915427079,632.657470144712,343.239740281329,1166.11052730038,9.12589070345174,9190.17909740256,5987.868013433,14105.0857588813,4.95591668792878,142.01272807691,97.9558324632104,205.884779177602,1.96545953037948,7.13819205269715,3.60657846898124,14.12801252473,6.65096018892,773.52670083531,498.877307577143,1199.3801838995
"HER42PB",135.6,1312.78,-6.23255007,-4.875911919,-4.652099695,-3.732605543,6.81022223008264,907.072363317057,492.119823275148,1671.91044412281,9.17404953876121,9643.59784837873,6283.29333723636,14800.992802631,4.91367972290639,136.139449299374,93.9046328296784,197.369917724433,2.81236346701248,16.6492216404514,8.4120354076296,32.9523792757056,6.7618659524,864.253347763785,557.390433622182,1340.05502079931
"HER42PB",135.7,1313.81,-6.268968307,-4.709402224,-4.579071973,-3.782936164,6.66883067034402,787.47424889087,427.23348640096,1451.46790316024,9.21242520409597,10020.8700689335,6529.10533261469,15380.0301607683,4.99137491341837,147.138587303025,101.491486023161,213.316059522367,2.47152631745648,11.8405054367153,5.98242687429199,23.4348989035454,6.73710155124,843.113469735714,543.756508094124,1307.27690109182
"HER42PB",135.8,1314.84,-6.89060912,-4.787070027,-4.272679337,-3.827674194,6.39776551297508,600.501724311229,325.794075969624,1106.84124573947,9.27296723811488,10646.2951578641,6936.60151360475,16339.9325110518,5.12290609928981,167.822370113069,115.758497093808,243.302639697751,2.0017303836299,7.40185306928557,3.73979345374454,14.6498542063694,6.3143857984,552.462632930646,356.30453422719,856.612620568134
"HER42PB",135.9,1315.88,-6.278396338,-4.862543175,-4.61447024,-3.931475431,6.63065128640481,757.97566916843,411.229431568126,1397.09629454416,9.11911965636372,9128.16215873384,5947.46083100384,14009.9021689693,4.91212099613646,135.927410393598,93.7583751821344,197.06251159342,2.25266652466101,9.51306887852358,4.80648729229061,18.8284029446389,6.73069049016,837.725507515835,540.281602725404,1298.92267736413
"HER42PB",136,1316.91,-6.404376605,-5.092773137,-4.469347956,-3.792748313,6.86789126782999,960.920104685507,521.334185918831,1771.16228424845,9.16160197117909,9524.30252106747,6205.56637816534,14617.8983488097,4.90177655547361,134.528564972936,92.7934964031416,195.034517452074,2.79464457195851,16.3568140494814,8.26429618823432,32.3736419600027,6.6450239086,768.948431892681,495.924604740904,1192.28141789643
"HER42PB",136.1,1317.94,-6.522371664,-4.762731744,-4.440777269,-3.93642416,6.47207249587091,646.822876535587,350.924989630351,1192.22012103063,9.1896274562374,9795.00123278658,6381.94032474474,15033.3666985719,5.02565947781438,152.270642118118,105.031413101999,220.756322001941,1.95729482830911,7.08014811942201,3.57725171530753,14.0131311359636,6.56478726848,709.660912893361,457.687789102388,1100.35404762781
"HER42PB",136.2,1318.98,-6.801929539,-4.728318917,-4.453882072,-3.599939669,6.51970042011233,678.375127350508,368.043235894839,1250.37704412345,9.31155772900376,11065.1712490036,7209.52054174805,16982.8234846931,5.10907550965784,165.517265006622,114.16850940274,239.960783920112,2.56980327663523,13.0632543407948,6.60022194591057,25.854981146206,6.37468791348,586.802269283904,378.451494776311,909.857426881785
"HER42PB",136.3,1320.01,-7.741431371,-4.766502225,-4.527272536,-3.995393503,5.56902156620564,262.177450426202,142.24082420354,483.243934340706,9.15286400574707,9441.4420381054,6151.5785689782,14490.724089656,5.15489626986515,173.277831693775,119.521499803817,251.211765295616,0.86177746084671,2.36736485457213,1.19611339253567,4.6855226182046,5.73582666772,309.768940927616,199.781979153547,480.307569130982
"HER42PB",136.4,1321.04,-6.299434219,-4.923611158,-4.500754307,-3.786003103,6.81976923698473,915.773659005227,496.840593380708,1687.94862114901,9.18938390903735,9792.6159781347,6380.38621030557,15029.7058100228,4.94020298006886,139.798623014409,96.4286136885606,202.674851884169,2.69500036382295,14.8055241398763,7.48050545441457,29.3033066271073,6.71638473108,825.826523163139,532.607487183736,1280.47288626352
"HER42PB",136.5,1322.08,-6.649974611,-5.002070418,-5.148078241,-3.812158267,6.33453882630148,563.709375093265,305.832885300327,1039.02580409557,8.98170943574402,7956.22114622079,5183.8817942862,12211.2072457638,4.78179605424379,119.31846013728,82.3020531275605,172.983472325602,2.37450698468911,10.745714078346,5.42928247694707,21.2680720783742,6.47801726452,650.67954102464,419.648419597367,1008.90136918484
"HER42PB",136.6,1323.11,-6.676164693,-5.050197479,-4.545950826,-3.695123135,6.70040140835984,812.731997117043,440.936735552922,1498.02283610951,9.18439230589228,9743.85691959519,6348.61720951685,14954.8704129176,4.94307020346993,140.2000320875,96.7054928137303,203.256799851033,2.77998941313726,16.1188502990686,8.14406477216972,31.9026606777053,6.46020800876,639.194000693786,412.240950107125,991.092637489693
"HER42PB",136.7,1324.14,-5.840208067,-5.345297898,-5.02733043,-3.787434772,7.17643350457134,1308.23411705053,709.764698519858,2411.32942873052,8.94725783549931,7686.78450681702,5008.33015186079,11797.6759244374,4.58887025960601,98.3832198568245,67.8615947456983,142.6323384481,3.46905301497044,32.1063238360159,16.2217513076525,63.5452985755518,7.02865851444,1128.51570677815,727.823456834837,1749.80304424841
"HER42PB",136.8,1325.18,-7.784499245,-4.801345753,-4.218493889,-3.74254507,5.89474316762931,363.123562036248,197.007769614802,669.307213434825,9.32162531922743,11177.1335082943,7282.46963490643,17154.6631466101,5.25965087969576,192.414303829381,132.721225517395,278.955111918347,1.55634021562285,4.74143681652532,2.39561555759121,9.38432003994275,5.7065405134,300.828553689509,194.015977399209,466.445186257588
"HER42PB",136.9,1326.21,-6.474739102,-5.016124079,-4.819690678,-3.965139839,6.48359620491825,654.319788321973,354.992337564901,1206.03838473397,9.01835403186168,8253.18142166003,5377.36648220327,12666.9818403237,4.82467194717424,124.545604143372,85.9075696855169,180.56159158292,2.16779147182642,8.73896246765746,4.41536927619924,17.2962803865104,6.59717741064,733.023242884704,472.755059918281,1136.57815677761
"HER42PB",137,1327.24,-6.243476831,-5.081148728,-4.038968901,-4.09110282,6.92039285558611,1012.71776822839,549.436306609152,1866.6354329858,9.18253786151371,9725.80422293958,6336.85496160909,14927.1631362903,4.96662114086723,143.541062037054,99.0100282904087,208.100500994618,2.18372930597334,8.87935843402418,4.48630447459289,17.5741541053187,6.75443575492,857.855572517821,553.264260749618,1330.13504668237
"HER42PB",137.1,1328.28,-6.757035743,-5.174626503,-4.636772207,-3.792908809,6.61120039798931,743.37482899593,403.307943519385,1370.1841118291,9.09932456216151,8949.24600225114,5830.88787642541,13735.3016738003,4.87423141894156,130.873527631926,90.2723686826119,189.735580053786,2.59792911771905,13.4358850685311,6.78849398308937,26.5924972496807,6.40521569476,604.992278270418,390.182935589145,938.06167154434
"HER42PB",137.2,1329.31,-6.401372894,-5.054924442,-4.235897015,-3.652500699,7.05617199251987,1159.99618177286,629.340214805297,2138.09813845108,9.28467013156803,10771.6195142207,7018.25669102602,16532.2803179173,4.99328606943525,147.42006098385,101.685637555175,213.724129611616,3.14198916072674,23.1498699018681,11.6964942567281,45.8185559459534,6.64706643208,770.520632201165,496.938577569536,1194.71916942211
"HER42PB",137.3,1330.34,-6.638358343,-5.013047082,-4.414816457,-3.793448959,6.68103560204569,797.144208879591,432.479792201001,1469.29151652695,9.19528335736668,9850.55775431611,6418.13821759084,15118.6348410459,4.97537061724988,144.802481502052,99.8801150456769,209.929260089091,2.52747756389346,12.5218806229629,6.32669234906159,24.7834864862664,6.48591632676,655.839652407498,422.976375142662,1016.90230222649
"HER42PB",137.4,1331.38,-7.644360975,-5.459558918,-4.367216242,-3.810900292,6.30162251459609,545.456203193937,295.929874148648,1005.38166502682,9.11745131545665,9112.94596882344,5937.54671117166,13986.5483625489,4.96045232478383,142.658309194275,98.401133645931,206.820718706332,2.22658217725755,9.26813504211485,4.68273423350552,18.3436263677457,5.801834537,330.90606282931,213.414127149033,513.081415368201
"HER42PB",137.5,1332.41,-7.049728214,-5.08240397,-4.428138577,-3.781196799,6.4529202565505,634.55264626578,344.267942413257,1169.60370477818,9.18436380089734,9743.57917496164,6348.43624479467,14954.4441304879,5.00275492650687,148.822590165849,102.653057274781,215.757464333343,2.32076073674806,10.1834182606362,5.14518196881011,20.1551680970074,6.20618481448,495.80604625783,319.764508672386,768.764602821133
"HER42PB",137.6,1333.44,-7.198397252,-5.159963734,-4.43252748,-4.036847923,6.20073385116661,493.110778266297,267.53057293915,908.898885727353,9.07963127200408,8774.72994186013,5717.18180772202,13467.4544455768,4.96483971085146,143.285581308729,98.8338058647131,207.730114522592,1.63503001157382,5.12961194244456,2.59174141705242,10.1526018401927,6.10508986864,448.132912741199,289.018259749291,694.845743158632
"HER42PB",137.7,1334.48,-6.556081287,-5.066787686,-4.358856709,-3.788220705,6.79992136905448,897.776695844486,487.076584809478,1654.77672452005,9.20127737031096,9909.77943545502,6456.72414790134,15209.5282700418,4.96112382194709,142.754136014332,98.4672319179531,206.95964487129,2.67231706944514,14.4734663968956,7.31273295719799,28.6460931594489,6.54186472484,693.578706372442,447.315751678997,1075.41802435449
"HER42PB",137.8,1335.51,-7.327561504,-4.860168437,-4.355012566,-3.724557709,6.19639373321785,490.975256886318,266.37197474278,904.96270528219,9.27318350748692,10648.5978744271,6938.10185029084,16343.4667201521,5.14405169446356,171.408859603567,118.232342702013,248.502198968059,2.00635314687147,7.43614929416197,3.75712165468021,14.7177337886261,6.01725817728,410.451665808846,264.71616520561,636.419652854983
"HER42PB",137.9,1336.54,-8.550904249,-5.203509573,-4.510362393,-3.804730655,5.46606699962383,236.528095903868,128.325114360399,435.967194970013,9.13877413419997,9309.3461251407,6065.51137882191,14287.9832985335,5.13271106706046,169.475956476117,116.899088017844,245.699947796944,1.2348864668701,3.43798817298902,1.73704686421673,6.80451571060068,5.18538511068,178.642233576339,115.213290517176,276.991026589817
"HER42PB",138,1337.58,-7.332914076,-4.912545947,-4.492374692,-3.928942767,6.00717271206168,406.332874684239,220.450396867174,748.950364324532,9.15236867260171,9436.76653698494,6148.53224275221,14483.548131106,5.06627143735805,158.581940953975,109.384744945999,229.906208668724,1.51921919209175,4.5686565589425,2.30831816460109,9.04235086551659,6.01361842832,408.960440274666,263.754416142935,634.107455546875
"HER42PB",138.1,1338.61,-7.085847475,-5.2066287,-4.273727914,-3.65186027,6.67807244018925,794.785637705578,431.20018136037,1464.94421201354,9.24763938122293,10380.0334703956,6763.11851346974,15931.2741055688,5.01956084476903,151.344825326215,104.392814324359,219.414107199501,2.78696973576018,16.2317586844914,8.2011118435888,32.1261305803955,6.181623717,483.776835641659,312.006405173188,750.112891347685
"HER42PB",138.2,1339.64,-6.961404368,-5.123124883,-4.616855076,-3.872962696,6.38548786857743,593.174052999146,321.81854716183,1093.3349250828,9.08956683615731,8862.34637270281,5774.26835828145,13601.9281329582,4.91568760219683,136.413075492488,94.0933714159535,197.766610817436,2.17719032193675,8.82148587106262,4.45706430593659,17.4596118951452,6.26624502976,526.496682105367,339.558087566193,816.351506320472
"HER42PB",138.3,1340.67,-7.192450753,-5.337269457,-4.156468077,-3.685178825,6.71611236015125,825.601622655606,447.918976553513,1521.74405419534,9.2432190433129,10334.251475429,6733.28922066203,15861.0079052725,5.01505004686878,150.663676822501,103.922979897432,218.426603394923,2.78224729482567,16.1552858741268,8.16247388186302,31.9747744926557,6.10913348796,449.948660266889,290.189305604435,697.661123156409
"HER42PB",138.4,1341.71,-6.744433889,-4.897411741,-4.74479834,-3.597151717,6.54551736375325,696.116731367358,377.668702821712,1283.07826428056,9.19379299876032,9835.88782523242,6408.58001440584,15096.1194356758,4.96382587821391,143.140387323545,98.7336557029639,207.519617675004,2.78239488842151,16.1576704668317,8.16367869964365,31.9794941128833,6.41378495548,610.198891388079,393.540881902996,946.13470715101
"HER42PB",138.5,1342.74,-6.756984067,-4.932434775,-4.4173173,-3.837413155,6.51275181622147,673.677706460164,365.49471382329,1241.71878557141,9.19702403274809,9867.71930970746,6429.31984174632,15144.9743941694,5.01390292357343,150.490946099714,103.803835775833,218.176184807803,2.22989350356912,9.29887572967378,4.69826599575754,18.4044687793319,6.40525083444,605.013537879005,390.196646733544,938.094635310463
"HER42PB",138.6,1343.77,-6.708655453,-5.090742914,-4.781150732,-3.70234107,6.59772270012905,733.423061752886,397.908747010947,1351.84107298898,9.1065100207305,9013.78202139948,5872.93636761116,13834.3515481256,4.86902169268671,130.193485334163,89.8032972811278,188.749679985514,2.75624891938541,15.7406874814887,7.95299764122334,31.1541953823316,6.43811429196,625.226692491399,403.232892463372,969.435837973567
"HER42PB",138.7,1344.81,NA,-5.062782743,-4.474525379,-3.881523579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HER42PB",138.8,1345.84,-6.697892709,-5.088454796,-4.397483895,-3.619779327,6.83407954032693,928.972875001669,504.001649219501,1712.27733842795,9.24507332602703,10353.4318767509,6745.7862253823,15890.4459828843,4.98074231237248,145.582409177114,100.418084182009,211.059970267882,3.01851858069045,20.4609579630421,10.3379188875081,40.4966227072313,6.44543295788,629.819303170207,406.194844840348,976.556841339811
"HER42PB",138.9,1346.87,-6.233305448,-4.854078254,-4.146846334,-3.51684005,7.18317507903919,1317.08347054375,714.565795381918,2427.64050503202,9.39758693061571,12059.2457952186,7857.21055030632,18508.5289770971,5.08150885737874,161.016824154461,111.064249410734,233.436211907475,3.4009557585752,29.9927521830467,15.1538671767726,59.3620871174374,6.76135229536,863.809531941681,557.104199621271,1339.36686885607
"HER42PB",139,1347.91,-6.827547974,-4.994966511,-4.153399325,-4.007658292,6.4863861229317,656.147835751458,355.984119934554,1209.40783100233,9.20103070168571,9907.33530524264,6455.13167304702,15205.7770192897,5.05270364825107,156.444865103674,107.910658455386,226.80795546647,1.8378737382718,6.28316439590948,3.17457491477753,12.4357294711349,6.35726737768,576.668384476349,371.915760246876,894.144484314997
"HER42PB",139.1,1348.94,-7.378097393,-4.917796554,-4.374066316,-3.72311949,6.19289951734565,489.262677154976,265.4428378086,901.806088395802,9.25662290349282,10473.702842731,6824.14886255224,16075.0378468155,5.12533977023649,168.231291928158,116.040558267844,243.895479358961,2.03519506321955,7.65374494400727,3.8670620681466,15.1484022329108,5.98289377276,396.586340012278,255.773879962447,614.9209806233
"HER42PB",139.2,1349.97,-6.484919837,-4.848724476,-4.524586361,-3.765633563,6.65146280190506,773.915583119896,419.877415956197,1426.47665017137,9.2065984241107,9962.6504449703,6491.17229340092,15290.6746890036,4.98703623502952,146.501583171411,101.052100970569,212.392554589051,2.51620163793165,12.381477897166,6.25575373545928,24.5055993890965,6.59025451084,727.966121592645,469.493526668622,1128.73691347118
"HER42PB",139.3,1351.01,-7.512929581,-4.981502916,-4.770554638,-3.865368277,5.86064190889172,350.949349239383,190.402815376974,646.867776023658,9.08189323386357,8794.60051107848,5730.12849184757,13497.9517927919,4.99802199391785,148.119887113708,102.168355210544,214.738711544938,1.59247326252486,4.91589219733842,2.48375930822071,9.7296046423937,5.89120788492,361.842084114091,233.3659646086,561.048797564048
"HER42PB",139.4,1352.04,-7.20778324,-5.065690734,-4.608932331,-3.808887355,6.23558346308363,510.598446898216,277.018270662805,941.132053676759,9.12779815877952,9207.72568282899,5999.30050419367,14132.0162560558,4.97781022290905,145.156173714725,100.124080608463,210.442029923803,2.08800337951923,8.06878876161298,4.07676336018384,15.9698629347464,6.0987073968,445.281825216443,287.179483057445,690.425032307848
"HER42PB",139.5,1353.07,-7.113549192,-5.364349337,-4.418077773,-3.8411326,6.5515076187125,700.299162477436,379.937824164165,1290.78729669909,9.10830028500471,9029.93352674555,5883.4598929098,13859.1408765627,4.90724223474518,135.265868057543,93.3020644618527,196.103432082592,2.44181288970537,11.4938589651155,5.80728340776842,22.748811214077,6.16278654944,474.749145330945,306.184098288388,736.115142009025
"HER42PB",139.6,1354.11,-6.732625193,-4.97777028,-4.647763584,-3.926633231,6.38918463747933,595.370938578931,323.010437673548,1097.38421166006,9.0907056549962,8872.44472871649,5780.84794963888,13617.4270885375,4.92270280156735,137.373404926645,94.7557759090969,199.158860766905,2.04425347862801,7.72339070904544,3.90225065858912,15.2862461342082,6.42181486876,615.118460993876,396.713702746448,953.762671760551
"HER42PB",139.7,1355.14,-7.722859777,-5.162445575,-4.637179267,-3.743728027,5.99056844765129,399.641720768212,216.820201950177,736.617268787887,9.12599474240953,9191.13528379724,5988.4910173883,14106.5533136434,5.01110092625003,150.069861086588,103.513384817267,217.56571139379,1.96784010982052,7.15520532863678,3.61517444317719,14.1616854455183,5.74845535164,313.705720824448,202.320960876265,486.411683948913
"HER42PB",139.8,1356.17,-6.599228527,-5.208228275,-4.40200395,-3.879921171,6.77265016515557,873.624076891866,473.972908574509,1610.25875934676,9.12811106644504,9210.60730159391,6001.17802503918,14136.4389641851,4.89478205155208,133.590887514841,92.1467165177502,193.675107496262,2.55992291260474,12.934820165515,6.53533045408382,25.6007823766072,6.51252460164,673.524654450527,434.382117432095,1044.32351597351
"HER42PB",139.9,1357.21,-6.588381313,-4.902681416,-4.777929711,-3.749633921,6.52010225719807,678.647778411707,368.191159034688,1250.87959295556,9.12930638805542,9221.62352219783,6008.35565175179,14153.3466582257,4.9153260267432,136.363760788866,94.0593557124922,197.695116191546,2.51113673215963,12.3189254232146,6.2241490372291,24.3817946316854,6.51990070716,678.511010709364,437.598011572973,1052.05503562274
"HER42PB",140,1358.24,-6.542576749,-4.947791114,-4.6555071,-3.671583466,6.69466148566308,808.080341124705,438.413042606844,1489.44893114826,9.1815516589617,9716.21733807669,6330.60861965965,14912.4491865709,4.93499534700737,139.072495427276,95.9277541301587,201.62213907486,2.81352017699053,16.6684911036913,8.42177132265078,32.9905176748953,6.55104781068,699.977233315854,451.442409350339,1085.3391640046
"HER42PB",140.1,1359.26,-8.601639376,-5.122599508,-4.411984634,-3.759704543,5.45682815835152,234.352913921987,127.144998841721,431.957912336734,9.19967537943844,9893.916768567,6446.38881551448,15185.1822508349,5.19953666413598,181.188271399108,124.977867813776,262.680027006975,1.23033755598388,3.42238458772816,1.72916313760566,6.77363286990814,5.15088522432,172.584198446119,111.306229194395,267.597831396029
"HER42PB",140.2,1360.27,-6.933607404,-5.063886393,-4.277324768,-3.707192502,6.64237249443634,766.912331594636,416.077896709067,1413.56829815734,9.25603519154031,10467.5491308654,6820.13940701792,16065.5931305942,5.04287037087309,154.914038208532,106.854743081452,224.588619484876,2.59695799983732,13.4228435737235,6.78190475516872,26.5666853353159,6.28514696528,536.543138055957,346.037435841967,831.928887388952
"HER42PB",140.3,1361.29,-6.753515706,-5.07124047,-4.609535643,-3.756672938,6.58620427823966,725.023652339919,393.351761214566,1336.35933096936,9.14113277616318,9331.32945477198,6079.83463356295,14321.7233101729,4.92178338692008,137.24715985069,94.6686960981742,198.975835344204,2.57855616145315,13.1780973720947,6.65824649903847,26.0822801278817,6.40760931992,606.442137526849,391.118005938278,940.309728993073
"HER42PB",140.4,1362.3,-6.456556771,-4.954364389,-4.451875304,-3.993064215,6.59245503554628,729.569792840522,395.818208159945,1344.73875039695,9.1264845901547,9195.63864358183,5991.42518479912,14113.465069692,4.939760347817,139.73675732798,96.3859407190525,202.585161309518,2.08048964370407,8.0083892118008,4.04624642896644,15.8503192758009,6.60954139572,742.142590893207,478.63648039986,1150.71802458007
"HER42PB",140.5,1363.32,-6.677948956,-4.969420141,-4.9433479,-3.768092341,6.41739068482792,612.403074895306,332.250992510167,1128.77774512517,9.06244598573621,8625.22204344924,5619.76982552211,13237.9897413131,4.85698167323795,128.635352038701,88.7285468266266,186.490756198826,2.45245807086144,11.6168667343752,5.86943320268211,22.9922699627225,6.45899470992,638.418937640841,411.74108194661,989.890875138153
"HER42PB",140.6,1364.34,NA,-5.171844611,-4.502008509,-3.778661589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HER42PB",140.7,1365.35,-7.215366746,-5.346220613,-4.247608324,-3.692053455,6.66174084565545,781.910939268004,424.21518812714,1441.21364359009,9.21311307847094,10027.7655400059,6533.59808191093,15390.6133289301,4.98964947006799,146.884926907232,101.316519204557,212.948312100841,2.74681655996313,15.5929136830103,7.87833478598814,30.8617193519423,6.09355061272,442.991513386255,285.70237231502,686.873823770234
"HER42PB",140.8,1366.37,-6.720194489,-4.903915403,-4.419739323,-3.797261715,6.54939383162685,698.820442551827,379.135564699658,1288.06172883093,9.21588368778934,10055.5870841714,6551.72522966585,15433.3138315253,5.02303969604231,151.872248345703,104.756613834684,220.178745506017,2.32881915853613,10.26581207641,5.18681152427084,20.3182431239357,6.43026774748,620.340020256175,400.081288407445,961.858881886842
