Site,depth,SH20_age,Ti,Ca,Sr,Ti_convert_WLS,Ti_ppm_WLS,Ti_lower_RMSE_WLS,Ti_upper_RMSE_WLS,Ti_convert_PLS_scaled,Ti_ppm_PLS_scaled,Ti_lower_RMSE_PLS_scaled,Ti_upper_RMSE_PLS_scaled,Ti_ppm_PLS
HER42PB,301.7,3482.38,-6.839998577,-4.958859264,-4.396591658,6.348800968,571.8066831,368.7802609,886.6062464,5.47483532,238.6111692,128.3502712,443.5930642,686.3250121
HER42PB,301.8,3483.37,-7.175410561,-5.041448181,-4.512021131,6.120720819,455.1926876,293.5713818,705.7921708,5.768233174,319.9718984,172.1146586,594.8477405,976.5391819
HER42PB,301.9,3484.35,-7.056462599,-4.969473852,-4.278208139,6.201605433,493.5407519,318.3035326,765.2521847,5.70195814,299.4531985,161.0775362,556.7021961,677.6546138
HER42PB,302,3485.34,-6.649632009,-5.106333899,-4.645452952,6.478250234,650.8311471,419.7461962,1009.13644,5.325707701,205.5537796,110.568518,382.1373125,860.4730606
HER42PB,302.1,3486.33,-6.964450623,-5.050801336,-5.123019544,6.264173576,525.4071976,338.8554368,814.6622225,5.386207866,218.3737109,117.4644301,405.9703655,845.0252023
HER42PB,302.2,3487.31,-8.342072314,-5.050359165,-4.50621067,5.327390826,205.9000437,132.7929073,319.2552139,6.92637426,1018.793395,548.0146169,1894.000542,752.7169276
HER42PB,302.3,3488.3,-6.779844425,-4.897607371,-4.392333462,6.389705791,595.6812991,384.1779248,923.6246729,5.39104396,219.4323447,118.0338751,407.9384317,829.757118
HER42PB,302.4,3489.28,NA,-4.923274455,-4.562692562,NA,NA,NA,NA,NA,NA,NA,NA,971.0006273
HER42PB,302.5,3490.27,-6.89695356,-4.999833575,-4.740432276,6.310071579,550.084322,354.7706695,852.9249663,5.429435141,228.0204096,122.6534428,423.9041806,895.8320373
HER42PB,302.6,3491.25,-7.299046334,-4.907907844,-4.855090288,6.036648493,418.488116,269.899183,648.8804498,5.682002278,293.5365838,157.8949563,545.7028399,915.4369737
HER42PB,302.7,3492.24,-7.717079268,-4.758126246,-4.718573067,5.752386098,314.941245,203.1177983,488.3274074,6.030306345,415.842401,223.6839336,773.0769916,822.7045103
HER42PB,302.8,3493.23,-6.693788244,-4.891665988,-4.393288658,6.448223994,631.579607,407.3301329,979.286254,5.318380538,204.053158,109.7613253,379.3475633,1900.892661
HER42PB,302.9,3494.21,-6.495557028,-4.82487549,-4.861854493,6.583021221,722.7195295,466.1097964,1120.601889,4.965869419,143.4331997,77.15351352,266.6512752,1139.50226
HER42PB,303,3495.2,-6.328602873,-4.887848595,-4.417403367,6.696550046,809.6078919,522.1474642,1255.325332,5.028978661,152.776896,82.17953961,284.0217902,1320.478498
HER42PB,303.1,3496.18,-5.975239886,-5.075756273,-4.391119782,6.936836878,1029.508597,663.9699401,1596.289061,4.898695518,134.1147154,72.14104914,249.3276309,1541.111675
HER42PB,303.2,3497.17,-6.261027372,-5.157920694,-4.606667772,6.742501387,847.678458,546.7006457,1314.355075,5.076018699,160.1352386,86.13763288,297.7014085,1632.328097
HER42PB,303.3,3498.15,-5.968656408,-4.796174271,-5.2557066,6.941313643,1034.127797,666.9490409,1603.451292,4.434932742,84.34645176,45.37042416,156.805321,2417.127695
HER42PB,303.4,3499.14,-6.683414202,-4.803462021,-4.413264385,6.455278343,636.0507417,410.2137407,986.2189045,5.25095416,190.7481859,102.604507,354.6127894,2967.487148
HER42PB,303.5,3500.13,-6.300137986,-5.196635712,-4.491367171,6.71590617,825.4314089,532.3526627,1279.860248,5.166616419,175.3206213,94.30593446,325.9319833,2159.435591
HER42PB,303.6,3501.11,-6.616311036,-4.95905525,-4.600048396,6.500908496,665.7461858,429.365482,1032.262728,5.227445187,186.316192,100.2205129,346.3734358,1927.391496
HER42PB,303.7,3502.1,-6.410067025,-4.911469094,-4.164833228,6.641154423,765.9787463,494.0093396,1187.676817,5.189071491,179.3019922,96.44753593,333.3336004,1609.362385
HER42PB,303.8,3503.08,-6.508714942,-4.95152772,-4.211599325,6.574073839,716.281925,461.9579361,1110.620158,5.27158884,194.7251038,104.7437132,362.0061281,1404.215806
HER42PB,303.9,3504.07,-6.634028707,-5.012662224,-4.023958915,6.488860479,657.7733896,424.2235171,1019.900629,5.46841637,237.0844412,127.5290357,440.7547814,1619.189348
HER42PB,304,3505.05,-6.638463072,-4.745351108,-4.127239114,6.485845111,655.792948,422.9462536,1016.829885,5.277953812,195.9684765,105.4125303,364.3176354,2714.255947
HER42PB,304.1,3506.04,-6.60872703,-4.67664836,-4.396655945,6.50606562,669.1883898,431.5854925,1037.599986,5.122559675,167.7642425,90.24131638,311.8842032,1719.462539
HER42PB,304.2,3507.03,-6.277184079,-4.670489652,-4.274224241,6.731514826,838.4163596,540.72716,1299.993868,4.910631714,135.7251268,73.00729841,252.3214865,1355.660124
HER42PB,304.3,3508.01,-6.220747111,-4.734369291,-4.608681076,6.769891965,871.2177665,561.8820568,1350.853595,4.794392375,120.8309395,64.99563246,224.6322622,5028.956922
HER42PB,304.4,3509,-6.925465936,-4.810479457,-4.513318641,6.290683164,539.5217848,347.9584804,836.5473833,5.41744696,225.3031796,121.1918298,418.8526805,1776.626944
HER42PB,304.5,3509.98,-6.613022769,-4.843954711,-4.4572436,6.503144517,667.2364742,430.3266266,1034.573473,5.204846409,182.1528936,97.98105162,338.6336042,1613.677045
HER42PB,304.6,3510.97,-6.527133548,-5.021037987,-4.166279547,6.561549187,707.3666897,456.2081558,1096.796774,5.34236244,209.0058913,112.425428,388.5550038,1900.59613
HER42PB,304.7,3511.95,-6.728309583,-5.123326021,-4.487599894,6.424749484,616.926248,397.8796146,956.5657087,5.451609187,233.1330189,125.4035437,433.4088406,2787.221228
HER42PB,304.8,3512.94,-6.573809478,-5.187515117,-4.048080834,6.529809555,685.2676932,441.9556576,1062.531508,5.517335922,248.970875,133.9228143,462.8524041,2342.832499
HER42PB,304.9,3513.92,-7.040974123,-5.187437294,-4.199147461,6.212137596,498.7662736,321.6736738,773.3545387,5.845151345,345.5548358,185.8758625,642.4080187,1114.593144
HER42PB,305,3514.91,-6.634813703,-5.013679751,-4.288117911,6.488326682,657.4223656,423.9971281,1019.356354,5.38010632,217.0453504,116.7498977,403.5008604,2379.609621
HER42PB,305.1,3515.9,-8.244150111,-5.017306116,-4.262601043,5.393977925,220.0770967,141.9362374,341.23723,6.8818563,974.4335228,524.1531958,1811.53277,2126.666152
HER42PB,305.2,3516.88,-5.15326532,-4.839782601,-4.511411434,7.495779582,1800.4278,1161.165571,2791.626228,4.199193947,66.63259997,35.84204504,123.8741644,2027.960958
HER42PB,305.3,3517.87,-6.816031517,-4.936930038,-4.535107921,6.365098568,581.2021137,374.8397377,901.1741899,5.395329181,220.3746783,118.5407616,409.6902887,1581.436343
HER42PB,305.4,3518.85,-6.291099546,-5.032318505,-4.513524712,6.722052309,830.5202476,535.6346517,1287.75067,5.054803676,156.7737488,84.3294689,291.4521892,3161.10366
HER42PB,305.5,3519.84,-6.220851724,-5.096263949,-4.083886338,6.769820828,871.155793,561.8420877,1350.757503,5.187500753,179.0205767,96.296161,332.8104314,715.7955471
HER42PB,305.6,3520.82,-6.413766287,-4.930742299,-4.439251327,6.638638925,764.0543496,492.7682216,1184.692972,5.110292463,165.7188143,89.14106924,308.0816245,689.2403014
HER42PB,305.7,3521.81,-6.36508466,-5.232239199,-4.480732403,6.671742431,789.7705271,509.3535798,1224.566804,5.239221496,188.5232792,101.4077174,350.4765488,1321.450002
HER42PB,305.8,3522.8,-6.822420182,-5.11767209,-4.67171562,6.360754276,578.6826784,373.2148564,897.2677175,5.461685746,235.4940731,126.6735679,437.7981878,1043.116279
HER42PB,305.9,3523.78,-6.265098404,-4.89900675,-4.765475357,6.739733085,845.3350734,545.1893063,1310.721575,4.871211602,130.4789097,70.18532912,242.5684412,894.8261074
HER42PB,306,3524.77,-5.84071952,-4.787777268,-4.299636927,7.028310726,1128.123291,727.5703726,1749.194589,4.667599337,106.4419044,57.25569065,197.8821472,1241.248363
HER42PB,306.1,3525.75,-6.685730893,-4.980982801,-4.284054897,6.453702993,635.049528,409.5680193,984.6664878,5.402125622,221.8775432,119.3491609,412.4842084,990.5522402
HER42PB,306.2,3526.74,-6.273302109,-4.869555298,-4.204480136,6.734154566,840.6324842,542.1564245,1303.430046,5.049800047,155.9912704,83.90856942,289.9975129,776.0983131
HER42PB,306.3,3527.72,-5.989677237,-5.073386505,-4.384329309,6.927019479,1019.450952,657.4833752,1580.69433,4.909490312,135.5702982,72.92401522,252.0336503,670.0646403
HER42PB,306.4,3528.71,-6.803556879,-4.857646729,-4.174516327,6.373581322,586.1532782,378.0329353,908.8511435,5.460280441,235.1633645,126.4956779,437.1833799,828.4621121
HER42PB,306.5,3529.7,-6.615730457,-5.120236804,-4.953846069,6.501303289,666.0090701,429.5350262,1032.67034,5.202913756,181.8011951,97.79187106,337.9797747,610.6106419
HER42PB,306.6,3530.68,-6.933448674,-5.313539462,-4.901153911,6.285254902,536.6010537,346.0747879,832.0186876,5.591736708,268.2010022,144.2668064,498.6024116,1363.771004
HER42PB,306.7,3531.67,-7.765569081,-5.416998875,-4.888355408,5.719413025,304.7260039,196.5295939,472.488319,6.412054899,609.1441254,327.6620031,1132.436968,NA
HER42PB,306.8,3532.65,-6.579350413,-5.267164024,-4.648864735,6.526041719,682.6905752,440.2935745,1058.535596,5.365360264,213.8682699,115.0409284,397.5944692,466.3715809
HER42PB,306.9,3533.64,-7.091937848,-5.019876414,-4.763226451,6.177482263,481.7774394,310.7169171,747.0127575,5.59791915,269.8642757,145.1614905,501.6945408,NA
HER42PB,307,3534.62,-6.752067186,-5.257698603,-4.834505392,6.408594314,607.0397734,391.5034445,941.2363844,5.432935565,228.8199764,123.0835343,425.3906253,1170.943846
HER42PB,307.1,3535.61,-6.336775161,-5.036194318,-4.293701263,6.690992891,805.1212527,519.2538569,1248.368641,5.165123336,175.0590483,94.16523286,325.4457026,630.9823376
HER42PB,307.2,3536.59,-6.259377492,-5.039531338,-4.520081592,6.743623305,848.6300178,547.3143434,1315.830502,5.033778012,153.5118883,82.57489601,285.3881867,545.9570296
HER42PB,307.3,3537.58,-6.477741298,-4.824451503,-4.587541756,6.595135917,731.5283073,471.7909181,1134.260207,5.045050115,155.2520794,83.51095448,288.6233107,NA
HER42PB,307.4,3538.57,-6.923495612,-4.820680719,-4.323813448,6.292022984,540.2451315,348.4249947,837.6689577,5.486103379,241.3150591,129.8047085,448.6197643,1000.93619
HER42PB,307.5,3539.55,-6.697329427,-5.242767095,-4.129041168,6.44581599,630.0605902,406.3504602,976.9309653,5.619498273,275.7509968,148.3279904,512.6383228,NA
HER42PB,307.6,3540.54,-6.6456216,-5.143814352,-4.028672761,6.480977312,652.6084368,420.8924391,1011.892189,5.553884548,258.2387508,138.9080561,480.081964,1271.481973
HER42PB,307.7,3541.52,-6.615583141,-4.944109838,-4.959261643,6.501403464,666.0757908,429.578057,1032.773793,5.096245513,163.4072438,87.89766262,303.7842705,757.36314
HER42PB,307.8,3542.51,-6.875417491,-4.970634633,-4.287075254,6.324716106,558.1993218,360.0043469,865.5075571,5.54797803,256.7179549,138.0900116,477.2547094,664.4917423
HER42PB,307.9,3543.49,-6.334973655,-4.719493428,-4.486757477,6.692217915,806.10815,519.8903451,1249.898859,4.910067021,135.6485054,72.96608333,252.1790425,NA
HER42PB,308,3544.48,-5.866360133,-4.979056938,-4.140197946,7.01087511,1108.624248,714.9946853,1718.960643,4.85249555,128.0595705,68.88395312,238.0707384,588.7277817
HER42PB,308.1,3545.47,-6.178563634,-5.01298072,-4.426544494,6.798576729,896.5703205,578.2329001,1390.163616,4.991534688,147.1620982,79.15930874,273.5835305,948.647148
HER42PB,308.2,3546.45,-6.908781779,-5.068661238,-3.930773214,6.30202839,545.6776355,351.9286268,846.092245,5.754551831,315.6240628,169.7759337,586.7648425,602.6945729
HER42PB,308.3,3547.44,-6.280930741,-4.931004024,-4.080536589,6.728967096,836.2830197,539.3512865,1296.68605,5.133897657,169.6771743,91.27029302,315.4404629,735.8914936
HER42PB,308.4,3548.42,-7.189271832,-4.92535588,-4.087317345,6.111295154,450.9223511,290.8172765,699.1708649,5.855285025,349.0743808,187.7690453,648.9510727,669.4508068
HER42PB,308.5,3549.41,-8.957793756,-4.821028478,-4.399715178,4.908700246,135.463231,87.36548061,210.0404741,7.552910487,1906.282877,1025.400131,3543.898911,601.4672309
HER42PB,308.6,3550.39,-6.37656995,-4.948838399,-4.194849559,6.663932434,783.6264453,505.3910237,1215.040191,5.176140166,176.9983068,95.20837078,329.0509053,629.3890365
HER42PB,308.7,3551.38,-6.88982628,-4.904413688,-4.681270137,6.31491813,552.7568043,356.4942567,857.0687436,5.386870929,218.5185546,117.5423424,406.2396389,1105.010444
HER42PB,308.8,3552.37,-6.441460891,-4.996441244,-4.439545066,6.619806594,749.8000673,483.5750833,1162.591209,5.170049103,175.9234756,94.63021311,327.052727,1227.504668
HER42PB,308.9,3553.35,-5.7526507,-5.00759566,-4.730671637,7.088197524,1197.746944,772.473361,1857.148497,4.594039534,98.89310642,53.19515036,183.8484604,1019.839085
HER42PB,309,3554.34,-6.153277435,-4.9287849,-4.482354439,6.815771344,912.1198028,588.2613631,1414.273632,4.904557641,134.9032211,72.56519076,250.7935124,911.5019228
HER42PB,309.1,3555.32,-6.27342717,-4.985572881,-4.859733834,6.734069524,840.5609986,542.1103207,1303.319205,4.896789328,133.8593107,72.00366553,248.8528176,859.7086814
HER42PB,309.2,3556.31,-6.198879791,-4.789820219,-4.068144955,6.784761742,884.2693777,570.299546,1371.090575,4.994853883,147.6513695,79.42249047,274.4931163,1238.96436
HER42PB,309.3,3557.29,-6.230454107,-4.723295044,-4.066173685,6.763291207,865.4860072,558.1854234,1341.966302,4.978671878,145.2813022,78.14761815,270.0870133,2045.795821
HER42PB,309.4,3558.28,-6.24515136,-4.768830848,-4.016228408,6.753297075,856.8793057,552.6346285,1328.621311,5.033290869,153.4371242,82.53468,285.2491956,2789.85739
HER42PB,309.5,3559.27,-6.730843453,-4.69821233,-3.799324551,6.423026452,615.8641798,397.1946457,954.9189349,5.434149863,229.0980008,123.2330851,425.9074901,2548.210133
HER42PB,309.6,3560.25,-6.138313502,-4.680560177,-4.199483028,6.825946819,921.4484357,594.2777595,1428.738004,4.842235266,126.7523606,68.18079767,235.6405536,1521.464952
HER42PB,309.7,3561.24,-6.211095086,-4.65801011,-4.070223445,6.776455342,876.9547034,565.5820294,1359.748917,4.9245465,137.6269137,74.03028008,255.8570269,1651.905381
HER42PB,309.8,3562.22,-6.182877076,-4.507189778,-3.888545124,6.795643588,893.9444067,576.5393467,1386.092045,4.876233098,131.1357569,70.53865084,243.7895611,1241.900989
HER42PB,309.9,3563.21,-5.608268712,-4.527628666,-3.929532631,7.186377276,1321.307791,852.1625337,2048.733909,4.487060265,88.85983712,47.79819917,165.1959863,569.0681826
HER42PB,310,3564.19,-5.593471454,-4.674155001,-4.391773963,7.196439411,1334.670083,860.7803928,2069.452609,4.408122603,82.11515598,44.17019778,152.6572028,714.4140292
HER42PB,310.1,3565.14,-6.013131523,-4.766883235,-4.20820159,6.911070564,1003.320787,647.0804076,1555.683946,4.803098861,121.8875454,65.56398663,226.5965585,1020.598012
HER42PB,310.2,3566.08,-6.180816885,-4.720652676,-3.931632569,6.797044518,895.1976378,577.3476039,1388.035224,4.987074512,146.507191,78.8070305,272.366017,1106.341706
HER42PB,310.3,3567.03,-6.36960196,-4.892335821,-4.237974665,6.668670667,787.3482606,507.7913664,1220.810995,5.122755746,167.7971394,90.25901182,311.9453606,1038.579962
HER42PB,310.4,3567.98,-6.043666252,-4.862300003,-4.492356081,6.890306949,982.7030103,633.7832054,1523.715362,4.784662781,119.6610043,64.36631779,222.4572794,356.8328999
HER42PB,310.5,3568.92,-5.721376083,-4.727807804,-4.309763914,7.109464264,1223.491901,789.0772806,1897.066953,4.549938081,94.62654895,50.90014544,175.9166637,775.4937938
HER42PB,310.6,3569.87,-6.450929889,-4.795302594,-4.146528265,6.613367675,744.9876756,480.4713857,1155.129428,5.156907297,173.6266487,93.39473719,322.7827824,592.1424421
HER42PB,310.7,3570.81,-5.985296136,-4.791722039,-4.029581987,6.929998628,1022.492576,659.4450365,1585.410475,4.859248485,128.9272749,69.35069614,239.6838551,653.8420512
HER42PB,310.8,3571.76,-5.793013608,-4.495497409,-3.702708954,7.060750747,1165.319697,751.5597747,1806.868918,4.664497179,106.1122164,57.07834965,197.2692367,303.505124
HER42PB,310.9,3572.7,-5.452153711,-4.48390324,-3.704694501,7.292535477,1469.291332,947.6028468,2278.187561,4.43959041,84.74022581,45.5822374,157.5373716,649.5683362
HER42PB,311,3573.65,-6.214753015,-4.540776582,-3.998389098,6.77396795,874.7760842,564.1769536,1356.370891,4.881819866,131.8704321,70.93383674,245.1553683,653.8745527
HER42PB,311.1,3574.6,-6.189160271,-4.54375721,-4.14192187,6.791371016,890.1331121,574.0812953,1380.1825,4.816590799,123.5431884,66.45456617,229.6745022,602.5199247
HER42PB,311.2,3575.54,-5.77876969,-4.686349371,-3.867856383,7.070436611,1176.661665,758.8746489,1824.455036,4.712610579,111.3424491,59.89172086,206.992566,NA
HER42PB,311.3,3576.49,-5.855605518,-4.461985116,-3.913905901,7.018188248,1116.761489,720.2427066,1731.577718,4.614565166,100.9439251,54.29829711,187.6610604,1073.047396
HER42PB,311.4,3577.43,-6.091980011,-4.453342944,-3.94251732,6.857453593,950.9424947,613.2996197,1474.469573,4.761584783,116.9310895,62.89788149,217.3821974,799.3370266
HER42PB,311.5,3578.38,-6.085033594,-4.460889534,-4.162318062,6.862177156,955.4449575,616.2034322,1481.450799,4.686707754,108.4953977,58.36027609,201.6997195,261.2857173
HER42PB,311.6,3579.32,-5.997115219,-4.5004728,-4.037020435,6.921961651,1014.307762,654.1663331,1572.719635,4.691683504,109.0365889,58.65138586,202.7058278,774.7349541
HER42PB,311.7,3580.27,-5.680422307,-4.342003894,-3.917530822,7.137312831,1258.043268,811.3607945,1950.640055,4.426965101,83.67707967,45.0103652,155.5609165,512.7568081
HER42PB,311.8,3581.22,-5.825025369,-4.53495904,-4.009095539,7.038982749,1140.227119,735.3766001,1767.961999,4.605313443,100.0143267,53.79826098,185.932879,841.2741715
HER42PB,311.9,3582.16,-5.73909366,-4.467868629,-4.235982914,7.097416311,1208.83977,779.6275543,1874.348312,4.431939852,84.09438944,45.23483844,156.3367214,411.3128311
HER42PB,312,3583.11,-6.265888157,-4.524390523,-4.260837433,6.739196053,844.8812232,544.8966007,1310.017865,4.820087699,123.9759629,66.68735795,230.4790569,969.5476697
HER42PB,312.1,3584.05,-5.92163546,-4.419924928,-3.998785518,6.973287887,1067.727553,688.618824,1655.548888,4.605223491,100.0053306,53.79342194,185.9161547,570.5520392
HER42PB,312.2,3585,-5.562264089,-4.324316206,-4.099894155,7.217660419,1363.295786,879.242217,2113.837763,4.279333225,72.19228793,38.83263203,134.2099715,737.3516728
HER42PB,312.3,3585.94,-5.701808305,-4.525720704,-3.914224207,7.122770353,1239.880586,799.6469779,1922.478182,4.551141021,94.74044751,50.96141211,176.1284082,293.2663991
HER42PB,312.4,3586.89,-5.791978165,-4.345598994,-4.146500316,7.061454848,1166.140489,752.0891352,1808.141584,4.424279043,83.45261979,44.88962698,155.1436316,NA
HER42PB,312.5,3587.84,-5.556292451,-4.371480144,-3.909600947,7.221721133,1368.842996,882.819827,2122.438905,4.368111621,78.89450818,42.43779347,146.6698175,852.3911008
HER42PB,312.6,3588.78,-5.772738308,-4.60843076,-4.041410578,7.074537951,1181.497464,761.9934429,1831.953111,4.603495159,99.83263751,53.70052935,185.5951074,494.3452719
HER42PB,312.7,3589.73,-5.769284317,-4.581326928,-3.816720783,7.076886664,1184.275725,763.7852509,1836.260902,4.661263675,105.7696562,56.89408464,196.6323959,330.1488883
HER42PB,312.8,3590.67,-5.246091306,-4.363505101,-3.721278011,7.432657912,1690.294261,1090.13619,2620.860327,4.238116147,69.27722073,37.26460122,128.7906795,517.3228801
HER42PB,312.9,3591.62,-5.987707498,-4.553785088,-3.737700221,6.928358901,1020.817342,658.3646133,1582.812966,4.818361868,123.7621859,66.57236611,230.0816321,454.0661319
HER42PB,313,3592.56,-6.163628973,-4.430785387,-3.620735066,6.808732298,905.7218937,584.1351039,1404.353451,4.907849355,135.3480157,72.80444822,251.6204132,704.0396657
HER42PB,313.1,3593.51,-5.750906897,-4.53919711,-3.614846462,7.08938331,1199.168058,773.3898924,1859.351984,4.692587354,109.1351861,58.70442184,202.8891262,720.0265156
HER42PB,313.2,3594.46,-5.678877196,-4.404188867,-3.839422853,7.138363507,1259.365758,812.2137194,1952.690622,4.489413876,89.069225,47.91083007,165.5852514,328.6093343
HER42PB,313.3,3595.4,-5.921378753,-4.47822153,-3.989240819,6.973462448,1067.913953,688.7390403,1655.837907,4.642945277,103.8497639,55.86136391,193.0631962,408.3475047
HER42PB,313.4,3596.35,-6.011237996,-4.772173872,-4.023689859,6.912358163,1004.613493,647.9141239,1557.688332,4.867473249,129.9920441,69.92344138,241.6633275,265.0573407
HER42PB,313.5,3597.29,-5.764011264,-4.502115811,-3.7719982,7.08047234,1188.529777,766.5288533,1842.856957,4.625864092,102.0909509,54.91528865,189.793453,516.4337018
HER42PB,313.6,3598.24,-5.890290856,-4.585342135,-4.008919228,6.994602218,1090.729719,703.4538107,1691.214549,4.678972226,107.6593661,57.91057009,200.1454847,NA
HER42PB,313.7,3599.18,-5.383491119,-4.52907579,-4.146930125,7.339226039,1539.520124,992.8961128,2387.079758,4.274576099,71.84967572,38.64833902,133.573034,NA
HER42PB,313.8,3600.13,-5.853913543,-4.680712397,-3.868394255,7.019338791,1118.04711,721.0718537,1733.571119,4.758905637,116.6182333,62.72959442,216.8005782,503.6147892
HER42PB,313.9,3601.08,-5.975552096,-4.617749691,-3.921716505,6.936624575,1029.290053,663.8289924,1595.9502,4.785689356,119.7839084,64.4324286,222.6857659,115.9312328
HER42PB,314,3602.02,-4.422189817,-4.590565487,-3.864998272,7.992910924,2959.900478,1908.954377,4589.429138,3.876431644,48.25172816,25.95487216,89.70297584,643.350962
HER42PB,314.1,3602.97,-5.509922382,-4.314317827,-3.821724636,7.25325278,1412.692561,911.1001089,2190.429189,4.334880578,76.31584458,41.05071602,141.8759208,373.0527293
HER42PB,314.2,3603.91,-5.634873305,-4.388829287,-3.793579901,7.168286153,1297.618775,836.8845707,2012.003262,4.467570321,87.14473183,46.87563452,162.0074984,NA
HER42PB,314.3,3604.86,-5.680539224,-4.421890424,-3.758525075,7.137233328,1257.943253,811.296291,1950.484979,4.528428581,92.61291299,49.81699949,172.1731887,648.1484054
HER42PB,314.4,3605.8,-6.275011242,-4.29198343,-3.858572392,6.732992355,839.6560599,541.5266907,1301.916066,4.82487976,124.571489,67.00769474,231.5861771,610.6013563
HER42PB,314.5,3606.75,-5.48567159,-4.512524833,-4.027214782,7.269743319,1436.181765,926.2492055,2226.85002,4.368008263,78.88635424,42.43340742,146.6546588,777.2888678
HER42PB,314.6,3607.7,-5.709332263,-4.593478168,-3.963540857,7.117654061,1233.553196,795.566199,1912.667342,4.57959034,97.47445464,52.43204971,181.2110982,376.0950516
HER42PB,314.7,3608.64,-5.364672419,-4.33073334,-3.985982657,7.352022755,1559.347518,1005.683567,2417.822825,4.199792858,66.67251895,35.86351768,123.9483762,514.2288505
HER42PB,314.8,3609.59,-5.498269936,-4.332966273,-3.746375065,7.261176444,1423.930726,918.3480365,2207.854357,4.364254324,78.59077485,42.27441362,146.1051582,823.279856
HER42PB,314.9,3610.53,-5.625145029,-4.434542459,-3.910502863,7.17490138,1306.231274,842.4391047,2025.357243,4.448910422,85.53369754,46.00905024,159.0124851,609.137778
HER42PB,315,3611.48,-5.575806692,-4.520735211,-3.823669018,7.208451449,1350.798867,871.1824697,2094.460852,4.498275033,89.86198856,48.33726199,167.0590484,1272.88854
HER42PB,315.1,3612.42,-5.676753802,-4.550284559,-4.025816159,7.139807415,1261.18548,813.3873283,1955.512164,4.511734322,91.07964301,48.99224507,169.322744,599.7921786
HER42PB,315.2,3613.37,-5.802348532,-4.742576076,-4.037943946,7.054402998,1157.945969,746.8041721,1795.435695,4.70394753,110.38205,59.37511682,205.207124,327.6046314
HER42PB,315.3,3614.32,-5.512913857,-4.612348968,-4.321789195,7.251218577,1409.821779,909.2486301,2185.97794,4.344458358,77.05029246,41.44577961,143.2413053,450.2001703
HER42PB,315.4,3615.26,-5.482618315,-4.257198822,-3.824057294,7.271819546,1439.166702,928.1743068,2231.478269,4.28316436,72.4693968,38.98169043,134.7251342,1410.798252
HER42PB,315.5,3616.21,-6.089676152,-4.542921942,-3.840385021,6.859020217,952.4334318,614.2611827,1476.781323,4.84784446,127.4653369,68.5643116,236.9660212,810.7330895
HER42PB,315.6,3617.15,-5.799597577,-4.446247372,-4.285284677,7.056273648,1160.114107,748.2024883,1798.797469,4.44211454,84.9543913,45.69743821,157.9355186,1888.87659
HER42PB,315.7,3618.1,-6.006244888,-4.864615214,-4.006846054,6.915753476,1008.030268,650.1177343,1562.986161,4.924700812,137.6481528,74.04170475,255.8965119,1682.759604
HER42PB,315.8,3619.04,-6.077858086,-4.682778896,-3.9708586,6.867056502,960.1182957,619.2174488,1488.696973,4.878502619,131.4337101,70.69892154,244.3434747,336.6391359
HER42PB,315.9,3619.99,-5.936937598,-4.50776151,-4.059599622,6.962882433,1056.674967,681.4905833,1638.411466,4.647218788,104.2945167,56.10059889,193.8900194,837.4005466
HER42PB,316,3620.94,-5.94751266,-4.432963963,-4.119573534,6.955691391,1049.103628,676.6075339,1626.671841,4.589614815,98.45649893,52.96029678,183.0367798,1293.07035
HER42PB,316.1,3621.88,-5.863349858,-4.543576179,-3.906187832,7.012922097,1110.895912,716.4597691,1722.482936,4.670872246,106.7908498,57.4433903,198.5308585,350.9127308
HER42PB,316.2,3622.83,-6.122014738,-4.421939551,-3.781689317,6.837029978,931.7177991,600.9008694,1444.66101,4.818550497,123.7855332,66.58492478,230.1250363,565.1283245
HER42PB,316.3,3623.77,-6.221885899,-4.507957414,-3.996087949,6.769117589,870.5433776,561.4471173,1349.807932,4.868219441,130.0890793,69.97563719,241.8437222,NA
HER42PB,316.4,3624.72,-5.80246359,-4.60422146,-3.999654284,7.054324759,1157.855376,746.7457448,1795.295226,4.634740915,103.0012285,55.40493202,191.4857159,520.6233164
HER42PB,316.5,3625.66,-6.166921379,-4.562903534,-4.070729027,6.806493462,903.6963991,582.828784,1401.21285,4.836231456,125.9936434,67.77267948,234.230051,NA
HER42PB,316.6,3626.61,-5.72698814,-4.522153638,-4.033272468,7.105648065,1218.831711,786.0717434,1889.841165,4.525026394,92.29836191,49.64780072,171.5884186,620.9263967
HER42PB,316.7,3627.56,-4.393431287,-4.716628992,-4.185096173,8.012466725,3018.353385,1946.652919,4680.062413,3.828573164,45.99686143,24.74196684,85.51103777,593.8333533
HER42PB,316.8,3628.5,-6.416067389,-4.779872027,-4.101687719,6.637074175,762.8597309,491.9977658,1182.840674,5.136722817,170.1572173,91.52851081,316.3328928,NA
HER42PB,316.9,3629.45,-6.084252381,-4.398299756,-3.952012654,6.862708381,955.9526485,616.5308617,1482.237991,4.720224866,112.1934784,60.3494942,208.5746825,NA
HER42PB,317,3630.39,-5.885795342,-4.578281859,-3.758285397,6.997659167,1094.069126,705.6075237,1696.392417,4.756695448,116.3607697,62.5911033,216.3219372,165.2910621
HER42PB,317.1,3631.34,-5.80814249,-4.50800224,-4.161663306,7.050463107,1153.392763,743.8676333,1788.37579,4.5263815,92.42352079,49.71512438,171.8210967,NA
