"Site","depth","SH20_age","Ti","Ca","Sr","Ti_convert_WLS","Ti_ppm_WLS","Ti_lower_RMSE_WLS","Ti_upper_RMSE_WLS","Ti_convert_PLS","Ti_ppm_PLS","Ti_lower_RMSE_PLS","Ti_upper_RMSE_PLS"
"HER42PB",63.1,579.88,-5.477711758,-4.564410565,-3.866782421,7.27515600456,1443.97644148701,931.276294090381,2238.9359385617,4.44830062305632,85.4815551180532,45.9810025460343,158.91554904844
"HER42PB",63.2,580.89,-6.185100064,-4.672511978,-3.913767515,6.79413195648,892.594112684055,575.668489806711,1383.99836729946,4.96756688277866,143.676879049231,77.284590017639,267.104290371676
"HER42PB",63.3,581.89,-5.812045025,-4.785406236,-3.861680526,7.047809383,1150.33603497498,741.896231012547,1783.63622572385,4.79557030082481,120.973353317101,65.0722376212497,224.897018263977
"HER42PB",63.4,582.9,-5.957008655,-4.635252815,-3.703213726,6.9492341146,1042.351100901,672.252567630855,1616.20181143903,4.85747492315673,128.69881706642,69.2278074144779,239.259137807561
"HER42PB",63.5,583.91,-5.612732651,-4.726901127,-3.675190752,7.18334179732,1317.30307074082,849.579734590442,2042.52445006792,4.69458073404217,109.352951059456,58.8215588045529,203.293964805403
"HER42PB",63.6,584.92,-6.289441802,-5.002152965,-4.000058221,6.72317957464,831.456992612101,536.238794850375,1289.20312592538,5.20968401481568,183.036212323693,98.456193657791,340.275748809154
"HER42PB",63.7,585.93,-5.690021559,-4.576371393,-3.705890198,7.13078533988,1249.85814502931,806.081891642855,1937.948735596,4.64423831407563,103.984132363775,55.93364145473,193.312995582425
"HER42PB",63.8,586.93,-5.823625243,-4.861001955,-4.247733453,7.03993483476,1141.31323025505,736.077075034332,1769.64605166445,4.71735517415004,111.871979142254,60.1765579798569,207.976995317581
"HER42PB",63.9,587.94,-6.41787234,-4.976518202,-4.087378459,6.6358468088,761.923996662987,491.394274590883,1181.38978557336,5.25984260227527,192.451197532611,103.520566413578,357.77879425202
"HER42PB",64,588.95,-6.022681063,-4.827608508,-3.701286638,6.90457687716,996.826643949688,642.892083386088,1545.6145498859,5.01760631969358,151.049306963179,81.2502598772188,280.810094251203
"HER42PB",64.1,589.96,-6.080665193,-4.71117795,-3.918108744,6.86514766876,958.28733845892,618.036593668196,1485.85800979884,4.91522930911124,136.350572646611,73.3437291747746,253.484229261866
"HER42PB",64.2,590.96,-6.131133317,-4.709747637,-3.890423628,6.83082934444,925.958432602069,597.186431038562,1435.73091139359,4.95925691608779,142.487876099799,76.6450187373836,264.893859638774
"HER42PB",64.3,591.97,-5.37151169,-4.430037388,-3.759392811,7.3473720508,1552.1122913503,1001.01728890557,2406.60435305224,4.33977182111158,76.6900382939964,41.251996891982,142.571570266888
"HER42PB",64.4,592.98,-5.89226479,-4.402015395,-4.078282184,6.9932599428,1089.26664147344,702.510215542724,1688.94599676418,4.54779395129504,94.4238747153236,50.7911258480928,175.539879602608
"HER42PB",64.5,593.99,-5.966811286,-4.500474217,-4.07340188,6.94256832552,1035.42611420676,667.786375690358,1605.46437754583,4.65857098219393,105.485234122228,56.7410924151381,196.103637490994
"HER42PB",64.6,595,-5.751692163,-4.303027471,-3.740094931,7.08884932916,1198.52789575438,772.977027223973,1858.35939013645,4.51023479377903,90.9431688942649,48.9188348842811,169.069030120919
"HER42PB",64.7,596,-5.2021629,-4.376568729,-3.950226036,7.462529228,1741.54726180605,1123.19123315321,2700.3298953727,4.14246191154492,62.9576269208802,33.8652566596779,117.042159973591
"HER42PB",64.8,597.01,-5.553820541,-4.337108711,-3.618960228,7.22340203212,1371.14581711046,884.305005628195,2126.00951008296,4.44462645717926,85.1680579780381,45.8123706958849,158.332738288133
"HER42PB",64.9,598.02,-5.211184031,-4.287602866,-3.759970124,7.45639485892,1730.89666886477,1116.32225354991,2683.81577878596,4.15933340776695,64.0288272523866,34.4414612584628,119.033588283326
"HER42PB",65,599.03,-5.315228361,-4.446632503,-3.71958377,7.38564471452,1612.66716984799,1040.07147373586,2500.49680851647,4.32923002980352,75.8858342381,40.819411070507,141.076504706683
"HER42PB",65.1,600.03,-5.262381319,-4.427458676,-3.754631498,7.42158070308,1671.67384039228,1078.1271593359,2591.98871344008,4.27447166069582,71.8421722375031,38.644302855782,133.559084532193
"HER42PB",65.2,601.04,-4.638766135,-4.404095079,-3.442431121,7.8456390282,2554.56958406947,1647.54079560903,3960.94942064272,4.01937020296959,55.6660364801997,29.9430697252621,103.486638004942
"HER42PB",65.3,602.05,-4.781240048,-4.156627968,-3.578550117,7.74875676736,2318.68795340877,1495.41160254583,3595.20670839397,3.90155300953372,49.4792311861997,26.6151528479619,91.9849806147128
"HER42PB",65.4,603.06,-4.947368995,-4.3190954,-3.512045207,7.6357890834,2071.00460177626,1335.67102285973,3211.16501531595,4.11147161469156,61.0364736816083,32.8318576782919,113.47061613114
"HER42PB",65.5,604.07,-5.397030839,-4.365738715,-3.510908609,7.33001902948,1525.41079948867,983.796463362193,2365.20275672103,4.40125871524071,81.5534566657209,43.8680566047921,151.612968726795
"HER42PB",65.6,605.07,-5.158431923,-4.266532644,-3.244881396,7.49226629236,1794.11347362437,1157.09321765243,2781.83564395187,4.29061568769793,73.0114068892365,39.2732406590778,135.732764765199
"HER42PB",65.7,606.08,-5.192211316,-4.305625738,-3.599994001,7.46929630512,1753.37241216097,1130.81773029208,2718.6652042793,4.21316551654305,67.5700958804766,36.3463292920347,125.617027805264
"HER42PB",65.8,607.09,-5.410806548,-4.5808439,-3.580935521,7.32065154736,1511.18825979379,974.623797050573,2343.15021185562,4.51381779147108,91.2696025147484,49.0944253390153,169.675890606264
"HER42PB",65.9,608.1,-5.427265906,-4.812283498,-3.865566079,7.30945918392,1494.36879194191,963.776271260234,2317.07103912183,4.56502170482449,96.0646790608994,51.6737236048518,178.590237344675
"HER42PB",66,609.1,-5.583257046,-4.738559967,-3.492515949,7.20338520872,1343.97270046126,866.780011005781,2083.87664303565,4.7447284924403,114.976584253085,61.8465422859263,213.74865009252
"HER42PB",66.1,610.11,-5.285505379,-4.374491704,-3.390690681,7.40585634228,1645.59342409886,1061.30688946428,2551.55011648358,4.38006076626973,79.8428850119626,42.9479306260589,148.432909202044
"HER42PB",66.2,611.12,-5.287804786,-4.534417525,-3.715654815,7.40429274552,1643.02239010669,1059.64873013466,2547.56363842275,4.36637714418295,78.7577861199671,42.3642499145108,146.415642600434
"HER42PB",66.3,612.13,-5.508134418,-4.572975202,-3.731032107,7.25446859576,1414.41117928727,912.20851221796,2193.09396623434,4.51829165942993,91.678845431844,49.3145593736259,170.43669874522
"HER42PB",66.4,613.14,-5.138867088,-4.539907123,-3.651152549,7.50557038016,1818.1420012037,1172.59014507702,2819.09271574501,4.3041310301492,74.0048794947999,39.8076350830297,137.579692378526
"HER42PB",66.5,614.14,-5.183434533,-4.49915004,-3.720723941,7.47526451756,1763.86820059614,1137.58687047791,2734.93929106901,4.28218697747032,72.3986011064091,38.9436090301083,134.593520546916
"HER42PB",66.6,615.15,-5.873243916,-4.97356092,-3.613934806,7.00619413712,1103.44693553142,711.655636008053,1710.93303829312,5.03220545319267,153.270671505213,82.445144183218,284.939749652847
"HER42PB",66.7,616.16,-5.745008428,-4.69468138,-3.853967489,7.09339426896,1203.98753034642,776.498156879469,1866.82474438208,4.7001308084901,109.961555416429,59.1489304632558,204.425398310655
"HER42PB",66.8,617.17,-5.766805673,-4.788557067,-3.752590174,7.07857214236,1186.27347900939,765.073679576029,1839.35848868946,4.80458203432807,122.068459931427,65.6613015421383,226.932889846354
"HER42PB",66.9,618.18,-5.536175653,-4.624939691,-3.743016603,7.23540055596,1387.69663702835,894.979269968282,2151.67213480603,4.56264074154924,95.8362246666939,51.5508367192879,178.165526359509
"HER42PB",67,619.18,-5.43270595,-4.619195087,-3.593018014,7.305759954,1488.85099029598,960.217627420415,2308.51549482625,4.54592712475822,94.2477661535094,50.6963960760621,175.212482788709
"HER42PB",67.1,620.19,-5.97257006,-4.731149368,-3.621194803,6.9386523592,1031.37934908599,665.176460239909,1599.18972679428,4.95292423717019,141.588397192334,76.1611840448917,263.221672179854
"HER42PB",67.2,621.2,-5.427904924,-4.326751338,-3.54037274,7.30902465168,1493.71958158499,963.357570374331,2316.06441577395,4.38695150707294,80.3949615612757,43.2448956635399,149.459253982853
"HER42PB",67.3,622.21,-5.493061443,-4.629288746,-3.480745746,7.26471821876,1428.98291044845,921.606385621135,2215.68794467225,4.62722773447042,102.230261474158,54.9902245769074,190.052440074297
"HER42PB",67.4,623.21,-5.377059853,-4.790775818,-3.979010529,7.34359929996,1546.26759063173,997.247815201647,2397.5419403196,4.48318125631848,88.5158167441749,47.6131487015805,164.556430892551
"HER42PB",67.5,624.22,-5.846978552,-4.856579848,-4.04791978,7.02405458464,1123.33204145772,724.480310443579,1741.76559000335,4.79799310900808,121.266803891155,65.230086312398,225.442561206311
"HER42PB",67.6,625.23,-5.618732166,-4.895081531,-3.835861644,7.17926212712,1311.93985617073,846.120789938889,2034.20859843614,4.74393806284343,114.885739265957,61.7976762635589,213.579763588435
"HER42PB",67.7,626.24,-6.362549062,-5.374799366,-3.757119648,6.67346663784,791.133429279672,510.232568193331,1226.68003169617,5.56735212176362,261.740124885681,140.791464686703,486.591237101053
"HER42PB",67.8,627.25,-6.007184495,-4.813655649,-4.001850925,6.9151145434,1007.38641035477,649.702485440884,1561.98783675393,4.89674296098792,133.85310415423,72.000327022717,248.841279374609
"HER42PB",67.9,628.25,-6.388244247,-4.873739227,-4.170272038,6.65599391204,777.430236489647,501.394848801206,1205.43275235757,5.14850456259857,172.173822528093,92.6132539480759,320.08188785328
"HER42PB",68,629.26,-6.016895013,-5.12188168,-4.192770259,6.90851139116,1000.75639810273,645.426533934717,1551.70777104255,5.02199483488216,151.713645805349,81.6076114245919,282.045141644901
"HER42PB",68.1,630.27,-5.676269063,-4.897290447,-4.163840887,7.14013703716,1261.60126350713,813.655483249255,1956.1568512102,4.67095748360144,106.799952695658,57.4482868267129,198.547781419497
"HER42PB",68.2,631.28,-6.794981734,-4.715540192,-3.948022469,6.37941242088,589.581180271237,380.243722025688,914.166225488773,5.4456100058382,231.738598503121,124.653477268525,430.816526044482
"HER42PB",68.3,632.28,-6.243903578,-5.043326363,-3.712091779,6.75414556696,857.606669275365,553.103733415126,1329.74911350593,5.2986710724693,200.070753696516,107.619167929289,371.944024980687
"HER42PB",68.4,633.29,-6.067878885,-5.102797989,-4.016608221,6.8738423582,966.6556765929,623.433658814966,1498.83341054355,5.10575157679122,164.968010078432,88.7372074707213,306.68583252653
"HER42PB",68.5,634.3,-5.973212569,-5.094662165,-3.782870331,6.93821545308,1030.92883156043,664.88590405106,1598.49118362561,5.11469816619699,166.450533003042,89.5346647733746,309.44193522279
"HER42PB",68.6,635.31,-5.71366745,-4.662361279,-3.999067062,7.114706134,1229.92212579455,793.224381244183,1907.03724102163,4.61131880696712,100.616756255062,54.1223111716719,187.052833113108
"HER42PB",68.7,636.32,-5.971899392,-4.765298465,-3.625549271,6.93910841344,1031.84982128346,665.479885968985,1599.91921037915,4.97129301093385,144.213236160608,77.5730994822801,268.101411735726
"HER42PB",68.8,637.32,-5.408437529,-4.469504321,-3.75130056,7.32226248028,1513.62464460917,976.195115914689,2346.92791166193,4.38843284834967,80.5141421880746,43.3090035836252,149.680818210569
"HER42PB",68.9,638.33,-5.225981861,-4.502063022,-3.572527063,7.44633233452,1713.56681616002,1105.14556081427,2656.94523650019,4.35906128725063,78.1837079218605,42.055450068131,145.348395380577
"HER42PB",69,639.34,-4.848064989,-4.265629833,-3.573702909,7.70331580748,2215.68260203467,1428.97946477469,3435.49331111848,4.00415255991981,54.8253435134656,29.4908563162939,101.923737280859
"HER42PB",69.1,640.35,-4.990228484,-4.682743785,-3.580461767,7.60664463088,2011.51737840952,1297.3054101454,3118.92799644611,4.32841655968983,75.8241284811927,40.78621920167,140.96178985124
"HER42PB",69.2,641.36,-5.736673099,-4.713772632,-3.774526431,7.09906229268,1210.83113676702,780.911863531794,1877.43599531681,4.73296311059841,113.631767490727,61.1231578916145,211.248551751253
"HER42PB",69.3,642.36,-5.393426991,-4.332272265,-3.597997793,7.33246964612,1529.15358076466,986.210327865899,2371.00606989721,4.34965067516666,77.4514025008266,41.6615389210708,143.98699387245
"HER42PB",69.4,643.37,-5.506741547,-4.500413717,-3.528308206,7.25541574804,1415.75147669327,913.072921889317,2195.17214420485,4.54299010996037,93.9713651652367,50.547718451656,174.698636091041
"HER42PB",69.5,644.38,-5.350909817,-4.61237963,-3.856401871,7.36138132444,1574.00927948557,1015.13950404458,2440.55639844144,4.40285232842408,81.6835249411455,43.9380210514519,151.854773773209
"HER42PB",69.6,645.39,-5.591363467,-4.797914416,-3.838580093,7.19787284244,1336.584612298,862.015147004256,2072.42115412965,4.66785975967358,106.469627818482,57.2706032434245,197.933686844963
"HER42PB",69.7,646.39,-5.495732769,-4.439680095,-3.645966481,7.26290171708,1426.38951675604,919.933805655429,2211.66679711475,4.46015615893068,86.5010159478473,46.5293761799207,160.810790393504
"HER42PB",69.8,647.4,-5.439251844,-4.551948649,-3.576033411,7.30130874608,1482.23853260615,955.952997530833,2298.26264807708,4.51571929516161,91.4433171078923,49.1878673820221,169.998836882909
"HER42PB",69.9,648.41,-5.755432589,-4.686234186,-3.448509095,7.08630583948,1195.48332597761,771.013466339354,1853.63867829183,4.83934795629505,126.386915064526,67.9842225067341,234.961167614227
"HER42PB",70,649.42,-5.872083436,-4.691554025,-3.537101989,7.00698326352,1104.31803829914,712.2174438977,1712.28371357894,4.88979782358254,132.926696691068,71.5020073107806,247.119030049037
"HER42PB",70.1,650.43,-6.372500341,-4.966403353,-3.695596869,6.66669976812,785.798004852907,506.791546480788,1218.40726965286,5.35276929349157,211.192342377307,113.601532156766,392.619752850376
"HER42PB",70.2,651.44,-5.979091012,-4.798359172,-3.459869983,6.93421811184,1026.81608273316,662.233433154481,1592.11422283102,5.05202780417514,156.339168489623,84.0957057278434,290.644277165916
"HER42PB",70.3,652.45,-5.544217554,-4.645626399,-3.551787389,7.22993206328,1380.12873948232,890.09843993655,2139.93784516782,4.64479385849015,104.041916216971,55.9647237098111,193.420419373956
"HER42PB",70.4,653.46,-5.23076131,-4.563931438,-3.49120692,7.4430823092,1708.00672073956,1101.55964008233,2648.32411422904,4.42621927283756,83.6146942208779,44.9768077165467,155.444938060351
"HER42PB",70.5,654.47,-5.226636401,-4.3358333,-3.544415898,7.44588724732,1712.80429920966,1104.65378412089,2655.76292731918,4.270140438814,71.5316807382471,38.477287756465,132.981861445751
"HER42PB",70.6,655.48,-4.975979147,-4.148975106,-3.432191485,7.61633418004,2031.10280869346,1309.93681216067,3149.2958905994,4.05333537022287,57.5892184343832,30.9775599636495,107.061953355102
"HER42PB",70.7,656.49,-4.793128003,-4.381882532,-3.508577517,7.74067295796,2300.01967898253,1483.37170984036,3566.26089645205,4.0655903745105,58.2993167952844,31.3595258099123,108.382070551673
"HER42PB",70.8,657.5,-5.505258289,-4.109995258,-3.33235102,7.25642436348,1417.18014585963,913.994325929239,2197.38734567836,4.37635444926523,79.5475096849783,42.7890465996353,147.883788023817
"HER42PB",70.9,658.51,-5.17186798,-4.450984045,-3.215300537,7.4831297736,1777.79617736508,1146.56956175797,2756.53510582297,4.41811343555368,82.9396666428675,44.61370663889,154.190019639246
"HER42PB",71,659.52,-5.079648253,-4.397864831,-3.479290993,7.54583918796,1892.85052847049,1220.77256579457,2934.93089828653,4.24391528007765,69.6801357042595,37.481331414722,129.53972360376
"HER42PB",71.1,660.53,-5.455107417,-4.474278164,-3.417139124,7.29052695644,1466.343192639,945.701477580361,2273.61636792623,4.53314647172938,93.0508829222447,50.0525859485079,172.987402119778
"HER42PB",71.2,661.54,-6.018738463,-4.553550159,-3.357540008,6.90725784516,999.502689877554,644.617968977374,1549.76385262312,4.96844110586551,143.802539613623,77.3521835320908,267.337901208031
"HER42PB",71.3,662.55,-5.270432163,-4.268983623,-3.164436599,7.41610612916,1662.54714356577,1072.24099931716,2577.83745103848,4.38505386009812,80.2425449678606,43.1629099326978,149.175902017705
"HER42PB",71.4,663.56,-4.963518855,-4.552990445,-3.545991475,7.6248071786,2048.38545438701,1321.08305926772,3176.09323676445,4.24802058225131,69.9667816984565,37.6355198846296,130.072616407213
"HER42PB",71.5,664.57,-5.019304349,-4.229853939,-3.290506017,7.58687304268,1972.13707358812,1271.90752740955,3057.86745750452,4.17376786712278,64.9597512861337,34.9422104587642,120.764234195663
"HER42PB",71.6,665.58,-5.077739964,-4.126511181,-3.318924651,7.54713682448,1895.30835478084,1222.35771310865,2938.74184388016,4.13584231224396,62.5422489922368,33.6418225683333,116.269946465054
"HER42PB",71.7,666.6,-5.112770274,-4.325340663,-3.743570347,7.52331621368,1850.6944271737,1193.58446447863,2869.56638989758,4.13019737782071,62.1901966889295,33.4524516820368,115.615459248524
"HER42PB",71.8,667.61,-5.600484727,-4.763352138,-3.850900183,7.19167038564,1328.32016042829,856.685082130075,2059.60683266845,4.64891822260831,104.471909077035,56.1960192538153,194.219802952665
"HER42PB",71.9,668.62,-6.49815664,-4.812529589,-3.677273908,6.5812534848,721.443080647163,465.286565098215,1118.62271050917,5.36199105575154,213.148915610728,114.653983749431,396.257144673831
"HER42PB",72,669.63,-6.183863362,-4.856992422,-3.978128095,6.79497291384,893.345061986524,576.152806076257,1385.16274043813,5.05455425662174,156.734651338295,84.3084381453409,291.379504478396
"HER42PB",72.1,670.64,-5.603514077,-4.807712743,-3.819290439,7.18961042764,1325.58669306784,854.922163234504,2055.36849599317,4.68792964205065,108.62804789353,58.4316293715657,201.946324551773
"HER42PB",72.2,671.65,-5.429144725,-4.676720934,-3.485417983,7.308181587,1492.4608100514,962.545739893424,2314.11264651787,4.61441431147206,100.928698437447,54.2901066014892,187.63275311008
"HER42PB",72.3,672.66,-5.377690954,-4.511931031,-3.463329163,7.34317015128,1545.60415430287,996.819939435847,2396.51325910505,4.49255100496096,89.3490853604977,48.0613685112898,166.105529285589
"HER42PB",72.4,673.67,-5.551600416,-4.551722968,-3.479665612,7.22491171712,1373.21737869264,885.641035869273,2129.22153871586,4.61804215977521,101.295517424315,54.4874205687635,188.314692513487
"HER42PB",72.5,674.68,-5.406395989,-4.359208912,-3.536330426,7.32365072748,1515.72738901071,977.551257162858,2350.18829034606,4.39446842875326,81.0015612155917,43.5711889815664,150.586960620678
"HER42PB",72.6,675.69,-5.40499418,-4.222900785,-3.480636589,7.3246039576,1517.17291486155,978.483532731011,2352.42962869799,4.33144607622621,76.0541872397338,40.9099690837072,141.389483449894
"HER42PB",72.7,676.7,-5.403564737,-4.342131452,-3.643946477,7.32557597884,1518.64835612351,979.435101905619,2354.71735194035,4.34611442931778,77.1779989961569,41.5144736597177,143.478719683985
"HER42PB",72.8,677.71,-5.753574643,-4.407554181,-3.60181244,7.08756924276,1196.99465804274,771.988182882037,1855.9820514789,4.62048151601614,101.542914899533,54.6204970426548,188.774619869197
"HER42PB",72.9,678.72,-5.88440324,-4.46342332,-3.482239017,6.9986057968,1095.10529429377,706.275788722991,1697.99903201922,4.78102783698435,119.226832836175,64.1327745690248,221.650127624619
"HER42PB",73,679.73,-5.613621179,-4.434273422,-3.712455335,7.18273759828,1316.50739788668,849.066574371465,2041.29073149933,4.50853182853104,90.7884276349856,48.8355987027789,168.78135645676
"HER42PB",73.1,680.74,-5.473379303,-4.410048828,-3.60096193,7.27810207396,1448.23676882421,934.023944079812,2245.54172499367,4.44393575092706,85.1092521790101,45.7807387304732,158.223414635482
"HER42PB",73.2,681.75,-5.661678645,-4.51875531,-3.372779005,7.1500585214,1274.18051981949,821.768332506636,1975.66142775933,4.7046161990414,110.455883737118,59.4148324083107,205.344385528238
"HER42PB",73.3,682.76,-5.535758223,-4.383078713,-3.658840945,7.23568440836,1388.09059395941,895.233348040643,2152.28297879617,4.44710780440665,85.3796519130092,45.9261882469249,158.726104626693
"HER42PB",73.4,683.77,-5.239581683,-4.476603408,-3.539992673,7.43708445556,1697.79300721106,1094.97242092111,2632.48739444048,4.36296008517867,78.4891253939381,42.2197358200901,145.916185533636
"HER42PB",73.5,684.78,-5.414174835,-4.497884103,-3.488728512,7.3183611122,1507.73094196279,972.394038970981,2337.78951972765,4.49780194257156,89.8194857740651,48.3143995024085,166.9800330296
"HER42PB",73.6,685.79,-5.291119107,-4.30684751,-3.258443917,7.40203900724,1639.3236172498,1057.26324836371,2541.82856183845,4.38800750262523,80.4799031241738,43.2905862012763,149.617165652644
"HER42PB",73.7,686.8,-5.547812402,-4.243756139,-3.254923286,7.22748756664,1376.75913958164,887.925254545217,2134.7131627565,4.50872890738979,90.8063218779225,48.8452241152893,168.814622971825
"HER42PB",73.8,687.81,-5.399136818,-4.464552893,-3.229643654,7.32858696376,1523.22787439297,982.388610481083,2361.81805506833,4.55661958498137,95.2609135105008,51.2413736579159,177.095986993574
"HER42PB",73.9,688.83,-5.730376064,-4.341425659,-3.321898682,7.10334427648,1216.02701246795,784.26288487002,1885.49238218357,4.66088127798182,105.729217943181,56.8723326654698,196.557218650252
"HER42PB",74,689.84,-5.702182556,-4.550577737,-3.494805607,7.12251586192,1239.56508840517,799.443501048394,1921.98899156465,4.70831336129721,110.865012903827,59.6349052559575,206.104982198122
"HER42PB",74.1,690.85,-5.628420155,-4.505416413,-3.507046124,7.1726742946,1303.32542250028,840.565008255886,2020.85161796126,4.62987987614249,102.50175046526,55.136260010795,190.557155062482
"HER42PB",74.2,691.86,-5.692774395,-4.708275413,-3.758131971,7.1289134114,1247.52068843002,804.574375414166,1934.32442744622,4.70673669240682,110.690353213381,59.5409548398707,205.780278926574
"HER42PB",74.3,692.87,-5.31960638,-4.518687799,-3.630656405,7.3826676616,1607.87331366338,1036.97973034328,2493.06376696009,4.40483383477271,81.8455418301307,44.0251708345208,152.155973287334
"HER42PB",74.4,693.88,-4.593097605,-4.870991671,-3.498866484,7.8766936286,2635.1453707005,1699.50723897419,4085.88499388539,4.25411439567026,70.3944479473817,37.8655639316001,130.867674670526
"HER42PB",74.5,694.89,-5.785210528,-4.396172681,-3.388314756,7.06605684096,1171.51942715981,755.558220504449,1816.48181565219,4.70685271054856,110.703196047456,59.5478630715411,205.804154557118
"HER42PB",74.6,695.9,-5.715874025,-4.7146359,-3.411229199,7.113205663,1228.07804715179,792.035063555122,1904.17793263667,4.84306462468938,126.857527330331,68.2373674543464,235.836065204778
"HER42PB",74.7,696.91,-5.99294993,-4.576703246,-3.844966069,6.9247940476,1017.18475640795,656.021818041095,1577.18051475521,4.79923456642057,121.417444951618,65.3111169742189,225.722612344825
"HER42PB",74.8,697.92,-5.71250719,-4.531475955,-3.434975599,7.1154951108,1230.89288872197,793.850463828018,1908.54244286812,4.72393034302626,112.609979878546,60.5735326685787,209.348984772431
"HER42PB",74.9,698.93,-5.400235875,-4.51293268,-3.553618045,7.327839605,1522.08990198735,981.654688033163,2360.05358908203,4.47625122521899,87.9045199806079,47.2843287824395,163.419992035307
"HER42PB",75,699.94,-4.900277891,-4.526460994,-3.525734547,7.66781103412,2138.3954437059,1379.13398508316,3315.65687099389,4.20407774545899,66.9588161093057,36.0175185131979,124.480620537946
"HER42PB",75.1,700.95,-4.253833765,-4.22033781,-3.372703872,8.1073930398,3318.91446409982,2140.49639158024,5146.09287048547,3.74049485456215,42.1188277028374,22.6559509962768,78.3015309025358
"HER42PB",75.2,701.96,-5.035034648,-4.273258961,-3.725373513,7.57617643936,1951.15432773915,1258.37494250537,3025.3329767324,4.06107264706269,58.0365304171791,31.2181715598167,107.893534264501
"HER42PB",75.3,702.97,-5.284049395,-3.994696979,-3.270113025,7.4068464114,1647.22348213405,1062.35817698016,2554.0775784366,4.19425047192352,66.3040162263514,35.6652980248869,123.263306665113
"HER42PB",75.4,703.98,-5.089750788,-4.114963849,-3.357988627,7.53896946416,1879.89173078942,1212.41493561892,2914.8378295805,4.12259949887949,61.7194736160976,33.1992471307103,114.74035566079
"HER42PB",75.5,704.99,-4.717437125,-4.139259319,-3.217923862,7.792142755,2421.50070987909,1561.71952840943,3754.62148054007,3.97939240806406,53.4845275854459,28.7696239929595,99.4310767404667
"HER42PB",75.6,706,-4.969460728,-4.193541261,-3.40253829,7.62076670496,2040.12570484115,1315.75602710419,3163.28620642073,4.08624151850945,59.5157818471207,32.0138691073453,110.643555047876
"HER42PB",75.7,707.01,-5.316087117,-4.283919927,-3.294539553,7.38506076044,1611.72572118263,1039.46429705418,2499.0370594578,4.37705971905276,79.603631928568,42.8192350656947,147.988122779328
"HER42PB",75.8,708.02,-5.67934488,-4.577371244,-3.410661339,7.1380454816,1258.96531195044,811.955456069736,1952.06971619677,4.73800003127211,114.205565564148,61.431807057372,212.315278201826
"HER42PB",75.9,709.03,-5.559455556,-4.395199163,-3.563010934,7.21957022192,1365.90189984687,880.923000426831,2117.87863309427,4.50167166060516,90.1677352369686,48.5017248197628,167.627450528343
"HER42PB",76,710.04,-5.050454588,-4.149668043,-3.819914757,7.56569088016,1930.8022713436,1245.24911363959,2993.77640199999,3.96428545815791,52.6826120067323,28.3382691560521,97.9402656022535
"HER42PB",76.1,711.06,-4.900144446,-4.173740044,-3.340221598,7.66790177672,2138.58949607257,1379.25913696493,3315.95775597041,4.05716564803303,57.8102241262576,31.0964401509218,107.472816737483
"HER42PB",76.2,712.07,-4.888441624,-4.039827974,-3.513734878,7.67585969568,2155.67611476207,1390.27895867013,3342.45115541468,3.91230540235461,50.0141218402115,26.902873497054,92.9793757429458
"HER42PB",76.3,713.08,-4.953195893,-4.093185997,-3.519533843,7.63182679276,2062.81491530094,1330.38917708208,3198.46662021176,3.9778572187263,53.4024817030574,28.7254910578276,99.2785483215707
"HER42PB",76.4,714.09,-4.757465545,-4.095800503,-3.337648492,7.7649234294,2356.47804467712,1519.78389501446,3653.80156564461,3.93429201607476,51.1259407961716,27.500927079188,95.0463166120591
"HER42PB",76.5,715.1,-4.945854319,-4.201035128,-3.614048143,7.63681906308,2073.13879333157,1337.04744559448,3214.47415391105,4.00586498873449,54.919308442637,29.5414005727888,102.098423952036
"HER42PB",76.6,716.11,-4.85711561,-4.072078518,-3.391862552,7.6971613852,2202.08823132167,1420.21192895184,3414.41476421358,3.95563867319547,52.2290405827413,28.0942905717536,97.0970480007878
"HER42PB",76.7,717.12,-4.980898356,-4.185472327,-3.376601843,7.61298911792,2024.31999441849,1305.56231271593,3138.7789000111,4.09662685967179,60.1370942323808,32.3480764849377,111.798613571295
"HER42PB",76.8,718.13,-5.279495508,-4.238041633,-3.519484737,7.40994305456,1652.33225139827,1065.65302000603,2561.99890372894,4.2517064498004,70.2251458441402,37.7744953913817,130.552931488157
"HER42PB",76.9,719.14,-5.3563634,-4.278972067,-3.50475157,7.357672888,1568.18297603183,1011.3818954488,2431.52251131091,4.32709618359808,75.7240781813153,40.7324015905253,140.775790095907
"HER42PB",77,720.15,-5.13540139,-4.067944269,-3.331446647,7.5079270548,1822.4318232218,1175.35681732771,2825.74423471055,4.12987546583292,62.1701801410483,33.4416846699274,115.578247236035
"HER42PB",77.1,721.16,-4.948617323,-4.502129236,-3.246155992,7.63494022036,2069.24734845336,1334.5377021799,3208.44033262393,4.31110599430041,74.5228652422961,40.086262489159,138.542660229882
"HER42PB",77.2,722.17,-5.457001082,-4.776225193,-3.617232394,7.28923926424,1464.45620913503,944.48448888574,2270.69053405447,4.64602243568601,104.169818295349,56.0335229470668,193.658197324788
"HER42PB",77.3,723.18,-5.111476522,-4.342491265,-3.40838269,7.52419596504,1852.32329450702,1194.63498406479,2872.09200562574,4.25325399178304,70.333906339582,37.832998265024,130.755124040972
