Site,depth,SH20_age,Ti,Ti_ppm,Ti_lower_RMSE,Ti_upper_RMSE
BI10,206.1,3074.18,-6.242871564,913.49331,585.8513288,1424.371656
BI10,206.2,3076.31,-5.866210491,1175.723487,754.0275992,1833.256131
BI10,206.3,3078.44,-5.836105751,1199.678816,769.3908874,1870.608666
BI10,206.4,3080.57,-5.994659438,1078.771504,691.8493133,1682.082985
BI10,206.5,3082.7,-6.800138251,628.8591922,403.306723,980.5536605
BI10,206.6,3084.82,-6.433624627,803.8972802,515.5640273,1253.483181
BI10,206.7,3086.95,-6.458222173,790.7573397,507.1369797,1232.994625
BI10,206.8,3089.08,-6.167167024,961.0227616,616.3334266,1498.482329
BI10,206.9,3091.21,-6.140622353,978.2673764,627.3929279,1525.37113
BI10,207,3093.34,-5.647110088,1361.627891,873.2538053,2123.129039
BI10,207.1,3095.47,-6.409323794,817.0931132,524.0269205,1274.058888
BI10,207.2,3097.6,-6.591618861,723.1490554,463.7777096,1127.575874
BI10,207.3,3099.73,-6.524486445,756.4179608,485.1140809,1179.450678
BI10,207.4,3101.85,-6.087240117,1013.889417,650.2384369,1580.915078
BI10,207.5,3103.98,-7.069709533,524.9455867,336.6637349,818.5255508
BI10,207.6,3106.11,-6.690096658,676.9756056,434.1652575,1055.579558
BI10,207.7,3108.24,-6.447695033,796.3544122,510.7265543,1241.721905
BI10,207.8,3110.37,-6.237766434,916.6232063,587.8586275,1429.251971
BI10,207.9,3112.5,-6.335912704,858.2869537,550.4457962,1338.290709
BI10,208,3114.63,-6.31220217,872.0306274,559.2600364,1359.720641
BI10,208.1,3116.76,-5.15108713,1898.409336,1217.50824,2960.109747
BI10,208.2,3118.89,-6.637148807,701.4224181,449.8437495,1093.698443
BI10,208.3,3121.01,-5.817166273,1214.999078,779.2162424,1894.496905
BI10,208.4,3123.14,-5.665472633,1344.978539,862.5760648,2097.168407
BI10,208.5,3125.27,-6.318995833,868.0703777,556.7202066,1353.54559
BI10,208.6,3127.4,-6.259609174,903.3064396,579.3181758,1408.487698
BI10,208.7,3129.53,-6.657573947,691.8889428,443.7296388,1078.833297
BI10,208.8,3131.66,-6.787898666,634.0373685,406.6276466,988.6277728
BI10,208.9,3133.79,-6.52318153,757.0795812,485.5383984,1180.482314
BI10,209,3135.92,-6.994094862,552.2254808,354.1591692,861.061941
BI10,209.1,3138.04,-6.995373615,551.7525563,353.8558682,860.3245297
BI10,209.2,3140.17,-6.738126165,655.5374737,420.4163247,1022.151982
BI10,209.3,3142.3,-7.438597411,409.9928558,262.9410164,639.2845975
BI10,209.4,3144.43,-7.111675235,510.391252,327.3295928,795.8315894
BI10,209.5,3146.56,-6.78636754,634.6881325,407.0450016,989.6424817
BI10,209.6,3148.69,-6.622486958,708.3467533,454.2845384,1104.495268
BI10,209.7,3150.82,-6.604837734,716.7726594,459.6883309,1117.633428
BI10,209.8,3152.95,-6.315145236,870.3128043,558.1583437,1357.042112
BI10,209.9,3155.08,-6.440368911,800.2729279,513.2396188,1247.831881
BI10,210,3157.2,-6.588037729,724.8862324,464.8918146,1130.284581
BI10,210.1,3159.15,-6.358253427,845.5355421,542.2679241,1318.40797
BI10,210.2,3161.1,-6.336796232,857.7790291,550.1200485,1337.498724
BI10,210.3,3163.04,-7.88185037,304.6489872,195.3807565,475.0263386
BI10,210.4,3164.99,-6.988250373,554.3921288,355.5487071,864.440304
BI10,210.5,3166.94,-6.795892186,630.650758,404.4557093,983.3471737
BI10,210.6,3168.88,-7.119527757,507.7130382,325.611972,791.6555635
BI10,210.7,3170.83,-6.550028569,743.5833456,476.8828478,1159.438203
BI10,210.8,3172.78,-6.573680167,731.8929705,469.385451,1141.209893
BI10,210.9,3174.72,-6.957252676,566.0263926,363.010118,882.5811216
BI10,211,3176.67,-6.983578106,556.1303274,356.6634673,867.1506039
BI10,211.1,3178.62,-6.882298861,595.1775491,381.7056504,928.0352927
BI10,211.2,3180.57,-6.536106142,750.5519618,481.3520355,1170.304072
BI10,211.3,3182.51,-6.545487803,745.8490039,478.3358841,1162.970948
BI10,211.4,3184.46,-6.725088208,661.2889603,424.1049298,1031.120033
BI10,211.5,3186.41,-7.060664117,528.136642,338.7102567,823.5012289
BI10,211.6,3188.35,-6.545729116,745.7284252,478.2585532,1162.782935
BI10,211.7,3190.3,-8.307075545,229.1230935,146.9436802,357.2619925
BI10,211.8,3192.25,-7.579221754,373.1279629,239.2984278,581.8027221
BI10,211.9,3194.19,-7.5484506,380.9004665,244.2831732,593.9220598
BI10,212,3196.14,-6.944997541,570.6931347,366.0030431,889.8577761
BI10,212.1,3198.09,-7.024783821,540.9867786,346.9514441,843.5379058
BI10,212.2,3200.03,-7.793669274,323.1903881,207.2719266,503.9371643
BI10,212.3,3201.98,-6.815475503,622.4301499,399.1835807,970.5291256
BI10,212.4,3203.93,-7.237529308,469.118482,300.8600972,731.4766969
BI10,212.5,3205.87,-7.876014791,305.8424469,196.1461589,476.88725
BI10,212.6,3207.82,-7.474907224,400.1390692,256.6214802,623.9200029
BI10,212.7,3209.77,-6.601123549,718.5585723,460.8336917,1120.418127
BI10,212.8,3211.71,-7.095451257,515.9695015,330.9070956,804.529519
BI10,212.9,3213.66,-7.164416499,492.6706735,315.9648413,768.2006375
BI10,213,3215.61,-6.896639675,589.4862635,378.0556541,919.1611107
BI10,213.1,3217.55,-6.839229331,612.6025445,392.8808353,955.2053542
BI10,213.2,3219.5,-6.569424173,733.9829535,470.7258213,1144.468715
BI10,213.3,3221.45,-7.223937341,473.4100762,303.6124284,738.1683991
BI10,213.4,3223.39,-6.426864023,807.5468765,517.9046256,1259.173843
BI10,213.5,3225.34,-5.616416268,1389.919486,891.3980748,2167.242933
BI10,213.6,3227.29,-6.089103772,1012.624215,649.4270242,1578.942302
BI10,213.7,3229.23,-6.677533162,682.6981273,437.8352865,1064.502445
BI10,213.8,3231.18,-6.665380366,688.2796029,441.4148583,1073.205405
BI10,213.9,3233.13,-7.150037587,497.4399355,319.0235156,775.6371469
BI10,214,3235.07,-6.826017442,618.0493534,396.3740413,963.698334
BI10,214.1,3237.02,-6.32963465,861.904766,552.7660104,1343.931811
BI10,214.2,3238.97,-6.642834416,698.755532,448.1333935,1089.54008
BI10,214.3,3240.91,-7.666965553,351.8247138,225.6359995,548.5854628
BI10,214.4,3242.86,-8.223412561,242.3331869,155.415719,377.8599349
BI10,214.5,3244.81,-6.610948368,713.8441015,457.8101568,1113.067051
BI10,214.6,3246.75,-7.487985689,396.6481391,254.3826395,618.4767425
BI10,214.7,3248.7,-6.122187411,990.425288,635.1901702,1544.32845
BI10,214.8,3250.65,-6.707079645,669.3162291,429.253064,1043.636615
BI10,214.9,3252.59,-6.558448084,739.4005449,474.2002892,1152.916138
BI10,215,3254.54,-6.548992443,744.099724,477.2140171,1160.24337
BI10,215.1,3256.49,-6.584561163,726.5766771,465.9759487,1132.92042
BI10,215.2,3258.43,-6.970847442,560.8941539,359.7186556,874.578638
BI10,215.3,3260.38,-6.731658212,658.384428,422.242164,1026.591118
BI10,215.4,3262.33,-6.951046949,568.3847376,364.5225971,886.2583898
BI10,215.5,3264.28,-6.238674377,916.0657735,587.5011287,1428.38279
BI10,215.6,3266.22,-6.652511061,694.2399076,445.2373848,1082.499057
BI10,215.7,3268.17,-7.082722271,520.388724,333.7412788,811.4202266
BI10,215.8,3270.12,-6.988273398,554.3835764,355.5432222,864.4269685
BI10,215.9,3272.06,-7.479384332,398.9405856,255.8528559,622.0512579
BI10,216,3274.01,-6.582731543,727.467894,466.5475135,1134.310057
BI10,216.1,3275.96,-6.726319044,660.7438463,423.7553315,1030.270059
BI10,216.2,3277.9,-6.951209101,568.3229904,364.4829967,886.1621099
BI10,216.3,3279.85,-6.633890352,702.9554117,450.8269054,1096.088776
BI10,216.4,3281.8,-6.494752399,771.6382812,494.87534,1203.183082
BI10,216.5,3283.74,-6.685605552,679.0157209,435.4736461,1058.760624
BI10,216.6,3285.69,-6.957439704,565.9554689,362.9646325,882.4705333
BI10,216.7,3287.64,-6.632431312,703.6429265,451.2678298,1097.160789
BI10,216.8,3289.58,-7.065499494,526.4284047,337.6147116,820.8376464
BI10,216.9,3291.53,-7.224613332,473.1957106,303.4749492,737.8341479
BI10,217,3293.48,-7.306783045,447.8486586,287.2191059,698.3115569
BI10,217.1,3295.42,-6.670005575,686.1500013,440.0490793,1069.884807
BI10,217.2,3297.37,-5.834951303,1200.607103,769.9862265,1872.056105
BI10,217.3,3299.32,-6.646445777,697.0668584,447.0503952,1086.907003
BI10,217.4,3301.26,-6.810868247,624.3544741,400.417709,973.5296433
BI10,217.5,3303.21,-7.766893479,329.0406729,211.023894,513.0592671
BI10,217.6,3305.16,-7.069289349,525.0933921,336.758527,818.7560174
BI10,217.7,3307.1,-6.473571361,782.6668984,501.9483312,1220.379541
BI10,217.8,3309.05,-6.786206232,634.7567308,407.0889958,989.7494442
BI10,217.9,3311,-7.023651013,541.3975335,347.2148739,844.1783786
BI10,218,3312.94,-6.220325059,927.3974392,594.7684741,1446.051779
BI10,218.1,3314.89,-6.676295998,683.2642505,438.1983587,1065.385177
BI10,218.2,3316.84,-6.436780687,802.199187,514.474988,1250.835416
BI10,218.3,3318.78,-6.332040904,860.5163311,551.8755644,1341.766883
BI10,218.4,3320.73,-7.294730498,451.4797704,289.5478495,703.9733966
BI10,218.5,3322.68,-7.138429028,501.3239763,321.5144703,781.6933682
BI10,218.6,3324.62,-7.053693759,530.6088821,340.2957802,827.3560887
BI10,218.7,3326.57,-7.019980414,542.7306315,348.0698306,846.2570223
BI10,218.8,3328.52,-6.547396309,744.8958971,477.7246274,1161.484809
BI10,218.9,3330.46,-6.668625247,686.7848599,440.4562337,1070.874715
BI10,219,3332.41,-6.637151037,701.4213705,449.8430776,1093.69681
BI10,219.1,3334.36,-6.794213238,631.3605733,404.9109356,984.4539587
BI10,219.2,3336.3,-6.990388036,553.5986777,355.0398426,863.2031091
BI10,219.3,3338.25,-6.782350246,636.3987517,408.1420742,992.3097782
BI10,219.4,3340.2,-6.577423411,730.0597022,468.2097198,1138.351355
BI10,219.5,3342.15,-6.54587199,745.6570431,478.2127737,1162.671632
BI10,219.6,3344.09,-6.385378825,830.3075605,532.5017516,1294.663619
BI10,219.7,3346.04,-6.211901737,932.64612,598.1346144,1454.235826
BI10,219.8,3347.99,-7.066200296,526.1812849,337.4562261,820.4523229
BI10,219.9,3349.93,-6.626094259,706.6368229,453.1879075,1101.829045
BI10,220,3351.88,-6.566570136,735.387822,471.6268067,1146.659268
BI10,220.1,3353.8,-7.681483484,348.4191001,223.4518749,543.2752328
BI10,220.2,3355.73,-7.167243617,491.7383552,315.3669169,766.7469127
BI10,220.3,3357.65,-6.928434715,577.0614391,370.0872324,899.7876051
BI10,220.4,3359.58,-7.26690792,459.9747945,294.9959695,717.2193301
BI10,220.5,3361.5,-7.042233193,534.6988871,342.9188261,833.7334613
BI10,220.6,3363.42,-7.66845726,351.4732604,225.4106017,548.0374563
BI10,220.7,3365.35,-6.621456864,708.8357965,454.5981769,1105.257812
BI10,220.8,3367.27,-7.661945295,353.0100944,226.3962206,550.4337769
BI10,220.9,3369.2,-7.00293558,548.9641623,352.0675854,855.9767044
BI10,221,3371.12,-6.699654269,672.6543754,431.3939198,1048.841646
BI10,221.1,3373.04,-7.172552479,489.9923796,314.2471691,764.0244866
BI10,221.2,3374.97,-6.715821717,665.4073766,426.7461968,1037.541706
BI10,221.3,3376.89,-6.976322134,558.8405385,358.4016089,871.3765219
BI10,221.4,3378.82,-7.030857476,538.7897879,345.5424465,840.1122308
BI10,221.5,3380.74,-6.937125282,573.7111581,367.9385943,894.563653
BI10,221.6,3382.67,-6.809372943,624.9802993,400.8190699,974.5054662
BI10,221.7,3384.59,-6.799689086,629.0484699,403.4281126,980.8487932
BI10,221.8,3386.51,-6.391065936,827.1498061,530.4765867,1289.739866
BI10,221.9,3388.44,-7.072886921,523.8292449,335.9477906,816.7848859
BI10,222,3390.36,-7.103760563,513.1049591,329.0699766,800.0629586
BI10,222.1,3392.29,-6.94116319,572.1611386,366.9445191,892.1467728
BI10,222.2,3394.21,-6.924771835,578.4793618,370.9965898,901.9985122
BI10,222.3,3396.13,-6.838298014,612.9849171,393.1260627,955.8015718
BI10,222.4,3398.06,-7.258845426,462.4662422,296.5938114,721.1041395
BI10,222.5,3399.98,-7.715569535,340.552198,218.4065888,531.0087035
BI10,222.6,3401.91,-7.283982274,454.7427508,291.6404991,709.0612246
BI10,222.7,3403.83,-6.71636775,665.1639871,426.5901036,1037.162199
BI10,222.8,3405.76,-7.023987907,541.2753435,347.1365097,843.987853
BI10,222.9,3407.68,-6.965029302,563.0848728,361.123631,877.9945338
BI10,223,3409.6,-6.716775067,664.9824869,426.4737019,1036.879193
BI10,223.1,3411.53,-6.469150287,784.9886883,503.4373663,1223.99981
BI10,223.2,3413.45,-6.60055054,718.8344912,461.010647,1120.848356
BI10,223.3,3415.38,-6.635138638,702.3677396,450.4500132,1095.172444
BI10,223.4,3417.3,-6.634968258,702.4479226,450.501437,1095.297469
BI10,223.5,3419.22,-7.33945977,438.1502788,280.999237,683.1892817
BI10,223.6,3421.15,-6.313522166,871.2597465,558.7656468,1358.518639
BI10,223.7,3423.07,-6.348747515,850.9379102,545.7326287,1326.831655
BI10,223.8,3425,-6.877115643,597.2480488,383.0335255,931.2637357
BI10,223.9,3426.92,-7.48974233,396.1815789,254.0834201,617.7492549
BI10,224,3428.85,-7.085977536,519.2549786,333.0141731,809.6524252
BI10,224.1,3430.77,-6.992632436,552.7668306,354.5063534,861.9060449
BI10,224.2,3432.69,-7.277836255,456.6191661,292.8439018,711.9870399
BI10,224.3,3434.62,-6.807487593,625.7702636,401.3256983,975.7372243
BI10,224.4,3436.54,-6.484893968,776.7519366,498.1548844,1211.15659
BI10,224.5,3438.47,-6.970495309,561.0265009,359.8035338,874.7850011
BI10,224.6,3440.39,-6.422315084,810.0118635,519.4854975,1263.017393
BI10,224.7,3442.32,-6.309346686,873.7005704,560.3310222,1362.324513
BI10,224.8,3444.24,-6.695361038,674.5920276,432.6365956,1051.862945
BI10,224.9,3446.16,-6.428105273,806.8755694,517.4740957,1258.127102
BI10,225,3448.09,-6.908859932,584.6795069,374.9729334,911.6661375
BI10,225.1,3450.01,-6.538481826,749.3582525,480.586473,1168.442772
BI10,225.2,3451.94,-6.565671171,735.830884,471.910956,1147.350116
BI10,225.3,3453.86,-5.932549076,1124.610598,721.2473324,1753.557953
BI10,225.4,3455.78,-6.743550437,653.1594023,418.8911945,1018.443955
BI10,225.5,3457.71,-6.849686839,608.3253282,390.1377251,948.536071
BI10,225.6,3459.63,-6.098723861,1006.118375,645.2546292,1568.79802
BI10,225.7,3461.56,-6.616693352,711.1016978,456.051369,1108.790937
BI10,225.8,3463.48,-6.835928726,613.9587562,393.7506156,957.320038
BI10,225.9,3465.41,-6.381332458,832.5616331,533.9473576,1298.1783
BI10,226,3467.33,-6.846697871,609.5447861,390.9198009,950.4375203
BI10,226.1,3469.25,-6.925786185,578.0863523,370.7445407,901.385709
BI10,226.2,3471.18,-6.821320233,619.997499,397.6234469,966.7359955
BI10,226.3,3473.1,-7.105177301,512.6181433,328.7577667,799.3038873
BI10,226.4,3475.03,-7.182378314,486.7772029,312.1851775,759.0111969
BI10,226.5,3476.95,-6.987544561,554.6543596,355.7168838,864.8491894
BI10,226.6,3478.87,-6.706590634,669.535558,429.3937263,1043.978605
BI10,226.7,3480.8,-6.825324305,618.3364431,396.5581607,964.1459809
BI10,226.8,3482.72,-6.498802277,769.5473419,493.5343564,1199.922769
BI10,226.9,3484.65,-7.028976841,539.4691049,345.9781133,841.1714611
BI10,227,3486.57,-7.293833673,451.7511336,289.7218831,704.3965219
BI10,227.1,3488.5,-6.662577264,689.5734605,442.2446489,1075.222863
BI10,227.2,3490.42,-7.501441176,393.0883565,252.0996415,612.9261234
BI10,227.3,3492.34,-6.592157759,722.888001,463.6102874,1127.168823
BI10,227.4,3494.27,-6.860798049,603.8134586,387.2441245,941.5009027
BI10,227.5,3496.19,-6.820070948,620.5166668,397.9564052,967.545512
BI10,227.6,3498.12,-5.830969096,1203.814694,772.0433533,1877.057567
BI10,227.7,3500.04,-6.618015535,710.4720379,455.6475488,1107.809135
BI10,227.8,3501.96,-6.626717749,706.3416952,452.9986331,1101.368865
BI10,227.9,3503.89,-7.082156665,520.5859658,333.867776,811.7277774
BI10,228,3505.81,-7.407869191,418.5212402,268.4105314,652.5825482
BI10,228.1,3507.74,-6.979857038,557.5185544,357.55378,869.3152079
BI10,228.2,3509.66,-7.164416499,492.6706735,315.9648413,768.2006375
BI10,228.3,3511.59,-6.338930552,856.5532866,549.3339422,1335.587475
BI10,228.4,3513.51,-6.686249275,678.7229282,435.2858692,1058.304085
BI10,228.5,3515.43,-6.543911846,746.6369554,478.8412216,1164.199568
BI10,228.6,3517.36,-7.157457297,494.9731957,317.4415196,771.7908635
BI10,228.7,3519.28,-7.245572764,466.5971483,299.2430885,727.5452875
BI10,228.8,3521.21,-6.324551941,864.8449132,554.6516171,1348.516259
BI10,228.9,3523.13,-6.797577624,629.9390017,403.9992381,982.237362
BI10,229,3525.05,-6.649502551,695.6406998,446.1357559,1084.683254
BI10,229.1,3526.98,-6.969448848,561.4199906,360.0558909,875.398553
BI10,229.2,3528.9,-6.73764458,655.7490249,420.551999,1022.481844
BI10,229.3,3530.83,-6.282376691,889.6317533,570.5481793,1387.165335
BI10,229.4,3532.75,-6.799390254,629.1744288,403.508894,981.0451958
BI10,229.5,3534.68,-6.600203638,719.0015852,461.1178095,1121.108898
BI10,229.6,3536.6,-6.479304805,779.6661228,500.0238415,1215.700558
BI10,229.7,3538.52,-7.462515762,403.4749644,258.7608924,629.1215239
BI10,229.8,3540.45,-7.113576325,509.7415651,326.9129287,794.8185601
BI10,229.9,3542.37,-6.674643734,684.0210544,438.6837203,1066.56523
BI10,230,3544.3,-6.571541832,732.9422935,470.0584141,1142.846058
BI10,230.1,3545.59,-6.570992804,733.2119551,470.2313564,1143.26653
BI10,230.2,3546.89,-6.997730397,550.8820021,353.297555,858.9671113
BI10,230.3,3548.19,-6.858430356,604.7720808,387.8589184,942.995642
BI10,230.4,3549.49,-6.69197585,676.1237899,433.6189619,1054.251358
BI10,230.5,3550.79,-6.448165038,796.1036766,510.5657499,1241.330943
BI10,230.6,3552.08,-6.993015123,552.6251191,354.4154695,861.6850801
BI10,230.7,3553.38,-6.745396764,652.351918,418.37333,1017.184879
BI10,230.8,3554.68,-6.639222025,700.4487794,449.2193251,1092.18029
BI10,230.9,3555.98,-6.937646167,573.510972,367.8102087,894.2515112
BI10,231,3557.28,-6.66518964,688.3675611,441.4712686,1073.342555
BI10,231.1,3558.57,-7.067061477,525.8777704,337.2615729,819.9790656
BI10,231.2,3559.87,-6.968010993,561.9611023,360.4029224,876.2422856
BI10,231.3,3561.17,-7.241884872,467.751483,299.9833987,729.3451929
BI10,231.4,3562.47,-6.678366778,682.3169313,437.5908137,1063.908062
BI10,231.5,3563.77,-7.11494189,509.2754014,326.6139635,794.0916905
BI10,231.6,3565.06,-6.655844034,692.6913359,444.2442382,1080.084435
BI10,231.7,3566.36,-6.447773395,796.3126024,510.6997404,1241.656713
BI10,231.8,3567.66,-7.114444192,509.4452513,326.7228935,794.3565304
BI10,231.9,3568.96,-6.4250851,808.5099479,518.5222728,1260.67552
BI10,232,3570.26,-6.524775847,756.2713062,485.0200268,1179.222005
BI10,232.1,3571.55,-6.6011723,718.535102,460.8186395,1120.381531
BI10,232.2,3572.85,-6.465267767,787.0333284,504.7486568,1227.187931
BI10,232.3,3574.15,-6.972578686,560.2439312,359.3016478,873.5647731
BI10,232.4,3575.45,-6.276615434,893.0724061,572.7547756,1392.5302
BI10,232.5,3576.75,-5.891045981,1156.321579,741.584559,1803.003551
BI10,232.6,3578.04,-5.511367598,1491.270484,956.3975839,2325.275276
BI10,232.7,3579.34,-6.65845745,691.4795027,443.4670523,1078.194874
BI10,232.8,3580.64,-6.127889477,986.6487016,632.7681293,1538.439778
BI10,232.9,3581.94,-6.636830565,701.5719929,449.9396764,1093.931669
BI10,233,3583.24,-6.954609949,567.0295019,363.6534428,884.1452278
BI10,233.1,3584.53,-7.280065683,455.9376157,292.4068026,710.9243271
BI10,233.2,3585.83,-6.728315281,659.8607064,423.1889467,1028.893016
BI10,233.3,3587.13,-6.975215664,559.2549801,358.6674031,872.0227433
BI10,233.4,3588.43,-6.952380939,567.8769572,364.1969419,885.4666291
BI10,233.5,3589.73,-6.702515962,671.3659077,430.5675858,1046.832592
BI10,233.6,3591.02,-6.691217767,676.4672912,433.8392598,1054.786965
BI10,233.7,3592.32,-6.692343389,675.9573142,433.5121959,1053.991779
BI10,233.8,3593.62,-7.047951909,532.6540868,341.6074329,830.5450904
BI10,233.9,3594.92,-7.091512586,517.3328963,331.7814826,806.6554031
BI10,234,3596.22,-7.796733541,322.5275399,206.8468217,502.9036131
BI10,234.1,3597.51,-7.166652,491.9333107,315.4919479,767.0508988
BI10,234.2,3598.81,-6.366832111,840.6895815,539.1600607,1310.851867
BI10,234.3,3600.11,-7.458762692,404.4908016,259.41238,630.705476
BI10,234.4,3601.41,-6.930189245,576.3834815,369.6524374,898.7304944
BI10,234.5,3602.71,-6.714807463,665.8597081,427.0362908,1038.247007
BI10,234.6,3604,-6.82293315,619.3278577,397.1939854,965.6918519
BI10,234.7,3605.3,-7.379424188,426.5739732,273.5749965,665.1388357
BI10,234.8,3606.6,-6.34738921,851.7126712,546.2295068,1328.039707
BI10,234.9,3607.9,-6.979685767,557.5825344,357.5948123,869.4149691
BI10,235,3609.2,-6.730451114,658.9171156,422.5837929,1027.421715
BI10,235.1,3610.49,-6.666838435,687.6075464,440.9838478,1072.157496
BI10,235.2,3611.79,-6.721366927,662.9397814,425.1636521,1033.694088
BI10,235.3,3613.09,-6.646881015,696.8636168,446.9200502,1086.590097
BI10,235.4,3614.39,-6.840152418,612.2237864,392.6379261,954.6147726
BI10,235.5,3615.69,-6.171471784,958.2549833,614.5583653,1494.166649
BI10,235.6,3616.98,-6.812345094,623.7369886,400.0216965,972.5668241
BI10,235.7,3618.28,-7.357222083,432.9668666,277.6749554,675.1070051
BI10,235.8,3619.58,-6.150752912,971.6498948,623.1489337,1515.05277
BI10,235.9,3620.88,-7.043310484,534.3130886,342.6714017,833.1319021
BI10,236,3622.18,-6.695033423,674.7401181,432.7315706,1052.093856
BI10,236.1,3623.47,-7.945378296,291.9540835,187.2391247,455.2317098
BI10,236.2,3624.77,-7.121641296,506.9945892,325.1512086,790.5353162
BI10,236.3,3626.07,-6.595325037,721.3556041,462.6275142,1124.779421
BI10,236.4,3627.37,-6.915903808,581.9266733,373.2074566,907.3737599
BI10,236.5,3628.67,-7.255090914,463.6310513,297.3408393,722.9203773
BI10,236.6,3629.96,-6.834108739,614.7078689,394.2310446,958.4880979
BI10,236.7,3631.26,-6.862699799,603.0445863,386.7510231,940.3020324
BI10,236.8,3632.56,-7.655568186,354.5216143,227.3656047,552.7906263
BI10,236.9,3633.86,-7.056621082,529.5692153,339.62901,825.7349801
BI10,237,3635.16,-7.254177846,463.9147667,297.5227947,723.3627628
BI10,237.1,3636.45,-6.769671415,641.8278697,411.6239344,1000.775173
BI10,237.2,3637.75,-7.716609267,340.3150448,218.2544952,530.6389205
BI10,237.3,3639.05,-6.700203822,672.4067492,431.2351095,1048.455533
BI10,237.4,3640.35,-6.701697081,671.7343539,430.8038817,1047.407095
BI10,237.5,3641.65,-7.21099569,477.5328185,306.2564698,744.5968176
BI10,237.6,3642.94,-6.929427815,576.6776035,369.8410668,899.1891063
BI10,237.7,3644.24,-6.392768965,826.2065424,529.8716427,1288.269074
BI10,237.8,3645.54,-7.035666067,537.0567321,344.4309845,837.4099497
BI10,237.9,3646.84,-6.886077561,593.6726266,380.7404974,925.6887304
BI10,238,3648.14,-6.77450956,639.7507164,410.2917922,997.5363557
BI10,238.1,3649.43,-7.377787317,427.0420549,273.8751916,665.8686958
BI10,238.2,3650.73,-7.984547908,284.3918105,182.3892067,443.440176
BI10,238.3,3652.03,-7.607602188,366.100005,234.7911824,570.8443233
BI10,238.4,3653.33,-7.363665496,431.10174,276.4787924,672.1987917
BI10,238.5,3654.63,-6.877936713,596.9195828,382.8228701,930.7515724
BI10,238.6,3655.92,-6.931890245,575.7269689,369.2313956,897.7068218
BI10,238.7,3657.22,-7.007034843,547.4584975,351.1019563,853.6289846
BI10,238.8,3658.52,-7.075414309,522.9429694,335.3793949,815.402954
BI10,238.9,3659.82,-6.849438802,608.4264308,390.2025653,948.693716
BI10,239,3661.12,-7.715485938,340.5712728,218.4188221,531.0384461
BI10,239.1,3662.41,-7.937402168,293.5184641,188.24241,457.6709825
BI10,239.2,3663.71,-6.771171614,641.1830712,411.2104054,999.7697662
BI10,239.3,3665.01,-8.01328801,278.9679869,178.9107419,434.9830361
BI10,239.4,3666.31,-6.893366542,590.7804251,378.8856396,921.1790422
BI10,239.5,3667.61,-6.960407025,564.8314077,362.2437374,880.7178319
BI10,239.6,3668.9,-7.532891249,384.8920338,246.8430879,600.1459425
BI10,239.7,3670.2,-6.676116442,683.3464536,438.251078,1065.513353
BI10,239.8,3671.5,-7.698426097,344.4863665,220.929692,537.1430869
BI10,239.9,3672.8,NA,NA,NA,NA
BI10,240,3674.1,-7.02331362,541.5199321,347.2933719,844.3692297
BI10,240.1,3674.69,-6.842053689,611.444401,392.1380823,953.3995098
BI10,240.2,3675.28,-7.319202459,444.1375682,284.8390696,692.5250098
BI10,240.3,3675.87,-7.449193241,407.0925391,261.0809541,634.7622557
BI10,240.4,3676.47,-6.779450621,637.6363164,408.9357625,994.2394607
BI10,240.5,3677.06,-8.707234871,175.2393294,112.3863666,273.243308
BI10,240.6,3677.65,-6.719040602,663.9738701,425.826845,1035.306499
BI10,240.7,3678.24,-7.41837179,415.586552,266.5284256,648.0066125
BI10,240.8,3678.83,-6.970702461,560.9486403,359.7535994,874.6635963
BI10,240.9,3679.43,-7.055772904,529.8702441,339.822069,826.2043616
BI10,241,3680.02,-7.702979465,343.4370239,220.2567163,535.506891
BI10,241.1,3680.61,-7.026621062,540.3212601,346.5246267,842.5001908
BI10,241.2,3681.2,-7.401203514,420.3945376,269.6119345,655.503502
BI10,241.3,3681.8,-7.654554734,354.7624208,227.5200413,553.1661056
BI10,241.4,3682.39,-6.797549712,629.9507824,404.0067934,982.2557312
BI10,241.5,3682.98,-7.095550335,515.9352514,330.88513,804.4761143
BI10,241.6,3683.57,-6.497571508,770.182184,493.9415002,1200.912651
BI10,241.7,3684.16,-7.040423396,535.3476371,343.3348894,834.7450299
BI10,241.8,3684.76,-7.339735304,438.0694003,280.9473671,683.0631712
BI10,241.9,3685.35,-6.764926443,643.8715714,412.9346231,1003.961831
BI10,242,3685.94,-6.312528505,871.8399833,559.1377705,1359.423377
BI10,242.1,3686.53,-7.374087404,428.1019805,274.5549545,667.5213932
BI10,242.2,3687.13,-7.306083872,448.0585008,287.3536842,698.638755
BI10,242.3,3687.72,-7.335804026,439.2247771,281.6883457,684.8647015
BI10,242.4,3688.31,-6.698788538,673.044655,431.6442181,1049.450192
BI10,242.5,3688.9,-6.825460036,618.2802142,396.5220994,964.0583055
BI10,242.6,3689.5,-7.668286194,351.5135467,225.4364385,548.100273
BI10,242.7,3690.09,-6.628850896,705.3329068,452.351666,1099.795904
BI10,242.8,3690.68,-7.8136185,318.8993722,204.5199663,497.2463639
BI10,242.9,3691.27,-6.846234422,609.7340857,391.0412046,950.7326872
BI10,243,3691.86,-7.038948002,535.8770974,343.6744486,835.5705952
BI10,243.1,3692.46,-6.787239855,634.3172966,406.8071731,989.0642529
BI10,243.2,3693.05,-7.05836976,528.949128,339.2313289,824.7681041
