"Location","Site","Section","sample","min_depth","max_depth","midpoint","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_coh","coh_inc","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_coh_sd","coh_inc_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","dry_mass_pc","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","dry_mass_err"
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,286277,737889,18.01,-6.93463019606772,-4.70939878694758,-6.07513706792301,-6.37940609360656,-1.91322821527794,-5.68391426127554,-5.21676890078973,-5.65619875223075,-12.3984445381776,-6.94078376361593,-4.10358443870775,-3.86748123386477,-1.80513084089401,0.164452938,9.73e-05,0.000901019,0.000229933,0.000169613,0.014760312,0.000340022,0.000542483,0.000349578,4.125e-07,9.68e-05,0.001651338,0.002091097,0.016445294,0.016445294,8.05779524765765,9.47560411734487,7.12663520354378,5.32965354899277,9.4506529452984,1.57677291439351,1.67493508847768,3.74302822408534,3.13401237158342,2.19868065074663,5.12506762195143,1.84136896685849,19.48993262,36.63650203,88.65668607,14.93618175,0.701645984,133.52289,0.098238068,0.258380913,0.422256655,0.1607616,0.041460325,0.807290469,0.058638024,1.948993262
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,285565,745960,18.15,-6.45738946561473,-4.46873490124248,-5.5059719929812,-6.04589792429404,-1.76883840343708,-5.62990172831631,-5.22481433447653,-5.62707452109959,-12.3984445381776,-5.96512918700549,-3.88876039040686,-3.79818146058465,-1.76570910562816,0.17106544,0.000156889,0.001146181,0.000406244,0.000236755,0.017053096,0.000358893,0.000538136,0.000359909,4.125e-07,0.000256671,0.002047071,0.002241149,0.017106544,0.017106544,8.50361046056078,9.77431551837162,7.48282289530044,5.70013486554465,9.51813963180376,1.57018282633808,2.25948100147014,3.04155357691903,3.29514222257321,2.71008981101639,5.34318829338769,2.62201239077,21.20303339,13.81112737,31.63761954,7.464452914,1.853227806,288.4107083,0.182686028,0.383124674,0.335003942,0.334567514,0.214937943,1.798935709,0.05918259,2.120303339
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,275544,706433,17.01,-7.0722667805691,-4.89073609908532,-6.47502396225557,-6.48553663177071,-2.37464082167149,-5.9325475471541,-5.23258468370546,-5.58764372342816,-8.13129153920801,-6.22429032021981,-4.3007177996472,-3.78873364632288,-1.83175213898318,0.160132747,8.48e-05,0.000751589,0.000154146,0.000152534,0.00930479,0.000265172,0.000533971,0.000374384,2.94e-05,0.000198073,0.001355882,0.002262423,0.016013275,0.016013275,8.10060500590942,9.55723326093957,6.94022009351178,5.13968637451095,9.19383515032171,1.31045382386475,1.64702831504537,3.13691783080411,3.44252992167188,2.14146266417043,5.26026487715558,1.43671115090199,15.90856062,35.93143418,185.32114,17.25105902,2.42340375,67.87048678,0.067853766,0.088775151,0.181958855,0.522141509,0.109803233,1.598019601,0.072778287,1.590856062
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,284084,713094,17.65,-7.31907951832533,-4.89438089287305,-6.94771930832646,-6.96625765435747,-2.50187998530753,-6.09896512885234,-5.21012170776367,-5.63224165195561,-9.58721802323243,-7.12110197656672,-4.61162064554212,-3.86384545744112,-1.86542815172976,0.154829905,6.63e-05,0.000748854,9.61e-05,9.43e-05,0.008193082,0.000224519,0.000546101,0.000358054,6.86e-06,8.08e-05,0.00099357,0.002098714,0.01548299,0.01548299,8.196991707968,9.62461126774893,7.2435654300445,5.41347749427578,9.38635047337173,1.58337430189539,1.61966314688395,3.49228331978617,3.85287535714911,2.21715434328196,5.23302201135047,1.81955984851804,16.0403886,38.11514411,145.2736329,25.04341363,2.580722118,189.5995666,0.035560969,0.107089435,0.059149609,0.325185819,0.080794271,2.023467991,0.09006948,1.60403886
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,302788,761859,18.3,-7.31995350373152,-4.93502043643642,-6.8961390098424,-6.99948138924381,-2.48851105385479,-6.21580080941925,-5.19835728703051,-5.97043796326995,-12.3984445381776,-6.31443119613916,-4.38167349703432,-3.92759106119121,-1.85399327546252,0.156610527,6.62e-05,0.000719031,0.000101168,9.12e-05,0.008303351,0.000199762,0.000552563,0.000255312,4.125e-07,0.000180999,0.001250441,0.001969105,0.015661053,0.015661053,7.55511995806723,9.31992443349408,6.08519060876853,4.26295183583182,9.36494328810062,1.49485461941187,1.64497303559837,3.81079444193079,3.98221238143133,1.24609773739698,5.13754934684211,1.46891282736962,12.8914014,34.9621392,189.6883569,3.602289027,0.923251052,447.0354534,0.053058391,0.01916922,0.230450245,0.455902306,0.059800087,2.367141025,0.049527406,1.28914014
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,291465,713412,17.02,-7.74192930156561,-4.87583455118779,-6.81774091547337,-7.15561297436852,-3.06651040194988,-6.26012495072705,-5.25886014290403,-5.79790932487123,-10.031320924046,-7.57589184873801,-4.31192931731187,-3.84858216464628,-1.84579289540272,0.157900073,4.34e-05,0.000762873,0.000109419,7.8e-05,0.004658343,0.000191101,0.000520123,0.000303389,4.4e-06,5.13e-05,0.001340766,0.002130993,0.015790007,0.015790007,7.50891795429663,9.32488504534851,6.23901870364247,4.40303640183348,8.24083231516475,0.499340352824785,1.52821361590932,2.72003828600677,2.56318952524941,1.29569585744094,5.14778652195482,1.09039766652401,12.83985868,12.03997453,155.8694202,0.973475434,0.196076549,111.8845235,0.040367034,0.152588827,0.054651252,0.138855423,0.035804667,1.169941626,0.015769923,1.283985868
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,228093,607829,15.14,-6.03246280716209,-4.00980718304286,-5.0480605640228,-5.46532328873467,-1.53457611019597,-5.43881951280651,-5.04477373589715,-5.30043380462391,-10.2774539935849,-5.34041746916725,-3.4415900308643,-3.77550649769639,-1.71877036691867,0.179286469,0.000239958,0.001813689,0.000642178,0.000423097,0.021554704,0.000434461,0.000644292,0.000498943,3.44e-06,0.000479387,0.003201374,0.002292548,0.017928647,0.017928647,8.76289460523067,9.98161145293741,7.69202044390699,5.91425819446545,9.56581692152712,1.76050611814426,2.23453389763378,3.28580693061614,3.40648890117947,2.96244211011484,5.45174011807119,2.61465743355422,27.24284566,82.46439609,80.01298978,19.71716827,2.554928725,18.54918601,0.034310742,0.155079299,0.269978508,0.476514828,0.118005458,1.935257425,0.028691324,2.724284566
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,256554,672377,18.52,-6.00871813795975,-4.0224503915768,-5.32173339431965,-5.578975365663,-1.66744441109045,-6.08836671345068,-5.15442327760962,-5.57040198091634,-9.75334489410641,-5.62105365473755,-3.53410355263562,-3.87523409286041,-1.74306054922124,0.174984033,0.000245724,0.001790903,0.000488428,0.000377643,0.018872876,0.000226911,0.000577381,0.000380895,5.81e-06,0.000362082,0.002918491,0.002074948,0.017498403,0.017498403,8.41090462169387,9.77188117502338,7.35750467598603,5.57048776297292,9.28087581868198,1.38897819740718,2.11298642195584,3.17926165147159,3.27553372469413,2.59471934875286,5.36346345511039,2.30939021851397,20.22918999,27.8741193,187.6108062,16.30635979,3.413307769,209.2511082,0.016845149,0.435982401,0.396478586,0.203721538,0.081696252,1.280777922,0.220495405,2.022918999
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,221451,613879,17.14,-5.5256953705159,-3.69053654633318,-4.52024501695111,-5.03951096222705,-1.04029329689268,-5.75638199020033,-5.0600082755707,-5.78257603783568,-8.48119400797582,-4.89689120401034,-3.07940353313339,-3.77573077118657,-1.64019396809758,0.19394242,0.00039831,0.002495861,0.001088636,0.000647691,0.035335103,0.000316253,0.000634551,0.000308077,2.07e-05,0.000746977,0.004598668,0.002292034,0.019394242,0.019394242,8.94116095778241,10.1510443814303,7.80775238861044,6.16983116865387,9.86755241348809,2.08186056560581,2.12503770903921,3.55012360719247,3.71191056155902,3.11369627327983,5.56665132343003,2.72581156932174,35.44641495,169.6093697,222.8752345,18.44697001,5.880696175,55.95276604,0.147556511,0.165789622,0.045262907,0.151448159,0.393821261,2.354010859,0.138946085,3.544641495
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,218997,599371,16.08,-6.02775847547742,-4.13336842435182,-5.24480029658324,-5.45007674115936,-1.21675373692162,-5.6886380328206,-5.05683893121268,-5.59633776244571,-8.67614203068845,-5.72054681422659,-3.52294300300131,-3.7428460026741,-1.70781394867705,0.181261607,0.000241089,0.00160288,0.000527488,0.000429597,0.029619012,0.00033842,0.000636565,0.000371143,1.71e-05,0.000327792,0.002951245,0.00236866,0.018126161,0.018126161,8.90991785739896,10.050126434033,7.81886791683728,6.19233358271761,9.97718948344483,2.27176980975075,2.29659947728462,3.78079730602034,4.16844604046188,3.26450659043743,5.4910596274632,3.03031472494817,35.28699525,51.83536962,264.0093477,6.715138201,11.83345793,161.4728836,0.224959883,0.090456936,0.526211885,0.594457678,0.423908586,1.406581463,0.211178225,3.528699525
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,263703,700931,17.25,-7.18317945403842,-4.76420859130817,-6.39083287838786,-6.72756432364169,-1.61875707121827,-5.57259896114398,-5.17630807410919,-5.73592381778761,-9.9054895552068,-6.90771427982261,-4.52692339770512,-3.89467043589733,-1.8261480339581,0.161032667,7.59e-05,0.000852964,0.000167686,0.000119745,0.019814483,0.000380059,0.000564882,0.00032279,4.99e-06,0.000100004,0.001081389,0.002035008,0.016103267,0.016103267,8.84481295238495,9.9168404070467,7.73150994834797,6.02222963726831,10.0674757463862,1.9191513951285,2.66471064713136,3.56408686156432,3.64558648842404,3.172811727839,5.43687997435676,2.38457858250095,26.51036789,81.87201251,222.9573285,6.837122514,2.062486453,197.937668,0.16424566,0.176674651,0.748512604,0.597561617,0.272169513,3.744506391,0.051016091,2.651036789
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,279871,727715,18.86,-7.14363332082765,-4.73378147363265,-6.24635215158627,-6.62975921481981,-1.96196450127967,-6.07166686751895,-5.25918915767314,-5.8285154301541,-9.11010597243041,-6.22176061680532,-4.35542334128011,-3.88769250717375,-1.84410839428186,0.15816628,7.9e-05,0.000879316,0.000193751,0.000132048,0.014058198,0.000230732,0.000519952,0.000294244,1.11e-05,0.000198575,0.0012837,0.002049258,0.015816628,0.015816628,9.09947117546947,10.1189473077536,7.81689751795473,6.14871964552327,9.87135875721964,1.92721221235516,2.11429170272501,3.67375208829088,3.63875709365244,3.26213186589235,5.55643935797871,2.78045853697787,38.83837476,82.34513523,322.5123358,13.15562021,3.042764702,404.7836136,0.10580309,0.226973828,0.374294862,0.391858572,0.253219766,2.74433306,0.219319228,3.883837476
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,251310,642653,17.03,-7.01317246291225,-4.74277099030528,-6.02334455726939,-6.23291057151258,-2.14711661612856,-6.11652540196026,-5.26603528550732,-5.85017785471169,-10.9251388000681,-5.7522495560225,-4.00406417427589,-3.78892500812615,-1.81754574384878,0.162423892,9e-05,0.000871446,0.000242156,0.000196373,0.011682051,0.000220611,0.000516404,0.000287939,1.8e-06,0.000317563,0.001824135,0.002261991,0.016242389,0.016242389,7.75654111934927,9.26659013828764,6.83722049925828,4.88461210518651,10.2561900508501,1.49462690342797,1.82257718388472,3.51298415889917,3.35563552275323,1.84476379640543,5.01185432211293,1.28991112880059,15.22168904,32.71531019,76.16605456,16.21497871,0.978569787,623.2336001,0.104755318,0.173876758,0.301934086,0.447155513,0.032898347,1.697067512,0.041773333,1.522168904
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,234188,629305,18.79,-5.88230310413512,-4.11127225051861,-5.26859993611191,-5.62333141959858,-1.60119211267694,-6.23526294875729,-5.36288938157986,-5.74484887404089,-7.88648274230208,-5.27935803590302,-3.48057642460985,-3.74260711970643,-1.73057736330535,0.177182082,0.000278836,0.001638691,0.000515082,0.000361259,0.020165598,0.000195911,0.000468734,0.000319922,3.76e-05,0.00050957,0.003078966,0.002369225,0.017718208,0.017718208,8.45002949760615,9.63604593635603,7.13940767280323,5.53454842283274,10.0308957458306,1.5928306476372,1.88303055604953,3.39941893349363,3.16714922861896,2.6622631468807,5.14215822127037,2.00703430725914,22.64753764,39.73929045,192.8644231,26.60037821,1.646406972,131.7621475,0.046225904,0.121607821,0.374333675,0.12582047,0.222094545,1.505544556,0.142871352,2.264753764
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,244947,663039,17.03,-6.56698657114046,-4.36938306256593,-5.409290268892,-5.89802047102901,-1.44531090209167,-6.01667815539304,-5.23054975204862,-5.65069612375571,-12.3984445381776,-5.92100981133217,-3.77863139757306,-3.79728192516351,-1.78441327272599,0.167895541,0.000140603,0.001265905,0.000447482,0.000274487,0.023567279,0.000243775,0.000535058,0.000351507,4.125e-07,0.000268249,0.002285395,0.002243166,0.016789554,0.016789554,8.14640663017479,9.58076634298296,7.03057164658817,5.21484298700158,9.29717124109191,1.04906764765259,1.9514685528955,3.08162662506956,2.81106394123518,2.4412707468132,5.21737663819127,1.72915350208228,18.64517078,49.34867362,260.703259,9.723820245,2.244591758,205.0538919,0.043966816,0.173863724,0.366136243,0.310936112,0.079264642,0.996028221,0.071012102,1.864517078
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,242151,649226,16.86,-6.26418759903568,-4.18812155995096,-5.22689571360677,-5.73378601277809,-1.4813387558482,-5.72252043890727,-5.12080753422184,-5.8271345386043,-12.3984445381776,-5.78016234870264,-3.72494365988246,-3.80572963501465,-1.77415325227605,0.16962702,0.000190326,0.001517476,0.000537017,0.000323481,0.022733314,0.000327146,0.00059712,0.000294651,4.125e-07,0.000308821,0.002411446,0.002224296,0.016962702,0.016962702,8.8316835124824,9.92495860830957,7.62034658581974,5.83379094415111,9.5302111001346,1.59468059184619,2.05745962610653,3.08445908409579,3.30914303059058,2.98501596700132,5.4548734241333,2.21182607888577,32.61245875,156.129965,433.2021643,17.53771158,8.404624652,214.8041612,0.130066337,0.230086264,0.240412057,0.601956681,0.316589091,1.450150635,0.043835413,3.261245875
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,84515,195183,5.55,-6.78246890832686,-5.46560269612807,-7.18185402395166,-3.91748409004302,-2.86825282706818,-6.16202323846465,-5.26493191469563,-6.36890620578302,-6.64589267878867,-5.74676993711066,-4.34065185856552,-4.06069187951173,-1.87602011440628,0.153198607,0.000113347,0.000422979,7.6e-05,0.001989108,0.005679808,0.000210798,0.000516974,0.000171403,0.000129935,0.000319308,0.001302803,0.001723709,0.015319861,0.015319861,8.81720483954739,9.94099947962266,8.99151034875859,6.42007931742014,10.3944753828036,2.79312985985831,3.26850834881966,3.20654759638406,4.31021719623181,1.52870055568108,4.92752091756339,4.54128834604156,25.94707768,1924.888147,191.5470843,86.27648623,4.3370591,69.15812421,0.063835773,0.174368454,0.086063133,0.998541864,0.039321744,6.40274082,8.921202081,2.594707768
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,254446,838678,22.82,-6.02217038294111,-3.99522642372235,-4.07540124520374,-4.80706864595583,0.0168398907626922,-4.32875433980021,-4.91159643808945,-5.3897984267968,-7.11001100772389,-5.45382563414737,-3.32565879618099,-3.57278509680592,-1.59600613894027,0.202704477,0.00024244,0.001840328,0.00169854,0.000817178,0.101698248,0.001318396,0.000736073,0.000456289,8.17e-05,0.00042799,0.003594883,0.002807755,0.020270448,0.020270448,9.0443400748384,10.1002644296905,9.23070880290079,6.31640669756049,10.7942299965342,2.92791456575591,3.68722538464496,3.2862844286255,4.40542971898481,1.93561231446686,5.14768757386669,4.86970972283419,32.36277494,2421.09846,711.6515767,252.6865249,15.06148595,1007.282625,0.079848366,0.141991361,0.313205083,1.376284175,0.072325223,8.636659734,7.874920915,3.236277494
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,267848,949969,20.69,-5.31256741796532,-3.72569784874643,-3.74440159326413,-4.95565262881485,0.321283299384501,-4.50772120414328,-4.80006355792457,-5.51905381725482,-6.88490924832401,-5.51757995853675,-3.370091117164,-3.62636849960105,-1.61626215469777,0.198639798,0.000492925,0.002409628,0.002364978,0.000704348,0.137889617,0.001102355,0.000822922,0.000400964,0.000102311,0.000401555,0.00343865,0.002661265,0.01986398,0.01986398,8.89159159841191,9.83731019003134,9.37906127272928,6.07212752091516,10.6185565877526,2.75746508564878,3.36189597802682,3.27699586002435,4.31145096094824,2.13505191100026,5.04266029354866,4.88958234108254,58.59664427,2083.787413,285.4615205,130.380681,7.251617097,685.9688045,0.167762212,0.280654365,0.302346615,0.647526893,0.069317299,4.521959852,7.845461046,5.859664427
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,301649,884992,19.34,-6.48517022371586,-4.94023461403699,-5.17943271567035,-6.1341277942003,-0.575436145717781,-5.13336834212416,-5.02147124149201,-5.81699003129958,-9.10791917187703,-6.43312424769466,-4.6945532459229,-3.8073441670595,-1.83518410392991,0.159584119,0.00015259,0.000715292,0.00056312,0.000216761,0.05624595,0.000589667,0.000659482,0.000297655,1.11e-05,0.000160742,0.000914495,0.002220708,0.015958412,0.015958412,7.87794995694527,8.97371165059452,8.06024745179507,4.98123576413021,9.83668676453478,1.79014702593981,2.7016286993214,2.5442626656955,3.30600657103305,0.954711850821791,4.17969722173075,3.77106180227717,17.48773645,863.5155109,163.3355729,44.73377847,1.71335692,91.41985794,0.045056322,0.05400101,0.0819318,0.458474537,0.063207346,2.211412383,1.823579953,1.748773645
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,253024,710468,19.51,-5.58210011790994,-4.04713822307017,-4.16021946391853,-5.57800719556634,-0.766969167765107,-5.26544986932242,-4.92833754632256,-5.43667777153572,-8.07455433555458,-6.06240946545645,-3.75960342308592,-3.72273088290786,-1.70058554467267,0.182576586,0.000376465,0.001747231,0.001560413,0.000378009,0.046441851,0.000516707,0.000723853,0.000435392,3.11e-05,0.000232878,0.002329298,0.002416788,0.018257659,0.018257659,8.85780503929723,10.0457335657467,9.15302842483295,5.92119865236709,10.4809453958415,2.67845664495009,3.43866497534527,3.25120980381015,4.17992757005025,1.5164009436467,4.96598854381959,4.74079467568082,28.19880436,1907.985918,434.2114875,253.226675,8.19883524,399.9479647,0.081466026,0.089369364,0.18436126,0.643115219,0.017626227,5.236474934,6.949966381,2.819880436
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,333771,878917,21.26,-6.58623643195267,-4.71521331465238,-4.75659581547332,-6.17236791001445,-1.3709703360428,-6.13863365492461,-5.05770646158743,-5.65586783650499,-7.95995164834228,-6.33661077425133,-4.53211249375671,-3.73758057424791,-1.84043494047497,0.158748365,0.000137922,0.000895795,0.000859482,0.000208629,0.025386051,0.000215787,0.000636013,0.000349694,3.49e-05,0.000177029,0.001075793,0.002381164,0.015874837,0.015874837,8.02244690477591,8.9957658372962,8.04302735989172,4.9247159918486,9.4733445962411,1.65284780543858,2.61042707523254,2.95412827386822,3.35858273198982,1.44136851105677,4.29379140139575,3.72140683847071,19.1429554,1029.760485,203.0553031,70.38593935,3.767816255,299.9003674,0.034339306,0.037998077,0.141255927,0.45941447,0.084413495,2.496659877,1.733822103,1.91429554
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,316412,795669,19.47,-7.53535819433468,-5.50929670282648,-5.57354505119629,-6.72994387766607,-2.03423488011696,-6.07743428497388,-5.18068829829958,-5.8940892284443,-8.30744698508811,-6.11181282017425,-4.83614796992144,-3.76142214734076,-1.84684032104825,0.157734771,5.34e-05,0.000404895,0.0003797,0.00011946,0.013078051,0.000229405,0.000562413,0.000275568,2.47e-05,0.000221653,0.000793757,0.002325065,0.015773477,0.015773477,7.89171343835699,8.8570644882529,8.08874891641585,4.76042855096272,9.20323742486761,1.43870733854087,2.38539232016747,2.38066240716184,3.36689568062705,1.08346851977807,4.19960516048835,3.83151948798143,19.77031081,971.5768425,194.9295095,97.329283,2.858430699,271.9387073,0.073672112,0.083331033,0.068603587,0.171941507,0.027519532,1.215205903,1.848216072,1.977031081
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,354758,918380,20.03,-8.31386058743282,-5.55958473282837,-6.20972752780646,-6.81050153457825,-1.61615867625752,-6.11950884995323,-5.15947288839275,-5.89105936887975,-9.18290031755079,-6.93892195315725,-5.81879172331907,-3.8072651413283,-1.89639181673134,0.150109265,2.45e-05,0.000385037,0.000200978,0.000110214,0.019866035,0.000219954,0.000574473,0.000276405,1.03e-05,9.69e-05,0.000297119,0.002220883,0.015010927,0.015010927,6.12723871582893,7.51876920640867,5.82565871105826,3.11599313730173,8.29913352423565,0.452901808186733,2.01322577114556,1.19338356995938,2.45736692217607,-0.209336947626239,3.34323167546116,2.45135835898421,15.96344101,273.1267857,30.56479527,6.962616026,0.666533592,67.74261464,0.017783884,0.034151641,0.016411823,0.10489905,0.025344872,0.190321941,0.079953569,1.596344101
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,341012,883194,21.05,-7.41980164755396,-5.10177490781415,-4.83705583835914,-6.26243162993154,-1.42291276976659,-5.31229966486858,-5.11577700036127,-5.8109406050557,-10.5612675892588,-6.43179380797466,-4.3096866988614,-3.70034307100706,-1.82904092012648,0.160567491,5.99e-05,0.000608594,0.000793037,0.00019066,0.024101098,0.000493057,0.000600131,0.000299461,2.59e-06,0.000160956,0.001343776,0.002471505,0.016056749,0.016056749,8.53141646419696,9.63534111880107,8.83596263792779,5.36278827180596,9.80958208381306,1.94399248637215,2.80274747857481,3.09437038917735,3.79155135686407,1.38040662562205,4.73961955289527,4.58371361842646,31.65256708,1576.918734,236.5896523,109.8412701,2.983821266,174.7467358,0.042150715,0.0599718,0.101494601,0.350471561,0.100787663,3.793152987,4.502392108,3.165256708
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,338997,850696,19.5,-8.58453029159225,-5.82259844360454,-5.96543896965161,-6.88140452966548,-1.79186297858496,-6.02439815360068,-5.13199274788051,-5.75975364061274,-9.61380747742167,-7.2509373764552,-5.30603648241368,-3.77977539900461,-1.86930698398622,0.154230509,1.87e-05,0.00029599,0.000256592,0.00010267,0.016664942,0.000241901,0.000590478,0.000315189,6.68e-06,7.1e-05,0.000496155,0.002282782,0.015423051,0.015423051,7.69513773866579,8.64956597971791,7.65879161018996,4.24861590819748,9.33783499667785,1.73506945096789,2.73086668999456,2.93859825159303,3.37991501008423,1.30264795081971,4.17340964864121,3.93401689016518,18.16693615,660.9589888,140.4932862,42.49584384,1.304675757,111.3855993,0.032214672,0.095693995,0.052728105,0.129787204,0.046467408,2.106412572,2.214402619,1.816693615
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,250762,761374,20.13,-5.56103031179761,-3.5915200662804,-3.45249963398456,-5.13577241738878,-0.283837933298204,-4.88108852329365,-4.80259543140301,-5.28049532677206,-6.44886947434526,-5.36001895558554,-3.04421696838393,-3.48779250711466,-1.60106005489307,0.20168261,0.000384481,0.002755641,0.003166638,0.000588251,0.075288865,0.000758875,0.000820842,0.000508991,0.000158231,0.000470082,0.00476336,0.003056828,0.020168261,0.020168261,9.43572435405003,10.2084233665595,9.4642239414081,6.03445049291588,10.429734212255,2.93837166492111,3.67323041335664,3.63610180941281,4.53848628591666,1.974855811909,5.14356253417404,5.07763180689572,42.20795768,3444.206884,382.1862963,60.8506047,3.445464021,363.6703835,0.046887685,0.297328055,0.232560971,0.215122776,0.087693813,4.492499717,6.916091616,4.220795768
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,266023,776623,20.19,-6.307724985253,-4.03219838796566,-3.84310463671646,-5.44386766920401,-0.42193781421095,-4.90995284354223,-4.86123060152804,-5.36494852906638,-7.0198092570737,-5.86682048002702,-3.34261571113269,-3.55886447683738,-1.66311226033367,0.189548138,0.000182217,0.00177353,0.002142698,0.000432273,0.065577482,0.000737284,0.000774095,0.00046777,8.94e-05,0.000283186,0.003534439,0.002847114,0.018954814,0.018954814,9.36391469231164,9.98572801629662,9.24990889771258,5.91722515228022,10.297455011271,2.70295601172449,3.47014316621831,3.52900141615505,4.40179627466128,1.37716107913887,4.86948388369066,4.79722774373751,45.92488524,3267.30311,194.8718454,155.4234859,1.61738766,109.2912388,0.147042894,0.246042698,0.311441985,0.230844804,0.075817522,4.448161977,5.750805569,4.592488524
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,223381,683547,18.46,-5.73279355592427,-3.87128527045763,-3.62534462400573,-5.2948294563849,-0.235760819071756,-4.73595210473959,-4.8434904481674,-5.18540734029508,-7.40310625510997,-5.33705195787768,-3.07658130955619,-3.41787255275175,-1.59723477946208,0.202455579,0.000323802,0.002083158,0.002663992,0.000501747,0.07899696,0.000877409,0.00078795,0.000559766,6.09e-05,0.000481003,0.004611665,0.00327821,0.020245558,0.020245558,8.94209276415506,9.92040411277186,9.17737322781269,5.83338586803273,10.2225248148218,2.81224918544364,3.64704724402897,3.37340392649146,4.3812426909703,1.43670252300572,4.88195297672773,4.75788505839417,37.28461474,2267.931752,405.8746354,40.69163139,3.285768212,192.625989,0.147532673,0.176175431,0.034558641,0.565674037,0.021598758,3.844581339,5.014326643,3.728461474
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,187393,592726,17.06,-5.58302839027264,-3.66407059462196,-3.51296501244903,-4.95355416657615,-0.0726764876782244,-4.17109151187745,-4.70288081456566,-5.12076566745996,-7.04110268853258,-5.00078853296268,-2.93381860056818,-3.3965636639334,-1.52505139278699,0.217609873,0.000376116,0.002562798,0.00298084,0.000705828,0.092990162,0.00154354,0.000906911,0.000597145,8.75e-05,0.000673264,0.005319352,0.003348815,0.021760987,0.021760987,9.11719151995933,10.1785846220022,9.49509167391258,6.16951744989809,10.5414994477039,2.99443504902196,3.77090267880672,3.63556871051726,4.65866304560745,1.75188221527902,5.21231622310062,5.03299349952435,54.98885363,2763.677538,223.1480952,138.4755692,3.028332467,235.7764508,0.056478506,0.469946319,0.429757144,0.961084227,0.078340462,7.306522756,7.789540979,5.498885363
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,263131,787936,21.11,-6.12682893292428,-4.08973339003657,-3.84886887962374,-5.27288415022355,-0.36124126085588,-4.66827102109168,-4.89822345753807,-5.13485197508672,-6.37989969173159,-5.72218303131295,-3.29195489959539,-3.48610574245042,-1.63975357867495,0.194027849,0.000218349,0.00167437,0.002130382,0.00051288,0.069681086,0.000938849,0.000745982,0.000588792,0.000169529,0.000327256,0.003718109,0.003061988,0.019402785,0.019402785,9.12295437868117,9.93760062850563,9.29110527295919,5.92806376729722,10.3472410171728,2.96534302083889,3.62994165719872,3.45249206784874,4.4815733053646,0.859707191727362,4.84740727482237,4.91185760328497,40.20040958,2655.178009,39.14844249,130.6451559,6.296867091,513.3314228,0.312621445,0.920295627,0.217195633,2.113767288,0.050752787,2.739950494,5.21794709,4.020040958
