"Location","Site","Section","Sample_ID","Core_section","Sample","Radius_1_cm","Radius_2_cm","Thickness_cm","section_cut_loss","section_depth_top","section_depth_bottom","section_depth_mid","field_depth_top","field_depth_bottom","field_depth_mid","strat_depth_top","strat_depth_bottom","strat_depth_mid","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate_cmyr-1","accrate_err_cmyr-1","Bag_mass","Wet_bag_g","Dry_bag_g","Wet_mass_g","Dry_mass_g","Water_Content_pc","Dry_mass","Dry_mass_err","Ash_Mass","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc"
"Kerguelen","KER1","CAT1.1B","CAT1.1B_63","B",63,2.3,2.3,1.4,0.19063,46,47.4,46.7,86,87.4,86.7,86,87.4,86.7,86.7,0.7,3234,3725,3434,3445,246,0.02394,0.0019,1.1476,6.5057,1.7929,5.3581,1.7929,66.54,-0.693155647668367,1.67,0.011,0.546475906040615,4.6,0.546699606081415,4.6,5.8137,3.9301,0.9216,-0.907933857452891,0.2239,0.0074,0.0059,80.5
"Kerguelen","KER1","CAT1.1C","CAT1.1C_70","C",70,2.4,2.1,1.4,0.19219,7.7,9.1,8.4,87.7,89.1,88.4,87.7,89.1,88.4,88.4,0.7,3262,3841,3504,3516,290,0.03478,0.00314,1.1476,6.5583,1.8128,5.4107,1.8128,66.5,-0.689074506069156,1.68,0.009,0.58180276030182,4.65,0.581888212587804,4.65,5.5637,4.1449,0.9725,-0.820082720090398,0.259,0.0113,0.01,88.5
"Kerguelen","KER1","CAT1.1C","CAT1.1C_71","C",71,2.1,2.1,1.4,0.19219,9.3,10.7,10,89.3,90.7,90,89.3,90.7,90,90,0.675,3282,3910,3548,3562,314,0.0375,0.00359,1.1476,6.1799,1.7709,5.0323,1.7709,64.81,-0.516646273502483,1.76,0.01,0.606424507211145,4.69,0.606581971539656,4.69,4.6735,3.5145,1.0768,-0.551985283656584,0.3039,0.0142,0.0128,89.8
"Kerguelen","KER1","CAT1.1C","CAT1.1C_72","C",72,2.2,2.3,1.4,0.19219,10.8,12.2,11.5,90.8,92.2,91.5,90.8,92.2,91.5,91.5,0.7,3325,3934,3591,3602,305,0.03636,0.00335,1.1476,7.1555,1.9389,6.0079,1.9389,67.73,-0.8145696102449,1.61,0.011,0.577520717361069,4.65,0.57756680477123,4.65,5.5637,4.2562,1.0798,-0.705472328243928,0.284,0.0127,0.0115,90.7
"Kerguelen","KER1","CAT1.1C","CAT1.1C_73","C",73,2.3,2.3,1.3,0.19219,12.4,13.7,13.1,92.4,93.7,93.1,92.4,93.7,93.1,93.1,0.65,3350,3971,3639,3646,311,0.03659,0.00337,1.1476,7.112,1.9509,5.9644,1.9509,67.29,-0.769677052653577,1.64,0.01,0.602142464270393,4.68,0.602260563723082,4.68,5.3984,4.1892,1.1048,-0.640341312613114,0.2985,0.0132,0.0121,91.8
"Kerguelen","KER1","CAT1.1C","CAT1.1C_74","C",74,2.2,2.3,1.3,0.19219,13.9,15.2,14.6,93.9,95.2,94.6,93.9,95.2,94.6,94.6,0.65,3376,4017,3683,3687,321,0.03659,0.00343,1.1476,6.636,1.8354,5.4884,1.8354,66.56,-0.695196218467973,1.67,0.009,0.601428790446934,4.68,0.601643219749286,4.68,5.0521,3.9634,1.0864,-0.630748372326405,0.3032,0.0133,0.0123,92.8
"Kerguelen","KER1","CAT1.1C","CAT1.1C_75","C",75,2.3,2.2,1.3,0.19219,15.4,16.7,16.1,95.4,96.7,96.1,95.4,96.7,96.1,96.1,0.65,3431,4044,3723,3728,307,0.03488,0.0031,1.1476,6.774,1.8119,5.6264,1.8119,67.8,-0.82171160804352,1.61,0.01,0.64710391514829,4.74,0.646709329836416,4.74,5.1663,4.1072,1.0891,-0.694364713175107,0.2964,0.0122,0.0114,93.4
"Kerguelen","KER1","CAT1.1C","CAT1.1C_76","C",76,2.3,2.3,1.4,0.19219,16.9,18.3,17.6,96.9,98.3,97.6,96.9,98.3,97.6,97.6,0.7,3483,4065,3767,3771,291,0.03556,0.003,1.1476,6.8393,1.8368,5.6917,1.8368,67.73,-0.8145696102449,1.61,0.009,0.60927920250498,4.69,0.609668691408637,4.69,5.688,4.5817,1.0006,-0.83472457631748,0.2763,0.0115,0.0108,94
"Kerguelen","KER1","CAT1.1C","CAT1.1C_77","C",77,2.3,2.3,1.4,0.19219,18.5,19.9,19.2,98.5,99.9,99.2,98.5,99.9,99.2,99.2,0.7,3521,4102,3816,3816,291,0.03659,0.00304,1.1476,7.0087,1.9067,5.8611,1.9067,67.47,-0.788042189850028,1.63,0.011,0.601428790446934,4.68,0.601643219749286,4.68,5.8137,4.744,1.0081,-0.808975105021577,0.284,0.012,0.0114,94.9
"Kerguelen","KER1","CAT1.1C","CAT1.1C_78","C",78,2.3,2.4,1.3,0.19219,20.1,21.4,20.7,100.1,101.4,100.7,100.1,101.4,100.7,100.7,0.65,3568,4136,3855,3857,284,0.0375,0.003,1.1476,6.6281,1.8568,5.4805,1.8568,66.12,-0.65030366087665,1.69,0.01,0.624623189709342,4.71,0.624484946779749,4.71,5.3984,4.4591,1.0152,-0.728192449975607,0.3013,0.0129,0.0123,95.6
"Kerguelen","KER1","CAT1.1C","CAT1.1C_79","C",79,2.3,2.4,1.3,0.19219,21.6,22.9,22.2,101.6,102.9,102.2,101.6,102.9,102.2,102.2,0.65,3613,4156,3897,3897,272,0.0381,0.0029,1.1476,7.1455,1.9222,5.9979,1.9222,67.95,-0.837015889040562,1.6,0.008,0.647817588971749,4.74,0.647944017784009,4.74,5.6357,4.7171,1.0643,-0.742834306202689,0.3025,0.013,0.0125,96.3
"Kerguelen","KER1","CAT1.1C","CAT1.1C_80","C",80,2.3,2.4,1.4,0.19219,23.1,24.5,23.8,103.1,104.5,103.8,103.1,104.5,103.8,103.8,0.7,3646,4196,3946,3939,275,0.03636,0.00278,1.1476,6.9825,1.8628,5.8349,1.8628,68.07,-0.849259313838196,1.6,0.008,0.632473601767387,4.72,0.632510418439101,4.72,6.0692,5.1406,0.9614,-0.91550723136345,0.2753,0.0112,0.0109,97.4
"Kerguelen","KER1","CAT1.1C","CAT1.1C_81","C",81,2.4,2.2,1.4,0.19219,24.7,26.1,25.4,104.7,106.1,105.4,104.7,106.1,105.4,105.4,0.7,3685,4232,3991,3983,274,0.03409,0.00257,1.1476,7.5878,1.9104,6.4402,1.9104,70.34,-1.08086409959343,1.48,0.013,0.562890403980165,4.62,0.562750549400118,4.63,5.688,4.8661,1.1322,-0.769088669092629,0.3041,0.0114,0.0112,98.1
"Kerguelen","KER1","CAT1.1C","CAT1.1C_82","C",82,2.3,2.3,1.2,0.19219,26.3,27.5,26.9,106.3,107.5,106.9,106.3,107.5,106.9,106.9,0.6,3744,4252,4035,4027,254,0.03409,0.00234,1.1476,6.696,1.8389,5.5484,1.8389,66.86,-0.725804780462057,1.66,0.006,0.639610340001974,4.73,0.639918546124656,4.73,4.8754,4.2197,1.138,-0.560568440755219,0.3453,0.0129,0.0127,98.4
"Kerguelen","KER1","CAT1.1C","CAT1.1C_83","C",83,2.4,2.2,1.4,0.19219,27.7,29.1,28.4,107.7,109.1,108.4,107.7,109.1,108.4,108.4,0.7,3792,4273,4083,4071,241,0.03404,0.00223,1.1476,7.7338,1.9588,6.5862,1.9588,70.26,-1.07270181639501,1.49,0.01,0.588225824712949,4.66,0.588061652325767,4.66,5.688,4.9799,1.1579,-0.726172883599458,0.3187,0.0117,0.0116,99.1
"Kerguelen","KER1","CAT1.1C","CAT1.1C_84","C",84,2.3,2.2,1.4,0.19219,29.3,30.7,30,109.3,110.7,110,109.3,110.7,110,110,0.7,3828,4316,4135,4118,244,0.0359,0.00236,1.1476,7.4188,1.9517,6.2712,1.9517,68.88,-0.931902431222222,1.56,0.007,0.662091065440923,4.76,0.662142929181323,4.76,5.5637,4.9239,1.1272,-0.69385982158107,0.328,0.0126,0.0126,100.1
"Kerguelen","KER1","CAT1.1C","CAT1.1C_85","C",85,2.3,2.2,1.2,0.19219,30.8,32,31.4,110.8,112,111.4,110.8,112,111.4,111.4,0.6,3932,4327,4167,4157,198,0.03571,0.00189,1.1476,6.5164,1.8498,5.3688,1.8498,65.55,-0.59214739308789,1.72,0.011,0.607851854858063,4.69,0.607816659487248,4.69,4.7689,4.2681,1.1258,-0.506545040193226,0.3666,0.0139,0.0138,99.8
"Kerguelen","KER1","CAT1.1C","CAT1.1C_86","C",86,2.3,2.3,1.4,0.19219,32.2,33.6,32.9,112.2,113.6,112.9,112.2,113.6,112.9,112.9,0.7,4013,4339,4207,4199,163,0.03556,0.0016,1.1476,7.3558,2.0124,6.2082,2.0124,67.58,-0.799265329247858,1.62,0.007,0.635685133972951,4.73,0.635597138308082,4.73,5.5637,5.0351,1.1158,-0.638826637831002,0.3454,0.0129,0.0129,100
"Kerguelen","KER1","CAT1.1C","CAT1.1C_87","C",87,2.2,2.5,1.4,0.19219,33.8,35.2,34.5,113.8,115.2,114.5,113.8,115.2,114.5,114.5,0.675,4074,4368,4254,4244,147,0.0375,0.00152,1.1476,7.2586,1.8764,6.111,1.8764,69.29,-0.973734132614137,1.54,0,0.830874924688902,5,0.830677834027715,5,5.8525,5.3667,1.0442,-0.846337082980338,0.31,0.012,0.0121,100.8
"Kerguelen","KER1","CAT1.1C","CAT1.1C_88","C",88,2.1,2.1,1.3,0.19219,35.4,36.7,36,115.4,116.7,116,115.4,116.7,116,116,0.65,4151,4388,4290,4284,119,0.03659,0.00122,1.1476,6.8283,1.7681,5.6807,1.7681,68.88,-0.931902431222222,1.56,0,0.830874924688902,5,0.830677834027715,5,4.5004,4.1494,1.2623,-0.48130046049136,0.3819,0.0144,0.0144,100.5
"Kerguelen","KER1","CAT1.1C","CAT1.1C_89","C",89,2.1,2.1,1.3,0.19219,36.9,38.2,37.5,116.9,118.2,117.5,116.9,118.2,117.5,117.5,0.65,4229,4401,4328,4325,86,0.0375,0.00095,1.1476,6.1714,1.7096,5.0238,1.7096,65.97,-0.634999379879608,1.7,0.006,0.668514129852051,4.77,0.668933712893083,4.77,4.5004,4.1944,1.1163,-0.546936367716211,0.373,0.0142,0.0144,100.7
"Kerguelen","KER1","CAT1.1C","CAT1.1C_90","C",90,2.2,2.2,1.3,0.19219,38.4,39.7,39,118.4,119.7,119,118.4,119.7,119,119,0.65,4267,4453,4368,4365,93,0.03947,0.00106,1.1476,6.8159,1.8487,5.6683,1.8487,67.39,-0.779879906651605,1.63,0.006,0.63639880779641,4.73,0.636214482281878,4.73,4.8276,4.5548,1.1741,-0.531789619895092,0.3805,0.0151,0.0154,102
"Kerguelen","KER1","CAT1.1C","CAT1.1C_91","C",91,2.1,2.4,1.4,0.19219,39.8,41.2,40.5,119.8,121.2,120.5,119.8,121.2,120.5,120.5,0.7,4288,4534,4402,4403,123,0.04571,0.00154,1.1476,6.9446,1.8002,5.797,1.8002,68.95,-0.939044429020842,1.55,0.007,0.609992876328439,4.69,0.609668691408637,4.69,5.5637,5.3133,1.0419,-0.831190335159219,0.3252,0.0148,0.0154,103.9
"Kerguelen","KER1","CAT1.1C","CAT1.1C_92","C",92,2.3,2.1,1.3,0.19219,41.4,42.7,42.1,121.4,122.7,122.1,121.4,122.7,122.1,122.1,0.65,4317,4572,4437,4438,128,0.04667,0.00159,1.1476,7.041,1.8629,5.8934,1.8629,68.39,-0.881908446631885,1.58,0.009,0.58180276030182,4.65,0.581888212587804,4.65,4.9392,4.7614,1.1932,-0.560568440755219,0.3824,0.0176,0.0184,104.8
"Kerguelen","KER1","CAT1.1C","CAT1.1C_93","C",93,2.1,2.2,1.2,0.19219,42.9,44.1,43.5,122.9,124.1,123.5,122.9,124.1,123.5,123.5,0.6,4330,4622,4465,4468,146,0.04667,0.00175,1.1476,6.1937,1.7592,5.0461,1.7592,65.14,-0.550315691695975,1.74,0.009,0.58751215088949,4.66,0.58744430835197,4.66,4.3544,4.2368,1.1588,-0.425257493553218,0.4133,0.0189,0.02,106.1
"Kerguelen","KER1","CAT1.1C","CAT1.1C_94","C",94,2.1,2.3,1.3,0.19219,44.3,45.6,44.9,124.3,125.6,124.9,124.3,125.6,124.9,124.9,0.625,4341,4686,4491,4498,173,0.04848,0.0021,1.1476,6.74,1.8439,5.5924,1.8439,67.03,-0.743149632258705,1.65,0.004,0.654597490294607,4.75,0.654734801495768,4.75,4.7493,4.6733,1.1775,-0.504525473817077,0.4015,0.0188,0.0203,107.7
"Kerguelen","KER1","CAT1.1D","CAT1.1D_102","D",102,1.9,2.1,1.2,0.29688,5.9,7.1,6.5,125.9,127.1,126.5,125.9,127.1,126.5,126.5,0.6,4371,4716,4526,4531,173,0.04688,0.00201,1.1476,6.0138,1.7233,4.8662,1.7233,64.59,-0.494199994706822,1.77,0.006,0.67458035735145,4.78,0.67448980865725,4.78,3.768,3.9941,1.2914,-0.155645382337293,0.5077,0.0214,0.0247,115.3
"Kerguelen","KER1","CAT1.1D","CAT1.1D_103","D",103,1.9,2.2,1.2,0.29688,7.4,8.6,8,127.4,128.6,128,127.4,128.6,128,128,0.6,4389,4741,4561,4563,176,0.04828,0.00209,1.1476,6.4283,1.8296,5.2807,1.8296,65.35,-0.571741685091834,1.73,0.006,0.649601773530396,4.75,0.649178705731601,4.75,3.9588,4.2398,1.3339,-0.131410585823502,0.5181,0.0223,0.026,116.4
"Kerguelen","KER1","CAT1.1D","CAT1.1D_104","D",104,2,2.2,1.1,0.29688,8.9,10,9.4,128.9,130,129.4,128.9,130,129.4,129.4,0.55,4404,4778,4589,4592,187,0.04667,0.0021,1.1476,5.8806,1.7878,4.733,1.7878,62.23,-0.25341264035336,1.89,0.006,0.653883816471148,4.75,0.654117457521971,4.75,3.808,4.1203,1.2429,-0.0945534994587778,0.5315,0.0219,0.0258,117.7
"Kerguelen","KER1","CAT1.1D","CAT1.1D_105","D",105,1.8,2.4,1.1,0.29688,10.3,11.4,10.8,130.3,131.4,130.8,130.3,131.4,130.8,130.8,0.55,4437,4813,4621,4622,188,0.04516,0.00203,1.1476,6.6798,1.8676,5.5322,1.8676,66.24,-0.662547085674284,1.69,0.007,0.63104625412047,4.72,0.631275730491508,4.72,3.808,4.1584,1.4528,0.0109688436950209,0.5601,0.0221,0.0263,118.7
"Kerguelen","KER1","CAT1.1D","CAT1.1D_106","D",106,1.9,2.4,1.1,0.29688,11.7,12.8,12.2,131.7,132.8,132.2,131.7,132.8,132.2,132.2,0.55,4469,4836,4653,4653,184,0.04688,0.00204,1.1476,6.5854,1.8301,5.4378,1.8301,66.34,-0.672749939672312,1.68,0.009,0.59821725824137,4.67,0.597939155906508,4.67,3.9915,4.4027,1.3623,-0.150091574802882,0.5286,0.0215,0.0257,119.7
"Kerguelen","KER1","CAT1.1D","CAT1.1D_107","D",107,1.9,2.2,1.2,0.29688,13.1,14.3,13.7,133.1,134.3,133.7,133.1,134.3,133.7,133.7,0.6,4494,4868,4687,4685,187,0.04545,0.00202,1.1476,6.0066,1.7152,4.859,1.7152,64.7,-0.505423134104652,1.76,0.009,0.576093369714151,4.64,0.575714772849841,4.64,3.8628,4.2896,1.2579,-0.223300855938293,0.5153,0.0202,0.0243,120.5
"Kerguelen","KER1","CAT1.1D","CAT1.1D_108","D",108,2.3,2.1,1.2,0.29688,14.6,15.8,15.2,134.6,135.8,135.2,134.6,135.8,135.2,135.2,0.6,4518,4906,4719,4718,194,0.04286,0.00195,1.1476,6.5098,1.7701,5.3622,1.7701,66.99,-0.739068490659494,1.65,0.009,0.580018575743174,4.65,0.580036180666415,4.65,4.5593,5.1246,1.1761,-0.505030365411114,0.4558,0.0166,0.0203,122
"Kerguelen","KER1","CAT1.1D","CAT1.1D_109","D",109,2.3,2,1.2,0.29688,16.1,17.3,16.7,136.1,137.3,136.7,136.1,137.3,136.7,136.7,0.6,4574,4925,4753,4753,176,0.04412,0.00182,1.1476,6.6117,1.8093,5.4641,1.8093,66.89,-0.728865636661465,1.66,0.008,0.627121048091447,4.71,0.626954322674934,4.72,4.3544,4.9335,1.2548,-0.367194960238927,0.4915,0.0183,0.0224,122.4
"Kerguelen","KER1","CAT1.1D","CAT1.1D_110","D",110,1.8,2.1,1.2,0.29688,17.6,18.8,18.2,137.6,138.8,138.2,137.6,138.8,138.2,138.2,0.6,4615,4948,4790,4787,167,0.04286,0.00168,1.1476,6.3746,1.7786,5.227,1.7786,65.97,-0.634999379879608,1.7,0.009,0.612490734710544,4.69,0.612138067303823,4.69,3.582,4.0798,1.4593,0.0417672309312971,0.5904,0.0213,0.0261,122.8
"Kerguelen","KER1","CAT1.1D","CAT1.1D_111","D",111,1.9,2.2,1.2,0.29688,19.1,20.3,19.7,139.1,140.3,139.7,139.1,140.3,139.7,139.7,0.6,4640,4986,4825,4822,173,0.04,0.00161,1.1476,6.5819,1.7718,5.4343,1.7718,67.4,-0.780900192051408,1.63,0.005,0.668514129852051,4.77,0.668933712893083,4.77,3.8628,4.4441,1.4068,-0.149081791614808,0.5507,0.0183,0.0228,124.1
"Kerguelen","KER1","CAT1.1D","CAT1.1D_112","D",112,1.9,2.1,1.1,0.29688,20.6,21.7,21.1,140.6,141.7,141.1,140.6,141.7,141.1,141.1,0.55,4710,5004,4856,4857,147,0.03889,0.00133,1.1476,6.1148,1.7166,4.9672,1.7166,65.44,-0.580924253690059,1.73,0.006,0.655311164118065,4.75,0.655352145469564,4.75,3.454,4.0066,1.4381,0.0442916889014836,0.6014,0.0193,0.024,124.4
"Kerguelen","KER1","CAT1.1D","CAT1.1D_113","D",113,2.2,1.9,1.1,0.29688,22,23.1,22.5,142,143.1,142.5,142,143.1,142.5,142.5,0.55,4791,5015,4889,4893,112,0.03846,0.00103,1.1476,6.6645,1.7455,5.5169,1.7455,68.36,-0.878847590432477,1.58,0.011,0.616415940739567,4.7,0.616459475120397,4.7,3.6289,4.2494,1.5203,-0.0364909661444867,0.5873,0.0185,0.0231,124.8
"Kerguelen","KER1","CAT1.1D","CAT1.1D_114","D",114,1.9,2.3,1.2,0.29688,23.4,24.6,24,143.4,144.6,144,143.4,144.6,144,144,0.6,4852,5039,4930,4932,94,0.03333,0.00077,1.1476,6.0969,1.6598,4.9493,1.6598,66.46,-0.684993364469945,1.68,0.007,0.64175136147235,4.73,0.641770578046046,4.74,4.1542,4.9103,1.1914,-0.447977615284897,0.4922,0.0133,0.0167,125.5
"Kerguelen","KER1","CAT1.1D","CAT1.1D_115","D",115,1.9,2.2,1.2,0.29688,24.8,26,25.4,144.8,146,145.4,144.8,146,145.4,145.4,0.6,4879,5109,4969,4974,115,0.02459,0.00067,1.1476,6.2485,1.6879,5.1009,1.6879,66.91,-0.730906207461071,1.65,0.008,0.658879533235359,4.76,0.659056209312342,4.76,3.9588,4.7149,1.2885,-0.31216177648886,0.5291,0.0105,0.0133,126.8
"Kerguelen","KER1","CAT1.1D","CAT1.1D_116","D",116,1.8,2.1,1.2,0.29688,26.3,27.5,26.9,146.3,147.5,146.9,146.3,147.5,146.9,146.9,0.6,4904,5231,5024,5035,164,0.02459,9e-04,1.1476,6.2102,1.7518,5.0626,1.7518,65.4,-0.576843112090848,1.73,0.012,0.54933060133445,4.61,0.5491689819766,4.61,3.582,4.2948,1.4134,0.00440525297253573,0.6108,0.012,0.0155,128.6
"Kerguelen","KER1","CAT1.1D","CAT1.1D_117","D",117,1.9,2.3,1.1,0.29688,27.8,28.9,28.4,147.8,148.9,148.4,147.8,148.9,148.4,148.4,0.55,4920,5373,5079,5096,227,0.025,0.0012,1.1476,6.9555,2.0578,5.8079,2.0578,64.57,-0.492159423907216,1.77,0.092,-0.710303697070133,2.84,-0.710212724567863,2.84,3.808,4.6153,1.5252,0.263414640713678,0.682,0.0135,0.0177,131
"Kerguelen","KER1","CAT1.1D","CAT1.1D_118","D",118,1.9,2.2,1.2,0.29688,29.2,30.4,29.8,149.2,150.4,149.8,149.2,150.4,149.8,149.8,0.6,4930,5521,5128,5152,296,0.02381,0.00146,1.1476,6.4441,1.6897,5.2965,1.6897,68.1,-0.852320170037604,1.6,0.012,0.547189579864074,4.6,0.547316950055211,4.6,3.9588,4.8336,1.3379,-0.310142210112711,0.5425,0.0102,0.0135,133.2
"Kerguelen","KER1","CAT1.1D","CAT1.1D_119","D",119,2,2.4,1.1,0.29688,30.7,31.8,31.3,150.7,151.8,151.3,150.7,151.8,151.3,151.3,0.55,4977,5594,5189,5215,309,0.02414,0.00152,1.1476,6.3705,1.6781,5.2229,1.6781,67.87,-0.82885360584214,1.61,0.008,0.629975743385282,4.72,0.630041042543915,4.72,4.1793,5.1573,1.2497,-0.437879783404151,0.5156,0.0097,0.0131,134.7
"Kerguelen","KER1","CAT1.1D","CAT1.1D_120","D",120,2.1,1.9,1.2,0.29688,32.1,33.3,32.7,152.1,153.3,152.7,152.1,153.3,152.7,152.7,0.6,5006,5661,5254,5273,328,0.02381,0.00157,1.1476,6.0547,1.7153,4.9071,1.7153,65.04,-0.540112837697947,1.75,0.011,0.57109765294994,4.64,0.57077602105947,4.64,3.768,4.6723,1.3023,-0.166752997406114,0.5872,0.0108,0.0147,135.6
"Kerguelen","KER1","CAT1.1D","CAT1.1D_121","D",121,1.9,2.2,1.2,0.29688,33.6,34.8,34.2,153.6,154.8,154.2,153.6,154.8,154.2,154.2,0.6,5028,5748,5314,5336,360,0.02419,0.00173,1.1476,6.2672,1.8141,5.1196,1.8141,64.57,-0.492159423907216,1.77,0.008,0.627121048091447,4.71,0.626954322674934,4.72,3.9588,4.9524,1.2932,-0.151101357990957,0.5962,0.0111,0.0152,137.2
"Kerguelen","KER1","CAT1.1D","CAT1.1D_122","D",122,1.9,2.2,1.1,0.29688,35.1,36.2,35.7,155.1,156.2,155.7,155.1,156.2,155.7,155.7,0.55,5071,5847,5374,5398,388,0.02414,0.00182,1.1476,6.3921,1.7682,5.2445,1.7682,66.28,-0.666628227273495,1.69,0.005,0.681003421762578,4.79,0.680663248395212,4.79,3.6289,4.576,1.4452,-0.00468279572013576,0.6388,0.0118,0.0163,138.6
"Kerguelen","KER1","CAT1.1D","CAT1.1D_123","D",123,2.2,1.8,1.2,0.29688,36.5,37.7,37.1,156.5,157.7,157.1,156.5,157.7,157.1,157.1,0.6,5113,5889,5437,5456,388,0.02381,0.00178,1.1476,6.7178,1.8147,5.5702,1.8147,67.42,-0.782940762851014,1.63,0.009,0.645319730589644,4.74,0.645474641888823,4.74,3.768,4.7854,1.4783,-0.0334616165802629,0.6357,0.0115,0.016,139.5
"Kerguelen","KER1","CAT1.1D","CAT1.1D_124","D",124,1.8,1.9,1.2,0.29688,38,39.2,38.6,158,159.2,158.6,158,159.2,158.6,158.6,0.6,5141,5958,5502,5519,409,0.02419,0.00188,1.1476,6.2446,1.8605,5.097,1.8605,63.5,-0.382988886128316,1.83,0.006,0.659593207058818,4.76,0.659673553286138,4.76,3.224,4.117,1.5809,0.448709855725372,0.7658,0.014,0.0196,140.5
"Kerguelen","KER1","CAT1.1D","CAT1.1D_125","D",125,1.8,2.1,1.2,0.29688,39.5,40.7,40.1,159.5,160.7,160.1,159.5,160.7,160.1,160.1,0.6,5172,6061,5563,5581,445,0.02462,0.00205,1.1476,6.921,1.8812,5.7734,1.8812,67.42,-0.782940762851014,1.63,0.004,0.71276190690649,4.83,0.71276513503262,4.84,3.582,4.6171,1.6118,0.186671118420006,0.7032,0.0129,0.0184,142.2
"Kerguelen","KER1","CAT1.1D","CAT1.1D_126","D",126,1.8,2.1,1.3,0.29688,41,42.3,41.7,161,162.3,161.7,161,162.3,161.7,161.7,0.65,5253,6130,5628,5646,439,0.02459,0.00201,1.1476,5.8147,1.6283,4.6671,1.6283,65.11,-0.547254835496567,1.74,0.002,0.760934889989951,4.9,0.760917964988732,4.9,3.8805,5.0407,1.2027,-0.346494404883398,0.5661,0.0103,0.0148,143.1
"Kerguelen","KER1","CAT1.1D","CAT1.1D_127","D",127,1.9,2.2,1.2,0.29688,42.6,43.8,43.2,162.6,163.8,163.2,162.6,163.8,163.2,163.2,0.6,5291,6177,5698,5707,443,0.02462,0.002,1.1476,6.2763,1.739,5.1287,1.739,66.09,-0.647242804677242,1.7,-0.002,0.882973113801386,5.07,0.883152071800401,5.07,3.9588,5.1899,1.2955,-0.247030760858046,0.5979,0.0108,0.0156,144.2
"Kerguelen","KER1","CAT1.1D","CAT1.1D_128","D",128,2,2.4,1.3,0.29688,44.1,45.4,44.8,164.1,165.4,164.8,164.1,165.4,164.8,164.8,0.65,5320,6267,5766,5772,474,0.025,0.00215,1.1476,5.6515,1.716,4.5039,1.716,61.9,-0.219743222159868,1.91,0.008,0.580375412654903,4.65,0.580653524640211,4.65,4.9392,6.5395,0.9119,-0.711026135778338,0.4774,0.0087,0.0127,146
"Kerguelen","KER1","CAT1.1D","CAT1.1D_129","D",129,2.3,1.9,1.3,0.29688,45.7,47,46.4,165.7,167,166.4,165.7,167,166.4,166.4,0.65,5382,6308,5840,5836,463,0.02778,0.00231,1.1476,5.9998,1.6687,4.8522,1.6687,65.61,-0.598269105486707,1.72,0.005,0.710264048524384,4.83,0.710295759137435,4.83,4.5004,5.9945,1.0782,-0.592881502773607,0.5124,0.0103,0.0151,146.5
"Kerguelen","KER1","CAT1.1E","CAT1.1E_136","E",136,1.9,2.4,1.2,0.26935,7.3,8.5,7.9,167.3,168.5,167.9,167.3,168.5,167.9,167.9,0.6,5452,6332,5885,5890,440,0.02344,0.00183,1.1476,6.9218,1.8757,5.7742,1.8757,67.52,-0.793143616849042,1.62,0.006,0.600715116623476,4.68,0.600408531801693,4.68,4.3544,6.1092,1.3261,-0.289946546351218,0.6259,0.0101,0.0155,153.1
"Kerguelen","KER1","CAT1.1E","CAT1.1E_137","E",137,2,2.3,1.2,0.26935,8.8,10,9.4,168.8,170,169.4,168.8,170,169.4,169.4,0.6,5485,6395,5956,5954,455,0.02273,0.00182,1.1476,6.4211,1.7698,5.2735,1.7698,66.44,-0.682952793670339,1.68,0.005,0.637112481619869,4.73,0.636831826255675,4.73,4.3544,6.1528,1.2111,-0.413140095296323,0.5946,0.0092,0.0143,154.3
"Kerguelen","KER1","CAT1.1E","CAT1.1E_138","E",138,2,2,1.2,0.26935,10.3,11.5,10.9,170.3,171.5,170.9,170.3,171.5,170.9,170.9,0.6,5579,6446,6024,6020,434,0.02273,0.00172,1.1476,6.5842,1.7928,5.4366,1.7928,67.02,-0.742129346858902,1.65,0.01,0.584657455595655,4.66,0.584974932456785,4.66,3.768,5.3506,1.4428,-0.0627453290344269,0.6994,0.0108,0.0167,154.6
"Kerguelen","KER1","CAT1.1E","CAT1.1E_139","E",139,2.1,1.9,1.2,0.26935,11.8,13,12.4,171.8,173,172.4,171.8,173,172.4,172.4,0.6,5651,6487,6093,6086,418,0.02295,0.00166,1.1476,6.4176,1.8458,5.27,1.8458,64.98,-0.53399112529913,1.75,0.016,0.484743120311439,4.52,0.484965208701784,4.52,3.768,5.3882,1.3986,0.00844438572483436,0.725,0.0112,0.0175,155.2
"Kerguelen","KER1","CAT1.1E","CAT1.1E_140","E",140,2.1,1.8,1.2,0.26935,13.2,14.4,13.8,173.2,174.4,173.8,173.2,174.4,173.8,173.8,0.6,5705,6532,6159,6147,414,0.02308,0.00163,1.1476,6.2396,1.7931,5.092,1.7931,64.79,-0.514605702702877,1.76,0.019,0.466187600901513,4.49,0.466444889487895,4.49,3.582,5.1544,1.4216,0.0624677862868272,0.7454,0.0116,0.018,156
