"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,-9.61380747742167,-11.9163925704157,3.37991501008423,-2.04185906200623,3.45018855523082,2.15236321346056,4.74801389700109
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-6.44886947434526,-8.7514545673393,4.53848628591666,-1.53654636267935,4.26739371964621,2.96753027360161,5.56725716569082
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-6.6226710780784,-8.92525917888071,3.69253363918979,-0.993418780255217,4.22251714765133,2.92293732546653,5.52209696983613
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-7.0198092570737,-9.32238987578481,4.40179627466128,-1.46600963840461,4.11997378959945,2.82096731760965,5.41898026158924
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-7.40310625510997,-9.70627738324842,4.3812426909703,-0.569737273037144,4.02100430394264,2.7224525032353,5.31955610464998
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-7.01819422361448,-9.32127193268346,3.97682991679584,-0.783977692077614,4.1203908005116,2.82138220756562,5.41939939345759
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,-7.04110268853258,-9.3438717646007,4.65866304560745,-0.039693228691167,4.11447570333696,2.81549703417309,5.41345437250083
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,-6.37989969173159,-8.68248655433281,4.4815733053646,0.748471800026302,4.28520211351861,2.98522060246797,5.58518362456924
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,-6.53381936639933,-8.83640721148118,4.40300563215271,-0.400533086048749,4.24545916976383,2.94573683830549,5.54518150122218
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-8.09984562681303,-10.4010679495521,3.40737815659226,-1.16190733364272,3.84110219772324,2.54312827843666,5.13907611700981
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-6.8903339160193,-9.19292293993911,4.16212237649259,-0.0166641010862057,4.15340506606403,2.85422309805579,5.45258703407226
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-8.32148250375327,-10.6250342076178,2.35256268902999,-2.17813297628871,3.78387428353206,2.48601689006662,5.08173167699749
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-12.3984445381776,-14.7010296311717,2.43387989882196,-3.7302039915544,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-12.3984445381776,-14.7010296311717,2.19584658801155,-1.7465974731936,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-10.4210021644529,-12.723587257447,2.25238570438913,-2.89307529315644,3.24176625239601,1.94340024231128,4.54013226248074
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-8.08031985961507,-10.3815233534791,1.78573095721017,-3.66605672525236,3.84614386292421,2.54815812041867,5.14412960542975
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-12.3984445381776,-14.7010296311717,2.34684344686262,-2.03291858568563,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-12.3984445381776,-14.7010296311717,2.21033795635962,-1.91406869966725,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-12.3984445381776,-14.7010296311717,2.46465755534019,-3.21567869115123,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-11.5963070739093,-13.8988921669033,1.75765135553025,-2.01306059135776,2.9382957765646,1.63837291705251,4.2382186360767
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-8.93372430250834,-11.2352937283719,1.53502494257331,-2.71321673970727,3.62578993580478,2.32808551526746,4.9234943563421
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-9.86812040869884,-12.1707055016929,1.83485448791046,-2.4651136225379,3.38452349619482,2.08657431076946,4.68247268162017
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-9.00854303868157,-11.3140746062251,3.35768430310172,-1.85079681044113,3.60647130854056,2.30876857105901,4.90417404602211
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-9.46652377736859,-11.7691088703626,3.087801112247,-0.260009484239938,3.48821805223853,2.19044486529461,4.78599123918246
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-8.78613856394775,-11.0876577295659,2.2730384892691,-1.47328446851754,3.66389742088933,2.36617881774806,4.96161602403061
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-12.3984445381776,-14.7010296311717,2.32412822923518,-1.80391206176031,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-12.3984445381776,-14.7010296311717,3.98341503261145,-0.970151632902138,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-12.3984445381776,-14.7010296311717,2.30586436928536,-2.98371781704893,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-12.3984445381776,-14.7010296311717,2.90644121369718,-1.3582162428996,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-8.15463210485428,-10.4586134351987,3.41714170664606,-1.62192544310831,3.82695601452726,2.52901392294055,5.12489810611396
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-6.31124620953715,-8.6138307518005,4.47272384071529,-0.283012452119091,4.30292883680667,3.00282669177804,5.6030309818353
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-7.08203247855307,-9.38469375912096,3.55477342870533,-1.87855155680882,4.10390739654844,2.80498132902497,5.4028334640719
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,-12.3984445381776,-14.7010296311717,2.1599023075318,-2.5177674439294,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-10.0995024364621,-12.4020875294561,2.11204932357954,-2.62094432107813,3.32477932810772,2.02668029527082,4.62287836094462
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,-10.0636563046889,-12.366241397683,1.91818706345591,-2.22419191119443,3.33403500514811,2.03596150479073,4.63210850550548
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,-12.3984445381776,-14.7010296311717,1.30271596814622,-2.80430088754428,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-12.3984445381776,-14.7010296311717,1.91576950334282,-1.95655021735267,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,-12.3984445381776,-14.7010296311717,1.90095506122068,-2.40677958871741,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-8.09323022842595,-10.3945105490059,3.5366775960161,-0.859791894117807,3.8428103315702,2.54483243478234,5.14078822835805
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-6.21732829480398,-8.51991188371331,3.64202815627782,-0.440199440414914,4.32717898163619,3.02690678457567,5.62745117869672
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-8.67204745203175,-10.9764320944557,3.54162063054335,-1.03107848350092,3.69335640105925,2.39561695414325,4.99109584797525
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-10.1166807729972,-12.4192658659912,1.34428296448922,-2.25998644725365,3.32034378298207,2.02223221318849,4.61845535277565
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,-10.2319916195082,-12.5345767125022,1.71336936350537,-3.0467699374599,3.29056986033641,1.99236908442187,4.58877063625095
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-10.2544644753602,-12.5570495683543,3.52597066039369,-0.187399194605543,3.28476723992375,1.98654805508168,4.58298642476582
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-12.3984445381776,-14.7010296311717,3.12845809210333,-0.402837149717656,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-12.3984445381776,-14.7010296311717,3.05918526446676,-0.362403229282756,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-10.8247908262338,-13.1273759192279,2.97068918783008,-0.765341146515801,3.13750570150402,1.83870761567888,4.43630378732917
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,-12.3984445381776,-14.7010296311717,2.66535004115518,-0.890643231431897,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-10.8048896719165,-13.1074747649106,2.57096474484042,-1.17718847196439,3.14264429381456,1.84387002617625,4.44141856145286
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-12.3984445381776,-14.7010296311717,3.23529568804432,-0.770893294425039,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-8.56593710665517,-10.8710715787978,3.03144716435273,-0.862009949725417,3.72075470148578,2.42298813682337,5.0185212661482
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-8.18726733566506,-10.4904745372677,3.67044637319584,-0.555380181544313,3.81852941055128,2.52060533444717,5.11645348665538
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-11.1208833771942,-13.4234684701883,3.31486105350306,-0.346807593897542,3.06105290478113,1.76186957064529,4.36023623891698
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-10.6627745356006,-12.9653596285947,3.10527493349249,-0.695911730408857,3.17933923798916,1.88072745530067,4.47795102067764
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-10.6332987174677,-12.9358838104617,3.02970297322223,-0.849937830376813,3.18695006347143,1.88837031130721,4.48552981563564
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-7.156820666823,-9.45880173127468,3.72819240772447,0.338755599904848,4.08459665692824,2.78576384867217,5.38342946518432
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-12.3984445381776,-14.7010296311717,3.46051909419806,0.0189164524062315,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-10.3342704686286,-12.6368555616226,3.79441216399549,0.296389720851282,3.2641608742424,1.96587361732223,4.56244813116257
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-7.87032557921047,-10.1726750423517,4.68270148949372,1.07742855948964,3.90036559184197,2.60223675510456,5.19849442857938
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-9.34730622704934,-11.6498913200434,4.31542132399747,0.58489159266616,3.51900070823848,2.22125922483012,4.81674219164683
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-12.3984445381776,-14.7010296311717,2.91650479220149,-0.917714630136301,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-12.3984445381776,-14.7010296311717,2.56685395563932,-1.06208169256034,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-12.3984445381776,-14.7010296311717,2.18689176051128,-1.21610035670672,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-10.5086238557734,-12.8112089487674,2.22355538848451,-1.31691486518181,3.21914182860247,1.92069120913971,4.51759244806523
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-10.359193877081,-12.6617789700751,2.7368534137507,-0.573806285219562,3.25772550707805,1.95941612855685,4.55603488559925
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-11.7052973576177,-14.0078824506117,2.52737348441677,-0.701971177765073,2.91015385952515,1.61004048346041,4.21026723558988
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-9.87005277644989,-12.1726378694439,5.76713583251514,1.95251052670222,3.38402454774648,2.08607425751661,4.68197483797636
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-9.25743197951003,-11.5600170725041,2.35837501209429,-1.00811306753467,3.54220675498115,2.2444829533933,4.83993055656901
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-12.3984445381776,-14.7010296311717,2.53436717889518,-1.92943719229802,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-12.3984445381776,-14.7010296311717,2.05509299739742,-1.95985021485675,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-12.3984445381776,-14.7010296311717,2.02147364675434,-1.9290726850827,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-9.59747452339962,-11.9000596163937,2.78152758133177,-0.880471513596987,3.45440581773771,2.15658696730682,4.75222466816859
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-12.3984445381776,-14.7010296311717,2.34341271437847,-1.66476043432017,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-10.6756779404365,-12.9782630334306,2.21619119917698,-1.36195946713734,3.17600750477347,1.87738151973221,4.47463348981473
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-12.3984445381776,-14.7010296311717,2.08726275509497,-1.49040235040536,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-12.3984445381776,-14.7010296311717,2.25712582312177,-1.04349011689595,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-12.3984445381776,-14.7010296311717,2.49947341328538,-0.906387647186574,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-9.9155601337704,-12.2181452267644,3.00590054253811,-0.5094941821945,3.37227428679822,2.07429726433354,4.6702513092629
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-12.3984445381776,-14.7010296311717,2.75882902593966,-0.806853077802426,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-12.3984445381776,-14.7010296311717,2.05433707516741,-2.28347578441913,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-12.3984445381776,-14.7010296311717,1.99642757194669,-1.83641596857421,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-12.3984445381776,-14.7010296311717,2.12223985347794,-1.57036388311529,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-12.3984445381776,-14.7010296311717,2.11848727402006,-2.53728577136732,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-12.3984445381776,-14.7010296311717,2.69897649257006,-1.81472474811862,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-12.3984445381776,-14.7010296311717,2.00272195717571,-2.09654956492458,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-9.47691348121773,-11.7794985742118,2.60529379624712,-1.03941753757093,3.48553537105046,2.18775897559363,4.7833117665073
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-11.1008158141434,-13.4034009071374,2.22145228881448,-1.55841408284893,3.06623446478212,1.76707906818326,4.36538986138098
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-9.86426683938285,-12.1668519323769,4.77901132379558,0.690081493138698,3.38551850991812,2.08757152034305,4.68346549949319
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-12.3984445381776,-14.7010296311717,3.01578847408992,-0.554085565095571,2.73117927768406,1.42967144499389,4.03268711037423
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-9.04477508733367,-11.3474110264927,3.33109317858924,-0.527020903869821,3.59711598554622,2.29941273153312,4.89481923955931
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-7.72725737904639,-10.0290507755115,3.75268553489505,-0.0287384589251518,3.93730662257434,2.63906359570375,5.23554964944494
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-6.13596791228387,-8.43855300527792,4.00627408403729,0.508983165481664,4.34818669954713,3.04776249607252,5.64861090302174
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-6.09040571096362,-8.39299080395767,4.33522205879366,0.497983147453123,4.35995112153102,3.05943989183991,5.66046235122214
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-6.58591818698037,-8.88850327997442,4.49907552202044,1.17604985266893,4.23200695515572,2.93236881584583,5.5316450944656
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,-12.3984445381776,-14.7010296311717,3.47274428288116,-0.803122155366024,2.73117927768406,1.42967144499389,4.03268711037423
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,-9.83396148988752,-12.1365465828816,3.4601367442266,-0.220774539639581,3.39334352516105,2.09541346185353,4.69127358846856
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,-10.5497511471972,-12.8523362401913,3.19033421514289,-1.52019648760057,3.20852252581761,1.91003044356008,4.50701460807513
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,-8.55817665730563,-10.8606002789305,3.05984493637053,-1.97610816488034,3.72275849406575,2.42498965371698,5.02052733441453
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,-8.91005061148532,-11.2128208725199,3.11354439678733,-0.943504379416869,3.63190261875338,2.33419689402588,4.92960834348088
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,-8.77039654545178,-11.0746705340391,3.07192980060222,-1.38482037996404,3.66796210045043,2.37024113367611,4.96568306722474
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,-12.3984445381776,-14.7010296311717,2.89533336043066,-1.11650998008729,2.73117927768406,1.42967144499389,4.03268711037423
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,-8.52915950299368,-10.8298286202638,3.96278939880774,-0.387738568214368,3.73025088991595,2.43247318741217,5.02802859241972
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,-6.56045191140727,-8.86303417804155,4.47030444832105,0.328868278958797,4.23858249372757,2.93890342412667,5.53826156332847
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,-6.48369284482499,-8.78627597467189,4.35372866940324,-1.39087579990181,4.25840212544414,2.95859710116736,5.55820714972092
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,-5.60298121663605,-7.90556522469544,4.64309303709036,-0.655224328494891,4.48580692459569,3.18427932669118,5.78733452250019
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,-5.32103118324701,-7.62361648083582,4.55775329987556,-0.845924581433205,4.55860804208003,3.25642134519689,5.86079473896316
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,-4.86587425933582,-7.16845922254552,4.57485720348209,-2.07053381355399,4.67613217319352,3.37277163112984,5.97949271525721
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,-4.96985829258817,-7.27244367359522,4.59929088501925,-0.133712671911763,4.64928289876604,3.3462024721593,5.95236332537279
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,-4.79473172834162,-7.0973165795918,4.59140964856833,-0.384824219016302,4.69450158317297,3.39094532512554,5.9980578412204
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,-4.75472899129322,-7.05731385202294,4.58127406241861,-0.352400190871534,4.70483051956127,3.40116276059679,6.00849827852576
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,-5.81402656223009,-8.1166133300514,4.45186436166989,-0.389028157470385,4.43131380461114,3.1302454302213,5.73238217900099
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,-5.26075745483923,-7.56334274046063,4.62811690954711,0.428411831992956,4.57417106482661,3.27183671055388,5.87650541909934
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,-5.75992625047427,-8.06251261276882,4.54810953707488,0.279411587329886,4.44528281573249,3.14409950890836,5.74646612255662
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,-6.42819000827456,-8.73077633937427,4.4285901279602,0.516567122770679,4.27273327652028,2.97283475940686,5.57263179363371
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,-5.89161124836907,-8.19419706533951,4.48173969494546,-0.371891850315023,4.4112809931846,3.11037408708679,5.71218789928242
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,-6.09247011488755,-8.3950552078816,4.37156907424904,0.508336233002358,4.35941808058474,3.05891082354195,5.65992533762754
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,-6.06023601453519,-8.36282110752924,4.41138216407244,-0.193788022158424,4.3677411103732,3.06717150369762,5.66831071704879
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,-5.21799549784357,-7.52058040627378,4.31660522724021,-1.80269269168095,4.58521244764782,3.28277189330014,5.8876530019955
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,-4.99386136633068,-7.29644586930531,4.62640083631112,-0.712738523778178,4.64308516730806,3.3400683969555,5.94610193766063
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,-4.92726221519359,-7.22984661818198,4.78129459087474,0.453756141383288,4.66028145052183,3.35708713171055,5.96347576933311
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,-4.62591007838001,-6.92849486508716,4.86096100183531,0.255790815847218,4.73809230251081,3.43405838502115,6.04212622000047
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,-4.49209367533159,-6.79467841109276,4.90342205357354,0.257429873436248,4.77264446610718,3.46821872290425,6.0770702093101
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,-4.1895198571238,-6.49210488412675,5.00162684828341,0.64331674041604,4.85077076324663,3.54541604983432,6.15612547665893
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,-4.15836110761272,-6.46094607267357,4.98330382175947,0.500351268938239,4.85881613127356,3.55336237004867,6.16426989249845
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,-4.12294146363861,-6.42552668011383,5.01091046623293,-0.307609608108685,4.86796168671549,3.56239456650049,6.17352880693049
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,-12.3984445381776,-14.7010296311717,3.30487309676036,-1.50582255267538,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-11.176453228349,-13.4790383213431,3.22564876106593,-2.55310104871046,3.04670445014936,1.74744236692147,4.34596653337726
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-12.3984445381776,-14.7010296311717,2.38068053582357,-3.40035324804321,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-12.3984445381776,-14.7010296311717,2.69239468249112,-2.82287629096003,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-12.3984445381776,-14.7010296311717,2.5637704797813,-3.25096140572779,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-12.3984445381776,-14.7010296311717,2.4354264073193,-3.48044112858985,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-12.3984445381776,-14.7010296311717,2.57174896686281,-1.50598592636078,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-12.3984445381776,-14.7010296311717,3.09995577820973,-2.69840896751963,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-12.3984445381776,-14.7010296311717,5.33441155249333,0.475230857203812,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-12.3984445381776,-14.7010296311717,4.05264165950362,-1.91660899456521,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-12.3984445381776,-14.7010296311717,3.56917243469348,-1.62372426817086,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-12.3984445381776,-14.7010296311717,3.74318343185519,-1.60828465768807,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-12.3984445381776,-14.7010296311717,3.83912066298,-0.836423087984927,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-12.3984445381776,-14.7010296311717,3.16590733317346,-1.57196183565882,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-12.3984445381776,-14.7010296311717,3.23456509605956,-1.55235399859143,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-12.3984445381776,-14.7010296311717,3.45290383472124,-0.990360238229234,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-12.3984445381776,-14.7010296311717,2.71538500024108,-1.95957546461695,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-12.3984445381776,-14.7010296311717,3.6774040288077,-1.9793736360057,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-8.93508266327466,-11.2352937283719,4.24690084295609,-0.954826635762835,3.62543919925566,2.327734842298,4.92314355621332
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-12.3984445381776,-14.7010296311717,4.02487561600098,-1.70321452575285,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-6.7284056339464,-9.03098989112718,4.38466922183774,-0.889888535114453,4.19521587823357,2.89579886409245,5.4946328923747
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,-12.3984445381776,-14.7010296311717,4.46636233329958,-0.547296696248352,2.73117927768406,1.42967144499389,4.03268711037423
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,-7.26513761592145,-9.56701531591492,4.36974888993551,-0.32494345791514,4.05662859875114,2.75792431263163,5.35533288487064
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,-12.3984445381776,-14.7010296311717,4.61790818017005,-0.360351760867521,2.73117927768406,1.42967144499389,4.03268711037423
