"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,0.00182207292267123,0.00631184575432416,33.9089395,0.220408107,38.3830427986067,-49.7800934773709,126.546179074584
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,0.0179003454547131,0.0373627049011365,33.08473766,0.231593164,42.8314900937133,-45.3174107926046,130.980390980031
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.0126597385572933,0.0354290178096709,17.72327666,0.435992606,41.381548034883,-46.771412669578,129.534508739344
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.00900295127996646,0.0336859591594524,19.13786718,0.317688595,40.369808406749,-47.7863174998193,128.525934313317
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.0003295419531622,0.000973539905853925,34.46965096,0.086174127,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.00598204191018562,0.0215685588391488,22.71049639,0.286152255,39.5339999523281,-48.6249467949001,127.692946699556
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.00661141349464975,0.0199709504383767,20.69597487,0.055879132,39.7081309926464,-48.4502126928935,127.866474678186
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.0027833444667112,0.009641788062619,25.50832915,0.387726603,38.6490020794576,-49.5131346954451,126.81113885436
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.0102063086096904,0.0275330740518306,29.23295322,0.397568164,40.702746640492,-47.452307521881,128.857800802865
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.0003295419531622,0.000973539905853925,26.6817226,0.456257456,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.00622021849218375,0.0138810211127013,18.35356327,0.427638024,39.5998973284197,-48.5588202472834,127.758614904123
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.0003295419531622,0.000973539905853925,29.3359331,0.410703063,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.00369042406015667,0.0106852553116205,15.23009592,0.085288537,38.8999678318958,-49.2612430947557,127.061178758547
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.00867227473766369,0.0312683312415574,21.94878635,0.410442305,40.278318654524,-47.8781069429866,128.434744252035
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.0003295419531622,0.000973539905853925,17.94697181,0.148959866,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.0003295419531622,0.000973539905853925,27.14668681,0.496784369,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.0104073305560964,0.03314471874422,20.09031476,0.263183123,40.758364278019,-47.3965137319569,128.913242287995
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.00886851302093119,0.0319758784340875,32.04482347,0.522330623,40.3326127746578,-47.8236347033635,128.488860252679
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.0003295419531622,0.000973539905853925,13.25098663,0.348500948,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.00143229949955455,0.00516422928746536,22.23958244,0.289114572,38.2752024490721,-49.8883444787071,126.438749376851
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.00565359248607803,0.0203843175991323,25.45930847,0.440446036,39.4431263868167,-48.7161382923397,127.602391065973
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.0003295419531622,0.000973539905853925,22.96594282,0.1607616,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.0003295419531622,0.000973539905853925,26.98125114,0.334567514,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.0204481396928337,0.0338310422106312,31.26595862,0.522141509,43.5363996767839,-44.6107301859293,131.683529539497
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.00489377023049658,0.0176447394963946,47.12837952,0.325185819,39.2329029781223,-48.9271056370321,127.392911593277
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.0003295419531622,0.000973539905853925,53.63556539,0.455902306,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,0.00333672325072284,0.0120307267725141,12.9771423,0.138855423,38.8021078531034,-49.3594620941731,126.96367780038
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,0.0021170431746528,0.00733365268063114,30.15916633,0.476514828,38.4646535324059,-49.6981740355272,126.627481100339
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,0.00368241356147697,0.00956723644320677,26.45734265,0.203721538,38.8977515315368,-49.2634674978171,127.058970560891
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,0.0113480154381436,0.026701908614098,40.93193485,0.151448159,41.0186277553765,-47.1354369167881,129.172692427541
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,0.0101858812462598,0.0185177813346441,64.61496501,0.594457678,40.6970949108415,-47.4579771979154,128.852167019598
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,0.00338291510206843,0.0121972738610492,38.30523184,0.597561617,38.8148879584142,-49.346634957215,126.976410874043
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,0.00773457784703655,0.0160927915734166,38.04452155,0.391858572,40.0188818780652,-48.1384056979117,128.176169454042
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,0.0012672143144529,0.00456900618776186,28.66381491,0.447155513,38.2295275954046,-49.9341941957277,126.393249386537
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,0.023903697333824,0.0388447255346439,23.73971131,0.12582047,44.4924642048925,-43.6524755735254,132.63740398331
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,0.0003295419531622,0.000973539905853925,16.6275996,0.310936112,37.9700976055865,-50.1946279553884,126.134823166561
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,0.0003295419531622,0.000973539905853925,27.36166731,0.601956681,37.9700976055865,-50.1946279553884,126.134823166561
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,0.0960265985198002,0.0625394336086542,74.45665889,0.998541864,64.4470286058018,-23.7079048612132,152.601962072817
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,0.0346134855371568,0.0468261788672884,81.89432683,1.376284175,47.4555890225206,-40.6841131646376,135.595291209679
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,0.0380927121765093,0.0421879852595176,74.54857758,0.647526893,48.4182021578588,-39.7203029938291,136.556707309547
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,0.00583256264211387,0.012362423519386,27.27598299,0.458474537,39.4926428572544,-48.6664483094608,127.65173402397
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,0.0169814479972065,0.027232668144524,65.36111894,0.643115219,42.5772546401732,-45.5723175342733,130.72682681462
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,0.0217574128129144,0.0541529573245955,28.74841778,0.45941447,43.8986421041324,-44.247629249101,132.044913457366
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,0.0178754854609648,0.0367375450898743,28.98839799,0.171941507,42.8246119684841,-45.3243068519102,130.973530788878
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,0.00731452376821629,0.0183143629556261,11.6740324,0.10489905,39.9026636446074,-48.255015891193,128.060343180408
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,0.00163494824857267,0.00447147085496048,44.32511103,0.350471561,38.3312701813257,-49.8320628555324,126.494603218184
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,0.00494936184165754,0.0191687959870941,29.368275,0.129787204,39.24828375686,-48.9116700291833,127.408237542903
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,0.0721304824751854,0.0857161182093712,93.54908632,0.215122776,57.8355837151658,-30.3042616528211,145.975429083153
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.192857142857,0.0595263714700161,0.0953207727396526,40.14643479,0.370308521,54.3483481681609,-33.7882399110957,142.484936247417
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,0.0440353333774136,0.0534563064968932,81.59730828,0.230844804,50.0623736417246,-38.0746591428816,138.199406426331
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,0.025855467539314,0.0478060830369969,79.93730908,0.565674037,45.0324691633841,-43.1113414417978,133.176279768566
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,799.733333333333,0.0462776684443398,0.0649084388217357,53.3476494,0.456586235,50.6827704749859,-37.4538943122121,138.819435262184
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,888.225,0.0368968231393968,0.0550890098920747,105.4949459,0.961084227,48.0873302099061,-40.0515584846388,136.226218904451
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,1089.45333333333,0.0811155401362313,0.0773936847269466,88.37360202,2.113767288,60.3215196494525,-27.822630057944,148.465669356849
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,1213.32142857143,0.0522877567714803,0.0536828598485874,81.69604829,0.669962803,52.3456083892543,-35.7905769653586,140.481793743867
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,1808.84285714286,0.0185369125170818,0.0387365689589382,30.18599746,0.312888828,43.0076119389616,-45.1408340273014,131.156057905225
