"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","K_ICP","Ca_ICP","Ti_ICP","Mn_ICP","Fe_ICP","Co_ICP","Ni_ICP","Cu_ICP","Zn_ICP","Rb_ICP","Sr_ICP","Zr_ICP","K_ICP_sd","Ca_ICP_sd","Ti_ICP_sd","Mn_ICP_sd","Fe_ICP_sd","Co_ICP_sd","Ni_ICP_sd","Cu_ICP_sd","Zn_ICP_sd","Rb_ICP_sd","Sr_ICP_sd","Zr_ICP_sd","Mo_inc","Mo_coh","Mo_inc_sd","Mo_coh_sd","coh_inc","coh_inc_sd","dry_mass_pc","dry_mass_err"
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1100.566667,23119.33333,56701.33333,1.278333333,-1.82219523789155,0.929554967082043,-1.33591072304167,-1.30935145004996,2.6010977371724,-0.860487026326599,0.367518977292721,0.0166962423086744,-0.234541713399256,-1.20419256746874,1.07600216083601,1.77580863348593,-0.0911097618945773,0.0464777483541022,-0.0667955361520837,-0.0654675725024982,0.13005488685862,-0.0430243513163299,0.018375948864636,0.000834812115433722,-0.0117270856699628,-0.0602096283734368,0.0538001080418004,0.0887904316742965,3.71797430931724,3.87476327326735,2.03417261627581,-0.757053092837117,3.49959649542173,-3.83625195838584,-3.45451060807485,-1.63981914139546,0.327338358359992,-1.82641050004624,-0.115409782043269,-1.82438996985932,0.185898715465862,0.193738163663367,0.10170863081379,-0.0378526546418558,0.174979824771087,-0.191812597919292,-0.172725530403743,-0.0819909570697731,0.0163669179179996,-0.0913205250023122,-0.00577048910216343,-0.091219498492966,42998.16667,6520.5,738.9956124,154.9589388,0.151652695,0.002941087,22.9846784,2.29846784
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1174.816667,22181.16667,53873,1.321666667,-1.89997793716592,0.707439889663982,-1.03522996936755,-1.10123330209142,2.83388970190524,-0.215687576701879,0.632363863223625,0.481847500148355,-2.46434432767037,-1.16733665746836,1.23035151168216,1.99791730384215,-0.0949988968582961,0.0353719944831991,-0.0517614984683775,-0.0550616651045712,0.141694485095262,-0.0107843788350939,0.0316181931611812,0.0240923750074177,-0.123217216383518,-0.058366832873418,0.0615175755841079,0.0998958651921075,2.9583811143827,4.16973952522908,1.50628944908492,-0.789639840041126,3.58559083008807,-3.91553436973874,-2.73083618048623,-1.10084599198705,0.315867057635071,-2.57554472711918,0.115839186611447,-1.53930605365897,0.147919055719135,0.208486976261454,0.0753144724542462,-0.0394819920020563,0.179279541504403,-0.195776718486937,-0.136541809024312,-0.0550422995993527,0.0157933528817535,-0.128777236355959,0.00579195933057234,-0.0769653026829483,41187.16667,6174.333333,748.5769327,163.8199307,0.149898092,0.00220137,23.15568582,2.315568582
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1349.672727,22325.90909,53674.81818,1.295454545,-2.33270430992222,0.526781732240242,-1.5096820477041,-1.09570624977863,2.57067627256312,-0.561842957991658,0.508633945775557,0.290058309718202,-0.559361567164994,-0.879365445859559,1.12432592545401,1.91818639267004,-0.116635215496111,0.0263390866120121,-0.075484102385205,-0.0547853124889318,0.128533813628156,-0.0280921478995829,0.0254316972887779,0.0145029154859101,-0.0279680783582497,-0.043968272292978,0.0562162962727004,0.0959093196335018,4.27103361378416,3.89971214127583,2.39385073836139,-0.468778542581216,3.44471116762741,-4.4093244422307,-3.44988878635606,-1.62204439811832,-1.08875874826682,-1.38478940475059,0.0454717545773718,-1.63119509332246,0.213551680689208,0.194985607063792,0.11969253691807,-0.0234389271290608,0.17223555838137,-0.220466222111535,-0.172494439317803,-0.0811022199059159,-0.0544379374133409,-0.0692394702375293,0.00227358772886859,-0.0815597546661232,41158.81818,6136.545455,1029.405345,242.7893588,0.149104333,0.004918526,24.17673458,2.417673458
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1324,21329.45455,51592.63636,1.240909091,-3.24094639010343,0.877684197895491,-1.37686625938955,-1.46599403930362,2.47278641567096,-0.536235090233625,0.842926872309269,0.327176862904184,-0.935864416935486,-0.651304420045331,1.40752272030799,2.27911354692316,-0.162047319505172,0.0438842098947745,-0.0688433129694774,-0.0732997019651811,0.123639320783548,-0.0268117545116812,0.0421463436154635,0.0163588431452092,-0.0467932208467743,-0.0325652210022666,0.0703761360153993,0.113955677346158,3.36097883746032,4.20240885755624,1.67726057865771,-0.62976259583715,3.55376607479954,-3.72074650778727,-2.89972105920762,-1.06551795879486,-0.501829499903644,-2.08879233356822,0.19815730361261,-2.08620169698765,0.168048941873016,0.210120442877812,0.0838630289328854,-0.0314881297918575,0.177688303739977,-0.186037325389363,-0.144986052960381,-0.0532758979397432,-0.0250914749951822,-0.104439616678411,0.00990786518063052,-0.104310084849382,40259.81818,6034.909091,896.363522,199.4965937,0.149911105,0.004174895,16.6231038,1.66231038
"Bird Island","BI10","BI10.3",95,93,94,93.5,1444.545455,21085,51886,1.319090909,-1.62698889034496,0.579671499456515,-0.295947512328518,-0.951053838872095,3.14917614794375,-0.813407659661985,0.391321288609161,-0.313228524284527,-3.28180980874554,-0.234739598791536,1.57938591295821,1.81762098406153,-0.0813494445172478,0.0289835749728257,-0.0147973756164259,-0.0475526919436048,0.157458807397187,-0.0406703829830992,0.0195660644304581,-0.0156614262142264,-0.164090490437277,-0.0117369799395768,0.0789692956479103,0.0908810492030764,3.24345655081456,4.0081103095961,1.60030995577748,-0.707282012930893,4.53394780132259,-3.05827639376034,-2.84369058443919,-1.57964606443596,-0.530321057526555,-2.47601023557822,-0.0202243680759352,-2.17037390076363,0.162172827540728,0.200405515479805,0.0800154977888741,-0.0353641006465446,0.226697390066129,-0.152913819688017,-0.14218452922196,-0.078982303221798,-0.0265160528763277,-0.123800511778911,-0.00101121840379676,-0.108518695038182,38250.63636,5976.090909,2260.375291,279.3658728,0.156443694,0.006363537,15.49312409,1.549312409
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1492.281818,20358.09091,49648.18182,1.288181818,-1.37516982393783,0.289344173566541,-0.678603836663388,-1.05879379975818,2.94923495342757,-0.558674200040044,0.281099387960412,-0.515232028670134,-2.62907499737764,0.127892344279184,1.47297314956272,1.6950046776508,-0.0687584911968917,0.0144672086783271,-0.0339301918331694,-0.0529396899879089,0.147461747671378,-0.0279337100020022,0.0140549693980206,-0.0257616014335067,-0.131453749868882,0.00639461721395922,0.0736486574781362,0.0847502338825398,3.41336143836337,4.18786821284582,1.72501753913816,-0.618439670611773,4.25632323302847,-3.31764992801864,-2.83997552874376,-1.67315492911032,-0.874900624940047,-2.33622473123766,0.114352066092137,-2.03657707680575,0.170668071918168,0.209393410642291,0.0862508769569081,-0.0309219835305887,0.212816161651424,-0.165882496400932,-0.141998776437188,-0.0836577464555159,-0.0437450312470024,-0.116811236561883,0.00571760330460685,-0.101828853840288,36182.81818,5897.909091,2511.390484,285.0955821,0.163261797,0.004797626,27.34117399,2.734117399
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1595.6,23485.90909,56468.36364,1.455454545,-1.90267718029194,0.65834710514793,-0.738369632529167,-0.957187293820777,2.50398560623888,-0.715511494524065,0.495638879240976,-0.241807094058949,-1.672153521755,-0.7933203524497,1.42488695019141,1.93816802861039,-0.0951338590145969,0.0329173552573965,-0.0369184816264584,-0.0478593646910389,0.125199280311944,-0.0357755747262033,0.0247819439620488,-0.0120903547029474,-0.0836076760877498,-0.039666017622485,0.0712443475095706,0.0969084014305196,2.97663487229103,4.58138536304094,1.80425442055466,-0.426211194364728,3.30950909748898,-3.95620802271713,-2.76581280485718,-1.32002689646471,-0.462279231238962,-2.44978119481115,0.56028778323782,-1.85175219215958,0.148831743614552,0.229069268152047,0.0902127210277329,-0.0213105597182364,0.165475454874449,-0.197810401135856,-0.138290640242859,-0.0660013448232353,-0.0231139615619481,-0.122489059740557,0.028014389161891,-0.0925876096079788,43429,6444.272727,552.6917767,162.0747302,0.148378059,0.002752184,16.82974775,1.682974775
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,1769.918182,23787.45455,60059.36364,1.378181818,-2.39792571452057,0.772564119638061,-1.12113756626632,-1.04406662912811,4.31464262368915,0.36262272860762,0.872775178265411,0.35587050855854,-4.10800715297528,-1.07758932113928,0.849061883841983,2.2211893414288,-0.119896285726028,0.0386282059819031,-0.0560568783133162,-0.0522033314564056,0.215732131184458,0.018131136430381,0.0436387589132706,0.017793525427927,-0.205400357648764,-0.0538794660569641,0.0424530941920991,0.11105946707144,3.01234257472727,4.19226936872369,1.43545442424602,-0.777042561775839,5.23781256754478,-4.00154653642691,-2.68068793572493,-0.695703770737642,-0.857796409816268,-2.63776827740641,0.111828561776536,-2.33916200513029,0.150617128736364,0.209613468436184,0.071772721212301,-0.038852128088792,0.261890628377239,-0.200077326821345,-0.134034396786246,-0.0347851885368821,-0.0428898204908134,-0.131888413870321,0.0055914280888268,-0.116958100256514,42366.36364,6354.727273,428.9103106,141.9909088,0.149992787,0.002882752,13.84436494,1.384436494
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,1872.71,23463.2,55879.5,1.243,-2.50322687353934,0.691462704020445,-1.73504450703648,-1.28251188807033,2.74993009688985,-0.634426199641502,0.892326907296078,0.585451512524099,-0.823584702431988,-0.667015641740448,0.419795052127571,2.30684353960204,-0.125161343676967,0.0345731352010223,-0.0867522253518239,-0.0641255944035163,0.137496504844492,-0.0317213099820751,0.0446163453648039,0.0292725756262049,-0.0411792351215994,-0.0333507820870224,0.0209897526063785,0.115342176980102,2.39380124185013,4.45185001569152,1.12947680997815,-0.663538721305175,4.21882452377154,-4.43167198158556,-2.25589124231759,0.00793031335121253,0.333205891113354,-3.18034618618153,0.386017631949145,-2.38965829631518,0.119690062092506,0.222592500784576,0.0564738404989074,-0.0331769360652587,0.210941226188577,-0.221583599079278,-0.112794562115879,0.000396515667560627,0.0166602945556677,-0.159017309309077,0.0193008815974572,-0.119482914815759,44116.7,6464.9,1115.395301,212.4897122,0.146557429,0.003832888,12.21081609,1.221081609
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,1986.590909,23205.09091,65119.72727,1.433636364,-3.06128811016661,0.449853858979915,-1.25833031554344,-1.15074510500805,4.68847694075842,0.226508511660603,0.32493281725508,0.116765720503409,-0.470683163866361,-2.19486920829209,0.607802230044977,1.72157582367414,-0.15306440550833,0.0224926929489957,-0.062916515777172,-0.0575372552504023,0.234423847037921,0.0113254255830302,0.016246640862754,0.00583828602517043,-0.0235341581933181,-0.109743460414604,0.0303901115022488,0.0860787911837071,2.90038607996047,4.13601397631452,1.49235747353001,-0.877847222837218,3.5098958356037,-4.50099398364965,-2.2548264894846,-0.154838744258429,0.334532170981399,-2.56346956839811,0.110203674502797,-2.13141320226489,0.145019303998024,0.206800698815726,0.0746178736765007,-0.0438923611418609,0.175494791780185,-0.225049699182482,-0.11274132447423,-0.00774193721292145,0.0167266085490699,-0.128173478419905,0.00551018372513985,-0.106570660113244,38979.18182,6136.454545,780.3019695,161.467869,0.157428366,0.002657515,16.79692387,1.679692387
"Bird Island","BI10","BI10.4",145,141,142,141.5,2162.972727,23972.81818,57889.27273,1.315454545,-2.72347131625032,0.485578614219955,-1.6322940062412,-1.42418833214228,3.06676064908179,-0.669347582548502,0.627601678401752,0.288790259451242,0.463340348387709,-1.68201744152281,1.15373017423658,2.04551695492608,-0.136173565812516,0.0242789307109977,-0.08161470031206,-0.0712094166071139,0.153338032454089,-0.0334673791274251,0.0313800839200876,0.0144395129725621,0.0231670174193855,-0.0841008720761404,0.0576865087118291,0.102275847746304,3.79643507242245,3.81028239510249,1.45955250562134,-0.852461113208772,5.71210394124586,-3.47326040246439,-2.83220701451176,-1.09512188719655,-1.18926388153614,-2.51902115262141,-0.286457725040992,-2.53058073781212,0.189821753621123,0.190514119755125,0.0729776252810669,-0.0426230556604386,0.285605197062293,-0.17366302012322,-0.141610350725588,-0.0547560943598275,-0.0594631940768072,-0.125951057631071,-0.0143228862520496,-0.126529036890606,43889.09091,6543,498.626003,178.5463525,0.149073162,0.003382222,14.8081316,1.48081316
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,2335.408333,23105.16667,59388.66667,1.445,-3.72809331906089,0.165765716043255,-1.84481874074497,-1.31889849099847,3.98862357314274,0.554112980292663,0.482551699105743,0.338366039771679,0.884796990141574,-1.79295526703189,0.411861754354031,1.85868706498453,-0.186404665953044,0.00828828580216274,-0.0922409370372483,-0.0659449245499235,0.199431178657137,0.0277056490146332,0.0241275849552872,0.016918301988584,0.0442398495070787,-0.0896477633515944,0.0205930877177016,0.0929343532492266,3.56897883394509,3.70910422686904,1.98646704143414,-0.644164394537035,3.65131099224666,-4.83698822067331,-3.21731020108871,-0.847155394083254,-0.0828511002206056,-2.02501836325217,-0.264678148521627,-0.997695272118208,0.178448941697255,0.185455211343452,0.0993233520717071,-0.0322082197268518,0.182565549612333,-0.241849411033666,-0.160865510054435,-0.0423577697041627,-0.00414255501103028,-0.101250918162609,-0.0132339074260814,-0.0498847636059104,41299.08333,6409.916667,461.5002134,152.3157357,0.155222517,0.003991243,16.33050513,1.633050513
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,2517.272727,22003.36364,55622.63636,1.340909091,-1.95704532858453,0.635049434151621,-0.720676169702242,-1.24178669419491,3.57331892629457,-0.485095522770191,0.327491694534847,-0.0281194822802275,-0.388260047818238,-2.15410916715111,0.767933934834015,1.6712984226864,-0.0978522664292267,0.031752471707581,-0.0360338084851121,-0.0620893347097457,0.178665946314729,-0.0242547761385095,0.0163745847267423,-0.00140597411401137,-0.0194130023909119,-0.107705458357556,0.0383966967417008,0.0835649211343201,3.03431219864733,3.73351632996399,0.631718832270822,-1.14726572678359,5.89594477258963,-2.08533721897109,-2.11919505981825,-0.840453530858274,0.093235247557558,-3.45533706865026,-0.457328249386817,-3.28381052656104,0.151715609932366,0.186675816498199,0.0315859416135411,-0.0573632863391795,0.294797238629482,-0.104266860948554,-0.105959752990913,-0.0420226765429137,0.0046617623778779,-0.172766853432513,-0.0228664124693409,-0.164190526328052,39460.90909,6059.454545,1155.963361,195.2973956,0.153574041,0.003237462,15.40632226,1.540632226
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,2576.011765,23517.94118,58045.35294,1.348823529,-2.30898011157902,0.403327680135153,-1.02471847580213,-1.03473525414605,3.61772188945697,-0.454558881032514,0.412578439774293,-0.144278725426963,-0.764827665660627,-1.12725291601267,0.729045074326881,1.69667894596669,-0.115449005578951,0.0201663840067577,-0.0512359237901065,-0.0517367627073025,0.180886094472848,-0.0227279440516257,0.0206289219887147,-0.00721393627134815,-0.0382413832830313,-0.0563626458006336,0.036452253716344,0.0848339472983343,4.33522772336146,3.16139240010382,1.74356202892484,-0.227138915986405,5.2390017419426,-2.9674845870308,-3.10927192863728,-2.09151305849895,-0.619586956009441,-1.8531102017329,-0.820632363424326,-2.79044588301262,0.216761386168073,0.158069620005191,0.087178101446242,-0.0113569457993203,0.26195008709713,-0.14837422935154,-0.155463596431864,-0.104575652924947,-0.0309793478004721,-0.0926555100866448,-0.0410316181712163,-0.139522294150631,41957.52941,6396.058824,646.1320606,215.9295228,0.152447822,0.004793828,18.59519446,1.859519446
