"Site","depth","SH20_mean_age","SH20_mean_95CI","K","K_ICP","Ca","Ca_ICP","Ti","Ti_ICP","Mn","Mn_ICP","Fe","Fe_ICP","Zn","Zn_ICP","Rb","Rb_ICP","Sr","Sr_ICP","Zr","Zr_ICP","Mo_inc","Mo_coh","inc_coh","coh_inc","Dry_mass","Ti_ICP_pred","Ca_ICP_pred","Sr_ICP_pred","Zr_ICP_pred"
"BI10",453,6471,196,-5.94963074999192,8.7995353168452,-4.00453377439064,9.31962982035972,-4.13768753996096,8.24564278698453,-4.94855967236233,5.87234844343613,0.306203926813792,10.5207192537696,-7.01192619846203,3.92031701424788,-5.0083352036343,3.22089872941643,-3.00526664073903,5.57469817257397,-3.62579371369226,4.1220388050844,0,-1.57100605467463,4.79991788846154,0.211779540384615,56.84,8.45039620420778,9.84411980434654,5.40039561366538,3.87405411680212
"BI10",458.1,6522,187,-7.03623881746604,8.54634210442195,-4.90800711161677,9.34867012055559,-5.4080587232222,7.9716173252488,-6.25765808059768,5.30804589904339,-1.7761988253714,10.2925368623624,-8.35462197296972,4.13141583461,-5.54546270506704,3.07907172698451,-3.62188511770029,5.42694982006684,-3.78450342504055,4.09489415450193,0,-1.82894084930517,6.23235880241667,0.160807435083333,31.85,7.79674925951931,9.43651075926036,5.05982679158436,3.48372860939958
"BI10",463.4,6579,169,-6.46330771406953,8.61341857647426,-4.43692142255169,9.23690275058605,-4.88416987340356,8.24153350071262,-5.86735928800177,5.74123239556141,-1.01902055293318,10.4680502264298,-7.33432667512682,4.07082857391697,-5.40316170622921,3.0468782629677,-3.75984204821773,5.29193586702381,-3.83533833838657,3.93046105524908,0,-1.79346501077595,6.00792348690909,0.166712956363636,38.51,7.73719337309104,9.46951329952371,5.12673895708395,3.13517555345492
"BI10",473.6,6809,257,-6.72115931063704,7.83081658748666,-4.68122778015147,8.84805845717108,-5.3674137545553,7.08969149320785,-6.33657178755043,4.10532182269821,-0.788557959777492,10.4199476085342,-6.80741965492145,4.91283945473156,-5.56891486705313,2.37358497947831,-3.65128217068667,4.71552387896197,-3.80573665365183,3.0845193619096,0,-1.80785138100994,6.09745183775,0.164073704916667,25.3,7.64420782591306,9.46770592460421,5.12896098021625,3.17952975194996
"BI10",477.5,6978,441,-7.51644829684844,8.72842602742352,-4.99957766680257,9.19579802455276,-5.93253011062244,8.16320342458908,-6.74023451758989,4.74869687800914,-1.46076208489891,9.48720661262688,-7.64213651201194,3.56736199121857,-6.15003530628238,3.41311957865995,-3.8508697077196,5.50367524145641,-3.83815618746156,4.02286597407827,0,-1.87352259037513,6.51251556358333,0.15357819325,24.08,7.36120305357733,9.33995087976514,5.03028953603256,3.02829769169283
"BI10",491.5,7600,600,-7.6304024966436,6.67261526018673,-4.75624332672526,8.85543266284345,-6.19657189001387,5.73004757674072,-6.78838169335724,4.17170682131633,-0.867727752391579,9.8575508967614,-6.44770709076495,4.55133415062563,-6.24938519262455,1.24418021553255,-3.77835300925649,4.88149917134404,-3.91452244071116,1.97143872906133,0,-1.79765606176369,6.03513247845455,0.165775222090909,20.23,6.99265293570698,9.38805315126952,5.16693523434091,2.34319705401985
"BI10",495.3,7780,589,-7.15350664302771,8.05939654297178,-4.59065262420603,9.10941512949219,-5.7470095745903,7.20597774875768,-6.5073655048437,4.47682326820407,-0.524840079890173,9.74492905252694,-6.90484122291838,4.04373556119629,-6.60267568464802,2.66115348442915,-3.72215622319487,5.4136321336454,-3.93109964512996,3.36161079870668,0,-1.8076146223663,6.09310645390909,0.164327659181818,23.11,7.19725416728544,9.42569276733714,5.1835834947493,2.4297505069948
"BI10",499.2,7965,603,-6.32884226521078,8.74297608986742,-4.12615816566966,9.34103600275103,-5.21214630110937,7.96676653370418,-5.53922433106126,5.13503054288322,0.0552868332314453,10.3759748290375,-5.20204220326021,3.85202334841802,-5.852925496152,3.22804148041946,-3.21087621023533,5.57015098025976,-3.84287170469092,3.90451319002101,0,-1.71151993910951,5.5384849477,0.1812110093,27.05,7.54354361968181,9.69527191733586,5.42453073406586,2.59392274229646
"BI10",504.5,8096,608,-6.77337316651289,7.19054530084348,-4.08881577035371,8.94646476480545,-5.88980189933886,6.08709917109278,-6.19471629555236,4.34900474774693,-0.0508703844128719,10.6011333038366,-4.71762704349373,5.08084255316048,-8.92671973767706,1.48372581125676,-3.37799744723096,5.29275948157958,-3.96022633681073,2.17895458751098,0,-1.78545662081489,5.9620553253,0.1679936634,18.25,6.89540926000801,9.62234924742944,5.47347016738884,1.70260997742196
"HER42PB",2.8,-58,12,-6.13426534573965,8.60221029700123,-4.28151746399207,9.67710058327398,-5.37432702844761,7.38219575149067,-5.58739613619505,6.00988763234206,-1.43614953525541,9.5943967832687,-7.24324042144331,3.74234655648046,-5.55684146787308,2.84100968171623,-3.85694519403326,5.32139353241645,-3.85020122748262,2.17378361734071,0,-1.7863980279188,5.96938572485714,0.167590926857143,20.52,7.24973850434729,9.4773303511514,5.22060803699992,2.54400705434709
"HER42PB",5.6,-51,23,-5.94163930795954,8.69546996509277,-4.09383594158534,9.71647584295073,-5.21612684289756,7.5164228670614,-5.23449283204305,5.90479756735227,-1.04440287707129,9.69213420221314,-11.2532019012576,3.56730361985049,-5.21703717523171,3.09878037554298,-3.357074460093,5.36821733176771,-3.79210900427211,2.20947403720299,0,-1.6932246276944,5.43927447285714,0.183999063857143,28.42,7.49635724839078,9.67956309855748,5.40281955144085,2.67725926853068
"HER42PB",8.4,-44,33,-5.46746619984427,8.5817542474874,-3.88248431528655,9.64083569746842,-4.85805263125965,7.51345134442727,-5.23022571668057,5.7543649060405,-0.0530996923842497,9.73713427247931,-7.53084810050676,3.46359276291516,-5.37931392141885,3.02828290357912,-3.28025422180048,5.25655596373445,-3.84934875369045,2.15429289939153,0,-1.64935708920626,5.20683413042857,0.192187451285714,70.39,7.58546438039775,9.71901349476941,5.45043240037231,2.53039227685053
"HER42PB",11.2,-24,45,-5.64407493219392,8.55779448958485,-3.8614683340968,9.65233966531506,-4.6444239249416,7.36559048295233,-5.25654752477242,5.67470210857249,-0.453892296252317,9.74905363576774,-11.2990672426807,3.32192060483868,-5.27205171130838,2.93510790876877,-3.49464101869405,5.2907181288431,-3.6572970753775,2.11476511169135,0,-1.71662487140947,5.56645999028571,0.179760078571429,24.25,7.7757148301912,9.73111346905961,5.38925101446872,3.17922930124471
"HER42PB",16.6,40,119,-6.04655584675839,8.67213331395159,-4.50484364619078,9.77961448264658,-5.83731520061317,7.50645258137216,-5.94356500045588,5.76470733500438,-1.97199813286425,9.52275758099223,-10.1956253086697,3.3650311178055,-5.58050479182847,3.01825103528569,-3.62299317673951,5.3826754753159,-3.78483384051612,2.36466586822196,0,-1.73518767107597,5.67165761885714,0.176368679571429,28.09,7.2397507345862,9.5290145660734,5.26295320829282,2.6997228758914
"HER42PB",20.8,88,164,-5.92712746359964,8.84748557832654,-4.26314112310306,9.96093738096627,-5.00252149870221,7.64613944339815,-5.28705396225109,5.84005726513789,-1.30293459029953,9.39155639205623,-8.96966380335143,3.29588221608711,-5.30610215722179,3.11505750563613,-3.22465941415365,5.66219633304157,-3.69048678345583,3.0024055143708,0,-1.67775217720738,5.35649387285714,0.186768369857143,32.86,7.89138587007675,9.71619993870382,5.35468685817043,3.3421484452915
"HER42PB",26.4,152,177,-5.6940010326289,8.67672819833176,-3.88560751650349,9.73080159766745,-4.60233507165109,7.72139446883604,-5.18349494872823,5.94781364614823,-1.25758984012355,9.55953187891748,-7.29706949677752,3.60853466875703,-5.33988527114899,3.11948028906967,-3.27200129293301,5.25754462550231,-3.71487418525192,2.40705045952541,0,-1.68024068071897,5.36897401628571,0.186331493857143,31.48,7.87102478863432,9.76722531881436,5.42835488374985,3.10525240745787
"HER42PB",33.4,231,182,-5.20085101772725,9.09065488779916,-3.88367441101673,10.0443589944064,-4.65592805725691,8.05216999710903,-5.03025292462935,6.37222233759682,-0.208821305434328,10.4769492488063,-7.39110692574737,3.86912466450018,-4.61384165562369,3.55103318664884,-3.06995885137958,5.46924393047532,-3.65403272278377,2.82054400525482,0,-1.55625963964509,4.739217077,0.211144706666667,40.47,7.97030891116987,9.84926776550817,5.49255950601129,3.26991737106002
"HER42PB",37.4,279,179,-5.07264972160734,8.95497161851489,-3.55198208257087,9.89376972856614,-4.33319376772934,7.93053966870594,-4.88584627801262,6.23417589697179,-0.562260115909201,10.1394031595937,-7.83414775715296,3.75162665085004,-4.79594778516902,3.4014242215987,-3.14387978863568,5.30808874723216,-3.5994020706867,2.89538225547318,0,-1.62372487513187,5.07489128771429,0.197354673571429,36.82,7.97970659485083,9.91403047077933,5.55812492814714,3.25528510533
"HER42PB",41.5,328,164,-5.7031922188825,9.07178575698292,-4.09677203789734,10.0842068622508,-4.50716046592938,7.81706007915904,-5.24336258015149,6.2359234047678,-0.279786487849279,10.3204944551402,-9.26990403902223,3.79044148733808,-5.03386703189491,3.42162812374444,-3.46236233007518,5.54563685026469,-3.72759528864714,2.54076432775994,0,-1.66823520655225,5.30682681333333,0.188708828166667,41.37,7.98186847315328,9.6614436464823,5.28829878337578,3.35761605817214
"HER42PB",54.3,477,127,-6.01610172578942,8.43793243487255,-4.28766939051264,9.70988201501923,-5.19612167405317,7.36247751459633,-5.62898575634945,5.65408612272263,-1.51656987182432,9.53769812618272,-8.80703958669739,3.42180023705642,-5.50573075081507,2.8457976519831,-3.60384723191316,5.2962099775629,-3.83465757263422,2.29512150458234,0,-1.74719925188456,5.7391223465,0.174285190666667,24.3,7.4966293110995,9.55132524005877,5.26204211064196,2.76114519797155
"HER42PB",57,503,153,-6.17198283579839,8.13610236377273,-4.44120016306905,9.28021534016808,-5.34460028511212,7.05729270265914,-5.59205167083658,5.36158074003029,-1.61973811311868,9.2120458528166,-7.15375149705205,3.06574451930241,-5.42669764729932,2.53947190280935,-3.35665845829788,4.78122905385349,-3.67424802175627,1.84026550970484,0,-1.67179764912875,5.32991025133333,0.187910044666667,31.01,7.73418662891895,9.65232017163856,5.30005177569833,3.3348869109446
"HER42PB",65,587,194,-6.13715205106977,8.5013745492099,-4.37778053308597,9.72426031579214,-5.16117953417099,7.55568037798811,-5.79662749724361,5.76464142195745,-1.46841280596865,9.80512681450682,-7.87606903892344,3.53536141071338,-5.89913261630503,2.78604752856493,-3.69942188106037,5.28501515209425,-3.89145181152551,2.34495084091361,0,-1.74423531696347,5.72284521583333,0.174953757833333,19.89,7.49278078197391,9.4827930732875,5.19558218302619,2.71477444403863
"HER42PB",70.2,644,243,-6.70443726106057,8.89203227730215,-4.71797217583883,9.9145902716101,-5.73181919787923,7.77586783922122,-5.67515167796697,6.09490684821808,-1.44740441810124,9.83820515425722,-11.2594830598661,3.62922159939006,-5.16465999977095,3.25539830953638,-3.5275523379176,5.3961658992797,-3.76913979089107,2.37905443826757,0,-1.72899342530062,5.63983548816667,0.1774536225,30.85,7.50610001688687,9.51510717215646,5.19677927078127,3.08618312576116
"HER42PB",74,683,238,-6.45619290537382,8.5970519670984,-4.46798037662782,9.78416517770489,-5.5636384533985,7.54663995878934,-5.7046021289438,5.80086394570664,-1.58179695869751,9.54483336618875,-11.2718555251226,3.62513118517816,-5.41692005649202,2.9979641515603,-3.44286935601474,5.35521062370928,-3.77419941554597,2.43422723886526,0,-1.70084818793811,5.47949890142857,0.182522432571429,27.05,7.48678923875493,9.58786602218126,5.28876470741103,2.90932096658595
"HER42PB",81.8,761,250,-4.9886590036769,9.09889717448333,-3.35954832564409,10.1799865573056,-3.9444819215638,8.10656845810549,-4.45556657913515,6.4832445443394,-0.201866548753897,10.2795797464345,-7.50723886857148,3.9844393195492,-4.7109603752093,3.58499338148611,-2.85106310081402,5.542757242762,-3.68697072674538,2.92674561811915,0,-1.54323703436477,4.68274331516667,0.213942830333333,43.91,8.17184476521328,9.99927647690681,5.64848442497874,3.09754104795774
"HER42PB",86.9,813,250,-5.31933116391181,9.10239419515358,-3.64051612271101,10.1912024835731,-4.49981509831315,7.96123077568216,-4.91238895066063,6.34176617798979,-0.394176469838525,10.0225149816138,-9.07942324625101,3.78801354276903,-4.94616326777924,3.49436526110612,-3.13512518219636,5.53586187097688,-3.77398841193411,2.70507421992641,0,-1.62409721956605,5.07284320671429,0.197185605285714,51.54,7.79021511838096,9.8345557924151,5.5365371533565,2.73940119658758
"HER42PB",95.1,895,263,-6.10615737695922,8.65195057323379,-4.33689340056526,9.86126439246674,-5.28334583285614,7.56937785792241,-5.52347446217933,5.8885879542359,-1.40024089010509,9.7126046538171,-11.3596766006074,3.37553375081111,-5.41301019639927,3.00996728924865,-3.6217488591865,5.38804937314139,-3.85486557835272,2.30189664226622,0,-1.73132789450382,5.65117711442857,0.177103843571429,22.75,7.44646970983538,9.52954104006534,5.24901649283351,2.6960603754633
"HER42PB",100.5,948,267,-6.60831431978172,8.79402116083778,-4.83584805348834,9.91711791563794,-5.1528147954853,7.79274868523837,-6.09430904309835,6.06710247558499,-2.20194467533339,9.77657586466808,-11.3926264096464,3.49122404765087,-6.21566990010262,3.19199254314342,-3.99880669326833,5.39241735800612,-3.85949308087154,3.04071887763682,0,-1.79752910960451,6.03166620114286,0.165839163142857,29.04,7.69681427062908,9.31155411634088,4.95081866344161,3.30895779136337
"HER42PB",102,964,260,-6.35280282644019,8.51900630972338,-4.46178549572287,9.66008641612313,-5.54482682212129,7.54233717611328,-5.71538353733566,5.70372976260028,-1.60566075242614,9.64272031763777,-10.6747255370444,4.19322257080977,-5.64974912567745,2.83774413919081,-3.74847567542606,5.23813068029257,-3.86128093753347,1.99218450292692,0,-1.78319104151594,5.9509821335,0.16814798775,23.18,7.29257321696339,9.46860783605209,5.2033447814196,2.61921820935902
"HER42PB",110.1,1047,256,-4.99056509853935,8.87840573287032,-3.38057075467106,10.0762156892767,-4.2288580406538,7.75764206235715,-4.65422539124044,6.07944149528368,-0.580051980142167,9.75124368857942,-7.3783079998737,3.6016805686366,-4.82037621507081,3.21191437007154,-2.9049967242148,5.54112774378097,-3.64280522967542,2.76719583799472,0,-1.57311218335003,4.82405679771429,0.208906455857143,36.18,8.00591238492562,10.0007454604818,5.66645504717519,3.03815581181507
"HER42PB",119.5,1156,236,-6.52805739708553,8.74207105394296,-4.67370286205374,9.90005448028148,-5.6165116325956,7.48649488852714,-5.99847389624898,5.77975690456013,-1.41325756850409,10.2786897661913,-11.386022396525,3.68601553400694,-6.49317013808509,2.9908749026054,-4.02749485022498,5.44475597767347,-3.87431551578735,2.29573028962015,0,-1.79209254806916,6.00735003142857,0.166627611428571,23.17,7.25257151575584,9.33995106434336,5.06146384659107,2.73906098078441
"HER42PB",127.6,1230,213,-6.82637419336935,8.64064203827458,-4.86809275251149,9.95690713013051,-6.19087370790905,7.86981076269673,-6.65868194659135,6.04419565649397,-1.8752628131213,9.46831472718413,-11.5002409106437,3.25146044625172,-6.7276748180783,2.90520359483185,-4.55241058270234,5.4719487781712,-3.77319539626124,2.97947051141915,0,-1.81449486013276,6.13830707316667,0.162994885166667,24.02,6.84630990242228,9.19609217480277,4.93517131820084,2.77080531836221
"HER42PB",131.3,1266,206,-7.03356753248527,8.20197379613994,-4.79244876159182,9.62298459446366,-6.48056698366856,7.15668034133376,-6.97747806583422,5.27599218950683,-2.69682998636627,8.98578370606067,-9.3753733386326,2.83442463779072,-6.1564975137644,2.38583874774731,-4.08026110303351,5.30063915461091,-3.80230717504468,2.05446156470115,0,-1.81150837719308,6.1228569995,0.163474090125,15.45,6.78340704899858,9.34104118778298,5.12009129429544,2.46095040442825
"HER42PB",143.5,1392,135,-7.5573625730193,8.52711876156682,-5.1016333428094,9.69417491662022,-7.25569425859278,7.4349760228449,-7.8980691137793,5.55813635454586,-2.86918549617754,9.45766693483669,-11.548108734577,3.04009534210467,-6.94866922329787,2.75389201299074,-5.00002608538649,5.30594276317154,-3.71187068295532,1.91034281270084,0,-1.87493322283367,6.52279394757143,0.153384975857143,19.87,6.13725151874613,9.05910024723062,4.87444736892426,2.39508842498903
"HER42PB",151,1480,104,-7.4090380138792,8.10464249974519,-5.10270993460632,9.59664303830568,-6.91205779693526,7.04775758638035,-7.18090692105395,5.15072049610145,-3.13907836079531,8.8532660887407,-10.2869872517768,2.74996969107395,-6.87840976281703,2.21950602078614,-4.3547420643288,5.26451681546128,-3.80269134427511,1.64493595137221,0,-1.83311258525555,6.25715998471429,0.159917825571429,15.95,6.57809938131004,9.20346750736462,4.99022414585821,2.47676142346991
"HER42PB",159.5,1615,256,-6.31725624327369,8.6991603367472,-4.43510277246654,9.86948843903248,-5.33100692279263,7.66560681052287,-5.78492441428674,5.8128993117966,-1.83865759897506,9.58284819899656,-11.3780413210554,3.36968780245525,-6.02595753035172,3.05326636270802,-3.69542721761861,5.40664834884818,-3.88483013360293,2.46217399229269,0,-1.74177361177671,5.708824831,0.175215551142857,30.56,7.42330399507903,9.4770379119509,5.1977646682645,2.68069541480012
"HER42PB",163.2,1669,266,-5.86251415637911,8.36538458858422,-4.20931926358791,9.69919628002116,-5.21012241238406,7.42110220738659,-5.59134141802678,5.57645224359538,-1.51918600702595,9.28368083617101,-6.66707492430996,3.10812005563607,-5.19772043449168,2.74075648172597,-3.67116409526938,5.30392530015321,-3.83575412629229,2.2863838318549,0,-1.73974360241501,5.69554318614286,0.175717168142857,20.29,7.4051110648762,9.54857317983427,5.27519868659695,2.64544041832497
"HER42PB",169.6,1760,330,-6.91551477858711,6.93202594207653,-5.16769613946705,8.6009081215736,-6.58987194389611,6.01708930706519,-6.91155437737101,4.19886637541732,-2.6175277505137,8.0782662800668,-8.97920796329881,2.07901959267187,-6.2628589593819,1.39210296173829,-4.4197545442077,4.31558358453844,-3.75531111774279,1.04201183760856,0,-1.81057991619245,6.11475144085714,0.163658532142857,14.63,6.84784621817659,9.1835867850556,4.91161927682607,2.91053625912526
"HER42PB",175.9,1842,342,-6.72602225328871,8.23136890367995,-4.8688940428671,9.55465674419412,-6.24692389413709,7.24422847417432,-6.47212717841431,5.35199120755971,-2.50241897924787,9.3877562103865,-9.34209006467927,3.41801018735681,-6.08925208391126,2.50828962143308,-4.16594033210544,5.19649838779411,-3.83325396000274,2.01913704400101,0,-1.83549828460843,6.27257300114286,0.159525364428571,16.89,6.92941856520452,9.28471628000374,5.03761485826905,2.61638637683652
"HER42PB",182.2,1929,349,-6.99210035526137,8.0681367404927,-4.98005040370151,9.50894465211324,-6.35837659517222,6.81818232424271,-6.62142136323862,5.03325517990925,-2.10030634888043,9.27683052587651,-11.4823405745755,2.80491069370191,-7.65992972783702,1.98784097965242,-4.23349787499633,5.18365829691212,-3.79029243890531,1.90274388596677,0,-1.8127446032364,6.12891463385714,0.163235184857143,15.19,6.93281562460355,9.25978201650585,4.99662953088671,2.78155083443436
"HER42PB",195.2,2118,367,-7.31454896150867,8.04737589840883,-5.00732348895813,9.56477237079309,-6.48569252902419,6.89030572224468,-6.76831129951943,4.96777383377874,-2.9080424424849,8.85320007534911,-7.32624500127186,3.61764363767697,-6.06678184020668,2.10821442582398,-4.43293638370239,5.23738930969985,-3.81874637011016,1.61986165794154,0,-1.85587925500992,6.39842373785714,0.156312151142857,15.72,6.7554099900153,9.1883030839498,4.94930411080798,2.61109082902012
"HER42PB",202.8,2225,379,-7.03947530985882,8.604700064644,-4.75936307271683,9.85249573006977,-6.22116498634487,7.65386744699684,-6.47668994716212,5.90200919440484,-2.39023507665601,9.53177754928083,-11.4215019445327,3.4990720781595,-6.43941855236489,2.9721356342779,-4.05998534240625,5.41649226763735,-3.81572250791112,2.36711380908355,0,-1.81304189470663,6.13714979666667,0.163567939666667,13.82,6.93444624471119,9.34453175980704,5.10328607591767,2.57174440016816
"HER42PB",208.4,2306,398,-6.71414657714432,7.92157674340748,-4.76870646335031,9.29849172569536,-6.00468582109285,6.65354123377234,-6.19284965351104,4.87596639990492,-2.44952270504506,9.3365604876083,-11.466093382507,2.87487884117517,-5.71943388349437,2.02267285557734,-3.94815853893589,5.01076690076905,-3.88948361553392,1.80222890096861,0,-1.82352542419137,6.20256614142857,0.16146801,14.66,7.07627654682991,9.34310932178572,5.09566664135462,2.54186944649772
"HER42PB",211.2,2349,392,-6.81117981628629,7.94751415587729,-4.94790193181125,9.48007102402048,-6.45037547900555,6.90082995992081,-6.98389251397361,5.15960872937714,-2.75592264277224,9.05772558018548,-11.5159798432232,2.95166894721385,-6.49460873398238,2.00674272289529,-4.51101143429068,5.11780466578714,-3.90164420467044,1.85157758708406,0,-1.83418451473403,6.26126819771429,0.159749237857143,18.91,6.63955975280955,9.14675883206078,4.94047589718876,2.31590223513332
"HER42PB",219.6,2479,379,-6.58865397401566,8.13844090365999,-4.51481917509706,9.48399332719607,-5.70549391111836,6.39534959541219,-6.14864854065532,4.67886871554592,-1.9649348435885,8.94680591979604,-11.3697762685122,3.54007925457092,-5.73498666534298,1.98831795180249,-3.83807078291724,5.25944737864346,-3.84626923014991,1.56935137927083,0,-1.77873197479795,5.92125833228571,0.168963469428571,14.14,7.1923634704099,9.44001345982759,5.18234703408857,2.59682857649129
"HER42PB",223.7,2554,338,-7.19073850529299,7.69364612229368,-4.94081114952337,9.33464528764083,-6.14169388504496,6.53771257317483,-6.57289570779718,4.65019577397658,-2.73977081394603,9.16608643402768,-8.76454924008394,3.1228272136505,-6.32220220471474,1.53945908319336,-4.09828395473604,5.1439887027159,-3.82362135841251,0.979300259822164,0,-1.82730797704542,6.22053582985714,0.160866099428571,11.64,7.08514116621072,9.29064742477157,5.01583562159118,2.81434259568448
"HER42PB",230.6,2679,332,-6.72676213238981,7.83411811528486,-4.75333601587336,9.38192997598845,-5.80175528767529,6.30952296955688,-6.34056107609692,4.42089560472281,-2.3940371563127,8.60515430358127,-8.8369753327364,3.02993923063869,-5.84681410423187,1.56868691851824,-3.96241434426878,5.2477503425728,-3.83265624020694,1.14099867361132,0,-1.81074589895106,6.11719991457143,0.1635425,11.57,7.24211108424144,9.36039305186417,5.07573244707457,2.83027204823702
"HER42PB",236.1,2776,271,-6.7465746769609,8.64773681622937,-4.71210156022454,9.97282044634227,-5.85509514178304,7.45313356034833,-6.22084097010663,5.72432520415296,-1.99910238521066,9.31604091001985,-11.3148832696448,3.23900503216466,-5.88136923115322,2.94047607723293,-3.82400828374338,5.51359353944066,-3.91103899094129,2.32467700963131,0,-1.75528203691336,5.78228638385714,0.173037638,26.83,7.17647894987076,9.38006084600286,5.1278577022288,2.5384363760306
"HER42PB",238.7,2822,270,-6.55679552162456,8.62576267556288,-4.64960556361575,9.80165411054569,-5.82367262598796,7.68024658757336,-6.11087102249319,5.8476000854468,-1.9605167107649,9.52338606306293,-9.79396453954008,3.37529660788889,-6.19559909296698,3.0824632038888,-3.9038088978988,5.35396994184868,-3.73161148290535,3.14052501845553,0,-1.7736434939846,5.89320515157143,0.16973721,22.09,7.26500141799135,9.43773510095142,5.13917921204845,2.9917519640889
"HER42PB",241.4,2863,241,-6.18017108639429,8.45428220847955,-4.32085346615494,9.71539461511851,-5.73776246309444,7.45676061058951,-6.26425420360483,5.66576595949873,-2.03812502201672,9.41235158808437,-11.4216661170756,3.28397878418057,-5.94899536338282,2.77810611775638,-3.7064150843258,5.31236219951462,-3.86218106737357,2.26309960963223,0,-1.76820402797426,5.85572014871429,0.171492660857143,24.53,7.08682987501477,9.51349743936899,5.29076348306573,2.31856684181116
"HER42PB",241.7,2868,235,-6.51848981028269,8.45428220847955,-4.58133328515361,9.71539461511851,-5.9140434001394,7.45676061058951,-6.25837250825583,5.66576595949873,-2.21848341201668,9.41235158808437,-11.4856541016871,3.28397878418057,-6.17785799118453,2.77810611775638,-4.00374970135796,5.31236219951462,-3.8304438483109,2.26309960963223,0,-1.79823991513801,6.039889401,0.165761661857143,23.96,7.03630662326481,9.38788757160822,5.14291826945718,2.54712448124723
"HER42PB",255.3,3036,164,-8.0636600721165,8.38246761312147,-5.21501535844701,9.72246432315027,-7.42970176294689,7.3660242898676,-7.3146324331621,5.7054543862328,-3.64870458090373,9.41491847819261,-10.1316729179727,3.37881315029192,-8.14754155609721,2.59355068055506,-4.97314022133083,5.28040139826097,-3.75633840473862,2.22982248034593,0,-1.87951118117902,6.55231732942857,0.152664847857143,18.25,6.07119062597176,9.02874498481792,4.85875331521969,2.28054560005678
"HER42PB",262.1,3102,197,-7.52230222331046,7.4084513680009,-5.13730243163748,9.2367926374202,-6.98891426223738,6.23784320253366,-7.40228454985265,4.35635408659728,-3.55480006556208,8.64293835084814,-11.5611676332123,3.08871184642079,-6.7032026337729,1.11628234823246,-4.72118148499742,5.14522793339927,-3.818600281149,0.810373364314194,0,-1.85952818859315,6.422978064,0.155743788571429,16.62,6.37681960723463,9.08656668782283,4.89147608735555,2.36224152377082
"HER42PB",267.5,3159,219,-7.30211181326887,8.00338324130826,-4.89291698521657,9.52900081118367,-6.75814579700058,6.88750256184272,-6.79019982329066,5.11160419611975,-3.47111025519329,8.83585363076915,-11.5519666748343,2.88742139930985,-7.55420294061795,1.99039033533399,-4.33392949148311,5.22044871643946,-3.80264421017392,1.61528030596745,0,-1.84627986594056,6.336945569,0.157871512142857,16.42,6.55204193260627,9.25156286516942,5.05310143023708,2.34234091927412
"HER42PB",284,3318,250,-7.05148007758229,8.05719647027463,-4.74228423079019,9.51789074530288,-6.3867953616861,7.16974573513046,-6.56127374101903,5.20264696582195,-2.63485485530715,8.95402186727739,-11.5186645205965,3.00023784620038,-5.96484397996089,2.2813428726108,-4.14508098377908,5.23644389367915,-3.80582323003644,2.18927382750332,0,-1.85940229776912,6.42395658466667,0.155791765333333,16,6.78234257870237,9.33030605296978,5.10952676294676,2.44898017750989
"HER42PB",285.3,3332,254,-7.0231585886148,8.2303029355283,-4.84570727043039,9.62411464185365,-6.30822405386995,7.18376600244826,-6.3750640719958,5.44778421577514,-2.33140663332375,9.36147442263518,-11.4830277100526,3.46713565612529,-5.60010333151984,2.38503741920362,-4.12062418990794,5.26476931152298,-3.82619510390957,1.82987232197543,0,-1.79407798735885,6.01450770028571,0.166309890142857,22.13,6.89813952693817,9.30629171488167,5.066232296186,2.57226025476939
"HER42PB",290.6,3386,270,-7.80041994794362,7.6714702690295,-5.022021861597,9.37631440482408,-6.80591346962444,6.49416802879885,-7.02984102725086,4.59947401737917,-3.53297702307877,8.5373847936401,-11.6060236763657,2.58407201230154,-7.24322840361971,1.51184647914858,-4.79540882249404,5.17572858684227,-3.81049472483928,1.47167531435744,0,-1.85833260168417,6.41397940742857,0.155939676285714,14.12,6.39797894159866,9.08991574979423,4.89185045493161,2.36923780514003
"HER42PB",297.3,3451,266,-7.06205832815298,8.0802545321693,-4.79016156396438,9.59474094503739,-6.25756856025766,7.05585911429642,-6.28375333925273,5.30180111225309,-2.33928290009062,9.15588425481793,-11.5130778343138,3.10187369402627,-6.90220962721108,2.20435831285298,-4.29559946628873,5.23833976299513,-3.82433894140934,1.81033279565521,0,-1.82426975467976,6.20071406385714,0.161336665428571,17.41,6.8207528941353,9.26793807025658,5.03509149023403,2.52215867843775
"HER42PB",302.6,3505,253,-7.72065233838971,7.67857057240333,-4.88307323430687,9.31946955348349,-7.06540443042075,6.55909801494652,-6.99098994485467,4.66286652456503,-2.72825395581379,9.00648409288161,-11.5513619879429,3.23708143133069,-6.02268904413477,1.5530237322424,-4.6296098850314,5.06026399040885,-3.85359212014785,2.11182657803138,0,-1.8440978916559,6.32679683714286,0.158162066428571,14.62,6.16885736008667,9.15494961807549,5.01600465954254,1.92031203103657
