"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","K_sd","K_2se_pc","Ca","Ca_sd","Ca_2se_pc","Ti","Ti_sd","Ti_2se_pc","Mn","Mn_sd","Mn_2se_pc","Fe","Fe_sd","Fe_2se_pc","Co","Co_sd","Co_2se_pc","Ni","Ni_sd","Ni_2se_pc","Cu","Cu_sd","Cu_2se_pc","Zn","Zn_sd","Zn_2se_pc","Rb","Rb_sd","Rb_2se_pc","Sr","Sr_sd","Sr_2se_pc","Zr","Zr_sd","Zr_2se_pc","Mo_inc","Mo_inc_sd","Mo_inc_2se_pc","Mo_coh","Mo_coh_sd","Mo_coh_2se_pc","coh_inc","coh_inc_sd","water_content_pc","water_content_err","dry_mass_pc","dry_mass_err","density_gcm3","density_gcm3_err","P_ICP","P_ICP_sd","K_ICP","K_ICP_sd","K_ICP_sd_FDV2023","Ca_ICP","Ca_ICP_sd","Ca_ICP_sd_FDV2023","Ti_ICP","Ti_ICP_sd","Ti_ICP_sd_FDV2023","Mn_ICP","Mn_ICP_sd","Mn_ICP_sd_FDV2023","Fe_ICP","Fe_ICP_sd","Fe_ICP_sd_FDV2023","Co_ICP","Co_ICP_sd","Co_ICP_sd_FDV2023","Ni_ICP","Ni_ICP_sd","Ni_ICP_sd_FDV2023","Cu_ICP","Cu_ICP_sd","Cu_ICP_sd_FDV2023","Zn_ICP","Zn_ICP_sd","Zn_ICP_sd_FDV2023","As_ICP","As_ICP_sd","Rb_ICP","Rb_ICP_sd","Rb_ICP_sd_FDV2023","Sr_ICP","Sr_ICP_sd","Sr_ICP_sd_FDV2023","Zr_ICP","Zr_ICP_sd","Zr_ICP_sd_FDV2023","Pb_ICP","Pb_ICP_sd","Th_ICP","Th_ICP_sd"
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.4857143,21546.35714,63213.71429,1.381428571,52.14285714,45.36155123,10.5110907951185,244.4285714,100.1903683,4.9525482788071,192.4285714,82.75795503,5.19630828922199,74.07142857,28.59925842,4.6650764533462,19220.28571,7409.844984,4.65804840836176,201.5,97.13966947,5.82473652264197,225.3571429,22.76842329,1.22072079569148,101.7142857,51.99619597,6.17652683463765,3.785714286,7.76757136,24.7908907835351,54.92857143,51.75305905,11.3839357389333,312.5,78.28326278,3.02672950933568,758.8571429,100.0975349,1.59374219210445,34171.85714,670.8881435,0.237211778090452,5453.285714,180.0591478,0.398943737765007,0.159645525,0.006319067,82.51226355,4.125613177,17.48773645,1.748773645,0.172242166,0.017224217,1606.982719,27.67398683,2638.458059,474.92245062,863.5155109,7892.84278,1026.0695614,163.3355729,3166.073488,443.25028832,44.73377847,145.6542648,17.478511776,1.71335692,18707.63044,3367.3734792,91.41985794,5.990333136,0.41932331952,0.045056322,14.90398608,8.0481524832,0.05400101,12.73383553,1.7827369742,0.0819318,27.27598299,2.4548384691,0.458474537,4.084353792,0.116059134,2.597921886,0.41566750176,0.063207346,65.34606485,1.306921297,2.211412383,43.42615035,2.1713075175,1.823579953,0.723868771,0.025206261,0.684732429,0.000968503
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.2071429,18073.14286,50747.71429,1.393571429,104.5,100.2939909,11.5961369819992,485,249.8818182,6.22511864313958,433.1428571,239.1120938,6.66998872446684,104.9285714,40.17933699,4.62661882214808,12891.42857,3830.01325,3.58966519421565,143.4285714,71.6752444,6.03793208901473,200.9285714,36.13961024,2.17318391687181,120.8571429,50.85856277,5.08447919041062,8.642857143,13.80973538,19.3055747840478,64.64285714,69.96219544,13.0766831273101,646.5714286,243.7892262,4.55567478390393,670.8571429,118.8469327,2.14048724168678,27758.21429,4996.428512,2.17481774606188,5068,479.4193603,1.14296695946113,0.185652935,0.020160458,71.80119564,3.590059782,28.19880436,2.819880436,0.313169166,0.031316917,1732.985617,17.56871755,7029.037339,1265.22672102,1907.985918,23057.20465,2997.4366045,434.2114875,9442.994519,1322.01923266,253.226675,372.8583737,44.743004844,8.19883524,35630.07615,6413.413707,399.9479647,14.56260068,1.0193820476,0.081466026,31.14535059,16.8184893186,0.089369364,25.82156005,3.615018407,0.18436126,65.36111894,5.8825007046,0.643115219,3.719253835,0.057860348,4.555799076,0.72892785216,0.017626227,143.4502871,2.869005742,5.236474934,114.5251759,5.726258795,6.949966381,1.879720325,0.033823532,0.845985799,0.005878393
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,20860.6875,54932.3125,1.32875,49.375,59.03544133,14.4464260848407,320.6875,347.5542584,13.0946922552594,307.6875,290.9542275,11.4253505248386,74.6875,40.70989847,6.58577381300897,9088,5483.486348,7.29026243684245,77.25,56.51135579,8.8387724418851,227.6875,27.98265832,1.48492491869088,125.1875,45.20061762,4.36252688749456,12.5,31.63331577,30.576615907115,63.375,61.51300675,11.7274529088263,385.125,258.4089459,8.10700698902187,852.4375,111.0771316,1.57440631749081,35799.1875,4346.571756,1.46699420373412,5683.0625,412.5288626,0.877054581162987,0.160042134,0.013361597,80.8570446,4.04285223,19.1429554,1.91429554,0.183332976,0.018333298,1544.341058,19.77568712,3048.627916,548.75302488,1029.760485,8068.846686,1048.95006918,203.0553031,3112.020149,435.68282086,70.38593935,137.6502423,16.518029076,3.767816255,13008.32214,2341.4979852,299.9003674,5.221829427,0.36552805989,0.034339306,13.60485991,7.3466243514,0.037998077,19.18499137,2.6858987918,0.141255927,28.74841778,2.5873576002,0.45941447,2.507339154,0.040575593,4.22647584,0.6762361344,0.084413495,73.24363877,1.4648727754,2.496659877,41.3224873,2.066124365,1.733822103,0.701594692,0.00189081,0.759972104,0.007226092
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.5266667,21094.13333,53044.6,1.298,20.2,8.929885618,5.34132791360911,153.2,39.87874479,3.14512151199931,143.6666667,63.92033733,5.37573382624748,45.2,18.70905052,5.00112865679754,4948.333333,1018.377818,2.48659295083579,86.8,49.87441371,6.9424505101614,212.8,28.09727999,1.59531838387621,104.2666667,52.57439174,6.09233086637641,9.333333333,18.99498681,24.5899097032417,83.86666667,71.53407446,10.3057189520257,300.3333333,109.9335297,4.4226375647221,879.7333333,95.80446356,1.31579856953095,37836.93333,1429.231985,0.456395665632897,5968.2,208.73914,0.422586127196612,0.157802914,0.004309572,80.22968919,4.01148446,19.77031081,1.977031081,0.228079577,0.022807958,1195.644073,10.13885337,2675.023484,481.50422712,971.5768425,7023.833905,913.09840765,194.9295095,3257.609478,456.06532692,97.329283,116.7959682,14.015516184,2.858430699,9929.222192,1787.25999456,271.9387073,4.215243411,0.29506703877,0.073672112,10.86332373,5.8661948142,0.083331033,10.81206248,1.5136887472,0.068603587,28.98839799,2.6089558191,0.171941507,1.591513383,0.032977868,2.954910964,0.47278575424,0.027519532,66.66000584,1.3332001168,1.215205903,46.13258291,2.3066291455,1.848216072,0.965531788,0.01952173,0.66100582,0.004545605
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,23650.53333,61225.33333,1.335333333,10.33333333,8.682220475,10.1518475028447,162.3333333,78.84402928,5.86834743634496,84.73333333,40.10783085,5.71912511400185,46.46666667,18.38037255,4.77933535450415,8375.6,3817.866285,5.50756333193779,92.73333333,61.37876164,7.99718173313522,242.2,34.96978287,1.74451019246294,116.5333333,41.75073424,4.32881138003811,4.333333333,10.92615909,30.4649266246943,40.86666667,52.57357656,15.5436504678748,125.2666667,87.9402936,8.48217257747186,936.3333333,122.2787604,1.57788467152646,42160.4,1503.870758,0.430983363735164,6328.666667,213.7139833,0.408014344121962,0.150175611,0.004295984,84.03655899,4.201827949,15.96344101,1.596344101,0.160195085,0.016019508,982.6393251,33.61844003,458.1692768,82.470469824,273.1267857,1842.298409,239.49879317,30.56479527,338.8842864,47.443800096,6.962616026,22.55582026,2.7066984312,0.666533592,4020.387316,723.66971688,67.74261464,1.572869736,0.11010088152,0.017783884,7.487431173,4.04321283342,0.034151641,3.298222114,0.46175109596,0.016411823,11.6740324,1.050662916,0.10489905,2.025278681,0.098573745,0.811121884,0.12977950144,0.025344872,28.31046928,0.5662093856,0.190321941,11.60409855,0.5802049275,0.079953569,0.393167393,0.00299171,0.214132522,0.001869461
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,21313.25,55199.625,1.315625,21.6875,17.04393832,9.49544179501447,220.25,74.42177101,4.08261848734622,287,110.0327224,4.63227864746385,69,20.17919721,3.53353590151527,8722.1875,1065.458225,1.47592987021399,178.4375,64.83617175,4.39021660818212,217.1875,30.77058931,1.71181056248268,108.375,48.66466891,5.42549511476432,0.9375,2.568235451,33.0992592388883,58.25,56.41926385,11.7027034441921,486.3125,136.0787609,3.38087899828545,894.4375,63.23814118,0.8542476859025,36190,2959.502886,0.988063596964366,5810.9375,340.313085,0.707598914281389,0.160899843,0.00513953,68.34743292,3.417371646,31.65256708,3.165256708,0.314377289,0.031437729,1656.226334,6.054527797,5071.624524,912.89241432,1576.918734,15295.91562,1988.4690306,236.5896523,6877.170886,962.80392404,109.8412701,213.3189091,25.598269092,2.983821266,18207.37633,3277.3277394,174.7467358,6.986589224,0.48906124568,0.042150715,16.48989021,8.9045407134,0.0599718,22.07333655,3.090267117,0.101494601,44.32511103,3.9892599927,0.350471561,2.226330413,0.015443008,3.976518253,0.63624292048,0.100787663,114.3906738,2.287813476,3.793152987,97.8771987,4.893859935,4.502392108,1.360214265,0.002755716,0.998413767,0.012461864
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,22599.8,56713.06667,1.3,7.466666667,8.4504156,13.6743288255913,118.2,28.52367438,2.91569913298036,102.4666667,33.68947836,3.97252274237294,41,13.26111394,3.90796678698673,6654.933333,1094.213447,1.98661199165966,96.6,62.8806125,7.86492075639414,235.8,32.9874435,1.69028358107133,125.8666667,43.98841839,4.2226232086355,2.666666667,10.32795559,46.7950961255399,28.33333333,51.43465572,21.933749567251,198.1333333,115.0893235,7.01830447958995,911.6,124.1161898,1.64504897758099,39933.73333,953.2722192,0.28842422711526,6159,174.0824928,0.341506997767402,0.154267967,0.004276096,81.83306385,4.091653193,18.16693615,1.816693615,0.190035975,0.019003598,1984.35608,27.9378454,2197.636489,395.57456802,660.9589888,5707.668952,741.99696376,140.4932862,2119.195067,296.68730938,42.49584384,70.00844714,8.4010136568,1.304675757,11359.78762,2044.7617716,111.3855993,5.66932153,0.3968525071,0.032214672,15.34618164,8.2869380856,0.095693995,18.88934963,2.6445089482,0.052728105,29.368275,2.64314475,0.129787204,4.466479343,0.067868015,3.67902566,0.5886441056,0.046467408,64.93648567,1.2987297134,2.106412572,51.11187666,2.555593833,2.214402619,0.612052096,0.010945345,1.260110739,0.004130806
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.7466667,16717.46667,50758.26667,1.342,88.93333333,86.81463559,11.7945965636341,637.4,313.1386731,5.93580140244136,732.4666667,385.0808573,6.35212124154551,136.0666667,58.45323731,5.19052798779891,17414.86667,4863.549378,3.37433261698585,175.5333333,53.37584615,3.67400621901225,189.8666667,24.63698343,1.56781032308211,117.7333333,51.95529214,5.33193768789653,36.6,43.0328778,14.206072250578,108.7333333,70.3800567,7.82062793292488,1101.8,374.9495585,4.11173193273272,707.0666667,73.21735417,1.25114712239842,23130.73333,3777.320242,1.97310009952502,4665.066667,365.484701,0.946599045240499,0.204718977,0.022146714,57.79204232,2.889602116,42.20795768,4.220795768,0.533062752,0.053306275,1780.96211,19.26115121,12528.03678,2255.0466204,3444.206884,27130.75859,3526.9986167,382.1862963,12890.21714,1804.6303996,60.8506047,417.5692893,50.108314716,3.445464021,33851.35179,6093.2433222,363.6703835,18.88507004,1.3219549028,0.046887685,39.37891077,21.2646118158,0.297328055,37.94363653,5.3121091142,0.232560971,93.54908632,8.4194177688,0.215122776,3.630991932,0.066691662,7.20558062,1.1528928992,0.087693813,171.3250337,3.426500674,4.492499717,160.3937624,8.01968812,6.916091616,2.599389237,0.018432733,1.145429053,0.002698226
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.1928571,16771.35714,52420.35714,1.327142857,94.42857143,64.41776426,8.24246178949126,645.8571429,209.7191738,3.92334396794456,819.3571429,292.0272925,4.3063062495612,132.2857143,40.23092682,3.67453006633711,18397.85714,3910.224327,2.5679652666526,159.5714286,65.30721987,4.94493716369956,182.2857143,30.56752568,2.026106946739,100.7142857,36.13953423,4.33556985868693,31.85714286,52.20500586,19.7997651961795,102.3571429,75.25812723,8.88361985772004,1007.928571,199.567403,2.39229407181527,712.4285714,91.43447783,1.55068424728288,23955,2201.814287,1.11055283338487,4661.785714,287.885976,0.746144456787106,0.195298392,0.010733828,69.12832422,3.456416211,30.87167578,3.087167578,0.423956063,0.042395606,1037.146063,9.911663486,3483.960682,627.11292276,1094.011884,10116.20827,1315.1070751,157.5389463,4855.040059,679.70560826,57.8341097,141.6979167,17.003750004,2.177054306,14577.34124,2623.9214232,114.825693,7.044092268,0.49308645876,0.065492235,18.00861913,9.7246543302,0.119944376,18.73001453,2.6222020342,0.085063108,40.14643479,3.6131791311,0.370308521,2.977303637,0.036686872,2.109290233,0.33748643728,0.016655159,69.55534929,1.3911069858,1.920119418,63.51816441,3.1759082205,2.858527259,0.916516561,0.003853973,0.582116874,0.00169892
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.4133333,17734.86667,51774.86667,1.346,46.2,22.77592714,5.95646787071532,449.6666667,106.9864255,2.87470111161669,543.2666667,132.246235,2.94120280960851,109.6,32.05530934,3.53381762423854,16626.73333,2634.83354,1.91470100851297,186.9333333,59.29643047,3.83262664503546,196.2666667,30.41725701,1.87252754501926,118.6,60.51658568,6.16516128536199,22.66666667,27.7480158,14.7910494603438,71.8,79.29618978,13.3438941958219,896.1333333,151.9411854,2.0486020009745,721.8666667,112.0662219,1.87573921027076,25354.33333,2464.787608,1.17457842805701,4805.866667,306.5927654,0.770805667602746,0.190547723,0.014773897,54.07511476,2.703755738,45.92488524,4.592488524,0.61562862,0.061562862,1392.158008,7.108145036,11659.94441,2098.7899938,3267.30311,21714.33708,2822.8638204,194.8718454,10403.61788,1456.5065032,155.4234859,371.3797605,44.56557126,1.61738766,29657.04588,5338.2682584,109.2912388,14.92378146,1.0446647022,0.147042894,32.14134367,17.3563255818,0.246042698,34.08990898,4.7725872572,0.311441985,81.59730828,7.3437577452,0.230844804,3.51604823,0.013814423,3.963633199,0.63418131184,0.075817522,130.2536735,2.60507347,4.448161977,121.174026,6.0587013,5.750805569,2.055377995,0.021856926,0.673051269,0.005071986
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,15955.78571,48824.78571,1.318571429,71.35714286,33.9289011,5.7449606123214,459.0714286,148.3190243,3.90365393525191,587.0714286,209.0055076,4.30151557775361,110.5714286,30.1118793,3.29040725748959,17408.78571,4565.243631,3.16847433803237,193.3571429,82.81825063,5.17512145516284,173.6428571,28.179663,1.96080130046408,123.3571429,42.37126592,4.15013144158026,13.42857143,25.00065933,22.4945009643133,106,64.40377438,7.34108358430378,1016.285714,191.0684245,2.27157884811591,722.4285714,68.79927804,1.15065116509952,22037.28571,1741.735449,0.954945975946378,4461.571429,187.5595144,0.507932455039574,0.203191631,0.012095968,62.71538526,3.135769263,37.28461474,3.728461474,0.487231101,0.04872311,1465.359818,11.44089097,7647.184074,1376.49313332,2267.931752,20341.20911,2644.3571843,405.8746354,9675.703494,1354.59848916,40.69163139,341.5130418,40.981565016,3.285768212,27516.05179,4952.8893222,192.625989,16.64731905,1.1653123335,0.147532673,38.36122731,20.7150627474,0.176175431,29.17767688,4.0848747632,0.034558641,79.93730908,7.1943578172,0.565674037,3.501373372,0.035358998,4.206801091,0.67308817456,0.021598758,131.8879867,2.637759734,3.844581339,116.499276,5.8249638,5.014326643,1.738338112,0.021536133,0.863413962,0.008593058
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,799.7333333,16688.2,50340.73333,1.355333333,44.2,33.67958262,9.20659726465206,415,154.2794311,4.49174037946606,478.8,129.0659853,3.25695961642263,109.8,44.07493619,4.8500259953546,16520.4,2635.316538,1.92737820334156,233.2,64.43512795,3.33848065018454,186.6666667,36.79803307,2.38183979621912,140.8,36.39309197,3.12299302609006,21.6,29.20322878,16.335477502383,112,66.50134263,7.1740946998041,937.3333333,217.1627654,2.79927790394346,715.1333333,128.4099833,2.16953410793246,24122.2,4143.115015,2.07522308559707,4729.866667,428.4151636,1.09438630587268,0.199006737,0.019218049,45.3473039,2.267365195,54.6526961,5.46526961,0.835475454,0.083547545,1044.236896,9.641918339,5002.720293,900.48965274,1430.900738,12514.93162,1626.9411106,348.3525975,8232.043472,1152.48608608,175.7847238,241.2793604,28.953523248,5.105480906,18335.53114,3300.3956052,296.2920325,10.18252838,0.7127769866,0.107644663,22.13806966,11.9545576164,0.261153416,20.22360626,2.8313048764,0.217514945,53.3476494,4.801288446,0.456586235,2.35241774,0.021704697,1.945757248,0.31132115968,0.05221292,87.98899619,1.7597799238,2.926433788,91.14020217,4.5570101085,3.600436192,1.296530802,0.026420891,0.387156154,0.005073973
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,888.225,15616.08333,49393.83333,1.421666667,77,54.69419115,8.58232967546463,524.6666667,226.4313395,5.21444122511837,610.25,259.22371,5.13241361166783,144.5,34.12943278,2.85375008653635,19037.33333,3587.529064,2.27690037302775,316,95.43298458,3.64893508969722,185.6666667,34.97098364,2.27577132911518,122.25,31.04871539,3.06866502030588,17.91666667,26.52086086,17.8848423925739,137.8333333,46.91352457,4.11242998920133,1089,101.2826827,1.1237301430821,685.5833333,94.56451221,1.6665665075628,20472.41667,1778.473219,1.04962201709031,4455,287.7574736,0.780429393143143,0.218104392,0.009289858,45.01114637,2.250557319,54.98885363,5.498885363,1.245475777,0.124547578,1737.02068,6.654228897,9110.578774,1639.90417932,2763.677538,26333.16952,3423.3120376,223.1480952,13294.3136,1861.203904,138.4755692,477.955413,57.35464956,3.028332467,37854.28444,6813.7711992,235.7764508,19.97407233,1.3981850631,0.056478506,43.41924078,23.4463900212,0.469946319,37.92341421,5.3092779894,0.429757144,105.4949459,9.494545131,0.961084227,3.312187293,0.018319984,5.765444277,0.92247108432,0.078340462,183.5186364,3.670372728,7.306522756,153.3915035,7.669575175,7.789540979,2.190471084,0.008947313,1.042200739,0.006217018
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,1089.453333,17542.06667,52529.06667,1.407333333,54.26666667,28.52684617,6.35148575796183,416.1333333,118.3172893,3.43534548997727,529.4666667,147.2713078,3.36073472991718,127.4666667,35.31666273,3.34763225088453,17317.93333,2596.03171,1.8112093182388,233.3333333,39.487189,2.04472142415533,185.4,40.39766613,2.63269931263314,146.3333333,61.40924391,5.07043475934169,42.13333333,40.25963357,11.5451269513948,81.33333333,63.82640146,9.48170637573633,924.0666667,206.4061415,2.69882065380607,761,103.1011986,1.63694380875381,24853.13333,2421.379857,1.17716269295721,4822.2,265.281037,0.664684730592842,0.194959698,0.011529893,59.79959042,2.989979521,40.20040958,4.020040958,0.496991162,0.049699116,1458.369885,15.52936827,9163.233327,1649.38199886,2655.178009,20694.032,2690.22416,39.14844249,10841.15992,1517.7623888,130.6451559,375.4268958,45.051227496,6.296867091,31170.92403,5610.7663254,513.3314228,19.40135717,1.3580950019,0.312621445,37.71061641,20.3637328614,0.920295627,31.57899132,4.4210587848,0.217195633,88.37360202,7.9536241818,2.113767288,3.236225198,0.04936369,2.362468842,0.37799501472,0.050752787,127.4096231,2.548192462,2.739950494,135.8916128,6.79458064,5.21794709,2.013870767,0.009340485,0.579473936,0.005683274
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,1213.321429,15258.5,51210.85714,1.39,84.07142857,47.79678825,6.86918166211654,590.7857143,163.7433163,3.3487930604141,774,288.1207012,4.49767651526363,163.9285714,29.06084939,2.14194524084528,22231.78571,3933.363313,2.13768854150914,275.5714286,78.72709854,3.45179322932145,184.6428571,26.03136316,1.70340969062672,131.2857143,45.26575981,4.16588289417536,27.42857143,28.17995547,12.4134308138757,129.3571429,91.69817307,8.56495297092732,1241.357143,184.94931,1.8001582372523,677.0714286,79.9773663,1.42720817648723,18871.42857,2082.372896,1.33324031973436,4335.5,231.4963864,0.645148571331286,0.231535365,0.019715073,47.92690758,2.396345379,52.07309242,5.207309242,0.769770628,0.076977063,1461.770688,14.84624756,12647.00276,2276.4604968,3438.356828,27857.81305,3621.5156965,654.0277488,11278.11655,1578.936317,175.8665955,457.3151082,54.877812984,6.7296966,33869.91213,6096.5841834,564.3448783,16.69197316,1.1684381212,0.148497839,33.88638281,18.2986467174,0.331823463,33.08146631,4.6314052834,0.222861529,81.69604829,7.3526443461,0.669962803,2.945391384,0.027351395,14.53891486,2.3262263776,0.264350315,171.3204442,3.426408884,6.260687092,150.100816,7.5050408,6.648722512,2.347294913,0.029682608,1.943124881,0.010880841
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,1808.842857,20697.5,57365.5,1.327142857,27.28571429,14.15533915,6.26815411772503,227.5714286,31.84509209,1.69075035597004,318.2857143,43.27271048,1.64267507241045,79,24.53568829,3.75254465089912,12460.35714,1835.183605,1.77952357005687,165.5,50.73877292,3.7042191793879,209.2142857,32.43260129,1.8730318455933,144.8571429,24.7692649,2.06598858186339,10.5,22.12464689,25.459024749291,39,47.30262637,14.6546470064921,286.2857143,136.0584877,5.74223122558806,939.5714286,93.52804128,1.20272614435149,34586.57143,1183.50605,0.41344494283973,5638.642857,130.2628155,0.279126189683209,0.163122271,0.003918103,78.62305907,3.931152954,21.37694093,2.137694093,0.23443294,0.023443294,1585.510293,23.42571214,3713.686646,668.46359628,1197.639786,7587.711479,986.40249227,189.2791492,3746.441884,524.50186376,59.23831837,143.4324445,17.21189334,2.745857023,12808.45152,2305.5212736,155.8409567,6.554846441,0.45883925087,0.087370293,13.83972022,7.4734489188,0.185515164,14.52619027,2.0336666378,0.072743303,30.18599746,2.7167397714,0.312888828,2.759203056,0.063806366,7.56864323,1.2109829168,0.254801003,76.14964032,1.5229928064,1.933172921,105.1968675,5.259843375,4.11158064,1.676304543,0.010067412,2.325701248,0.027686575
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,2110.626667,18806.46667,52188.2,1.295333333,83,31.29810583,4.55611499067205,217.8666667,47.07875873,2.61089213014098,268.3333333,56.76853589,2.55615851488817,131.0666667,50.8393361,4.68664793597722,10805.73333,1570.158839,1.7556747250907,153.4,60.10799804,4.73436370297405,183.8666667,29.3351731,1.92770408029321,91.33333333,31.73251299,4.19787857843332,31.6,33.92175871,12.9701796717255,239.9333333,123.9847149,6.2435597818899,145.8666667,98.35567139,8.14700650056354,1402.333333,197.1245678,1.69841654254028,31054.26667,3604.98499,1.40260989043839,5426,249.476595,0.555526438659361,0.176164448,0.014053807,72.25488403,3.612744202,27.74511597,2.774511597,0.312565646,0.031256565,806.4630816,9.343521454,15479.98661,2786.3975898,4690.122304,4034.917626,524.53929138,33.47703592,2161.427163,302.59980282,2.306044471,346.3897576,41.566770912,2.28996156,14380.32761,2588.4589698,84.43624491,1.249641147,0.08747488029,0.005086433,9.064108327,4.89461849658,0.0922759,4.195291116,0.58734075624,0.039434945,64.2076509,5.778688581,0.983473977,2.126892667,0.008844154,36.56109383,5.8497750128,0.912413514,34.6500895,0.69300179,0.973343211,338.8652331,16.943261655,14.72743525,6.712487791,0.047348505,5.187565044,0.068701706
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,2364.321429,23322.57143,61836.21429,1.356428571,105.5,33.14942858,3.79645539079598,181,25.27692776,1.68733154821291,199.2857143,29.16907892,1.76848451777494,110.7142857,30.39845282,3.3174358368492,9963,658.3052834,0.798347417159336,148.3571429,61.33590634,4.99529384431472,241,25.04150401,1.2554461263616,122.1428571,47.67172544,4.71571457377908,9.928571429,20.82699537,25.3451327427667,29.42857143,45.11474991,18.5226912699626,138.4285714,76.865231,6.70901733455693,1065.071429,106.7682352,1.21120608428588,40818.78571,454.0540765,0.134400910957564,6144.214286,133.0275729,0.261595354817287,0.150520749,0.002587245,82.01776537,4.100888269,17.98223463,1.798223463,0.178266201,0.01782662,972.383618,15.84273379,1332.507255,239.8513059,500.4474263,3370.327372,438.14255836,73.61854793,1321.532644,185.01457016,26.45067866,59.66146775,7.15937613,0.738292129,4883.677754,879.06199572,28.13610288,1.332416753,0.09326917271,0.015849868,11.80880582,6.3767551428,0.078581954,2.938278701,0.41135901814,0.035397825,10.51247544,0.9461227896,0.113252779,1.764186714,0.090850711,2.802966071,0.44847457136,0.034857543,47.97809994,0.9595619988,0.295823984,48.56850259,2.4284251295,0.143823469,0.967797072,0.007910503,1.071067919,0.012078129
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,3056.76,23107.93333,57691.73333,1.326666667,14.06666667,10.56589302,9.07548257009364,157.6666667,30.93002856,2.3702554245005,87.2,29.51803323,4.09002202428838,46.73333333,17.62087507,4.55570325293461,5039.933333,412.7132292,0.98941459537501,94.93333333,52.46286669,6.67710186404024,232.8666667,38.79960726,2.01314342584695,114.8,49.35758735,5.19477508564618,0,0,NA,26.6,35.84450546,16.2815471224663,63.06666667,67.65507759,12.9614990790463,906.7333333,80.41807425,1.07159036892753,42678,515.9241362,0.146061750391634,6341.6,166.7310923,0.317667265369947,0.148592771,0.003488414,86.87434172,4.343717086,13.12565828,1.312565828,0.142117168,0.014211717,513.0398018,21.03485366,442.9078563,79.723414134,296.6069678,5249.86072,682.4818936,175.8882384,498.7916112,69.830825568,15.46904819,76.30468085,9.156561702,2.226362168,8920.913751,1605.76447518,261.941093,3.179077437,0.22253542059,0.038353696,9.288903341,5.01600780414,0.036993918,5.504167322,0.77058342508,0.043984322,11.403039,1.02627351,0.023987942,2.424840438,0.11036281,1.221309035,0.1954094456,0.010561385,70.88337203,1.4176674406,0.693696694,20.51940777,1.0259703885,0.615202156,0.743462003,0.001174233,0.430177137,0.005489888
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,3452.746667,23417.13333,58329,1.412,15.33333333,6.443897076,5.07769642383079,162.4666667,28.17766762,2.09553773626555,75.8,39.83394102,6.34948913841509,44.66666667,21.16488556,5.72515297103581,5143.2,684.5140299,1.608065207097,40.4,40.33927544,12.0642809516017,237.2666667,33.39261395,1.70046775822476,101.6,44.16656783,5.25236208910804,0,0,NA,44.73333333,51.56336832,13.9272295130944,125.4,79.43263093,7.65343018758452,917.6666667,122.1759075,1.60862691588957,43233.86667,483.1422249,0.135022340014441,6307.533333,133.5439289,0.255811055191785,0.145892131,0.00256107,87.43206549,4.371603275,12.56793451,1.256793451,0.114391368,0.011439137,497.9986173,9.972433234,323.9790116,58.316222088,259.1559924,3883.986282,504.91821666,72.63749019,291.56336,40.8188704,2.633210049,55.46225053,6.6554700636,1.39598335,6816.274673,1226.92944114,92.89896956,2.133265234,0.14932856638,0.03359726,4.959823644,2.67830476776,0.076279173,4.052348853,0.56732883942,0.080249406,8.987606637,0.80888459733,0.174366221,1.99297207,0.067684798,0.934094849,0.14945517584,0.015066063,56.90823166,1.1381646332,0.823351056,13.72149586,0.686074793,0.490283027,0.314813019,0.001520897,0.290615627,0.001311434
