"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","fit","lwr","upr"
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,110.519230769231,793.692307692308,103.927366154913,217.6036906,2.023714323,183.645912872656,94.1666710798645,273.125154665448
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,152.406666666667,983.166666666667,160.13791404646,287.7800097,3.53969412,209.390118254896,119.601070164538,299.179166345255
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,210.763076923077,1018.30769230769,125.694328044523,192.0094569,1.056052013,214.164789542041,124.303391622232,304.026187461851
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,281.104545454545,950.272727272727,164.39166092542,237.2807242,5.125263643,204.920762421355,115.195229050907,294.646295791803
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,321.895,1103,198.310592024458,201.9638553,2.746708433,225.672078313614,135.617294158665,315.726862468564
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,739.666666666667,155.800182829472,256.1176349,1.075694066,176.305356577862,86.8895074311456,265.721205724579
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,686.916666666667,100.39780723188,217.7898692,1.350297189,169.138123812098,79.7734447016428,258.502802922554
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,825.25,106.744491022424,199.578966,1.576673831,187.933710528004,98.4123055601735,277.455115495834
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.634166666667,935,127.511853281461,119.2508257,0.643954459,202.845630832129,113.148201525389,292.543060138869
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.545833333333,804.083333333333,131.837681420845,197.3571738,0.967050152,185.057759307618,95.5650521245363,274.550466490701
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,889,104.366661343554,220.559147,3.021660314,196.59553211696,106.977429161149,286.213635072772
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.363333333333,921.5,154.826295628946,211.7085625,0.296391987,201.011362730938,111.338042658066,290.684682803811
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.521818181818,1276,80.6696969127813,255.3811775,0.817219768,249.177884351096,158.645184403881,339.710584298312
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.286923076923,1180.69230769231,202.304384783336,253.6262866,2.967427554,236.228265106792,145.97255752618,326.483972687405
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,849.230769230769,112.258001827749,218.7762183,2.472171267,191.192018679265,101.636046129794,280.747991228736
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.955384615385,703.076923076923,146.876627105008,219.7339196,1.186563166,171.33384550398,81.9546173622575,260.713073645702
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,737.875,124.934582882403,188.3177471,1.902009246,176.061919761964,86.6479825972682,265.475856926659
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.64692307692,1114.53846153846,331.445977343874,254.965373,0.790392656,227.239828827452,137.156623942104,317.323033712801
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.60416666667,578.916666666667,75.1863845669043,231.5407717,1.088241627,154.463979002572,65.1709315140948,243.75702649105
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.23666666667,350.666666666667,120.567848370144,237.9234012,7.232871397,123.451260921328,34.1628091380836,212.739712704572
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,591.214285714286,134.36985614995,200.4648971,2.10488142,156.134877546249,66.8359224418948,245.433832650604
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.85230769231,351,124.933982566794,201.5309088,1.61224727,123.496551491728,34.2082383712322,212.784864612223
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.03461538462,505.384615384615,59.5490532551924,193.3528611,1.29546417,144.473053366884,55.2032578703413,233.742848863426
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,798.916666666667,143.176596826394,222.8833073,2.295698066,184.355755466422,94.8697948811282,273.841716051716
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.44846153846,836.923076923077,121.519176496594,201.1247375,1.28719832,189.519751464504,99.981792574904,279.057710354104
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.77461538462,384.461538461538,92.4379209565492,74.85729626,0.127257404,128.043027981859,38.7664713874066,217.319584576311
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1865.00538461538,559,98.8188578494341,180.6386068,1.390917272,151.757867421186,62.4731606926428,241.042574149729
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1961.41923076923,525.307692307692,118.900087339038,178.3340179,0.49933525,147.180035920778,57.9059838872195,236.454087954336
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,2158.50153846154,423.307692307692,64.2396355004507,188.1781856,1.655968033,133.321121378448,44.0528388924803,222.589403864415
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,2273.88416666667,516.666666666667,162.33205773875,182.2674644,2.168982826,146.005964980415,56.7339456450265,235.277984315803
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,2256.42833333333,838.416666666667,133.338569972924,225.088187,2.903637612,189.722688058795,100.182573763278,279.262802354312
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,678.692307692308,120.535184777022,150.0197423,1.980260599,168.020666084735,78.663008794224,257.378323375246
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,466.928571428571,104.235284359446,166.9684155,2.003620986,139.24796486862,49.9820889266831,228.513840810557
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,706,120.782863022864,192.3751513,0.865688181,171.731008967485,82.3490428127111,261.11297512226
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,583.461538461538,97.0099783395291,171.3980626,2.51955152,155.081498510523,65.7863350975793,244.376661923466
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,672.538461538462,72.8795986366274,190.1380415,3.764733223,167.184532477354,77.8319604092658,256.537104545443
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,728.666666666667,147.101284422631,248.0408721,3.844633517,174.81076775467,85.4064643607688,264.215071148571
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,667,53.4687674339805,211.4460624,1.057230312,166.432012230712,77.0838932783909,255.780131183033
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,739.583333333333,230.260507936449,202.828785,0.141980149,176.294033935262,86.8782739890583,265.709793881467
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,361.076923076923,74.6273648854332,146.7512531,2.846974309,124.865720273813,35.5813983924244,214.150042155202
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,378.307692307692,81.1627835642509,196.4487137,2.396674308,127.206894374478,37.9284971415944,216.485291607362
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,393.615384615385,114.44106085779,170.3369471,1.243459714,129.286776722837,40.012689974223,218.560863471451
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,504.538461538462,128.877600448782,171.610596,0.995341457,144.358084995869,55.0884366481722,233.627733343566
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,397.076923076923,108.176908764041,185.0171857,2.997278408,129.757101876989,40.4838655464271,219.03033820755
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,424.923076923077,133.531807408361,185.3224681,1.871756928,133.540606450385,44.2725429547713,222.808669945999
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,715.416666666667,97.1413761982862,188.000363,1.52280294,173.010467581279,83.6194594170285,262.40147574553
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,636.846153846154,98.9165019548021,193.4016881,0.638225571,162.334957554548,73.0090286335339,251.660886475562
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,424.769230769231,121.842900111957,176.9254729,0.920012459,133.5197031102,44.2516191886965,222.787787031704
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,561.846153846154,82.3972553687785,188.3571252,0.772264213,152.144579214599,62.8587734893378,241.430384939861
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,388,84.1437262466232,157.6321242,0.788160621,128.523804806102,39.2482409606446,217.79936865156
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,592.5,111.425552931784,168.1855143,0.807290469,156.309569746363,67.0099636101103,245.609175882615
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,719.5,86.3737406676536,209.1785709,1.798935709,173.565277068676,84.17024296028,262.960311177072
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,517.615384615385,62.1979882599891,192.532482,1.598019601,146.134868911553,56.8626403664027,235.407097456702
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,389.769230769231,96.9580268691508,187.3581473,2.023467991,128.764193218224,39.4891077797449,218.039278656704
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,485.571428571429,90.237050454485,170.2979154,2.367141025,141.781001770264,52.5139326428885,231.04807089764
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,4016.98,539.153846153846,88.8377229877096,172.0502391,1.169941626,149.061336537384,59.7834315902637,238.339241484504
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,4144.90083333333,1009.5,112.808365260415,233.1635452,1.935257425,212.968073316478,123.125244648802,302.810901984154
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,4223.08571428571,897.571428571429,179.181778900953,213.4629871,1.280777922,197.760146784383,108.127868730231,287.392424838535
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,4273.55307692308,1211.38461538462,123.301485839614,261.5567621,2.354010859,240.398481473603,150.057230835465,330.73973211174
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,4438.2275,879.333333333333,105.814016371207,242.5140453,1.406581463,195.282105575367,105.679655496165,284.884555654569
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,383.461538461538,77.6644656890732,229.7243184,3.744506391,127.907156270659,38.630310433146,217.184002108173
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,456.214285714286,136.746356200324,258.8993453,2.74433306,137.792196534342,48.5264043036081,227.057988765075
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,625.230769230769,90.0001424500297,150.1829657,1.697067512,160.756755370617,71.4384475425911,250.075063198644
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,877.857142857143,159.219663041036,171.0846086,1.505544556,195.081533049311,105.481442185577,284.681623913045
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,732.692307692308,134.075466694063,184.4496706,0.996028221,175.357738489498,85.9492632062158,264.76621377278
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,759.230769230769,140.541899948114,233.8952637,1.450150635,178.963564671326,89.5260421468501,268.401087195802
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-43.6,471.25,123.429804612446,138.036883,6.40274082,139.835124763446,50.5690906943133,229.101158832578
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,724.823529411765,137.04480804381,172.0332159,8.636659734,174.288594119473,84.8882158686873,263.688972370258
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,775.266666666667,271.1176514954,154.8814977,4.521959852,181.142389496558,91.6860157616019,270.598763231514
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,312.5,78.2832627754441,65.34606485,2.211412383,118.265490610554,28.9583521529932,207.572629068115
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,646.571428571429,243.789226204086,143.4502871,5.236474934,163.656347273355,74.3236409562592,252.98905359045
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,385.125,258.408945923575,73.24363877,2.496659877,128.133173636404,38.8568068319882,217.409540440821
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,300.333333333333,109.933529700365,66.66000584,1.215205903,116.612384790962,27.2981187807544,205.92665080117
"Kerguelen","KER1","CAT1-S1-1A",13,18,19.4,18.7,308.48,125.266666666667,87.9402935979591,28.31046928,0.190321941,92.8257772170018,3.34640544299124,182.305148991012
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,486.3125,136.078760894809,114.3906738,3.793152987,141.881692413385,52.6145483620411,231.14883646473
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,198.133333333333,115.089323488117,64.93648567,2.106412572,102.726295906392,13.3298393867573,192.122752426027
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,1101.8,374.949558512304,171.3250337,4.492499717,225.509032260175,135.45717537373,315.560889146621
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,716.192857142857,1007.92857142857,199.567403028772,69.55534929,1.920119418,212.754560627451,122.915014386969,302.594106867932
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,896.133333333333,151.941185363034,130.2536735,4.448161977,197.564750323516,107.934869934247,287.194630712784
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,1016.28571428571,191.068424542473,131.8879867,3.844581339,213.890059928187,124.032950692423,303.747169163951
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,799.733333333333,937.333333333333,217.162765378107,87.98899619,2.926433788,203.162664824927,113.460998778604,292.864330871251
