"Location","Site","Section","site_depth","uid","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","K_ICP","Ca","Ca_ICP","Ti","Ti_ICP","Mn","Mn_ICP","Fe","Fe_ICP","Co","Co_ICP","Ni","Ni_ICP","Cu","Cu_ICP","Zn","Zn_ICP","Rb","Rb_ICP","Sr","Sr_ICP","Zr","Zr_ICP","Mo_inc","Mo_coh","coh_inc","dry_mass_pc"
"Bird Island","BI10","BI10.11",1.4127,"BI10_1.4127",424,412.2,413.2,412.7,6161.61818181818,22061.1818181818,63203.9090909091,1.35818181818182,41.7272727272727,1873.201141,374,8311.822141,106.818181818182,713.4399266,62,107.9334325,15971.4545454545,30935.30845,209.181818181818,11.60935571,203.909090909091,13.02193372,195,79.709217,53.3636363636364,70.91847569,53.5454545454545,7.62089899,791.454545454545,147.1050077,754,14.88976145,35644.8181818182,5893,0.165370381,17.98134036
"Bird Island","BI10","BI10.11",1.4163,"BI10_1.4163",427,415.8,416.8,416.3,6233.21818181818,22085.6363636364,61768.4545454545,1.39090909090909,22.4545454545455,2896.949952,305.545454545455,4039.228505,85.9090909090909,623.497368,52.9090909090909,98.07001331,13458.2727272727,34349.06054,232.636363636364,11.06017577,209.272727272727,10.69111482,195.272727272727,49.32777324,37.0909090909091,61.6011836,42.7272727272727,14.21907028,647,90.62519465,855.363636363636,13.96627653,36931.3636363636,5914.27272727273,0.160143112272727,22.4464389
"Bird Island","BI10","BI10.11",1.4308,"BI10_1.4308",439,430.3,431.3,430.8,6633.50909090909,23326.7272727273,64589.3636363636,1.37363636363636,35.1818181818182,3339.764406,307.545454545455,5046.388886,94,1578.677596,48.7272727272727,53.48002201,14074.5454545455,29282.54803,147.636363636364,14.40052097,228.181818181818,10.27959403,173.454545454545,49.65090616,26.3636363636364,63.26427197,52.4545454545455,15.34553868,412.636363636364,90.09213851,804.818181818182,36.05342738,38790.3636363636,6061.18181818182,0.156258753454545,24.93876512
"Bird Island","BI10","BI10.11",1.4357,"BI10_1.4357",443,435.2,436.3,435.7,6779.31666666667,23291.1666666667,65346.8333333333,1.34416666666667,43.6666666666667,1374.155784,361.416666666667,5399.551536,143.416666666667,564.5866399,55.1666666666667,46.9486511,14233.6666666667,32219.65007,154.333333333333,8.58191768,226.416666666667,10.7534478,195.833333333333,67.64965696,19.5,53.82896824,74.0833333333333,5.803580829,525.166666666667,91.69283278,844.416666666667,11.59992701,38720.3333333333,6148.58333333333,0.158800656416667,21.28612473
"Bird Island","BI10","BI10.11",1.4433,"BI10_1.4433",449,442.8,443.8,443.3,6996.89090909091,21781.5454545455,64274.4545454545,1.34272727272727,45.8181818181818,959.6082071,418.545454545455,7612.230803,161.545454545455,383.0841407,65.2727272727273,68.97052291,18708.6363636364,16700.79088,187.909090909091,1.309662683,194.454545454545,2.705794836,133.090909090909,30.41424683,63.5454545454545,18.55755468,29.3636363636364,4.177557871,655.181818181818,107.4610267,696.454545454545,9.694411847,34087.9090909091,5561.09090909091,0.163200453454545,19.76825892
"Bird Island","BI10","BI10.12",1.4481,"BI10_1.4481",461,447.5,448.7,448.1,7135.69230769231,25273.7692307692,71463.6153846154,1.37692307692308,39.6153846153846,6631.161901,356.846153846154,11154.85179,106.692307692308,3810.984322,68.1538461538462,355.0818916,16203.1538461538,37075.7818,80.6153846153846,5.309682165,205.153846153846,5.648759577,150.923076923077,28.74922169,15.8461538461538,50.41642497,70.8461538461538,25.0506238,366,263.6699608,869.307692307692,61.68487759,42842.3846153846,6372.69230769231,0.148755290461538,56.8446065
"Bird Island","BI10","BI10.12",1.4534,"BI10_1.4534",465,452.8,453.9,453.4,7290.50833333333,15770.5833333333,57516.75,1.33833333333333,76.6666666666667,5147.889503,477.166666666667,11483.54156,434.833333333333,2897.539841,218.083333333333,201.9552017,29119.6666666667,29511.5462,230.166666666667,4.280007535,127.333333333333,7.193324268,105.833333333333,39.15988603,16.25,62.26601894,166.166666666667,21.73821403,1339.5,227.4544094,573.25,60.0329846,18568.9166666667,4186.83333333333,0.226903901166667,31.84980956
"Bird Island","BI10","BI10.12",1.4588,"BI10_1.4588",469,458.3,459.3,458.8,7450.61818181818,21292.7272727273,58885,1.33545454545455,33.1818181818182,5505.035933,315.727272727273,10269.18303,184.909090909091,3795.356029,67.4545454545455,311.4480017,13294,35173.56997,106.090909090909,7.368448017,200.545454545455,6.263265577,131.363636363636,34.66157048,17.1818181818182,58.60550147,84.6363636363636,21.04953065,858.909090909091,198.7277638,744.363636363636,50.93045401,34476.4545454545,5588.45454545455,0.162143465272727,38.5145956
"Bird Island","BI10","BI10.12",1.4666,"BI10_1.4666",475,466.1,467.2,466.6,7672.18333333333,22271.5833333333,59847.8333333333,1.28333333333333,43.3333333333333,6097.843222,318.083333333333,12229.13292,180.166666666667,5093.523369,75.3333333333333,353.3049619,11089.4166666667,30813.78663,169.916666666667,5.122222899,202.083333333333,6.301289954,157.75,25.95749555,10.5,40.82277223,59.25,23.73857998,657.416666666667,302.9231828,807.25,78.78952034,36977.75,5991.5,0.162107014333333,64.63475063
"Bird Island","BI10","BI10.12",1.4719,"BI10_1.4719",479,471.4,472.4,471.9,7821.06363636364,20921.7272727273,58109.6363636364,1.32181818181818,38.4545454545455,6175.999603,309.272727272727,9855.628818,169.636363636364,3509.410749,54.0909090909091,115.4337622,12770.7272727273,13189.89932,180.727272727273,5.35222129,189.818181818182,9.999536344,161.272727272727,89.58971424,11.7272727272727,35.42302354,86.8181818181818,30.35980649,679.636363636364,245.5928888,768.272727272727,55.86097273,34300.0909090909,5761.09090909091,0.168467554181818,29.55260302
"Bird Island","BI10","BI10.12",1.4787,"BI10_1.4787",484,478.2,479.2,478.7,8011.50909090909,21790,55455.7272727273,1.31272727272727,36.9090909090909,5968.444872,289.818181818182,10048.24434,108.272727272727,3248.960975,46.5454545454545,105.7636335,4996.54545454545,10103.92743,68.9090909090909,5.409379617,208.181818181818,13.45589808,213.636363636364,97.79698974,13.7272727272727,54.064265,89.3636363636364,28.7689376,916.181818181818,254.6825264,870.272727272727,50.67135824,38305.9090909091,5961.09090909091,0.155643579727273,26.05373802
"Bird Island","BI10","BI10.13",1.474,"BI10_1.474",506,473.4,474.5,474,7881.69166666667,20826.0833333333,59943.75,1.42416666666667,41,2516.983872,334.5,6960.861032,174.666666666667,1199.537678,61.4166666666667,60.6622639,15793.3333333333,33521.67785,148.833333333333,21.80830378,191,10.48832859,172.166666666667,46.69505839,40.25,136.0251037,145.5,10.73581104,1013.25,111.667296,748.083333333333,21.85695903,32742.9166666667,5434,0.166063939583333,25.38306341
"Bird Island","BI10","BI10.13",1.4915,"BI10_1.4915",519,491,492,491.5,8384.23636363636,21587.2727272727,62373.4545454545,1.33818181818182,17.2727272727273,790.4601626,305.909090909091,7012.381581,72.4545454545455,307.9839209,40.0909090909091,64.82600414,14940.0909090909,19102.04921,196,14.81752131,190.181818181818,14.68864067,224.545454545455,78.63602567,56.3636363636364,94.75874646,68.7272727272727,3.470088908,813.363636363636,131.8281488,709.818181818182,7.181000574,35579.7272727273,5895.09090909091,0.165775222090909,38.12452987
"Bird Island","BI10","BI10.13",1.4953,"BI10_1.4953",522,494.8,495.8,495.3,8490.03636363636,21632,65648.6363636364,1.41363636363636,26.7272727272727,3163.380594,346.727272727273,9040.006112,109.090909090909,1347.461524,51,87.95481953,20218.4545454545,17067.4608,143.363636363636,4.1377886,174.545454545455,13.66412704,193.909090909091,99.33071721,34.2727272727273,57.03901807,46.3636363636364,14.31278916,826.363636363636,224.4453244,670.545454545455,28.83560184,34173,5605.90909090909,0.164327659181818,23.11355335
"Bird Island","BI10","BI10.13",1.4992,"BI10_1.4992",525,498.7,499.7,499.2,8597.97,21969.2,75244.2,1.42,54.8,6266.517708,495.9,11396.20863,167.4,2883.518514,120.7,169.8695081,32461.8,32079.57549,273.2,10.38268079,210.2,13.11407391,375.8,78.85879013,169.1,47.08824283,88.2,25.23019472,1238.5,262.4737246,658.3,49.62591564,30715.8,5547,0.1812110093,27.05462698
"Bird Island","BI10","BI10.13",1.5045,"BI10_1.5045",529,503.9,505.1,504.5,8738.44,22666.2,76962.9,1.376,37.9,1326.826528,555.3,7680.69076,91.7,440.1427786,67.6,77.40139067,31490.9,40180.34818,288.9,32.08267707,236,54.67369247,549.8,273.7512725,296.1,160.9095737,4.4,4.409343496,1130.4,198.8915063,631.5,8.837063052,33134.3,5557.3,0.1679936634,18.2523685
"Isla Hermite","HER42PB","HER42PB_1A",2.0031,"HER42PB_2.0031",3,2.5,3.7,3.1,-30.6269230769231,19465.1538461538,53638,1.33384615384615,76.6153846153846,5443.67845,458.153846153846,15948.18938,135.538461538462,1607.114721,128.615384615385,407.4375349,7915.15384615385,14682.28264,83.6153846153846,4.851245271,173.461538461538,4.965819612,115.923076923077,23.13004442,12.3076923076923,42.19689147,109.307692307692,17.13305574,713.846153846154,204.6688961,682.461538461538,8.791484806,32215.2307692308,5434.15384615385,0.168708173846154,20.52199678
"Isla Hermite","HER42PB","HER42PB_1A",2.0059,"HER42PB_2.0059",5,5.3,6.5,5.9,-1.38846153846154,18793.5384615385,53598.8461538462,1.42153846153846,84.1538461538462,5975.780316,484.307692307692,16588.68048,171.153846153846,1837.980819,155.923076923077,366.7929674,10825.1538461538,16189.75967,92.3076923076923,5.402833637,170.923076923077,5.507249153,89.7692307692308,28.86151963,6.76923076923077,35.42095591,174.384615384615,22.17089462,915.076923076923,214.4801797,613.076923076923,9.110923126,29367.3076923077,5307.46153846154,0.180820653461538,28.41964251
"Isla Hermite","HER42PB","HER42PB_1A",2.0087,"HER42PB_2.0087",7,8.1,9.3,8.7,27.85,19866.3076923077,66045.0769230769,1.38538461538462,118.692307692308,5333.453521,558.692307692308,15380.19155,201.384615384615,1832.527324,146.461538461538,315.5650704,24868.7692307692,16934.94085,158.153846153846,4.923853521,186.461538461538,4.900777465,103.846153846154,28.38931831,9.53846153846154,31.93149296,125.384615384615,20.66172394,943.692307692308,191.8197183,598.769230769231,8.621791549,28009.8461538462,5206.84615384615,0.186126874846154,70.38997719
"Isla Hermite","HER42PB","HER42PB_1A",2.0115,"HER42PB_2.0115",9,10.9,12.1,11.5,56.4453846153846,20964.6153846154,65795.5384615385,1.41076923076923,100.076923076923,5207.184,541,15558.14641,253.384615384615,1580.648497,136.923076923077,291.4015196,21869.0769230769,17138.00234,172.846153846154,4.715790685,183.461538461538,5.241528694,98.4615384615385,33.07658228,0,27.71352621,122.461538461538,18.82353425,823.230769230769,198.4859127,753.384615384615,8.287638868,30909.2307692308,5459.61538461538,0.176783745384615,24.25268384
"Isla Hermite","HER42PB","HER42PB_1A",2.0169,"HER42PB_2.0169",13,16.3,17.5,16.9,110.519230769231,18354.5384615385,46608.6923076923,1.35230769230769,62.3846153846154,5837.940234,330,17669.83951,94.8461538461538,1819.746676,78,318.8457154,4048.30769230769,13667.24784,92.7692307692308,5.347190156,179.846153846154,6.351383957,148.923076923077,33.89863255,3.38461538461538,28.93439766,110.692307692308,20.45548446,793.692307692308,217.6036906,741.846153846154,10.6404829,31057.8461538462,5487.53846153846,0.176709254461538,28.08949975
"Isla Hermite","HER42PB","HER42PB_1A",2.0211,"HER42PB_2.0211",16,20.5,21.6,21.1,152.406666666667,17416.5833333333,46639,1.30666666666667,74.6666666666667,6956.874444,371.916666666667,21182.64262,159.25,2092.551562,122.666666666667,343.7990278,6877.16666666667,11986.74089,132.083333333333,4.922970952,184.916666666667,6.39350629,151.916666666667,28.97734663,2,27.00122448,125.25,22.53472619,983.166666666667,287.7800097,675.666666666667,20.13391113,28378.75,5186.91666666667,0.183069920666667,32.86456422
"Isla Hermite","HER42PB","HER42PB_1A",2.0267,"HER42PB_2.0267",20,26.1,27.3,26.7,210.763076923077,16929.8461538462,45918,1.36230769230769,87.8461538461538,5864.826617,485,16828.03623,219.692307692308,2256.103454,141.769230769231,382.915235,7685.23076923077,14179.20706,47.9230769230769,6.646599115,164.769230769231,7.84225117,109.615384615385,41.9704529,9.69230769230769,36.91192497,148.153846153846,22.63461313,1018.30769230769,192.0094569,658.076923076923,11.10116946,27134,5051.46153846154,0.186192237846154,31.47956371
"Isla Hermite","HER42PB","HER42PB_1A",2.0336,"HER42PB_2.0336",25,33.1,34.1,33.6,281.104545454545,15819.5454545455,50811.9090909091,1.30363636363636,133.818181818182,8871.994311,474.818181818182,23025.53265,242.909090909091,3140.602681,164.545454545455,585.3572459,17722.9090909091,35487.97724,175.454545454545,9.632847657,142.363636363636,11.08791026,123.818181818182,61.64578206,9.45454545454546,47.90043877,190.272727272727,34.84930473,950.272727272727,237.2807242,572.909090909091,16.78597985,22577.6363636364,4675,0.207411269363636,40.47366511
"Isla Hermite","HER42PB","HER42PB_1A",2.0377,"HER42PB_2.0377",28,37.1,38.2,37.7,321.895,16145.25,49209.6666666667,1.34416666666667,174.75,7746.307975,778.666666666667,19806.58483,370.416666666667,2780.927179,190.25,509.8802514,14233.4166666667,25321.34917,98.9166666666667,8.041928644,146.75,8.769207812,130.5,43.74139458,15.3333333333333,42.59030524,204.166666666667,30.00680597,1103,201.9638553,586.583333333333,18.09041528,23589.5,4706.5,0.19989823275,36.81900645
"Isla Hermite","HER42PB","HER42PB_1A",2.0417,"HER42PB_2.0417",31,41.2,42.3,41.7,363.2825,18131,55430.9166666667,1.35583333333333,79.3333333333333,8706.157013,426.166666666667,23961.57686,234,2482.596033,124.833333333333,510.7720501,16475.1666666667,30348.25974,129.833333333333,8.722415009,164.916666666667,8.979833284,94.6666666666667,34.73791874,1.25,44.27594323,154.666666666667,30.61922635,739.666666666667,256.1176349,649.916666666667,12.6893661,27701.75,4996.41666666667,0.180753975416667,41.3738341
"Isla Hermite","HER42PB","HER42PB_1B",2.0437,"HER42PB_2.0437",40,43.1,44.2,43.7,382.52,20091.0833333333,59727.9166666667,1.35,83,6598.380417,452.833333333333,19881.77207,183.25,2488.325779,125.916666666667,425.6460716,15627.8333333333,27170.31131,142.833333333333,6.251857157,196,8.651530736,156.666666666667,40.88974473,4.58333333333333,38.26194334,133.666666666667,22.88497366,686.916666666667,217.7898692,687.166666666667,15.7899099,31517,5606.5,0.177930938083333,26.73751232
"Isla Hermite","HER42PB","HER42PB_1B",2.0545,"HER42PB_2.0545",48,54,55.1,54.5,493.1425,17799.3333333333,47476.5833333333,1.31666666666667,68.3333333333333,4618.995032,402.166666666667,16479.65741,162.666666666667,1575.735639,112.166666666667,285.4554922,6561.83333333333,13872.977,70.1666666666667,5.871694204,162.5,11.09571628,103.666666666667,27.8525667,5.83333333333333,30.62449678,119.666666666667,17.215285,825.25,199.578966,662.25,9.92564195,29503.0833333333,5274.58333333333,0.178880946666667,24.29736534
"Isla Hermite","HER42PB","HER42PB_1B",2.0572,"HER42PB_2.0572",50,56.7,57.8,57.2,520.634166666667,17684.75,46879.25,1.33333333333333,59,3415.579205,349.166666666667,10723.74092,136.083333333333,1161.29693,100.833333333333,213.0614752,5776.83333333333,10017.06936,162.583333333333,4.139917554,180.5,5.323592416,144.5,16.00316636,14.3333333333333,21.4504263,115.75,12.67297664,935,119.2508257,712.666666666667,6.298210275,29362,5376.91666666667,0.183302172416667,31.01118031
"Isla Hermite","HER42PB","HER42PB_1B",2.0652,"HER42PB_2.0652",56,64.7,65.8,65.2,601.545833333333,17870.5,47524.6666666667,1.28416666666667,64.1666666666667,4921.529077,377.083333333333,16718.31854,170.916666666667,1911.570392,104.75,318.8247,7074.75,18126.438,132.666666666667,5.075843538,184.083333333333,8.253068077,117.583333333333,36.18123,8.5,34.30741154,94.9166666666667,16.21679654,804.083333333333,197.3571738,607.583333333333,10.43275985,29282.5,5274.5,0.18033640425,19.89352741
"Isla Hermite","HER42PB","HER42PB_1B",2.0704,"HER42PB_2.0704",60,69.9,70.9,70.4,653.46,17555.4545454545,46970.4545454545,1.42727272727273,47.7272727272727,7273.786524,317.363636363636,20223.29166,128.181818181818,2382.409952,111.818181818182,443.5927218,7567.63636363636,18736.05749,73.6363636363636,6.595896427,178,10.60653138,113.090909090909,35.46679751,2.36363636363636,37.68347236,154.090909090909,25.92994062,889,220.559147,629.545454545455,10.79469099,28528.8181818182,5086.18181818182,0.178287780454545,30.85010838
"Isla Hermite","HER42PB","HER42PB_1B",2.0743,"HER42PB_2.0743",63,73.7,74.8,74.3,692.363333333333,17671.8333333333,46547.6666666667,1.27583333333333,44.4166666666667,5415.67046,320.583333333333,17750.4328,121.25,1894.366875,86.5833333333333,330.5850441,5734.91666666667,13972.31801,99.8333333333333,6.245626149,182,8.570619866,149.166666666667,35.40585383,5.5,37.52964617,111,20.04468741,921.5,211.7085625,683.916666666667,11.40700042,29539.3333333333,5376.25,0.182009143666667,27.0545809
"Isla Hermite","HER42PB","HER42PB_1B",2.082,"HER42PB_2.082",69,81.5,82.5,82,770.521818181818,15943.9090909091,51358.6363636364,1.34909090909091,157.727272727273,8945.422022,760.272727272727,26370.11281,408.454545454545,3316.178876,258.454545454545,654.0897303,17990.4545454545,29131.62831,129.818181818182,11.02836,138.727272727273,12.14358742,113,49.15261573,8.90909090909091,53.75514157,200.181818181818,36.0531191,1276,255.3811775,527.090909090909,18.6667827,21924.9090909091,4696.54545454545,0.21437147,43.90873382
"Isla Hermite","HER42PB","HER42PB_1C",2.0872,"HER42PB_2.0872",80,86.5,87.8,87.2,822.286923076923,17513.2307692308,53067,1.37923076923077,121.384615384615,8976.759109,644.846153846154,26667.54291,287.230769230769,2867.600154,181.384615384615,567.7982591,15298,22528.01628,105.230769230769,9.134399757,166.846153846154,7.820727692,137.769230769231,39.76047449,12.3846153846154,44.16857409,190.769230769231,32.92937976,1180.69230769231,253.6262866,634.692307692308,14.95542664,25716.8461538462,5142.23076923077,0.200281993230769,51.53906898
"Isla Hermite","HER42PB","HER42PB_1C",2.0954,"HER42PB_2.0954",86,94.8,96,95.4,906.45,19630.1538461538,52476.3076923077,1.31846153846154,79.6153846153846,5721.295663,440.846153846154,19173.11646,176.769230769231,1937.934236,140.538461538462,360.8953237,8067.23076923077,16524.5867,130.615384615385,5.668266146,189.846153846154,7.733471223,117.615384615385,34.52810771,0,29.23988643,117.076923076923,20.28673632,849.230769230769,218.7762183,730.846153846154,9.993117862,32133.0769230769,5718.53846153846,0.178004605923077,22.75250175
"Isla Hermite","HER42PB","HER42PB_1C",2.1008,"HER42PB_2.1008",90,100.2,101.4,100.8,961.955384615385,18939.2307692308,47732.7692307692,1.34538461538462,43.8461538461538,6594.697268,283.846153846154,20274.4736,152.692307692308,2422.968415,82.8461538461538,431.4287933,4260.07692307692,17616.22911,58.7692307692308,7.144032067,181.769230769231,7.374484715,127.461538461538,40.65077512,0,32.82610384,65.6923076923077,24.33687143,703.076923076923,219.7339196,721.538461538462,20.92027695,32111.2307692308,5470.76923076923,0.170673390230769,29.03795177
"Isla Hermite","HER42PB","HER42PB_1C",2.1023,"HER42PB_2.1023",91,101.6,103.1,102.3,977.5775,19813.25,51338.0625,1.355625,48.25,5009.073815,326.75,15679.13954,105.125,1886.233337,89.875,299.9841868,5844.6875,15409.2047,103.0625,5.39869674,195.5,7.652397974,141,44.99762802,4.6875,66.23589727,81,17.07719827,737.875,188.3177471,723.75,7.331532035,33472.6875,5638.625,0.1684474398125,23.17770367
"Isla Hermite","HER42PB","HER42PB_1C",2.1104,"HER42PB_2.1104",97,109.8,111,110.4,1058.64692307692,16921.6153846154,49881.4615384615,1.32461538461538,141.307692307692,7175.3422,678.923076923077,23770.8588,282.615384615385,2339.38198,185.230769230769,436.78518,12232.5384615385,17175.5766,75.5384615384615,7.2536503,155,6.6532882,121.384615384615,28.9478943,18.8461538461538,36.659792,154.923076923077,24.826568,1114.53846153846,254.965373,623.384615384615,15.9139461,25794.5384615385,4972.76923076923,0.195670323846154,36.17742954
"Isla Hermite","HER42PB","HER42PB_1C",2.1198,"HER42PB_2.1198",104,119.2,120.3,119.8,1151.60416666667,19878.1666666667,52794.5833333333,1.33,39.3333333333333,6260.84885,303.5,19931.45628,110,1783.788743,79.3333333333333,323.6804956,7711.66666666667,29105.71327,129.083333333333,7.23671292,199.083333333333,8.016836814,91.3333333333333,31.06311504,0,39.88560708,66.75,19.90308814,578.916666666667,231.5407717,707.166666666667,9.931686372,32997.1666666667,5546.83333333333,0.168132582666667,23.1665181
"Isla Hermite","HER42PB","HER42PB_1D",2.1278,"HER42PB_2.1278",118,127.3,128.4,127.8,1233.23666666667,21778.75,54049.75,1.33416666666667,33.8333333333333,5656.960644,259.083333333333,21097.44306,59.1666666666667,2617.070294,43.5,421.6584628,4211.75,12943.05626,87.5833333333333,5.413025996,204.5,7.99757167,130.416666666667,27.88986141,0,25.82803284,40.6666666666667,18.26896274,350.666666666667,237.9234012,860.75,19.67739493,38024.3333333333,5991.5,0.157741404333333,24.02293655
"Isla Hermite","HER42PB","HER42PB_1D",2.1316,"HER42PB_2.1316",121,130.9,132.2,131.6,1270.93,20312.9285714286,50184.4285714286,1.25857142857143,34.4285714285714,3648.143898,317.785714285714,15108.07419,62.1428571428571,1282.645911,49.1428571428571,195.5844371,2503.42857142857,7988.703067,60.5714285714286,3.181449904,189.357142857143,6.481861022,91.3571428571429,25.96709783,2.14285714285714,17.02060447,55.5,10.8681745,591.214285714286,200.4648971,780.571428571429,7.802635527,35953.5714285714,5881.5,0.163619123642857,15.44962422
"Isla Hermite","HER42PB","HER42PB_1D",2.1438,"HER42PB_2.1438",131,143.2,144.4,143.8,1396.85230769231,21612.3846153846,53592,1.34538461538462,23.6923076923077,5049.87496,233.769230769231,16222.83208,29.2307692307692,1694.217096,20.6923076923077,259.3390696,2313.53846153846,12805.9724,119.076923076923,4.0172756,192.153846153846,6.76410592,142,22.2037868,2.15384615384615,20.90723648,40.6923076923077,15.70363184,351,201.5309088,935.153846153846,6.75540424,39021.8461538462,6083.46153846154,0.155899836230769,19.87159939
"Isla Hermite","HER42PB","HER42PB_1D",2.1513,"HER42PB_2.1513",137,150.7,151.9,151.3,1480.03461538462,20654.5384615385,50993.5384615385,1.31153846153846,23.6923076923077,3309.7982,243.153846153846,14715.29986,45.3846153846154,1150.276453,43,172.5557713,1943.15384615385,6997.205183,94.6153846153846,2.856953727,213.461538461538,5.489630722,97.3076923076923,20.00182283,0.692307692307692,15.64215778,47.1538461538462,9.202783759,505.384615384615,193.3528611,792.923076923077,5.180678081,37184.7692307692,5991.69230769231,0.161160914153846,15.94569099
"Isla Hermite","HER42PB","HER42PB_1D",2.1598,"HER42PB_2.1598",144,159.2,160.3,159.8,1611.23,18959.9166666667,48486.9166666667,1.34333333333333,59.0833333333333,5997.873908,377.416666666667,19331.44723,138.583333333333,2133.687133,100.333333333333,334.5877951,4972,14513.69839,80.9166666666667,5.301363572,182.5,7.080750354,93.6666666666667,29.54255159,0,29.06945023,72.1666666666667,21.18442756,798.916666666667,222.8833073,712.25,11.73028539,32347.4166666667,5663.66666666667,0.175100004416667,30.56266025
"Isla Hermite","HER42PB","HER42PB_1D",2.1635,"HER42PB_2.1635",147,162.9,164.1,163.5,1669.44846153846,18723.1538461538,49544,1.31,77.2307692307692,4295.763522,460.307692307692,16304.49768,152.461538461538,1670.874143,110.076923076923,264.1328625,5959.53846153846,10760.96847,92,4.125981149,188.538461538462,7.101215107,124.307692307692,30.53387748,48.3846153846154,22.37893368,130.538461538462,15.49870515,836.923076923077,201.1247375,684.384615384615,9.839292734,32166.9230769231,5570.84615384615,0.173317608923077,20.28888154
"Isla Hermite","HER42PB","HER42PB_1E",2.1699,"HER42PB_2.1699",158,169.3,170.5,169.9,1768.77461538462,20527.4615384615,50818.7692307692,1.28923076923077,31,1024.567593,202.076923076923,5436.594439,38.2307692307692,410.3823586,30.3846153846154,66.61077661,2567.15384615385,3223.639501,105.230769230769,1.260301438,185.769230769231,2.834914669,139.307692307692,7.835581975,2.46153846153846,7.99662512,54.0769230769231,4.023302013,384.461538461538,74.85729626,850.538461538462,2.834914669,36937.6923076923,5948.30769230769,0.161139713923077,14.63439001
"Isla Hermite","HER42PB","HER42PB_1E",2.1762,"HER42PB_2.1762",162,175.6,176.8,176.2,1865.00538461538,20266.6153846154,50557.0769230769,1.29615384615385,37.4615384615385,3756.973168,261.153846153846,14110.24974,64.1538461538462,1400.001342,46.1538461538462,211.0280805,2530.07692307692,11941.27554,60.7692307692308,5.526713106,195.846153846154,27.22539319,96.8461538461538,42.45588235,3.38461538461538,30.50864809,81.0769230769231,12.28390196,559,180.6386068,792.384615384615,7.531822497,36342.6923076923,5778.69230769231,0.159008354,16.88910103
"Isla Hermite","HER42PB","HER42PB_1E",2.1825,"HER42PB_2.1825",166,181.9,183.1,182.5,1961.41923076923,20731.5384615385,52902.3846153846,1.31846153846154,31.9230769230769,3191.150345,272.692307692308,13479.76097,62.8461538461538,914.3215586,47.8461538461538,153.4316483,4088.76923076923,10687.50441,131.307692307692,2.678001972,214.076923076923,5.932120552,140.307692307692,20.43760841,0,16.5256,15.8461538461538,7.299756414,525.307692307692,178.3340179,796.076923076923,6.704264966,36519.9230769231,5963,0.163310218538462,15.18690869
"Isla Hermite","HER42PB","HER42PB_1E",2.1955,"HER42PB_2.1955",174,194.9,196.1,195.5,2158.50153846154,20100.3846153846,49962.5384615385,1.26769230769231,26.8461538461538,3125.582355,244.153846153846,14253.70812,48.3076923076923,982.7018051,32.7692307692308,143.7066162,1928.84615384615,6996.743289,60.8461538461538,4.257107492,197.461538461538,4.605044162,116.384615384615,16.48459618,15.5384615384615,37.24969056,74.6153846153846,8.233526579,423.307692307692,188.1781856,818,5.05239131,36934.3076923077,5845.69230769231,0.158259801230769,15.71765814
"Isla Hermite","HER42PB","HER42PB_1E",2.203,"HER42PB_2.203",179,202.5,203.6,203,2273.88416666667,20055.5,49857.5833333333,1.29666666666667,29.5833333333333,2826.666898,307,11992.59067,63,1202.301468,45.9166666666667,150.7094709,2723.58333333333,9342.936185,61.5833333333333,3.122609518,180.666666666667,6.051611715,106.916666666667,25.87423565,0.916666666666667,33.9089395,51.4166666666667,7.965558382,516.666666666667,182.2674644,820,3.847254066,35850.5,5694.16666666667,0.159231476583333,13.81573274
"Isla Hermite","HER42PB","HER42PB_1F",2.202,"HER42PB_2.202",184,201.4,202.5,202,2256.42833333333,17848.9166666667,46531.8333333333,1.35166666666667,58,5457.248831,372.416666666667,19005.72883,161.916666666667,2108.785455,92,365.7716364,5626.41666666667,13791.08364,118.5,5.441252987,167,7.643347532,111.75,26.97965714,8.66666666666667,33.08473766,109,19.53359169,838.416666666667,225.088187,685.75,10.66656208,29826.5833333333,5373.16666666667,0.180552756416667,29.24416515
"Isla Hermite","HER42PB","HER42PB_1F",2.2087,"HER42PB_2.2087",189,208.1,209.3,208.7,2363.54384615385,20220.5384615385,51050.3076923077,1.37461538461538,39.0769230769231,2756.113305,298.538461538462,10921.53411,78.2307692307692,775.5257867,74.1538461538462,131.1007878,3000.53846153846,11345.31869,53.5384615384615,2.424955924,223.230769230769,6.281092925,104.307692307692,32.78276452,6.53846153846154,17.72327666,113.692307692308,7.558500739,678.692307692308,150.0197423,746,6.063146568,35866.0769230769,5805.30769230769,0.161911887923077,14.65698229
"Isla Hermite","HER42PB","HER42PB_1F",2.2115,"HER42PB_2.2115",191,210.9,212.2,211.5,2407.86357142857,20839.2142857143,52023.1428571429,1.30571428571429,35.5,2828.534907,261.928571428571,13096.11662,61.7142857142857,993.0986057,45.2857142857143,174.0963235,2586.28571428571,8584.603441,80,2.969961652,204.071428571429,7.062851662,114.428571428571,17.54257349,4.57142857142857,19.13786718,69.8571428571429,7.439046804,466.928571428571,166.9684155,761.857142857143,6.36986061,37067.1428571429,5968.92857142857,0.161095717357143,18.91065944
