"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","K_sd","Ca","Ca_sd","Ti","Ti_sd","Mn","Mn_sd","Fe","Fe_sd","Co","Co_sd","Ni","Ni_sd","Cu","Cu_sd","Zn","Zn_sd","Rb","Rb_sd","Sr","Sr_sd","Zr","Zr_sd","Mo_coh","coh_inc","Mo_coh_sd","coh_inc_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","dry_mass_pc","K_ICP_sd_FDV2023","Ca_ICP_sd_FDV2023","Ti_ICP_sd_FDV2023","Mn_ICP_sd_FDV2023","Fe_ICP_sd_FDV2023","Co_ICP_sd_FDV2023","Ni_ICP_sd_FDV2023","Cu_ICP_sd_FDV2023","Zn_ICP_sd_FDV2023","Rb_ICP_sd_FDV2023","Sr_ICP_sd_FDV2023","Zr_ICP_sd_FDV2023","dry_mass_err"
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,4574.44,20284.8461538462,53917.7692307692,1.32692307692308,-7.17757313028776,-0.717757313028776,-4.76478372629097,-0.476478372629097,-6.39021877016186,-0.639021877016186,-6.72340044082911,-0.672340044082911,-1.61940015720058,-0.161940015720058,-5.57507242243758,-0.557507242243758,-5.17768404430662,-0.517768404430662,-5.73931274224487,-0.573931274224487,-9.24555666754066,-0.924555666754066,-6.89044628852284,-0.689044628852284,-4.52656731345452,-0.452656731345452,-3.89475154101708,-0.389475154101708,-1.82612392543437,0.161036549230769,-5.85418285019159,0.00286787821750823,8.84481295238495,1.59206633142929,9.9168404070467,1.28918925291607,7.73150994834797,1.08241139276872,6.02222963726831,0.722667556472198,10.0674757463862,1.81214563434952,1.9191513951285,0.134340597658995,2.66471064713136,1.43894374945093,3.56408686156432,0.498972160619004,3.64558648842404,0.328102783958163,3.172811727839,0.507649876454241,5.43687997435676,0.108737599487135,2.38457858250095,0.119228929125048,26.51036789,4.40515720486222,5.40698040113205,1.92236695803394,0.723912270962704,5.28795217305126,-1.80639204510198,-1.73344536778569,-0.289667236252873,-0.514897875807264,-1.30133019724175,1.32028980347576,-2.97561418621664,2.651036789
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,4631.57428571429,19990.7857142857,51979.6428571429,1.34714285714286,-7.13764787674132,-0.713764787674132,-4.7279308776667,-0.47279308776667,-6.2383942752134,-0.62383942752134,-6.61164665965029,-0.661164665965029,-1.95461648779953,-0.195461648779953,-6.0716648556556,-0.60716648556556,-5.25639225522963,-0.525639225522963,-5.82738849989273,-0.582738849989273,-8.79911005455126,-0.879911005455126,-6.19423961204094,-0.619423961204094,-4.34462895416866,-0.434462895416866,-3.88778697010432,-0.388778697010432,-1.84313398816005,0.158320473214286,-5.22152855230852,0.00539907012543843,9.09947117546947,1.6379048115845,10.1189473077536,1.31546315000796,7.81689751795473,1.09436565251366,6.14871964552327,0.737846357462792,9.87135875721964,1.77684457629954,1.92721221235516,0.134904854864861,2.11429170272501,1.14171751947151,3.67375208829088,0.514325292360723,3.63875709365244,0.32748813842872,3.26213186589235,0.521941098542776,5.55643935797871,0.111128787159574,2.78045853697787,0.139022926848893,38.83837476,4.41091938056175,5.77614138604693,2.5768490597131,1.11276654357418,6.00335263691675,-2.24617555393528,-1.48292056330192,-0.982711391122956,-0.936854290004784,-1.37349752698808,1.009538080049,-1.5172269484233,3.883837476
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,4743.01769230769,19331.5384615385,49434.8461538462,1.31,-6.99154786614333,-0.699154786614333,-4.73486979994837,-0.473486979994837,-6.01302263910753,-0.601302263910753,-6.21636057522449,-0.621636057522449,-2.13725939706868,-0.213725939706868,-6.10173798706068,-0.610173798706068,-5.26600846236039,-0.526600846236039,-5.84549997789854,-0.584549997789854,-9.64983939605871,-0.964983939605871,-5.75018768443639,-0.575018768443639,-3.99788316946965,-0.399788316946965,-3.7882944279495,-0.37882944279495,-1.81669310504723,0.162562439846154,-5.28593992049219,0.00506227187493313,7.75654111934927,1.39617740148287,9.26659013828764,1.20465671797739,6.83722049925828,0.957210869896159,4.88461210518651,0.586153452622381,10.2561900508501,1.84611420915302,1.49462690342797,0.104623883239958,1.82257718388472,0.984191679297749,3.51298415889917,0.491817782245885,3.35563552275323,0.30200719704779,1.84476379640543,0.295162207424869,5.01185432211293,0.100237086442259,1.28991112880059,0.0644955564400293,15.22168904,3.48784316986012,4.33291588522248,2.78593542677661,-0.0216631743008346,6.43492140853961,-2.25612795297215,-1.74940851807792,-1.19754654370722,-0.804848841069932,-3.41433286563413,0.52890176860749,-3.17549710954583,1.522168904
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,4828.70428571429,16727.7142857143,44950.3571428571,1.34214285714286,-5.87892580613016,-0.587892580613016,-4.1030000129483,-0.41030000129483,-5.26001933153936,-0.526001933153936,-5.61440872155146,-0.561440872155146,-1.59259097773049,-0.159259097773049,-6.2246543326023,-0.62246543326023,-5.36497531904716,-0.536497531904716,-5.74841959260654,-0.574841959260654,-7.83409305329595,-0.783409305329595,-5.27447516479273,-0.527447516479273,-3.46965175045635,-0.346965175045635,-3.74244576491276,-0.374244576491276,-1.72852445334376,0.1775461945,-4.93190565408111,0.00721274509635771,8.45002949760615,1.52100530956911,9.63604593635603,1.25268597172628,7.13940767280323,0.999517074192452,5.53454842283274,0.664145810739928,10.0308957458306,1.8055612342495,1.5928306476372,0.111498145334604,1.88303055604953,1.01683650026675,3.39941893349363,0.475918650689108,3.16714922861896,0.285043430575706,2.6622631468807,0.425962103500912,5.14215822127037,0.102843164425407,2.00703430725914,0.100351715362957,22.64753764,3.68234038215803,5.26198747107208,3.28092543410763,0.498595320782559,4.88099838430973,-3.07421494538314,-2.10695399408414,-0.982607700178471,-2.07289922935208,-1.50465210939194,0.409154663984942,-1.94581069000153,2.264753764
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,4912.70923076923,18842.0769230769,51003,1.31,-6.55988069724613,-0.655988069724613,-4.36473390501963,-0.436473390501963,-5.40396055395033,-0.540396055395033,-5.88981175911567,-0.588981175911567,-1.43874256329228,-0.143874256329228,-6.0164477997894,-0.60164477997894,-5.23108642056929,-0.523108642056929,-5.64822427116742,-0.564822427116742,-9.88725653942579,-0.988725653942579,-5.91521985970547,-0.591521985970547,-3.77176255527306,-0.377176255527306,-3.79620309449589,-0.379620309449589,-1.78260591230728,0.168199263153846,-4.7320438171854,0.00880844982485949,8.1464066301748,1.46635319343146,9.58076634298296,1.24549962458779,7.03057164658817,0.984280030522344,5.21484298700158,0.625781158440189,9.29717124109191,1.67349082339654,1.04906764765259,0.0734347353356812,1.9514685528955,1.05379301856357,3.08162662506956,0.431427727509739,2.81106394123518,0.252995754711166,2.4412707468132,0.390603319490112,5.21737663819127,0.104347532763825,1.72915350208228,0.0864576751041138,18.64517078,3.89891088851728,5.56338282182028,2.27457857057754,0.808523659669549,5.32327283190667,-3.12432011142024,-1.74948348202766,-1.00474976621422,-1.16816781555879,-2.53496312619245,-0.00397968746159918,-2.64490496576167,1.864517078
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,4939.73076923077,18627,49940.4615384615,1.29692307692308,-6.26167199073193,-0.626167199073193,-4.18745997151835,-0.418745997151835,-5.22841711900471,-0.522841711900471,-5.73238015802832,-0.573238015802833,-1.48119942746775,-0.148119942746775,-5.72202723291757,-0.572202723291757,-5.12122511588793,-0.512122511588793,-5.82872350379399,-0.5828723503794,-9.88725653942579,-0.988725653942579,-5.77531182594,-0.577531182594,-3.72312235181389,-0.372312235181389,-3.80638849256422,-0.380638849256422,-1.77383087504823,0.169681712692308,-5.22928330450681,0.00535736353296923,8.8316835124824,1.58970303224683,9.92495860830957,1.29024461908024,7.62034658581974,1.06684852201476,5.83379094415111,0.700054913298134,9.5302111001346,1.71543799802423,1.59468059184619,0.111627641429233,2.05745962610653,1.11102819809753,3.08445908409579,0.43182427177341,3.30914303059058,0.297822872753153,2.98501596700132,0.477602554720212,5.4548734241333,0.109097468482666,2.21182607888577,0.110591303944288,32.61245875,5.05068876938124,6.07120451119007,2.86435350978916,2.12878210815965,5.36972673488655,-2.03971067406209,-1.46930097950712,-1.4254009236686,-0.507569794734212,-1.1501505888566,0.371667437243581,-3.12731327229098,3.261245875
"Kerguelen","KER1","CAT1-S1-1A",3,3.1,4.7,3.9,3.97058823529412,14967.4117647059,49334,1.34235294117647,-6.00407986011795,-0.600407986011795,-3.95055515609553,-0.395055515609553,-4.02589948491224,-0.402589948491224,-4.7956484412935,-0.47956484412935,0.0384863393327466,0.00384863393327466,-4.31464691908915,-0.431464691908915,-4.91190491097817,-0.491190491097817,-5.41083819699978,-0.541083819699978,-7.04944041885883,-0.704944041885883,-5.47518750548792,-0.547518750548792,-3.30551272959163,-0.330551272959163,-3.5685153159549,-0.35685153159549,-1.59024428595486,0.203875801529412,-4.39893958921061,0.0122903659962809,9.0443400748384,1.62798121347091,10.1002644296905,1.31303437585976,9.23070880290079,1.29229923240611,6.31640669756049,0.757968803707259,10.7942299965342,1.94296139937616,2.92791456575591,0.204954019602914,3.68722538464496,1.99110170770828,3.2862844286255,0.46007982000757,4.40542971898481,0.396488674708633,1.93561231446686,0.309697970314697,5.14768757386669,0.102953751477334,4.86970972283419,0.24348548614171,32.36277494,7.79197662525607,6.56758843306958,5.5321496884769,2.71214088616301,6.91501151371816,-2.52762586789931,-1.95198906125975,-1.16089708575069,0.31938724071738,-2.62658234482016,2.15601590320393,2.06368314212159,3.236277494
"Kerguelen","KER1","CAT1-S1-1A",5,6.4,7.8,7.1,59.76,17856.5333333333,63331.2666666667,1.37933333333333,-5.26827378219691,-0.526827378219691,-3.6369680117777,-0.36369680117777,-3.66176972728566,-0.366176972728566,-4.88411744939935,-0.488411744939935,0.354983014944399,0.0354983014944399,-4.50587689263407,-0.450587689263407,-4.78177486279167,-0.478177486279167,-5.51301246014287,-0.551301246014287,-6.82472594016156,-0.682472594016156,-5.45807648793372,-0.545807648793372,-3.30205859479186,-0.330205859479186,-3.60849327051738,-0.360849327051738,-1.60153667247061,0.201586507466667,-3.8125683102148,0.0220913685909312,8.89159159841191,1.60048648771414,9.83731019003134,1.27885032470407,9.37906127272928,1.3130685781821,6.07212752091516,0.72865530250982,10.6185565877526,1.91134018579547,2.75746508564878,0.193022555995415,3.36189597802682,1.81542382813448,3.27699586002435,0.45877942040341,4.31145096094824,0.388030586485341,2.13505191100026,0.341608305760042,5.04266029354866,0.100853205870973,4.88958234108254,0.244479117054127,58.59664427,7.64194238855289,5.65410724067801,4.87045848667649,1.98122449185718,6.53083215220209,-1.7852077069723,-1.27063138453476,-1.19618118795979,-0.434594952680206,-2.66906077911775,1.50894549544396,2.05993515386541,5.859664427
"Kerguelen","KER1","CAT1-S1-1A",7,9.3,10.6,9.9,108.485714285714,21546.3571428571,63213.7142857143,1.38142857142857,-6.48943320126163,-0.648943320126163,-4.94024396619938,-0.494024396619938,-5.18247613892992,-0.518247613892992,-6.13276591778449,-0.613276591778449,-0.571405694113666,-0.0571405694113666,-5.12813879911708,-0.512813879911708,-5.02220191670162,-0.502220191670162,-5.81860806023624,-0.581860806023624,-8.8344868612519,-0.88344868612519,-6.41805808696546,-0.641805808696546,-4.6950745925835,-0.46950745925835,-3.80730455753791,-0.380730455753791,-1.83479939080805,0.159645525071429,-5.06418378904384,0.00631906653232497,7.87794995694527,1.41803099225015,8.97371165059452,1.16658251457729,8.06024745179507,1.12843464325131,4.98123576413021,0.597748291695625,9.83668676453478,1.77060361761626,1.79014702593981,0.125310291815787,2.7016286993214,1.45887949763355,2.5442626656955,0.35619677319737,3.30600657103305,0.297540591392974,0.954711850821791,0.152753896131487,4.17969722173075,0.0835939444346149,3.77106180227717,0.188553090113858,17.48773645,6.76101186025111,5.09580681397521,3.80072888671415,0.538454557241171,4.51546271897546,-3.09984197181017,-2.91875252888907,-2.50186808509538,-0.779850524269425,-2.76133475040678,0.793631398730637,0.600801576206135,1.748773645
"Kerguelen","KER1","CAT1-S1-1A",8,10.7,12,11.4,130.207142857143,18073.1428571429,50747.7142857143,1.39357142857143,-5.43029108540013,-0.543029108540013,-3.95205745935548,-0.395205745935548,-4.06400083317039,-0.406400083317039,-5.50151256142033,-0.550151256142033,-0.719999172145202,-0.0719999172145202,-5.22377698050878,-0.522377698050878,-4.91921102406623,-0.491921102406623,-5.42448133687524,-0.542448133687524,-7.98268807485575,-0.798268807485575,-5.98860841793639,-0.598860841793639,-3.6728507068999,-0.36728507068999,-3.70472402914636,-0.370472402914636,-1.68387629049468,0.185652934857143,-3.90403209744376,0.0201604584524328,8.85780503929723,1.5944049070735,10.0457335657467,1.30594536354707,9.15302842483295,1.28142397947661,5.92119865236709,0.71054383828405,10.4809453958415,1.88657017125147,2.67845664495009,0.187491965146506,3.43866497534527,1.85687908668645,3.25120980381015,0.455169372533422,4.17992757005025,0.376193481304523,1.5164009436467,0.242624150983472,4.96598854381959,0.0993197708763917,4.74079467568082,0.237039733784041,28.19880436,7.55380347147785,6.0735317137962,5.53428503622173,2.10399210027858,5.99133445039577,-2.50756920454085,-2.4149773400962,-1.69085807669886,-0.441431381061466,-4.03836731568568,1.65564854943454,1.93873682229881,2.819880436
"Kerguelen","KER1","CAT1-S1-1A",9,12.1,13.6,12.8,153.175,20860.6875,54932.3125,1.32875,-6.42892505524622,-0.642892505524622,-4.57084354420315,-0.457084354420315,-4.62788650058316,-0.462788650058316,-6.09869025088486,-0.609869025088486,-1.28615788940565,-0.128615788940565,-6.07925016380087,-0.607925016380087,-5.04562363848512,-0.504562363848512,-5.65710909807635,-0.565710909807635,-7.64640153819563,-0.764640153819563,-6.26491114917681,-0.626491114917681,-4.4392882307699,-0.44392882307699,-3.72918076187646,-0.372918076187646,-1.83231816147083,0.1600421338125,-4.3153705590657,0.0133615973286676,8.02244690477591,1.44404044285966,8.9957658372962,1.16944955884851,8.04302735989172,1.12602383038484,4.9247159918486,0.590965919021832,9.4733445962411,1.7052020273234,1.65284780543858,0.115699346380701,2.61042707523254,1.40963062062557,2.95412827386822,0.413577958341551,3.35858273198982,0.302272445879084,1.44136851105677,0.230618961769084,4.29379140139575,0.0858758280279151,3.72140683847071,0.186070341923535,19.1429554,6.93708151534738,5.31347837100377,4.25399351807423,1.32649559092848,5.70345031082924,-3.37146463338505,-3.2702197257994,-1.95718194877398,-0.777802491617606,-2.47202799679688,0.914953789364664,0.550328279669679,1.91429554
"Kerguelen","KER1","CAT1-S1-1A",11,15.1,16.5,15.8,212.526666666667,21094.1333333333,53044.6,1.298,-7.52965392328638,-0.752965392328638,-5.51116819196535,-0.551116819196535,-5.57722478906106,-0.557722478906106,-6.72821767417503,-0.672821767417503,-2.03810597644,-0.203810597644001,-6.08055766100262,-0.608055766100262,-5.18075185442047,-0.518075185442047,-5.89921865299249,-0.589921865299249,-8.17882282285747,-0.817882282285747,-6.10689051495069,-0.610689051495069,-4.82749388868934,-0.482749388868934,-3.75927400813836,-0.375927400813836,-1.84640840243812,0.157802914266667,-5.44691675348344,0.00430957165735743,7.89171343835699,1.42050841890426,8.8570644882529,1.15141838347288,8.08874891641585,1.13242484829822,4.76042855096272,0.571251426115527,9.20323742486761,1.65658273647617,1.43870733854087,0.100709513697861,2.38539232016747,1.28811185289043,2.38066240716184,0.333292737002658,3.36689568062705,0.303020611256435,1.08346851977807,0.173354963164491,4.19960516048835,0.083992103209767,3.83151948798143,0.191575974399071,19.77031081,6.8789203624471,5.27263800346699,4.57809989972063,1.05027276759382,5.60557670009412,-2.6081309503123,-2.484934254169,-2.67941045698756,-1.76060093558889,-3.59285927187555,0.194913529924231,0.614220888462561,1.977031081
"Kerguelen","KER1","CAT1-S1-1A",17,24,25.5,24.7,466.2125,21313.25,55199.625,1.315625,-7.415631731922,-0.7415631731922,-5.10573982318615,-0.510573982318615,-4.84063509897046,-0.484063509897046,-6.26392766985011,-0.626392766985011,-1.42138013473847,-0.142138013473847,-5.29875513051572,-0.529875513051572,-5.11375473842511,-0.511375473842511,-5.81601699816722,-0.581601699816722,-9.65252372450133,-0.965252372450133,-6.43717325044846,-0.643717325044846,-4.29081657848025,-0.429081657848025,-3.69613542692127,-0.369613542692127,-1.82697320342008,0.160899842625,-5.27079366646296,0.00513952988573625,8.53141646419696,1.53565496355545,9.63534111880107,1.25259434544414,8.83596263792779,1.23703476930989,5.36278827180596,0.643534592616715,9.80958208381306,1.76572477508635,1.94399248637215,0.136079474046051,2.80274747857481,1.5134836384304,3.09437038917735,0.433211854484829,3.79155135686407,0.341239622117766,1.38040662562205,0.220865060099527,4.73961955289527,0.0947923910579053,4.58371361842646,0.229185680921323,31.65256708,7.36322805361239,5.46632721559211,4.69903632457567,1.09320478309451,5.16333770168338,-3.16650363145157,-2.81388082724466,-2.28774967403327,-1.04847571417314,-2.29473932170826,1.33319759592975,1.50460883509347,3.165256708
"Kerguelen","KER1","CAT1-S1-1A",20,28.6,30,29.3,587.28,22599.8,56713.0666666667,1.3,-8.48209121406587,-0.848209121406587,-5.82241319439383,-0.582241319439383,-5.96731490428857,-0.596731490428857,-6.88319124398547,-0.688319124398547,-1.79224720379158,-0.179224720379158,-6.02495914937752,-0.602495914937752,-5.13141283170769,-0.513141283170769,-5.75912341222957,-0.575912341222957,-9.1237545908187,-0.91237545908187,-7.22703203021284,-0.722703203021284,-5.30658913946609,-0.530658913946609,-3.78109738726532,-0.378109738726532,-1.869064142992,0.154267967,-5.45471482373587,0.00427609609282431,7.69513773866579,1.38512479295984,8.64956597971791,1.12444357736333,7.65879161018996,1.07223082542659,4.24861590819748,0.509833908983697,9.33783499667785,1.68081029940201,1.73506945096789,0.121454861567752,2.73086668999456,1.47466801259706,2.93859825159303,0.411403755223024,3.37991501008423,0.30419235090758,1.30264795081971,0.208423672131153,4.1734096486412,0.0834681929728241,3.93401689016518,0.196700844508259,18.16693615,6.49369179375137,4.94515970257868,3.74940627914842,0.265954547833878,4.71299804893958,-3.43533327803579,-2.34659973066335,-2.94260666388186,-2.04185906200623,-3.06900411536214,0.744986297659174,0.794982669153664,1.816693615
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,665.746666666667,16717.4666666667,50758.2666666667,1.342,-5.42952639599119,-0.542952639599119,-3.51091200043811,-0.351091200043811,-3.3693878473468,-0.33693878473468,-5.06262059164718,-0.506262059164718,-0.224557147985533,-0.0224557147985533,-4.87244647121766,-0.487244647121766,-4.78368597625728,-0.478368597625728,-5.25819971795207,-0.525819971795207,-6.32617888581892,-0.632617888581892,-5.28220054775395,-0.528220054775395,-2.98365516222219,-0.298365516222219,-3.46808867190785,-0.346808867190785,-1.58611708321445,0.204718977266667,-3.81006615677803,0.0221467138096942,9.43572435405003,1.698430383729,10.2084233665595,1.32709503765274,9.4642239414081,1.32499135179713,6.03445049291588,0.724134059149906,10.429734212255,1.8773521582059,2.93837166492111,0.205686016544478,3.67323041335664,1.98354442321258,3.63610180941281,0.509054253317793,4.53848628591666,0.408463765732499,1.974855811909,0.315976929905441,5.14356253417404,0.102871250683481,5.07763180689572,0.253881590344786,42.20795768,8.14444893459129,5.94590817637531,4.10842175693552,1.23705858944454,5.8962479175527,-3.06000021796741,-1.21291918746996,-1.45860284747364,-1.53654636267935,-2.43390392941299,1.5024092766817,1.93385081469687,4.220795768
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,744.413333333333,17734.8666666667,51774.8666666667,1.346,-6.29154651917135,-0.629154651917135,-4.01519878422897,-0.401519878422897,-3.82223928853533,-0.382223928853533,-5.41792813774552,-0.541792813774552,-0.40128015270362,-0.040128015270362,-4.89561713626097,-0.489561713626097,-4.85332948304098,-0.485332948304098,-5.33999389519485,-0.533999389519485,-6.96984850214199,-0.696984850214199,-5.85395469033182,-0.585395469033182,-3.32397268246355,-0.332397268246355,-3.56040481130876,-0.356040481130876,-1.65785260288726,0.190547722666667,-4.21489338492414,0.0147738967690549,9.36391469231164,1.6855046446161,9.98572801629662,1.29814464211856,9.24990889771258,1.29498724567976,5.91722515228022,0.710067018273626,10.297455011271,1.85354190202878,2.70295601172449,0.189206920820714,3.47014316621831,1.87387730975789,3.52900141615505,0.494060198261707,4.40179627466128,0.396161664719515,1.37716107913887,0.220345772662219,4.86948388369066,0.0973896776738132,4.79722774373751,0.239861387186875,45.92488524,8.09172018660557,5.27234213943422,5.0461535584319,0.480812292121606,4.69401623460467,-1.91703093884918,-1.40225018900546,-1.16654220208093,-1.46600963840461,-2.57942585209752,1.49249097197769,1.74933994395284,4.592488524
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,772.55,15955.7857142857,48824.7857142857,1.31857142857143,-5.71785293061125,-0.571785293061125,-3.8624691888528,-0.38624691888528,-3.6177914191962,-0.36177914191962,-5.28519799448322,-0.528519799448322,-0.225598641786952,-0.0225598641786952,-4.725655299114,-0.4725655299114,-4.83923574991202,-0.483923574991202,-5.17124711797248,-0.517124711797248,-7.31889810194394,-0.731889810194394,-5.32560141891524,-0.532560141891524,-3.06091212712609,-0.306091212712609,-3.41458169760287,-0.341458169760287,-1.59360575272037,0.2031916305,-4.41488308471477,0.012095968273224,8.94209276415506,1.60957669754791,9.92040411277186,1.28965253466034,9.17737322781269,1.28483225189378,5.83338586803273,0.700006304163928,10.2225248148218,1.84005446666792,2.81224918544364,0.196857442981055,3.64704724402897,1.96940551177564,3.37340392649146,0.472276549708805,4.3812426909703,0.394311842187327,1.43670252300572,0.229872403680915,4.88195297672773,0.0976390595345545,4.75788505839417,0.237894252919709,37.28461474,7.72662357268412,6.00604433211648,3.70602245435317,1.18960047908698,5.26075042795546,-1.91370561586799,-1.73627501334094,-3.36509765873611,-0.569737273037144,-3.83511946594521,1.3466647125039,1.61229914380485,3.728461474
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,799.733333333333,16688.2,50340.7333333333,1.35533333333333,-6.1690855934781,-0.61690855934781,-3.99808349508638,-0.399808349508638,-3.85735761470369,-0.385735761470369,-5.31726105010933,-0.531726105010934,-0.328561138850038,-0.0328561138850038,-4.60933851389642,-0.460933851389642,-4.83490532015901,-0.483490532015901,-5.12744530178846,-0.512744530178846,-6.79918554597133,-0.679918554597133,-5.28739769106145,-0.528739769106145,-3.19279837894282,-0.319279837894282,-3.50345614070321,-0.350345614070321,-1.61441660312903,0.1990067366,-3.95190540934934,0.0192180486859355,8.51773710207001,1.5331926783726,9.43467774000756,1.22650810620098,9.01578955835514,1.26221053816972,5.48595543395401,0.658314652074481,9.81659604872506,1.76698728877051,2.32067334767134,0.162447134336994,3.09729873558419,1.67254131721546,3.00685054882714,0.4209590768358,3.97682991679584,0.357914692511625,0.66565123189218,0.106504197102749,4.47721176336419,0.0895442352672838,4.51239900406896,0.225619950203448,54.6526961,7.26605941167187,5.85321517802935,5.16926008613985,1.63031465011811,5.6913455642416,-2.22891963373471,-1.34264724358036,-1.52548771817033,-0.783977692077614,-2.95242530514044,1.07378454451455,1.28105500256669,5.46526961
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,888.225,15616.0833333333,49393.8333333333,1.42166666666667,-5.56484604881738,-0.556484604881738,-3.63991564825704,-0.363991564825704,-3.48509606075692,-0.348509606075692,-4.93699196716235,-0.493699196716235,-0.0576353135753864,-0.00576353135753864,-4.16182128289418,-0.416182128289418,-4.69774177901191,-0.469774177901191,-5.11052459924036,-0.511052459924036,-6.99031803487053,-0.699031803487053,-4.99987277350235,-0.499987277350235,-2.92328047212909,-0.292328047212909,-3.38750895681611,-0.338750895681611,-1.52278147040902,0.218104391583333,-4.67883204573785,0.00928985768977189,9.11719151995933,1.64109447359268,10.1785846220022,1.32321600086029,9.49509167391258,1.32931283434776,6.16951744989809,0.740342093987771,10.5414994477039,1.8974699005867,2.99443504902196,0.209610453431537,3.77090267880672,2.03628744655563,3.63556871051726,0.508979619472417,4.65866304560745,0.41927967410467,1.75188221527902,0.280301154444644,5.21231622310062,0.104246324462012,5.03299349952435,0.251649674976218,54.98885363,7.92431751310338,5.40783565507649,4.93069391439998,1.10801212710403,5.46288411373516,-2.87389513798837,-0.755136805694667,-0.844535011238966,-0.039693228691167,-2.5466910533914,1.98876747741482,2.0527819337563,5.498885363
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,1089.45333333333,17542.0666666667,52529.0666666667,1.40733333333333,-6.12343429043329,-0.612343429043329,-4.07013744607735,-0.407013744607735,-3.83054047358591,-0.383054047358591,-5.25237046063024,-0.525237046063024,-0.341117734627166,-0.0341117734627166,-4.64943364636849,-0.464943364636849,-4.89107070855447,-0.489107070855447,-5.11385879566402,-0.511385879566402,-6.35636169640602,-0.635636169640602,-5.69369449942785,-0.569369449942785,-3.26950257955763,-0.326950257955763,-3.47837393646998,-0.347837393646998,-1.63496241640786,0.194959698466667,-4.46281225511567,0.0115298927532115,9.12295437868117,1.64213178816261,9.93760062850563,1.29188808170573,9.29110527295919,1.30075473821429,5.92806376729722,0.711367652075666,10.3472410171728,1.8625033830911,2.96534302083889,0.207574011458722,3.62994165719872,1.96016849488731,3.45249206784874,0.483348889498823,4.4815733053646,0.403341597482814,0.859707191727362,0.137553150676378,4.84740727482237,0.0969481454964473,4.91185760328497,0.245592880164248,40.20040958,7.88426697813284,3.66736063850368,4.87248491435618,1.84005222256637,6.24092168491446,-1.16276226130043,-0.0830603268600137,-1.52695679701767,0.748471800026302,-2.98078874631193,1.00793985235354,1.65210404676278,4.020040958
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,1213.32142857143,15258.5,51210.8571428571,1.39,-5.40549374959745,-0.540549374959745,-3.46091099948743,-0.346091099948743,-3.18838470970379,-0.318838470970379,-4.73628752764466,-0.473628752764466,0.177882704371467,0.0177882704371468,-4.21428862604664,-0.421428862604664,-4.61730851413104,-0.461730851413104,-4.95538655721709,-0.495538655721709,-6.52458011688705,-0.652458011688705,-4.96025663756756,-0.496025663756756,-2.7012724756541,-0.27012724756541,-3.31891707074055,-0.331891707074055,-1.46302265247179,0.231535365142857,-3.92637182177122,0.0197150725475098,9.44517553011353,1.70013159542043,10.2348687464063,1.33053293703282,9.33061953859286,1.306286735403,6.12537266794902,0.735044720153882,10.4302823514772,1.87745082326589,2.81492795477211,0.197044956834047,3.52301324666791,1.90242715320067,3.49897319535207,0.48985624734929,4.40300563215271,0.396270506893744,2.67682883795855,0.428292614073369,5.14353574555259,0.102870714911052,5.01130717500039,0.250565358750019,52.07309242,8.1427489699695,6.4831497799149,5.16972572751234,1.9065300609168,6.33566555096398,-1.90718487303382,-1.10315218944022,-1.50120464657729,-0.400533086048749,-1.33048010469935,1.83428993819435,1.89442473275488,5.207309242
