"depth","SH20_age","surface","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","coh_inc"
144.5,4948,7.17,23122,56599,1.4,0.000343390870381393,0.00281580513712742,0.00121331440868092,0.00169406162721487,0.0562703172931642,0.00112174350991255,0.00418936861865299,0.000549425392610228,4.53833760693458e-05,4.39666732616677e-05,0.00434961769149764,0.0225264410970194,1,0.152900508218488,0.152900508
144.6,4950.3,7.16,23699,57404,1.48,4.3862534815887e-05,0.00261461479511338,0.00223143848893297,0.000946670874092774,0.0570932696208809,0.00223143848893297,0.00565748546184015,0.00272731370869585,4.53833760693458e-05,4.39666732616677e-05,0.00466573502231438,0.025244556642474,1,0.14371365460037,0.143713655
144.7,4952.5,7.15,23354,56440,1.26,0.000389640155856062,0.00327756131102452,0.0019023607609443,0.000962640385056154,0.0617006646802659,0.000137520055008022,0.00417144166857667,0.00304836121934449,4.53833760693458e-05,4.39666732616677e-05,0.00320880128352051,0.0235846894338758,1,0.154274581709833,0.154274582
144.8,4954.8,7.16,23010,56315,1.37,4.3862534815887e-05,0.00477299185098952,0.00183934807916182,0.000488940628637951,0.0722235157159488,0.00323632130384168,0.00640279394644936,0.00321303841676368,4.53833760693458e-05,4.39666732616677e-05,0.00286379511059371,0.0228637951105937,1,0.147799767171129,0.147799767
144.9,4957,7.14,23427,56340,1.33,4.3862534815887e-05,0.0038729309788372,0.00048411637235465,0.00048411637235465,0.0694822260131864,4.6419867703377e-05,0.00491032320531145,0.00255890082530315,4.53833760693458e-05,4.39666732616677e-05,0.00493337636589977,0.0171284983171193,1,0.151021255014062,0.151021255
145,4959.3,7.12,23632,57224,1.26,0.000367292594463064,0.00449933428217254,0.00169872824939167,0.000895275699003719,0.0760525228410082,0.000229557871539415,0.00624397410587209,0.00261695973554933,0.000252513658693357,4.39666732616677e-05,0.00213488820531656,0.0220145998806299,1,0.151852532023323,0.151852532
145.1,4962.5,7.11,23368,57289,1.31,0.000136428750085268,0.00352440937720276,0.0014097637508811,0.000250119375156325,0.0663271106664544,0.00286500375179063,0.00577548375360968,0.0020009550012506,4.53833760693458e-05,0.000204643125127902,0.00250119375156325,0.0221924100138703,1,0.148093408217558,0.148093408
145.2,4966,7.11,23392,56390,1.34,0.000183755972069092,0.00222804116133774,0.00160786475560456,0.00059720690922455,0.06300532892319,0.000941749356854098,0.00406560088202867,0.00137816979051819,4.53833760693458e-05,4.39666732616677e-05,0.00284821756707093,0.0193632855567806,1,0.150863653068725,0.150863653
145.3,4969.2,7.11,23664,56861,1.39,0.00040950040950041,0.00293475293475293,0.00177450177450177,0.000841750841750842,0.0620620620620621,0.00295750295750296,0.00637000637000637,0.00263900263900264,4.53833760693458e-05,4.39666732616677e-05,0.00502775502775503,0.0215215215215215,1,0.148830648830649,0.148830649
145.4,4972.5,7.11,23461,55899,1.23,4.3862534815887e-05,0.00264519838987924,0.000805060379528465,0.000460034502587694,0.0644508338125359,0.00358826912018401,0.00460034502587694,0.00138010350776308,4.53833760693458e-05,0.000989074180563542,0.00039102932719954,0.0232777458309373,1,0.144933870040253,0.14493387
145.5,4975.9,7.12,23426,55987,1.22,4.3862534815887e-05,0.00253112128673002,0.00108147909523919,0.000943417934144826,0.0572493614671299,0.00108147909523919,0.00441795715501967,5.24383848977451e-05,4.53833760693458e-05,4.39666732616677e-05,0.00354356980142203,0.0200878989392301,1,0.148392737982926,0.148392738
145.6,4979.4,7.12,23536,57378,1.27,4.3862534815887e-05,0.00253680634201585,0.000883352208380521,0.000770101925254813,0.0590713476783692,0.000566251415628539,0.00514156285390713,0.00362400906002265,4.53833760693458e-05,4.39666732616677e-05,0.000951302378255946,0.0236240090600227,1,0.150237825594564,0.150237826
145.7,4982.6,7.12,23616,56393,1.33,4.3862534815887e-05,0.00290389490666052,0.000921871398939848,0.00175155565798571,0.0607743719751095,0.000991011753860337,0.00516247983406315,0.00274256741184605,4.53833760693458e-05,0.000622263194284397,0.000829684259045863,0.0200967964968887,1,0.150103710532381,0.150103711
145.8,4986,7.11,23805,58371,1.35,4.3862534815887e-05,0.00374285455040377,0.00226839669721441,0.000839306777969331,0.0740404681970783,0.00215497686235369,0.00383359041829235,5.24383848977451e-05,4.53833760693458e-05,0.00174666545685509,0.00310770347518374,0.0260638780509936,1,0.152912621359223,0.152912621
145.9,4989.5,7.1,23733,58149,1.22,0.0002926411993787,0.00391688989937645,0.00121558652049614,0.000697836706210747,0.0748035927334939,0.000225108614906692,0.0040294442068298,0.00236364045652027,4.53833760693458e-05,4.39666732616677e-05,0.0063705738018594,0.0228935461360106,1,0.147536186209846,0.147536186
146,4992.7,7.1,23974,57676,1.36,4.3862534815887e-05,0.00371974869014947,0.00217741386740457,0.00102066275034589,0.0722856041189412,0.00136088366712785,0.00587448116310191,0.00179183016171834,4.53833760693458e-05,4.39666732616677e-05,0.00258567896754292,0.0240422781192588,1,0.1447526593935,0.144752659
146.1,4996.1,7.1,23831,57421,1.22,0.000320622924539105,0.00430550784381083,0.000961868773617314,0.000480934386808657,0.0686820107637696,0.00061834421161113,0.00522157334249399,0.00224436047177373,4.53833760693458e-05,0.00121378678575518,0.00458032749341578,0.0244131455399061,1,0.146868201076377,0.146868201
146.2,4999.5,7.1,23807,56441,1.29,4.3862534815887e-05,0.0030416849090951,0.0012904117796161,0.00117519644215038,0.0673318432149688,0.00258082355923221,0.00635988662810793,0.00182040233195843,4.53833760693458e-05,4.39666732616677e-05,0.00274212503168422,0.019747908841625,1,0.148535613060811,0.148535613
146.3,5002.8,7.12,23279,55795,1.38,4.3862534815887e-05,0.00368135324681377,0.00221347188890701,0.00046599408187516,0.0676390409841795,0.00130478342925045,0.00426384584915772,0.00265616626668841,4.53833760693458e-05,4.39666732616677e-05,0.00295906241990727,0.0203872410820383,1,0.148535613597707,0.148535614
146.4,5006.1,7.12,23721,56950,1.31,0.000504517726918314,0.00467825528596982,0.00153648580470577,0.00149062055680411,0.070907673255974,0.000160528367655827,0.00619180846672476,0.00341696096867404,4.53833760693458e-05,4.39666732616677e-05,0.00369215245608403,0.021350272898225,1,0.148465807457689,0.148465807
146.5,5009.6,7.12,23232,56228,1.23,0.000138966092273485,0.0037520844913841,0.00173707615341857,0.000856957569019826,0.0647350379840652,0.00268667778395405,0.00460904206040393,0.00511858439874004,4.53833760693458e-05,0.00166759310728182,0.00377524550676302,0.0222808967945155,1,0.14420048174912,0.144200482
146.6,5013,7.13,23683,57190,1.32,0.000435560038512677,0.00286552656916235,0.0018110127917106,0.000366787400852781,0.0717986337169318,0.000137545275319793,0.0057081289257714,0.0019485580670304,4.53833760693458e-05,4.39666732616677e-05,0.00201733070469029,0.0209298060611618,1,0.148388427857503,0.148388428
146.7,5016.6,7.13,23661,57823,1.29,0.000182066454255803,0.0042558033682294,0.00141101502048248,0.000819299044151115,0.0727127901684115,0.000273099681383705,0.00502958579881657,0.00284478834774693,4.53833760693458e-05,4.39666732616677e-05,0.00523441055985435,0.0208693673190715,1,0.152617205279927,0.152617205
146.8,5019.9,7.13,23412,57118,1.37,4.3862534815887e-05,0.00434842628382109,0.00190962635744524,0.00115037732376219,0.0753036996134732,0.000506166022455365,0.00623504509479109,0.00227774710104914,4.53833760693458e-05,0.0026228602981778,0.00349714706423707,0.0219031842444322,1,0.15184980673661,0.151849807
146.9,5023.4,7.12,23531,57199,1.4,0.000183992640294388,0.00347286108555658,0.00236890524379025,0.000643974241030359,0.0758509659613616,4.6419867703377e-05,0.00492180312787488,0.00411683532658694,4.53833760693458e-05,4.39666732616677e-05,0.00223091076356946,0.0285878564857406,1,0.148045078196872,0.148045078
147,5026.7,7.12,23731,57036,1.18,0.000115372190687157,0.00313812358669066,0.00221514606119341,0.00122294522128386,0.0799067792699248,0.000438414324611196,0.00429184549356223,0.00223822049933084,4.53833760693458e-05,4.39666732616677e-05,0.00173058286030735,0.0238820434722414,1,0.151322165305275,0.151322165
147.1,5030.2,7.13,23231,56394,1.39,4.3862534815887e-05,0.00467007434944238,0.00218401486988848,0.00106877323420074,0.0740241635687732,0.00144052044609665,0.00443773234200744,0.00392657992565056,4.53833760693458e-05,0.00181226765799256,0.00383364312267658,0.0239776951672862,1,0.141914498141264,0.141914498
147.2,5033.5,7.14,22808,55172,1.33,4.3862534815887e-05,0.00430236750390578,0.00257180627328446,0.00115370748708088,0.0867203461122461,0.000961422905900733,0.00620117774305973,0.00310058887152986,4.53833760693458e-05,4.39666732616677e-05,0.00163441894003125,0.0231702920322077,1,0.148924408124024,0.148924408
147.3,5036.9,7.14,22276,55279,1.33,4.3862534815887e-05,0.00559820075294578,0.00442477876106195,0.00166234782183543,0.0900356915855865,0.00268909206473378,0.00493815088251112,0.00398474551410551,4.53833760693458e-05,0.00180902557082091,0.00831173910917714,0.0209993643964211,1,0.146726641568474,0.146726642
147.4,5040.4,7.13,22082,53668,1.25,4.3862534815887e-05,0.00472859816766821,0.00285686139296621,0.00118214954191705,0.0747955866417102,4.6419867703377e-05,0.00487636686040784,0.00477785439858142,4.53833760693458e-05,0.000763471579154763,0.00391587035760024,0.0249236528420845,1,0.151980100482711,0.1519801
147.5,5043.7,7.1,22590,53727,1.32,0.000274403173098511,0.00389153590939706,0.00241973707186869,0.00154663606655524,0.0749370119989024,0.00506398583081797,0.00451517948462095,0.00274403173098511,4.53833760693458e-05,0.00104772120637613,0.00641105595330157,0.0227006261381495,1,0.154488986454462,0.154488986
147.6,5047.2,7.09,22289,54383,1.41,0.00035188257175891,0.00444880108580908,0.00284019504348263,0.00133212687880159,0.0950082943749058,0.00123158900115619,0.00547931433167446,0.00309153973759614,0.000452420449404313,0.00100537877645403,0.00869652641632735,0.0309656663147841,1,0.156336399738602,0.1563364
147.7,5050.6,7.08,21777,53503,1.28,0.000392958189248664,0.00778057214712355,0.00411296238080268,0.000995494079429949,0.129126060987111,0.000523944252331552,0.00613014775227916,0.00172901603269412,4.53833760693458e-05,0.00264591847427434,0.0112648014251284,0.0305983443361626,1,0.156528345384051,0.156528345
147.8,5054,7.11,21121,52578,1.53,0.000213915182630087,0.0064976736723889,0.0052676613722659,0.00136370928926681,0.121637520723033,0.00296807315899246,0.0072463768115942,0.00350286111556768,4.53833760693458e-05,0.0018450184501845,0.0144125354297021,0.0274613615701374,1,0.160195732392107,0.160195732
147.9,5057.5,7.12,20350,51209,1.28,0.000966103566302308,0.00667991608700453,0.0056586066026278,0.00176658937838136,0.126946008612123,0.00102130948437673,0.00477531191343712,0.0022082367229767,4.53833760693458e-05,0.00436126752787899,0.0233245003864414,0.0262504140443856,1,0.167881196864304,0.167881197
148,5060.8,7.13,21508,53814,1.35,0.000806850420343042,0.00611644673485854,0.00486712995497254,0.00208219463314333,0.137268681189974,0.000624658389943,0.00707946175268733,0.00278493532182921,4.53833760693458e-05,0.00203013976731475,0.011243851018974,0.0198589313136045,1,0.158272819551808,0.15827282
148.1,5064.3,7.13,21470,53786,1.22,0.000849278113603437,0.0054203926662337,0.00414647549582855,0.00129889593845232,0.0945446370585003,0.00129889593845232,0.00651945846030874,0.00359694259879103,0.000524554128990358,0.00407153919168707,0.00956686816206225,0.0206324624069541,1,0.147349752710196,0.147349753
148.2,5067.7,7.14,21770,53411,1.34,0.000550454124652839,0.00442865363925238,0.00385317887256987,0.000825681186979258,0.0919008181749944,0.00122601145945405,0.00472890134360848,0.00192658943628494,4.53833760693458e-05,0.0038281582305402,0.0047038807015788,0.0218430204919058,1,0.156128806265169,0.156128806
148.3,5071,7.14,22445,55860,1.38,0.000560784122494758,0.00453503681669674,0.00292583020432048,0.00190178963280831,0.105817525722924,0.00285268444921246,0.00611986151070366,0.00173111620422295,4.53833760693458e-05,0.00121909591846686,0.00636368069439704,0.0233334958794558,1,0.155020236992247,0.155020237
148.4,5074.3,7.13,22638,56655,1.33,0.000382921692513881,0.00476258855064139,0.00351809304997128,0.00174708022209458,0.0966637947539728,4.6419867703377e-05,0.00595921883974727,0.00241719318399387,4.53833760693458e-05,0.00141202374114494,0.00677292743633927,0.0264933946008041,1,0.157907332950412,0.157907333
148.5,5077.7,7.12,22958,56975,1.36,9.29648825156297e-05,0.00369535407999628,0.00474120900829712,0.00106909614892974,0.0760452738977851,4.6419867703377e-05,0.00481093267018384,0.00216143351848839,4.53833760693458e-05,4.39666732616677e-05,0.00971483022288331,0.0242870755572083,1,0.148581123480605,0.148581123
148.6,5081.2,7.11,23460,57331,1.48,0.000713973145397176,0.00393836799557797,0.00419171330523504,0.00112853819756328,0.0764411893410719,0.00168129160045142,0.00568875377139041,5.24383848977451e-05,0.000506690619314125,4.39666732616677e-05,0.00380017964485594,0.0267394458647136,1,0.149980423316981,0.149980423
