"Location","Site","Section","sample","min_depth","max_depth","midpoint","Fe","Fe_sd","Fe_ICP","Fe_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1A",23,33,34.4,33.7,-0.283837933298204,-2.5864230302769,10.429734212255,5.8962479175527,10.4161183842005,9.11625246074475,11.7159843076562
"Kerguelen","KER1","CAT1-S1-1A",25,35.9,37.2,36.6,-0.26394287161236,-2.56652796981462,9.5872236322807,4.74341526546471,10.4298681342069,9.12992241426472,11.729813854149
"Kerguelen","KER1","CAT1-S1-1A",26,37.3,38.7,38,-0.42193781421095,-2.72452290415517,10.297455011271,4.69401623460467,10.3206756623609,9.02133572711232,11.6200155976095
"Kerguelen","KER1","CAT1-S1-1A",27,38.8,40.1,39.4,-0.235760819071756,-2.53834590826819,10.2225248148218,5.26075042795546,10.4493451372551,9.14928465048256,11.7494056240277
"Kerguelen","KER1","CAT1-S1-1A",28,40.2,41.6,40.9,-0.378536597976316,-2.68112168512978,9.81659604872506,5.6913455642416,10.35067083818,9.05117085805894,11.6501708183011
"Kerguelen","KER1","CAT1-S1-1B",36,45.1,46.2,45.6,-0.0726764876782244,-2.37526157637074,10.5414994477039,5.46288411373516,10.562054955502,9.26129048031269,11.8628194306912
"Kerguelen","KER1","CAT1-S1-1B",40,50.7,52.1,51.4,-0.36124126085588,-2.66382636102547,10.3472410171728,6.24092168491446,10.3626238828822,9.06305878136825,11.6621889843961
"Kerguelen","KER1","CAT1-S1-1B",41,52.3,53.6,53,0.163873991136919,-2.13871110100828,10.4302823514772,6.33566555096398,10.7255382358738,9.42363203296338,12.0274444387842
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-1.02091332264331,-3.32349841841309,9.45786050702207,5.04883597886409,9.9067154730965,8.60909097266815,11.2043399735248
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-1.05565935373497,-3.35824444960288,9.5736164133521,4.43599675147967,9.88270201444185,8.58514875068492,11.1802552781988
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-1.41026417958888,-3.71284928897108,8.49365385311934,3.33705355169044,9.63762975562991,8.34062592324643,10.9346335880134
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-2.13629071298724,-4.43887579751332,9.09615365878051,5.56811964260386,9.13586286041387,7.8389738610798,10.4327518597479
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-2.12894868481727,-4.43153381984144,8.82706836596598,4.53151255383147,9.14093703678342,7.84405367171503,10.4378204018518
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-2.18530948383449,-4.48789456793514,8.65014056028208,4.55716734873546,9.10198531555308,7.80505514195344,10.3989154891527
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-2.24549512482978,-4.54808018004347,8.07892837496622,4.22434510094115,9.06039019357119,7.76340100372945,10.3573793834129
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-2.57164588926495,-4.87423098225899,8.4212164895154,3.62054094455694,8.83498292687398,7.5375117562735,10.1324540974745
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-2.55224135821606,-4.85482648971763,8.39255577625649,3.93260542566559,8.84839366442919,7.55095882703445,10.1458285018239
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-2.45671121145627,-4.7592963161167,8.23773840186629,3.41871803828841,8.91441585912065,7.61714577164266,10.2116859465986
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-2.55528790892491,-4.85787296329394,8.06073179102156,3.85315661413064,8.84628815144864,7.54884767375378,10.1437286291435
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-2.62221303072342,-4.92479806865284,7.73407304352049,3.36674314556043,8.80003528184674,7.50246487925199,10.0976056844415
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-2.82320362783768,-5.12578877132378,8.13519857253177,3.42686318233996,8.66112792344816,7.36309811577373,9.9591577311226
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-2.36562310845354,-4.66820818014624,8.51260543654387,3.71521920357561,8.97736809644573,7.68023322956578,10.2745029633257
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-2.90027641345247,-5.20286156098402,7.877415006824,3.79144932484179,8.60786186420022,7.30962836188383,9.9060953665166
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-3.04417773214122,-5.34676272017146,8.17775253796191,3.60734454088443,8.50840968914268,7.2097550602624,9.80706431802296
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-3.16103198348739,-5.46361710007637,7.91883003626567,3.86140474147207,8.4276501132959,7.12861443382323,9.72668579276856
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-3.37496871038981,-5.67755377416049,10.0903947657844,5.54792065655541,8.27979550703509,6.9799715520657,9.57961946200449
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-2.24326771583795,-4.54585277113569,7.96779068673917,3.70520287446315,9.06192958647599,7.76494274696409,10.3589164259879
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-2.79270281307569,-5.09528787341957,8.06111445179211,3.57998424405559,8.68220745487114,7.38425404408046,9.98016086566181
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-2.17465235362131,-4.47723741141885,8.40221510393704,3.51778890775286,9.10935060441373,7.81242990886546,10.406271299962
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-0.891231766886823,-3.19381686475713,9.49473571930961,5.26442825738115,9.99634017495711,8.69842239456844,11.2942579553458
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-2.02442867588284,-4.32701373858976,8.17833049808866,3.88976898847002,9.2131722485263,7.91635403623829,10.5099904608143
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,-3.13993094266151,-5.44251596634874,7.9351645634755,3.49771874223629,8.44223333202686,7.14326905073804,9.74119761331568
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-2.86820113651234,-5.17078626471703,8.02137878576391,3.00472280434245,8.63002952802939,7.33188265014105,9.92817640591774
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,-2.49667030708426,-4.7992554243623,8.05097099744366,2.91953512705605,8.88679958006395,7.58946343597034,10.1841357241576
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,-2.68017928370222,-4.98276442045939,7.7591123213033,3.04766999230555,8.75997400936357,7.46228176689227,10.0576662518349
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-3.05746268778356,-5.36004767441006,8.03270877470802,4.154006669048,8.49922827408538,7.2005320881244,9.79792446004636
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,-2.75387635180278,-5.05646150761037,7.89673892648962,3.41928371703695,8.70904095479014,7.4111813370344,10.0069005725459
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-1.68540170478813,-3.98798681396603,9.19468097978707,5.1338269567241,9.4474784382525,8.1506778916541,10.7442789848509
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-0.844604417962102,-3.14718950397498,9.05999751933094,4.68229130042292,10.0285649753271,8.73053118350958,11.3265987671447
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-1.72680777470836,-4.0293928452117,8.93716153648975,4.55264139121048,9.41886213541612,8.1220753032114,10.7156489676208
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-2.40495543922327,-4.70754051006145,7.63276395563538,3.9001967956638,8.95018498317911,7.6529943466604,10.2473756196978
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,-2.54047398700311,-4.84305904194011,7.82305642858122,3.1376903543899,8.85652625607255,7.55911298028356,10.1539395318616
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-3.29929432814406,-5.60187952951216,8.85991823045975,5.48187145096766,8.33209511053458,7.03256337962401,9.63162684144516
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-3.04664976488015,-5.34923494205308,8.66677200365123,5.5760193556028,8.50670123341107,7.20803890596558,9.80536356085656
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-3.02025611988619,-5.32284123337678,8.69118701486174,5.47035372784041,8.52494224347452,7.22636130312028,9.82352318382877
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-2.98634820200527,-5.28893333462571,8.73036135324011,5.57777321231079,8.5483764705939,7.2498974656462,9.8468554755416
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,-2.86836151623355,-5.17094666205203,8.53168574539064,5.40451655801897,8.62991868740434,7.33177138295603,9.92806599185265
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-2.90132124331806,-5.20390631811393,8.55972610509524,5.11719254777739,8.6071397679495,7.30890339947948,9.90537613641952
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-2.42719274093065,-4.72977785657877,8.77786193283502,5.14882056054773,8.9348164789683,7.63759255023466,10.2320404077019
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-1.9287371477656,-4.23132220635557,8.58474578473369,5.07118097883646,9.27930597608736,7.9825227402662,10.5760892119085
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-1.83193993207377,-4.13452501257583,9.01154174122911,5.63713660608764,9.34620385949653,8.0494320068135,10.6429757121796
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-2.35118815666787,-4.65377320766977,8.75429387317478,5.31870088440834,8.98734428961072,7.69022889139376,10.2844596878277
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-2.24200367211076,-4.5445887651048,8.47493400462976,4.81848738040404,9.06280318443313,7.76581767304045,10.3597886958258
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-2.25561113904111,-4.55819624157627,8.55597396415608,5.16580678129377,9.05339887740121,7.75639885254329,10.3503989022591
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-0.826392771743876,-3.12897785559768,9.44231755244841,6.0885366944173,10.0411512938146,8.74307067387574,11.3392319137534
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-3.40185574833794,-5.70444069123321,8.21128812201907,4.9859606248949,8.26121350633377,6.96128219715994,9.5611448155076
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-3.54629031203685,-5.84887530097767,7.97482255095675,4.78122383542737,8.16139279833587,6.86085316551753,9.46193243115422
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-2.25656571629428,-4.55915080928832,9.75771723575116,6.43421872461938,9.05273915596882,7.75573809508248,10.3497402168552
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-2.95835928562483,-5.26094432081987,8.64813939905273,5.63058312727025,8.56771999459286,7.26932290858429,9.86611708060143
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-3.65104081096418,-5.95362594247296,9.02285784192117,5.52463769296469,8.08899829179756,6.78798414291117,9.39001244068394
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-3.65418871659401,-5.95677369367957,8.33345154885762,5.06686257297197,8.08682273104096,6.78579388889389,9.38785157318802
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-3.36863738847378,-5.67122245242889,7.74435542388099,4.54508921620361,8.28417117044997,6.9843722261345,9.58397011476544
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-2.78918554673725,-5.09177062346354,7.98760181075811,4.62127207890816,8.68463828587951,7.38669353127825,9.98258304048077
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-3.23017851024067,-5.53276355266638,8.57982067862862,5.43047769056241,8.37986200026156,7.08058435985363,9.6791396406695
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-3.39992560071848,-5.70251078359815,8.98887346231249,6.00581853370985,8.26254745782696,6.96262391691768,9.56247099873625
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-2.50486994495057,-4.80745505018658,8.78357210086302,4.70970776842924,8.88113269787052,7.58378249094524,10.1784829047958
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-2.67158071140348,-4.97416586224878,7.8687756137129,4.61929835276603,8.76591660061493,7.46824297720905,10.0635902240208
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-2.60449749805333,-4.90708263162066,7.43188055558281,2.36878241911608,8.81227872945651,7.51474383976669,10.1098136191463
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-2.90985137364619,-5.21243641157803,6.79628974333337,3.27535650260802,8.60124447788276,7.30298460491265,9.89950435085286
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-3.79888666004585,-6.10147184234279,6.89022478841716,3.01858994366666,7.98681999768336,6.68508848886664,9.28855150650008
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-3.44937671892433,-5.75196178043761,6.93395194333401,3.42637655878763,8.22837111177668,6.92824554069116,9.5284966828622
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-3.47317682996165,-5.7757620519117,6.84592333740466,3.65899986367036,8.21192252860287,6.91169749499862,9.51214756220712
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-3.29182341667752,-5.59440856345528,7.2532055585205,3.68805031922659,8.33725835991812,7.03775468385274,9.6367620359835
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-3.24934853759874,-5.55193352749862,7.30895044585259,3.76411496733639,8.36661333142346,7.06726644201042,9.6659602208365
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-3.65122280963246,-5.95380774853955,7.10620331316176,3.87759205047086,8.08887251002167,6.78785751232119,9.38988750772215
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-3.21448557612884,-5.51707056956095,7.47019994358454,4.02199607874712,8.39070760226631,7.09148594977416,9.68992925475845
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-3.03616915473991,-5.33875422690864,7.92890002774527,4.68067414108977,8.51394452682822,7.21531473114217,9.81257432251427
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-3.14005293009478,-5.44263795377356,7.63237909971158,4.44950844064282,8.44214902483858,7.14318433406836,9.74111371560879
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-3.67227877110386,-5.97486390343936,6.82671634134461,3.18807201409707,8.07432044625089,6.77320667644115,9.37543421606062
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-3.81172958082034,-6.1143148999574,6.79367887373824,3.13648493804536,7.97794407898607,6.67614762617361,9.27974053179853
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-3.85895230156909,-6.16153758422574,6.98385265838092,3.64767676917153,7.94530780898249,6.64326894993825,9.24734666802672
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-4.24490246381333,-6.5474876963053,6.86971277507567,2.67192138194124,7.678572358267,6.37433989292515,8.98280482360884
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-3.95124747458848,-6.25383241158195,7.76172873676191,2.52675101111317,7.88152134901305,6.57899233367808,9.18405036434801
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-3.46566646521057,-5.76825155820462,7.41170606753018,3.02674166735345,8.21711304469249,6.91691955382596,9.51730653555902
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-1.24357117624998,-3.54615626577605,8.34191608444029,5.02086309866125,9.75283357655377,8.4556117675906,11.0500553855169
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-3.74778866558836,-6.05037371615525,7.6484592138504,3.65522122179922,8.02213452249927,6.72065724481293,9.3236118001856
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-2.76236200978155,-5.06494708693839,9.35377517071431,5.66857631683463,8.70317640017401,7.40529661436942,10.0010561859786
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-4.28504134955127,-6.58762658775643,7.9350569440355,4.2125626244259,7.65083182379935,6.34634953673348,8.95531411086522
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-2.56698069222572,-4.86956577219333,8.45217750557369,4.85366414169532,8.83820710853438,7.54074476151195,10.1356694555568
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-1.79942221521979,-4.10200732635229,8.01279750853564,4.28809638557708,9.36867729961856,8.07190385495604,10.6654507442811
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-0.820389706199089,-3.12297479692175,9.30106597592699,6.16168023685729,10.045300094749,8.74720385229441,11.3433963372036
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-3.43529388682279,-5.73787901085737,8.56429155100529,5.3059432241429,8.23810395019839,6.93803655055215,9.53817134984462
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-1.59198769694904,-3.8945727997701,9.11068005571345,5.87844453699589,9.51203814031147,8.21519043380239,10.8088858468205
"Marion Island","PB1","PB1_1A",4,5,6.3,5.7,-3.65460800685806,-5.95719298389501,8.02307154090292,3.54892961727522,8.0865329537886,6.78550215264186,9.38756375493533
"Marion Island","PB1","PB1_1A",7,9.8,11.1,10.4,-2.57396434159786,-4.87654947394508,8.96842370782387,5.52952445915388,8.83338061266744,7.53590503621303,10.1308561891218
"Marion Island","PB1","PB1_1A",9,12.6,13.8,13.2,-2.69098837047776,-4.99357347821805,9.02940872796578,5.10733538691775,8.75250370123847,7.45478778350979,10.0502196189671
"Marion Island","PB1","PB1_1A",14,19.4,20.7,20.1,-1.86628141936653,-4.16886651236058,9.27724577514973,5.31917883160702,9.32246998660991,8.0256968579252,10.6192431152946
"Marion Island","PB1","PB1_1A",16,22.3,23.5,22.9,-2.99206353162522,-5.29464870432631,8.98552290532208,5.00629114995073,8.54442652790362,7.24593054798858,9.84292250781867
"Marion Island","PB1","PB1_1A",17,23.7,24.9,24.3,-2.27294095458791,-4.57552604758196,9.05605067538654,3.40105836499979,9.04142200418573,7.74440280550634,10.3384412028651
"Marion Island","PB1","PB1_1A",22,30.4,31.6,31,-3.41612221496187,-5.71870739930923,9.03260017283864,2.76669877990945,8.25135375557496,6.95136473272064,9.55134277842927
"Marion Island","PB1","PB1_1A",28,38.5,39.8,39.2,-1.66163909250938,-3.96422418550342,10.1700309813492,6.62611729749077,9.46390110551993,8.16709069391938,10.7607115171205
"Marion Island","PB1","PB1_1A",32,44,45.3,44.7,-0.511730024279539,-2.81431510893271,10.6428691679794,3.04196670843731,10.2586190344167,8.95959489918212,11.5576431696513
"Marion Island","PB1","PB1_1B",39,46.4,47.6,47,-0.480214133076958,-2.78279923253669,10.6402370553207,4.26311002733032,10.2804000990903,8.98126747468846,11.5795327234921
"Marion Island","PB1","PB1_1B",41,49.3,50.5,49.9,0.843320294205762,-1.459264798358,11.2162973099178,7.0232367747931,11.1951128950272,9.88913665363061,12.5010891364238
"Marion Island","PB1","PB1_1B",42,50.6,51.8,51.2,0.825583107005435,-1.47700198774053,11.0947834963773,6.9470381575108,11.1828544816746,9.87699934048078,12.4887096228683
"Marion Island","PB1","PB1_1B",44,53.3,54.5,53.9,1.0322440149093,-1.27034107665992,11.0272800753757,6.6044314460732,11.3256806696323,10.0183653699905,12.632995969274
"Marion Island","PB1","PB1_1B",45,54.7,55.8,55.2,1.1756678713227,-1.12691722136273,11.036343804156,5.83333661745625,11.4248028639626,10.1164110663193,12.7331946616058
"Marion Island","PB1","PB1_1B",46,56,57.7,56.8,1.37520100575303,-0.927384086229864,11.1421895027721,5.9021410444875,11.5627029499101,10.2527277328107,12.8726781670095
"Marion Island","PB1","PB1_1B",52,64.3,65.4,64.9,1.05927599064849,-1.24330910095873,10.9177233320813,6.19601932984134,11.3443628388289,10.0368485963003,12.6518770813575
"Marion Island","PB1","PB1_1B",54,66.9,68.1,67.5,0.513686880065308,-1.78889821053559,10.8139320987198,6.42387329234867,10.9672987213516,9.66344317511716,12.271154267586
"Marion Island","PB1","PB1_1B",57,70.8,72,71.4,0.881801136162051,-1.42078395600392,10.9603070996198,6.96490248559262,11.221707532696,9.91546583678987,12.5279492286022
"Marion Island","PB1","PB1_1B",62,77.7,78.9,78.3,0.318920684624229,-1.98366440909675,10.8745090414078,7.32712914957284,10.8326931323216,9.52996128278616,12.1354249818569
"Marion Island","PB1","PB1_1B",64,80.4,81.5,81,-0.17524747005114,-2.47783255827902,10.6724026323974,7.10041692977065,10.4911667427481,9.19085296528912,11.791480520207
"Marion Island","PB1","PB1_1B",65,81.7,82.8,82.3,0.312454018968304,-1.99013107695234,10.680959731813,6.29893309727701,10.8282239309917,9.52552773884125,12.1309201231421
"Marion Island","PB1","PB1_1B",66,83,84.1,83.6,-0.134102410481335,-2.4366875057624,10.687554611205,5.6360973223745,10.5196026577513,9.21911131570867,11.820093999794
"Marion Island","PB1","PB1_1B",67,84.3,85.4,84.9,0.243547087440274,-2.05903800476993,10.9479147376343,6.08137978740665,10.7806014055038,9.47827856784138,12.0829242431661
"Marion Island","PB1","PB1_1B",68,85.6,86.6,86.1,0.187548146845042,-2.11503694366204,10.5982659901226,6.21623935539877,10.741899769592,9.43987145405137,12.0439280851326
"Marion Island","PB1","PB1_1C",77,89.2,90.3,89.7,0.254726258252984,-2.04785883164055,10.5418966651779,5.92667614328567,10.7883274837829,9.48594489500264,12.0907100725632
"Marion Island","PB1","PB1_1C",79,91.8,92.9,92.4,0.465478779410767,-1.83710631672245,10.534792993439,6.12024316692989,10.9339814417799,9.63041299278044,12.2375498907793
"Marion Island","PB1","PB1_1C",81,94.5,95.6,95.1,0.563403379090286,-1.73918171561156,10.5333289760592,6.10211209718556,11.0016584757258,9.69750068036602,12.3058162710857
"Marion Island","PB1","PB1_1C",84,98.5,99.6,99.1,0.421339845058767,-1.88124524465444,10.5080475174884,5.12634854181124,10.9034764188515,9.60016566551964,12.2067871721833
"Marion Island","PB1","PB1_1C",86,101.2,102.3,101.8,0.663375948221726,-1.63920914528743,10.7316227298263,6.1560113461752,11.0707508894494,9.76596637128587,12.375535407613
"Marion Island","PB1","PB1_1C",87,102.6,103.7,103.1,0.742752778363461,-1.55983231415478,10.5552088461132,4.98245463376742,11.1256093054716,9.82030917611187,12.4309094348313
"Marion Island","PB1","PB1_1C",88,103.9,105,104.4,0.546277389698407,-1.75630770155833,10.5263357874583,6.24324910077929,10.9898224695617,9.68576949780976,12.2938754413136
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,-2.92396428560053,-5.22654941582445,9.93131162187201,4.63330782837475,8.59149085086221,7.29319168004776,9.88979002167666
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-2.84892886753163,-5.1515140123335,8.56492955157684,3.30486540506792,8.64334885745521,7.34525275693041,9.94144495798002
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-2.74696356509208,-5.04954864249092,8.50378515103946,3.07796841942064,8.71381847649982,7.41597515175923,10.0116618012404
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-2.57487091170876,-4.87745605722129,9.20271896721311,3.49925421414196,8.83275406962953,7.53527676662167,10.1302313726374
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-2.59717102231684,-4.8997561690137,9.1362875865458,3.96824523997787,8.81734215732597,7.51982171854772,10.1148625961042
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-3.15472015044458,-5.45730512620626,8.56347697265907,2.06746283647936,8.43201230768318,7.13299810474941,9.73102651061695
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-3.04744582465808,-5.35003095977509,8.34670547507192,3.48974545441315,8.50615106558,7.20748625565714,9.80481587550286
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-3.28970553409488,-5.59229065392388,8.40362243578858,2.37005819995703,8.33872205761929,7.03922630865753,9.63821780658106
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-3.06588507464211,-5.36847012472928,8.2630408849942,3.26128158766911,8.49340744700825,7.19468468028171,9.79213021373478
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-3.2262824110349,-5.5288675292148,8.33776818987282,3.67748548240007,8.38255464786052,7.0832909664832,9.68181832923783
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-3.47182914897693,-5.77441408099309,8.05510193629488,2.32293195354099,8.21285392941584,6.91263456654165,9.51307329229004
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-3.55552001627279,-5.85810496924277,8.38703566797461,3.9873657969785,8.15501402314628,6.85443370533633,9.45559434095622
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-3.62278134975875,-5.92536636786967,8.56248879328062,3.66127745781823,8.10852879303579,6.80764541676299,9.4094121693086
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-4.05961159626708,-6.36219668926112,8.08383886963055,2.93155158332064,7.80662941822786,6.50349727391272,9.10976156254299
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-3.54413523089483,-5.84672025466939,7.49948830950778,2.72310646653649,8.16288220447163,6.86235204003101,9.46341236891226
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-3.87742043952037,-6.18000572571228,8.29180141799358,3.83587015226812,7.93254422554035,6.63040902099174,9.23467943008896
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-3.85154564151245,-6.15413078157225,7.90094730650399,2.66166151068505,7.95042665333539,6.64842618988257,9.2524271167882
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-2.87638638867181,-5.17897146391584,8.09207020917465,2.79575820044969,8.62437258799527,7.32620385556082,9.92254132042973
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-3.51609809395635,-5.81868301868611,9.81697044119529,4.3275177751041,8.18225905435964,6.88185099050154,9.48266711821773
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-3.31167237648451,-5.61425735975471,8.84111401905449,3.73047416800966,8.32354047155252,7.02396194403451,9.62311899907053
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-0.839586105553941,-3.14217120549421,9.56432701346576,4.30815909524851,10.0320331998622,8.73398658933883,11.3300798103857
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,-1.47032427146524,-3.77290936010864,10.375922020523,6.04131478657995,9.59612140236611,8.29917857808599,10.8930642266462
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,-0.767863000492626,-3.07044810426245,10.5129784633434,5.8716140798181,10.0816020215049,8.78336513507692,11.3798389079329
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,-1.60972077243522,-3.91230584542361,10.1666696501792,5.23416272531914,9.49978256862089,8.20294554295328,10.7966195942885
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,-1.16529800938966,-3.46788310238371,10.497173318477,5.87839736736542,9.80692923574461,8.50958039986472,11.1042780716245
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,-1.09117642733654,-3.39376152628613,9.90391750209457,4.03093114267585,9.85815567773319,8.56067202303201,11.1556393324344
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,-1.2377244086236,-3.54030949472213,10.4052339681454,4.93589857324457,9.75687435785305,8.45964360515275,11.0541051105533
