"Location","Site","Section","sample","min_depth","max_depth","midpoint","depth","depth_err","SH20_min_age_95CI","SH20_max_age_95CI","SH20_median_age","SH20_mean_age","SH20_mean_95CI","accrate","accrate_err","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Co","Ni","Cu","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","Ln_inc_coh","coh_inc","Ln_coh_inc","Total_scatter","kcps_sd","cps_sd","MSE_sd","K_sd","Ca_sd","Ti_sd","Mn_sd","Fe_sd","Co_sd","Ni_sd","Cu_sd","Zn_sd","Rb_sd","Sr_sd","Zr_sd","Mo_inc_sd","Mo_coh_sd","inc_coh_sd","Ln_inc_coh_sd","coh_inc_sd","Ln_coh_inc_sd","Total_scatter_sd","Water_Content_pc","Dry_mass","Dry_mass_err","LOI550","LOI550_err","C_org_pc","C_org_pc_err","Volume_cm3","Volume_err_cm3","Wet_density_g_cm3","Dry_density_g_cm3","Dry_density_err_g_cm3","DMAR_g_cm2_yr","DMAR_err_g_cm2_yr","DMAR_err_pc"
"Kerguelen","KER3","CAT2.3B",37,45,46.3,45.6,45.6,0.6,652.8,873,737,746,110,0.04729,0.00763,22373.2142857143,54849.2142857143,1.31642857142857,36.6428571428571,127.357142857143,210.571428571429,55.0714285714286,3844.21428571429,97.6428571428571,222.214285714286,113.5,0.181818181818182,45.0714285714286,195.714285714286,1084.28571428571,40495.9285714286,6241.57142857143,6.49015260645217,1.87009014605044,0.154140085281537,-1.87009014605044,46737.5,443.58611661902,1125.68120767768,0.0659378661908482,12.1756828452146,22.0056186631336,36.9088571519593,16.1314994568166,466.450290627387,48.5015576956153,24.1889312621371,42.5689485965461,0.603022689155527,47.0653625466579,104.527087818958,81.1839587901155,890.662801106415,170.367798639258,0.133037599180535,0.0205625127164955,0.00317905049831199,0.020562512716495,1012.67139100196,81.1,18.9,0.95,75.74,3.79,43.78,3.79,5.1663,2.144,0.9498,0.1795,0.0835,0.0085,0.0053,62.6
"Kerguelen","KER3","CAT2.3B",38,46.4,47.6,47,47,0.6,703.6,884,761,775,90,0.04905,0.00631,22132.0769230769,54216.6923076923,1.35769230769231,45.8461538461538,150.076923076923,258.153846153846,61.1538461538462,4195.23076923077,80.2307692307692,220.076923076923,92.4615384615385,0.923076923076923,67.3076923076923,214.846153846154,1110.76923076923,39486.2307692308,6091.69230769231,6.48408720450257,1.8689225911849,0.154355481023982,-1.8689225911849,45577.9230769231,436.187356827786,1014.66302982939,0.0668523056388541,18.137650315693,32.9025367270811,38.0062410529423,18.252151260633,441.561463038868,34.4290426000924,38.5712793376573,49.3872712761352,3.32820117735137,77.8421314963654,128.960488880539,57.1243582694135,1086.72015363096,140.496372797417,0.19822295436557,0.0304183231297107,0.00467110931340359,0.0304183231297099,1135.49786889118,81.99,18.01,0.9,76.74,3.84,44.36,3.84,5.6422,2.4261,0.9067,0.1633,0.0784,0.008,0.0049,60.9
"Kerguelen","KER3","CAT2.3B",39,47.7,48.9,48.3,48.3,0.6,737.2,908,788,802,85,0.04641,0.00551,22257,54789.5384615385,1.28153846153846,43.7692307692308,162,236.923076923077,58.1538461538462,3822.30769230769,64.8461538461538,200.692307692308,99.3846153846154,1.38461538461538,52.0769230769231,254.076923076923,1106.61538461538,40338.0769230769,6196.15384615385,6.51239760385579,1.87354701365096,0.153602407201248,-1.87354701365096,46534.2307692308,266.916341450525,742.889473091906,0.0699816825850586,12.4643080176548,20.9403915913719,35.6334616581604,21.7786062985603,554.16760169576,36.0274112166606,35.4645001266163,39.1142311304093,4.99230176602706,53.8012725042533,77.7725975075857,97.8004247277233,812.21584380205,173.720966952681,0.12206752662152,0.0186158655552593,0.00284040110004922,0.0186158655552596,949.485488202791,79.86,20.14,1.01,72.6,3.63,41.97,3.63,4.9832,2.1727,1.0621,0.214,0.104,0.0099,0.006,60.5
"Kerguelen","KER3","CAT2.3B",40,49.1,50.3,49.7,49.7,0.6,750.9,950,818,831,100,0.02992,0.00395,22380.6153846154,55390,1.3,40.6153846153846,182.615384615385,270.230769230769,68.5384615384615,4061.53846153846,66.3076923076923,241.307692307692,114.076923076923,2.53846153846154,90,286.230769230769,1079.38461538462,40399.7692307692,6231.84615384615,6.48759678110956,1.86944142188899,0.154278641023707,-1.86944142188899,46631.6153846154,115.396084900036,513.373158628302,0.0644204936336256,18.8791704511368,38.4459327314313,53.2214772533198,15.8724886969844,293.964174513555,43.8052215597346,37.1110599313839,41.4999227679232,9.15255323771628,80.2070237988336,101.105682206091,112.310980808897,397.251631808302,167.005412164719,0.203700911809296,0.0311777837280965,0.00477535244083076,0.0311777837280966,385.199199216358,80.66,19.34,0.97,77.82,3.89,44.98,3.89,4.5593,2.0243,1.0658,0.2062,0.1018,0.0062,0.0039,62.6
"Kerguelen","KER3","CAT2.3B",41,50.4,51.5,50.9,50.9,0.6,779.4,998,865,874,109,0.02324,0.00316,22409,54825.5,1.37916666666667,37.5,147.916666666667,249.583333333333,59.25,3421.41666666667,56,228.333333333333,90.1666666666667,0.181818181818182,67.5833333333333,219.666666666667,1118.91666666667,40727.5833333333,6211.83333333333,6.56306602665803,1.88095242726691,0.152522185875479,-1.88095242726691,46939.4166666667,210.732488758098,685.941489686057,0.0837157890324957,17,26.5551170666642,37.5220137406232,20.8724481292706,276.731066801928,49.9381435559852,29.283359635041,53.8986141385899,0.603022689155527,59.5322041699561,68.9905571052805,122.860940115484,281.69340468393,211.452910439496,0.217594736217329,0.0332381067237403,0.00508330358892471,0.0332381067237392,381.707517332157,79.61,20.39,1.02,76.5,3.83,44.22,3.83,4.5679,2.083,1.1317,0.2308,0.1168,0.0054,0.0034,64.2
"Kerguelen","KER3","CAT2.3B",42,51.6,52.7,52.2,52.2,0.6,801.6,1071,924,927,135,0.02518,0.00392,21397.1666666667,52463.3333333333,1.35666666666667,47.9166666666667,174.916666666667,270.25,69.75,3994.16666666667,74.75,202.666666666667,98.9166666666667,0.916666666666667,108.75,314.416666666667,1049.66666666667,38108.8333333333,5952.66666666667,6.40357905362792,1.85632211308257,0.156329377842197,-1.85632211308257,44061.5,509.28645865534,1178.00689404784,0.0742640661097378,15.3116612324388,24.6113733255521,73.2841605111103,21.7511755168229,669.185642585392,37.6518139126004,30.6396455395274,56.2194698292219,3.17542648054294,54.7658237822226,174.021136821382,89.6065473798278,1414.43357331949,163.41210221864,0.21934738060152,0.0341188912239589,0.00531087190737453,0.0341188912239588,1497.97611948437,80.8,19.2,0.96,75,3.75,43.35,3.75,4.1793,1.9392,1.1017,0.2115,0.1087,0.0053,0.0036,67
"Kerguelen","KER3","CAT2.3B",43,52.9,54,53.4,53.4,0.6,818.1,1167,973,976,175,0.02324,0.0044,19826.8333333333,49729.8333333333,1.29833333333333,58.9166666666667,224.5,361.25,80.5,5309.5,103,205.333333333333,116.75,0.416666666666667,101.583333333333,544.25,990.333333333333,33982.75,5687.5,5.97341937186946,1.78615003384737,0.167803556029132,-1.78615003384737,39670.25,845.966884515564,2194.55863582193,0.0632215920154633,18.5053227396057,33.0412964746735,67.9132133347741,25.7805423456599,1138.25292763635,50.5766744656072,42.1756787590654,34.8923669694,1.44337567297406,44.9999158248371,212.256330883204,81.4731783342149,2232.00212304396,204.863369102434,0.299343651025673,0.0507231107950243,0.0086176228194871,0.0507231107950246,2372.32962315718,78.21,21.79,1.09,70.22,3.51,40.59,3.51,4.6678,2.2242,1.1491,0.2504,0.1318,0.0058,0.0042,71.6
"Kerguelen","KER3","CAT2.3B",44,54.1,55.2,54.7,54.7,0.6,830.7,1279,1022,1029,224,0.02569,0.00586,19673.5,48881.6666666667,1.34,49,215.166666666667,336.666666666667,71.25,5380.25,105.75,207.666666666667,110.166666666667,7.83333333333333,108.666666666667,723.5,919.25,33120.5,5544.66666666667,5.98025783368057,1.78632076390825,0.16794475131563,-1.78632076390825,38665.1666666667,850.600483081324,2176.00465128736,0.0701945348818035,16.525462447112,30.7979731721935,69.6880494950479,18.4840225846294,1282.90509285478,47.9680291254687,37.1124417592447,50.8273965733466,21.1738832842097,63.5257046518585,344.586840882079,118.510548053749,2121.5108467145,255.983072357008,0.403657448214412,0.0688403569023801,0.0117958920071484,0.0688403569023797,2215.78427869163,72.57,27.43,1.37,54.35,2.72,31.42,2.72,4.6678,2.2709,1.1143,0.3056,0.164,0.0079,0.006,76.5
"Kerguelen","KER3","CAT2.3B",45,55.3,56.5,55.9,55.9,0.6,842.5,1389,1064,1078,273,0.02376,0.00627,16595.2307692308,45664.3846153846,1.43307692307692,139.846153846154,502,820.230769230769,158.538461538462,10666.5384615385,85.8461538461538,185.692307692308,105.846153846154,19,165.846153846154,1254,855.769230769231,24373.6923076923,4755.30769230769,5.12456501349768,1.63042381284354,0.196528091310677,-1.63042381284354,29129,1365.23094223689,4670.20726767848,0.094814258367313,67.2543011683344,194.402074748874,349.127997981197,57.4581229891466,3494.47746726614,49.0948845839125,34.2767769181619,49.1373010957496,30.878795313289,56.050343671034,348.24464580713,149.854459307553,3171.57398843265,419.609815704897,0.463602742305026,0.0876859670181488,0.0167026905898881,0.0876859670181482,3484.62532658343,70.03,29.97,1.5,44.44,2.22,25.69,2.22,4.3693,2.1584,1.2181,0.3651,0.1986,0.0087,0.007,80.8
"Kerguelen","KER3","CAT2.3B",46,56.6,57.9,57.3,57.3,0.6,853.5,1521,1115,1136,334,0.0242,0.00739,22618.1428571429,54644.4285714286,1.36928571428571,42.3571428571429,206.642857142857,247,49.7857142857143,3282.57142857143,98,240.071428571429,115,0.181818181818182,65.2857142857143,419.857142857143,1010.35714285714,40684.5714285714,6245.5,6.49739044134802,1.86964650731427,0.15445634528564,-1.86964650731427,46930.0714285714,1776.86880417569,3141.47784218941,0.106587940269943,47.3052398184991,91.4613050949435,185.833672530448,28.9407314017102,1558.70373729562,60.8630240154701,44.2952754655779,44.9803375846688,0.603022689155527,60.0979054689782,299.081891832284,121.696095091172,4695.92169562362,432.427450562519,0.393942352140504,0.0618961828261316,0.00975670199488437,0.061896182826132,5099.4494041293,70.3,29.7,1.49,33.5,1.67,19.36,1.68,5.1663,2.609,1.1155,0.3313,0.1839,0.008,0.0069,86
"Kerguelen","KER3","CAT2.3B",47,58.1,59.3,58.7,58.7,0.6,863.7,1651,1168,1193,394,0.02512,0.00854,24017.2307692308,56447.4615384615,1.30846153846154,9.15384615384615,156.230769230769,80.2307692307692,31.1538461538462,1483.38461538462,38.1538461538462,228.076923076923,142.846153846154,0.181818181818182,27.4615384615385,58.2307692307692,1061.46153846154,44530.8461538462,6783.23076923077,6.56567663026283,1.88176580941338,0.152334579011916,-1.88176580941338,51314.0769230769,295.900646007562,710.057112184719,0.108308675694836,7.72276023459395,35.3816191596565,20.9569155099768,24.2619254314456,128.498727919474,30.7377242538821,32.252807470724,56.5241042297386,0.603022689155527,40.0096142291978,73.5358799568322,145.462833388587,501.475464031533,97.5765971311375,0.0915390899353631,0.0139475528627882,0.00212565609452023,0.0139475528627879,550.573558745554,85.28,14.72,0.74,79.12,3.96,45.73,3.96,5.2022,2.6895,0.916,0.1348,0.0764,0.0034,0.0031,90.7
"Kerguelen","KER3","CAT2.3B",48,59.4,60.6,60,60,0.6,874.5,1766,1216,1246,446,0.03019,0.0111,23602.0769230769,55938.8461538462,1.31230769230769,9,110.153846153846,44.5384615384615,46.5384615384615,1486.76923076923,60.0769230769231,224.538461538462,120.846153846154,4.15384615384615,25.2307692307692,108.615384615385,1064.53846153846,43958.0769230769,6584,6.68166635972526,1.89903895015058,0.149761673907739,-1.89903895015058,50542.0769230769,135.587279109842,782.999345056542,0.0682097068060265,12.3017613914973,29.8994039902865,23.1610858431961,15.7935397373704,432.907641005591,34.6829966469199,29.6945993535732,37.3560484925047,14.9769052980812,42.4934384075037,97.5854655003658,115.993257982677,426.985062490181,213.878859793732,0.178151299164216,0.0266856039599641,0.00400035010764405,0.0266856039599653,595.782743055786,70.41,29.59,1.48,87.82,4.39,50.76,4.39,5.2022,2.7416,0.5355,0.1584,0.0914,0.0048,0.0045,94.5
"Kerguelen","KER3","CAT2.3B",49,60.7,61.8,61.3,61.3,0.6,925,1789,1257,1289,432,0.03018,0.01038,23433.3333333333,55822.4166666667,1.29333333333333,6.58333333333333,124.083333333333,44.3333333333333,24.8333333333333,1409.83333333333,64.6666666666667,231,113.416666666667,0.181818181818182,29.5,139.666666666667,1081.83333333333,43495.75,6464.5,6.73116474275427,1.90650321517123,0.148635785588102,-1.90650321517123,49960.25,181.943714240188,635.460385480599,0.0906876089895551,5.83809329604566,19.6628784230282,13.9305637380763,16.8514004453546,110.65740194881,50.1549115393014,23.3043109550767,36.6840523520739,0.603022689155527,54.0025251934826,82.9548982972986,116.240998348129,421.424019896178,138.508614763257,0.155033310631288,0.0231637887154198,0.00346281499329043,0.0231637887154207,446.433569322673,85.98,14.02,0.7,90.07,4.5,52.06,4.5,6.0639,3.2927,0.9522,0.1335,0.0792,0.004,0.0038,93.7
"Kerguelen","KER3","CAT2.3B",50,62,63.2,62.6,62.6,0.6,954,1804,1303,1331,425,0.03076,0.01012,22942.3076923077,54911.3076923077,1.30307692307692,5.46153846153846,121.615384615385,50.9230769230769,31.1538461538462,1272.46153846154,62.8461538461538,232.461538461538,108,11.6153846153846,19.7692307692308,155.769230769231,1020.38461538462,42904.3076923077,6313.84615384615,6.79638281832435,1.91628366280152,0.147168518822616,-1.91628366280152,49218.1538461538,207.467822651845,658.711037382273,0.110783919966198,6.47579318971023,21.1563168720301,18.346032897521,18.0316673006415,195.987931339583,37.4318183587309,37.2974873698291,50.9067775448417,19.5471159916174,45.6693804172151,80.7508037588005,110.36721921351,456.207625359219,96.9577624138867,0.10349851154719,0.0152109547861159,0.00223584343356709,0.0152109547861157,499.080963063417,85.39,14.61,0.73,90.17,4.51,52.12,4.51,4.9832,2.7208,1.034,0.1511,0.09,0.0046,0.0043,92.5
"Kerguelen","KER3","CAT2.3B",51,63.3,64.5,63.9,63.9,0.6,973.5,1829,1358,1374,428,0.03206,0.01027,23451.5384615385,55416.0769230769,1.30230769230769,6.30769230769231,126.846153846154,42.9230769230769,27.9230769230769,1208.38461538462,58.7692307692308,226.153846153846,103.076923076923,8.69230769230769,58.8461538461539,136,994.846153846154,43549.5384615385,6386.84615384615,6.82088013739351,1.91976841437896,0.146672740730714,-1.91976841437896,49936.3846153846,331.897226910333,905.801529175354,0.0713154782350749,7.95177774027728,16.5471354713646,23.034255427014,18.2321215553829,108.765449830923,37.9081210431965,36.1428788602636,35.5772903653945,20.0723051964002,59.0548419604553,84.0565285983189,166.916069804481,662.052190211695,137.440803108009,0.150045686464193,0.021759690677114,0.00315826897692575,0.0217596906771143,721.052764881731,86.05,13.95,0.7,91.43,4.57,52.85,4.57,4.5702,2.5364,1.1114,0.155,0.0938,0.005,0.0046,92.5
"Kerguelen","KER3","CAT2.3B",52,64.6,65.7,65.1,65.1,0.5,993.8,1853,1405,1413,430,0.02901,0.00907,23295.8333333333,55432.3333333333,1.34416666666667,10.6666666666667,119.333333333333,52,31.5833333333333,1255.58333333333,44.8333333333333,253.333333333333,91.5833333333333,1.41666666666667,15,87.6666666666667,1020.25,43549.1666666667,6502.25,6.70264901586896,1.90219528068486,0.149286387582556,-1.90219528068486,50051.4166666667,356.994991901041,1108.43725646297,0.0778644899031567,11.9721899973786,19.1041800915322,13.9674947320881,13.4938257485908,113.478438747658,30.8893430676587,55.0311206720728,41.1945678972656,4.90747728811182,37.1287685568139,58.0161941864406,96.0266298292491,707.760595544892,231.237825232339,0.173911940508683,0.0258829449235233,0.00385431548826846,0.0258829449235234,892.482386720355,86.12,13.88,0.69,92.09,4.6,53.23,4.61,4.8707,2.7641,1.0687,0.1484,0.0916,0.0043,0.004,93
"Kerguelen","KER3","CAT2.3B",53,65.8,66.9,66.4,66.4,0.5,1010.6,1878,1460,1456,434,0.03142,0.00962,22817.9166666667,55611.1666666667,1.30083333333333,34.25,126.083333333333,55.75,50.5833333333333,2350.33333333333,88.5,239.666666666667,112.083333333333,5.83333333333333,61.6666666666667,72.5,1214.08333333333,42187.1666666667,6437.41666666667,6.54995769428384,1.87896299741086,0.15282527041335,-1.87896299741087,48624.5833333333,929.212516873913,1659.78803867643,0.0739112899892756,36.4919044571408,18.5200546500928,23.1364529378523,27.2845555158403,1388.10409180903,29.8435313533161,35.3716201940414,42.5130104862742,12.171750701995,76.8201362491198,92.5463029073457,99.7382559350709,2615.53400886227,269.601543809086,0.213815678313955,0.033005433223066,0.00510046131872512,0.0330054332230652,2857.49392613157,86.17,13.83,0.69,91.48,4.57,52.88,4.57,3.9915,2.2871,1.2281,0.1699,0.1058,0.0053,0.005,92.9
"Kerguelen","KER3","CAT2.3B",54,67.1,68.2,67.6,67.6,0.5,1020.6,1917,1506,1495,448,0.02901,0.00893,16842.9166666667,52676.6666666667,1.33916666666667,556.75,193.666666666667,215.916666666667,342.583333333333,16649.0833333333,143.916666666667,153.75,67.3333333333333,109.416666666667,607.083333333333,18.9166666666667,1952,24823.75,5131.08333333333,4.81632583533559,1.56793837916592,0.209309927399924,-1.56793837916592,29954.8333333333,1413.92808472987,2490.38895586917,0.06761634193721,214.159297125888,26.7321166503152,57.9065992994257,94.3595236156356,4365.98008279164,50.4443137318646,35.0379664208568,40.1414166831881,66.7361948043915,212.640310184009,38.2371982934594,270.222130847938,4078.84955092621,444.165296490012,0.457778136110333,0.0938831678605345,0.0193566125892194,0.0938831678605342,4475.34749962774,79.22,20.78,1.04,55.2,2.76,31.91,2.76,4.5679,2.6768,1.1979,0.2489,0.1583,0.0072,0.0068,94.4
"Kerguelen","KER3","CAT2.3B",55,68.3,69.4,68.9,68.9,0.5,1036.6,1970,1556,1538,467,0.03263,0.01017,22198.6666666667,55549.1666666667,1.315,70.4166666666667,118.583333333333,77.3333333333333,86,4226.83333333333,80.8333333333333,216.5,112.083333333333,15.4166666666667,139.833333333333,79.0833333333333,1359.75,40367.25,6222,6.48066699442885,1.86712496405878,0.154840936453831,-1.86712496405878,46589.25,960.219608719639,1006.45560199538,0.0492673596539608,102.314540274172,19.5562514224217,57.0491547755623,69.661519311075,3552.37144437176,65.7803968220062,39.3735028575402,47.2680140424278,21.3518503917463,166.844420362386,81.6171309260872,299.893352255886,3288.37885245492,195.242506549256,0.386823017605323,0.0614919588493259,0.00981574416393114,0.0614919588493257,3454.18773835734,73.08,26.92,1.35,31.01,1.55,17.93,1.55,4.8707,2.9102,1.2076,0.3251,0.2105,0.0106,0.0102,95.9
"Kerguelen","KER3","CAT2.3B",56,69.5,70.7,70.1,70.1,0.6,1050.7,2020,1600,1577,485,0.02789,0.00881,23282.2307692308,56379.3076923077,1.28461538461538,7.92307692307692,99,31.6153846153846,38.6923076923077,2242.69230769231,72.9230769230769,236.076923076923,104.923076923077,3.76923076923077,45.2307692307692,92.6923076923077,1101.15384615385,43208.4615384615,6354.84615384615,6.80139114902289,1.91697728792756,0.147072530110825,-1.91697728792756,49563.3076923077,235.011756388964,1148.39310811639,0.0623986357510302,8.72220861232538,14.3585050289599,13.5064087352292,12.4122561431878,497.131334862895,53.4251213357872,38.672689628172,51.614696774048,12.1665788546181,52.3086255572856,80.2479331150078,110.329692402549,465.318280926188,135.818411953759,0.12339902541265,0.0179602017563921,0.00261493181863794,0.0179602017563922,552.456994497518,86.85,13.15,0.66,87.5,4.38,50.58,4.38,5.2022,3.1577,1.0197,0.1341,0.0881,0.0037,0.0036,97.3
"Kerguelen","KER3","CAT2.3B",57,70.9,72,71.5,71.5,0.6,1143.5,2043,1639,1624,450,0.03191,0.00909,23278.5,55656.5,1.33333333333333,3.16666666666667,95.4166666666667,23.4166666666667,29.8333333333333,2034.5,38.8333333333333,237.166666666667,78.9166666666667,4.08333333333333,15,46.8333333333333,980.583333333333,43227.5833333333,6419.16666666667,6.73907795988956,1.9076255657748,0.148476584263525,-1.9076255657748,49646.75,450.138665504107,1092.02934526005,0.0774987780939842,5.2019809746486,20.6417860984299,18.118089069081,16.7322950299622,643.827546079623,36.7716128984236,28.7112057101985,48.0103366395449,7.56136511644838,31.1214629242498,49.0302936659541,112.207971142334,463.222204353441,209.044942246369,0.171714119103366,0.0254798407272842,0.00378327566800373,0.0254798407272844,636.190526779232,87.62,12.38,0.62,90.91,4.55,52.55,4.55,5.0921,3.1444,0.9858,0.122,0.0815,0.0039,0.0037,95.2
"Kerguelen","KER3","CAT2.3B",58,72.2,73.3,72.7,72.7,0.6,1221.2,2063,1673,1665,421,0.02889,0.00753,23337.5833333333,56572,1.34666666666667,3.58333333333333,99.8333333333333,26.4166666666667,34.0833333333333,2037,77.8333333333333,257.416666666667,129.5,4.33333333333333,86.9166666666667,68.5833333333333,991.583333333333,43860,6564.25,6.68409536068143,1.89957868677525,0.149654522900998,-1.89957868677525,50424.25,398.057889424809,875.133652130295,0.0437624441176623,5.50137723803336,13.3473411266632,16.637626214716,18.9614840871668,338.487276516616,37.629372795327,39.3549311530411,39.2069103371053,15.0111069989303,66.6339503056312,56.1256031890378,123.003664641146,629.835476352934,170.455072726457,0.121531270202396,0.018242671323661,0.00273913738113262,0.0182426713236618,763.191043043495,88.44,11.56,0.58,90.83,4.54,52.5,4.54,5.0921,3.1953,1.0237,0.1184,0.0802,0.0034,0.0032,93.8
"Kerguelen","KER3","CAT2.3B",59,73.4,74.5,74,74,0.5,1282.5,2085,1713,1708,401,0.03067,0.00743,23103.3333333333,55514.9166666667,1.31583333333333,10.25,103.25,29.4166666666667,28.1666666666667,2244.33333333333,41.5,233,97.6666666666667,6.08333333333333,45.8333333333333,93.5,954.333333333333,43019.25,6350.16666666667,6.77786974636145,1.91344654157964,0.147602919521152,-1.91344654157964,49369.4166666667,179.270913999066,868.900188674619,0.087641660219673,11.1528634725062,16.9175809575289,13.2627868546364,10.5126186801934,587.431904499783,34.2862283511245,25.1504563486521,35.7931769357166,13.9248524283568,52.9078673189765,76.1177317772219,100.761945678762,449.340147529484,170.605783411153,0.147036561006092,0.0217408660378686,0.00321627042071652,0.0217408660378684,572.792594278772,88.37,11.63,0.58,91.6,4.58,52.95,4.58,4.2749,2.7124,1.2366,0.1438,0.0984,0.0044,0.0041,92.7
"Kerguelen","KER3","CAT2.3B",60,74.7,75.8,75.2,75.2,0.5,1335.7,2102,1755,1749,383,0.02889,0.00654,23198.0833333333,56121.4166666667,1.3075,4,90.9166666666667,35.75,23.9166666666667,2872.83333333333,93.8333333333333,205.416666666667,117.833333333333,2.08333333333333,26.5,93.1666666666667,980.083333333333,43008.0833333333,6544.66666666667,6.57324372935633,1.88287614505522,0.152171708079595,-1.88287614505522,49552.75,189.771373611576,1046.6431586339,0.0721267823160906,4.63190516467527,18.4709025882398,15.2859115171157,17.3962291281412,1335.02419680716,36.358901206853,23.9562416741758,65.6323552876633,5.40131858199851,47.4178715829227,62.6706156073647,136.776166406906,560.498067198571,142.65427587087,0.111619802685747,0.0168963774278431,0.0025581933865875,0.0168963774278425,659.921224637663,87.44,12.56,0.63,90.98,4.55,52.59,4.55,4.8707,3.1538,1.1126,0.1397,0.0974,0.004,0.0037,92.4
"Kerguelen","KER3","CAT2.3B",61,75.9,77.1,76.5,76.5,0.6,1396.3,2127,1802,1792,365,0.03005,0.00635,22922.8461538462,54556.5384615385,1.25153846153846,9.84615384615385,113.846153846154,54.9230769230769,21,1488.69230769231,42.7692307692308,208.307692307692,95.1538461538462,0.181818181818182,11.9230769230769,96.6153846153846,998.692307692308,42953.6153846154,6468.15384615385,6.64388763581049,1.89349903032352,0.150574035168068,-1.89349903032352,49421.7692307692,419.226837196333,936.067271032075,0.0716293880384947,7.99839727535204,20.0492982165052,14.8854601231176,18.2345825288105,222.215505240365,34.955099404221,22.7683428447798,45.4878118361504,0.603022689155527,21.4920975339834,77.8380139151585,131.222066624599,661.70015093212,185.953778375992,0.137558302619353,0.0207360142891639,0.00312684034993898,0.0207360142891631,804.997427930275,85.24,14.76,0.74,90.16,4.51,52.12,4.51,4.3693,2.8575,0.9887,0.146,0.1028,0.0044,0.004,91.5
"Kerguelen","KER3","CAT2.3B",62,77.2,78.2,77.7,77.7,0.5,1444.7,2143,1847,1833,349,0.02943,0.0058,22610.5454545455,53901.3636363636,1.28636363636364,8.72727272727273,136.545454545455,48.2727272727273,31.2727272727273,1101.54545454545,49.4545454545455,211.181818181818,125.363636363636,0.181818181818182,29.4545454545455,131.363636363636,955.181818181818,42425.7272727273,6407.90909090909,6.62237031175926,1.89026262467762,0.151061059229905,-1.89026262467762,48833.6363636364,768.08845371303,1551.86141602446,0.0874382899275515,9.0010100443329,16.9018557345851,21.3498988713807,12.8770408797278,83.242253256821,33.9038748120731,40.818667743615,26.5716869139794,0.603022689155527,50.9654071628269,118.692268263163,106.712528019739,1280.20811518355,202.241664622033,0.1354075066639,0.0205041904652251,0.0031065470413946,0.0205041904652247,1442.98830714093,85.31,14.69,0.73,90.84,4.54,52.51,4.54,3.6287,2.4058,1.3137,0.1929,0.1376,0.0057,0.0052,91
"Kerguelen","KER3","CAT2.3B",63,78.3,79.4,78.9,78.9,0.5,1488.3,2176,1894,1873,344,0.03042,0.00579,22986.0833333333,55564.75,1.31,6.91666666666667,135.916666666667,30.0833333333333,19.3333333333333,1692,83.0833333333333,223.75,97.8333333333333,0.181818181818182,21.25,172.5,994.583333333333,42830.9166666667,6367,6.72921752232481,1.90628790001411,0.148656419035966,-1.90628790001411,49197.9166666667,393.878951948284,1036.21181802669,0.0465149047471492,6.6804781175293,23.5389747723501,20.7384506010775,18.4456613934666,610.355931925269,49.1610679914565,27.9744201337254,39.7305317295799,0.603022689155527,27.7820249278361,90.5031390716266,142.994251844632,494.191986678224,138.606047355937,0.130204193290509,0.0192966077237164,0.00286078373331731,0.0192966077237167,572.082393673774,85.39,14.61,0.73,91.72,4.59,53.02,4.59,4.0849,2.7512,1.0799,0.1577,0.1141,0.0048,0.0044,91.4
"Kerguelen","KER3","CAT2.3B",64,79.6,80.7,80.1,80.1,0.5,1535,2222,1937,1914,344,0.02573,0.0048,23007.75,55020.9166666667,1.3,3.91666666666667,138.666666666667,28.5,17.6666666666667,1266.83333333333,62.9166666666667,215.083333333333,122.666666666667,1.25,19.75,108.666666666667,984.333333333333,43286.5,6386.25,6.7806538519117,1.91380814632402,0.147556346672303,-1.91380814632402,49672.75,305.029096972731,1040.92497837551,0.0951553753318511,6.4731379679036,17.7985358607914,13.6947236023753,15.4056266777218,188.415803879386,36.5425240043167,33.0081486725305,45.6813734336861,4.33012701892219,27.505784515592,76.9938997977152,104.528667954023,802.658140748034,154.653939196811,0.16389711034282,0.0240090667711301,0.00351820143493601,0.0240090667711298,875.98195550116,86.7,13.3,0.67,94.44,4.72,54.59,4.72,4.3715,2.9945,1.1322,0.1506,0.1107,0.0039,0.0036,92.2
"Kerguelen","KER3","CAT2.3B",66,82.1,83.2,82.6,82.6,0.5,1760.5,2249,2007,2006,244,0.02787,0.00358,22889.4166666667,54091.3333333333,1.36,4.5,125,44.9166666666667,15.6666666666667,1001.58333333333,59.0833333333333,204.75,125.25,0.181818181818182,0.666666666666667,37.1666666666667,1046.25,43252.9166666667,6423.91666666667,6.7353686189376,1.9072329079262,0.148511487145014,-1.9072329079262,49676.8333333333,802.353408682385,1970.85336077978,0.0842075358320684,5.91607978309962,22.7436304769649,26.520860857183,15.3465029083225,225.662442330991,41.4541550353758,32.2972697973627,45.3353664873844,0.603022689155527,2.3094010767585,54.757039121316,172.999277455139,1158.42647652544,217.472446878944,0.117433845796441,0.0174640214854351,0.00259788550220738,0.0174640214854359,1349.96389401773,87.99,12.01,0.6,92.68,4.63,53.57,4.64,4.5679,3.2249,1.0018,0.1204,0.091,0.0034,0.003,88.4
