"Location","Site","label","ID","section_depth","field_depth","depth","SH20_age","surface","validity","qc","kcps","cps","MSE","K","Ca","Ti","Mn","Fe","Zn","Rb","Sr","Zr","Mo_inc","Mo_coh","inc_coh","coh_inc","Total_scatter"
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10216",28.9,268.9,266.9,3146.57,6.78,1,TRUE,20885,51633,1.24,0.00118066922478332,0.00995518823624118,0.00265650575576247,0.000992835484476883,0.061421633080205,0,0.000322000697668178,0.0174685378484987,0.0187028738562267,1,0.152198996431159,6.57034555712271,0.152198996431159,42939
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10217",29,269,267,3147.55,6.77,1,TRUE,20670,51731,1.51,0.00109514397136599,0.00937550082803569,0.00211015545702228,0.00251081788557081,0.0467439499973289,0.000881457342806774,0,0.0137026550563598,0.0229178909129761,1,0.160104706447994,6.24591257924591,0.160104706447994,43432
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10218",29.1,269.1,267.1,3148.53,6.76,1,TRUE,20432,51102,1.3,0.00064469336771698,0.0100464716469229,0.00131624895908883,0.00204152899777044,0.0438122867810997,0,0.000913315604265721,0.0148279474574905,0.0215166411475542,1,0.158916915142235,6.29259634888438,0.158916915142235,43143
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10219",29.2,269.2,267.2,3149.51,6.75,1,TRUE,20736,51674,1.41,0.000591334265132781,0.00919255993979142,0.00142457800236534,0.00150521449306526,0.041420277389528,0,0.0032523384582303,0.0191914847865821,0.0254542522309429,1,0.160278464681217,6.23914137179272,0.160278464681217,43167
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10220",29.3,269.3,267.3,3150.49,6.72,1,TRUE,21584,52924,1.3,0.000773116173590352,0.00819503144005773,0.00201010205133491,0.0016750850427791,0.0315946809607257,0,0.000566951860632924,0.011777136377693,0.0185805587052881,1,0.161787444593341,6.18094934692577,0.161787444593341,45082
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10221",29.4,269.4,267.4,3151.47,6.69,1,TRUE,22400,54690,1.38,0.0012462301537848,0.00747738092270881,0.000548341267665312,0.00109668253533062,0.0259963610079509,0,0,0.0147304404177363,0.0221081229281424,1,0.156077864460008,6.40705844778026,0.156077864460008,46383
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10222",29.5,269.5,267.5,3152.45,6.7,1,TRUE,22160,53940,1.37,0.000704970038773352,0.00828339795558689,0.00138476257616194,0.000604260033234302,0.0276448965204693,0,0,0.00601742283095826,0.0206203736341205,1,0.152248350873659,6.56821564412105,0.152248350873659,45765
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10223",29.6,269.6,267.6,3153.43,6.72,1,TRUE,21607,52773,1.27,0.000617856039542787,0.00705385645144681,0.000849552054371331,0.00136443208732365,0.0258469776542066,0,0,0.0148800329523221,0.0220111214087118,1,0.155957161981258,6.41201716738197,0.155957161981258,44902
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10224",29.7,269.7,267.7,3154.41,6.75,1,TRUE,21368,52487,1.34,0.000207840793951833,0.00654698500948274,0.000857343275051311,0.000493621885635603,0.0279805668857655,0,0,0.0131719103166974,0.028604089267621,1,0.161518276999818,6.1912497989384,0.161518276999818,44708
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10225",29.8,269.8,267.8,3155.39,6.77,1,TRUE,21598,54124,1.4,0.000553194699388971,0.00583368955719279,0.00108124418516935,0.00115667982599512,0.0375920943448415,0,0,0.0124217355226433,0.0191103623425281,1,0.157233020694511,6.35998720614105,0.157233020694511,46022
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10226",29.9,269.9,267.9,3156.36,6.77,1,TRUE,22041,53316,1.63,0.000619164375758476,0.00450751665552171,0.000371498625455086,0.000371498625455086,0.0191197959234218,0,0,0.00842063551031528,0.0204819575500904,1,0.146692423904698,6.81698463616411,0.146692423904698,46300
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10227",30,270,268,3157.34,6.77,1,TRUE,22382,54232,1.53,0.000367340941372386,0.00553460351667728,0.00112651222020865,0.000146936376548954,0.0184160258608023,0,0,0.0103835039427928,0.0221139246706176,1,0.15178527697507,6.58825427557277,0.15178527697507,47032
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10228",30.1,270.1,268.1,3158.32,6.78,1,TRUE,22543,53888,1.4,0.00120787832474672,0.00539847659427614,0.000936721966130106,0,0.0167377425000616,0,0.00512732023565953,0.00734587226070451,0.0250203367268962,1,0.148569033943846,6.73087771694043,0.148569033943846,46594
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10229",30.2,270.2,268.2,3159.3,6.79,1,TRUE,22667,55163,1.34,0.000807082762668754,0.00633437683427901,0.00154079436509489,0.00146742320485228,0.0188319311289376,0,0,0.0123752690275876,0.0206906671884171,1,0.158065936216005,6.32647377378926,0.158065936216005,47351
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10230",30.3,270.3,268.3,3160.28,6.8,1,TRUE,22342,53938,1.38,0.000773395204949729,0.0061622134071801,0.00139710101539306,0.000723498740114263,0.0222039268517825,0,0.000474016415936931,0.0071351944714717,0.0250230771149864,1,0.15914477459272,6.28358676908606,0.15914477459272,46462
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10231",30.4,270.4,268.4,3161.26,6.8,1,TRUE,22079,53227,1.33,0.000200220242266493,0.00490539593552908,0.0010761838021824,0,0.0192962258484333,0,0,0.0103363700070077,0.0217739513464811,1,0.154544999499449,6.47060728744939,0.154544999499449,46131
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10232",30.5,270.5,268.5,3162.24,6.8,1,TRUE,21887,52632,1.39,0.00091958720752018,0.00664146316542352,0.00127720445488914,0.000970675385715745,0.0202564626545417,0,0,0.0116481046285889,0.0249565750485338,1,0.15403085725963,6.4922056384743,0.15403085725963,45178
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10233",30.6,270.6,268.6,3163.22,6.8,1,TRUE,22003,53206,1.43,0.000380401704199635,0.00725299249340637,0.00103976465814567,0.000887603976465815,0.0222661797524853,0,0.000684723067559343,0.0115895719212822,0.0218857780482857,1,0.153733008723879,6.50478389970307,0.153733008723879,45494
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10234",30.7,270.7,268.7,3164.2,6.8,1,TRUE,21616,53490,1.38,0.000534718508899244,0.00598375474244392,0.000305553433656711,0.000865734728694014,0.0226364168767347,0,0.000483792936623125,0.015048506607593,0.0280599903241413,1,0.161357675756881,6.19741202461733,0.161357675756881,45610
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10235",30.8,270.8,268.8,3165.18,6.79,1,TRUE,22088,53984,1.62,0.000124557819739923,0.00582930596382841,0.000772258482387524,0.00074734691843954,0.0215485028150067,0,0,0.00408549648746948,0.0238154551342733,1,0.159807682726322,6.25752143413874,0.159807682726322,46557
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10236",30.9,270.9,268.9,3166.15,6.78,1,TRUE,22360,54767,1.37,0.000814855054570596,0.00528421156600326,0.000642007012691985,0.000345696083757223,0.020914613067312,0,0,0.00807447281347227,0.0241493407081831,1,0.155908933774507,6.41400063351283,0.155908933774507,46812
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10237",31,271,269,3167.13,6.77,1,TRUE,22333,55060,1.48,0.000423486037416237,0.00562987320329821,0.00137010188575841,0.000797150188077623,0.0305159056373465,0,0.000149465660264554,0.0130035124430162,0.0223700271529283,1,0.160476297237376,6.23144986029183,0.160476297237376,46585
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10238",31.1,271.1,269.1,3168.11,6.78,1,TRUE,22229,54838,1.55,0.000675777143715273,0.00520598688491765,0.00102618010712319,0.000700805926815838,0.0284326976022426,0,0,0.00833458477248836,0.025354157280873,1,0.160284326976022,6.23891317926296,0.160284326976022,46358
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10239",31.2,271.2,269.2,3169.09,6.79,1,TRUE,22484,54960,1.45,0.000644026652795323,0.00594486141041837,0.000421094349904635,0.00146144509672785,0.0242748507592083,0,0,0.00953654851254613,0.0274206732555547,1,0.158356245820019,6.31487564523698,0.158356245820019,46764
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10240",31.3,271.3,269.3,3170.07,6.79,1,TRUE,22603,54482,1.49,0.000740046376239578,0.00582169815975134,0.000394691400661108,0.00138141990231388,0.0215106813360304,0,0.000222013912871873,0.0103853174798954,0.0187478415314026,1,0.153682964132419,6.50690208667737,0.153682964132419,46768
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10241",31.4,271.4,269.4,3171.05,6.8,1,TRUE,22436,54624,1.47,0.00108129362036764,0.00528359382679642,0.000393197680133687,0.00144991644549297,0.0216258724073528,0,0,0.00798682787771552,0.0227563157377371,1,0.156173203578099,6.40314712824548,0.156173203578099,47047
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10242",31.5,271.5,269.5,3172.03,6.81,1,TRUE,22157,53980,1.48,0.000276687795552873,0.00659020022135024,0.000754603078780561,0.00143374584968307,0.0410252540497032,0,0.00150920615756112,0.00930677130496026,0.0209276587181809,1,0.157032900694235,6.36809226333494,0.157032900694235,45999
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10243",31.6,271.6,269.6,3173.01,6.81,1,TRUE,21861,52806,1.64,0.000560538116591928,0.00563086017121892,0.000636975132490828,0,0.0296320831634733,0,0,0.0123573175703221,0.0243834080717489,1,0.157256420709336,6.35904082955282,0.157256420709336,45420
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10244",31.7,271.7,269.7,3173.99,6.8,1,TRUE,22174,52671,1.49,0.000963049318262456,0.00575295250646257,0.000354807643570379,0.000354807643570379,0.0253434031121699,0,0,0.0112778143849156,0.0273455319580313,1,0.151173399564093,6.6149203688181,0.151173399564093,45423
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10245",31.8,271.8,269.8,3174.97,6.8,1,TRUE,22378,52944,1.56,0.000553821367435304,0.00518578189507603,0.00166146410230591,0.000881079448192528,0.0273134628939684,0,0.000730037257073809,0.00848353640116806,0.0244940086597523,1,0.149934548383849,6.66957689724647,0.149934548383849,45680
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10246",31.9,271.9,269.9,3175.95,6.79,1,TRUE,21933,52976,1.59,0.000664689641067594,0.00659576643828612,0.000255649861949075,0.00104816443399121,0.0412874527047755,0,0,0.00818079558237039,0.022369362920544,1,0.155767460885571,6.41982602987034,0.155767460885571,45209
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10247",32,272,270,3176.92,6.79,1,TRUE,21930,55147,1.57,0.000919211520784394,0.0071749565927893,0.00148095189459708,0.00291083648248391,0.074481666836891,0.00352364416300684,0.000204269226840976,0.0139158410785415,0.0210141967112654,1,0.151440098049229,6.6032709492497,0.151440098049229,45095
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10248",32.1,272.1,270.1,3177.9,6.81,1,TRUE,21282,52469,1.33,0.00090195246179966,0.00909910865874363,0.00119376061120543,0.00177737691001698,0.0626591680814941,0,0.000185696095076401,0.0135027589134126,0.0195246179966044,1,0.148265067911715,6.74467704419395,0.148265067911715,43285
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10249",32.2,272.2,270.2,3178.87,6.81,1,TRUE,20682,51991,1.42,0.00140707868816972,0.00868600497889382,0.00129884186600281,0.000811776166251759,0.0612349821409243,0.000135296027708626,0.00478947938088538,0.0218908972832558,0.0211061803225457,1,0.168714146552657,5.92718524458701,0.168714146552657,43191
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10250",32.3,272.3,270.3,3179.84,6.8,1,TRUE,20932,51450,1.57,0.000911161731207289,0.00881682969315289,0.00125954709902184,0.000455580865603645,0.0567332172048774,0,0,0.0159721291705748,0.0190004019831167,1,0.163097949886105,6.13128491620112,0.163097949886105,43401
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10251",32.4,272.4,270.4,3180.82,6.79,1,TRUE,21388,54000,1.37,0.000411776816965205,0.00689726168416718,0.00229050854436895,0.00136401070619724,0.0639026147827877,0,0.00118385834877496,0.0129194976322833,0.0188902614782788,1,0.164015853407453,6.096971598933,0.164015853407453,45229
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10252",32.5,272.5,270.5,3181.79,6.79,1,TRUE,21803,55109,1.39,0.000762117670968397,0.00856112183721167,0.0015242353419368,0.00109236866172137,0.0651864647901636,0.000787521593334011,0,0.0161822985468956,0.0257849812010974,1,0.164541205162077,6.07750501775513,0.164541205162077,45841
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10253",32.6,272.6,270.6,3182.76,6.78,1,TRUE,21709,54777,1.34,0.000508854060655404,0.00839609200081417,0.00142479136983513,0.00155200488499898,0.0647771219214329,0,0.000585182169753715,0.0120343985345003,0.0239924689599023,1,0.158279055566863,6.3179553126507,0.158279055566863,45525
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10254",32.7,272.7,270.7,3183.73,6.78,1,TRUE,21655,53765,1.45,0.000800454451559595,0.007720512290849,0.000387316670109482,0.00188494112786614,0.0643978516835365,0,0,0.0115678578806032,0.0243493079942161,1,0.156243544722165,6.40026441910428,0.156243544722165,44779
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10255",32.8,272.8,270.8,3184.71,6.78,1,TRUE,21469,53680,1.45,0.000752992496040298,0.00778957754524446,0.00129826292420741,0.00166177654298549,0.0648352504349181,0,0,0.0142808921662815,0.0275491392516812,1,0.159037208215408,6.28783673469388,0.159037208215408,44638
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10256",32.9,272.9,270.9,3185.68,6.78,1,TRUE,21746,53736,1.45,0.000692645134809266,0.00777301762397065,0.000846566275877992,0.000615684564274903,0.060875811292681,0,0,0.00938918960519227,0.0206510864267207,1,0.155434698955902,6.43356989602245,0.155434698955902,45040
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10257",33,273,271,3186.65,6.78,1,TRUE,21802,54642,1.38,0.00127502231289048,0.00688512048960857,0.00132602320540609,0.00153002677546857,0.0624250924391177,0.000739512941476476,0.00163202856049981,0.0124187173275532,0.0189468315695525,1,0.159556292235114,6.26738053380214,0.159556292235114,45472
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10258",33.1,273.1,271.1,3187.62,6.78,1,TRUE,21752,54666,1.43,0.000514774014207763,0.00733552970246062,0.00169875424688562,0.00123545763409863,0.069031195305261,0,0,0.0134356017708226,0.0246576752805518,1,0.160043241017193,6.24831135413316,0.160043241017193,45070
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10259",33.2,273.2,271.2,3188.6,6.8,1,TRUE,21780,54674,1.48,0.00073718193141666,0.00612623605073845,0.00104222273062355,0,0.0678715778235339,0,0.00144894379623275,0.00871908284399705,0.020488573680063,1,0.15574874806172,6.4205973559654,0.15574874806172,45466
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10260",33.3,273.3,271.3,3189.57,6.8,1,TRUE,21844,55262,1.57,0.00165939087590309,0.0078629598427408,0.00117433815833142,0.000357407265579127,0.0827142528911695,0,0.000944576344744837,0.0120497306680963,0.0200148068724311,1,0.159122820453907,6.28445371410236,0.159122820453907,45404
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10261",33.4,273.4,271.4,3190.54,6.8,1,TRUE,21749,54646,1.35,0.000485908649173955,0.00797913150222495,0.00056263106746458,0.000767224182906245,0.0774384941946703,0,0,0.0107155644212572,0.0195642166641093,1,0.161782006035497,6.18115712930762,0.161782006035497,45428
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10262",33.5,273.5,271.5,3191.52,6.8,1,TRUE,21373,53741,1.41,0.000537634408602151,0.00775729646697389,0.0021505376344086,0.00104966717869944,0.0609318996415771,0,0.0017921146953405,0.0115719406041987,0.0210957501280082,1,0.15568356374808,6.42328564380858,0.15568356374808,45141
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10263",33.6,273.6,271.6,3192.49,6.81,1,TRUE,21287,53937,1.64,0.000846088762402892,0.00817885803656129,0.00130759172371356,0.00146142604415045,0.0528677281234777,0,0.00317924262236238,0.0162295208060918,0.0210240237930416,1,0.16155167551214,6.18996984605618,0.16155167551214,45304
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10264",33.7,273.7,271.7,3193.46,6.8,1,TRUE,21725,54323,1.22,0.000708089927420782,0.00700503249626988,0.000960979187213919,0.000859823483296664,0.0552563032648003,0,0,0.0159320233669676,0.0238221682725135,1,0.157752320258959,6.33905097787753,0.157752320258959,45781
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10265",33.8,273.8,271.8,3194.43,6.79,1,TRUE,21880,54532,1.33,0,0.00793247228719618,0.000915285263907251,0.00127122953320452,0.052094986270721,0.000737313129258619,0.00127122953320452,0.0128139936947015,0.0208735889352181,1,0.166963286891081,5.98934064260697,0.166963286891081,45899
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10266",33.9,273.9,271.9,3195.41,6.79,1,TRUE,21797,54080,1.45,0.00060560181680545,0.00820085793590714,0.00116073681554378,0.00131213726974514,0.0519303557910674,0,0,0.0109008327024981,0.0211203633610901,1,0.153974261922786,6.49459193706981,0.153974261922786,45732
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10267",34,274,272,3196.38,6.78,1,TRUE,21583,54215,1.08,0.000529153857783601,0.00771052764198962,0.001007912110064,0.001007912110064,0.0469687043289825,0,0.0012346923348284,0.00947437383460162,0.0255757697928741,1,0.155924003426901,6.41338073691015,0.155924003426901,45874
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10268",34.1,274.1,272.1,3197.35,6.77,1,TRUE,21880,53567,1.16,0.000527983104540655,0.00696434856941721,0.000955397998692613,0.000201136420777392,0.0395735907879519,0,0,0.01040880977523,0.0201890682355307,1,0.155755015839493,6.42033898305085,0.155755015839493,45969
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10269",34.2,274.2,272.2,3198.32,6.76,1,TRUE,21797,53002,1.43,0,0.0062293316926863,0.00128175549232228,0,0.043656592068497,0,0.000102540439385783,0.0137916890973878,0.0207388038657746,1,0.15701504780948,6.36881632653061,0.15701504780948,45134
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10270",34.3,274.3,272.3,3199.3,6.76,1,TRUE,21155,52145,1.37,0.00101766563160504,0.00816741904339431,0.00122641755603684,0.00112204159382094,0.0432638363384912,0,0.000678443754403361,0.010594160164914,0.0204837825848707,1,0.160399759935287,6.23442329591671,0.160399759935287,44470
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10271",34.4,274.4,272.4,3200.27,6.76,1,TRUE,21130,51521,1.25,0.00039332913782253,0.00589993706733795,0.000891546045731068,0.000104887770086008,0.0305485630375498,0,0.00235997482693518,0.0142909586742186,0.0224197608558842,1,0.161527165932452,6.19090909090909,0.161527165932452,44296
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10272",34.5,274.5,272.5,3201.24,6.76,1,TRUE,21709,52731,1.37,0.000740929994890138,0.00738375063873275,0.00268267756770567,0.00163515585079203,0.0354624425140521,0,0,0.0122636688809402,0.0204905467552376,1,0.164230965763924,6.08898568761668,0.164230965763924,45568
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10273",34.6,274.6,272.6,3202.21,6.76,1,TRUE,22119,53014,1.27,0.00104546497692327,0.0068337710686692,0.000968967539587424,0.00099446668536604,0.0309049646836831,0,0,0.0200168294362139,0.0188693678761761,1,0.163500522732488,6.11618839675608,0.163500522732488,45629
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10274",34.7,274.7,272.7,3203.19,6.77,1,TRUE,22659,55476,1.27,0.000242218723507327,0.0076298897904808,0.00089620927697711,0.00217996851156594,0.0322150902264745,0,0,0.0102942957490614,0.02347099430786,1,0.151047595979169,6.62042976266838,0.151047595979169,47521
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10275",34.8,274.8,272.8,3204.16,6.77,1,TRUE,22425,54239,1.2,0.00108905499727736,0.0076976387307559,0.000594029998514925,0.000940547497648631,0.0300975199247562,0,0.000643532498391169,0.0100985099747537,0.0238107024404732,1,0.152368694619078,6.56302794022092,0.152368694619078,46558
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10276",34.9,274.9,272.9,3205.13,6.78,1,TRUE,21650,52661,1.21,0.000305071818990721,0.0084657429769925,0.000737256895894242,0.000305071818990721,0.0304054912927418,0,0,0.010169060633024,0.0218889030125842,1,0.148671666454811,6.72623119015048,0.148671666454811,45183
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10277",35,275,273,3206.11,6.78,1,TRUE,21736,53761,1.21,0.000862112683198945,0.00753080785029667,0.00185100664333891,0.000811400172422537,0.0477458288959886,0,0,0.0139712967189006,0.0205385668644455,1,0.155839545615903,6.41685649202733,0.155839545615903,45584
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10278",35.1,275.1,273.1,3207.08,6.78,1,TRUE,21912,54070,1.31,0.000347929817585367,0.00554202495153835,0.00139171927034147,0.000844972414135891,0.033674635916298,0,0,0.0125254734330732,0.0222178040658084,1,0.160569610815647,6.22782850951865,0.160569610815647,46699
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10279",35.2,275.2,273.2,3208.05,6.77,1,TRUE,21831,53894,1.31,0.000378807010455073,0.00636395777564523,0.00159098944391131,0.00143946663972928,0.0506086165967978,0,0,0.0126521541491995,0.0214404767917572,1,0.15902318298904,6.28839129744323,0.15902318298904,45895
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10280",35.3,275.3,273.3,3209.02,6.76,1,TRUE,21486,53177,1.49,0.00112373898608096,0.0091686885455242,0.0017366875239433,0.00114927850849189,0.0538117737198314,0,0,0.0101391903971396,0.0229855701698378,1,0.153186055420764,6.52800933644548,0.153186055420764,45153
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10281",35.4,275.4,273.4,3210,6.76,1,TRUE,20671,52179,1.45,0.00107735968047089,0.00927580407820055,0.00120874500735758,0.000262770653773387,0.0518446499894892,0.000131385326886693,0,0.0111940298507463,0.0229924322051713,1,0.152669749842338,6.55008605851979,0.152669749842338,43866
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10282",35.5,275.5,273.5,3210.97,6.74,1,TRUE,20382,51279,1.34,0.00104219555864354,0.00876513187782261,0.00176371556078138,0.00122925629993854,0.0460169423585687,0,0,0.0131209748536918,0.0246652948878972,1,0.15830683306165,6.31684672518569,0.15830683306165,43345
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10283",35.6,275.6,273.6,3211.94,6.73,1,TRUE,20680,50973,1.35,0.000563682727150718,0.00877734532277547,0.00107368138504899,0.000161052207757348,0.0560998523688096,0,0.00308683398201584,0.00861629311501812,0.0229499396054221,1,0.157321164944303,6.35642381846101,0.157321164944303,43116
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10284",35.7,275.7,273.7,3212.91,6.73,1,TRUE,20330,49960,1.23,0.000793151546645516,0.0100648196263983,0.00106665207997156,0.000711101386647704,0.0453190383721248,0.00125810245329978,0,0.0154527801329213,0.0225090938927331,1,0.162732817328994,6.14504201680672,0.162732817328994,42513
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10285",35.8,275.8,273.8,3213.89,6.73,1,TRUE,19687,48739,1.36,0.000844927617867403,0.00960401058975948,0.00222497606038416,0.00107024164929871,0.0563848363656847,0,0,0.0110967160479919,0.0214893257477609,1,0.160282769109446,6.23897381830961,0.160282769109446,41197
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10286",35.9,275.9,273.9,3214.86,6.71,1,TRUE,19086,47531,1.22,0.00132115572405078,0.00913320696191625,0.00180940892641737,0.000660577862025389,0.048423229364122,0,0.000287207766097995,0.0113447067608708,0.0238095238095238,1,0.161554368430122,6.18986666666667,0.161554368430122,40443
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10287",36,276,274,3215.83,6.69,1,TRUE,19804,49868,1.23,0.000742635530984405,0.00742635530984405,0.00132024094397227,0.000330060235993069,0.0458508677833705,0,0,0.0102868773551173,0.0240668922078279,1,0.159254063866656,6.27927461139896,0.159254063866656,42147
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10288",36.1,276.1,274.1,3216.81,6.67,1,TRUE,21631,53986,1.22,0.00102506278509559,0.00748295833119779,0.00117882220285993,0.000717543949566911,0.0523294551791297,0,0,0.0118907283071088,0.020783147967813,1,0.168597201578597,5.9312965496276,0.168597201578597,45601
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10289",36.2,276.2,274.2,3217.78,6.69,1,TRUE,21766,54442,1.36,0.00030468452456519,0.00698235368795227,0.00149803224577885,0.000863272819601371,0.0513139520121874,0,0,0.0182302907198172,0.021251745588422,1,0.156074647708518,6.40719049943062,0.156074647708518,45532
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10290",36.3,276.3,274.3,3218.75,6.73,1,TRUE,21436,52964,1.33,0.000156506768917756,0.00534731460468999,0.000965125074992827,0.000886871690533949,0.047160706367217,0,0.00297362860943736,0.0157289302762344,0.0167983931971724,1,0.161854083522446,6.17840451248993,0.161854083522446,44542
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10291",36.4,276.4,274.4,3219.72,6.77,1,TRUE,21244,52404,1.33,0.0011783189316575,0.00607488871432312,0.00136161298769311,0.000497512437810945,0.0404032469232783,0,0.00274941084053417,0.013668499607227,0.0219167321288295,1,0.160225189840272,6.24121588494852,0.160225189840272,44309
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10292",36.5,276.5,274.5,3220.7,6.79,1,TRUE,21205,52659,1.28,0.00107172731074864,0.00575073191133417,0.00175135926390632,0.00159452112086993,0.0545535340861564,0,0,0.00954098703471351,0.0237348389795065,1,0.1646539104977,6.07334497539292,0.1646539104977,44555
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10293",36.6,276.6,274.6,3221.67,6.8,1,TRUE,21176,52671,1.17,0.000341799442603986,0.00772992585581322,0.000972813798180575,0.00223484250933375,0.0627070515854236,0,0,0.012515118052269,0.0235578692748593,1,0.158069096071936,6.32634730538922,0.158069096071936,44046
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10294",36.7,276.7,274.7,3222.64,6.81,1,TRUE,20730,51275,1.3,0.000795397300951825,0.00930614842113636,0.000742370814221704,0.00095447676114219,0.0347853752949598,0.000212105946920487,0,0.011347668160246,0.0182145981917968,1,0.161067953442745,6.20855967078189,0.161067953442745,43792
"Isla Hermite","HER42PB","HER42PB_1G","ACE_ITRAX_10295",36.8,276.8,274.8,3223.61,6.81,1,TRUE,21012,51944,1.19,0.000930752047654505,0.00627592809275609,0.00146261036059994,0.00101053079459632,0.051217955536645,0,0.00111690245718541,0.0120997766195086,0.0247314115519626,1,0.160833953834698,6.21759259259259,0.160833953834698,43652
