Location,Site,Section,sample,min_depth,max_depth,depth,SH20_age,kcps,cps,MSE,K,Ca,Ti,Mn,Fe,Co,Ni,Cu,Zn,Rb,Sr,Zr,Mo_coh,coh_inc,K_sd,Ca_sd,Ti_sd,Mn_sd,Fe_sd,Co_sd,Ni_sd,Cu_sd,Zn_sd,Rb_sd,Sr_sd,Zr_sd,Mo_coh_sd,coh_inc_sd,K_ICP,Ca_ICP,Ti_ICP,Mn_ICP,Fe_ICP,Co_ICP,Ni_ICP,Cu_ICP,Zn_ICP,Rb_ICP,Sr_ICP,Zr_ICP,dry_mass_pc,K_ICP_sd,Ca_ICP_sd,Ti_ICP_sd,Mn_ICP_sd,Fe_ICP_sd,Co_ICP_sd,Ni_ICP_sd,Cu_ICP_sd,Zn_ICP_sd,Rb_ICP_sd,Sr_ICP_sd,Zr_ICP_sd,dry_mass_err
Kerguelen,KER1,CAT1-S1-1A,13,18,19.4,18.7,308.48,23650.53333,61225.33333,1.335333333,-8.241826602,-5.551388063,-6.198895638,-6.806844853,-1.606579268,-6.118718877,-5.157510165,-5.886646673,-8.892674284,-6.906264546,-5.808532112,-3.808095226,-1.89594993,0.150175611,-8.553118114,-6.214991801,-6.905250108,-7.721733566,-2.326794263,-6.530152995,-7.021365693,-6.856732463,-8.336781362,-6.685426728,-6.153213272,-5.932038371,-5.450074639,0.004295984,6.127238716,7.518769206,5.825658711,3.115993137,8.299133524,0.452901808,2.013225771,1.19338357,2.457366922,-0.209336948,3.343231675,2.451358359,15.96344101,5.609936104,3.419848865,1.94055527,-0.40566474,4.215715445,-4.029462625,-3.376944641,-4.109753289,-2.25475682,-3.675178857,-1.659038214,-2.5263092,1.596344101
Kerguelen,KER1,CAT1-S1-1A,17,24,25.5,24.7,466.2125,21313.25,55199.625,1.315625,-7.415631732,-5.105739823,-4.840635099,-6.26392767,-1.421380135,-5.298755131,-5.113754738,-5.816016998,-9.652523725,-6.43717325,-4.290816578,-3.696135427,-1.826973203,0.160899843,-7.712642924,-6.24289664,-5.801459707,-7.60004812,-3.632558425,-6.288077059,-7.158383992,-6.664683391,-9.871518918,-6.520852421,-5.400566842,-6.182227727,-5.270793666,0.00513953,8.531416464,9.635341119,8.835962638,5.362788272,9.809582084,1.943992486,2.802747479,3.094370389,3.791551357,1.380406626,4.739619553,4.583713618,31.65256708,7.363228054,5.466327216,4.699036325,1.093204783,5.163337702,-3.166503631,-2.813880827,-2.287749674,-1.048475714,-2.294739322,1.333197596,1.504608835,3.165256708
Kerguelen,KER1,CAT1-S1-1A,20,28.6,30,29.3,587.28,22599.8,56713.06667,1.3,-8.482091214,-5.822413194,-5.967314904,-6.883191244,-1.792247204,-6.024959149,-5.131412832,-5.759123412,-9.123754591,-7.22703203,-5.306589139,-3.781097387,-1.869064143,0.154267967,-8.562707377,-7.245701562,-7.104416399,-8.028650402,-3.624683025,-6.452907558,-7.075696591,-6.820954761,-8.307911532,-6.68594403,-5.85255645,-5.859263926,-5.454714824,0.004276096,7.695137739,8.64956598,7.65879161,4.248615908,9.337834997,1.735069451,2.73086669,2.938598252,3.37991501,1.302647951,4.173409649,3.93401689,18.16693615,6.493691794,4.945159703,3.749406279,0.265954548,4.712998049,-3.435333278,-2.346599731,-2.942606664,-2.041859062,-3.069004115,0.744986298,0.794982669,1.816693615
Kerguelen,KER1,CAT1-S1-1A,23,33,34.4,33.7,665.7466667,16717.46667,50758.26667,1.342,-5.429526396,-3.510912,-3.369387847,-5.062620592,-0.224557148,-4.872446471,-4.783685976,-5.258199718,-6.326178886,-5.282200548,-2.983655162,-3.468088672,-1.586117083,0.204718977,-5.36244068,-4.038601676,-3.822037874,-5.666834381,-1.109821537,-6.149704951,-6.545597924,-5.94869154,-6.088218453,-5.579864307,-3.753007776,-5.306649808,-3.810066157,0.022146714,9.435724354,10.20842337,9.464223941,6.034450493,10.42973421,2.938371665,3.673230413,3.636101809,4.538486286,1.974855812,5.143562534,5.077631807,42.20795768,8.144448935,5.945908176,4.108421757,1.237058589,5.896247918,-3.060000218,-1.212919187,-1.458602847,-1.536546363,-2.433903929,1.502409277,1.933850815,4.220795768
Kerguelen,KER1,CAT1-S1-1A,25,35.9,37.2,36.6,716.1928571,16771.35714,52420.35714,1.327142857,-5.50775047,-3.592142493,-3.355219352,-5.177176496,-0.244883264,-4.990371435,-4.86504963,-5.475462626,-6.627610961,-5.461824364,-3.151843657,-3.510051238,-1.633226674,0.195298392,-5.889280521,-4.605133575,-4.313770743,-6.191513629,-1.549060712,-5.804224183,-6.390271015,-6.591459918,-6.186495475,-5.798902202,-4.540124571,-5.452219858,-4.534354997,0.010733828,8.155925053,9.221894196,8.487772632,4.953697444,9.587223632,1.952189289,2.890850484,2.930127292,3.692533639,0.746351508,4.242122828,4.151325919,30.87167578,6.997606846,5.059672706,4.057578735,0.777972727,4.743415265,-2.725823693,-2.120727177,-2.464361851,-0.99341878,-4.095035261,0.652387381,1.050306548,3.087167578
Kerguelen,KER1,CAT1-S1-1A,26,37.3,38.7,38,744.4133333,17734.86667,51774.86667,1.346,-6.291546519,-4.015198784,-3.822239289,-5.417928138,-0.401280153,-4.895617136,-4.853329483,-5.339993895,-6.969848502,-5.85395469,-3.323972682,-3.560404811,-1.657852603,0.190547723,-7.018589339,-5.261081838,-5.005023505,-6.409670723,-1.753000722,-5.951563007,-6.564937211,-5.956030475,-6.779972536,-5.757003105,-4.711256455,-5.749078314,-4.214893385,0.014773897,9.363914692,9.985728016,9.249908898,5.917225152,10.29745501,2.702956012,3.470143166,3.529001416,4.401796275,1.377161079,4.869483884,4.797227744,45.92488524,8.091720187,5.272342139,5.046153558,0.480812292,4.694016235,-1.917030939,-1.402250189,-1.166542202,-1.466009638,-2.579425852,1.492490972,1.749339944,4.592488524
Kerguelen,KER1,CAT1-S1-1A,27,38.8,40.1,39.4,772.55,15955.78571,48824.78571,1.318571429,-5.717852931,-3.862469189,-3.617791419,-5.285197994,-0.225598642,-4.725655299,-4.83923575,-5.171247118,-7.318898102,-5.325601419,-3.060912127,-3.414581698,-1.593605753,0.203191631,-6.440581991,-4.949071754,-4.614265655,-6.482596535,-1.448482552,-5.54268103,-6.621158438,-6.165091564,-6.769773536,-5.809568484,-4.49689489,-5.694096879,-4.414883085,0.012095968,8.942092764,9.920404113,9.177373228,5.833385868,10.22252481,2.812249185,3.647047244,3.373403926,4.381242691,1.436702523,4.881952977,4.757885058,37.28461474,7.726623573,6.006044332,3.706022454,1.189600479,5.260750428,-1.913705616,-1.736275013,-3.365097659,-0.569737273,-3.835119466,1.346664713,1.612299144,3.728461474
Kerguelen,KER1,CAT1-S1-1A,28,40.2,41.6,40.9,799.7333333,16688.2,50340.73333,1.355333333,-6.169085593,-3.998083495,-3.857357615,-5.31726105,-0.328561139,-4.609338514,-4.83490532,-5.127445302,-6.799185546,-5.287397691,-3.192798379,-3.503456141,-1.614416603,0.199006737,-6.172938474,-4.708334895,-4.687281853,-5.905481114,-1.471897941,-5.756452342,-6.248033564,-6.431566787,-6.408295529,-5.658560362,-4.204815703,-5.227820935,-3.951905409,0.019218049,8.517737102,9.43467774,9.015789558,5.485955434,9.816596049,2.320673348,3.097298736,3.006850549,3.976829917,0.665651232,4.477211763,4.512399004,54.6526961,7.266059412,5.853215178,5.169260086,1.63031465,5.691345564,-2.228919634,-1.342647244,-1.525487718,-0.783977692,-2.952425305,1.073784545,1.281055003,5.46526961
Kerguelen,KER1,CAT1-S1-1B,36,45.1,46.2,45.6,888.225,15616.08333,49393.83333,1.421666667,-5.564846049,-3.639915648,-3.485096061,-4.936991967,-0.057635314,-4.161821283,-4.697741779,-5.110524599,-6.990318035,-4.999872774,-2.923280472,-3.387508957,-1.52278147,0.218104392,-5.894465626,-4.392891664,-4.242593393,-6.187014214,-1.478593001,-5.298807465,-6.338841113,-6.455700319,-6.642967135,-6.085129234,-4.79415064,-5.092906899,-4.678832046,0.009289858,9.11719152,10.17858462,9.495091674,6.16951745,10.54149945,2.994435049,3.770902679,3.635568711,4.658663046,1.751882215,5.212316223,5.0329935,54.98885363,7.924317513,5.407835655,4.930693914,1.108012127,5.462884114,-2.873895138,-0.755136806,-0.844535011,-0.039693229,-2.546691053,1.988767477,2.052781934,5.498885363
Kerguelen,KER1,CAT1-S1-1B,40,50.7,52.1,51.4,1089.453333,17542.06667,52529.06667,1.407333333,-6.12343429,-4.070137446,-3.830540474,-5.252370461,-0.341117735,-4.649433646,-4.891070709,-5.113858796,-6.356361696,-5.693694499,-3.26950258,-3.478373936,-1.634962416,0.194959698,-6.771820004,-5.126444192,-4.918778422,-6.349412864,-1.741707787,-5.997628652,-6.323409457,-5.866341956,-6.374406297,-5.885519708,-4.447061411,-5.343058836,-4.462812255,0.011529893,9.122954379,9.937600629,9.291105273,5.928063767,10.34724102,2.965343021,3.629941657,3.452492068,4.481573305,0.859707192,4.847407275,4.911857603,40.20040958,7.884266978,3.667360639,4.872484914,1.840052223,6.240921685,-1.162762261,-0.083060327,-1.526956797,0.7484718,-2.980788746,1.007939852,1.652104047,4.020040958
Kerguelen,KER1,CAT1-S1-1B,41,52.3,53.6,53,1213.321429,15258.5,51210.85714,1.39,-5.40549375,-3.460910999,-3.18838471,-4.736287528,0.177882704,-4.214288626,-4.617308514,-4.955386557,-6.524580117,-4.960256638,-2.701272476,-3.318917071,-1.463022652,0.231535365,-5.938707622,-4.759338815,-4.141351655,-6.319831182,-1.314037996,-5.308617509,-6.41156737,-5.932798052,-6.488312735,-5.368376555,-4.169645857,-5.267637993,-3.926371822,0.019715073,9.44517553,10.23486875,9.330619539,6.125372668,10.43028235,2.814927955,3.523013247,3.498973195,4.403005632,2.676828838,5.143535746,5.011307175,52.07309242,8.14274897,6.48314978,5.169725728,1.906530061,6.335665551,-1.907184873,-1.103152189,-1.501204647,-0.400533086,-1.330480105,1.834289938,1.894424733,5.207309242
Kerguelen,KER1,CAT1-S1-1B,46,59.9,61.2,60.5,1808.842857,20697.5,57365.5,1.327142857,-7.149407753,-5.022340178,-4.685980407,-6.079695452,-1.016808689,-5.336825579,-5.108241918,-5.472565739,-7.960133062,-6.743625988,-4.784717086,-3.605506969,-1.813255232,0.163122271,-7.823046246,-6.931701182,-6.594399064,-7.226078644,-2.77165873,-6.478395847,-7.023507673,-7.154649903,-7.336125597,-6.564505217,-5.492595406,-5.959075877,-5.542147725,0.003918103,8.219780367,8.934285307,8.228561838,4.965864154,9.457860507,1.880204691,2.627542735,2.675953246,3.407378157,2.024013822,4.332700356,4.655833523,21.37694093,7.088108054,5.243222905,4.081568602,1.010093239,5.048835979,-2.437599951,-1.684618654,-2.620818432,-1.161907334,-1.367272419,0.659162654,1.413807539,2.137694093
Kerguelen,KER1,CAT1-S1-1B,49,64.4,65.8,65.1,2110.626667,18806.46667,52188.2,1.295333333,-5.876706881,-4.942950873,-4.739115345,-5.41887436,-1.030514274,-5.278485428,-5.122118775,-5.812496741,-6.805120998,-4.801220074,-5.32388865,-3.073071902,-1.736337356,0.176164448,-6.630199266,-6.255052857,-6.138145937,-6.140224039,-2.393721268,-6.09116759,-6.899379063,-6.820662466,-6.714061003,-5.307366518,-5.648856109,-4.493185692,-4.264861958,0.014053807,9.647303282,8.302741166,7.678524006,5.847564608,9.573616413,0.222856428,2.204322475,1.433962733,4.162122376,3.598984665,3.545300309,5.825602486,27.74511597,8.453213939,3.510859709,0.835533707,0.828535031,4.435996751,-5.28117848,-2.382972277,-3.233102927,-0.016664101,-0.091661977,-0.027018524,2.689712098,2.774511597
Kerguelen,KER1,CAT1-S1-1B,51,67.6,68.9,68.3,2364.321429,23322.57143,61836.21429,1.356428571,-5.95682418,-5.417879588,-5.321894095,-5.909465142,-1.410024555,-5.615885716,-5.131860355,-5.81270303,-8.214631235,-7.188906582,-5.687776182,-3.645804101,-1.893654337,0.150520749,-7.098304254,-7.363222668,-7.23501368,-7.195368378,-4.081726955,-6.486887043,-7.381353374,-6.755593991,-7.600894453,-6.819680717,-6.280417881,-5.918886696,-5.957161818,0.002587245,7.194817601,8.122765162,7.186547436,4.088686381,8.493653853,0.286994401,2.468845509,1.077823934,2.352562689,1.030678168,3.870744656,3.882975226,17.98223463,6.215502551,4.298897004,3.275281816,-0.303415694,3.337053552,-4.144594107,-2.543613199,-3.341104901,-2.178132976,-3.356485723,-1.21799065,-1.939168641,1.798223463
Kerguelen,KER1,CAT1-S1-1B,57,76.5,77.9,77.2,3056.76,23107.93333,57691.73333,1.326666667,-7.992253566,-5.600342684,-6.193122952,-6.816620705,-2.136460618,-6.107691996,-5.211435286,-5.919573814,-10.00036469,-7.347928495,-6.510976164,-3.850949752,-1.906545793,0.148592771,-8.361730345,-7.212111077,-7.283711057,-7.795397274,-4.679809382,-6.698541671,-7.02367807,-6.767804229,-11.88715831,-7.098359597,-6.458544123,-6.200102909,-5.658308036,0.003488414,6.093361749,8.565956826,6.212188396,4.334734284,9.096153659,1.156591041,2.228820499,1.7055055,2.433879899,0.199923263,4.261035879,3.021371159,13.12565828,5.692407922,5.169848784,2.738841137,0.800368939,5.568119643,-3.26090438,-3.297001758,-3.123922027,-3.730203992,-4.550550854,-0.365720454,-0.485804356,1.312565828
Kerguelen,KER1,CAT1-S1-1C,69,86.1,87.5,86.8,3452.746667,23417.13333,58329,1.412,-7.942838394,-5.583755019,-6.345166616,-6.872769368,-2.129063045,-6.957713195,-5.205008463,-6.053157785,-10.00036469,-6.854175505,-5.840843977,-3.8527497,-1.924887762,0.145892131,-8.802013627,-7.331385878,-6.984615651,-7.636982628,-4.157258073,-6.994759682,-7.157719955,-6.881582951,-11.88715831,-6.74235431,-6.30295154,-5.880563844,-5.967330298,0.00256107,5.780678735,8.264617297,5.675257341,4.015702619,8.827068366,0.75765378,1.601370184,1.399296677,2.195846588,-0.068177295,4.04144,2.618963644,12.56793451,5.557430168,4.285481182,0.968203653,0.333599077,4.531512554,-3.393310763,-2.57335534,-2.522615919,-1.746597473,-4.195310548,-0.194372613,-0.712772449,1.256793451
Kerguelen,KER1,CAT1-S1-1C,73,92.4,93.7,93.1,3631.135714,21919.64286,55028.5,1.295714286,-7.822240656,-5.653737431,-6.365770192,-6.872619578,-2.186007651,-6.582612666,-5.280561803,-6.056939343,-9.577851025,-7.227263731,-6.123880215,-3.833874483,-1.902266774,0.149229965,-8.401145345,-7.233667799,-7.730205639,-7.424526939,-4.773121438,-7.18802132,-7.331836931,-7.148152858,-9.684186655,-6.991805174,-6.015688522,-6.44599387,-5.710010234,0.003312639,6.189053586,8.133697639,6.626720857,4.029009851,8.65014056,0.45732173,1.234740398,1.492961215,2.252385704,0.185021609,3.958544975,2.818399246,13.46785804,5.714671968,4.140959721,2.774546259,0.152991523,4.557167349,-3.65449109,-4.93906012,-2.876092545,-2.893075293,-4.94979813,-0.009110039,-1.133980905,1.346785804
Kerguelen,KER1,CAT1-S1-1C,80,103.1,104.5,103.8,3940.826667,22842.73333,56752.8,1.344666667,-7.713466684,-5.600835348,-6.150463028,-7.06590644,-2.244247352,-6.167672412,-5.210253916,-5.885182364,-7.977022671,-7.309509445,-6.425996302,-3.791085551,-1.901764648,0.149304916,-7.168447119,-7.10165357,-6.243012055,-7.877983991,-3.455470497,-6.744426687,-7.274443903,-7.124691521,-7.407716437,-6.672921784,-6.438162712,-6.16460786,-5.902452473,0.002732735,5.280738939,7.691431223,5.411553016,3.392372475,8.078928375,-0.080117716,0.756761235,0.964106124,1.785730957,-0.355390809,3.597190415,2.18931581,12.25687847,5.254915922,3.492014874,1.485369936,-0.646076883,4.224345101,-4.056213577,-3.317773464,-3.606789109,-3.666056725,-5.739915791,-2.146136396,-2.35790483,1.225687847
Kerguelen,KER1,CAT1-S1-1C,86,112.2,113.6,112.9,4208.64,23327.13333,56259.46667,1.338,-8.637138006,-5.799535116,-7.061979598,-7.438935625,-2.570865382,-6.045260808,-5.290522962,-5.906146483,-10.00036469,-6.992083188,-6.664656657,-3.772934108,-1.921468955,0.146391761,-8.828733784,-7.499790431,-7.437898146,-7.864849322,-4.926936811,-6.963298529,-7.499237551,-6.915653385,-11.88715831,-6.561218404,-6.428554901,-6.112340047,-5.858923639,0.002854314,5.703613902,8.219097638,5.811801162,3.847591141,8.42121649,0.048549833,1.026695924,1.689084808,2.346843447,0.070385627,4.185632246,2.655595005,13.92959389,5.325829896,4.667084182,1.94042748,-0.003520183,3.620540945,-5.301613392,-3.503861403,-4.832225252,-2.032918586,-5.511922058,-0.54132775,-1.770213926,1.392959389
Kerguelen,KER1,CAT1-S1-1C,93,122.9,124.1,123.5,4497.107692,23905.46154,57464.46154,1.32,-8.628628029,-5.575307548,-7.169220003,-7.338732623,-2.552644181,-6.109445359,-5.261664962,-5.897417521,-10.00036469,-7.681072775,-6.909428265,-3.818197447,-1.935876682,0.14429771,-8.657253304,-7.276719649,-7.736001852,-7.654008314,-5.309722913,-6.934417052,-7.108383227,-6.649874975,-11.88715831,-7.334851712,-6.688510256,-6.164788376,-5.987219925,0.002510634,5.122772318,8.347045431,5.469627758,3.845481536,8.392555776,0.04900471,1.045039625,1.395888346,2.210337956,-0.335883429,4.357566189,2.360132231,12.11978687,5.331061691,3.917578859,0.83957168,-0.21796627,3.932605426,-4.257584575,-3.094556442,-2.811583204,-1.9140687,-5.062389958,-1.814516663,-1.813669889,1.211978687
Kerguelen,KER1,CAT1-S1-1D,105,130.3,131.4,130.8,4654.675,22628.83333,55695.08333,1.306666667,-8.132539353,-5.783781041,-6.982143224,-7.236381427,-2.456608426,-6.376716671,-5.268995127,-5.833548066,-10.00036469,-7.959932586,-5.552064705,-3.74577066,-1.933840686,0.144591799,-8.539616143,-7.869965829,-7.500651591,-8.002146364,-5.022585008,-6.955709078,-7.15083402,-7.071701078,-11.88715831,-7.289980043,-5.863860248,-5.908468307,-5.5452721,0.00390588,5.816721734,8.297325033,5.974666195,3.824018401,8.237738402,-0.071957865,1.198740326,1.255665121,2.464657555,0.059026856,4.358354449,2.780414367,13.01429456,5.38293223,3.624599772,2.239213983,-0.310419036,3.418718038,-4.547354022,-3.060163707,-3.522477647,-3.215678691,-4.071514522,-0.555501891,-1.515469491,1.301429456
Kerguelen,KER1,CAT1-S1-1D,108,134.6,135.8,135.2,4745.8,22323.46154,54924.61538,1.440769231,-8.044118148,-5.547961037,-6.60784622,-7.518695245,-2.553810871,-6.187569202,-5.302130098,-5.84857472,-9.879407471,-9.131098005,-6.315140378,-3.806606706,-1.912378431,0.147728606,-8.478473614,-7.10650386,-7.384920082,-7.812993766,-4.292225062,-6.741108499,-7.40307118,-6.941986195,-10.76912026,-8.711230427,-6.188448169,-5.789934338,-5.789855161,0.003058425,5.474514408,8.156661708,5.957733691,3.65132431,8.060731791,-0.205215357,1.109296435,1.111281402,1.757651356,-0.00547956,4.249291131,2.584792073,11.60860149,5.332525091,4.536715094,2.041280213,-0.763292404,3.853156614,-4.69958087,-4.388363631,-3.918625756,-2.013060591,-3.800424029,-0.632055507,-1.658031628,1.160860149
Kerguelen,KER1,CAT1-S1-1D,110,137.6,138.8,138.2,4810.630769,22217.84615,54839.15385,1.287692308,-8.206740958,-5.700228523,-6.685109747,-7.198678866,-2.622393182,-6.193928094,-5.216503671,-6.065462852,-8.717549827,-7.206505239,-6.239589019,-3.803353632,-1.91712016,0.147029775,-8.47280039,-8.033922243,-7.807166435,-7.730221101,-5.362622377,-6.896003214,-6.941328397,-6.781102428,-8.533816527,-6.825989085,-6.540384988,-6.607657311,-5.643366333,0.003540928,3.580510594,7.861484873,5.384924995,3.340832004,7.734073044,-0.491860404,0.924541722,1.089323368,1.535024943,-0.574897841,3.988017676,2.357401713,12.0714856,5.225759114,2.975567854,0.197421713,-1.578187949,3.366743146,-4.966728032,-3.067600289,-3.769138899,-2.71321674,-4.235400375,-0.126670214,-1.410666143,1.20714856
Kerguelen,KER1,CAT1-S1-1D,114,143.4,144.6,144,4936.930769,22964,55507.53846,1.303076923,-8.738575217,-5.682127238,-6.647326893,-7.443350654,-2.823008334,-6.369538414,-5.280803457,-5.999890955,-9.271946619,-7.609580455,-5.943689543,-3.808483043,-1.919865541,0.146626676,-9.035504337,-7.591806366,-7.728760283,-7.730852138,-5.890596685,-7.166250712,-7.45236398,-6.521577649,-8.648550002,-7.30763257,-6.184800863,-6.344395559,-5.598191962,0.003704556,5.056624335,8.281388487,6.090484696,3.716295306,8.135198573,-0.093891142,1.741451249,1.785511579,1.834854488,-0.267027254,4.381116251,3.153503543,10.34845519,5.298400998,3.757256595,1.315550393,-1.826020478,3.426863182,-5.013596424,-3.017298788,-3.774539919,-2.465113623,-5.846459677,0.001956376,-1.586708826,1.034845519
Kerguelen,KER1,CAT1-S1-1D,117,147.8,148.9,148.4,5072.725,22267.91667,55087.5,1.346666667,-7.491247618,-5.311561956,-5.293330309,-6.472406158,-2.353236588,-6.742430096,-5.182682071,-6.156347959,-8.785176912,-6.199909387,-4.742260138,-3.755111307,-1.873200348,0.153631201,-8.271335072,-6.847939779,-5.949324002,-7.690022301,-3.72967336,-6.970689705,-6.913705809,-6.904350938,-8.532791135,-6.34324295,-5.168269824,-5.861813735,-5.006411401,0.006694886,8.889526547,8.645353799,7.932985448,4.637258561,8.512605437,0.175141926,1.828698523,2.000267964,3.357684303,2.374763439,4.697427122,4.575492531,15.67137024,7.608024,4.178897068,3.278285911,0.182068902,3.715219204,-3.880030081,-3.370134885,-3.025160837,-1.85079681,-1.909819254,0.801284362,0.086827709,1.567137024
Kerguelen,KER1,CAT1-S1-1D,119,150.7,151.8,151.3,5184.441667,23072.16667,55131.5,1.3725,-8.031324776,-5.580666792,-6.207152111,-7.270209772,-2.899396447,-6.700542904,-5.325388821,-6.139622326,-9.06886603,-7.442458941,-6.130903599,-3.860409118,-1.93358299,0.144629065,-7.808968369,-6.776450276,-7.173530183,-7.55530685,-5.13660461,-6.774426713,-7.310054121,-7.098421839,-8.715084392,-6.948700669,-6.02725028,-5.898628152,-6.149103423,0.002135395,5.682990058,8.188641308,6.076447566,3.511753219,7.877415007,-0.26430101,1.890854069,1.779104669,3.087801112,-0.346920192,4.309342078,3.16200763,10.15673365,5.368595324,4.347000726,2.108131297,-0.01788153,3.791449325,-4.714743675,-2.801707632,-2.660716726,-0.260009484,-4.3602217,-0.334918905,-1.385015695,1.015673365
Kerguelen,KER1,CAT1-S1-1D,123,156.5,157.7,157.1,5436.623077,23160.69231,55187.46154,1.347692308,-8.936120497,-5.728108412,-6.898768145,-7.027200562,-3.044624316,-7.208066158,-5.189072803,-6.207194676,-8.564100701,-8.279183716,-5.647662853,-3.878838133,-1.932345056,0.144808217,-8.810982751,-7.331524343,-7.872793358,-7.733336289,-5.373351935,-7.143113329,-7.290206449,-7.035901142,-7.93951451,-7.555429525,-6.190617409,-6.138957188,-5.778388529,0.003093697,5.297117313,8.442582467,5.822268606,3.725526574,8.177752538,0.008226993,1.996850493,1.826388512,2.273038489,-0.288363486,4.490029918,2.772636505,11.97580925,5.513140959,4.684571942,1.704118345,-0.462656425,3.607344541,-4.53768043,-2.333595463,-2.158085123,-1.473284469,-4.212242409,0.836967632,-0.725894926,1.197580925
Kerguelen,KER1,CAT1-S1-1D,124,158,159.2,158.6,5499.669231,23511.76923,56021.46154,1.395384615,-8.741999228,-5.811718386,-7.072291629,-7.13712548,-3.160264614,-7.162306827,-5.257722725,-6.323722384,-10.00036469,-6.87777578,-5.959178639,-3.846452504,-1.93565984,0.144329003,-8.504946786,-7.278368529,-7.712635344,-7.733956636,-5.468623594,-7.150055926,-6.820971776,-6.747007692,-11.88715831,-6.638179074,-6.412063639,-5.941400062,-5.603966441,0.003683225,6.881085241,8.232623724,6.085095384,3.741897858,7.918830036,-0.15231029,1.766285892,1.556943524,2.324128229,0.652047559,4.268587567,2.995771649,13.98620881,6.184188796,4.882642419,2.741347026,0.199281297,3.861404741,-4.374854019,-2.792115805,-4.202883724,-1.803912062,-2.765088583,-0.879844634,-2.108866818,1.398620881
Kerguelen,KER1,CAT1-S1-1E,132,161.5,162.7,162.1,5646.269231,23811.38462,56569.61538,1.366923077,-8.089960562,-5.766737809,-7.155321153,-7.477593078,-3.374808478,-6.93672468,-5.285367629,-6.244875192,-10.00036469,-7.02941984,-6.091624654,-3.856586988,-1.925090682,0.145862529,-8.086165538,-7.773784296,-7.921933904,-8.378030748,-6.045668502,-7.087229902,-7.387172089,-6.8301457,-11.88715831,-6.711365555,-6.459972178,-5.946639189,-5.823243224,0.002957996,8.449774378,9.648625949,8.481233436,5.619753249,10.09039477,2.26601624,3.232047511,2.949532582,3.983415033,1.907969557,4.935823345,4.414694157,19.24399494,7.256935316,5.611759714,4.227174296,1.306731996,5.547920657,-2.890213146,-3.540081245,-3.006682044,-0.970151633,-1.537183086,-0.214514681,1.035476943,1.924399494
Kerguelen,KER1,CAT1-S1-1E,137,168.8,170,169.4,5947.946154,23243.15385,57024.69231,1.373846154,-7.098434219,-5.594050685,-5.958606963,-6.619669401,-2.242065671,-6.825428427,-5.311326602,-6.159767348,-10.00036469,-6.867839703,-5.788820654,-3.749365502,-1.927256566,0.14554695,-8.05310716,-7.612162701,-7.407915682,-7.621178421,-4.887357846,-7.161824851,-7.147434641,-6.947962596,-11.88715831,-6.447950597,-6.386587939,-6.093727723,-5.546003644,0.003903024,5.367078028,8.259811994,5.75006785,3.696443755,7.967790687,-0.226773484,1.123252872,1.460701117,2.305864369,-0.172321451,4.269290918,2.74443843,11.79816971,5.317504483,3.767170035,2.007334243,-0.006443517,3.705202874,-4.301877496,-3.632127432,-3.534765758,-2.983717817,-4.49899776,-0.148052611,-1.55144248,1.179816971
Kerguelen,KER1,CAT1-S1-1E,144,179,180.2,179.6,6370.753846,22715.76923,55020.92308,1.346923077,-7.998518446,-5.473267878,-6.159107955,-6.68512437,-2.790685833,-6.651020042,-5.253140103,-6.067916821,-10.00036469,-7.101802876,-5.637842862,-3.767261527,-1.912909161,0.147650223,-8.611936034,-7.113848569,-7.667640708,-7.610231856,-4.981777499,-7.018914254,-7.062457418,-6.648653028,-11.88715831,-6.972716121,-6.39355324,-6.22844892,-5.575477198,0.003789667,8.418787934,8.155187532,6.80703722,4.438641011,8.061114452,-0.605051505,1.193795963,1.62222572,2.906441214,2.054821232,3.833582444,4.424395905,14.89672027,7.233781181,4.193681627,1.863059087,-0.298138949,3.579984244,-5.605381259,-3.146838366,-3.451006168,-1.358216243,-1.779654262,-0.317815582,0.978062857,1.489672027
Kerguelen,KER1,CAT1-S1-1E,145,180.4,181.6,181,6433.538462,18555.69231,44574.53846,1.393846154,-6.087668272,-4.963093563,-4.90819671,-5.87831371,-2.116222366,-6.166366295,-5.09933601,-5.70083195,-7.773096385,-5.073767642,-4.352051005,-3.583272974,-1.746723117,0.174344314,-5.805004644,-5.44495648,-4.63241859,-6.314682969,-2.999177443,-6.510537233,-6.604323588,-6.597079162,-6.656359532,-5.242513541,-4.384717788,-5.639593572,-3.853403201,0.02120744,10.05526604,8.269598256,7.980430356,4.803447283,8.402215104,-0.156478183,0.886109839,1.326362022,3.417141707,2.798839744,3.571587207,4.501686976,41.8734204,8.725304678,4.794141795,4.055259479,0.70966819,3.517788908,-4.802455341,-3.476925764,-4.05755405,-1.621925443,-2.412473087,-0.458680711,0.785970407,4.18734204
