"Location","Site","Section","sample","min_depth","max_depth","midpoint","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","Sr_fit_OLS","Sr_lwr_OLS","Sr_upr_OLS","Sr_fit_WLS","Sr_lwr_WLS","Sr_upr_WLS"
"Bird Island","BI10","BI10.2",67,70.1,71.2,70.6,1.07600216082398,0.107600216082398,-0.11540978204327,-0.0023081956408654,0.0288756353974258,-0.994829471649515,1.05258074244437,0.0300652299550495,-0.934147128731831,0.99427758864193
"Bird Island","BI10","BI10.2",71,74.7,75.8,75.2,1.23035151169592,0.123035151169592,0.115839186611447,0.00231678373222893,0.0638468129682859,-0.960086029373425,1.08777965531,0.0772536938784727,-0.825430148980878,0.979937536737823
"Bird Island","BI10","BI10.2",81,86.5,87.5,87,1.12432592538283,0.112432592538283,0.0454717545773713,0.000909435091547426,0.0398244274832577,-0.983927091809309,1.06357594677582,0.0448390155760932,-0.900073138613474,0.98975116976566
"Bird Island","BI10","BI10.3",88,84.8,85.8,85.3,1.40752272029366,0.140752272029366,0.19815730361261,0.0039631460722522,0.103988775090667,-0.920490620078064,1.1284681702594,0.131419371530854,-0.701117782711008,0.963956525772716
"Bird Island","BI10","BI10.3",95,93,94,93.5,1.57938591301782,0.157938591301782,-0.0202243680759349,-0.000404487361518697,0.14292809162617,-0.882372249224476,1.16822843247682,0.18396225573357,-0.581146841842014,0.949071353309154
"Bird Island","BI10","BI10.3",98,96.3,97.3,96.8,1.47297314952906,0.147297314952906,0.114352066092137,0.00228704132184275,0.118817982793519,-0.905940324822086,1.14357629040912,0.151429207667514,-0.65534928249648,0.958207697831509
"Bird Island","BI10","BI10.3",104,103.2,104.2,103.7,1.42488695022108,0.142488695022108,0.560287783237819,0.0112057556647564,0.107923016243886,-0.916626329169854,1.13247236165763,0.136728051696072,-0.688966337946398,0.962422441338541
"Bird Island","BI10","BI10.3",114,114.9,115.9,115.4,0.849061883926184,0.0849061883926184,0.111828561776536,0.00223657123553071,-0.0225425835749203,-1.04633323793377,1.00124807078393,-0.0393160988854468,-1.09455112560143,1.01591892783053
"Bird Island","BI10","BI10.3",120,121.8,122.7,122.3,0.41979505212757,0.041979505212757,0.386017631949144,0.00772035263898289,-0.119802251434262,-1.1451221116378,0.905517608769273,-0.170553725033013,-1.39929467675057,1.05818722668455
"Bird Island","BI10","BI10.4",135,129.4,130.4,129.9,0.607802230142013,0.0607802230142013,0.110203674502798,0.00220407349005596,-0.0772051665110196,-1.10163535067711,0.947225017655073,-0.113075220024982,-1.26564584042382,1.03949540037386
"Bird Island","BI10","BI10.4",145,141,142,141.5,1.15373017421307,0.115373017421307,-0.286457725040992,-0.00572915450081984,0.0464865948417287,-0.977304268520481,1.07027745820394,0.0538286311934115,-0.87935554378361,0.987012806170433
"Bird Island","BI10","BI10.4",155,152.7,153.8,153.2,0.411861754507785,0.0411861754507785,-0.264678148521628,-0.00529356297043256,-0.121599711275957,-1.14696463648358,0.903765213931667,-0.172979132891291,-1.40493949434932,1.05898122856673
"Bird Island","BI10","BI10.4",165,164.8,165.8,165.3,0.767933934759437,0.0767933934759437,-0.457328249386818,-0.00914656498773637,-0.0409238718682797,-1.0648665200724,0.983018776335837,-0.0641189456794873,-1.15202679230311,1.02378890094414
"Bird Island","BI10","BI10.4",168,168.4,170,169.2,0.729045074372769,0.0729045074372769,-0.820632363424328,-0.0164126472684866,-0.0497349827309288,-1.07377315174506,0.974303186283201,-0.0760082446950816,-1.17959965701197,1.0275831676218
"Bird Island","BI10","BI10.5",181,174.6,175.6,175.1,0.693218190991508,0.0693218190991508,0.027370245240224,0.00054740490480448,-0.0578523366003084,-1.08199149819801,0.966286824997392,-0.0869614206195335,-1.20501331606206,1.03109047482299
"Bird Island","BI10","BI10.5",191,186.6,187.6,187.1,1.15263238152258,0.115263238152258,-0.388948083438678,-0.00777896166877357,0.0462378662082852,-0.977551377318688,1.07002710973526,0.0534930084617437,-0.880128801527831,0.987114818451319
"Bird Island","BI10","BI10.5",194,190.3,191.3,190.8,0.697646007055724,0.0697646007055724,-0.655489740745734,-0.0131097948149147,-0.0568491192822046,-1.0809751245946,0.967276886030194,-0.085607726305787,-1.20187186542341,1.03065641281184
"Bird Island","BI10","BI10.5",197,194,195,194.5,0.644074983664934,0.0644074983664934,-0.259786017007985,-0.00519572034015971,-0.0689867911354951,-1.09328474374845,0.955311161477457,-0.101985730426546,-1.23989043821407,1.03591897736098
"Bird Island","BI10","BI10.5",202,199.9,200.8,200.3,0.695002458718088,0.0695002458718088,-0.289101891506206,-0.00578203783012413,-0.0574480722276518,-1.08158190937689,0.966685764921589,-0.0864159252690845,-1.20374739231044,1.03091554177227
"Bird Island","BI10","BI10.6",218,209.5,210.5,210,0.509385450614032,0.0509385450614032,-0.88984450555227,-0.0177968901110454,-0.0995036125581348,-1.12435682317334,0.925349598057072,-0.143163695447653,-1.33557660152238,1.04924921062707
"Bird Island","BI10","BI10.6",228,221.4,222.4,221.9,0.696149869327441,0.0696149869327441,-0.236840025374017,-0.00473680050748033,-0.0571881015835273,-1.08131853105769,0.966942327890639,-0.0860651330964,-1.20293332786693,1.03080306167413
"Bird Island","BI10","BI10.6",239,234.2,235.2,234.7,0.86431807297949,0.086431807297949,-0.0124610716162339,-0.000249221432324678,-0.0190859645906238,-1.04285517799628,1.00468324881504,-0.0346518996343066,-1.08374998858513,1.01444618931652
"Bird Island","BI10","BI10.6",247,243.9,245,244.5,0.610911217116084,0.0610911217116084,-0.485059694603967,-0.00970119389207934,-0.0765007583944869,-1.1009191088668,0.947917592077822,-0.112124724808542,-1.26343790626896,1.03918845665188
"Bird Island","BI10","BI10.7",259,250.7,251.7,251.2,1.50818180302068,0.150818180302068,0.227613833508727,0.00455227667017454,0.126795263334904,-0.898130251520919,1.15172077819073,0.162193375224396,-0.630767737955503,0.955154488404296
"Bird Island","BI10","BI10.7",271,265,266,265.5,0.198317180376132,0.0198317180376132,-0.318243762810069,-0.00636487525620138,-0.169982844596989,-1.19678919222293,0.856823503028951,-0.238265059754792,-1.55702395441236,1.08049383490278
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,0.61237668092034,0.061237668092034,-0.30989325950168,-0.00619786519003361,-0.0761687259328485,-1.1005815309324,0.948244079066704,-0.111676695805066,-1.26239719206558,1.03904380045544
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,0.318946227571709,0.0318946227571709,-0.278613213999489,-0.00557226427998979,-0.142651729786015,-1.16858974368876,0.883286284116733,-0.201385737557784,-1.4710809482623,1.06830947314673
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,0.449973647356163,0.0449973647356163,-0.271649223103384,-0.00543298446206768,-0.112964639182469,-1.13811863260761,0.91218935424267,-0.161327372319773,-1.37782524716233,1.05517050252279
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,0.861455832765603,0.0861455832765603,-0.49048515217855,-0.00980970304357101,-0.0197344669018085,-1.04350753056602,1.00403859676241,-0.035526958183696,-1.08577622836137,1.01472231199398
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,1.1742225488089,0.11742225488089,-0.1481836226736,-0.002963672453472,0.051129584700713,-0.972693664907783,1.07495283430921,0.0600936635622403,-0.864924472329365,0.985111799453846
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,1.07711035382804,0.107711035382804,-1.1346285646026,-0.022692571292052,0.0291267204464321,-0.99457919675174,1.0528326376446,0.0304040323231636,-0.933365368868462,0.994173433514789
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,0.858864532273624,0.0858864532273624,-0.717770039090376,-0.0143554007818075,-0.0203215819698831,-1.04409820007258,1.00345503613282,-0.0363191836714594,-1.08761073635472,1.0149723690118
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,0.78307489495795,0.078307489495795,-0.0953955820079635,-0.00190791164015927,-0.0374933604686247,-1.06140279024513,0.986416069307883,-0.05948997477642,-1.14129531678493,1.02231536723209
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,1.29934074798089,0.129934074798089,0.0314232990145733,0.000628465980291466,0.0794778138048328,-0.944631639247238,1.1035872668569,0.0983454319981808,-0.776956700344434,0.973647564340795
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,1.07978648185843,0.107978648185843,-0.40288018995478,-0.00805760379909559,0.0297330550246114,-0.993974867776651,1.05344097782587,0.0312221917148501,-0.931477597228039,0.993921980657739
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,1.11566423685749,0.111566423685749,-0.261084557571508,-0.00522169115143015,0.0378619349572315,-0.985879596308961,1.06160346622342,0.0421909203674966,-0.906178306869225,0.990560147604218
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,1.19803447341728,0.119803447341728,-0.206861416439493,-0.00413722832878985,0.0565246902782834,-0.967341315573751,1.08039069613032,0.0673735655442192,-0.848163609529961,0.9829107406184
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,1.23772457337573,0.123772457337573,-0.323478250465121,-0.00646956500930243,0.0655173392632724,-0.958432172582198,1.08946685110874,0.0795078235726864,-0.82024588601514,0.979261533160513
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,1.19032058527238,0.119032058527238,-0.158497705746766,-0.00316995411493531,0.0547769423897888,-0.969074609479204,1.07862849425878,0.0650152366599157,-0.85359235813528,0.983622831455112
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,0.902882765054002,0.0902882765054002,-0.409317582844966,-0.00818635165689932,-0.0103483010573171,-1.03407339849805,1.01337679638341,-0.0228617069940673,-1.05645752840192,1.01073411441378
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,1.04202286984984,0.104202286984984,-0.0460096262243042,-0.000920192524486083,0.0211768934741474,-1.00250916545895,1.04486295240724,0.0196769093225442,-0.958125119299142,0.99747893794423
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,0.494701395554735,0.0494701395554735,-0.360817299522044,-0.00721634599044087,-0.102830602234723,-1.12775497434487,0.922093769875427,-0.147652979001492,-1.34601642507781,1.05071046707483
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,0.581611483380916,0.0581611483380916,-0.147154474220954,-0.00294308948441907,-0.0831392456018714,-1.10767283932911,0.941394348125372,-0.121082387542575,-1.28424887157563,1.04208409649048
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,1.49816794068204,0.149816794068204,-0.011753209271296,-0.000235064185425919,0.124526406640422,-0.900350330328604,1.14940314360945,0.159131886601142,-0.637756167684288,0.956019940886572
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,1.23028624071752,0.123028624071752,-0.136618505388372,-0.00273237010776745,0.0638320244190445,-0.960100672710962,1.08776472154905,0.0772337389049535,-0.825476047251154,0.979943525061061
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,1.18714628767666,0.118714628767666,-0.520807156178686,-0.0104161431235737,0.0540577367419808,-0.969788035099501,1.07790350858346,0.0640447743500223,-0.855826575238405,0.98391612393845
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,0.789505438363117,0.0789505438363117,-0.677075748337785,-0.0135415149667557,-0.0360363820360703,-1.05993237709469,0.987859613022554,-0.0575239965344095,-1.1367381788509,1.02169018578208
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,0.911814224985645,0.0911814224985645,-0.30139762956107,-0.00602795259122141,-0.00832468599530335,-1.03204162715855,1.01539225516794,-0.020131135907199,-1.05013892672887,1.00987665491448
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,1.07481404426164,0.107481404426164,0.369749908223692,0.00739499816447385,0.028606441940882,-0.995097809781585,1.05231069366335,0.0297019929526123,-0.934985287585898,0.994389273491122
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,0.688867662580657,0.0688867662580657,0.0450809231877916,0.000901618463755831,-0.0588380427320378,-1.08299031628409,0.965314230820014,-0.0882914861611345,-1.20810009412722,1.03151712180496
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,1.4795285778054,0.14795285778054,-0.0142422579425014,-0.000284845158850029,0.120303256589682,-0.904485273397138,1.1450917865765,0.153433366343745,-0.650770336032403,0.957637068719894
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,1.4492478901152,0.14492478901152,-0.20962926738068,-0.0041925853476136,0.113442513086716,-0.911209894339694,1.13809492051312,0.144175801406975,-0.671929323576615,0.960280926390564
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,1.19824473508237,0.119824473508237,0.167358827088417,0.00334717654176835,0.0565723295976889,-0.967294078325719,1.0804387375211,0.0674378478035326,-0.848015647954739,0.982891343561805
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,1.22318097025283,0.122318097025283,0.0615381860374464,0.00123076372074893,0.0622221720049859,-0.961694965036723,1.0861393090467,0.0750614796949538,-0.830472850932274,0.980595810322181
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,1.65722387751384,0.165722387751384,0.0764623046142932,0.00152924609228586,0.160563962867395,-0.865202223926439,1.18633014966123,0.207759271780241,-0.527056778037483,0.942575321597965
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,1.41330201143247,0.141330201143247,-0.505850776693472,-0.0101170155338694,0.105298198262888,-0.919204153739079,1.12980055026486,0.133186245637328,-0.697072755741638,0.963445247016295
"Bird Island","BI10","BI10.13",519,491,492,491.5,1.39895660841561,0.139895660841561,0.0745391525883319,0.00149078305176664,0.102047937517417,-0.922398026535081,1.12649390156992,0.128800496498095,-0.707114611464282,0.964715604460472
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,1.41174058206281,0.141174058206281,0.18779346651441,0.00375586933028821,0.10494442273068,-0.919551694947763,1.12944054040912,0.132708877556005,-0.698165559685454,0.963583314797464
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,1.23663016880912,0.123663016880912,-0.0463487606408846,-0.000926975212817691,0.0652693782824396,-0.958677625899693,1.08921638246457,0.079173236675384,-0.821015345391239,0.979361818742007
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,1.43580704684888,0.143580704684888,-0.0649445627849996,-0.00129889125569999,0.110397199880581,-0.914197633128235,1.1349920328894,0.140066598848038,-0.681327715171892,0.961460912867969
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,1.25029293792747,0.125029293792747,0.182454313854721,0.00364908627709442,0.0683649735813389,-0.955614170455535,1.09234411761821,0.0833502875278366,-0.811410658778825,0.978111233834498
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,1.43803703816909,0.143803703816909,0.157836179102921,0.00315672358205841,0.110902452555763,-0.913701811575767,1.13550671668729,0.140748363069067,-0.679768144643915,0.961264870782049
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,1.2846685653658,0.12846685653658,0.118242357495823,0.00236484714991645,0.0761535140867871,-0.947914510292573,1.10022153846615,0.0938597781480126,-0.787258951506746,0.974978507802771
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,1.4847824399697,0.14847824399697,0.176689172734314,0.00353378345468627,0.121493632484641,-0.903319419776134,1.14630668474542,0.155039603647616,-0.647101234210956,0.957180441506189
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,1.58628672856246,0.158628672856246,0.180599856982026,0.00361199713964051,0.144491620364269,-0.880847654467472,1.16983089519601,0.186072007951708,-0.576344672825055,0.948488688728471
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,1.6404270369397,0.16404270369397,0.3640774133389,0.007281548266778,0.1567582760211,-0.868902430503086,1.18241898254529,0.202624056756772,-0.538714459857528,0.943962573371072
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,1.56680207150658,0.156680207150658,-0.0524117866505671,-0.00104823573301134,0.140076950668808,-0.885153578663172,1.16530748000079,0.180115060084112,-0.589906966072891,0.950137086241116
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,1.26633982031297,0.126633982031297,-0.242317761214665,-0.00484635522429331,0.0720007412097207,-0.952018465394918,1.09601994781436,0.0882562215421604,-0.800133920933847,0.976646364018168
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,1.30323021495632,0.130323021495632,-0.237210607281756,-0.00474421214563511,0.0803590565148644,-0.943761729269248,1.10447984229898,0.0995345395066668,-0.774226297182307,0.973295376195641
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,1.33204026618111,0.133204026618111,-0.0157507050559937,-0.000315014101119875,0.0868865955781387,-0.937322705157158,1.11109589631344,0.108342494027841,-0.754010104683176,0.970695092738859
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,1.11436929873617,0.111436929873617,-0.0659963107491475,-0.00131992621498295,0.037568538770413,-0.986171561902213,1.06130863944304,0.0417950253379712,-0.907091130212445,0.990681180888387
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,1.5019914740992,0.15019914740992,0.124157224698192,0.00248314449396384,0.125392710679438,-0.899502536265587,1.15028795762446,0.16030083656884,-0.635087538803194,0.955689211940874
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,1.4901118615633,0.14901118615633,0.0195991538490663,0.000391983076981326,0.122701127999504,-0.902137072351889,1.1475393283509,0.156668941362233,-0.643380010526698,0.956717893251164
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,1.40523429336488,0.140523429336488,0.0661754327069417,0.00132350865413883,0.103470282566844,-0.92100011187561,1.1279406770093,0.130719742080133,-0.702719682196208,0.964159166356473
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,1.66764181865656,0.166764181865656,-0.0198305420515137,-0.000396610841030274,0.162924372338294,-0.86290860597153,1.18875735064812,0.210944297418462,-0.519830518697874,0.941719113534798
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,1.654524642878,0.1654524642878,0.085778436538372,0.00171556873076744,0.159952392988922,-0.865796659447314,1.18570144542516,0.206934048120314,-0.528929594108417,0.942797690349044
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,1.44394953996459,0.144394953996459,-0.205527214737565,-0.00411054429475129,0.112242057478041,-0.912387445202662,1.13687156015874,0.142555963011003,-0.675633683402998,0.960745609425004
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,1.42738266496197,0.142738266496197,-0.055314954811208,-0.00110629909622416,0.108488474296523,-0.916071165110179,1.13304811370323,0.13749105422474,-0.687220359814133,0.962202468263614
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,1.67230570648865,0.167230570648865,0.13126209874675,0.002625241974935,0.163981076811782,-0.86188214225753,1.18984429588109,0.212370164786636,-0.516596540285948,0.94133686985922
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,1.80773057519793,0.180773057519793,-0.0353526582620001,-0.000707053165240001,0.19466450440243,-0.832168325535782,1.22149733434064,0.253772940343006,-0.423002952477347,0.930548833163358
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,1.48046823346574,0.148046823346574,0.0000516559172938358,0.00000103311834587672,0.120516155865043,-0.904276740308974,1.14530905203906,0.153720642623029,-0.650114069273179,0.957555354519236
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1.40397734433814,0.140397734433814,0.132212686704986,0.00264425373409972,0.103185493629518,-0.921279978646556,1.12765096590559,0.130335461268668,-0.703599592389355,0.964270514926691
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1.56954096277375,0.156954096277375,0.102991317695584,0.00205982635391168,0.140697505613226,-0.884548087885453,1.16594309911191,0.180952407769869,-0.587999960547866,0.949904776087604
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1.31320751578573,0.131320751578573,0.164935186289202,0.00329870372578403,0.0826196294101313,-0.941530898572551,1.10677015739281,0.102584850360467,-0.767223468229612,0.972393168950545
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1.64611099252557,0.164611099252557,0.458809679416045,0.0091761935883209,0.158046098865677,-0.867649996489593,1.18374219422095,0.204361784395996,-0.53476863908802,0.943492207880012
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1.28247898958363,0.128247898958363,0.298872527836924,0.00597745055673848,0.0756574184242484,-0.948404602603973,1.09971943945247,0.0931903699696107,-0.788796709570841,0.975177449510062
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1.66822164807209,0.166822164807209,0.566150272533588,0.0113230054506718,0.163055745209878,-0.862780981294273,1.18889247171403,0.211121565798937,-0.519428424213923,0.941671555811797
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1.8474504696204,0.18474504696204,0.162235415204505,0.00324470830409011,0.203663903966452,-0.823486825887061,1.23081463381996,0.26591630728565,-0.395678138025208,0.927510752596509
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1.27202501963955,0.127202501963955,0.255474601284791,0.00510949202569583,0.0732888458506047,-0.95074515413124,1.09732284583245,0.0899943294240809,-0.796139757932573,0.976128416780734
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1.2804254755496,0.12804254755496,0.483257591109248,0.00966515182218496,0.0751921504880842,-0.948864282530394,1.09924858350656,0.0925625592767646,-0.790238985365846,0.975364103919375
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1.52689401620896,0.152689401620896,0.0569862519832203,0.00113972503966441,0.131034919196459,-0.893984345681492,1.15605418407441,0.167914167647394,-0.617715342430268,0.953543677725057
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1.71515681395836,0.171515681395836,0.486380566745134,0.00972761133490268,0.173689920289035,-0.852460973903617,1.19984081448169,0.225470822013183,-0.486914944055481,0.937856588081847
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,1.24134109778423,0.124134109778423,0.513663850651754,0.0102732770130351,0.0663367409424157,-0.957621140339815,1.09029462222465,0.0806134856996394,-0.817703300564497,0.978930271963776
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,1.59802513585686,0.159802513585686,0.461099987054426,0.00922199974108851,0.147151209948368,-0.878255350173476,1.17255777007021,0.189660733177963,-0.568179025489304,0.947500491845229
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,1.48596634300944,0.148596634300944,0.18127627213616,0.00362552544272321,0.121761871276676,-0.903056743733441,1.14658048628679,0.15540155247062,-0.646274527505787,0.957077632447026
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,1.53526574630905,0.153526574630905,0.343271539040356,0.00686543078080712,0.132931715381552,-0.892130590122131,1.15799402088524,0.170473615300222,-0.611878530310965,0.952825760911409
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,1.31953041131285,0.131953041131285,0.419340332555396,0.00838680665110791,0.0840522178919859,-0.940117658647215,1.10822209443119,0.104517917948944,-0.762786503290891,0.97182233918878
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,1.7329446556286,0.17329446556286,0.613807375194034,0.0122761475038807,0.177720139827623,-0.848555374669124,1.20399565432437,0.230909010902156,-0.474611276860055,0.936429298664367
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,1.62874940839508,0.162874940839508,0.671419275184254,0.0134283855036851,0.15411245717487,-0.871476522792133,1.17970143714187,0.199053913117191,-0.546824040635243,0.944931866869626
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,1.56343609750147,0.156343609750147,0.875282365041794,0.0175056473008359,0.139314316592496,-0.885897798948867,1.16452643213386,0.179085997493243,-0.592250855935735,0.95042285092222
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,1.77071041866988,0.177071041866988,0.358650211341908,0.00717300422683817,0.186276788740979,-0.840273425327462,1.21282700280942,0.242454950919049,-0.448524799252385,0.933434701090483
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,1.50273072075749,0.150273072075749,0.0486461298278895,0.00097292259655779,0.125560202968906,-0.899338639048693,1.15045904498651,0.160526842794767,-0.634571622374433,0.955625307963968
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,1.7434052499634,0.17434052499634,0.209963801638985,0.00419927603277969,0.180090213299992,-0.846260012322592,1.20644043892258,0.234107076689907,-0.467380745752312,0.935594899132126
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,1.22870106541428,0.122870106541428,0.502728905396302,0.010054578107926,0.0634728687329501,-0.960456314478574,1.08740205194447,0.0767491110967587,-0.826590756692376,0.980088978885893
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,1.59607091867559,0.159607091867559,0.217606787223474,0.00435213574446948,0.146708439857841,-0.878686826125976,1.17210370584166,0.189063280020978,-0.569538189551293,0.947664749593249
