"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","kcps","cps","MSE","K","K_sd","K_sd_pc","K_se_pc","Ca","Ca_sd","Ca_sd_pc","Ca_se_pc","Ti","Ti_sd","Ti_sd_pc","Ti_se_pc","Mn","Mn_sd","Mn_sd_pc","Mn_SE","Fe","Fe_sd","Fe_sd_pc","Fe_se_pc","Co","Co_sd","Co_sd_pc","Co_se_pc","Ni","Ni_sd","Ni_sd_pc","Ni_se_pc","Cu","Cu_sd","Cu_sd_pc","Cu_se_pc","Zn","Zn_sd","Zn_sd_pc","Zn_SE","Rb","Rb_sd","Rb_sd_pc","Rb_se_pc","Sr","Sr_sd","Sr_sd_pc","Sr_se_pc","Zr","Zr_sd","Zr_sd_pc","Zr_se_pc","Mo_inc","Mo_inc_sd","Mo_inc_sd_pc","Mo_inc_se_pc","Mo_coh","Mo_coh_sd","Mo_coh_sd_pc","Mo_coh_se_pc","coh_inc","coh_inc_sd","K_ICP","K_ICP_sd","Ca_ICP","Ca_ICP_sd","Ti_ICP","Ti_ICP_sd","Mn_ICP","Mn_ICP_sd","Fe_ICP","Fe_ICP_sd","Co_ICP","Co_ICP_sd","Ni_ICP","Ni_ICP_sd","Cu_ICP","Cu_ICP_sd","Zn_ICP","Zn_ICP_sd","Rb_ICP","Rb_ICP_sd","Sr_ICP","Sr_ICP_sd","Zr_ICP","Zr_ICP_sd","dry_mass_pc","dry_mass_err"
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,363.2825,18131,55430.91667,1.355833333,79.33333333,17.78320624,22.4158061858158,1.35418837566586,426.1666667,69.22274105,16.2431148325191,0.98128245348239,234,115.5484943,49.3796984188034,2.98313667767804,124.8333333,31.07420249,24.8925520680621,1.50381406636881,16475.16667,4112.851208,24.9639429474737,1.50812694712029,129.8333333,68.11865761,52.4662318055112,3.16960097874918,164.9166667,33.92895876,20.5733959089291,1.24288430034127,94.66666667,48.71127055,51.4555674805826,3.10854451398617,1.25,4.330127019,346.41016152,20.9274031928307,154.6666667,82.77827266,53.5204348979482,3.23328771664899,739.6666667,155.8001828,21.0635668489832,1.27249660978078,649.9166667,97.21434456,14.9579706970146,0.90364405694519,27701.75,1355.74442,4.89407499526203,0.295661883105257,4996.416667,130.526527,4.89407499526203,0.157821022508325,0.180753975,0.009983476,8706.157013,1567.10826234,23961.57686,3115.0049918,2482.596033,347.56344462,510.7720501,61.292646012,30348.25974,5462.6867532,8.722415009,0.61056905063,8.979833284,4.84910997336,34.73791874,4.8633086236,44.27594323,3.9848348907,30.61922635,4.899076216,256.1176349,5.122352698,12.6893661,0.634468305,41.3738341,4.13738341
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,382.52,20091.08333,59727.91667,1.35,83,29.14228418,35.1111857590361,2.12114430400536,452.8333333,90.93337554,20.0809809819714,1.2131364266952,183.25,61.10367494,33.3444338008185,2.014410914866,125.9166667,29.96500484,23.7974889467115,1.43765888384891,15627.83333,2422.88325,15.5036414763197,0.936609234291483,142.8333333,59.59992882,41.7269046678476,2.52081449961288,196,21.48995537,10.9642629438776,0.662375348147779,156.6666667,45.82046651,29.2471062767559,1.7668823067764,4.583333333,12.15399922,265.178164819286,16.0199988036082,133.6666667,82.12997829,61.4438740170963,3.71196017935239,686.9166667,100.3978072,14.6157186260043,0.88296785318666,687.1666667,112.5205705,16.3745676198703,0.989223806789256,31517,736.7245692,2.3375466230923,0.141216355919941,5606.5,144.7314127,2.3375466230923,0.155953703756279,0.177930938,0.004515915,6598.380417,1187.70847506,19881.77207,2584.6303691,2488.325779,348.36560906,425.6460716,51.077528592,27170.31131,4890.6560358,6.251857157,0.43763000099,8.651530736,4.67182659744,40.88974473,5.7245642622,38.26194334,3.4435749006,22.88497366,3.6615957856,217.7898692,4.355797384,15.7899099,0.789495495,26.73751232,2.673751232
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,493.1425,17799.33333,47476.58333,1.316666667,68.33333333,15.81330472,23.1414215425923,1.39802440249469,402.1666667,33.60420248,8.3557900896514,0.504791740038775,162.6666667,42.64298585,26.214950312251,1.58370306591837,112.1666667,21.49770953,19.1658628739477,1.15785211998884,6561.833333,383.5697953,5.84546689674357,0.353137569815298,70.16666667,34.93587199,49.7898413135492,3.00791431609187,162.5,30.69053748,18.8864846030769,1.1409742614059,103.6666667,56.09785822,54.1136895838863,3.26912754292368,5.833333333,13.43559271,230.324446470304,13.9144086746754,119.6666667,58.63342722,48.9972929278559,2.96003471710882,825.25,106.744491,12.9348065434717,0.781420240586298,662.25,94.66027774,14.2937376730842,0.863516272457603,29503.08333,699.7771669,2.37187808159846,0.143290395177923,5274.583333,109.0474945,2.37187808159846,0.12489707051852,0.178880947,0.005906962,4618.995032,831.41910576,16479.65741,2142.3554633,1575.735639,220.60298946,285.4554922,34.254659064,13872.977,2497.13586,5.871694204,0.41101859428,11.09571628,5.9916867912,27.8525667,3.899359338,30.62449678,2.7562047102,17.215285,2.7544456,199.578966,3.99157932,9.92564195,0.4962820975,24.29736534,2.429736534
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,520.6341667,17684.75,46879.25,1.333333333,59,14.57893873,24.7100656440678,1.49278965832203,349.1666667,49.58341609,14.2005010268066,0.857883640665175,136.0833333,29.77325931,21.8786963752305,1.32174038535396,100.8333333,18.084817,17.9353557084084,1.0835144635185,5776.833333,704.0105672,12.1867903506642,0.736230929761929,162.5833333,43.78139566,26.9285878025481,1.62681548337009,180.5,38.67933439,21.4289941218837,1.29457287868724,144.5,34.15073538,23.6337269065744,1.42776565719935,14.33333333,21.2745402,148.427024685681,8.96680448598833,115.75,58.95163657,50.9301395853132,3.07680225398775,935,127.5118533,13.637631368984,0.823879441069588,712.6666667,125.0972955,17.5534090964662,1.06044022484381,29362,1156.512783,3.93880792520945,0.237952088900303,5376.916667,182.1819562,3.93880792520945,0.204690069723431,0.183302172,0.007672618,3415.579205,614.8042569,10723.74092,1394.0863196,1161.29693,162.5815702,213.0614752,25.567377024,10017.06936,1803.0724848,4.139917554,0.28979422878,5.323592416,2.87473990464,16.00316636,2.2404432904,21.4504263,1.930538367,12.67297664,2.0276762624,119.2508257,2.385016514,6.298210275,0.31491051375,31.01118031,3.101118031
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,601.5458333,17870.5,47524.66667,1.284166667,64.16666667,15.31982277,23.875048471487,1.44234442609542,377.0833333,36.62949217,9.71389847688079,0.586838068225004,170.9166667,45.86434213,26.8343298611732,1.62112115288444,104.75,22.85975026,21.8231506062052,1.31838474272804,7074.75,662.4272344,9.3632599653698,0.565655221067384,132.6666667,56.38557735,42.5016914591704,2.56762108143873,184.0833333,28.51939797,15.4926562110444,0.935945590146091,117.5833333,41.40368524,35.2122057420871,2.12724714436825,8.5,19.92485885,234.410104117647,14.1612322797298,94.91666667,75.92634988,79.992642539772,4.83253226621396,804.0833333,131.8376814,16.3960221459797,0.990519922111721,607.5833333,78.9803869,12.9991035914415,0.785304567307743,29282.5,1036.499397,3.53965473234867,0.213838362657255,5274.5,149.7831766,3.53965473234867,0.171556216121406,0.180336404,0.008272381,4921.529077,885.87523386,16718.31854,2173.3814102,1911.570392,267.61985488,318.8247,38.258964,18126.438,3262.75884,5.075843538,0.35530904766,8.253068077,4.45665676158,36.18123,5.0653722,34.30741154,3.0876670386,16.21679654,2.5946874464,197.3571738,3.947143476,10.43275985,0.5216379925,19.89352741,1.989352741
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,653.46,17555.45455,46970.45455,1.427272727,47.72727273,17.77127406,37.2350504093009,2.24945165985215,317.3636364,77.96957449,24.5678980032005,1.48420099704157,128.1818182,54.42943722,42.4626815131259,2.56526440441222,111.8181818,37.31438913,33.3705919103042,2.015991184052,7567.636364,1259.102003,16.6379823558869,1.00513727296289,73.63636364,39.04426393,53.0230744702211,3.20324107437518,178,31.26339713,17.563706252809,1.06106229880833,113.0909091,36.51973315,32.2923685384009,1.95085332800083,2.363636364,7.839294959,331.66247898359,20.0364631082642,154.0909091,66.94393855,43.4444438941921,2.62457483889247,889,104.3666613,11.7397819235096,0.709226163087037,629.5454545,87.7284032,13.9351976212228,0.841856075790279,28528.81818,708.9077258,2.48488290446247,0.150117266192424,5086.181818,177.8633285,2.48488290446247,0.211260961925945,0.17828778,0.004582705,7273.786524,1309.28157432,20223.29166,2629.0279158,2382.409952,333.53739328,443.5927218,53.231126616,18736.05749,3372.4903482,6.595896427,0.46171274989,10.60653138,5.7275269452,35.46679751,4.9653516514,37.68347236,3.3915125124,25.92994062,4.1487904992,220.559147,4.41118294,10.79469099,0.5397345495,30.85010838,3.085010838
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,692.3633333,17671.83333,46547.66667,1.275833333,44.41666667,11.79721333,26.560330196881,1.60456822780805,320.5833333,51.4789601,16.0579028142509,0.970093386263779,121.25,60.76052097,50.111769872165,3.02736273156524,86.58333333,21.05602196,24.3187934099834,1.46915203821033,5734.916667,888.6243156,15.4949821801831,0.9360861070806,99.83333333,48.77188708,48.8533092637347,2.95133634585139,182,28.02920555,15.4006623901099,0.930388040178451,149.1666667,42.73136666,28.6467262461125,1.7306120226858,5.5,19.05255888,346.410161454545,20.9274031888765,111,53.44325793,48.1470792162162,2.90867142838344,921.5,154.8262956,16.8015513402062,1.01501883668398,683.9166667,127.5656397,18.6522197675812,1.12682180512457,29539.33333,453.5238459,1.5353218734947,0.0927521864151227,5376.25,126.498383,1.5353218734947,0.14214455789973,0.182009144,0.003582856,5415.67046,974.8206828,17750.4328,2307.556264,1894.366875,265.2113625,330.5850441,39.670205292,13972.31801,2515.0172418,6.245626149,0.43719383043,8.570619866,4.62813472764,35.40585383,4.9568195362,37.52964617,3.3776681553,20.04468741,3.2071499856,211.7085625,4.23417125,11.40700042,0.570350021,27.0545809,2.70545809
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,770.5218182,15943.90909,51358.63636,1.349090909,157.7272727,23.82893581,15.1076826487218,0.91268848671138,760.2727273,95.76856573,12.5966067558557,0.760988844220458,408.4545455,75.87405833,18.5758878597178,1.12221042592793,258.4545455,22.80948766,8.82533817150451,0.533158177051602,17990.45455,1359.464848,7.55658976943415,0.456510282994796,129.8181818,46.05174955,35.4740367731756,2.14306493542825,138.7272727,30.07687121,21.6805755815886,1.30977147049524,113,42.87889924,37.9459285309735,2.2923973777489,8.909090909,17.48401868,196.249189267309,11.8558471034517,200.1818182,58.85544696,29.4009952997819,1.77617908264949,1276,80.66969691,6.32207656034483,0.381930612582916,527.0909091,102.3996626,19.4273247426798,1.17364760913528,21924.90909,585.7828018,2.67176844107042,0.161407434351297,4696.545455,135.2030796,2.67176844107042,0.17391329064149,0.21437147,0.009046891,8945.422022,1610.17596396,26370.11281,3428.1146653,3316.178876,464.26504264,654.0897303,78.490767636,29131.62831,5243.6930958,11.02836,0.7719852,12.14358742,6.5575372068,49.15261573,6.8813662022,53.75514157,4.8379627413,36.0531191,5.768499056,255.3811775,5.10762355,18.6667827,0.933339135,43.90873382,4.390873382
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,822.2869231,17513.23077,53067,1.379230769,121.3846154,37.57778258,30.9576155562791,1.87021795143702,644.8461538,105.8456787,16.414097855165,0.991611915638867,287.2307692,103.3054967,35.9660272427387,2.17278716666535,181.3846154,28.44450287,15.6818718099506,0.947376522516288,15298,3374.729026,22.0599361092953,1.33268947810775,105.2307692,64.8268898,61.6045005589487,3.72166398362321,166.8461538,34.070628,20.4203856211398,1.23364061080524,137.7692308,49.59696537,36.0000306904523,2.17484139006666,12.38461538,26.49068535,213.89994389959,12.9221681871828,190.7692308,60.5972412,31.7646828819734,1.9189746716627,1180.692308,202.3043848,17.1343866161615,1.0351261510484,634.6923077,150.8351112,23.7650763007664,1.43570076429704,25716.84615,1563.675683,6.08035555324112,0.367327712501579,5142.230769,199.1687533,6.08035555324112,0.233988417818433,0.200281993,0.007399419,8976.759109,1615.81663962,26667.54291,3466.7805783,2867.600154,401.46402156,567.7982591,68.135791092,22528.01628,4055.0429304,9.134399757,0.63940798299,7.820727692,4.22319295368,39.76047449,5.5664664286,44.16857409,3.9751716681,32.92937976,5.2687007616,253.6262866,5.072525732,14.95542664,0.747771332,51.53906898,5.153906898
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,906.45,19630.15385,52476.30769,1.318461538,79.61538462,14.18648689,17.8187758028318,1.07647161385878,440.8461538,56.6036603,12.8397763737051,0.775679258077407,176.7692308,41.40683085,23.4242298066276,1.4151094745427,140.5384615,26.53807135,18.8831378021027,1.14077207376485,8067.230769,791.9592954,9.81699071313625,0.593066097982278,130.6153846,62.84443553,48.1141143690358,2.90667994913495,189.8461538,37.172674,19.5804198588931,1.18289642334383,117.6153846,40.37230582,34.3257014865043,2.07369146370538,0.181818182,0.603022689,331.662478618338,20.0364630861985,117.0769231,61.74606808,52.7397427649002,3.18612438008265,849.2307692,112.2580018,13.2187864443195,0.798576093802688,730.8461538,74.30998829,10.1676649598043,0.614251103979686,32133.07692,486.4710443,1.51392611890589,0.0914596216100656,5718.538462,113.6108969,1.51392611890589,0.120021668677109,0.178004606,0.004549712,5721.295663,1029.83321934,19173.11646,2492.5051398,1937.934236,271.31079304,360.8953237,43.307438844,16524.5867,2974.425606,5.668266146,0.39677863022,7.733471223,4.17607446042,34.52810771,4.8339350794,29.23988643,2.6315897787,20.28673632,3.2458778112,218.7762183,4.375524366,9.993117862,0.4996558931,22.75250175,2.275250175
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,961.9553846,18939.23077,47732.76923,1.345384615,43.84615385,13.53296071,30.8646472306259,1.86460152948632,283.8461538,55.75518833,19.6427492793457,1.18666188133982,152.6923077,181.2945966,118.731977616185,7.17286108627213,82.84615385,38.33154957,46.2683513822531,2.79517332919829,4260.076923,1067.907569,25.0678001431008,1.51440118976326,58.76923077,33.96849974,57.7998032217565,3.49181381163999,181.7692308,33.28451553,18.3114135343527,1.10623294762077,127.4615385,25.29036504,19.8415658069277,1.19867282702296,0.181818182,0.603022689,331.662478618338,20.0364630861985,65.69230769,43.70618685,66.5316661674426,4.01932494378199,703.0769231,146.8766271,20.8905487115681,1.26204420184486,721.5384615,99.78110658,13.8289380128907,0.835436698088077,32111.23077,1930.646487,6.01237149964277,0.363220645624289,5470.769231,184.1657559,6.01237149964277,0.203369210573895,0.17067339,0.006509994,6594.697268,1187.04550824,20274.4736,2635.681568,2422.968415,339.2155781,431.4287933,51.771455196,17616.22911,3170.9212398,7.144032067,0.50008224469,7.374484715,3.9822217461,40.65077512,5.6911085168,32.82610384,2.9543493456,24.33687143,3.8938994288,219.7339196,4.394678392,20.92027695,1.0460138475,29.03795177,2.903795177
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,977.5775,19813.25,51338.0625,1.355625,48.25,15.92273008,33.0004768497409,1.99363171553595,326.75,77.84214797,23.8231516358072,1.43920922359461,105.125,33.25833229,31.6369391581451,1.9112573910778,89.875,26.33343882,29.3000710097357,1.77008202331244,5844.6875,1077.600774,18.4372692979736,1.1138361723584,103.0625,55.46706981,53.8188670078836,3.2513166597461,195.5,45.24894106,23.1452383938619,1.39825498691258,141,40.70053235,28.8656257801418,1.74383622715848,4.6875,17.21518225,367.257221333333,22.1868201342518,81,64.85368147,80.0662734197531,4.83698047034875,737.875,124.9345829,16.9316731018126,1.02287977978493,723.75,85.96627246,11.8778960221071,0.717569940923351,33472.6875,1265.466118,3.78059311192147,0.228393982480365,5638.625,263.6467017,3.78059311192147,0.282470987750738,0.16844744,0.004281336,5009.073815,901.6332867,15679.13954,2038.2881402,1886.233337,264.07266718,299.9841868,35.998102416,15409.2047,2773.656846,5.39869674,0.3779087718,7.652397974,4.13229490596,44.99762802,6.2996679228,66.23589727,5.9612307543,17.07719827,2.7323517232,188.3177471,3.766354942,7.331532035,0.36657660175,23.17770367,2.317770367
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1058.646923,16921.61538,49881.46154,1.324615385,141.3076923,69.29572451,49.0388905105628,2.96254771898306,678.9230769,216.8123081,31.9347383344188,1.92924809725405,282.6153846,104.7238738,37.0552629143743,2.23859030007319,185.2307692,63.36159963,34.206843659752,2.06651099979475,12232.53846,2118.662063,17.3198888352402,1.04633274993913,75.53846154,47.02413456,62.2519092940478,3.76077537565205,155,27.67369389,17.8539960580645,1.07859934729067,121.3846154,41.97725269,34.5820205894066,2.08917626700596,18.84615385,21.27927847,112.910457164712,6.82117017412132,154.9230769,98.61073432,63.6514173957773,3.84532275205698,1114.538462,331.4459773,29.7384063987556,1.79656283259197,623.3846154,130.8138235,20.9844484878829,1.26771689478791,25794.53846,4043.609333,15.6762228534172,0.947035256571674,4972.769231,333.2474441,15.6762228534172,0.404849157832603,0.195670324,0.021617578,7175.3422,1291.561596,23770.8588,3090.211644,2339.38198,327.5134772,436.78518,52.4142216,17175.5766,3091.603788,7.2536503,0.507755521,6.6532882,3.592775628,28.9478943,4.052705202,36.659792,3.29938128,24.826568,3.97225088,254.965373,5.09930746,15.9139461,0.795697305,36.17742954,3.617742954
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1151.604167,19878.16667,52794.58333,1.33,39.33333333,15.37609321,39.091762401618,2.36161973340313,303.5,39.81890825,13.1199038714992,0.792602379114077,110,26.28860797,23.8987345181818,1.44377535250662,79.33333333,16.47771682,20.770231286587,1.25477556038049,7711.666667,1455.913917,18.8793678444401,1.14054432229336,129.0833333,50.1460745,38.8478304813035,2.34688326717009,199.0833333,37.71293083,18.943288825273,1.14440592996821,91.33333333,46.3667854,50.766553359517,3.06691964867096,0.181818182,0.603022689,331.662478618338,20.0364630861985,66.75,63.50966283,95.1455622921348,5.74795362630012,578.9166667,75.18638457,12.9874278794883,0.784599211753116,707.1666667,84.37883549,11.9319588243256,0.720835994248107,32997.16667,295.6363963,0.89594479203811,0.0541260043274333,5546.833333,148.9745758,0.89594479203811,0.162252635300645,0.168132583,0.005472609,6260.84885,1126.952793,19931.45628,2591.0893164,1783.788743,249.73042402,323.6804956,38.841659472,29105.71327,5239.0283886,7.23671292,0.5065699044,8.016836814,4.32909187956,31.06311504,4.3488361056,39.88560708,3.5897046372,19.90308814,3.1844941024,231.5407717,4.630815434,9.931686372,0.4965843186,23.1665181,2.31665181
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1233.236667,21778.75,54049.75,1.334166667,33.83333333,12.6981268,37.5314092647814,2.26735535306713,259.0833333,43.06540129,16.6222198631872,1.00418502595431,59.16666667,25.26525942,42.7018469046365,2.57971291410938,43.5,26.32143958,60.5090565057471,3.65548578816859,4211.75,1840.126484,43.6903064996735,2.63942794208198,87.58333333,46.17251905,52.7183852160882,3.18483412337299,204.5,36.68167737,17.9372505476773,1.08362893494507,130.4166667,46.11735689,35.3615515999076,2.13626945759392,0.181818182,0.603022689,331.662478618338,20.0364630861985,40.66666667,46.90674178,115.344446990546,6.968212876994,350.6666667,120.5678484,34.382466270496,2.07712074971862,860.75,97.13451311,11.2848693708975,0.681743890730418,38024.33333,1456.261798,3.8298154641177,0.231367613525107,5991.5,163.1917444,3.8298154641177,0.164546003907421,0.157741404,0.006384214,5656.960644,1018.25291592,21097.44306,2742.6675978,2617.070294,366.38984116,421.6584628,50.599015536,12943.05626,2329.7501268,5.413025996,0.37891181972,7.99757167,4.3186887018,27.88986141,3.9045805974,25.82803284,2.3245229556,18.26896274,2.9230340384,237.9234012,4.758468024,19.67739493,0.9838697465,24.02293655,2.402293655
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1270.93,20312.92857,50184.42857,1.258571429,34.42857143,21.97100987,63.8162112380159,3.85527831215109,317.7857143,47.41499044,14.9204285486662,0.901376052820356,62.14285714,21.19091657,34.1003255165104,2.06007600342747,49.14285714,24.89935786,50.667297973876,3.06092341153618,2503.428571,617.8216962,24.6790223358843,1.49091426348966,60.57142857,32.13125554,53.0468841474775,3.20467946958175,189.3571429,24.81192996,13.1032447891883,0.791595967146214,91.35714286,31.14138266,34.0875181568698,2.05930228253586,2.142857143,6.712298046,313.240575459117,18.9235552162311,55.5,52.11931578,93.9086770810811,5.67323065800903,591.2142857,134.3698561,22.7277755883225,1.37303513651559,780.5714286,124.5513266,15.956429102637,0.963963135155964,35953.57143,1366.805862,3.80158578866389,0.229662196462188,5881.5,268.7328528,3.80158578866389,0.276030695537068,0.163619124,0.005467138,3648.143898,656.66590164,15108.07419,1964.0496447,1282.645911,179.57042754,195.5844371,23.470132452,7988.703067,1437.96655206,3.181449904,0.22270149328,6.481861022,3.50020495188,25.96709783,3.6353936962,17.02060447,1.5318544023,10.8681745,1.73890792,200.4648971,4.009297942,7.802635527,0.39013177635,15.44962422,1.544962422
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1396.852308,21612.38462,53592,1.345384615,23.69230769,14.01418695,59.1507890804368,3.57342985214052,233.7692308,44.63584853,19.0939792962693,1.15350947424653,29.23076923,17.06924059,58.3947704410104,3.52775709583583,20.69230769,16.39809245,79.2472869419235,4.7875036878092,2313.538462,715.9628267,30.946657618178,1.86955595818659,119.0769231,52.50152623,44.0904289959773,2.66360022608753,192.1538462,31.66187548,16.4773571313505,0.995433548274039,142,44.60941605,31.4150817253521,1.89785449340583,2.153846154,7.765802747,360.555127513532,21.7819318394404,40.69230769,50.95976291,125.231931543964,7.5655376636121,351,124.9339826,35.5937272364672,2.15029570075179,935.1538462,82.24135836,8.79442015815772,0.531290351557135,39021.84615,1242.545026,3.18422921668969,0.192366322002968,6083.461538,270.6306263,3.18422921668969,0.268751498564357,0.155899836,0.004803623,5049.87496,908.9774928,16222.83208,2108.9681704,1694.217096,237.19039344,259.3390696,31.120688352,12805.9724,2305.075032,4.0172756,0.281209292,6.76410592,3.6526171968,22.2037868,3.108530152,20.90723648,1.8816512832,15.70363184,2.5125810944,201.5309088,4.030618176,6.75540424,0.337770212,19.87159939,1.987159939
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1480.034615,20654.53846,50993.53846,1.311538462,23.69230769,10.15204918,42.8495582314464,2.58863648170547,243.1538462,29.52356729,12.1419289685906,0.733520754557126,45.38461538,20.443167,45.0442662757672,2.72122364350384,43,21.57931108,50.184444372093,3.03175315866807,1943.153846,516.4619777,26.5785428551188,1.60566849473002,94.61538462,49.97922645,52.823572668155,3.19118872974645,213.4615385,34.5509657,16.1860379826692,0.977834314881186,97.30769231,42.89596837,44.0828133436186,2.66314014770303,0.692307692,2.496150883,360.555127704691,21.7819318509887,47.15384615,56.08750032,118.945759252769,7.185776107253,505.3846154,59.54905326,11.7829176918788,0.711832090155497,792.9230769,129.0829588,16.2793797482425,0.983473297162516,37184.76923,837.2833206,2.25168351972585,0.136029176145384,5991.692308,161.1972832,2.25168351972585,0.162529774828219,0.161160914,0.00389021,3309.7982,595.763676,14715.29986,1912.9889818,1150.276453,161.03870342,172.5557713,20.706692556,6997.205183,1259.49693294,2.856953727,0.19998676089,5.489630722,2.96440058988,20.00182283,2.8002551962,15.64215778,1.4077942002,9.202783759,1.47244540144,193.3528611,3.867057222,5.180678081,0.25903390405,15.94569099,1.594569099
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1611.23,18959.91667,48486.91667,1.343333333,59.08333333,13.27648867,22.4707847741874,1.35750975365539,377.4166667,55.33609431,14.6618046293079,0.885752010465554,138.5833333,45.78498828,33.0378748942965,1.99589101403229,100.3333333,23.13727152,23.0604035159669,1.39312992451045,4972,807.4639311,16.2402238757039,0.981107804394098,80.91666667,52.92096737,65.4018134308794,3.95106804374526,182.5,33.87275655,18.5604145479452,1.12127564897805,93.66666667,55.83959712,59.6152282398713,3.60148764786274,0.181818182,0.603022689,331.662478618338,20.0364630861985,72.16666667,61.82796268,85.6738512847264,5.17574663817872,798.9166667,143.1765968,17.9213430846804,1.08266792996054,712.25,155.1387209,21.7814981958582,1.31586842859493,32347.41667,638.7272086,1.97458491080178,0.119289036977175,5663.666667,185.5519204,1.97458491080178,0.19792127814764,0.175100004,0.005075289,5997.873908,1079.61730344,19331.44723,2513.0881399,2133.687133,298.71619862,334.5877951,40.150535412,14513.69839,2612.4657102,5.301363572,0.37109545004,7.080750354,3.82360519116,29.54255159,4.1359572226,29.06945023,2.6162505207,21.18442756,3.3895084096,222.8833073,4.457666146,11.73028539,0.5865142695,30.56266025,3.056266025
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1669.448462,18723.15385,49544,1.31,77.23076923,31.84900272,41.2387485422434,2.49132390956569,460.3076923,68.80695776,14.9480356098755,0.9030438563812,152.4615385,44.86203923,29.4251518588736,1.77763843375411,110.0769231,41.25825481,37.4812936699899,2.26432775926374,5959.538462,1860.64454,31.2212858741342,1.88614685787418,92,44.52340209,48.3950022717391,2.92364900791217,188.5384615,37.63778107,19.9629193802454,1.20600406449754,124.3076923,36.57728032,29.4247923384545,1.77761671433129,48.38461538,43.63396701,90.1814898543893,5.44806304304678,130.5384615,65.77058028,50.3840626925115,3.04381254242789,836.9230769,121.5191765,14.5197545454371,0.877170451062983,684.3846154,64.57881291,9.43604100046227,0.570052084194864,32166.92308,1446.475974,4.49678065384922,0.271660454185003,5570.846154,206.0003423,4.49678065384922,0.223393995412441,0.173317609,0.005319313,4295.763522,773.23743396,16304.49768,2119.5846984,1670.874143,233.92238002,264.1328625,31.6959435,10760.96847,1936.9743246,4.125981149,0.28881868043,7.101215107,3.83465615778,30.53387748,4.2747428472,22.37893368,2.0141040312,15.49870515,2.479792824,201.1247375,4.02249475,9.839292734,0.4919646367,20.28888154,2.028888154
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1768.774615,20527.46154,50818.76923,1.289230769,31,13.99404635,45.142085,2.72713308874888,202.0769231,27.72622567,13.7206293745275,0.828893533954709,38.23076923,23.16662055,60.5967941963903,3.66078621590212,30.38461538,16.97811563,55.8773425882345,3.37567371741317,2567.153846,398.2561668,15.5135294061375,0.937206585977505,105.2307692,45.15741697,42.9127500571382,2.5924540395073,185.7692308,36.61091332,19.7077380157834,1.19058799448978,139.3076923,48.54102151,34.8444660223547,2.10503117543972,2.461538462,8.87520314,360.555127494896,21.7819318383145,54.07692308,59.33866297,109.73010221424,6.6290379051001,384.4615385,92.43792096,24.0434768379308,1.45251955582664,850.5384615,87.74737924,10.3166856305651,0.623253771936635,36937.69231,1170.200366,3.16803864242271,0.19138821364113,5948.307692,125.4746884,3.16803864242271,0.127434617274603,0.161139714,0.004651018,1024.567593,184.42216674,5436.594439,706.75727707,410.3823586,57.453530204,66.61077661,7.9932931932,3223.639501,580.25511018,1.260301438,0.08822110066,2.834914669,1.53085392126,7.835581975,1.0969814765,7.99662512,0.7196962608,4.023302013,0.64372832208,74.85729626,1.4971459252,2.834914669,0.14174573345,14.63439001,1.463439001
