"Location","Site","Section","sample","min_depth","max_depth","midpoint","Sr","Sr_sd","Sr_ICP","Sr_ICP_sd","Sr_fit_OLS","Sr_lwr_OLS","Sr_upr_OLS","Sr_fit_WLS","Sr_lwr_WLS","Sr_upr_WLS"
"Bird Island","BI10","BI10.7",280,275.9,276.9,276.4,0.61237668092034,0.030618834046017,-0.309893259501681,-0.015494662975084,-0.0761687259328483,-1.1005815309324,0.948244079066704,-0.111676695805067,-1.26239719206558,1.03904380045544
"Bird Island","BI10","BI10.8",300,289.7,290.8,290.3,0.318946227571709,0.0159473113785854,-0.27861321399949,-0.0139306606999745,-0.142651729786015,-1.16858974368876,0.883286284116733,-0.201385737557784,-1.4710809482623,1.06830947314673
"Bird Island","BI10","BI10.8",303,293.4,294.4,293.9,0.449973647356164,0.0224986823678082,-0.271649223103383,-0.0135824611551692,-0.112964639182469,-1.13811863260761,0.91218935424267,-0.161327372319773,-1.37782524716233,1.05517050252279
"Bird Island","BI10","BI10.8",311,303.1,304,303.6,0.861455832765602,0.0430727916382801,-0.490485152178551,-0.0245242576089276,-0.0197344669018084,-1.04350753056602,1.00403859676241,-0.0355269581836963,-1.08577622836137,1.01472231199398
"Bird Island","BI10","BI10.8",318,311.7,312.8,312.2,1.1742225488089,0.0587111274404449,-0.1481836226736,-0.00740918113368002,0.0511295847007134,-0.972693664907783,1.07495283430921,0.0600936635622405,-0.864924472329365,0.985111799453846
"Bird Island","BI10","BI10.8",326,321.7,322.8,322.2,1.07711035382804,0.0538555176914018,-1.1346285646026,-0.05673142823013,0.0291267204464322,-0.99457919675174,1.0528326376446,0.0304040323231633,-0.933365368868463,0.994173433514789
"Bird Island","BI10","BI10.9",342,332.1,333.1,332.6,0.858864532273623,0.0429432266136812,-0.717770039090375,-0.0358885019545188,-0.020321581969883,-1.04409820007258,1.00345503613282,-0.0363191836714597,-1.08761073635472,1.0149723690118
"Bird Island","BI10","BI10.9",348,339.5,340.5,340,0.783074894957952,0.0391537447478976,-0.0953955820079637,-0.00476977910039818,-0.0374933604686242,-1.06140279024513,0.986416069307884,-0.0594899747764198,-1.14129531678493,1.02231536723209
"Bird Island","BI10","BI10.9",361,355.7,356.7,356.2,1.29934074798089,0.0649670373990444,0.0314232990145739,0.0015711649507287,0.0794778138048333,-0.944631639247237,1.1035872668569,0.0983454319981811,-0.776956700344433,0.973647564340795
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,1.07978648185843,0.0539893240929214,-0.402880189954779,-0.020144009497739,0.0297330550246117,-0.993974867776651,1.05344097782587,0.03122219171485,-0.931477597228039,0.993921980657739
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,1.11566423685749,0.0557832118428743,-0.261084557571507,-0.0130542278785754,0.0378619349572318,-0.985879596308961,1.06160346622342,0.0421909203674966,-0.906178306869225,0.990560147604218
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,1.19803447341728,0.0599017236708638,-0.206861416439491,-0.0103430708219746,0.0565246902782834,-0.96734131557375,1.08039069613032,0.0673735655442189,-0.848163609529962,0.9829107406184
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,1.23772457337573,0.0618862286687864,-0.323478250465121,-0.016173912523256,0.0655173392632725,-0.958432172582198,1.08946685110874,0.0795078235726862,-0.820245886015141,0.979261533160513
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,1.19032058527238,0.059516029263619,-0.158497705746765,-0.00792488528733826,0.054776942389789,-0.969074609479203,1.07862849425878,0.0650152366599156,-0.853592358135281,0.983622831455112
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,0.902882765054003,0.0451441382527002,-0.409317582844966,-0.0204658791422483,-0.0103483010573166,-1.03407339849804,1.01337679638341,-0.0228617069940671,-1.05645752840192,1.01073411441378
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,1.04202286984984,0.0521011434924918,-0.0460096262243035,-0.00230048131121517,0.0211768934741478,-1.00250916545895,1.04486295240724,0.0196769093225443,-0.958125119299141,0.99747893794423
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,0.494701395554734,0.0247350697777367,-0.360817299522044,-0.0180408649761022,-0.102830602234723,-1.12775497434487,0.922093769875427,-0.147652979001493,-1.34601642507781,1.05071046707483
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,0.581611483380916,0.0290805741690458,-0.147154474220953,-0.00735772371104765,-0.0831392456018712,-1.10767283932911,0.941394348125372,-0.121082387542576,-1.28424887157563,1.04208409649048
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,1.49816794068204,0.0749083970341018,-0.0117532092712976,-0.000587660463564879,0.124526406640422,-0.900350330328603,1.14940314360945,0.159131886601142,-0.637756167684288,0.956019940886572
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,1.23028624071752,0.061514312035876,-0.136618505388373,-0.00683092526941866,0.063832024419045,-0.960100672710961,1.08776472154905,0.0772337389049538,-0.825476047251154,0.979943525061061
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,1.18714628767666,0.0593573143838331,-0.520807156178686,-0.0260403578089343,0.0540577367419812,-0.969788035099501,1.07790350858346,0.0640447743500225,-0.855826575238405,0.98391612393845
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,0.789505438363117,0.0394752719181558,-0.677075748337784,-0.0338537874168892,-0.0360363820360701,-1.05993237709469,0.987859613022554,-0.0575239965344096,-1.1367381788509,1.02169018578208
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,0.911814224985645,0.0455907112492823,-0.301397629561071,-0.0150698814780535,-0.00832468599530313,-1.03204162715855,1.01539225516794,-0.0201311359071991,-1.05013892672887,1.00987665491448
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,1.07481404426164,0.0537407022130818,0.369749908223693,0.0184874954111847,0.0286064419408823,-0.995097809781585,1.05231069366335,0.0297019929526122,-0.934985287585898,0.994389273491122
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,0.688867662580658,0.0344433831290329,0.0450809231877911,0.00225404615938955,-0.0588380427320375,-1.08299031628409,0.965314230820014,-0.0882914861611346,-1.20810009412722,1.03151712180496
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,1.4795285778054,0.07397642889027,-0.0142422579425013,-0.000712112897125063,0.120303256589682,-0.904485273397138,1.1450917865765,0.153433366343745,-0.650770336032404,0.957637068719895
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,1.4492478901152,0.07246239450576,-0.209629267380679,-0.010481463369034,0.113442513086716,-0.911209894339693,1.13809492051312,0.144175801406975,-0.671929323576615,0.960280926390564
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,1.19824473508237,0.0599122367541183,0.167358827088417,0.00836794135442087,0.0565723295976888,-0.967294078325719,1.0804387375211,0.0674378478035321,-0.84801564795474,0.982891343561805
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,1.22318097025283,0.0611590485126416,0.0615381860374479,0.0030769093018724,0.0622221720049864,-0.961694965036723,1.0861393090467,0.075061479694954,-0.830472850932273,0.980595810322181
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,1.65722387751383,0.0828611938756917,0.0764623046142933,0.00382311523071467,0.160563962867396,-0.865202223926438,1.18633014966123,0.207759271780241,-0.527056778037484,0.942575321597965
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,1.41330201143247,0.0706651005716234,-0.505850776693471,-0.0252925388346735,0.105298198262889,-0.919204153739079,1.12980055026486,0.133186245637328,-0.697072755741639,0.963445247016295
"Bird Island","BI10","BI10.13",519,491,492,491.5,1.39895660841561,0.0699478304207806,0.0745391525883321,0.0037269576294166,0.102047937517417,-0.92239802653508,1.12649390156992,0.128800496498095,-0.707114611464282,0.964715604460472
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,1.41174058206281,0.0705870291031404,0.187793466514411,0.00938967332572054,0.10494442273068,-0.919551694947763,1.12944054040912,0.132708877556005,-0.698165559685453,0.963583314797464
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,1.23663016880912,0.0618315084404562,-0.0463487606408843,-0.00231743803204422,0.0652693782824397,-0.958677625899692,1.08921638246457,0.0791732366753838,-0.821015345391239,0.979361818742007
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,1.43580704684888,0.071790352342444,-0.0649445627849989,-0.00324722813924994,0.110397199880581,-0.914197633128235,1.1349920328894,0.140066598848038,-0.681327715171893,0.961460912867969
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,1.25029293792747,0.0625146468963735,0.182454313854721,0.00912271569273604,0.0683649735813393,-0.955614170455534,1.09234411761821,0.0833502875278366,-0.811410658778825,0.978111233834498
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,1.43803703816909,0.0719018519084547,0.157836179102922,0.00789180895514611,0.110902452555764,-0.913701811575767,1.13550671668729,0.140748363069067,-0.679768144643916,0.961264870782049
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,1.2846685653658,0.0642334282682902,0.118242357495825,0.00591211787479125,0.0761535140867872,-0.947914510292572,1.10022153846615,0.0938597781480122,-0.787258951506747,0.974978507802771
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,1.4847824399697,0.074239121998485,0.176689172734314,0.00883445863671571,0.121493632484641,-0.903319419776134,1.14630668474542,0.155039603647616,-0.647101234210957,0.957180441506189
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,1.58628672856246,0.079314336428123,0.180599856982026,0.00902999284910131,0.144491620364269,-0.880847654467472,1.16983089519601,0.186072007951708,-0.576344672825055,0.948488688728471
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,1.6404270369397,0.0820213518469849,0.364077413338901,0.018203870666945,0.1567582760211,-0.868902430503085,1.18241898254529,0.202624056756772,-0.538714459857528,0.943962573371072
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,1.56680207150659,0.0783401035753293,-0.0524117866505647,-0.00262058933252823,0.140076950668809,-0.885153578663172,1.16530748000079,0.180115060084112,-0.589906966072891,0.950137086241116
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,1.26633982031297,0.0633169910156484,-0.242317761214666,-0.0121158880607333,0.0720007412097212,-0.952018465394917,1.09601994781436,0.0882562215421608,-0.800133920933847,0.976646364018168
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,1.30323021495632,0.0651615107478162,-0.237210607281755,-0.0118605303640877,0.0803590565148646,-0.943761729269247,1.10447984229898,0.0995345395066666,-0.774226297182308,0.973295376195641
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,1.33204026618111,0.0666020133090556,-0.0157507050559935,-0.000787535252799676,0.0868865955781389,-0.937322705157158,1.11109589631344,0.108342494027841,-0.754010104683177,0.970695092738859
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,1.11436929873617,0.0557184649368086,-0.0659963107491479,-0.0032998155374574,0.0375685387704134,-0.986171561902213,1.06130863944304,0.0417950253379713,-0.907091130212444,0.990681180888387
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,1.5019914740992,0.0750995737049602,0.124157224698192,0.00620786123490959,0.125392710679438,-0.899502536265587,1.15028795762446,0.16030083656884,-0.635087538803194,0.955689211940875
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,1.4901118615633,0.074505593078165,0.0195991538490673,0.000979957692453366,0.122701127999504,-0.902137072351889,1.1475393283509,0.156668941362233,-0.643380010526698,0.956717893251165
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,1.40523429336489,0.0702617146682443,0.0661754327069417,0.00330877163534709,0.103470282566844,-0.921000111875609,1.1279406770093,0.130719742080133,-0.702719682196207,0.964159166356473
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,1.66764181865656,0.0833820909328282,-0.0198305420515142,-0.000991527102575712,0.162924372338294,-0.86290860597153,1.18875735064812,0.210944297418462,-0.519830518697874,0.941719113534798
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,1.654524642878,0.0827262321439001,0.0857784365383726,0.00428892182691863,0.159952392988923,-0.865796659447314,1.18570144542516,0.206934048120314,-0.528929594108417,0.942797690349045
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,1.44394953996459,0.0721974769982296,-0.205527214737565,-0.0102763607368783,0.112242057478041,-0.912387445202662,1.13687156015874,0.142555963011003,-0.675633683402999,0.960745609425004
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,1.42738266496197,0.0713691332480983,-0.0553149548112073,-0.00276574774056036,0.108488474296524,-0.916071165110179,1.13304811370323,0.13749105422474,-0.687220359814133,0.962202468263614
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,1.67230570648865,0.0836152853244323,0.13126209874675,0.00656310493733751,0.163981076811782,-0.861882142257529,1.18984429588109,0.212370164786636,-0.516596540285948,0.94133686985922
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,1.80773057519793,0.0903865287598963,-0.0353526582620007,-0.00176763291310003,0.19466450440243,-0.832168325535781,1.22149733434064,0.253772940343005,-0.423002952477348,0.930548833163358
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,1.48046823346574,0.0740234116732868,0.000051655917294725,0.00000258279586473625,0.120516155865043,-0.904276740308974,1.14530905203906,0.153720642623029,-0.650114069273179,0.957555354519236
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,1.40397734433814,0.070198867216907,0.132212686704986,0.00661063433524931,0.103185493629518,-0.921279978646555,1.12765096590559,0.130335461268668,-0.703599592389355,0.964270514926691
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,1.56954096277375,0.0784770481386874,0.102991317695585,0.00514956588477925,0.140697505613226,-0.884548087885453,1.16594309911191,0.180952407769869,-0.587999960547867,0.949904776087604
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,1.31320751578573,0.0656603757892866,0.164935186289202,0.00824675931446008,0.0826196294101315,-0.941530898572551,1.10677015739281,0.102584850360467,-0.767223468229612,0.972393168950546
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,1.64611099252557,0.0823055496262786,0.458809679416045,0.0229404839708023,0.158046098865677,-0.867649996489593,1.18374219422095,0.204361784395996,-0.53476863908802,0.943492207880012
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,1.28247898958363,0.0641239494791816,0.298872527836923,0.0149436263918462,0.0756574184242489,-0.948404602603972,1.09971943945247,0.093190369969611,-0.78879670957084,0.975177449510062
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,1.66822164807209,0.0834110824036046,0.566150272533587,0.0283075136266793,0.163055745209878,-0.862780981294273,1.18889247171403,0.211121565798937,-0.519428424213923,0.941671555811797
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,1.8474504696204,0.09237252348102,0.162235415204505,0.00811177076022527,0.203663903966453,-0.82348682588706,1.23081463381997,0.265916307285651,-0.395678138025208,0.927510752596509
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,1.27202501963955,0.0636012509819774,0.255474601284791,0.0127737300642395,0.0732888458506049,-0.950745154131239,1.09732284583245,0.0899943294240808,-0.796139757932573,0.976128416780735
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,1.2804254755496,0.0640212737774799,0.483257591109248,0.0241628795554624,0.0751921504880847,-0.948864282530393,1.09924858350656,0.0925625592767649,-0.790238985365846,0.975364103919375
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,1.52689401620896,0.0763447008104482,0.0569862519832202,0.00284931259916101,0.131034919196459,-0.893984345681491,1.15605418407441,0.167914167647394,-0.617715342430269,0.953543677725057
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,1.71515681395836,0.085757840697918,0.486380566745135,0.0243190283372567,0.173689920289035,-0.852460973903617,1.19984081448169,0.225470822013183,-0.486914944055481,0.937856588081847
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,1.24134109778423,0.0620670548892117,0.513663850651754,0.0256831925325877,0.066336740942416,-0.957621140339814,1.09029462222465,0.0806134856996394,-0.817703300564498,0.978930271963776
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,1.59802513585686,0.0799012567928428,0.461099987054425,0.0230549993527212,0.147151209948368,-0.878255350173475,1.17255777007021,0.189660733177962,-0.568179025489305,0.94750049184523
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,1.48596634300944,0.0742983171504718,0.18127627213616,0.009063813606808,0.121761871276677,-0.90305674373344,1.14658048628679,0.155401552470619,-0.646274527505787,0.957077632447026
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,1.53526574630905,0.0767632873154527,0.343271539040356,0.0171635769520178,0.132931715381552,-0.892130590122131,1.15799402088524,0.170473615300222,-0.611878530310965,0.952825760911409
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,1.31953041131285,0.0659765205656425,0.419340332555397,0.0209670166277698,0.0840522178919858,-0.940117658647215,1.10822209443119,0.104517917948944,-0.762786503290893,0.97182233918878
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,1.7329446556286,0.0866472327814303,0.613807375194033,0.0306903687597017,0.177720139827624,-0.848555374669123,1.20399565432437,0.230909010902156,-0.474611276860055,0.936429298664367
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,1.62874940839508,0.081437470419754,0.671419275184255,0.0335709637592127,0.15411245717487,-0.871476522792132,1.17970143714187,0.199053913117192,-0.546824040635243,0.944931866869626
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,1.56343609750148,0.0781718048750738,0.875282365041793,0.0437641182520896,0.139314316592497,-0.885897798948866,1.16452643213386,0.179085997493243,-0.592250855935734,0.95042285092222
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,1.77071041866988,0.088535520933494,0.358650211341909,0.0179325105670954,0.186276788740979,-0.840273425327462,1.21282700280942,0.242454950919049,-0.448524799252385,0.933434701090483
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,1.50273072075749,0.0751365360378743,0.0486461298278889,0.00243230649139444,0.125560202968907,-0.899338639048692,1.15045904498651,0.160526842794768,-0.634571622374432,0.955625307963968
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,1.7434052499634,0.0871702624981701,0.209963801638985,0.0104981900819492,0.180090213299992,-0.846260012322591,1.20644043892258,0.234107076689907,-0.467380745752313,0.935594899132126
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,1.22870106541428,0.0614350532707138,0.502728905396302,0.0251364452698151,0.0634728687329503,-0.960456314478574,1.08740205194447,0.0767491110967587,-0.826590756692376,0.980088978885893
