"Location","Site","Section","sample","min_depth","max_depth","midpoint","SH20_age","K","K_sd","K_ICP","K_ICP_sd","fit","lwr","upr"
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,2363.54384615385,0.00109153178389015,0.0003168065426917,2756.113305,144.6959485,4474.23508343248,-7468.40085672855,16416.8710235935
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,2407.86357142857,0.00095677714652679,0.00033036731399437,2828.534907,102.3929636,4315.86441628885,-7627.12834345264,16258.8571760303
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,2535.41461538462,0.00141042923899974,0.0005528750435853,3423.57602,48.95713709,4849.01997918288,-7093.20998056141,16791.2499389272
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,2595.94769230769,0.00079228268209724,0.00028992709778644,2194.360902,30.94048872,4122.54195568295,-7821.03553525157,16066.1194466175
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,2697.92846153846,0.00128049141629846,0.00028432332700617,2525.307497,72.47632516,4696.31028346456,-7246.01068277784,16638.631249707
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,2780.0925,0.00133859160019095,0.00058185407740212,5697.238235,74.63382088,4764.59264512763,-7177.67497863219,16706.8602688874
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,2819.29,0.00148337686619586,0.00062914563235502,5573.411793,145.4660478,4934.7518293933,-7007.47189541414,16876.9755542007
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,2859.43,0.00191259436834258,0.00107830021209063,4695.135297,117.847896,5439.19058931073,-6503.64969855813,17382.0308771796
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,2943.97461538462,0.00063382887552205,0.00030983805699519,1688.278234,102.8161445,3936.31879075324,-8007.97700170047,15880.614583207
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,3049.39,0.00060716719817258,0.00028679717445824,4369.778556,96.13512824,3904.98459913193,-8039.44700757837,15849.4162058422
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,3062.22846153846,0.00045102548833062,0.0002057976015827,1951.694876,106.5625402,3721.47873068498,-8223.83471733796,15666.7921787079
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,3116.22307692308,0.00093979672050164,0.00049855885458366,1649.869327,81.99850555,4295.90813537264,-7647.1373949768,16238.9536657221
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,3169.09230769231,0.00059794303967584,0.00026688911153465,2991.060367,80.75862991,3894.1438877208,-8050.33570945421,15838.6234848958
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,3233.34153846154,0.00052635796780943,0.0002946071510419,2493.852742,47.13381682,3810.0133834886,-8134.85617110968,15754.8829380869
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,3335.24833333333,0.0011994813886934,0.00044633647866469,3156.428577,21.77935718,4601.10308044607,-7341.32641683814,16543.5325777303
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,3328.03692307692,0.00095751847257206,0.00035319304662725,3752.970488,41.28267537,4316.73566126162,-7626.25483444772,16259.726156971
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,3378.91846153846,0.00047984364887788,0.00024892770164276,2146.234669,24.89632216,3755.34733365866,-8189.79224478969,15700.486912107
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,3442.75846153846,0.0009264558561525,0.00039586364318633,3230.055285,67.83116098,4280.22925686734,-7662.85895907495,16223.3174728096
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,3494.21153846154,0.00060934584656732,0.00037033116491197,2161.527815,32.20676445,3907.545060178,-8036.87528694625,15851.9654073023
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,3563.64071428571,0.00097513951243526,0.00036979784176829,3158.319141,36.63650203,4337.44482492012,-7605.49283609186,16280.3824859321
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,3603.44,0.00156899916169116,0.00031484152054919,4932.545491,13.81112737,5035.3796098191,-6906.87794697679,16977.637166615
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,3669.60384615385,0.00084849061949489,0.00036861640086631,3296.461851,35.93143418,4188.60045072702,-7754.75879441729,16131.9596958713
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,3782.35692307692,0.00066688592633308,0.00037957879329612,3630.013724,38.11514411,3975.16915830406,-7968.96422212831,15919.3025387364
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,3810.93642857143,0.00066277262219635,0.00018534056725723,1910.49941,34.9621392,3970.33498908328,-7973.81823969386,15914.4882178604
