"Site","depth","SH20_mean_age","SH20_mean_95CI","K","K_ICP","Ca","Ca_ICP","Ti","Ti_ICP","Mn","Mn_ICP","Fe","Fe_ICP","Zn","Zn_ICP","Rb","Rb_ICP","Sr","Sr_ICP","Zr","Zr_ICP","Mo_inc","Mo_coh","inc_coh","coh_inc","Dry_mass","Ti_predicted"
"HER42PB",57,503,153,59.1666666666667,3415.579205,334,10723.74092,135.333333333333,1161.29693,105.666666666667,213.0614752,5611.66666666667,10017.06936,22.1666666666667,21.4504263,124.666666666667,12.67297664,988,119.2508257,719.166666666667,6.298210275,28348.8333333333,5327,5.32991025122118,0.187910044544288,31.01,3136.3376321163
"HER42PB",65,587,194,64.5,4921.529077,374.666666666667,16718.31854,171.166666666667,1911.570392,90.6666666666667,318.8247,6873.33333333333,18126.438,11.3333333333333,34.30741154,81.8333333333333,16.21679654,738.333333333333,197.3571738,609.333333333333,10.43275985,29846.3333333333,5216.5,5.72284521575881,0.174953757825468,19.89,2614.12842956391
"HER42PB",70.2,644,243,35.6666666666667,7273.786524,260,20223.29166,94.3333333333333,2382.409952,99.8333333333333,443.5927218,6844.83333333333,18736.05749,0.375,37.68347236,166.333333333333,25.92994062,855,220.559147,671.5,10.79469099,29104.6666666667,5165,5.63983548786611,0.177453622495949,30.85,2724.27459077514
"HER42PB",74,683,238,46.2857142857143,5415.67046,338,17750.4328,113,1894.366875,98.1428571428571,330.5850441,6058.57142857143,13972.31801,0.375,37.52964617,130.857142857143,20.04468741,942.142857142857,211.7085625,676.428571428571,11.40700042,29467,5378.57142857143,5.47949890127003,0.182522432705717,27.05,2896.98989589893
"HER42PB",81.8,761,250,151,8945.422022,770,26370.11281,429,3316.178876,257.333333333333,654.0897303,18107.3333333333,29131.62831,12.1666666666667,53.75514157,199.333333333333,36.0531191,1280.33333333333,255.3811775,555,18.6667827,22157.6666666667,4734.83333333333,4.68274331502472,0.213942830280122,43.91,4589.68174768834
"HER42PB",86.9,813,250,128.857142857143,8976.759109,690.571428571429,26667.54291,292.428571428571,2867.600154,193.571428571429,567.7982591,17745,22528.01628,3,44.16857409,187.142857142857,32.92937976,1144.71428571429,253.6262866,604.285714285714,14.95542664,26318.7142857143,5187.14285714286,5.07284320673683,0.197185605403464,51.54,3685.69595562523
"HER42PB",95.1,895,263,71.7142857142857,5721.295663,420.714285714286,19173.11646,163.285714285714,1937.934236,128.428571428571,360.8953237,7931.57142857143,16524.5867,0.375,29.23988643,143.428571428571,20.28673632,860.142857142857,218.7762183,681.285714285714,9.993117862,32171.8571428571,5696,5.65117711449515,0.177103843463082,22.75,2796.37098339304
"HER42PB",100.5,948,267,44.8571428571429,6594.697268,264,20274.4736,192.285714285714,2422.968415,75,431.4287933,3677,17616.22911,0.375,32.82610384,66.4285714285714,24.33687143,609.714285714286,219.7339196,700.857142857143,20.92027695,33249.5714285714,5509.71428571429,6.03166620125626,0.165839163274665,29.04,2603.20029928401
"HER42PB",102,964,260,56.5,5009.073815,374.375,15679.13954,126.75,1886.233337,106.875,299.9841868,6511.875,15409.2047,0.75,66.23589727,114.125,17.07719827,764,188.3177471,682.5,7.331532035,32436.625,5452.625,5.95098213341578,0.168147987704272,23.18,2449.46830448064
"HER42PB",110.1,1047,256,154,7175.3422,770.428571428571,23770.8588,329.857142857143,2339.38198,215.571428571429,436.78518,12676,17175.5766,14.1428571428571,36.659792,182.571428571429,24.826568,1239.57142857143,254.965373,592.714285714286,15.9139461,22641,4695.71428571429,4.82405679764606,0.208906455944755,36.18,3971.75223321248
"HER42PB",119.5,1156,236,48.2857142857143,6260.84885,308.428571428571,19931.45628,120.142857142857,1783.788743,82,323.6804956,8038,29105.71327,0.375,39.88560708,50,19.90308814,588.571428571429,231.5407717,686,9.931686372,33030.7142857143,5503.28571428571,6.00735003139604,0.166627611416251,23.17,2093.2410061056
"HER42PB",127.6,1230,213,40.1666666666667,5656.960644,284.666666666667,21097.44306,75.8333333333333,2617.070294,47.5,421.6584628,5676.83333333333,12943.05626,0.375,25.82803284,44.3333333333333,18.26896274,390.333333333333,237.9234012,850.833333333333,19.67739493,37027.3333333333,6032.5,6.13830707309006,0.162994885209007,24.02,1405.50949143377
"HER42PB",131.3,1266,206,32.5,3648.143898,305.625,15108.07419,56.5,1282.645911,34.375,195.5844371,2484.875,7988.703067,3.125,17.02060447,78.125,10.8681745,623,200.4648971,822.625,7.802635527,36857.25,6022.75,6.12285699931216,0.163474090019217,15.45,1855.78613768568
"HER42PB",143.5,1392,135,20.2857142857143,5049.87496,236.428571428571,16222.83208,27.4285714285714,1694.217096,14.4285714285714,259.3390696,2204.14285714286,12805.9724,0.375,20.90723648,37.2857142857143,15.70363184,261.714285714286,201.5309088,949,6.75540424,38842.8571428571,5957.14285714286,6.5227939477061,0.153384975650014,19.87,918.343579641724
"HER42PB",151,1480,104,22.8571428571429,3309.7982,229.428571428571,14715.29986,37.5714285714286,1150.276453,28.7142857142857,172.5557713,1634.71428571429,6997.205183,1.28571428571429,15.64215778,38.8571428571429,9.202783759,484.714285714286,193.3528611,841.857142857143,5.180678081,37733.4285714286,6034.14285714286,6.25715998468314,0.159917825536163,15.95,1548.8109125564
"HER42PB",159.5,1615,256,59.1428571428571,5997.873908,388.428571428571,19331.44723,158.571428571429,2133.687133,100.714285714286,334.5877951,5211.14285714286,14513.69839,0.375,29.06945023,79.1428571428571,21.18442756,813.857142857143,222.8833073,673.428571428571,11.73028539,32768.1428571429,5741.28571428571,5.7088248309636,0.17521555110464,30.56,2714.61558928288
"HER42PB",163.2,1669,266,89.4285714285714,4295.763522,467.142857142857,16304.49768,171.714285714286,1670.874143,117.285714285714,264.1328625,6882.71428571429,10760.96847,40,22.37893368,173.857142857143,15.49870515,800.142857142857,201.1247375,678.714285714286,9.839292734,31443.7142857143,5520.42857142857,5.69554318623147,0.175717168089234,20.29,2601.88378850536
"HER42PB",169.6,1760,330,36,1024.567593,206.714285714286,5436.594439,49.8571428571429,410.3823586,36.1428571428571,66.61077661,2647.85714285714,3223.639501,4.57142857142857,7.99662512,69.1428571428571,4.023302013,436.714285714286,74.85729626,848.714285714286,2.834914669,36280.4285714286,5934,6.11475144081632,0.163658532324904,14.63,1533.06025384407
"HER42PB",175.9,1842,342,43,3756.973168,275.428571428571,14110.24974,69.4285714285714,1400.001342,55.4285714285714,211.0280805,2936,11941.27554,3.14285714285714,30.50864809,81.2857142857143,12.28390196,556.285714285714,180.6386068,775.857142857143,7.531822497,35854.4285714286,5720,6.27257300102621,0.159525364533231,16.89,1809.84937383749
"HER42PB",182.2,1929,349,33.4285714285714,3191.150345,250,13479.76097,63,914.3215586,48.4285714285714,153.4316483,4452.42857142857,10687.50441,0.375,16.5256,17.1428571428571,7.299756414,527.428571428571,178.3340179,821.571428571429,6.704264966,36370.4285714286,5935.85714285714,6.1289146338362,0.163235184730045,15.19,1750.62986007009
"HER42PB",195.2,2118,367,24.5714285714286,3125.582355,246.857142857143,14253.70812,56.2857142857143,982.7018051,42.4285714285714,143.7066162,2014.42857142857,6996.743289,24.2857142857143,37.24969056,85.5714285714286,8.233526579,438.428571428571,188.1781856,810.285714285714,5.05239131,36906.1428571429,5769,6.39842373780346,0.156312151134766,15.72,1496.20847403094
"HER42PB",202.8,2225,379,30,5457.248831,293.333333333333,19005.72883,68,2108.785455,52.6666666666667,365.7716364,3135.16666666667,13791.08364,0.375,33.08473766,54.6666666666667,19.53359169,590.333333333333,225.088187,753.666666666667,10.66656208,34223.6666666667,5583.83333333333,6.13714979662214,0.16356793950803,13.82,1855.45829632715
"HER42PB",208.4,2306,398,43.4285714285714,2756.113305,303.857142857143,10921.53411,88.2857142857143,775.5257867,73.1428571428571,131.1007878,3089.42857142857,11345.31869,0.375,17.72327666,117.428571428571,7.558500739,690.285714285714,150.0197423,732,6.063146568,35784.2857142857,5777.57142857143,6.20256614143732,0.161468010124509,14.66,2194.26660152106
"HER42PB",211.2,2349,392,41.4285714285714,2828.534907,267,13096.11662,59.4285714285714,993.0986057,34.8571428571429,174.0963235,2390.42857142857,8584.603441,0.375,19.13786718,56.8571428571429,7.439046804,413.285714285714,166.9684155,760.142857142857,6.36986061,37614.7142857143,6008.71428571429,6.26126819786083,0.159749237834537,18.91,1411.41683947777
"HER42PB",219.6,2479,379,44.7142857142857,3423.57602,355.714285714286,13147.58443,108.142857142857,599.0527127,69.4285714285714,107.6482229,4555.14285714286,7683.311513,0.375,34.46965096,105,7.303239025,699.857142857143,192.3751513,694.142857142857,4.803531513,32498.4285714286,5487.42857142857,5.92125833214333,0.168963469632739,14.14,2225.17674000533
"HER42PB",223.7,2554,338,27.5714285714286,2194.360902,261.571428571429,11323.61093,78.7142857142857,690.7048329,51.1428571428571,104.6054626,2363.14285714286,9567.109814,5.71428571428571,22.71049639,65.7142857142857,4.662067798,607.428571428571,171.3980626,799.428571428571,2.662592467,36589.5714285714,5885.28571428571,6.22053582986503,0.160866099577667,11.64,2013.25578015706
"HER42PB",230.6,2679,332,42.4285714285714,2525.307497,305.285714285714,11871.90515,107,549.7826232,62.4285714285714,83.17074012,3231,5459.728289,5.14285714285714,20.69597487,102.285714285714,4.800340815,673.285714285714,190.1380415,766.571428571429,3.129892546,35404.1428571429,5789.71428571429,6.11719991453861,0.163542500003125,11.57,2245.55031818798
"HER42PB",236.1,2776,271,36.1428571428571,5697.238235,276.428571428571,21435.85886,88.1428571428571,1725.260893,61.1428571428571,306.2265551,4167,11114.88978,0.375,25.50832915,85.8571428571429,18.92485386,671.857142857143,248.0408721,615.857142857143,10.2233775,30762.5714285714,5317.57142857143,5.78228638410381,0.173037638119014,26.83,2197.75717888912
"HER42PB",238.7,2822,270,47.2857142857143,5573.411793,318.428571428571,18063.59942,98.4285714285714,2165.153606,73.8571428571429,346.4020468,4686.71428571429,13675.84016,1.85714285714286,29.23295322,67.8571428571429,21.81206384,671.285714285714,211.4460624,797.428571428571,23.116,33289.7142857143,5649.71428571429,5.89320515139962,0.169737210000198,22.09,2171.6602504875
"HER42PB",241.4,2863,241,70.8571428571429,4695.135297,454.857142857143,16570.75403,110.285714285714,1731.529863,65.1428571428571,288.8091125,4459.14285714286,12238.61735,0.375,26.6817226,89.2857142857143,16.08852231,840.857142857143,202.828785,719.571428571429,9.612839085,34229.2857142857,5840.85714285714,5.85572014882087,0.171492660751583,24.53,2409.43005383327
"HER42PB",241.7,2868,235,53.8571428571429,4695.135297,373.714285714286,16570.75403,98.5714285714286,1731.529863,69.8571428571429,288.8091125,3969.28571428571,12238.61735,0.375,26.6817226,75.7142857142857,16.08852231,665.857142857143,202.828785,791.857142857143,9.612839085,36491.1428571429,6042.57142857143,6.03988940105316,0.165761661781841,23.96,2056.02537819555
"HER42PB",255.3,3036,164,12.4285714285714,4369.778556,214.571428571429,16688.31951,23.4285714285714,1581.334342,26.2857142857143,300.501993,1027.57142857143,12270.07289,1.57142857142857,29.3359331,11.4285714285714,13.37718549,273.285714285714,196.4487137,922.714285714286,9.298215317,39484.2857142857,6027.85714285714,6.55231732945541,0.152664847872741,18.25,967.495609421498
"HER42PB",262.1,3102,197,21.2857142857143,1649.869327,231.142857142857,10268.05232,36.2857142857143,511.753571,24,77.97233518,1125,5669.96572,0.375,21.94878635,48.2857142857143,3.053481296,350.428571428571,171.610596,864.142857142857,2.248747432,39353.4285714286,6129.14285714286,6.42297806427657,0.155743788629983,16.62,1198.7935126822
"HER42PB",267.5,3159,219,26.2857142857143,2991.060367,292.428571428571,13752.84253,45.2857142857143,979.9509916,43.8571428571429,165.9363359,1212,6876.421266,0.375,17.94697181,20.4285714285714,7.318389831,511.428571428571,185.0171857,870,5.029297468,38993,6154,6.3369455690116,0.157871512040545,16.42,1539.52455908472
"HER42PB",284,3318,250,32.6666666666667,3156.428577,328.833333333333,13600.89319,63.5,1299.51414,53.3333333333333,181.7526989,2705.33333333333,7738.954402,0.375,20.09031476,96.8333333333333,9.789818065,597.5,188.000363,838.833333333333,8.928726964,37715.8333333333,5874.83333333333,6.42395658455206,0.1557917653337,16,1784.39183104718
"HER42PB",285.3,3332,254,32.4285714285714,3752.970488,286.142857142857,15125.15668,66.2857142857143,1317.861996,62,232.242995,3536.14285714286,11631.52569,0.375,32.04482347,134.571428571429,10.85946901,590.857142857143,193.4016881,793.142857142857,6.233090779,36395.4285714286,6051.85714285714,6.01450770040702,0.166309890240868,22.13,1861.24700717391
"HER42PB",290.6,3386,270,16.8571428571429,2146.234669,271.285714285714,11805.42446,45.5714285714286,661.2738356,36.4285714285714,99.43200238,1202.57142857143,5101.984158,0.375,13.25098663,29.4285714285714,4.53509703,340.285714285714,176.9254729,911.142857142857,4.356527584,41158.8571428571,6418,6.41397940740242,0.155939676189917,14.12,1146.7144594045
"HER42PB",297.3,3451,266,32.1428571428571,3230.055285,311.714285714286,14687.33659,71.8571428571429,1159.633301,70,200.6979642,3615.42857142857,9470.00065,0.375,22.23958244,37.7142857142857,9.064433171,511.142857142857,188.3571252,818.857142857143,6.112481301,37505.7142857143,6051,6.20071406379774,0.161336665421232,17.41,1640.72660157571
"HER42PB",302.6,3505,253,17.2857142857143,2161.527815,295.142857142857,11153.06418,33.2857142857143,705.6349353,35.8571428571429,105.939325,2546,8155.795786,0.375,25.45930847,94.4285714285714,4.725737967,380.285714285714,157.6321242,826.285714285714,8.263321109,38969.4285714286,6163.71428571429,6.32679683713888,0.158162066300866,14.62,1140.07818110041
"HER42PB",309.6,3576,249,37,3158.319141,344.142857142857,13037.74795,77.1428571428571,1244.681812,67.7142857142857,206.3664659,4287.71428571429,12716.46571,0.375,22.96594282,37,9.013114206,663.857142857143,168.1855143,800.571428571429,6.305163916,35924.8571428571,5911.14285714286,6.08103534705935,0.164658041148432,19.49,1994.78238490332
"HER42PB",313.9,3613,238,53,4932.545491,381.375,17576.4553,154.75,1777.250694,87.5,298.9077106,5864.875,13604.27869,0.375,26.98125114,61.375,15.03062537,712.75,209.1785709,774.25,13.76339306,34956.625,5984.25,5.84345277996857,0.17120193854676,21.2,2451.77798291342
"HER42PB",321.3,3680,243,29.8333333333333,3296.461851,270,14146.65191,51.8333333333333,1032.997546,53.6666666666667,170.6622359,3091.16666666667,9836.302432,5.16666666666667,31.26595862,64.6666666666667,8.511878548,497.5,192.532482,868.5,4.206837387,38393.6666666667,6108.83333333333,6.28546361512216,0.15911367740119,18.87,1579.81128872005
"HER42PB",332.4,3789,214,25.5714285714286,3630.013724,297.571428571429,15132.67009,38,1399.073387,29.5714285714286,224.410619,2765.42857142857,11924.50104,0.375,47.12837952,26.2857142857143,9.181167207,405,187.3581473,820,6.169142495,39013.2857142857,5974.42857142857,6.53313816135384,0.153142987307562,16.04,1222.61117463925
"HER42PB",335.3,3819,197,26.375,1910.49941,285.25,11158.13864,40.375,439.3035398,33,71.0193117,3311.5,11671.94395,0.375,53.63556539,68.625,3.476749263,498.75,170.2979154,761.75,4.344509341,38551,6039.25,6.38419269633034,0.156657211796294,12.89,1495.27933916191
"HER42PB",347.9,4013,262,17,1824.238565,309.142857142857,11213.62735,47,512.3554916,32.8571428571429,81.69856209,1735.57142857143,3792.695713,0.375,12.9771423,25.2857142857143,3.653537431,507,172.0502391,868.571428571429,2.975457077,40399.7142857143,6398.71428571429,6.3167298112872,0.158383426708643,12.84,1506.16584016125
"HER42PB",354.6,4150,298,66.4285714285714,6392.588844,561.571428571429,21625.13237,169.285714285714,2190.796475,128.428571428571,370.2795254,6776.14285714286,14268.60462,0.375,30.15916633,171.571428571429,19.34515712,1046.71428571429,233.1635452,668.714285714286,13.66253525,30763.1428571429,5509.42857142857,5.58631970452328,0.179152927032366,27.24,3038.62581419146
"HER42PB",358.6,4236,339,81.1428571428571,4495.825694,548.428571428571,17533.72021,136.285714285714,1567.919211,104.857142857143,262.5621361,5390.28571428571,10730.82606,1.42857142857143,26.45734265,123.571428571429,13.39282812,923.142857142857,213.4629871,660.142857142857,10.06828333,29716.8571428571,5279,5.63318610530905,0.177768921237512,20.23,2578.9470043727
"HER42PB",361.6,4297,340,112.571428571429,7640.061698,626,25617.84304,279,2459.596002,163.428571428571,478.1053801,9278.42857142857,19294.05726,3,40.93193485,185,22.50407206,1246.28571428571,261.5567621,605.285714285714,15.26880059,26105.1428571429,5153.42857142857,5.06744532104916,0.197464331975624,33.38,3993.25305813622
"HER42PB",370,4460,372,76.6666666666667,7405.052803,508.833333333333,23158.71471,166.166666666667,2487.088223,133,488.9858648,8776.5,21529.71781,3.5,64.61496501,129.666666666667,26.16719666,931,242.5140453,715.5,20.70374755,28629,5251.33333333333,5.45211887983193,0.183521372173045,35.29,2827.22770477126
"HER42PB",377,4596,353,27,6938.306145,324,20268.84804,57.4285714285714,2279.040838,39.8571428571429,412.4972905,7463.85714285714,23564.0081,0.375,38.30523184,33.4285714285714,23.87451872,388,229.7243184,737.571428571429,10.85448743,35840.8571428571,5797.28571428571,6.18401458480194,0.161743845279489,26.51,1231.19109203396
"HER42PB",380,4654,362,23.125,8950.558177,276.875,24808.64122,58.375,2482.192492,37.875,468.1176464,4447,19367.63702,3,38.04452155,51.125,26.1051305,388,258.8993453,751.375,16.12641381,36434.625,5663.75,6.43615001413887,0.155436681645987,38.84,1323.57206985102
"HER42PB",385.6,4755,306,37.8571428571429,2336.807871,327.571428571429,10578.61869,93,931.8953279,82.1428571428571,132.2391605,4640.14285714286,28458.15526,0.375,28.66381491,94.8571428571429,6.326605247,639.142857142857,150.1829657,759.857142857143,3.63246372,33196.7142857143,5464.28571428571,6.077630091394,0.164707643995773,15.22,2045.12761346618
"HER42PB",389.9,4833,302,78.2857142857143,4675.210641,434.714285714286,15306.70025,123.285714285714,1260.681432,101.571428571429,253.2933803,4720.71428571429,22717.61164,14.7142857142857,23.73971131,159.428571428571,14.32868034,912.571428571429,171.0846086,645.428571428571,7.44121623,28745,5057.14285714286,5.68321508809916,0.1760981006136,22.65,2695.8674535304
"HER42PB",394.3,4910,237,41,3450.956197,368.285714285714,14483.51439,118.428571428571,1130.676773,78.2857142857143,183.982931,6350,10907.12191,0.375,16.6275996,84.1428571428571,11.48762934,670.142857142857,184.4496706,732.571428571429,5.635881127,32928.1428571429,5305.71428571429,6.2061869598659,0.161260645627585,18.65,2179.88201463015
"HER42PB",395.7,4935,221,65.1428571428571,6847.805483,469,20434.06435,166.142857142857,2039.268789,99.5714285714286,341.6514086,7525,13769.49752,0.375,27.36166731,86.8571428571429,19.78681817,727.428571428571,233.8952637,742.142857142857,9.132377618,31663.7142857143,5302.71428571429,5.9732084635316,0.167477634166948,32.61,2385.35963448555
"KER1",0.7,-55,15,41,6749.372655,153,20764.4876,27.5,8034.582758,719.5,614.0518172,2054.5,32678.58936,47,74.45665889,115.5,4.612179656,471.25,138.036883,623.5,93.81158408,36172,5541.5,6.52420632049228,0.153299753757847,25.95,1604.37119963465
"KER1",3.9,-7,79,48.8823529411765,8470.459825,371.058823529412,24349.44729,342.470588235294,10205.77283,164.764705882353,553.5802331,20505.0588235294,48738.7654,16.4705882352941,81.89432683,86.2941176470588,6.928285046,724.823529411765,172.0332159,566.117647058824,130.2830932,20162.6470588235,4087.05882352941,4.92174554597979,0.20387580165563,32.36,3474.50349047106
"KER1",7.1,45,100,111.133333333333,7270.581826,543.266666666667,18719.29689,533.2,11837.89698,158.8,433.6021987,31088.1333333333,40886.55616,23.0666666666667,74.54857758,90.5333333333333,8.457485532,775.266666666667,154.8814977,600,132.8980564,22545.6666666667,4478.46666666667,5.01583551842534,0.201586507426898,58.6,4271.21283475116
"KER1",9.9,92,128,52.1428571428571,2638.458059,244.428571428571,7892.84278,192.428571428571,3166.073488,74.0714285714286,145.6542648,19220.2857142857,18707.63044,3.78571428571429,27.27598299,54.9285714285714,2.597921886,312.5,65.34606485,758.857142857143,43.42615035,34171.8571428571,5453.28571428571,6.27281396296962,0.159645524915693,17.49,1887.36996663531
"KER1",11.4,120,117,104.5,7029.037339,485,23057.20465,433.142857142857,9442.994519,104.928571428571,372.8583737,12891.4285714286,35630.07615,8.64285714285714,65.36111894,64.6428571428571,4.555799076,646.571428571429,143.4502871,670.857142857143,114.5251759,27758.2142857143,5068,5.44180203801087,0.185652934753216,28.2,3534.74523603141
"KER1",12.8,147,112,49.375,3048.627916,320.6875,8068.846686,307.6875,3112.020149,74.6875,137.6502423,9088,13008.32214,12.5,28.74841778,63.375,4.22647584,385.125,73.24363877,852.4375,41.3224873,35799.1875,5683.0625,6.28353857167187,0.16004213391113,19.14,2527.19676902334
"KER1",15.8,212,118,20.2,2675.023484,153.2,7023.833905,143.666666666667,3257.609478,45.2,116.7959682,4948.33333333333,9929.222192,9.33333333333333,28.98839799,83.8666666666667,2.954910964,300.333333333333,66.66000584,879.733333333333,46.13258291,37836.9333333333,5968.2,6.34127521848407,0.157802914298179,19.77,1773.14964454756
"KER1",18.7,293,137,10.3333333333333,458.1692768,162.333333333333,1842.298409,84.7333333333333,338.8842864,46.4666666666667,22.55582026,8375.6,4020.387316,4.33333333333333,11.6740324,40.8666666666667,0.811121884,125.266666666667,28.31046928,936.333333333333,11.60409855,42160.4,6328.66666666667,6.66395970846083,0.150175610912022,15.96,1007.25619438509
"KER1",24.7,479,52,21.6875,5071.624524,220.25,15295.91562,287,6877.170886,69,213.3189091,8722.1875,18207.37633,0.9375,44.32511103,58.25,3.976518253,486.3125,114.3906738,894.4375,97.8771987,36190,5810.9375,6.22101460774626,0.160899842569679,31.65,2862.73304444997
"KER1",29.3,573,60,7.46666666666667,2197.636489,118.2,5707.668952,102.466666666667,2119.195067,41,70.00844714,6654.93333333333,11359.78762,2.66666666666667,29.368275,28.3333333333333,3.67902566,198.133333333333,64.93648567,911.6,51.11187666,39933.7333333333,6159,6.48685894767697,0.154267967038135,18.17,1365.6787203429
"KER1",33.7,655,103,88.9333333333333,12528.03678,637.4,27130.75859,732.466666666667,12890.21714,136.066666666667,417.5692893,17414.8666666667,33851.35179,36.6,93.54908632,108.733333333333,7.20558062,1101.8,171.3250337,707.066666666667,160.3937624,23130.7333333333,4665.06666666667,4.93774183173578,0.20471897720427,42.21,5956.48646938206
"KER1",36.6,710,120,94.4285714285714,3483.960682,645.857142857143,10116.20827,819.357142857143,4855.040059,132.285714285714,141.6979167,18397.8571428571,14577.34124,31.8571428571429,40.14643479,102.357142857143,2.109290233,1007.92857142857,69.55534929,712.428571428571,63.51816441,23955,4661.78571428571,5.13507576975298,0.195298392066812,30.87,6153.36375752726
"KER1",38,737,123,46.2,11659.94441,449.666666666667,21714.33708,543.266666666667,10403.61788,109.6,371.3797605,16626.7333333333,29657.04588,22.6666666666667,81.59730828,71.8,3.963633199,896.133333333333,130.2536735,721.866666666667,121.174026,25354.3333333333,4805.86666666667,5.27437591433847,0.190547722707686,45.92,4803.31282240473
"KER1",39.4,764,138,71.3571428571429,7647.184074,459.071428571429,20341.20911,587.071428571429,9675.703494,110.571428571429,341.5130418,17408.7857142857,27516.05179,13.4285714285714,79.93730908,106,4.206801091,1016.28571428571,131.8879867,722.428571428571,116.499276,22037.2857142857,4461.57142857143,4.93817030528821,0.203191630477641,37.28,5317.2724933709
"KER1",40.9,791,137,44.2,5002.720293,415,12514.93162,478.8,8232.043472,109.8,241.2793604,16520.4,18335.53114,21.6,53.3476494,112,1.945757248,937.333333333333,87.98899619,715.133333333333,91.14020217,24122.2,4729.86666666667,5.0673808519049,0.199006736488613,54.65,4637.88695589195
"KER1",45.6,897,119,77,9110.578774,524.666666666667,26333.16952,610.25,13294.3136,144.5,477.955413,19037.3333333333,37854.28444,17.9166666666667,105.4949459,137.833333333333,5.765444277,1089,183.5186364,685.583333333333,153.3915035,20472.4166666667,4455,4.59266136149099,0.218104391567436,54.99,5499.84981003162
"KER1",51.4,1117,173,54.2666666666667,9163.233327,416.133333333333,20694.032,529.466666666667,10841.15992,127.466666666667,375.4268958,17317.9333333333,31170.92403,42.1333333333333,88.37360202,81.3333333333333,2.362468842,924.066666666667,127.4096231,761,135.8916128,24853.1333333333,4822.2,5.14619343349905,0.194959698447283,40.2,4864.7912361277
"KER1",53,1278,361,84.0714285714286,12647.00276,590.785714285714,27857.81305,774,11278.11655,163.928571428571,457.3151082,22231.7857142857,33869.91213,27.4285714285714,81.69604829,129.357142857143,14.53891486,1241.35714285714,171.3204442,677.071428571429,150.100816,18871.4285714286,4335.5,4.34797649724735,0.231535365016798,52.07,6611.81380509775
"KER1",60.5,1957,655,27.2857142857143,3713.686646,227.571428571429,7587.711479,318.285714285714,3746.441884,79,143.4324445,12460.3571428571,12808.45152,10.5,30.18599746,39,7.56864323,286.285714285714,76.14964032,939.571428571429,105.1968675,34586.5714285714,5638.64285714286,6.13366929063836,0.163122270821886,21.38,2504.59676081056
"KER1",65.1,2268,661,83,15479.98661,217.866666666667,4034.917626,268.333333333333,2161.427163,131.066666666667,346.3897576,10805.7333333333,14380.32761,31.6,64.2076509,239.933333333333,36.56109383,145.866666666667,34.6500895,1402.33333333333,338.8652331,31054.2666666667,5426,5.70994379750951,0.176164448040197,27.75,1907.99037199327
"KER1",68.3,2504,578,105.5,1332.507255,181,3370.327372,199.285714285714,1321.532644,110.714285714286,59.66146775,9963,4883.677754,9.92857142857143,10.51247544,29.4285714285714,2.802966071,138.428571428571,47.97809994,1065.07142857143,48.56850259,40818.7857142857,6144.21428571429,6.64542372958775,0.150520749058344,17.98,1599.69477596696
"KER1",77.2,3132,130,14.0666666666667,442.9078563,157.666666666667,5249.86072,87.2,498.7916112,46.7333333333333,76.30468085,5039.93333333333,8920.913751,0.192307692307692,11.403039,26.6,1.221309035,63.0666666666667,70.88337203,906.733333333333,20.51940777,42678,6341.6,6.73323732454502,0.148592771280188,13.13,871.139477357914
"KER1",86.7,3445,246,14.6666666666667,323.9790116,158.2,3883.986282,68.7333333333333,291.56336,42.9333333333333,55.46225053,5047.8,6816.274673,0.192307692307692,8.987606637,53.6666666666667,0.934094849,131.6,56.90823166,923.6,13.72149586,43312.7333333333,6316.53333333333,6.8591513288993,0.145830306035611,12.04,948.041145971258
"KER1",93.1,3646,311,16.2142857142857,487.3846201,142.857142857143,3407.375544,70.0714285714286,755.0023464,42.0714285714286,56.20523213,4582.57142857143,5710.94941,1.21428571428571,9.510397791,28.7857142857143,1.203244441,88.6428571428571,52.38105472,881.285714285714,16.75001654,40754.6428571429,6081.42857142857,6.70408479619232,0.149229964970698,13.47,874.638237498785
"KER1",103.8,3939,275,18,196.5150343,156.6,2189.505993,90.2666666666667,223.979161,36.2666666666667,29.73641755,4491.66666666667,3225.774563,13.1333333333333,5.963937738,27.4,0.700899472,68.2666666666667,36.49555291,957.066666666667,8.929101824,42424.2,6334.13333333333,6.69979428918966,0.149304915924074,12.26,902.187174266357
"KER1",112.9,4199,163,6.8,299.9494325,130.8,3711.15207,37.1333333333333,334.2205693,25.2666666666667,46.8799998,3302.53333333333,4542.425909,0.192307692307692,10.45252365,38.9333333333333,1.072921849,54.8666666666667,65.73504848,993.466666666667,14.23345251,43221.4,6328.06666666667,6.83343592007062,0.146391761235891,13.93,640.733299696029
"KER1",123.5,4468,146,6.84615384615385,167.7999201,167,4217.700826,33.8461538461538,237.3718165,28.3076923076923,46.78120576,3430.07692307692,4414.084703,0.192307692307692,9.118797628,19.3846153846154,0.714706415,43.3076923076923,78.06690295,967.230769230769,10.592352,44027.9230769231,6353.23076923077,6.93204569146757,0.144297710156134,12.12,527.218146519136
"KER1",130.8,4622,188,12,335.8691783,128.75,4013.123051,38.75,393.3367813,30.0833333333333,45.78783303,3587.41666666667,3780.979575,0.192307692307692,11.7594545,13.25,1.060803729,161.916666666667,78.12846424,988.916666666667,16.12570153,41852.1666666667,6051.58333333333,6.9207475892071,0.144591799015774,13.01,924.096029835742
