"Location","Site","Section","sample","min_depth","max_depth","midpoint","Zn","Zn_sd","Zn_ICP","Zn_ICP_sd","fit","lwr","upr"
"Bird Island","BI10","BI10.9",365,360.7,361.7,361.2,-0.368461797485145,-0.0184230898742573,-0.0354590544710291,-0.00177295272355146,-0.763028131158047,-1.81304856711897,0.286992304802878
"Bird Island","BI10","BI10.9",372,369.1,371,370.1,-0.978841834283746,-0.0489420917141873,-0.364480064642598,-0.0182240032321299,-0.877154542227856,-1.92555549272862,0.171246408272908
"Bird Island","BI10","BI10.10",379,367.3,368.4,367.9,-1.84634277374328,-0.092317138687164,-0.500617095138496,-0.0250308547569248,-1.03935638837518,-2.08610465243641,0.0073918756860476
"Bird Island","BI10","BI10.10",386,375.7,376.6,376.1,-1.98905515585452,-0.0994527577927261,-0.155941896981779,-0.00779709484908893,-1.06604017716848,-2.11258976818951,-0.0194905861474479
"Bird Island","BI10","BI10.10",390,380.5,381.5,381,-2.08785618796714,-0.104392809398357,-1.03653308873166,-0.0518266544365829,-1.08451359786577,-2.13093778328155,-0.0380894124499789
"Bird Island","BI10","BI10.10",392,382.9,384,383.4,-1.02808042674836,-0.051404021337418,-0.400161210290325,-0.0200080605145163,-0.886360976752794,-1.93464769758405,0.161925744078465
"Bird Island","BI10","BI10.10",396,387.7,388.8,388.2,-2.02401828130306,-0.101200914065153,-1.21493915652886,-0.0607469578264431,-1.0725774421291,-2.11908151979015,-0.0260733644680458
"Bird Island","BI10","BI10.10",403,396.3,397.4,396.8,-1.24009409887734,-0.0620047049438672,-1.03467360426011,-0.0517336802130053,-0.926002442788807,-1.97382535419805,0.121820468620438
"Bird Island","BI10","BI10.10",410,404.6,405.6,405.1,0.303250551599475,0.0151625275799737,-0.421715277759381,-0.0210857638879691,-0.637434050338538,-1.68967033547336,0.414802234796282
"Bird Island","BI10","BI10.11",422,409.9,410.9,410.4,-3.67274477890716,-0.183637238945358,-1.16474216499625,-0.0582371082498127,-1.3808497096727,-2.42662170975072,-0.335077709594684
"Bird Island","BI10","BI10.11",424,412.2,413.2,412.7,-1.46645666156663,-0.0733228330783313,-0.866234187642122,-0.0433117093821061,-0.968326806828938,-2.01570481379247,0.0790512001345914
"Bird Island","BI10","BI10.11",427,415.8,416.8,416.3,-1.67182810521845,-0.0835914052609223,-0.906858332572691,-0.0453429166286346,-1.00672633562601,-2.05374568929234,0.0402930180403085
"Bird Island","BI10","BI10.11",439,430.3,431.3,430.8,-1.96107564111283,-0.0980537820556414,-1.03058791025578,-0.0515293955127888,-1.06080867972683,-2.10739558903084,-0.0142217704228214
"Bird Island","BI10","BI10.11",443,435.2,436.3,435.7,-2.38148698197387,-0.119074349098694,-0.834030080954017,-0.0417015040477009,-1.13941550598735,-2.18552564299295,-0.0933053689817531
"Bird Island","BI10","BI10.11",449,442.8,443.8,443.3,-1.258343268429,-0.0629171634214498,-1.38650136476128,-0.0693250682380641,-0.92941459931486,-1.97719971706269,0.118370518432969
"Bird Island","BI10","BI10.12",461,447.5,448.7,448.1,-2.45083885949267,-0.122541942974633,-1.6093002351383,-0.0804650117569148,-1.15238264187811,-2.19843142349362,-0.106333860262595
"Bird Island","BI10","BI10.12",465,452.8,453.9,453.4,-2.93243020240352,-0.146621510120176,-1.30977624339934,-0.0654888121699669,-1.24242865953127,-2.28818658123478,-0.196670737827765
"Bird Island","BI10","BI10.12",469,458.3,459.3,458.8,-2.46256345270235,-0.123128172635118,-1.43073656048752,-0.071536828024376,-1.15457485928956,-2.20061375241876,-0.108535966160364
"Bird Island","BI10","BI10.12",475,466.1,467.2,466.6,-2.93869802106125,-0.146934901053062,-1.83688035556811,-0.0918440177784057,-1.24360059112391,-2.2893562860088,-0.197844896239027
"Bird Island","BI10","BI10.12",479,471.4,472.4,471.9,-2.83645979396095,-0.141822989698048,-1.87477506420038,-0.0937387532100192,-1.22448449749429,-2.27028151772847,-0.178687477260109
"Bird Island","BI10","BI10.12",484,478.2,479.2,478.7,-2.54360639491179,-0.127180319745589,-1.47338203882678,-0.0736691019413392,-1.16972794356377,-2.21570231552806,-0.12375357159947
"Bird Island","BI10","BI10.13",506,473.4,474.5,474,-1.81250625021138,-0.0906253125105689,-0.308535200923883,-0.0154267600461942,-1.03302977092218,-2.07982817707245,0.0137686352280941
"Bird Island","BI10","BI10.13",519,491,492,491.5,-1.27039747309285,-0.0635198736546423,-0.255625868130085,-0.0127812934065042,-0.931668446153956,-1.97942878504379,0.116091892735882
"Bird Island","BI10","BI10.13",522,494.8,495.8,495.3,-1.7709444176607,-0.0885472208830353,-1.1821031059347,-0.059105155296735,-1.02525870617476,-2.07212029540925,0.0216028830597366
"Bird Island","BI10","BI10.13",525,498.7,499.7,499.2,-0.754535824215756,-0.0377267912107878,-1.76447639248263,-0.0882238196241313,-0.835214704148101,-1.88416706139267,0.213737653096463
"Bird Island","BI10","BI10.13",529,503.9,505.1,504.5,0.0961774505861078,0.00480887252930539,-0.2768614912041,-0.013843074560205,-0.676151748203793,-1.72765664611567,0.375353149708082
"Isla Hermite","HER42PB","HER42PB_1A",3,2.5,3.7,3.1,-2.81015007261895,-0.140507503630947,-1.39659266208127,-0.0698296331040634,-1.21956521132504,-2.2653745903021,-0.173755832347976
"Isla Hermite","HER42PB","HER42PB_1A",5,5.3,6.5,5.9,-3.46858363549269,-0.173429181774635,-1.6430775328143,-0.082153876640715,-1.34267647795954,-2.3883887794932,-0.296964176425877
"Isla Hermite","HER42PB","HER42PB_1A",7,8.1,9.3,8.7,-3.3097993942633,-0.165489969713165,-1.67472084332347,-0.0837360421661733,-1.31298763741193,-2.35868289469697,-0.267292380126902
"Isla Hermite","HER42PB","HER42PB_1A",9,10.9,12.1,11.5,-6.93320221367844,-0.346660110683922,-1.7921083512701,-0.0896054175635052,-1.99047696325718,-3.04294085202997,-0.93801307448438
"Isla Hermite","HER42PB","HER42PB_1A",13,16.3,17.5,16.9,-3.87116885932388,-0.193558442966194,-1.83704450052838,-0.091852225026419,-1.41795024835768,-2.46382099513482,-0.372079501580546
"Isla Hermite","HER42PB","HER42PB_1A",16,20.5,21.6,21.1,-4.55720443727538,-0.227860221863769,-2.00223670361556,-0.100111835180778,-1.5462224290608,-2.5927437287745,-0.499701129347099
"Isla Hermite","HER42PB","HER42PB_1A",20,26.1,27.3,26.7,-3.0877627822208,-0.15438813911104,-1.70142174339584,-0.0850710871697922,-1.27147212227252,-2.31718666354155,-0.225757581003486
"Isla Hermite","HER42PB","HER42PB_1A",25,33.1,34.1,33.6,-3.34391357807836,-0.167195678903918,-1.84243702718981,-0.0921218513594905,-1.319366170671,-2.36506292110866,-0.273669420233341
"Isla Hermite","HER42PB","HER42PB_1A",28,37.1,38.2,37.7,-2.9725296964762,-0.14862648482381,-1.79367270366388,-0.0896836351831941,-1.24992630209546,-2.29567066900962,-0.204181935181295
"Isla Hermite","HER42PB","HER42PB_1A",31,41.2,42.3,41.7,-5.05101581676916,-0.252550790838458,-1.7709460679826,-0.0885473033991303,-1.63855330014015,-2.68583931119908,-0.591267289081213
"Isla Hermite","HER42PB","HER42PB_1B",40,43.1,44.2,43.7,-3.89541715034458,-0.194770857517229,-1.80507125021546,-0.0902535625107732,-1.42248409655377,-2.46836966283503,-0.376598530272522
"Isla Hermite","HER42PB","HER42PB_1B",48,54,55.1,54.5,-3.45010630437274,-0.172505315218637,-1.75025251580829,-0.0875126257904143,-1.33922166069859,-2.38493065685932,-0.293512664537865
"Isla Hermite","HER42PB","HER42PB_1B",50,56.7,57.8,57.2,-2.68784684069994,-0.134392342034997,-1.69588538070201,-0.0847942690351007,-1.19669744357437,-2.24257353838058,-0.150821348768155
"Isla Hermite","HER42PB","HER42PB_1B",56,64.7,65.8,65.2,-3.14440245537123,-0.157220122768561,-1.68347830867393,-0.0841739154336963,-1.28206238117864,-2.3277672262571,-0.236357536100175
"Isla Hermite","HER42PB","HER42PB_1B",60,69.9,70.9,70.4,-4.26225415163423,-0.213112707581712,-1.78677484194115,-0.0893387420970575,-1.49107380768584,-2.5372566694535,-0.444890945918188
"Isla Hermite","HER42PB","HER42PB_1B",63,73.7,74.8,74.3,-3.46673004199345,-0.173336502099673,-1.64430100199275,-0.0822150500996375,-1.34232990048174,-2.38804185471748,-0.296617946246001
"Isla Hermite","HER42PB","HER42PB_1B",69,81.5,82.5,82,-3.52046371806794,-0.176023185903397,-1.76384513795037,-0.0881922568975184,-1.35237680771045,-2.39810025120712,-0.306653364213777
"Isla Hermite","HER42PB","HER42PB_1C",80,86.5,87.8,87.2,-3.13001857436698,-0.156500928718349,-1.80316328301905,-0.0901581641509525,-1.27937294080166,-2.32507993833977,-0.23366594326354
"Isla Hermite","HER42PB","HER42PB_1C",86,94.8,96,95.4,-6.77677334811933,-0.338838667405966,-1.88125352358353,-0.0940626761791767,-1.96122852140508,-3.01312620588297,-0.909330836927198
"Isla Hermite","HER42PB","HER42PB_1C",90,100.2,101.4,100.8,-6.45248382402716,-0.322624191201358,-1.93654596861725,-0.0968272984308625,-1.90059416690311,-2.95139620437655,-0.849792129429665
"Isla Hermite","HER42PB","HER42PB_1C",91,101.6,103.1,102.3,-3.57840680879859,-0.178920340439929,-1.04485645356551,-0.0522428226782753,-1.36321077440776,-2.40894990668657,-0.317471642128954
"Isla Hermite","HER42PB","HER42PB_1C",97,109.8,111,110.4,-2.67590946493786,-0.133795473246893,-1.80723448843939,-0.0903617244219695,-1.19446544093473,-2.24034886431063,-0.148582017558832
"Isla Hermite","HER42PB","HER42PB_1C",104,119.2,120.3,119.8,-6.49636567036956,-0.324818283518478,-1.65574912597094,-0.0827874562985472,-1.90879901852381,-2.95974313904601,-0.857854898001613
"Isla Hermite","HER42PB","HER42PB_1D",118,127.3,128.4,127.8,-6.25137668108224,-0.312568834054112,-2.05555314563028,-0.102777657281514,-1.86299195994826,-2.91316761293228,-0.812816306964238
"Isla Hermite","HER42PB","HER42PB_1D",121,130.9,132.2,131.6,-3.97392748869767,-0.198696374434884,-2.00740483740414,-0.100370241870207,-1.43716364471709,-2.48310130469603,-0.391225984738154
"Isla Hermite","HER42PB","HER42PB_1D",131,143.2,144.4,143.8,-3.81105208116857,-0.190552604058428,-1.96697489322994,-0.0983487446614972,-1.40670985430428,-2.45254644533321,-0.36087326327535
"Isla Hermite","HER42PB","HER42PB_1D",137,150.7,151.9,151.3,-4.92482288607034,-0.246241144303517,-1.94839685185374,-0.0974198425926871,-1.61495825211306,-2.66202527007565,-0.567891234150475
"Isla Hermite","HER42PB","HER42PB_1D",144,159.2,160.3,159.8,-6.54055426590702,-0.327027713295351,-1.87472513118842,-0.0937362565594212,-1.91706122487866,-2.96815037659193,-0.865972073165382
"Isla Hermite","HER42PB","HER42PB_1D",147,162.9,164.1,163.5,-1.57852524406994,-0.0789262622034972,-1.94033064323236,-0.0970165321616178,-0.989280940882645,-2.03645792603627,0.0578960442709773
"Isla Hermite","HER42PB","HER42PB_1E",158,169.3,170.5,169.9,-3.77063173304557,-0.188531586652279,-1.75330640075732,-0.0876653200378659,-1.3991522197367,-2.44496791706268,-0.353336522410725
"Isla Hermite","HER42PB","HER42PB_1E",162,175.6,176.8,176.2,-3.58001518048941,-0.179000759024471,-1.72150194845408,-0.086075097422704,-1.36351150129539,-2.40925111789671,-0.317771884694078
"Isla Hermite","HER42PB","HER42PB_1E",166,181.9,183.1,182.5,-6.25357544977962,-0.312678772488981,-1.89236703646508,-0.0946183518232539,-1.86340307690012,-2.91358535829664,-0.813220795503599
"Isla Hermite","HER42PB","HER42PB_1E",174,194.9,196.1,195.5,-2.06343988187432,-0.103171994093716,-1.10608182137112,-0.0553040910685562,-1.07994833488539,-2.12640258721357,-0.0334940825572174
"Isla Hermite","HER42PB","HER42PB_1E",179,202.5,203.6,203,-4.73638416237796,-0.236819208118898,-1.22069652416704,-0.061034826208352,-1.57972473537751,-2.6264948575384,-0.532954613216632
"Isla Hermite","HER42PB","HER42PB_1F",184,201.4,202.5,202,-3.08606460014124,-0.154303230007062,-1.73614391734169,-0.0868071958670846,-1.27115460299862,-2.31686948549697,-0.225439720500279
"Isla Hermite","HER42PB","HER42PB_1F",189,208.1,209.3,208.7,-3.10720022442274,-0.155360011221137,-1.79261652055353,-0.0896308260276764,-1.2751064572526,-2.32081730228305,-0.229395612222157
"Isla Hermite","HER42PB","HER42PB_1F",191,210.9,212.2,211.5,-3.30682012894021,-0.16534100644701,-1.74679538601789,-0.0873397693008947,-1.31243058633154,-2.35812576956991,-0.266735403093171
"Isla Hermite","HER42PB","HER42PB_1F",197,219.3,220.5,219.9,-6.53141867410306,-0.326570933705153,-1.10556074887851,-0.0552780374439255,-1.91535308856566,-2.96641209557158,-0.864294081559732
"Isla Hermite","HER42PB","HER42PB_1F",200,223.4,224.6,224,-3.61629902927361,-0.180814951463681,-1.34974221388115,-0.0674871106940574,-1.37029570980795,-2.4160469534209,-0.32454446619499
"Isla Hermite","HER42PB","HER42PB_1F",205,230.3,231.5,230.9,-3.75137244598585,-0.187568622299293,-1.34252874689231,-0.0671264373446156,-1.39555119549053,-2.44135752339376,-0.349744867587308
"Isla Hermite","HER42PB","HER42PB_1F",209,235.8,236.9,236.4,-4.66635528157123,-0.233317764078562,-1.91593829593409,-0.0957969147967047,-1.56663101612741,-2.61330000378542,-0.519962028469407
"Isla Hermite","HER42PB","HER42PB_1F",211,238.4,239.5,239,-3.40742853104042,-0.170371426552021,-1.9300272041319,-0.096501360206595,-1.33124194181982,-2.37694463430515,-0.285539249334488
"Isla Hermite","HER42PB","HER42PB_1F",213,241.1,242.3,241.7,-6.56742980683064,-0.328371490341532,-1.81841961369507,-0.0909209806847535,-1.9220863057238,-2.97326462458427,-0.870907986863324
"Isla Hermite","HER42PB","HER42PB_1G",224,246.9,248.1,247.5,-3.48766969271332,-0.174383484635666,-1.57618635298677,-0.0788093176493386,-1.34624511238521,-2.39196119375954,-0.300529031010888
"Isla Hermite","HER42PB","HER42PB_1G",231,256.4,257.6,257,-6.04438503887744,-0.302219251943872,-1.68398146074557,-0.0841990730372785,-1.8242894929243,-2.87386296024523,-0.774716025603374
"Isla Hermite","HER42PB","HER42PB_1G",232,257.7,258.9,258.3,-3.9165788190946,-0.19582894095473,-1.62170257972682,-0.081085128986341,-1.42644082049801,-2.47233980963021,-0.380541831365816
"Isla Hermite","HER42PB","HER42PB_1G",236,263.2,264.4,263.8,-3.26571059947952,-0.163285529973976,-1.16706974645294,-0.0583534873226468,-1.30474409140172,-2.35043917714769,-0.259049005655751
"Isla Hermite","HER42PB","HER42PB_1G",240,268.6,269.8,269.2,-5.92812031709636,-0.296406015854818,-1.72331080321177,-0.0861655401605887,-1.80255078157899,-2.85180495711598,-0.753296606042011
"Isla Hermite","HER42PB","HER42PB_1G",245,275.2,276.4,275.8,-5.88597796317612,-0.294298898158806,-1.22930821361023,-0.0614654106805113,-1.79467117327434,-2.84381298442945,-0.745529362119234
"Isla Hermite","HER42PB","HER42PB_1G",253,285.8,286.9,286.3,-3.43832999083177,-0.171916499541588,-1.76869607822841,-0.0884348039114207,-1.33701977282704,-2.38272684401726,-0.291312701636822
"Isla Hermite","HER42PB","HER42PB_1H",260,285,286.2,285.6,-3.45092468553551,-0.172546234276775,-1.46842530176743,-0.0734212650883716,-1.33937467832591,-2.38508381351606,-0.293665543135762
"Isla Hermite","HER42PB","HER42PB_1H",264,290.3,291.5,290.9,-6.06653518620639,-0.30332675931032,-1.74370105462969,-0.0871850527314846,-1.82843103862848,-2.87806688228725,-0.77879519496972
"Isla Hermite","HER42PB","HER42PB_1H",269,297,298.2,297.6,-5.04730571243785,-0.252365285621893,-1.69295989719597,-0.0846479948597986,-1.63785959971336,-2.68513894159606,-0.590580257830668
"Isla Hermite","HER42PB","HER42PB_1H",273,302.3,303.5,302.9,-3.7060177788229,-0.185300888941145,-1.34331460537209,-0.0671657302686043,-1.38707096174023,-2.43285671904772,-0.341285204432733
"Isla Hermite","HER42PB","HER42PB_1H",278,309.3,310.6,309.9,-6.38658211497409,-0.319329105748704,-1.76050487016108,-0.088025243508054,-1.88827212967358,-2.93886442304003,-0.837679836307122
"Isla Hermite","HER42PB","HER42PB_1H",281,313.5,314.8,314.2,-6.62600170809412,-0.331300085404706,-1.8565805685981,-0.0928290284299051,-1.9330378448924,-2.98441300462242,-0.881662685162391
"Isla Hermite","HER42PB","HER42PB_1H",286,320.5,321.8,321.1,-2.58995843325234,-0.129497921662617,-1.33304911739541,-0.0666524558697707,-1.17839466177645,-2.2243351399277,-0.13245418362519
"Isla Hermite","HER42PB","HER42PB_1I",301,332.1,333.3,332.7,-3.69061097033949,-0.184530548516974,-1.12070203470706,-0.0560351017353532,-1.38419025848611,-2.42996950528181,-0.338411011690416
"Isla Hermite","HER42PB","HER42PB_1I",303,334.9,336.2,335.6,-6.19515259810443,-0.309757629905221,-0.632247994755619,-0.0316123997377809,-1.8524794064257,-2.9024872201077,-0.802471592743694
"Isla Hermite","HER42PB","HER42PB_1I",312,347.6,348.8,348.2,-3.96952613631301,-0.198476306815651,-1.65025649526691,-0.0825128247633455,-1.43634069750186,-2.48227527084228,-0.390406124161445
"Isla Hermite","HER42PB","HER42PB_1I",317,354.3,355.4,354.9,-5.21954701674223,-0.260977350837111,-1.89624252610233,-0.0948121263051163,-1.67006458793897,-2.71766827662391,-0.622460899254024
"Isla Hermite","HER42PB","HER42PB_1I",320,358.3,359.6,358.9,-4.5709041819098,-0.22854520909549,-1.77579853132788,-0.0887899265663941,-1.5487839523634,-2.59532312355234,-0.502244781174461
"Isla Hermite","HER42PB","HER42PB_1I",322,361,362.2,361.6,-3.76048686343427,-0.188024343171714,-1.77245884839042,-0.0886229424195209,-1.39725537270746,-2.44306608753511,-0.351444657879819
"Isla Hermite","HER42PB","HER42PB_1J",335,369.7,370.8,370.2,-3.66971919002087,-0.183485959501044,-1.43588136377129,-0.0717940681885645,-1.38028399719826,-2.42605480229091,-0.334513192105612
"Isla Hermite","HER42PB","HER42PB_1J",340,376.7,377.9,377.3,-4.20525968765965,-0.210262984382982,-1.80196970894089,-0.0900984854470444,-1.48041721141447,-2.52654488737706,-0.434289535451891
"Isla Hermite","HER42PB","HER42PB_1J",342,379.6,380.9,380.3,-3.48928936261226,-0.174464468130613,-1.86194601149698,-0.093097300574849,-1.34654795176648,-2.39226437100392,-0.300831532529044
"Isla Hermite","HER42PB","HER42PB_1J",346,385.3,386.5,385.9,-5.27227735370785,-0.263613867685393,-1.42215672134809,-0.0711078360674047,-1.67992389484545,-2.72763289738528,-0.632214892305622
"Isla Hermite","HER42PB","HER42PB_1J",349,389.6,390.9,390.2,-2.86825534089483,-0.143412767044741,-1.8865851311009,-0.0943292565550449,-1.23042950132927,-2.27621252773371,-0.184646474924832
"Isla Hermite","HER42PB","HER42PB_1J",352,394,395.2,394.6,-6.56644334210224,-0.328322167105112,-1.98483493391307,-0.0992417466956535,-1.92190186050555,-2.97307689367104,-0.870726827340059
"Isla Hermite","HER42PB","HER42PB_1J",353,395.4,396.6,396,-6.6505287600022,-0.33252643800011,-1.89406101553916,-0.0947030507769579,-1.93762381468112,-2.98908242444968,-0.886165204912553
"Kerguelen","KER1","CAT1-S1-1A",1,0,1.4,0.7,-1.24543209498674,-0.062271604749337,-1.45146465282921,-0.0725732326414605,-0.927000519890845,-1.97481234148535,0.12081130170366
