"Location","Site","Section","sample","min_depth","max_depth","midpoint","Ti","Ti_sd","Ti_ICP","Ti_ICP_sd","fit","lwr","upr"
"Kerguelen","KER1","CAT1-S1-1B",46,59.9,61.2,60.5,-4.68827129079384,0.000920258,8.22856183760611,59.23831837,7.93383394829325,6.53292421612349,9.33474368046302
"Kerguelen","KER1","CAT1-S1-1B",49,64.4,65.8,65.1,-4.75126149662127,0.000864079,7.67852400610758,2.306044471,7.89167784502926,6.49118402827478,9.29217166178374
"Kerguelen","KER1","CAT1-S1-1B",51,67.6,68.9,68.3,-5.3221581120802,0.000488221,7.18654743597156,26.45067866,7.50960611882658,6.11197244322278,8.90723979443038
"Kerguelen","KER1","CAT1-S1-1B",57,76.5,77.9,77.2,-6.19323464669343,0.000204321,6.21218839570135,15.46904819,6.92663942008939,5.53019968995627,8.32307915022252
"Kerguelen","KER1","CAT1-S1-1C",69,86.1,87.5,86.8,-6.34628121870475,0.000175326,5.67525734066218,2.633210049,6.82421322526818,5.42758683463027,8.22083961590609
"Kerguelen","KER1","CAT1-S1-1C",73,92.4,93.7,93.1,-6.36581012978932,0.000171935,6.62672085705877,16.03135126,6.81114353004334,5.41448479804366,8.20780226204302
"Kerguelen","KER1","CAT1-S1-1C",80,103.1,104.5,103.8,-6.15270617505575,0.000212772,5.41155301627736,4.416598968,6.95376304054827,5.55735289583341,8.35017318526313
"Kerguelen","KER1","CAT1-S1-1C",86,112.2,113.6,112.9,-7.05957634114371,8.59e-05,5.81180116214282,6.961726331,6.34684150621687,4.9477841551289,7.74589885730484
"Kerguelen","KER1","CAT1-S1-1C",93,122.9,124.1,123.5,-7.17075384457606,7.69e-05,5.46962775777343,2.315375042,6.27243612439978,4.87276886846428,7.67210338033529
"Kerguelen","KER1","CAT1-S1-1D",105,130.3,131.4,130.8,-6.98476808145786,9.26e-05,5.97466619477013,9.38595087,6.39690682476743,4.99822486788288,7.79558878165199
"Kerguelen","KER1","CAT1-S1-1D",108,134.6,135.8,135.2,-6.61421589412598,0.000134117,5.95773369051824,7.70046112,6.64489833501358,5.24765999261927,8.04213667740788
"Kerguelen","KER1","CAT1-S1-1D",110,137.6,138.8,138.2,-6.68389198674358,0.00012509,5.38492499466706,1.218257687,6.59826771177882,5.20081080558492,7.99572461797271
"Kerguelen","KER1","CAT1-S1-1D",114,143.4,144.6,144,-6.64683898539561,0.000129812,6.09048469623037,3.726801625,6.62306537882161,5.22572775442723,8.02040300321599
"Kerguelen","KER1","CAT1-S1-1D",117,147.8,148.9,148.4,-5.2913205017961,0.000503511,7.93298544820683,26.53025849,7.53024414447636,6.13249791934997,8.92799036960274
"Kerguelen","KER1","CAT1-S1-1D",119,150.7,151.8,151.3,-6.2100738934835,0.000200909,6.07644756601534,8.232842168,6.91536977876588,5.51891531236136,8.31182424517039
"Kerguelen","KER1","CAT1-S1-1D",123,156.5,157.7,157.1,-6.89836252929103,0.000100944,5.82226860560167,5.496537482,6.45473361437511,5.05645017808013,7.85301705067008
"Kerguelen","KER1","CAT1-S1-1D",124,158,159.2,158.6,-7.08029008265747,8.42e-05,6.08509538442391,15.50786053,6.33297886495753,4.93381259235018,7.73214513756488
"Kerguelen","KER1","CAT1-S1-1E",132,161.5,162.7,162.1,-7.15636921402229,7.8e-05,8.48123343598818,68.52333173,6.2820630173917,4.88247817320717,7.68164786157623
"Kerguelen","KER1","CAT1-S1-1E",137,168.8,170,169.4,-5.96078288036917,0.000257789,5.75006785017435,7.44344845,7.08220742524735,5.68582451485197,8.47859033564273
"Kerguelen","KER1","CAT1-S1-1E",144,179,180.2,179.6,-6.16261354997076,0.000210674,6.80703721976137,6.44341763,6.94713254435437,5.55071593481509,8.34354915389365
"Kerguelen","KER1","CAT1-S1-1E",145,180.4,181.6,181,-5.08225224833598,0.000620592,7.98043035556715,57.700133,7.67016276779746,6.27152703580051,9.06879849979441
"Kerguelen","KER1","CAT1-S1-1E",146,181.9,183,182.4,-3.65695308783324,0.002581104,8.14120508026191,24.39482226,8.62404214956739,7.21351070919823,10.0345735899366
"Kerguelen","KER1","CAT1-S1-1E",147,183.3,184.4,183.8,-5.11745604204117,0.000599124,7.02088504004074,20.32893742,7.64660268026916,6.24813214988617,9.04507321065214
"Kerguelen","KER1","CAT1-S1-1E",151,189,190.3,189.7,-6.44265490104996,0.000159217,6.42644702698781,10.1499901,6.75971527909531,5.3629105621994,8.15651999599123
"Kerguelen","KER1","CAT1-S1-1E",157,198.4,199.7,199,-6.3987052306176,0.000166371,6.10772028503874,5.072336847,6.78912853185148,5.39241096277934,8.18584610092361
"Kerguelen","KER1","CAT1-S1-1E",161,204.5,205.8,205.2,-6.09756667102258,0.000224833,6.40187558889642,13.83517938,6.99066507310101,5.59428183456054,8.38704831164148
"Kerguelen","KER1","CAT1-S1-1F",170,210.3,211.7,211,-6.55349013628347,0.000142513,5.12503415239715,3.365678645,6.68553895977048,5.28847110817809,8.08260681136287
"Kerguelen","KER1","CAT1-S1-1F",177,220.9,222.2,221.6,-7.05444949413295,8.64e-05,5.84986428136386,3.829031114,6.35027264109197,4.95124191587416,7.74930336630977
"Kerguelen","KER1","CAT1-S1-1F",179,224,225.4,224.7,-6.66114366941632,0.000127968,6.05453812566283,6.662632451,6.61349198993021,5.21610913709083,8.01087484276958
"Kerguelen","KER1","CAT1-S1-1F",180,225.6,226.8,226.2,-5.77655447807523,0.000309938,7.08791327195893,21.15846533,7.20550201444967,5.80896992924296,8.60203409965639
"Kerguelen","KER1","CAT1-S1-1F",185,233.2,234.5,233.8,-4.34340325373412,0.001299224,7.57620888847625,25.5783098,8.16463637847689,6.76109761948632,9.56817513746747
"Kerguelen","KER1","CAT1-S1-1F",186,234.7,235.9,235.3,-5.03113916920922,0.000653137,7.71421665813701,52.98605028,7.70437012136146,6.30548342227622,9.1032568204467
"Kerguelen","KER1","CAT1-S1-1F",188,237.8,239.1,238.4,-5.71568118436732,0.000329391,6.07910808819811,11.13465165,7.24624137736905,5.84962226236714,8.64286049237095
"Kerguelen","KER1","CAT1-S1-1F",191,242.3,243.6,242.9,-6.14293555380174,0.000214861,5.47346441172294,2.516513925,6.96030201455426,5.56389775902612,8.3567062700824
"Kerguelen","KER3","CAT2-S3-1A",6,7.9,9.1,8.5,-6.777803912009,0.000113877,7.30902583557957,52.91622772,6.53541729293664,5.1376270228425,7.93320756303077
"Kerguelen","KER3","CAT2-S3-1A",9,12.3,13.5,12.9,-7.06029708707123,8.59e-05,6.93566255607055,41.97503234,6.3463591480574,4.94729804323097,7.74542025288383
"Kerguelen","KER3","CAT2-S3-1A",13,18.1,19.3,18.7,-6.90778427940265,1e-04,7.23203547306961,54.8904067,6.4484281218717,5.0501030575007,7.84675318624271
"Kerguelen","KER3","CAT2-S3-1A",15,21,22.1,21.6,-7.06510640812136,8.54e-05,7.29668906395927,49.34926785,6.34314051696776,4.94405429767183,7.74222673626369
"Kerguelen","KER3","CAT2-S3-1A",20,28.2,29.4,28.8,-6.84537596224954,0.000106437,6.84331274918392,26.00205725,6.49019479699014,5.09213713778687,7.88825245619342
"Kerguelen","KER3","CAT2-S3-1A",21,29.6,30.7,30.2,-6.75751365815159,0.000116212,7.10758514932263,32.01951858,6.54899651570039,5.15128203996695,7.94671099143383
"Kerguelen","KER3","CAT2-S3-1A",22,31,32.1,31.6,-5.82043348879079,0.000296632,7.69881143047069,44.47793014,7.1761360506058,5.77965507372045,8.57261702749114
"Kerguelen","KER3","CAT2-S3-1A",27,38.2,39.3,38.7,-4.86505046809578,0.000771144,7.60249822612905,55.76531167,7.81552474203855,6.41573180125986,9.21531768281724
"Kerguelen","KER3","CAT2-S3-1A",28,39.5,40.7,40.1,-4.70965497409613,0.000900788,8.10164875491308,122.978558,7.91952294947027,6.5187566408116,9.32028925812894
"Kerguelen","KER3","CAT2-S3-1A",32,45.1,47,46.1,-5.21022370876894,0.000546045,8.21350207803179,148.8328951,7.58451805478231,6.18645295106511,8.98258315849952
"Kerguelen","KER3","CAT2-S3-1B",38,46.4,47.6,47,-5.03015165537046,0.000653782,7.91487854604642,83.43219744,7.70503101355596,6.30613933624836,9.10392269086356
"Kerguelen","KER3","CAT2-S3-1B",42,51.6,52.7,52.2,-4.94885388279532,0.000709153,7.94933003967978,107.3163869,7.7594394291309,6.36012108740731,9.15875777085449
"Kerguelen","KER3","CAT2-S3-1B",45,55.3,56.5,55.9,-3.3916739042742,0.00336523,8.97165999243116,151.2091388,8.8015798557711,7.38772434456165,10.2154353669806
"Kerguelen","KER3","CAT2-S3-1B",47,58.1,59.3,58.7,-6.31903016567162,0.000180169,7.44314420707611,62.94800743,6.84245095271528,5.44586646831907,8.23903543711149
"Kerguelen","KER3","CAT2-S3-1B",52,64.6,65.7,65.1,-6.73040187638716,0.000119405,6.79747622925387,28.59071384,6.5671410360543,5.16952459434552,7.96475747776307
"Kerguelen","KER3","CAT2-S3-1B",55,68.3,69.4,68.9,-6.25764922005133,0.000191574,7.51100466685977,32.68879172,6.88353006093568,5.48702620877394,8.28003391309742
"Kerguelen","KER3","CAT2-S3-1B",56,69.5,70.7,70.1,-7.22014816418991,7.32e-05,6.83259495271339,23.56033515,6.23937904812985,4.83942089144568,7.63933720481402
"Kerguelen","KER3","CAT2-S3-1B",62,77.2,78.2,77.7,-6.77864376464491,0.000113782,6.91943180721777,18.57907434,6.53485522278651,5.13706177065356,7.93264867491946
"Kerguelen","KER3","CAT2-S3-1B",65,80.8,81.9,81.4,-7.31036646340741,6.69e-05,6.35811090303906,14.26116795,6.17900058312636,4.77847948124972,7.57952168500301
"Kerguelen","KER3","CAT2-S3-1B",68,84.5,85.6,85.1,-6.27220331352828,0.000188806,6.85919888187206,34.82955324,6.8737897551299,5.47726850786126,8.27031100239854
"Kerguelen","KER3","CAT2-S3-1C",78,89.2,90.2,89.7,-5.84440892060692,0.000289605,6.94426189403183,23.116577,7.16009052787472,5.7636333615603,8.55654769418914
"Kerguelen","KER3","CAT2-S3-1C",83,95.7,96.8,96.2,-6.3328039692833,0.000177704,6.36872527705972,22.04463858,6.83323285476235,5.43662765865175,8.22983805087296
"Kerguelen","KER3","CAT2-S3-1C",85,98.3,99.3,98.8,-6.31621455826234,0.000180677,6.98247937557792,41.39643087,6.84433529386224,5.44775492518304,8.24091566254144
"Kerguelen","KER3","CAT2-S3-1C",89,103.5,104.7,104.1,-6.36464002198324,0.000172136,6.66974747500247,7.26986791,6.81192662298383,5.4152698830894,8.20858336287825
"Kerguelen","KER3","CAT2-S3-1C",91,106.1,107.2,106.7,-5.26767487985999,0.000515558,7.07419701789221,40.50805916,7.54606894242687,6.14823316683967,8.94390471801407
"Kerguelen","KER3","CAT2-S3-1C",96,112.8,113.9,113.3,-5.25447389329547,0.000522409,6.94068865666193,13.881713,7.55490368340747,6.15701668636125,8.95279068045369
"Kerguelen","KER3","CAT2-S3-1C",101,118.9,119.9,119.4,-5.4578091178707,0.000426288,6.38750041415377,15.21761973,7.41882188129552,6.02162629844898,8.81601746414206
"Kerguelen","KER3","CAT2-S3-1D",110,122.4,123.5,123,-6.6185918043486,0.000133531,6.55305290282316,9.131695992,6.64196976348732,5.24471841599121,8.03922111098344
"Kerguelen","KER3","CAT2-S3-1D",115,128.9,130,129.5,-6.31454390998479,0.000180979,6.31301429443663,18.06804668,6.84545337278231,5.44887542722087,8.24203131834374
"Kerguelen","KER3","CAT2-S3-1D",117,131.4,132.4,131.9,-6.04294396407842,0.000237456,6.5013556650594,21.66536514,7.02722123995661,5.63084948691384,8.42359299299939
"Kerguelen","KER3","CAT2-S3-1D",121,136.5,137.6,137.1,-6.05735139015648,0.000234059,7.1527779699516,43.43022078,7.01757909109337,5.62120577450106,8.41395240768568
"Kerguelen","KER3","CAT2-S3-1D",124,140.5,141.6,141,-6.48751190929625,0.000152233,6.31305437389746,17.8249631,6.72969479183219,5.33279105865574,8.12659852500864
"Kerguelen","KER3","CAT2-S3-1D",130,148.3,149.4,148.9,-5.69799584951247,0.000335268,7.13122226358616,32.17840893,7.25807726189436,5.86142934900918,8.65472517477955
"Kerguelen","KER3","CAT2-S3-1D",133,152.3,153.4,152.8,-5.43923160255858,0.000434282,7.3464416903606,49.66441545,7.43125485628899,6.03400476738544,8.82850494519254
"Kerguelen","KER3","CAT2-S3-1D",134,153.6,154.8,154.2,-5.36036491274136,0.000469919,7.81701363435849,90.29891478,7.48403627327835,6.08653538665676,8.88153715989994
"Kerguelen","KER3","CAT2-S3-1D",136,156.4,157.6,157,-5.34683493787427,0.00047632,7.62976773737057,66.85269078,7.49309118920003,6.09554412128027,8.89063825711978
"Kerguelen","KER3","CAT2-S3-1D",139,160.4,161.5,160.9,-5.87192057392368,0.000281746,6.71361342803373,26.87484917,7.14167839406836,5.74524496708428,8.53811182105244
"Kerguelen","KER3","CAT2-S3-1D",141,163,164.1,163.5,-6.02086205035891,0.000242758,6.14170113378551,11.36893739,7.04199952846668,5.64562813324235,8.43837092369101
"Kerguelen","KER3","CAT2-S3-1D",142,164.3,165.5,164.9,-6.33557250176653,0.000177213,6.14254988994374,12.3061113,6.8313800184409,5.43477054346443,8.22798949341737
"Kerguelen","KER3","CAT2-S3-1E",150,166.5,167.5,167,-6.5767637483147,0.000139235,6.71534234912903,11.3869828,6.66996312890556,5.27283213705599,8.06709412075513
"Kerguelen","KER3","CAT2-S3-1E",152,169.1,170.2,169.6,-6.5261335108651,0.000146466,7.03089694925393,10.76172675,6.70384734138223,5.30685020799085,8.10084447477361
"Kerguelen","KER3","CAT2-S3-1E",156,174.6,175.7,175.1,-6.65671333226541,0.000128536,6.20220284039965,4.310471207,6.61645698659873,5.21908825201262,8.01382572118484
"Kerguelen","KER3","CAT2-S3-1E",158,177.2,178.3,177.8,-6.904218540621,0.000100354,6.29374873806236,16.48665431,6.45081448734419,5.05250523007176,7.84912374461662
"Kerguelen","KER3","CAT2-S3-1E",159,178.6,179.6,179.1,-6.93792586832725,9.7e-05,5.89442099498149,8.892316598,6.42825590750035,5.02979466442364,7.82671715057706
"Kerguelen","KER3","CAT2-S3-1E",163,183.8,184.9,184.3,-5.6118534590962,0.000365429,7.87857699939096,66.117107,7.31572793088478,5.91891713494092,8.71253872682864
"Kerguelen","KER3","CAT2-S3-1E",165,186.4,187.5,187,-6.17525037542442,0.000208028,6.76557268496736,17.81610152,6.93867536737335,5.54224979126382,8.33510094348287
"Kerguelen","KER3","CAT2-S3-1E",168,190.4,191.5,190.9,-4.94242871165353,0.000713724,7.88496609960631,69.17864037,7.76373946553472,6.36438598599113,9.16309294507831
"Kerguelen","KER3","CAT2-S3-1E",171,194,195,194.5,-5.00347891219094,0.000671455,7.80187378694629,44.71304475,7.72288170797805,6.32385371255016,9.12190970340593
"Kerguelen","KER3","CAT2-S3-1E",174,197.7,198.6,198.1,-3.87281339810577,0.002079977,7.90143104690869,85.11701468,8.47957795214319,7.07149652590658,9.8876593783798
"Kerguelen","KER3","CAT2-S3-1E",177,201.6,202.7,202.1,-5.87444268996336,0.000281036,7.60753993269934,57.08091674,7.13999047159191,5.74355902927883,8.53642191390498
"Kerguelen","KER3","CAT2-S3-1E",181,207,208.1,207.5,-6.39195883026274,0.000167497,6.83083954441165,26.29557011,6.79364355043705,5.39693849417633,8.19034860669776
"South Georgia","POB4","POB_1A",15,30,31.3,30.7,-6.70216895775629,0.000122824,8.15110278912311,22.52451006,6.58603587561884,5.18851757911526,7.98355417212241
"South Georgia","POB4","POB_1A",16,31.5,32.9,32.2,-6.08477923922286,0.000227727,7.26773777583203,16.28919251,6.9992230431592,5.60284384690028,8.39560223941812
"South Georgia","POB4","POB_1A",19,36.1,37.4,36.8,-5.96529478214213,0.000256629,7.44730328635707,16.92975969,7.07918784157463,5.68280643027097,8.47556925287829
"South Georgia","POB4","POB_1A",21,39.2,40.6,39.9,-5.20528450513866,0.000548749,8.13383609674657,14.69738857,7.58782360959904,6.18973801309278,8.9859092061053
"South Georgia","POB4","POB_1A",24,43.8,45.1,44.4,-5.22889354793214,0.000535945,8.15967852901262,47.57087945,7.57202329218633,6.17403453857341,8.97001204579925
"South Georgia","POB4","POB_1A",28,49.9,51.2,50.5,-6.26287282565779,0.000190576,6.79785534897763,3.712913435,6.8800341705117,5.48352419835137,8.27654414267204
"South Georgia","POB4","POB_1E",170,200.2,201.3,200.7,-6.59371856124768,0.000136894,6.68673165690424,5.447919707,6.65861614510966,5.26143743275297,8.05579485746635
"South Georgia","POB4","POB_1E",174,205.3,206.4,205.9,-6.63038569795575,0.000131965,6.05264735969519,0.497018146,6.63407671741363,5.2367898371703,8.03136359765696
"South Georgia","POB4","POB_1E",177,209.4,210.5,209.9,-6.81902305017436,0.000109279,6.17287349864607,2.570425078,6.50783144491271,5.10988080578014,7.90578208404528
"South Georgia","POB4","POB_1E",183,217.6,218.5,218.1,-6.86000660936087,0.000104891,6.2724285416612,7.137702191,6.48040325777635,5.08228467139221,7.8785218441605
"South Georgia","POB4","POB_1F",196,225.1,226.2,225.7,-7.31053399866499,6.68e-05,5.48047617384901,1.838223974,6.17888846039988,4.77836627514676,7.579410645653
"South Georgia","POB4","POB_1F",202,232.5,233.6,233,-7.43593223691971,5.9e-05,6.00318113676177,1.946380242,6.09496587256979,4.69359333140922,7.49633841373035
"South Georgia","POB4","POB_1F",208,240,241.2,240.6,-7.98298898875583,3.41e-05,6.45399282509461,11.43720276,5.72884894028278,4.3228480329824,7.13484984758316
"South Georgia","POB4","POB_1F",214,247.5,248.6,248.1,-8.57132735937184,1.89e-05,6.13043919486544,4.080039089,5.33510434491181,3.92247115566731,6.74773753415631
"South Georgia","POB4","POB_1F",219,253.8,254.8,254.3,-7.51368860305281,5.46e-05,5.4671150989428,0.438928586,6.04292753808459,4.64098816329053,7.44486691287864
"South Georgia","POB4","POB_1G",233,261.6,262.8,262.2,-7.63892213423089,4.81e-05,6.35360036397647,8.256845235,5.959115180225,4.55619933287669,7.36203102757332
"South Georgia","POB4","POB_1G",239,269.2,270.5,269.8,-7.84020079961299,3.94e-05,5.84651568279389,2.174526254,5.82440972734981,4.41976058523726,7.22905886946236
"South Georgia","POB4","POB_1G",247,279.3,280.2,279.8,-6.46519993069563,0.000155668,5.98736922922953,4.816005665,6.74462705092796,5.34777384003505,8.14148026182087
"South Georgia","POB4","POB_1G",255,289.2,290.5,289.9,-7.20509988370507,7.43e-05,8.50088416469266,37.98811121,6.24945008786899,4.84958185385335,7.64931832188463
"South Georgia","POB4","POB_1G",256,290.6,291.8,291.2,-7.04771529097179,8.69e-05,7.72695809469465,4.298397322,6.35477949672347,4.95578354411366,7.75377544933328
"South Georgia","POB4","POB_1G",261,297.2,298.5,297.9,-5.24859297224084,0.000525491,8.21606324805327,597.086563,7.55883948123524,6.16092938248542,8.95674957998506
"South Georgia","POB4","POB_1H",270,299.6,300.9,300.3,-5.51653606488326,0.000401975,8.20160630013258,33.33159839,7.37951895776765,5.98248421194385,8.77655370359145
"South Georgia","POB4","POB_1H",272,302.4,303.6,303,-5.31566598738265,0.0004914,8.48519540381053,62.55452259,7.51395096379982,6.11629399233659,8.91160793526306
"South Georgia","POB4","POB_1H",274,305.3,306.6,305.9,-5.29211186058925,0.000503112,8.13227929769595,30.71597271,7.52971452875968,6.13197125187943,8.92745780563993
"South Georgia","POB4","POB_1H",276,308.2,309.4,308.8,-5.01344975096698,0.000664793,8.39412619245659,71.0854619,7.71620873868782,6.31723212086777,9.11518535650788
"South Georgia","POB4","POB_1H",277,309.6,310.8,310.2,-5.07523749726148,0.00062496,7.87298496547969,21.44822814,7.67485737971027,6.27618798371908,9.07352677570145
"South Georgia","POB4","POB_1H",278,311,312.3,311.6,-5.1432113146626,0.000583891,8.40614365458804,26.59505818,7.62936600167827,6.2310123793946,9.02771962396193
"South Georgia","POB4","POB_1H",280,313.9,315,314.5,-5.49110728595044,0.000412328,8.03813081340068,20.46005417,7.39653713093421,5.99943488152717,8.79363938034126
"South Georgia","POB4","POB_1H",283,317.9,319.1,318.5,-5.22894579344426,0.000535917,8.31779891032389,65.97805235,7.57198832695363,6.17399978453213,8.96997686937514
