"Site","Element","Model","Robustness_score_site","SNR_CI_s","SNR_smooth_s","n_mean","R2_overall","RMSE_overall","RMSEP_overall","RMSEP","Global_Rank","Robustness_score","Robustness_Class","Confidence_Flag","Bootstrap_Unstable","Rank_site"
"HER42PB","Mn","Bayes",0.57131443839507,0.95219073065845,0,3901,0.675458563365959,0.54878715622519,106.167683499791,0.563291283780317,4,0.640092072408385,"Unstable","Low confidence (noise-dominated)",FALSE,5
"HER42PB","Mn","OLS_weighted",0.235083356259,0.23163528208185,0.240255467524724,3936,0.621575234052913,0.592595892589243,115.442539169045,NA,6,0.124699404865295,"Unstable","Low confidence (uncertainty-dominated)",FALSE,6
"HER42PB","Mn","WLS",0.0727591954583895,0.00389050099445253,0.176062237154295,3936,0.64171449487873,0.57661174033931,108.962939644912,NA,8,0.0847062584063581,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"HER42PB","Mn","WLS_weighted",0.0536645314649828,0,0.134161328662457,3936,0.642027836746649,0.576359544649593,109.653909631702,NA,7,0.0884422756537995,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"HER42PB","Sr","OLS",0.799506022598707,0.827042688505896,0.758201023737924,4009,0.605940022011523,0.388440903375382,59.7735590156883,0.391554198151312,5,0.518174469315604,"Unstable","Low confidence",FALSE,1
"HER42PB","Sr","PLS_LOO",0.638298167192008,1,0.0957454179800206,3901,0.681443929954195,0.349250256346248,60.5526521980026,0.359641666342418,3,0.556069420797394,"Acceptable 3","Low confidence",FALSE,2
"HER42PB","Sr","PLS_kfold",0.638298167192008,1,0.0957454179800206,3901,0.681443929954195,0.349250256346248,60.5526521980026,0.359641666342418,4,0.556069420797394,"Acceptable 4","Low confidence",FALSE,3
"HER42PB","Sr","RF",0.62285124143943,0.858017383310597,0.270102028632682,3901,0.724605462674095,0.324729281645887,42.4284084999708,0.327736832283875,1,1,"Preferred 1","High confidence (signal-dominated)",FALSE,4
"HER42PB","Sr","Bayes",0.541819950742984,0.903033251238306,0,3901,0.719033486991341,0.327997906598047,49.7050467588939,0.346202462486856,2,0.640823117141204,"Unstable","Low confidence (noise-dominated)",FALSE,5
"HER42PB","Sr","OLS_weighted",0.4,0,1,4009,0.588442221601662,0.396971381054182,68.563181097856,NA,8,0.194384994574195,"Unstable","Low confidence (uncertainty-dominated)",FALSE,6
"HER42PB","Sr","WLS_weighted",0.39670311935414,0.11197522336339,0.823794963340264,4009,0.605197017350042,0.38880693583257,61.616501941787,NA,7,0.279673654231843,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"HER42PB","Sr","WLS",0.35665176361398,0.0986316514228474,0.743681931900679,4009,0.605899324973479,0.388460961218056,59.3656290640811,NA,6,0.303199881502357,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"HER42PB","Ti","OLS_weighted",0.929842531501816,0.88307088583636,1,3971,0.718555763474536,0.652933928562262,2173.73266969499,NA,5,0.68076519024861,"Unstable","Moderate confidence",FALSE,1
"HER42PB","Ti","OLS",0.840054643417444,0.923536263758812,0.714832212905392,3971,0.729930592021033,0.639603384224678,2035.54425020404,0.644447515724916,1,0.740802902134819,"Preferred 1","Moderate confidence",FALSE,2
"HER42PB","Ti","PLS_LOO",0.689822315613742,0.829953692631308,0.479625250087393,3901,0.754035431978301,0.610392701137588,2029.36926987965,0.641872967170071,2,0.714647702901392,"Acceptable 2","Moderate confidence",FALSE,3
"HER42PB","Ti","PLS_kfold",0.689822315613742,0.829953692631308,0.479625250087393,3901,0.754035431978301,0.610392701137588,2029.36926987965,0.641872967170071,3,0.714647702901392,"Acceptable 3","Moderate confidence",FALSE,4
"HER42PB","Ti","RF",0.668048055643276,1,0.17012013910819,3901,0.756878389356067,0.606854866359101,1582.52952794485,0.609044942817076,6,0.630282207935879,"Unstable","Low confidence (noise-dominated)",FALSE,5
"HER42PB","Ti","Bayes",0.577994935458157,0.963324892430263,0,3901,0.769067236846491,0.591446999353038,1783.30513592537,0.623668660505259,4,0.7,"Unstable","Low confidence (noise-dominated)",FALSE,6
"HER42PB","Ti","WLS",0.383469455463201,0,0.958673638658002,3971,0.728935134347202,0.640781067535794,1882.89538666468,NA,8,0.332506166076154,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"HER42PB","Ti","WLS_weighted",0.382685561672019,0.0182301749904527,0.929368641694368,3971,0.72919658362992,0.640471967780676,1893.08238585334,NA,7,0.34425967066866,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"HER42PB","Zr","Bayes",0.811223779252075,0.721260164067184,0.946169202029411,3901,0.723503699572672,0.691034085621477,78.0488237943269,0.73294668717106,4,0.664969526771217,"Acceptable 4","Moderate confidence",FALSE,1
"HER42PB","Zr","PLS_LOO",0.808021897285313,0.680036495475522,1,3901,0.697291605179832,0.723047851394819,93.2499291193699,0.762985283258762,5,0.645222285268613,"Unstable","Low confidence (noise-dominated)",FALSE,2
"HER42PB","Zr","RF",0.714027891137041,1,0.285069727842602,3901,0.763434294129901,0.639191072577344,44.0874905808599,0.656891235581288,3,0.678526485599792,"Acceptable 3","Moderate confidence",FALSE,3
"HER42PB","Zr","PLS_kfold",0.636213676566512,0.649022256510441,0.61700080665062,3901,0.666923514991935,0.758449717250912,101.723366963639,0.774192091060072,6,0.627683872427191,"Unstable","Low confidence (noise-dominated)",FALSE,4
"HER42PB","Zr","OLS",0.505194564537505,0.81326777190348,0.0430847534885417,4009,0.608456680906178,0.822327315016661,148.16046066862,0.829368800202076,1,0.79661226749289,"Preferred 1","High confidence (signal-dominated)",FALSE,5
"HER42PB","Zr","WLS_weighted",0.364304040697102,0.607173401161836,0,4009,0.608229412035276,0.822565937768544,162.575252795128,NA,2,0.707216621013986,"Unstable","Low confidence (noise-dominated)",FALSE,6
"HER42PB","Zr","WLS",0.240173814711921,0.393646153120697,0.00996530709875732,4009,0.608323185716187,0.822467487738816,159.077231156446,NA,7,0.624937788350594,"Unstable","Low confidence (noise-dominated)",FALSE,7
"HER42PB","Zr","OLS_weighted",0.0705951617064089,0,0.176487904266022,4009,0.401191970178938,1.01694769214115,153.784821913486,NA,8,0.260564765296239,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
