"Site","Element","Model","Robustness_score_site","SNR_CI_s","SNR_smooth_s","n_mean","R2_overall","RMSE_overall","RMSEP_overall","RMSEP","Global_Rank","Robustness_score","Robustness_Class","Confidence_Flag","Bootstrap_Unstable","Rank_site"
"BI10","Fe","RF",0.3271274668123,0.545212444687167,0,4577,0.80646417107391,0.501910285388067,18226.9640487726,0.516653413340178,5,0.502337918930422,"Unstable","Low confidence (noise-dominated)",FALSE,8
"BI10","Mn","PLS_LOO",0.833569020392089,0.722615033986815,1,4577,0.652472643614871,0.567888873609633,106.37886834467,0.583845224423336,1,0.790824778954716,"Preferred 1","High confidence (signal-dominated)",FALSE,1
"BI10","Mn","PLS_kfold",0.833569020392089,0.722615033986815,1,4577,0.652472643614871,0.567888873609633,106.37886834467,0.583845224423336,2,0.790824778954716,"Acceptable 2","High confidence (signal-dominated)",FALSE,2
"BI10","Mn","RF",0.778886759970762,0.817180506715346,0.721446139853886,4577,0.693783864178937,0.533068349436722,100.340442065868,0.538666849894129,3,0.767831344333452,"Acceptable 3","High confidence (signal-dominated)",FALSE,3
"BI10","Mn","OLS",0.60348586927629,0.955104440844773,0.0760580119235674,4853,0.642325781154841,0.576119639333299,111.776118917736,0.578466614037536,5,0.497410599846452,"Unstable","Low confidence (noise-dominated)",FALSE,4
"BI10","Mn","Bayes",0.6,1,0,4577,0.675458563365959,0.54878715622519,106.167683499791,0.563291283780317,4,0.640092072408385,"Unstable","Low confidence (noise-dominated)",FALSE,5
"BI10","Mn","OLS_weighted",0.281039950150446,0.241446290439852,0.340430439716337,4853,0.621575234052913,0.592595892589243,115.442539169045,NA,6,0.124699404865295,"Unstable","Low confidence (uncertainty-dominated)",FALSE,6
"BI10","Mn","WLS",0.0579281015124036,0.00194241503673336,0.141906631225909,4853,0.64171449487873,0.57661174033931,108.962939644912,NA,8,0.0847062584063581,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"BI10","Mn","WLS_weighted",0.0492516369486222,0,0.123129092371556,4853,0.642027836746649,0.576359544649593,109.653909631702,NA,7,0.0884422756537995,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"BI10","Sr","OLS",0.70960797042168,0.745259101978359,0.656131273086663,4892,0.605940022011523,0.388440903375382,59.7735590156883,0.391554198151312,5,0.518174469315604,"Unstable","Low confidence",FALSE,1
"BI10","Sr","RF",0.675466417523438,0.891260006420489,0.351776034177861,4577,0.724605462674095,0.324729281645887,42.4284084999708,0.327736832283875,1,1,"Preferred 1","High confidence (signal-dominated)",FALSE,2
"BI10","Sr","PLS_LOO",0.664500131543032,0.886977669174336,0.330783825096075,4577,0.681443929954195,0.349250256346248,60.5526521980026,0.359641666342418,3,0.556069420797394,"Acceptable 3","Low confidence",FALSE,3
"BI10","Sr","PLS_kfold",0.664500131543032,0.886977669174336,0.330783825096075,4577,0.681443929954195,0.349250256346248,60.5526521980026,0.359641666342418,4,0.556069420797394,"Acceptable 4","Low confidence",FALSE,4
"BI10","Sr","Bayes",0.6,1,0,4577,0.719033486991341,0.327997906598047,49.7050467588939,0.346202462486856,2,0.640823117141204,"Unstable","Low confidence (noise-dominated)",FALSE,5
"BI10","Sr","OLS_weighted",0.4,0,1,4892,0.588442221601662,0.396971381054182,68.563181097856,NA,8,0.194384994574195,"Unstable","Low confidence (uncertainty-dominated)",FALSE,6
"BI10","Sr","WLS_weighted",0.354224440343167,0.100769208914347,0.734407287486397,4892,0.605197017350042,0.38880693583257,61.616501941787,NA,7,0.279673654231843,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"BI10","Sr","WLS",0.308864907960675,0.0888670926950248,0.638861630859151,4892,0.605899324973479,0.388460961218056,59.3656290640811,NA,6,0.303199881502357,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"BI10","Ti","PLS_LOO",0.876965695204793,0.871485181770401,0.885186465356381,4577,0.754035431978301,0.610392701137588,2029.36926987965,0.641872967170071,2,0.714647702901392,"Acceptable 2","Moderate confidence",FALSE,1
"BI10","Ti","PLS_kfold",0.876965695204793,0.871485181770401,0.885186465356381,4577,0.754035431978301,0.610392701137588,2029.36926987965,0.641872967170071,3,0.714647702901392,"Acceptable 3","Moderate confidence",FALSE,2
"BI10","Ti","Bayes",0.776389402374729,1,0.440973505936822,4577,0.769067236846491,0.591446999353038,1783.30513592537,0.623668660505259,4,0.7,"Unstable","Low confidence (noise-dominated)",FALSE,3
"BI10","Ti","OLS_weighted",0.770377586593734,0.617295977656224,1,4790,0.718555763474536,0.652933928562262,2173.73266969499,NA,5,0.68076519024861,"Unstable","Moderate confidence",FALSE,4
"BI10","Ti","OLS",0.665586763831273,0.629402741291949,0.719862797640259,4790,0.729930592021033,0.639603384224678,2035.54425020404,0.644447515724916,1,0.740802902134819,"Preferred 1","Moderate confidence",FALSE,5
"BI10","Ti","RF",0.576472008709843,0.960786681183072,0,4577,0.756878389356067,0.606854866359101,1582.52952794485,0.609044942817076,6,0.630282207935879,"Unstable","Low confidence (noise-dominated)",FALSE,6
"BI10","Ti","WLS_weighted",0.316700437570147,0.0126065022425833,0.772841340561493,4790,0.72919658362992,0.640471967780676,1893.08238585334,NA,7,0.34425967066866,"Unstable","Low confidence (uncertainty-dominated)",FALSE,7
"BI10","Ti","WLS",0.311259419683575,0,0.778148549208937,4790,0.728935134347202,0.640781067535794,1882.89538666468,NA,8,0.332506166076154,"Unstable","Low confidence (uncertainty-dominated)",FALSE,8
"BI10","Zr","Bayes",0.740760196938418,0.932193095188975,0.453610849562583,4577,0.723503699572672,0.691034085621477,78.0488237943269,0.73294668717106,4,0.664969526771217,"Acceptable 4","Moderate confidence",FALSE,1
"BI10","Zr","PLS_kfold",0.652887485433803,0.612092825873628,0.714079474774066,4577,0.666923514991935,0.758449717250912,101.723366963639,0.774192091060072,6,0.627683872427191,"Unstable","Low confidence (noise-dominated)",FALSE,2
"BI10","Zr","PLS_LOO",0.642239667112164,0.679592099698352,0.586211018232882,4577,0.697291605179832,0.723047851394819,93.2499291193699,0.762985283258762,5,0.645222285268613,"Unstable","Low confidence (noise-dominated)",FALSE,3
"BI10","Zr","RF",0.6,1,0,4577,0.763434294129901,0.639191072577344,44.0874905808599,0.656891235581288,3,0.678526485599792,"Acceptable 3","Moderate confidence",FALSE,4
"BI10","Zr","OLS",0.40582630593356,0.481834767601882,0.291813613431077,5017,0.608456680906178,0.822327315016661,148.16046066862,0.829368800202076,1,0.79661226749289,"Preferred 1","High confidence (signal-dominated)",FALSE,5
"BI10","Zr","OLS_weighted",0.4,0,1,5017,0.401191970178938,1.01694769214115,153.784821913486,NA,8,0.260564765296239,"Unstable","Low confidence (uncertainty-dominated)",FALSE,6
"BI10","Zr","WLS_weighted",0.320190340525888,0.349254387406297,0.276594270205274,5017,0.608229412035276,0.822565937768544,162.575252795128,NA,2,0.707216621013986,"Unstable","Low confidence (noise-dominated)",FALSE,7
"BI10","Zr","WLS",0.248858003310791,0.227979161967711,0.280176265325409,5017,0.608323185716187,0.822467487738816,159.077231156446,NA,7,0.624937788350594,"Unstable","Low confidence (noise-dominated)",FALSE,8
